S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
124755	125486	3	734	sa_ill_sa_contig10	contig_103	93.31		True
1	1576	1674224	1672649	sa_ill_sa_contig47	contig_103	99.88		True
fake: not a misassembly [fragmentation of reference genome]
1	41074	1715349	1674251	sa_ill_sa_contig20	contig_103	99.84		True
translocation
1	1649	1717003	1715350	sa_ill_sa_contig8	contig_103	99.53		True
fake: not a misassembly [fragmentation of reference genome]
203	3323	1720513	1717391	sa_ill_sa_contig41	contig_103	99.74		True
translocation
38161	38352	1720796	1720606	sa_ill_sa_contig23	contig_103	95.31		True
local misassembly
38187	38352	1721049	1720884	sa_ill_sa_contig23	contig_103	98.8		True
local misassembly
1	38352	1759521	1721141	sa_ill_sa_contig23	contig_103	99.81		True
fake: not a misassembly [fragmentation of reference genome]
688	925	1759917	1759665	sa_ill_sa_contig51	contig_103	94.07		True
translocation
1	1703	1761635	1759931	sa_ill_sa_contig8	contig_103	99.59		True
fake: not a misassembly [fragmentation of reference genome]
1	3323	1765285	1761964	sa_ill_sa_contig41	contig_103	99.76		True
translocation
1	1604	1766895	1765286	sa_ill_sa_contig8	contig_103	99.53		True
fake: not a misassembly [fragmentation of reference genome]
203	3323	1770312	1767192	sa_ill_sa_contig41	contig_103	99.65		True
translocation
1	56123	1826826	1770764	sa_ill_sa_contig15	contig_103	99.58		True
indel: indel (<= 5bp) [fragmentation of reference genome]
4	718	1826827	1827541	sa_ill_sa_contig58	contig_103	99.74		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3261	1830805	1827542	sa_ill_sa_contig42	contig_103	99.88		True
fake: not a misassembly [fragmentation of reference genome]
1	211909	1831005	2043065	sa_ill_sa_contig2	contig_103	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
55	207093	2043066	2250127	sa_ill_sa_contig3	contig_103	99.77		True
fake: not a misassembly [fragmentation of reference genome]
1	78138	2250140	2328226	sa_ill_sa_contig7	contig_103	99.65		True
local misassembly
78271	134302	2328227	2384302	sa_ill_sa_contig7	contig_103	99.78		True
fake: not a misassembly [fragmentation of reference genome]
21	50729	2435109	2384365	sa_ill_sa_contig16	contig_103	99.81		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	177172	2612391	2435110	sa_ill_sa_contig4	contig_103	99.81		True
fake: not a misassembly [fragmentation of reference genome]
1	41771	2612580	2654396	sa_ill_sa_contig19	contig_103	99.81		True
indel: indel (> 5bp) [fragmentation of reference genome]
63108	66060	2657352	2654397	sa_ill_sa_contig13	contig_103	99.41		True
local misassembly
188	63338	2720557	2657353	sa_ill_sa_contig13	contig_103	99.74		True
CONTIG	contig_103	2720557	misassembled
492	565	1501463	1501536	sa_ill_sa_contig51	contig_91	93.24		True
unknown
589	679	1501537	1501627	sa_ill_sa_contig51	contig_91	90.11		True
unknown
691	765	1501635	1501709	sa_ill_sa_contig51	contig_91	97.33		True
unknown
788	861	1501717	1501790	sa_ill_sa_contig51	contig_91	97.3		True
unknown
497	1002	1502848	1503353	sa_ill_sa_contig41	contig_91	96.64		True
unknown
1226	1499	1503575	1503848	sa_ill_sa_contig41	contig_91	94.16		True
unknown
1867	2316	1504215	1504664	sa_ill_sa_contig41	contig_91	90.89		True
unknown
2676	2916	1505025	1505265	sa_ill_sa_contig41	contig_91	95.44		True
unknown
35	1591	1505823	1507380	sa_ill_sa_contig8	contig_91	91.85		True
unknown
35	1591	2581200	2579646	sa_ill_sa_contig8	contig_91	92.03		True
unknown
2985	3122	2581864	2581727	sa_ill_sa_contig41	contig_91	91.3		True
unknown
2615	2916	2582235	2581934	sa_ill_sa_contig41	contig_91	93.38		True
unknown
1867	2316	2582984	2582535	sa_ill_sa_contig41	contig_91	90.89		True
unknown
497	1540	2584354	2583311	sa_ill_sa_contig41	contig_91	94.25		True
unknown
35	1591	2601809	2600255	sa_ill_sa_contig8	contig_91	91.96		True
unknown
2985	3154	2602476	2602307	sa_ill_sa_contig41	contig_91	90.0		True
unknown
2676	2916	2602786	2602546	sa_ill_sa_contig41	contig_91	95.44		True
unknown
1867	2316	2603596	2603147	sa_ill_sa_contig41	contig_91	90.89		True
unknown
1434	1540	2604029	2603923	sa_ill_sa_contig41	contig_91	94.39		True
unknown
497	1432	2604965	2604030	sa_ill_sa_contig41	contig_91	94.23		True
unknown
35	1591	2662138	2660584	sa_ill_sa_contig8	contig_91	92.03		True
unknown
497	3301	2665116	2662310	sa_ill_sa_contig41	contig_91	90.0		True
unknown
35	1591	2668061	2666507	sa_ill_sa_contig8	contig_91	92.03		True
unknown
497	3301	2671039	2668233	sa_ill_sa_contig41	contig_91	90.0		True
unknown
35	1591	2732596	2731042	sa_ill_sa_contig8	contig_91	91.9		True
unknown
2615	2916	2733459	2733158	sa_ill_sa_contig41	contig_91	93.38		True
unknown
1867	2316	2734208	2733759	sa_ill_sa_contig41	contig_91	90.89		True
unknown
1004	1540	2735071	2734535	sa_ill_sa_contig41	contig_91	92.18		True
unknown
497	1002	2735577	2735072	sa_ill_sa_contig41	contig_91	96.64		True
unknown
35	1591	2738214	2736660	sa_ill_sa_contig8	contig_91	91.9		True
unknown
2676	2916	2739010	2738770	sa_ill_sa_contig41	contig_91	95.44		True
unknown
1867	2316	2739820	2739371	sa_ill_sa_contig41	contig_91	90.89		True
unknown
1559	1681	2740129	2740007	sa_ill_sa_contig41	contig_91	92.68		True
unknown
497	1539	2741191	2740149	sa_ill_sa_contig41	contig_91	94.25		True
unknown
35	1591	2743213	2741660	sa_ill_sa_contig8	contig_91	91.91		True
unknown
2615	2916	2744072	2743771	sa_ill_sa_contig41	contig_91	93.38		True
unknown
1867	2316	2744821	2744372	sa_ill_sa_contig41	contig_91	90.67		True
unknown
497	1540	2746191	2745148	sa_ill_sa_contig41	contig_91	94.25		True
unknown
35	1591	3196627	3195073	sa_ill_sa_contig8	contig_91	92.03		True
unknown
2615	2916	3197486	3197185	sa_ill_sa_contig41	contig_91	93.38		True
unknown
1867	2294	3198234	3197807	sa_ill_sa_contig41	contig_91	91.12		True
unknown
497	1522	3199603	3198578	sa_ill_sa_contig41	contig_91	94.05		True
unknown
35	1591	3489353	3487799	sa_ill_sa_contig8	contig_91	92.03		True
unknown
2615	2916	3490212	3489911	sa_ill_sa_contig41	contig_91	93.38		True
unknown
1867	2316	3490961	3490512	sa_ill_sa_contig41	contig_91	90.89		True
unknown
497	1540	3492331	3491288	sa_ill_sa_contig41	contig_91	94.25		True
unknown
CONTIG	contig_91	4045212	mis_unaligned
1136	1374	604746	604508	sa_ill_sa_contig8	contig_2	92.47		True
unknown
561	1110	605321	604772	sa_ill_sa_contig8	contig_2	94.73		True
unknown
437	551	605443	605329	sa_ill_sa_contig8	contig_2	96.52		True
unknown
38	431	605842	605449	sa_ill_sa_contig8	contig_2	90.61		True
unknown
3006	3124	606470	606352	sa_ill_sa_contig41	contig_2	96.64		True
unknown
2346	2414	607126	607058	sa_ill_sa_contig41	contig_2	95.65		True
unknown
2102	2316	607370	607156	sa_ill_sa_contig41	contig_2	95.35		True
unknown
1191	1538	608272	607925	sa_ill_sa_contig41	contig_2	95.11		True
unknown
497	1095	608966	608368	sa_ill_sa_contig41	contig_2	94.66		True
unknown
110713	110836	861546	861669	sa_ill_sa_contig1	contig_2	91.94		True
unknown
497	1095	2112602	2113200	sa_ill_sa_contig41	contig_2	94.66		True
unknown
1191	1538	2113296	2113643	sa_ill_sa_contig41	contig_2	95.11		True
unknown
2102	2316	2114198	2114412	sa_ill_sa_contig41	contig_2	95.35		True
unknown
2346	2414	2114442	2114510	sa_ill_sa_contig41	contig_2	95.65		True
unknown
3006	3134	2115098	2115226	sa_ill_sa_contig41	contig_2	93.8		True
unknown
3184	3302	2115275	2115393	sa_ill_sa_contig41	contig_2	94.12		True
unknown
38	431	2115624	2116017	sa_ill_sa_contig8	contig_2	90.61		True
unknown
437	551	2116023	2116137	sa_ill_sa_contig8	contig_2	96.52		True
unknown
561	1110	2116145	2116694	sa_ill_sa_contig8	contig_2	94.73		True
unknown
1136	1374	2116720	2116958	sa_ill_sa_contig8	contig_2	92.47		True
unknown
19874	19965	2171451	2171542	sa_ill_sa_contig15	contig_2	91.3		True
unknown
20204	20310	2171781	2171887	sa_ill_sa_contig15	contig_2	94.39		True
unknown
20351	20466	2171931	2172046	sa_ill_sa_contig15	contig_2	93.1		True
unknown
1136	1374	2387740	2387502	sa_ill_sa_contig8	contig_2	92.47		True
unknown
561	1110	2388315	2387766	sa_ill_sa_contig8	contig_2	94.73		True
unknown
437	551	2388437	2388323	sa_ill_sa_contig8	contig_2	96.52		True
unknown
38	431	2388836	2388443	sa_ill_sa_contig8	contig_2	90.61		True
unknown
3184	3302	2389182	2389064	sa_ill_sa_contig41	contig_2	94.12		True
unknown
3006	3134	2389359	2389231	sa_ill_sa_contig41	contig_2	93.8		True
unknown
2346	2414	2390015	2389947	sa_ill_sa_contig41	contig_2	95.65		True
unknown
2102	2316	2390259	2390045	sa_ill_sa_contig41	contig_2	95.35		True
unknown
1561	1655	2390801	2390707	sa_ill_sa_contig41	contig_2	94.74		True
unknown
1191	1538	2391159	2390812	sa_ill_sa_contig41	contig_2	95.11		True
unknown
497	1095	2391853	2391255	sa_ill_sa_contig41	contig_2	94.66		True
unknown
1136	1374	2830825	2830587	sa_ill_sa_contig8	contig_2	92.47		True
unknown
561	1110	2831400	2830851	sa_ill_sa_contig8	contig_2	94.73		True
unknown
437	551	2831522	2831408	sa_ill_sa_contig8	contig_2	96.52		True
unknown
38	431	2831921	2831528	sa_ill_sa_contig8	contig_2	90.61		True
unknown
3184	3302	2832372	2832254	sa_ill_sa_contig41	contig_2	94.12		True
unknown
3006	3134	2832549	2832421	sa_ill_sa_contig41	contig_2	93.8		True
unknown
2346	2414	2833205	2833137	sa_ill_sa_contig41	contig_2	95.65		True
unknown
2141	2316	2833410	2833235	sa_ill_sa_contig41	contig_2	96.02		True
unknown
1191	1538	2834351	2834004	sa_ill_sa_contig41	contig_2	95.11		True
unknown
497	1095	2835045	2834447	sa_ill_sa_contig41	contig_2	94.66		True
unknown
785	865	2836066	2835986	sa_ill_sa_contig51	contig_2	98.77		True
unknown
691	766	2836150	2836075	sa_ill_sa_contig51	contig_2	96.05		True
unknown
585	666	2836254	2836173	sa_ill_sa_contig51	contig_2	91.46		True
unknown
491	565	2836340	2836266	sa_ill_sa_contig51	contig_2	93.33		True
unknown
CONTIG	contig_2	2845287	mis_unaligned
497	577	286061	286141	sa_ill_sa_contig41	contig_86	92.59		True
unknown
589	1151	286153	286715	sa_ill_sa_contig41	contig_86	93.25		True
unknown
1158	1540	286722	287104	sa_ill_sa_contig41	contig_86	94.78		True
unknown
1559	1639	287124	287204	sa_ill_sa_contig41	contig_86	97.53		True
unknown
1871	2057	287434	287620	sa_ill_sa_contig41	contig_86	90.37		True
unknown
2099	2316	287667	287884	sa_ill_sa_contig41	contig_86	91.74		True
unknown
2614	2917	288184	288487	sa_ill_sa_contig41	contig_86	93.09		True
unknown
2985	3136	288556	288707	sa_ill_sa_contig41	contig_86	92.11		True
unknown
38	1590	289123	290673	sa_ill_sa_contig8	contig_86	90.88		True
unknown
497	577	292080	292160	sa_ill_sa_contig41	contig_86	92.59		True
unknown
589	1151	292172	292734	sa_ill_sa_contig41	contig_86	93.25		True
unknown
1158	1540	292741	293123	sa_ill_sa_contig41	contig_86	94.78		True
unknown
1559	1639	293143	293223	sa_ill_sa_contig41	contig_86	97.53		True
unknown
1871	2057	293453	293639	sa_ill_sa_contig41	contig_86	90.37		True
unknown
2099	2316	293686	293903	sa_ill_sa_contig41	contig_86	91.74		True
unknown
2614	2844	294203	294433	sa_ill_sa_contig41	contig_86	93.94		True
unknown
2846	2917	294434	294505	sa_ill_sa_contig41	contig_86	90.28		True
unknown
2985	3136	294574	294725	sa_ill_sa_contig41	contig_86	92.11		True
unknown
38	1590	295141	296694	sa_ill_sa_contig8	contig_86	90.64		True
unknown
497	577	529623	529703	sa_ill_sa_contig41	contig_86	92.59		True
unknown
589	1151	529715	530277	sa_ill_sa_contig41	contig_86	93.25		True
unknown
1158	1540	530284	530666	sa_ill_sa_contig41	contig_86	94.78		True
unknown
1559	1639	530686	530766	sa_ill_sa_contig41	contig_86	97.53		True
unknown
1871	2057	530996	531182	sa_ill_sa_contig41	contig_86	90.37		True
unknown
2099	2316	531229	531446	sa_ill_sa_contig41	contig_86	91.74		True
unknown
2614	2917	531746	532049	sa_ill_sa_contig41	contig_86	93.09		True
unknown
2985	3136	532118	532269	sa_ill_sa_contig41	contig_86	92.11		True
unknown
38	1590	532936	534486	sa_ill_sa_contig8	contig_86	90.82		True
unknown
20320	20490	581908	582078	sa_ill_sa_contig15	contig_86	90.64		True
unknown
20702	20898	582290	582486	sa_ill_sa_contig15	contig_86	90.86		True
unknown
38	1590	1079239	1077689	sa_ill_sa_contig8	contig_86	90.82		True
unknown
2985	3136	1080057	1079906	sa_ill_sa_contig41	contig_86	92.11		True
unknown
2614	2917	1080429	1080126	sa_ill_sa_contig41	contig_86	93.09		True
unknown
2099	2316	1080946	1080729	sa_ill_sa_contig41	contig_86	91.74		True
unknown
1871	2057	1081179	1080993	sa_ill_sa_contig41	contig_86	90.37		True
unknown
1559	1639	1081489	1081409	sa_ill_sa_contig41	contig_86	97.53		True
unknown
1158	1540	1081891	1081509	sa_ill_sa_contig41	contig_86	94.78		True
unknown
589	1151	1082460	1081898	sa_ill_sa_contig41	contig_86	93.25		True
unknown
497	577	1082552	1082472	sa_ill_sa_contig41	contig_86	92.59		True
unknown
38	1590	1677733	1676185	sa_ill_sa_contig8	contig_86	90.75		True
unknown
2985	3136	1678300	1678149	sa_ill_sa_contig41	contig_86	92.11		True
unknown
2614	2917	1678672	1678369	sa_ill_sa_contig41	contig_86	93.09		True
unknown
2099	2316	1679187	1678970	sa_ill_sa_contig41	contig_86	91.74		True
unknown
1871	2057	1679420	1679234	sa_ill_sa_contig41	contig_86	90.37		True
unknown
1559	1639	1679730	1679650	sa_ill_sa_contig41	contig_86	97.53		True
unknown
1158	1540	1680132	1679750	sa_ill_sa_contig41	contig_86	94.78		True
unknown
589	1151	1680701	1680139	sa_ill_sa_contig41	contig_86	93.25		True
unknown
497	577	1680793	1680713	sa_ill_sa_contig41	contig_86	92.59		True
unknown
38	1590	1782400	1780850	sa_ill_sa_contig8	contig_86	90.82		True
unknown
2985	3136	1782967	1782816	sa_ill_sa_contig41	contig_86	92.11		True
unknown
2614	2917	1783339	1783036	sa_ill_sa_contig41	contig_86	93.09		True
unknown
2099	2316	1783856	1783639	sa_ill_sa_contig41	contig_86	91.74		True
unknown
1871	2057	1784089	1783903	sa_ill_sa_contig41	contig_86	90.37		True
unknown
1559	1639	1784399	1784319	sa_ill_sa_contig41	contig_86	97.53		True
unknown
1158	1540	1784801	1784419	sa_ill_sa_contig41	contig_86	94.78		True
unknown
589	1151	1785370	1784808	sa_ill_sa_contig41	contig_86	93.25		True
unknown
497	577	1785462	1785382	sa_ill_sa_contig41	contig_86	92.59		True
unknown
CONTIG	contig_86	2991937	mis_unaligned
671	900	806603	806832	sa_ill_sa_contig41	contig_87	90.87		True
unknown
1309	1402	807241	807334	sa_ill_sa_contig41	contig_87	96.81		True
unknown
455	542	809983	810070	sa_ill_sa_contig8	contig_87	90.91		True
unknown
590	729	810116	810255	sa_ill_sa_contig8	contig_87	91.43		True
unknown
769	840	810294	810365	sa_ill_sa_contig8	contig_87	95.83		True
unknown
671	900	1472813	1473042	sa_ill_sa_contig41	contig_87	90.87		True
unknown
1309	1402	1473451	1473544	sa_ill_sa_contig41	contig_87	96.81		True
unknown
455	542	1476194	1476281	sa_ill_sa_contig8	contig_87	90.91		True
unknown
590	729	1476327	1476466	sa_ill_sa_contig8	contig_87	91.43		True
unknown
769	840	1476505	1476576	sa_ill_sa_contig8	contig_87	95.83		True
unknown
1309	1402	1996245	1996152	sa_ill_sa_contig41	contig_87	96.81		True
unknown
671	900	1996883	1996654	sa_ill_sa_contig41	contig_87	90.87		True
unknown
769	840	2088115	2088044	sa_ill_sa_contig8	contig_87	95.83		True
unknown
590	729	2088293	2088154	sa_ill_sa_contig8	contig_87	91.43		True
unknown
455	542	2088426	2088339	sa_ill_sa_contig8	contig_87	90.91		True
unknown
1309	1402	2091170	2091077	sa_ill_sa_contig41	contig_87	96.81		True
unknown
671	900	2091808	2091579	sa_ill_sa_contig41	contig_87	90.87		True
unknown
769	840	2243326	2243255	sa_ill_sa_contig8	contig_87	95.83		True
unknown
590	729	2243504	2243365	sa_ill_sa_contig8	contig_87	91.43		True
unknown
455	542	2243637	2243550	sa_ill_sa_contig8	contig_87	90.91		True
unknown
1309	1402	2246538	2246445	sa_ill_sa_contig41	contig_87	96.81		True
unknown
671	900	2247176	2246947	sa_ill_sa_contig41	contig_87	90.87		True
unknown
769	840	2286227	2286156	sa_ill_sa_contig8	contig_87	95.83		True
unknown
590	729	2286405	2286266	sa_ill_sa_contig8	contig_87	91.43		True
unknown
455	542	2286538	2286451	sa_ill_sa_contig8	contig_87	90.91		True
unknown
1309	1402	2289281	2289188	sa_ill_sa_contig41	contig_87	96.81		True
unknown
671	900	2289919	2289690	sa_ill_sa_contig41	contig_87	90.87		True
unknown
590	729	3035859	3035720	sa_ill_sa_contig8	contig_87	91.43		True
unknown
455	542	3035992	3035905	sa_ill_sa_contig8	contig_87	90.91		True
unknown
1309	1402	3038994	3038901	sa_ill_sa_contig41	contig_87	96.81		True
unknown
671	900	3039631	3039402	sa_ill_sa_contig41	contig_87	90.87		True
unknown
CONTIG	contig_87	4757988	mis_unaligned
671	900	304100	304328	sa_ill_sa_contig41	contig_88	90.43		True
unknown
1309	1402	304737	304830	sa_ill_sa_contig41	contig_88	96.81		True
unknown
455	542	307556	307643	sa_ill_sa_contig8	contig_88	90.91		True
unknown
590	709	307689	307808	sa_ill_sa_contig8	contig_88	93.33		True
unknown
769	841	307867	307939	sa_ill_sa_contig8	contig_88	95.89		True
unknown
671	900	1012320	1012549	sa_ill_sa_contig41	contig_88	90.87		True
unknown
1309	1402	1012958	1013051	sa_ill_sa_contig41	contig_88	96.81		True
unknown
455	542	1015779	1015866	sa_ill_sa_contig8	contig_88	90.91		True
unknown
590	709	1015912	1016031	sa_ill_sa_contig8	contig_88	93.33		True
unknown
769	841	1016090	1016162	sa_ill_sa_contig8	contig_88	95.89		True
unknown
769	841	1556623	1556551	sa_ill_sa_contig8	contig_88	95.89		True
unknown
590	709	1556801	1556682	sa_ill_sa_contig8	contig_88	93.33		True
unknown
455	542	1556934	1556847	sa_ill_sa_contig8	contig_88	90.91		True
unknown
1309	1402	1559676	1559583	sa_ill_sa_contig41	contig_88	96.81		True
unknown
671	900	1560313	1560084	sa_ill_sa_contig41	contig_88	90.87		True
unknown
769	841	1650223	1650151	sa_ill_sa_contig8	contig_88	95.89		True
unknown
590	709	1650401	1650282	sa_ill_sa_contig8	contig_88	93.33		True
unknown
455	542	1650534	1650447	sa_ill_sa_contig8	contig_88	90.91		True
unknown
1309	1402	1653369	1653276	sa_ill_sa_contig41	contig_88	96.81		True
unknown
671	900	1654007	1653778	sa_ill_sa_contig41	contig_88	90.87		True
unknown
769	841	1781334	1781262	sa_ill_sa_contig8	contig_88	95.89		True
unknown
590	709	1781512	1781393	sa_ill_sa_contig8	contig_88	93.33		True
unknown
455	542	1781645	1781558	sa_ill_sa_contig8	contig_88	90.91		True
unknown
1309	1402	1784387	1784294	sa_ill_sa_contig41	contig_88	96.81		True
unknown
671	900	1785025	1784796	sa_ill_sa_contig41	contig_88	90.87		True
unknown
769	841	1822729	1822657	sa_ill_sa_contig8	contig_88	95.89		True
unknown
590	709	1822907	1822788	sa_ill_sa_contig8	contig_88	93.33		True
unknown
455	542	1823040	1822953	sa_ill_sa_contig8	contig_88	90.91		True
unknown
1309	1402	1825782	1825689	sa_ill_sa_contig41	contig_88	96.81		True
unknown
671	900	1826420	1826191	sa_ill_sa_contig41	contig_88	90.87		True
unknown
769	841	2470438	2470366	sa_ill_sa_contig8	contig_88	95.89		True
unknown
590	709	2470614	2470495	sa_ill_sa_contig8	contig_88	93.33		True
unknown
455	542	2470747	2470660	sa_ill_sa_contig8	contig_88	90.91		True
unknown
1309	1402	2473581	2473488	sa_ill_sa_contig41	contig_88	96.81		True
unknown
671	900	2474219	2473990	sa_ill_sa_contig41	contig_88	90.87		True
unknown
CONTIG	contig_88	4764493	mis_unaligned
589	1095	65084	65590	sa_ill_sa_contig41	contig_95	95.66		True
unknown
1150	1543	65645	66038	sa_ill_sa_contig41	contig_95	90.61		True
unknown
2105	2299	66594	66788	sa_ill_sa_contig41	contig_95	93.33		True
unknown
2342	2421	66831	66910	sa_ill_sa_contig41	contig_95	90.0		True
unknown
3008	3122	67500	67614	sa_ill_sa_contig41	contig_95	91.3		True
unknown
471	545	68624	68698	sa_ill_sa_contig8	contig_95	98.67		True
unknown
567	826	68718	68977	sa_ill_sa_contig8	contig_95	91.54		True
unknown
589	1095	141856	142362	sa_ill_sa_contig41	contig_95	95.66		True
unknown
1150	1543	142417	142810	sa_ill_sa_contig41	contig_95	90.61		True
unknown
2105	2299	143351	143545	sa_ill_sa_contig41	contig_95	93.33		True
unknown
2342	2421	143588	143667	sa_ill_sa_contig41	contig_95	90.0		True
unknown
2661	2822	143911	144072	sa_ill_sa_contig41	contig_95	90.12		True
unknown
