S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
46754	47071	3	320	pa_ill_pa_contig35	contig_125	98.43		True
1	1437	1311010	1312446	pa_ill_pa_contig61	contig_125	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	21904	1312447	1334349	pa_ill_pa_contig41	contig_125	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	868	1335877	1335004	pa_ill_pa_contig74	contig_125	98.4		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	506	1335878	1336328	pa_ill_pa_contig83	contig_125	95.37		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	2514	1338787	1336329	pa_ill_pa_contig54	contig_125	99.72		True
indel: indel (> 5bp) [fragmentation of reference genome]
132	56432	1395084	1338788	pa_ill_pa_contig31	contig_125	99.93		True
local misassembly
3	591	1395696	1395108	pa_ill_pa_contig31	contig_125	94.06		True
local misassembly [fragmentation of reference genome]
1	483	1396671	1397153	pa_ill_pa_contig14	contig_125	97.57		True
local misassembly
1	187635	1397154	1584783	pa_ill_pa_contig14	contig_125	99.98		True
fake: not a misassembly [fragmentation of reference genome]
1	123	1584830	1584952	pa_ill_pa_contig7	contig_125	99.19		True
local misassembly
1	77	1585172	1585248	pa_ill_pa_contig7	contig_125	98.7		True
local misassembly
1	265097	1585628	1850709	pa_ill_pa_contig7	contig_125	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	1538	1851160	1852697	pa_ill_pa_contig60	contig_125	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	3511	1856580	1853070	pa_ill_pa_contig49	contig_125	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	38146	1857169	1895310	pa_ill_pa_contig36	contig_125	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5658	1895311	1900911	pa_ill_pa_contig44	contig_125	99.91		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	61716	1900912	1962623	pa_ill_pa_contig29	contig_125	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1142	1963710	1962624	pa_ill_pa_contig67	contig_125	99.08		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	847683	2811354	1963711	pa_ill_pa_contig1	contig_125	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	2207	2811355	2813506	pa_ill_pa_contig55	contig_125	99.5		True
fake: not a misassembly [fragmentation of reference genome]
1	47071	2861255	2814184	pa_ill_pa_contig35	contig_125	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	266935	2861865	3128773	pa_ill_pa_contig6	contig_125	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	111212	3239978	3128774	pa_ill_pa_contig20	contig_125	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5452	3245375	3239979	pa_ill_pa_contig45	contig_125	99.47		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	118702	3245376	3364066	pa_ill_pa_contig19	contig_125	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	3364067	3364558	pa_ill_pa_contig80	contig_125	99.34		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	3365795	3364559	pa_ill_pa_contig65	contig_125	99.68		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	889	3366684	3365796	pa_ill_pa_contig71	contig_125	98.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	702	3366685	3367331	pa_ill_pa_contig8	contig_125	99.05		True
translocation
1	23992	3367332	3391320	pa_ill_pa_contig40	contig_125	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1413	3391321	3392678	pa_ill_pa_contig62	contig_125	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	56682	3392679	3449357	pa_ill_pa_contig30	contig_125	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	872	3449358	3450174	pa_ill_pa_contig73	contig_125	97.63		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	204999	3655035	3450175	pa_ill_pa_contig12	contig_125	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1437	3655036	3656417	pa_ill_pa_contig61	contig_125	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	106796	3656418	3763196	pa_ill_pa_contig21	contig_125	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	3764344	3763197	pa_ill_pa_contig64	contig_125	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	34328	3764345	3798668	pa_ill_pa_contig15	contig_125	99.84		True
local misassembly
34236	173697	3798669	3938197	pa_ill_pa_contig15	contig_125	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	690	3938198	3938832	pa_ill_pa_contig76	contig_125	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	1028	3939975	3938948	pa_ill_pa_contig68	contig_125	99.81		True
fake: not a misassembly [fragmentation of reference genome]
1	592	3940733	3941324	pa_ill_pa_contig77	contig_125	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	690	3941325	3942014	pa_ill_pa_contig76	contig_125	99.86		True
fake: not a misassembly [fragmentation of reference genome]
56	1028	3943102	3942130	pa_ill_pa_contig68	contig_125	99.51		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1661	3944708	3943103	pa_ill_pa_contig59	contig_125	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1627	3944709	3946335	pa_ill_pa_contig58	contig_125	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	4971	3946336	3951303	pa_ill_pa_contig46	contig_125	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1627	3951304	3952875	pa_ill_pa_contig58	contig_125	99.76		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3238	3952876	3956113	pa_ill_pa_contig50	contig_125	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	799	3956114	3956857	pa_ill_pa_contig75	contig_125	99.12		True
fake: not a misassembly [fragmentation of reference genome]
1	6148	3963691	3957547	pa_ill_pa_contig43	contig_125	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	799	3963692	3964435	pa_ill_pa_contig75	contig_125	98.62		True
fake: not a misassembly [fragmentation of reference genome]
1	68331	3965125	4033450	pa_ill_pa_contig28	contig_125	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	930	4033451	4034325	pa_ill_pa_contig69	contig_125	98.48		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	30768	4065090	4034326	pa_ill_pa_contig38	contig_125	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
1235	3667	4067523	4065091	pa_ill_pa_contig48	contig_125	99.4		True
local misassembly
56	1079	4068702	4067679	pa_ill_pa_contig48	contig_125	99.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	6590	4068703	4075288	pa_ill_pa_contig42	contig_125	99.76		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3009	4078241	4075289	pa_ill_pa_contig51	contig_125	99.25		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	26794	4078242	4105034	pa_ill_pa_contig39	contig_125	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	548	4105527	4105035	pa_ill_pa_contig79	contig_125	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	258570	4364102	4105528	pa_ill_pa_contig8	contig_125	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	889	4364103	4364935	pa_ill_pa_contig71	contig_125	99.26		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	4364936	4366172	pa_ill_pa_contig65	contig_125	95.64		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	4366664	4366173	pa_ill_pa_contig80	contig_125	99.17		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	191344	4366665	4557986	pa_ill_pa_contig13	contig_125	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
17	1142	4559112	4557987	pa_ill_pa_contig67	contig_125	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	86400	4559113	4645497	pa_ill_pa_contig25	contig_125	99.98		True
translocation
161	249467	4645498	4894785	pa_ill_pa_contig9	contig_125	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	2531	4897680	4895150	pa_ill_pa_contig53	contig_125	99.84		True
fake: not a misassembly [fragmentation of reference genome]
1	929	4898734	4897808	pa_ill_pa_contig72	contig_125	99.14		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	568	4899247	4898735	pa_ill_pa_contig78	contig_125	97.75		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3774	4899248	4903027	pa_ill_pa_contig47	contig_125	90.15		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	484	4903456	4903028	pa_ill_pa_contig84	contig_125	98.33		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	121067	5024519	4903457	pa_ill_pa_contig17	contig_125	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	56007	5024781	5080785	pa_ill_pa_contig32	contig_125	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	5081933	5080786	pa_ill_pa_contig64	contig_125	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
247199	542364	5377069	5081934	pa_ill_pa_contig2	contig_125	99.98		True
local misassembly
1	247083	5624113	5377070	pa_ill_pa_contig2	contig_125	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	484	5624114	5624542	pa_ill_pa_contig84	contig_125	98.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3774	5628315	5624543	pa_ill_pa_contig47	contig_125	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	568	5628316	5628828	pa_ill_pa_contig78	contig_125	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	929	5628829	5629755	pa_ill_pa_contig72	contig_125	98.06		True
fake: not a misassembly [fragmentation of reference genome]
1	2549	5629883	5632431	pa_ill_pa_contig52	contig_125	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	404310	6037071	5632790	pa_ill_pa_contig4	contig_125	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1413	6037072	6038429	pa_ill_pa_contig62	contig_125	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	122468	6038430	6160881	pa_ill_pa_contig16	contig_125	99.98		True
fake: not a misassembly [fragmentation of reference genome]
1	53273	6214567	6161296	pa_ill_pa_contig33	contig_125	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	548	6215060	6214568	pa_ill_pa_contig79	contig_125	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
41341	76514	6250230	6215061	pa_ill_pa_contig26	contig_125	99.98		True
local misassembly
1	41228	6291457	6250231	pa_ill_pa_contig26	contig_125	99.98		True
translocation
56	770	6292166	6291458	pa_ill_pa_contig20	contig_125	90.05		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5507	6297618	6292167	pa_ill_pa_contig45	contig_125	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	68413	6297619	6366027	pa_ill_pa_contig27	contig_125	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5658	6371629	6366028	pa_ill_pa_contig44	contig_125	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	87995	6459617	6371630	pa_ill_pa_contig24	contig_125	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1142	6459618	6460703	pa_ill_pa_contig67	contig_125	99.67		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	294591	6460704	6755270	pa_ill_pa_contig5	contig_125	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	872	6755271	6756087	pa_ill_pa_contig73	contig_125	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	35650	6756088	6791732	pa_ill_pa_contig37	contig_125	99.98		True
CONTIG	contig_125	6791732	misassembled
4882	5195	806562	806249	pa_ill_pa_contig44	contig_94	96.18		True
unknown
4268	4718	807176	806726	pa_ill_pa_contig44	contig_94	92.68		True
unknown
4118	4233	807329	807214	pa_ill_pa_contig44	contig_94	93.1		True
unknown
3453	3662	807996	807787	pa_ill_pa_contig44	contig_94	93.81		True
unknown
3374	3442	808074	808006	pa_ill_pa_contig44	contig_94	92.75		True
unknown
2892	3062	808560	808390	pa_ill_pa_contig44	contig_94	91.23		True
unknown
2687	2798	808774	808663	pa_ill_pa_contig44	contig_94	91.07		True
unknown
1975	2060	809368	809283	pa_ill_pa_contig44	contig_94	91.86		True
unknown
1813	1967	809530	809376	pa_ill_pa_contig44	contig_94	92.26		True
unknown
1660	1760	809683	809583	pa_ill_pa_contig44	contig_94	94.06		True
unknown
1375	1650	809968	809693	pa_ill_pa_contig44	contig_94	93.48		True
unknown
995	1106	810348	810237	pa_ill_pa_contig44	contig_94	91.07		True
unknown
529	593	810820	810756	pa_ill_pa_contig44	contig_94	98.46		True
unknown
4882	5195	1472753	1472440	pa_ill_pa_contig44	contig_94	96.18		True
unknown
4268	4718	1473367	1472917	pa_ill_pa_contig44	contig_94	92.68		True
unknown
4118	4233	1473520	1473405	pa_ill_pa_contig44	contig_94	93.1		True
unknown
3453	3662	1474187	1473978	pa_ill_pa_contig44	contig_94	93.81		True
unknown
3374	3442	1474265	1474197	pa_ill_pa_contig44	contig_94	92.75		True
unknown
2892	3062	1474751	1474581	pa_ill_pa_contig44	contig_94	91.23		True
unknown
2687	2798	1474965	1474854	pa_ill_pa_contig44	contig_94	91.07		True
unknown
1975	2060	1475557	1475472	pa_ill_pa_contig44	contig_94	91.86		True
unknown
1813	1967	1475719	1475565	pa_ill_pa_contig44	contig_94	92.26		True
unknown
1660	1760	1475872	1475772	pa_ill_pa_contig44	contig_94	94.06		True
unknown
1375	1650	1476157	1475882	pa_ill_pa_contig44	contig_94	93.48		True
unknown
995	1106	1476536	1476425	pa_ill_pa_contig44	contig_94	91.07		True
unknown
529	593	1477008	1476944	pa_ill_pa_contig44	contig_94	98.46		True
unknown
529	593	1991888	1991952	pa_ill_pa_contig44	contig_94	98.46		True
unknown
995	1106	1992360	1992471	pa_ill_pa_contig44	contig_94	91.07		True
unknown
1375	1650	1992740	1993015	pa_ill_pa_contig44	contig_94	93.48		True
unknown
1660	1760	1993025	1993125	pa_ill_pa_contig44	contig_94	94.06		True
unknown
1813	1967	1993178	1993332	pa_ill_pa_contig44	contig_94	92.26		True
unknown
1975	2060	1993340	1993425	pa_ill_pa_contig44	contig_94	91.86		True
unknown
2687	2788	1994092	1994193	pa_ill_pa_contig44	contig_94	92.16		True
unknown
2892	3062	1994305	1994475	pa_ill_pa_contig44	contig_94	91.23		True
unknown
3374	3442	1994791	1994859	pa_ill_pa_contig44	contig_94	92.75		True
unknown
3453	3662	1994869	1995078	pa_ill_pa_contig44	contig_94	93.81		True
unknown
4118	4233	1995536	1995651	pa_ill_pa_contig44	contig_94	93.1		True
unknown
4268	4718	1995689	1996139	pa_ill_pa_contig44	contig_94	92.68		True
unknown
4882	5195	1996303	1996616	pa_ill_pa_contig44	contig_94	96.18		True
unknown
529	593	2086969	2087033	pa_ill_pa_contig44	contig_94	98.46		True
unknown
995	1106	2087441	2087552	pa_ill_pa_contig44	contig_94	91.07		True
unknown
1375	1650	2087820	2088095	pa_ill_pa_contig44	contig_94	93.48		True
unknown
1660	1760	2088105	2088205	pa_ill_pa_contig44	contig_94	94.06		True
unknown
1813	1967	2088258	2088412	pa_ill_pa_contig44	contig_94	92.26		True
unknown
1975	2060	2088420	2088505	pa_ill_pa_contig44	contig_94	91.86		True
unknown
2687	2798	2089013	2089124	pa_ill_pa_contig44	contig_94	91.07		True
unknown
2892	3062	2089227	2089397	pa_ill_pa_contig44	contig_94	91.23		True
unknown
3374	3442	2089713	2089781	pa_ill_pa_contig44	contig_94	92.75		True
unknown
3453	3662	2089791	2090000	pa_ill_pa_contig44	contig_94	93.81		True
unknown
4118	4233	2090457	2090572	pa_ill_pa_contig44	contig_94	93.1		True
unknown
4268	4718	2090610	2091060	pa_ill_pa_contig44	contig_94	92.68		True
unknown
4882	5195	2091224	2091537	pa_ill_pa_contig44	contig_94	96.18		True
unknown
529	593	2242197	2242261	pa_ill_pa_contig44	contig_94	98.46		True
unknown
995	1106	2242669	2242780	pa_ill_pa_contig44	contig_94	91.07		True
unknown
1375	1650	2243048	2243323	pa_ill_pa_contig44	contig_94	93.48		True
unknown
1660	1760	2243333	2243433	pa_ill_pa_contig44	contig_94	94.06		True
unknown
1813	1967	2243486	2243640	pa_ill_pa_contig44	contig_94	92.26		True
unknown
1975	2060	2243648	2243733	pa_ill_pa_contig44	contig_94	91.86		True
unknown
2687	2798	2244400	2244511	pa_ill_pa_contig44	contig_94	91.07		True
unknown
2892	3062	2244614	2244784	pa_ill_pa_contig44	contig_94	91.23		True
unknown
3374	3442	2245100	2245168	pa_ill_pa_contig44	contig_94	92.75		True
unknown
3453	3662	2245178	2245387	pa_ill_pa_contig44	contig_94	93.33		True
unknown
4118	4233	2245845	2245960	pa_ill_pa_contig44	contig_94	93.1		True
unknown
4268	4718	2245998	2246448	pa_ill_pa_contig44	contig_94	92.68		True
unknown
4882	5195	2246612	2246925	pa_ill_pa_contig44	contig_94	96.18		True
unknown
529	593	2285105	2285169	pa_ill_pa_contig44	contig_94	98.46		True
unknown
995	1106	2285577	2285688	pa_ill_pa_contig44	contig_94	91.07		True
unknown
1375	1650	2285956	2286231	pa_ill_pa_contig44	contig_94	93.48		True
unknown
1660	1760	2286241	2286341	pa_ill_pa_contig44	contig_94	94.06		True
unknown
1813	1967	2286394	2286548	pa_ill_pa_contig44	contig_94	92.26		True
unknown
1975	2060	2286556	2286641	pa_ill_pa_contig44	contig_94	91.86		True
unknown
2687	2798	2287149	2287260	pa_ill_pa_contig44	contig_94	91.07		True
unknown
2892	3062	2287363	2287533	pa_ill_pa_contig44	contig_94	91.23		True
unknown
3374	3442	2287849	2287917	pa_ill_pa_contig44	contig_94	92.75		True
unknown
3453	3662	2287927	2288136	pa_ill_pa_contig44	contig_94	93.33		True
unknown
4118	4233	2288594	2288709	pa_ill_pa_contig44	contig_94	93.1		True
unknown
4268	4718	2288747	2289197	pa_ill_pa_contig44	contig_94	92.68		True
unknown
4882	5195	2289361	2289674	pa_ill_pa_contig44	contig_94	96.18		True
unknown
529	593	3034556	3034620	pa_ill_pa_contig44	contig_94	98.46		True
unknown
995	1106	3035028	3035139	pa_ill_pa_contig44	contig_94	91.07		True
unknown
1375	1536	3035407	3035568	pa_ill_pa_contig44	contig_94	93.21		True
unknown
1542	1650	3035574	3035682	pa_ill_pa_contig44	contig_94	90.83		True
unknown
1660	1760	3035692	3035792	pa_ill_pa_contig44	contig_94	94.06		True
unknown
1813	1967	3035845	3035999	pa_ill_pa_contig44	contig_94	92.26		True
unknown
1975	2060	3036007	3036092	pa_ill_pa_contig44	contig_94	91.86		True
unknown
3374	3442	3037559	3037627	pa_ill_pa_contig44	contig_94	92.75		True
unknown
3453	3528	3037637	3037712	pa_ill_pa_contig44	contig_94	94.74		True
unknown
3529	3662	3037714	3037847	pa_ill_pa_contig44	contig_94	93.28		True
unknown
4118	4233	3038305	3038420	pa_ill_pa_contig44	contig_94	93.1		True
unknown
4268	4718	3038458	3038908	pa_ill_pa_contig44	contig_94	92.68		True
unknown
4882	5195	3039072	3039385	pa_ill_pa_contig44	contig_94	96.18		True
unknown
CONTIG	contig_94	4757672	mis_unaligned
4882	5195	304340	304027	pa_ill_pa_contig44	contig_95	96.18		True
unknown
4268	4831	304954	304391	pa_ill_pa_contig44	contig_95	90.96		True
unknown
4118	4231	305107	304994	pa_ill_pa_contig44	contig_95	93.86		True
unknown
3453	3662	305772	305563	pa_ill_pa_contig44	contig_95	93.81		True
unknown
3374	3442	305850	305782	pa_ill_pa_contig44	contig_95	94.2		True
unknown
2687	2800	306548	306435	pa_ill_pa_contig44	contig_95	91.23		True
unknown
1975	2060	307220	307135	pa_ill_pa_contig44	contig_95	91.86		True
unknown
1813	1967	307382	307228	pa_ill_pa_contig44	contig_95	92.26		True
unknown
1375	1536	307820	307659	pa_ill_pa_contig44	contig_95	93.83		True
unknown
997	1158	308198	308037	pa_ill_pa_contig44	contig_95	90.12		True
unknown
529	593	308672	308608	pa_ill_pa_contig44	contig_95	98.46		True
unknown
4882	5195	1012605	1012292	pa_ill_pa_contig44	contig_95	96.18		True
unknown
4268	4831	1013219	1012656	pa_ill_pa_contig44	contig_95	90.96		True
unknown
4118	4231	1013372	1013259	pa_ill_pa_contig44	contig_95	93.86		True
unknown
3453	3662	1014037	1013828	pa_ill_pa_contig44	contig_95	93.81		True
unknown
3374	3442	1014115	1014047	pa_ill_pa_contig44	contig_95	94.2		True
unknown
2687	2800	1014813	1014700	pa_ill_pa_contig44	contig_95	91.23		True
unknown
1975	2060	1015491	1015406	pa_ill_pa_contig44	contig_95	91.86		True
unknown
1813	1967	1015653	1015499	pa_ill_pa_contig44	contig_95	92.26		True
unknown
1375	1536	1016091	1015930	pa_ill_pa_contig44	contig_95	93.83		True
unknown
997	1158	1016469	1016308	pa_ill_pa_contig44	contig_95	90.12		True
unknown
529	593	1016943	1016879	pa_ill_pa_contig44	contig_95	98.46		True
unknown
529	593	1555861	1555925	pa_ill_pa_contig44	contig_95	98.46		True
unknown
997	1158	1556335	1556496	pa_ill_pa_contig44	contig_95	90.12		True
unknown
1375	1536	1556712	1556873	pa_ill_pa_contig44	contig_95	93.83		True
unknown
1813	1967	1557150	1557304	pa_ill_pa_contig44	contig_95	92.26		True
unknown
1975	2060	1557312	1557397	pa_ill_pa_contig44	contig_95	91.86		True
unknown
2687	2800	1557907	1558020	pa_ill_pa_contig44	contig_95	91.23		True
unknown
2892	3062	1558121	1558291	pa_ill_pa_contig44	contig_95	91.23		True
unknown
3374	3442	1558605	1558673	pa_ill_pa_contig44	contig_95	94.2		True
unknown
3453	3662	1558683	1558892	pa_ill_pa_contig44	contig_95	93.81		True
unknown
4118	4231	1559348	1559461	pa_ill_pa_contig44	contig_95	93.86		True
unknown
4268	4718	1559501	1559951	pa_ill_pa_contig44	contig_95	92.68		True
unknown
4882	5195	1560115	1560428	pa_ill_pa_contig44	contig_95	96.18		True
unknown
529	593	1649469	1649533	pa_ill_pa_contig44	contig_95	98.46		True
unknown
997	1158	1649943	1650104	pa_ill_pa_contig44	contig_95	90.12		True
unknown
1256	1345	1650200	1650289	pa_ill_pa_contig44	contig_95	94.44		True
unknown
1375	1536	1650318	1650479	pa_ill_pa_contig44	contig_95	93.83		True
unknown
1813	1967	1650756	1650910	pa_ill_pa_contig44	contig_95	92.26		True
unknown
1975	2060	1650918	1651003	pa_ill_pa_contig44	contig_95	91.86		True
unknown
2687	2800	1651605	1651718	pa_ill_pa_contig44	contig_95	91.23		True
unknown
2892	3062	1651819	1651989	pa_ill_pa_contig44	contig_95	91.23		True
unknown
3374	3442	1652303	1652371	pa_ill_pa_contig44	contig_95	94.2		True
unknown
3453	3662	1652381	1652590	pa_ill_pa_contig44	contig_95	93.81		True
unknown
4118	4231	1653046	1653159	pa_ill_pa_contig44	contig_95	93.86		True
unknown
4268	4385	1653199	1653316	pa_ill_pa_contig44	contig_95	94.92		True
unknown
4391	4831	1653324	1653764	pa_ill_pa_contig44	contig_95	90.25		True
unknown
4882	5195	1653815	1654128	pa_ill_pa_contig44	contig_95	96.18		True
unknown
529	593	1780573	1780637	pa_ill_pa_contig44	contig_95	98.46		True
unknown
997	1158	1781047	1781208	pa_ill_pa_contig44	contig_95	90.12		True
unknown
1375	1536	1781424	1781585	pa_ill_pa_contig44	contig_95	93.83		True
unknown
1813	1967	1781862	1782016	pa_ill_pa_contig44	contig_95	92.26		True
unknown
1975	2060	1782024	1782109	pa_ill_pa_contig44	contig_95	91.86		True
unknown
2687	2800	1782619	1782732	pa_ill_pa_contig44	contig_95	91.23		True
unknown
2892	3062	1782833	1783003	pa_ill_pa_contig44	contig_95	91.23		True
unknown
3374	3442	1783317	1783385	pa_ill_pa_contig44	contig_95	94.2		True
unknown
3453	3662	1783395	1783604	pa_ill_pa_contig44	contig_95	93.81		True
unknown
4118	4231	1784060	1784173	pa_ill_pa_contig44	contig_95	93.86		True
unknown
4268	4718	1784213	1784663	pa_ill_pa_contig44	contig_95	92.68		True
unknown
4882	5195	1784827	1785140	pa_ill_pa_contig44	contig_95	96.18		True
unknown
529	593	1821963	1822027	pa_ill_pa_contig44	contig_95	98.46		True
unknown
997	1158	1822437	1822598	pa_ill_pa_contig44	contig_95	90.12		True
unknown
1230	1345	1822671	1822786	pa_ill_pa_contig44	contig_95	92.24		True
unknown
1375	1536	1822816	1822977	pa_ill_pa_contig44	contig_95	93.83		True
unknown
1813	1967	1823254	1823408	pa_ill_pa_contig44	contig_95	92.26		True
unknown
1975	2060	1823416	1823501	pa_ill_pa_contig44	contig_95	91.86		True
unknown
2687	2800	1824011	1824124	pa_ill_pa_contig44	contig_95	91.23		True
unknown
