S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
46754	47071	3	320	pa_ill_pa_contig35	contig_125	98.43		True
1	1437	1311095	1312531	pa_ill_pa_contig61	contig_125	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	21904	1312532	1334435	pa_ill_pa_contig41	contig_125	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	868	1335963	1335090	pa_ill_pa_contig74	contig_125	98.4		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	506	1335964	1336414	pa_ill_pa_contig83	contig_125	95.37		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	2514	1338873	1336415	pa_ill_pa_contig54	contig_125	99.72		True
indel: indel (> 5bp) [fragmentation of reference genome]
132	56432	1395174	1338874	pa_ill_pa_contig31	contig_125	99.94		True
local misassembly
3	591	1395786	1395198	pa_ill_pa_contig31	contig_125	94.06		True
local misassembly [fragmentation of reference genome]
1	483	1396761	1397243	pa_ill_pa_contig14	contig_125	97.57		True
local misassembly
1	187635	1397244	1584879	pa_ill_pa_contig14	contig_125	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	123	1584926	1585048	pa_ill_pa_contig7	contig_125	99.19		True
local misassembly
1	77	1585268	1585344	pa_ill_pa_contig7	contig_125	98.7		True
local misassembly
1	265097	1585724	1850819	pa_ill_pa_contig7	contig_125	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	1538	1851270	1852807	pa_ill_pa_contig60	contig_125	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	3511	1856690	1853180	pa_ill_pa_contig49	contig_125	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	38146	1857279	1895424	pa_ill_pa_contig36	contig_125	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5658	1895425	1901028	pa_ill_pa_contig44	contig_125	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	61716	1901029	1962745	pa_ill_pa_contig29	contig_125	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1142	1963832	1962746	pa_ill_pa_contig67	contig_125	99.08		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	847683	2811516	1963833	pa_ill_pa_contig1	contig_125	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	2207	2811517	2813668	pa_ill_pa_contig55	contig_125	99.5		True
fake: not a misassembly [fragmentation of reference genome]
1	47071	2861417	2814347	pa_ill_pa_contig35	contig_125	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	266935	2862027	3128961	pa_ill_pa_contig6	contig_125	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	111212	3240172	3128962	pa_ill_pa_contig20	contig_125	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5452	3245569	3240173	pa_ill_pa_contig45	contig_125	99.47		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	118702	3245570	3364269	pa_ill_pa_contig19	contig_125	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	3364270	3364761	pa_ill_pa_contig80	contig_125	99.34		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	3365998	3364762	pa_ill_pa_contig65	contig_125	99.68		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	889	3366887	3365999	pa_ill_pa_contig71	contig_125	98.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	702	3366888	3367534	pa_ill_pa_contig8	contig_125	99.05		True
translocation
1	23992	3367535	3391526	pa_ill_pa_contig40	contig_125	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1413	3391527	3392884	pa_ill_pa_contig62	contig_125	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	56682	3392885	3449567	pa_ill_pa_contig30	contig_125	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	872	3449568	3450384	pa_ill_pa_contig73	contig_125	97.63		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	204999	3655266	3450385	pa_ill_pa_contig12	contig_125	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1437	3655267	3656648	pa_ill_pa_contig61	contig_125	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	106796	3656649	3763446	pa_ill_pa_contig21	contig_125	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	3764594	3763447	pa_ill_pa_contig64	contig_125	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	34328	3764595	3798923	pa_ill_pa_contig15	contig_125	99.86		True
local misassembly
34236	173697	3798924	3938462	pa_ill_pa_contig15	contig_125	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	690	3938463	3939097	pa_ill_pa_contig76	contig_125	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	1028	3940240	3939213	pa_ill_pa_contig68	contig_125	99.81		True
fake: not a misassembly [fragmentation of reference genome]
1	592	3940999	3941590	pa_ill_pa_contig77	contig_125	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	690	3941591	3942280	pa_ill_pa_contig76	contig_125	99.86		True
fake: not a misassembly [fragmentation of reference genome]
56	1028	3943368	3942396	pa_ill_pa_contig68	contig_125	99.51		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1661	3944974	3943369	pa_ill_pa_contig59	contig_125	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1627	3944975	3946601	pa_ill_pa_contig58	contig_125	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	4971	3946602	3951572	pa_ill_pa_contig46	contig_125	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1627	3951573	3953144	pa_ill_pa_contig58	contig_125	99.76		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3238	3953145	3956382	pa_ill_pa_contig50	contig_125	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	799	3956383	3957126	pa_ill_pa_contig75	contig_125	99.12		True
fake: not a misassembly [fragmentation of reference genome]
1	6148	3963963	3957816	pa_ill_pa_contig43	contig_125	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	799	3963964	3964707	pa_ill_pa_contig75	contig_125	98.62		True
fake: not a misassembly [fragmentation of reference genome]
1	68331	3965397	4033729	pa_ill_pa_contig28	contig_125	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	930	4033730	4034604	pa_ill_pa_contig69	contig_125	98.48		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	30768	4065372	4034605	pa_ill_pa_contig38	contig_125	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
1235	3667	4067805	4065373	pa_ill_pa_contig48	contig_125	99.44		True
local misassembly
56	1079	4068984	4067961	pa_ill_pa_contig48	contig_125	99.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	6590	4068985	4075574	pa_ill_pa_contig42	contig_125	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3009	4078528	4075575	pa_ill_pa_contig51	contig_125	99.28		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	26794	4078529	4105323	pa_ill_pa_contig39	contig_125	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	548	4105816	4105324	pa_ill_pa_contig79	contig_125	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	258570	4364386	4105817	pa_ill_pa_contig8	contig_125	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	889	4364387	4365220	pa_ill_pa_contig71	contig_125	99.36		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	4365221	4366457	pa_ill_pa_contig65	contig_125	95.64		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	4366949	4366458	pa_ill_pa_contig80	contig_125	99.17		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	191344	4366950	4558276	pa_ill_pa_contig13	contig_125	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
17	1142	4559402	4558277	pa_ill_pa_contig67	contig_125	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	86400	4559403	4645802	pa_ill_pa_contig25	contig_125	100.0		True
translocation
161	249467	4645803	4895114	pa_ill_pa_contig9	contig_125	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	2531	4898009	4895479	pa_ill_pa_contig53	contig_125	99.84		True
fake: not a misassembly [fragmentation of reference genome]
1	929	4899065	4898137	pa_ill_pa_contig72	contig_125	99.35		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	568	4899578	4899066	pa_ill_pa_contig78	contig_125	97.75		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3774	4899579	4903358	pa_ill_pa_contig47	contig_125	90.15		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	484	4903787	4903359	pa_ill_pa_contig84	contig_125	98.33		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	121067	5024857	4903788	pa_ill_pa_contig17	contig_125	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	56007	5025119	5081125	pa_ill_pa_contig32	contig_125	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	5082273	5081126	pa_ill_pa_contig64	contig_125	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
247199	542364	5377439	5082274	pa_ill_pa_contig2	contig_125	99.99		True
local misassembly
1	247083	5624524	5377440	pa_ill_pa_contig2	contig_125	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	484	5624525	5624953	pa_ill_pa_contig84	contig_125	98.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3774	5628727	5624954	pa_ill_pa_contig47	contig_125	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	568	5628728	5629240	pa_ill_pa_contig78	contig_125	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	929	5629241	5630170	pa_ill_pa_contig72	contig_125	98.39		True
fake: not a misassembly [fragmentation of reference genome]
1	2549	5630298	5632846	pa_ill_pa_contig52	contig_125	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	404310	6037519	5633205	pa_ill_pa_contig4	contig_125	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1413	6037520	6038877	pa_ill_pa_contig62	contig_125	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	122468	6038878	6161346	pa_ill_pa_contig16	contig_125	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	53273	6215033	6161761	pa_ill_pa_contig33	contig_125	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	548	6215526	6215034	pa_ill_pa_contig79	contig_125	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
41341	76514	6250700	6215527	pa_ill_pa_contig26	contig_125	99.99		True
local misassembly
1	41228	6291928	6250701	pa_ill_pa_contig26	contig_125	100.0		True
translocation
56	770	6292637	6291929	pa_ill_pa_contig20	contig_125	90.05		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5507	6298089	6292638	pa_ill_pa_contig45	contig_125	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	68413	6298090	6366503	pa_ill_pa_contig27	contig_125	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5658	6372107	6366504	pa_ill_pa_contig44	contig_125	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	87995	6460102	6372108	pa_ill_pa_contig24	contig_125	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1142	6460103	6461189	pa_ill_pa_contig67	contig_125	99.75		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	294591	6461190	6755778	pa_ill_pa_contig5	contig_125	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	872	6755779	6756595	pa_ill_pa_contig73	contig_125	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	35650	6756596	6792244	pa_ill_pa_contig37	contig_125	100.0		True
CONTIG	contig_125	6792244	misassembled
4882	5195	806975	806662	pa_ill_pa_contig44	contig_94	96.18		True
unknown
4268	4718	807589	807139	pa_ill_pa_contig44	contig_94	92.68		True
unknown
4118	4233	807742	807627	pa_ill_pa_contig44	contig_94	93.1		True
unknown
3453	3662	808409	808200	pa_ill_pa_contig44	contig_94	93.81		True
unknown
3374	3442	808487	808419	pa_ill_pa_contig44	contig_94	92.75		True
unknown
2892	3062	808973	808803	pa_ill_pa_contig44	contig_94	91.23		True
unknown
2687	2798	809187	809076	pa_ill_pa_contig44	contig_94	91.07		True
unknown
1975	2060	809780	809695	pa_ill_pa_contig44	contig_94	91.86		True
unknown
1813	1967	809942	809788	pa_ill_pa_contig44	contig_94	92.26		True
unknown
1660	1760	810095	809995	pa_ill_pa_contig44	contig_94	94.06		True
unknown
1375	1650	810380	810105	pa_ill_pa_contig44	contig_94	93.48		True
unknown
995	1106	810760	810649	pa_ill_pa_contig44	contig_94	91.07		True
unknown
529	593	811232	811168	pa_ill_pa_contig44	contig_94	98.46		True
unknown
4882	5195	1473239	1472926	pa_ill_pa_contig44	contig_94	96.18		True
unknown
4268	4718	1473853	1473403	pa_ill_pa_contig44	contig_94	92.68		True
unknown
4118	4233	1474006	1473891	pa_ill_pa_contig44	contig_94	93.1		True
unknown
3453	3662	1474673	1474464	pa_ill_pa_contig44	contig_94	93.81		True
unknown
3374	3442	1474751	1474683	pa_ill_pa_contig44	contig_94	92.75		True
unknown
2892	3062	1475237	1475067	pa_ill_pa_contig44	contig_94	91.23		True
unknown
2687	2798	1475451	1475340	pa_ill_pa_contig44	contig_94	91.07		True
unknown
1975	2060	1476044	1475959	pa_ill_pa_contig44	contig_94	91.86		True
unknown
1813	1967	1476206	1476052	pa_ill_pa_contig44	contig_94	92.26		True
unknown
1660	1760	1476359	1476259	pa_ill_pa_contig44	contig_94	94.06		True
unknown
1375	1650	1476644	1476369	pa_ill_pa_contig44	contig_94	93.48		True
unknown
995	1106	1477023	1476912	pa_ill_pa_contig44	contig_94	91.07		True
unknown
529	593	1477495	1477431	pa_ill_pa_contig44	contig_94	98.46		True
unknown
529	593	1992452	1992516	pa_ill_pa_contig44	contig_94	98.46		True
unknown
995	1106	1992924	1993035	pa_ill_pa_contig44	contig_94	91.07		True
unknown
1375	1650	1993304	1993579	pa_ill_pa_contig44	contig_94	93.48		True
unknown
1660	1760	1993589	1993689	pa_ill_pa_contig44	contig_94	94.06		True
unknown
1813	1967	1993742	1993896	pa_ill_pa_contig44	contig_94	92.26		True
unknown
1975	2060	1993904	1993989	pa_ill_pa_contig44	contig_94	91.86		True
unknown
2687	2798	1994656	1994767	pa_ill_pa_contig44	contig_94	91.07		True
unknown
2892	3062	1994870	1995040	pa_ill_pa_contig44	contig_94	91.23		True
unknown
3374	3442	1995356	1995424	pa_ill_pa_contig44	contig_94	92.75		True
unknown
3453	3662	1995434	1995643	pa_ill_pa_contig44	contig_94	93.81		True
unknown
4118	4233	1996101	1996216	pa_ill_pa_contig44	contig_94	93.1		True
unknown
4268	4718	1996254	1996704	pa_ill_pa_contig44	contig_94	92.68		True
unknown
4882	5195	1996868	1997181	pa_ill_pa_contig44	contig_94	96.18		True
unknown
529	593	2087540	2087604	pa_ill_pa_contig44	contig_94	98.46		True
unknown
995	1106	2088012	2088123	pa_ill_pa_contig44	contig_94	91.07		True
unknown
1375	1650	2088392	2088667	pa_ill_pa_contig44	contig_94	93.48		True
unknown
1660	1760	2088677	2088777	pa_ill_pa_contig44	contig_94	94.06		True
unknown
1813	1967	2088830	2088984	pa_ill_pa_contig44	contig_94	92.26		True
unknown
1975	2060	2088992	2089077	pa_ill_pa_contig44	contig_94	91.86		True
unknown
2687	2798	2089585	2089696	pa_ill_pa_contig44	contig_94	91.07		True
unknown
2892	3062	2089799	2089969	pa_ill_pa_contig44	contig_94	91.23		True
unknown
3374	3442	2090285	2090353	pa_ill_pa_contig44	contig_94	92.75		True
unknown
3453	3662	2090363	2090572	pa_ill_pa_contig44	contig_94	93.81		True
unknown
4118	4233	2091030	2091145	pa_ill_pa_contig44	contig_94	93.1		True
unknown
4268	4718	2091183	2091633	pa_ill_pa_contig44	contig_94	92.68		True
unknown
4882	5195	2091797	2092110	pa_ill_pa_contig44	contig_94	96.18		True
unknown
529	593	2242777	2242841	pa_ill_pa_contig44	contig_94	98.46		True
unknown
995	1106	2243249	2243360	pa_ill_pa_contig44	contig_94	91.07		True
unknown
1256	1345	2243509	2243598	pa_ill_pa_contig44	contig_94	93.33		True
unknown
1375	1650	2243628	2243903	pa_ill_pa_contig44	contig_94	93.48		True
unknown
1660	1760	2243913	2244013	pa_ill_pa_contig44	contig_94	94.06		True
unknown
1813	1967	2244066	2244220	pa_ill_pa_contig44	contig_94	92.26		True
unknown
1975	2060	2244228	2244313	pa_ill_pa_contig44	contig_94	91.86		True
unknown
2687	2798	2244980	2245091	pa_ill_pa_contig44	contig_94	91.07		True
unknown
2892	3062	2245194	2245364	pa_ill_pa_contig44	contig_94	91.23		True
unknown
3374	3442	2245680	2245748	pa_ill_pa_contig44	contig_94	92.75		True
unknown
3453	3662	2245758	2245967	pa_ill_pa_contig44	contig_94	93.33		True
unknown
4118	4233	2246425	2246540	pa_ill_pa_contig44	contig_94	93.1		True
unknown
4268	4718	2246578	2247028	pa_ill_pa_contig44	contig_94	92.68		True
unknown
4882	5195	2247192	2247505	pa_ill_pa_contig44	contig_94	96.18		True
unknown
529	593	2285691	2285755	pa_ill_pa_contig44	contig_94	98.46		True
unknown
995	1106	2286163	2286274	pa_ill_pa_contig44	contig_94	91.07		True
unknown
1375	1650	2286543	2286818	pa_ill_pa_contig44	contig_94	93.48		True
unknown
1660	1760	2286828	2286928	pa_ill_pa_contig44	contig_94	94.06		True
unknown
1813	1967	2286981	2287135	pa_ill_pa_contig44	contig_94	92.26		True
unknown
1975	2060	2287143	2287228	pa_ill_pa_contig44	contig_94	91.86		True
unknown
2687	2798	2287736	2287847	pa_ill_pa_contig44	contig_94	91.07		True
unknown
2892	3062	2287950	2288120	pa_ill_pa_contig44	contig_94	91.23		True
unknown
3374	3442	2288436	2288504	pa_ill_pa_contig44	contig_94	92.75		True
unknown
3453	3662	2288514	2288723	pa_ill_pa_contig44	contig_94	93.33		True
unknown
4118	4233	2289181	2289296	pa_ill_pa_contig44	contig_94	93.1		True
unknown
4268	4718	2289334	2289784	pa_ill_pa_contig44	contig_94	92.68		True
unknown
4882	5195	2289948	2290261	pa_ill_pa_contig44	contig_94	96.18		True
unknown
529	593	3035237	3035301	pa_ill_pa_contig44	contig_94	98.46		True
unknown
995	1106	3035709	3035820	pa_ill_pa_contig44	contig_94	91.07		True
unknown
1375	1536	3036088	3036249	pa_ill_pa_contig44	contig_94	93.21		True
unknown
1542	1650	3036255	3036363	pa_ill_pa_contig44	contig_94	90.83		True
unknown
1660	1760	3036373	3036473	pa_ill_pa_contig44	contig_94	94.06		True
unknown
1813	1967	3036526	3036680	pa_ill_pa_contig44	contig_94	92.26		True
unknown
1975	2060	3036688	3036773	pa_ill_pa_contig44	contig_94	91.86		True
unknown
3374	3442	3038240	3038308	pa_ill_pa_contig44	contig_94	92.75		True
unknown
3453	3662	3038318	3038527	pa_ill_pa_contig44	contig_94	93.81		True
unknown
4118	4233	3038985	3039100	pa_ill_pa_contig44	contig_94	93.1		True
unknown
4268	4718	3039138	3039588	pa_ill_pa_contig44	contig_94	92.68		True
unknown
4882	5195	3039752	3040065	pa_ill_pa_contig44	contig_94	96.18		True
unknown
CONTIG	contig_94	4758594	mis_unaligned
4882	5195	304378	304065	pa_ill_pa_contig44	contig_95	96.18		True
unknown
4268	4831	304992	304429	pa_ill_pa_contig44	contig_95	90.96		True
unknown
4118	4231	305145	305032	pa_ill_pa_contig44	contig_95	93.86		True
unknown
3453	3662	305810	305601	pa_ill_pa_contig44	contig_95	93.81		True
unknown
3374	3442	305888	305820	pa_ill_pa_contig44	contig_95	94.2		True
unknown
2687	2800	306586	306473	pa_ill_pa_contig44	contig_95	91.23		True
unknown
1975	2060	307258	307173	pa_ill_pa_contig44	contig_95	91.86		True
unknown
1813	1967	307420	307266	pa_ill_pa_contig44	contig_95	92.26		True
unknown
1375	1536	307858	307697	pa_ill_pa_contig44	contig_95	93.83		True
unknown
997	1158	308236	308075	pa_ill_pa_contig44	contig_95	90.12		True
unknown
529	593	308710	308646	pa_ill_pa_contig44	contig_95	98.46		True
unknown
4882	5195	1012706	1012393	pa_ill_pa_contig44	contig_95	96.18		True
unknown
4268	4831	1013320	1012757	pa_ill_pa_contig44	contig_95	90.96		True
unknown
4118	4231	1013473	1013360	pa_ill_pa_contig44	contig_95	93.86		True
unknown
3453	3662	1014138	1013929	pa_ill_pa_contig44	contig_95	93.81		True
unknown
3374	3442	1014216	1014148	pa_ill_pa_contig44	contig_95	94.2		True
unknown
2687	2800	1014914	1014801	pa_ill_pa_contig44	contig_95	91.23		True
unknown
1975	2060	1015592	1015507	pa_ill_pa_contig44	contig_95	91.86		True
unknown
1813	1967	1015754	1015600	pa_ill_pa_contig44	contig_95	92.26		True
unknown
1375	1536	1016192	1016031	pa_ill_pa_contig44	contig_95	93.83		True
unknown
997	1158	1016570	1016409	pa_ill_pa_contig44	contig_95	90.12		True
unknown
529	593	1017044	1016980	pa_ill_pa_contig44	contig_95	98.46		True
unknown
529	593	1556042	1556106	pa_ill_pa_contig44	contig_95	98.46		True
unknown
997	1158	1556516	1556677	pa_ill_pa_contig44	contig_95	90.12		True
unknown
1375	1536	1556894	1557055	pa_ill_pa_contig44	contig_95	93.83		True
unknown
1813	1967	1557332	1557486	pa_ill_pa_contig44	contig_95	92.26		True
unknown
1975	2060	1557494	1557579	pa_ill_pa_contig44	contig_95	91.86		True
unknown
2687	2800	1558089	1558202	pa_ill_pa_contig44	contig_95	91.23		True
unknown
2892	3062	1558303	1558473	pa_ill_pa_contig44	contig_95	91.23		True
unknown
3374	3442	1558787	1558855	pa_ill_pa_contig44	contig_95	94.2		True
unknown
3453	3662	1558865	1559074	pa_ill_pa_contig44	contig_95	93.81		True
unknown
4118	4231	1559530	1559643	pa_ill_pa_contig44	contig_95	93.86		True
unknown
4268	4718	1559683	1560133	pa_ill_pa_contig44	contig_95	92.68		True
unknown
4882	5195	1560297	1560610	pa_ill_pa_contig44	contig_95	96.18		True
unknown
529	593	1649666	1649730	pa_ill_pa_contig44	contig_95	98.46		True
unknown
997	1158	1650140	1650301	pa_ill_pa_contig44	contig_95	90.12		True
unknown
1375	1536	1650518	1650679	pa_ill_pa_contig44	contig_95	93.83		True
unknown
1813	1967	1650956	1651110	pa_ill_pa_contig44	contig_95	92.26		True
unknown
1975	2060	1651118	1651203	pa_ill_pa_contig44	contig_95	91.86		True
unknown
2687	2800	1651805	1651918	pa_ill_pa_contig44	contig_95	91.23		True
unknown
2892	3062	1652019	1652189	pa_ill_pa_contig44	contig_95	91.23		True
unknown
3374	3442	1652503	1652571	pa_ill_pa_contig44	contig_95	94.2		True
unknown
3453	3662	1652581	1652790	pa_ill_pa_contig44	contig_95	93.81		True
unknown
4118	4231	1653246	1653359	pa_ill_pa_contig44	contig_95	93.86		True
unknown
4268	4385	1653399	1653516	pa_ill_pa_contig44	contig_95	94.92		True
unknown
4391	4831	1653524	1653964	pa_ill_pa_contig44	contig_95	90.25		True
unknown
4882	5195	1654015	1654328	pa_ill_pa_contig44	contig_95	96.18		True
unknown
529	593	1780792	1780856	pa_ill_pa_contig44	contig_95	98.46		True
unknown
997	1158	1781266	1781427	pa_ill_pa_contig44	contig_95	90.12		True
unknown
1375	1536	1781644	1781805	pa_ill_pa_contig44	contig_95	93.83		True
unknown
1813	1967	1782082	1782236	pa_ill_pa_contig44	contig_95	92.26		True
unknown
1975	2060	1782244	1782329	pa_ill_pa_contig44	contig_95	91.86		True
unknown
2687	2800	1782839	1782952	pa_ill_pa_contig44	contig_95	91.23		True
unknown
2892	3062	1783053	1783223	pa_ill_pa_contig44	contig_95	91.23		True
unknown
3374	3442	1783537	1783605	pa_ill_pa_contig44	contig_95	94.2		True
unknown
3453	3662	1783615	1783824	pa_ill_pa_contig44	contig_95	93.81		True
unknown
4118	4231	1784280	1784393	pa_ill_pa_contig44	contig_95	93.86		True
unknown
4268	4718	1784433	1784883	pa_ill_pa_contig44	contig_95	92.68		True
unknown
4882	5195	1785047	1785360	pa_ill_pa_contig44	contig_95	96.18		True
unknown
529	593	1822191	1822255	pa_ill_pa_contig44	contig_95	98.46		True
unknown
997	1158	1822665	1822826	pa_ill_pa_contig44	contig_95	90.12		True
unknown
1375	1536	1823043	1823204	pa_ill_pa_contig44	contig_95	93.83		True
unknown
1813	1967	1823481	1823635	pa_ill_pa_contig44	contig_95	92.26		True
unknown
1975	2060	1823643	1823728	pa_ill_pa_contig44	contig_95	91.86		True
unknown
2687	2800	1824238	1824351	pa_ill_pa_contig44	contig_95	91.23		True
unknown
2892	3062	1824452	1824622	pa_ill_pa_contig44	contig_95	91.23		True
unknown
3374	3442	1824936	1825004	pa_ill_pa_contig44	contig_95	94.2		True
unknown
