S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
46754	47071	3	320	pa_ill_pa_contig35	contig_125	98.43		True
1	1437	1311100	1312536	pa_ill_pa_contig61	contig_125	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	21904	1312537	1334440	pa_ill_pa_contig41	contig_125	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	868	1335968	1335095	pa_ill_pa_contig74	contig_125	98.4		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	506	1335969	1336419	pa_ill_pa_contig83	contig_125	95.37		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	2514	1338878	1336420	pa_ill_pa_contig54	contig_125	99.72		True
indel: indel (> 5bp) [fragmentation of reference genome]
132	56432	1395179	1338879	pa_ill_pa_contig31	contig_125	99.94		True
local misassembly
3	591	1395791	1395203	pa_ill_pa_contig31	contig_125	94.06		True
local misassembly [fragmentation of reference genome]
1	483	1396766	1397248	pa_ill_pa_contig14	contig_125	97.57		True
local misassembly
1	187635	1397249	1584884	pa_ill_pa_contig14	contig_125	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	123	1584931	1585053	pa_ill_pa_contig7	contig_125	99.19		True
local misassembly
1	77	1585273	1585349	pa_ill_pa_contig7	contig_125	98.7		True
local misassembly
1	265097	1585729	1850824	pa_ill_pa_contig7	contig_125	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	1538	1851275	1852812	pa_ill_pa_contig60	contig_125	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	3511	1856695	1853185	pa_ill_pa_contig49	contig_125	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	38146	1857284	1895429	pa_ill_pa_contig36	contig_125	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5658	1895430	1901033	pa_ill_pa_contig44	contig_125	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	61716	1901034	1962750	pa_ill_pa_contig29	contig_125	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1142	1963837	1962751	pa_ill_pa_contig67	contig_125	99.08		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	847683	2811522	1963838	pa_ill_pa_contig1	contig_125	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	2207	2811523	2813674	pa_ill_pa_contig55	contig_125	99.5		True
fake: not a misassembly [fragmentation of reference genome]
1	47071	2861423	2814353	pa_ill_pa_contig35	contig_125	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	266935	2862033	3128967	pa_ill_pa_contig6	contig_125	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	111212	3240178	3128968	pa_ill_pa_contig20	contig_125	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5452	3245575	3240179	pa_ill_pa_contig45	contig_125	99.47		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	118702	3245576	3364275	pa_ill_pa_contig19	contig_125	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	3364276	3364767	pa_ill_pa_contig80	contig_125	99.34		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	3366004	3364768	pa_ill_pa_contig65	contig_125	99.68		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	889	3366893	3366005	pa_ill_pa_contig71	contig_125	98.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	702	3366894	3367540	pa_ill_pa_contig8	contig_125	99.05		True
translocation
1	23992	3367541	3391532	pa_ill_pa_contig40	contig_125	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1413	3391533	3392890	pa_ill_pa_contig62	contig_125	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	56682	3392891	3449572	pa_ill_pa_contig30	contig_125	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	872	3449573	3450389	pa_ill_pa_contig73	contig_125	97.63		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	204999	3655271	3450390	pa_ill_pa_contig12	contig_125	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1437	3655272	3656653	pa_ill_pa_contig61	contig_125	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	106796	3656654	3763451	pa_ill_pa_contig21	contig_125	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	3764599	3763452	pa_ill_pa_contig64	contig_125	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	34328	3764600	3798928	pa_ill_pa_contig15	contig_125	99.86		True
local misassembly
34236	173697	3798929	3938467	pa_ill_pa_contig15	contig_125	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	690	3938468	3939102	pa_ill_pa_contig76	contig_125	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	1028	3940245	3939218	pa_ill_pa_contig68	contig_125	99.81		True
fake: not a misassembly [fragmentation of reference genome]
1	592	3941004	3941595	pa_ill_pa_contig77	contig_125	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	690	3941596	3942285	pa_ill_pa_contig76	contig_125	99.86		True
fake: not a misassembly [fragmentation of reference genome]
56	1028	3943373	3942401	pa_ill_pa_contig68	contig_125	99.51		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1661	3944979	3943374	pa_ill_pa_contig59	contig_125	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1627	3944980	3946606	pa_ill_pa_contig58	contig_125	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	4971	3946607	3951577	pa_ill_pa_contig46	contig_125	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1627	3951578	3953149	pa_ill_pa_contig58	contig_125	99.76		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3238	3953150	3956387	pa_ill_pa_contig50	contig_125	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	799	3956388	3957131	pa_ill_pa_contig75	contig_125	99.12		True
fake: not a misassembly [fragmentation of reference genome]
1	6148	3963968	3957821	pa_ill_pa_contig43	contig_125	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	799	3963969	3964712	pa_ill_pa_contig75	contig_125	98.62		True
fake: not a misassembly [fragmentation of reference genome]
1	68331	3965402	4033734	pa_ill_pa_contig28	contig_125	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	930	4033735	4034609	pa_ill_pa_contig69	contig_125	98.48		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	30768	4065377	4034610	pa_ill_pa_contig38	contig_125	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
1235	3667	4067810	4065378	pa_ill_pa_contig48	contig_125	99.44		True
local misassembly
56	1079	4068989	4067966	pa_ill_pa_contig48	contig_125	99.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	6590	4068990	4075579	pa_ill_pa_contig42	contig_125	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3009	4078533	4075580	pa_ill_pa_contig51	contig_125	99.28		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	26794	4078534	4105328	pa_ill_pa_contig39	contig_125	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	548	4105821	4105329	pa_ill_pa_contig79	contig_125	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	258570	4364390	4105822	pa_ill_pa_contig8	contig_125	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	889	4364391	4365224	pa_ill_pa_contig71	contig_125	99.36		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	4365225	4366461	pa_ill_pa_contig65	contig_125	95.64		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	4366953	4366462	pa_ill_pa_contig80	contig_125	99.17		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	191344	4366954	4558280	pa_ill_pa_contig13	contig_125	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
17	1142	4559406	4558281	pa_ill_pa_contig67	contig_125	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	86400	4559407	4645807	pa_ill_pa_contig25	contig_125	100.0		True
translocation
161	249467	4645808	4895119	pa_ill_pa_contig9	contig_125	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	2531	4898014	4895484	pa_ill_pa_contig53	contig_125	99.84		True
fake: not a misassembly [fragmentation of reference genome]
1	929	4899070	4898142	pa_ill_pa_contig72	contig_125	99.35		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	568	4899583	4899071	pa_ill_pa_contig78	contig_125	97.75		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3774	4899584	4903363	pa_ill_pa_contig47	contig_125	90.15		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	484	4903792	4903364	pa_ill_pa_contig84	contig_125	98.33		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	121067	5024862	4903793	pa_ill_pa_contig17	contig_125	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	56007	5025124	5081130	pa_ill_pa_contig32	contig_125	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	5082278	5081131	pa_ill_pa_contig64	contig_125	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
247199	542364	5377446	5082279	pa_ill_pa_contig2	contig_125	100.0		True
local misassembly
1	247083	5624531	5377447	pa_ill_pa_contig2	contig_125	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	484	5624532	5624960	pa_ill_pa_contig84	contig_125	98.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3774	5628734	5624961	pa_ill_pa_contig47	contig_125	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	568	5628735	5629247	pa_ill_pa_contig78	contig_125	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	929	5629248	5630177	pa_ill_pa_contig72	contig_125	98.39		True
fake: not a misassembly [fragmentation of reference genome]
1	2549	5630305	5632853	pa_ill_pa_contig52	contig_125	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	404310	6037527	5633212	pa_ill_pa_contig4	contig_125	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1413	6037528	6038885	pa_ill_pa_contig62	contig_125	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	122468	6038886	6161354	pa_ill_pa_contig16	contig_125	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	53273	6215041	6161769	pa_ill_pa_contig33	contig_125	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	548	6215534	6215042	pa_ill_pa_contig79	contig_125	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
41341	76514	6250708	6215535	pa_ill_pa_contig26	contig_125	99.99		True
local misassembly
1	41228	6291936	6250709	pa_ill_pa_contig26	contig_125	100.0		True
translocation
56	770	6292645	6291937	pa_ill_pa_contig20	contig_125	90.05		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5507	6298097	6292646	pa_ill_pa_contig45	contig_125	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	68413	6298098	6366511	pa_ill_pa_contig27	contig_125	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5658	6372115	6366512	pa_ill_pa_contig44	contig_125	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	87995	6460110	6372116	pa_ill_pa_contig24	contig_125	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1142	6460111	6461197	pa_ill_pa_contig67	contig_125	99.75		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	294591	6461198	6755786	pa_ill_pa_contig5	contig_125	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	872	6755787	6756603	pa_ill_pa_contig73	contig_125	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	35650	6756604	6792252	pa_ill_pa_contig37	contig_125	100.0		True
CONTIG	contig_125	6792252	misassembled
4882	5195	806453	806140	pa_ill_pa_contig44	contig_94	96.18		True
unknown
4268	4718	807067	806617	pa_ill_pa_contig44	contig_94	92.68		True
unknown
4118	4233	807220	807105	pa_ill_pa_contig44	contig_94	93.1		True
unknown
3453	3662	807887	807678	pa_ill_pa_contig44	contig_94	93.81		True
unknown
3374	3442	807965	807897	pa_ill_pa_contig44	contig_94	92.75		True
unknown
2892	3062	808451	808281	pa_ill_pa_contig44	contig_94	91.23		True
unknown
2687	2798	808665	808554	pa_ill_pa_contig44	contig_94	91.07		True
unknown
1975	2060	809258	809173	pa_ill_pa_contig44	contig_94	91.86		True
unknown
1813	1967	809420	809266	pa_ill_pa_contig44	contig_94	92.26		True
unknown
1660	1760	809573	809473	pa_ill_pa_contig44	contig_94	94.06		True
unknown
1375	1650	809858	809583	pa_ill_pa_contig44	contig_94	93.48		True
unknown
995	1106	810238	810127	pa_ill_pa_contig44	contig_94	91.07		True
unknown
529	593	810710	810646	pa_ill_pa_contig44	contig_94	98.46		True
unknown
4882	5195	1472718	1472405	pa_ill_pa_contig44	contig_94	96.18		True
unknown
4268	4718	1473332	1472882	pa_ill_pa_contig44	contig_94	92.68		True
unknown
4118	4233	1473485	1473370	pa_ill_pa_contig44	contig_94	93.1		True
unknown
3453	3662	1474152	1473943	pa_ill_pa_contig44	contig_94	93.81		True
unknown
3374	3442	1474230	1474162	pa_ill_pa_contig44	contig_94	92.75		True
unknown
2892	3062	1474716	1474546	pa_ill_pa_contig44	contig_94	91.23		True
unknown
2687	2798	1474930	1474819	pa_ill_pa_contig44	contig_94	91.07		True
unknown
1975	2060	1475523	1475438	pa_ill_pa_contig44	contig_94	91.86		True
unknown
1813	1967	1475685	1475531	pa_ill_pa_contig44	contig_94	92.26		True
unknown
1660	1760	1475838	1475738	pa_ill_pa_contig44	contig_94	94.06		True
unknown
1375	1650	1476123	1475848	pa_ill_pa_contig44	contig_94	93.48		True
unknown
995	1106	1476503	1476392	pa_ill_pa_contig44	contig_94	91.07		True
unknown
529	593	1476975	1476911	pa_ill_pa_contig44	contig_94	98.46		True
unknown
529	593	1991931	1991995	pa_ill_pa_contig44	contig_94	98.46		True
unknown
995	1106	1992403	1992514	pa_ill_pa_contig44	contig_94	91.07		True
unknown
1375	1650	1992783	1993058	pa_ill_pa_contig44	contig_94	93.48		True
unknown
1660	1760	1993068	1993168	pa_ill_pa_contig44	contig_94	94.06		True
unknown
1813	1967	1993221	1993375	pa_ill_pa_contig44	contig_94	92.26		True
unknown
1975	2060	1993383	1993468	pa_ill_pa_contig44	contig_94	91.86		True
unknown
2687	2798	1994135	1994246	pa_ill_pa_contig44	contig_94	91.07		True
unknown
2892	3062	1994349	1994519	pa_ill_pa_contig44	contig_94	91.23		True
unknown
3374	3442	1994835	1994903	pa_ill_pa_contig44	contig_94	92.75		True
unknown
3453	3662	1994913	1995122	pa_ill_pa_contig44	contig_94	93.81		True
unknown
4118	4233	1995580	1995695	pa_ill_pa_contig44	contig_94	93.1		True
unknown
4268	4718	1995733	1996183	pa_ill_pa_contig44	contig_94	92.68		True
unknown
4882	5195	1996347	1996660	pa_ill_pa_contig44	contig_94	96.18		True
unknown
529	593	2087019	2087083	pa_ill_pa_contig44	contig_94	98.46		True
unknown
995	1106	2087491	2087602	pa_ill_pa_contig44	contig_94	91.07		True
unknown
1375	1650	2087871	2088146	pa_ill_pa_contig44	contig_94	93.48		True
unknown
1660	1760	2088156	2088256	pa_ill_pa_contig44	contig_94	94.06		True
unknown
1813	1967	2088309	2088463	pa_ill_pa_contig44	contig_94	92.26		True
unknown
1975	2060	2088471	2088556	pa_ill_pa_contig44	contig_94	91.86		True
unknown
2687	2798	2089064	2089175	pa_ill_pa_contig44	contig_94	91.07		True
unknown
2892	3062	2089278	2089448	pa_ill_pa_contig44	contig_94	91.23		True
unknown
3374	3442	2089764	2089832	pa_ill_pa_contig44	contig_94	92.75		True
unknown
3453	3662	2089842	2090051	pa_ill_pa_contig44	contig_94	93.81		True
unknown
4118	4233	2090509	2090624	pa_ill_pa_contig44	contig_94	93.1		True
unknown
4268	4718	2090662	2091112	pa_ill_pa_contig44	contig_94	92.68		True
unknown
4882	5195	2091276	2091589	pa_ill_pa_contig44	contig_94	96.18		True
unknown
529	593	2242256	2242320	pa_ill_pa_contig44	contig_94	98.46		True
unknown
995	1106	2242728	2242839	pa_ill_pa_contig44	contig_94	91.07		True
unknown
1256	1345	2242988	2243077	pa_ill_pa_contig44	contig_94	93.33		True
unknown
1375	1650	2243107	2243382	pa_ill_pa_contig44	contig_94	93.48		True
unknown
1660	1760	2243392	2243492	pa_ill_pa_contig44	contig_94	94.06		True
unknown
1813	1967	2243545	2243699	pa_ill_pa_contig44	contig_94	92.26		True
unknown
1975	2060	2243707	2243792	pa_ill_pa_contig44	contig_94	91.86		True
unknown
2687	2798	2244459	2244570	pa_ill_pa_contig44	contig_94	91.07		True
unknown
2892	3062	2244673	2244843	pa_ill_pa_contig44	contig_94	91.23		True
unknown
3374	3442	2245159	2245227	pa_ill_pa_contig44	contig_94	92.75		True
unknown
3453	3662	2245237	2245446	pa_ill_pa_contig44	contig_94	93.33		True
unknown
4118	4233	2245904	2246019	pa_ill_pa_contig44	contig_94	93.1		True
unknown
4268	4718	2246057	2246507	pa_ill_pa_contig44	contig_94	92.68		True
unknown
4882	5195	2246671	2246984	pa_ill_pa_contig44	contig_94	96.18		True
unknown
529	593	2285170	2285234	pa_ill_pa_contig44	contig_94	98.46		True
unknown
995	1106	2285642	2285753	pa_ill_pa_contig44	contig_94	91.07		True
unknown
1375	1650	2286022	2286297	pa_ill_pa_contig44	contig_94	93.48		True
unknown
1660	1760	2286307	2286407	pa_ill_pa_contig44	contig_94	94.06		True
unknown
1813	1967	2286460	2286614	pa_ill_pa_contig44	contig_94	92.26		True
unknown
1975	2060	2286622	2286707	pa_ill_pa_contig44	contig_94	91.86		True
unknown
2687	2798	2287215	2287326	pa_ill_pa_contig44	contig_94	91.07		True
unknown
2892	3062	2287429	2287599	pa_ill_pa_contig44	contig_94	91.23		True
unknown
3374	3442	2287915	2287983	pa_ill_pa_contig44	contig_94	92.75		True
unknown
3453	3662	2287993	2288202	pa_ill_pa_contig44	contig_94	93.33		True
unknown
4118	4233	2288660	2288775	pa_ill_pa_contig44	contig_94	93.1		True
unknown
4268	4718	2288813	2289263	pa_ill_pa_contig44	contig_94	92.68		True
unknown
4882	5195	2289427	2289740	pa_ill_pa_contig44	contig_94	96.18		True
unknown
529	593	3034716	3034780	pa_ill_pa_contig44	contig_94	98.46		True
unknown
995	1106	3035188	3035299	pa_ill_pa_contig44	contig_94	91.07		True
unknown
1375	1536	3035567	3035728	pa_ill_pa_contig44	contig_94	93.21		True
unknown
1542	1650	3035734	3035842	pa_ill_pa_contig44	contig_94	90.83		True
unknown
1660	1760	3035852	3035952	pa_ill_pa_contig44	contig_94	94.06		True
unknown
1813	1967	3036005	3036159	pa_ill_pa_contig44	contig_94	92.26		True
unknown
1975	2060	3036167	3036252	pa_ill_pa_contig44	contig_94	91.86		True
unknown
3374	3442	3037719	3037787	pa_ill_pa_contig44	contig_94	92.75		True
unknown
3453	3662	3037797	3038006	pa_ill_pa_contig44	contig_94	93.81		True
unknown
4118	4233	3038464	3038579	pa_ill_pa_contig44	contig_94	93.1		True
unknown
4268	4718	3038617	3039067	pa_ill_pa_contig44	contig_94	92.68		True
unknown
4882	5195	3039231	3039544	pa_ill_pa_contig44	contig_94	96.18		True
unknown
CONTIG	contig_94	4758071	mis_unaligned
4882	5195	304381	304068	pa_ill_pa_contig44	contig_95	96.18		True
unknown
4268	4831	304995	304432	pa_ill_pa_contig44	contig_95	90.96		True
unknown
4118	4231	305148	305035	pa_ill_pa_contig44	contig_95	93.86		True
unknown
3453	3662	305813	305604	pa_ill_pa_contig44	contig_95	93.81		True
unknown
3374	3442	305891	305823	pa_ill_pa_contig44	contig_95	94.2		True
unknown
2687	2800	306589	306476	pa_ill_pa_contig44	contig_95	91.23		True
unknown
1975	2060	307261	307176	pa_ill_pa_contig44	contig_95	91.86		True
unknown
1813	1967	307423	307269	pa_ill_pa_contig44	contig_95	92.26		True
unknown
1375	1536	307861	307700	pa_ill_pa_contig44	contig_95	93.83		True
unknown
997	1158	308239	308078	pa_ill_pa_contig44	contig_95	90.12		True
unknown
529	593	308713	308649	pa_ill_pa_contig44	contig_95	98.46		True
unknown
4882	5195	1012707	1012394	pa_ill_pa_contig44	contig_95	96.18		True
unknown
4268	4831	1013321	1012758	pa_ill_pa_contig44	contig_95	90.96		True
unknown
4118	4231	1013474	1013361	pa_ill_pa_contig44	contig_95	93.86		True
unknown
3453	3662	1014139	1013930	pa_ill_pa_contig44	contig_95	93.81		True
unknown
3374	3442	1014217	1014149	pa_ill_pa_contig44	contig_95	94.2		True
unknown
2687	2800	1014915	1014802	pa_ill_pa_contig44	contig_95	91.23		True
unknown
1975	2060	1015593	1015508	pa_ill_pa_contig44	contig_95	91.86		True
unknown
1813	1967	1015755	1015601	pa_ill_pa_contig44	contig_95	92.26		True
unknown
1375	1536	1016193	1016032	pa_ill_pa_contig44	contig_95	93.83		True
unknown
997	1158	1016571	1016410	pa_ill_pa_contig44	contig_95	90.12		True
unknown
529	593	1017045	1016981	pa_ill_pa_contig44	contig_95	98.46		True
unknown
529	593	1556045	1556109	pa_ill_pa_contig44	contig_95	98.46		True
unknown
997	1158	1556519	1556680	pa_ill_pa_contig44	contig_95	90.12		True
unknown
1375	1536	1556897	1557058	pa_ill_pa_contig44	contig_95	93.83		True
unknown
1813	1967	1557335	1557489	pa_ill_pa_contig44	contig_95	92.26		True
unknown
1975	2060	1557497	1557582	pa_ill_pa_contig44	contig_95	91.86		True
unknown
2687	2800	1558092	1558205	pa_ill_pa_contig44	contig_95	91.23		True
unknown
2892	3062	1558306	1558476	pa_ill_pa_contig44	contig_95	91.23		True
unknown
3374	3442	1558790	1558858	pa_ill_pa_contig44	contig_95	94.2		True
unknown
3453	3662	1558868	1559077	pa_ill_pa_contig44	contig_95	93.81		True
unknown
4118	4231	1559533	1559646	pa_ill_pa_contig44	contig_95	93.86		True
unknown
4268	4718	1559686	1560136	pa_ill_pa_contig44	contig_95	92.68		True
unknown
4882	5195	1560300	1560613	pa_ill_pa_contig44	contig_95	96.18		True
unknown
529	593	1649669	1649733	pa_ill_pa_contig44	contig_95	98.46		True
unknown
997	1158	1650143	1650304	pa_ill_pa_contig44	contig_95	90.12		True
unknown
1375	1536	1650521	1650682	pa_ill_pa_contig44	contig_95	93.83		True
unknown
1813	1967	1650959	1651113	pa_ill_pa_contig44	contig_95	92.26		True
unknown
1975	2060	1651121	1651206	pa_ill_pa_contig44	contig_95	91.86		True
unknown
2687	2800	1651808	1651921	pa_ill_pa_contig44	contig_95	91.23		True
unknown
2892	3062	1652022	1652192	pa_ill_pa_contig44	contig_95	91.23		True
unknown
3374	3442	1652506	1652574	pa_ill_pa_contig44	contig_95	94.2		True
unknown
3453	3662	1652584	1652793	pa_ill_pa_contig44	contig_95	93.81		True
unknown
4118	4231	1653249	1653362	pa_ill_pa_contig44	contig_95	93.86		True
unknown
4268	4385	1653402	1653519	pa_ill_pa_contig44	contig_95	94.92		True
unknown
4391	4831	1653527	1653967	pa_ill_pa_contig44	contig_95	90.25		True
unknown
4882	5195	1654018	1654331	pa_ill_pa_contig44	contig_95	96.18		True
unknown
529	593	1780794	1780858	pa_ill_pa_contig44	contig_95	98.46		True
unknown
997	1158	1781268	1781429	pa_ill_pa_contig44	contig_95	90.12		True
unknown
1375	1536	1781646	1781807	pa_ill_pa_contig44	contig_95	93.83		True
unknown
1813	1967	1782084	1782238	pa_ill_pa_contig44	contig_95	92.26		True
unknown
1975	2060	1782246	1782331	pa_ill_pa_contig44	contig_95	91.86		True
unknown
2687	2800	1782841	1782954	pa_ill_pa_contig44	contig_95	91.23		True
unknown
2892	3062	1783055	1783225	pa_ill_pa_contig44	contig_95	91.23		True
unknown
3374	3442	1783539	1783607	pa_ill_pa_contig44	contig_95	94.2		True
unknown
3453	3662	1783617	1783826	pa_ill_pa_contig44	contig_95	93.81		True
unknown
4118	4231	1784282	1784395	pa_ill_pa_contig44	contig_95	93.86		True
unknown
4268	4718	1784435	1784885	pa_ill_pa_contig44	contig_95	92.68		True
unknown
4882	5195	1785049	1785362	pa_ill_pa_contig44	contig_95	96.18		True
unknown
529	593	1822193	1822257	pa_ill_pa_contig44	contig_95	98.46		True
unknown
997	1158	1822667	1822828	pa_ill_pa_contig44	contig_95	90.12		True
unknown
1375	1536	1823045	1823206	pa_ill_pa_contig44	contig_95	93.83		True
unknown
1813	1967	1823483	1823637	pa_ill_pa_contig44	contig_95	92.26		True
unknown
1975	2060	1823645	1823730	pa_ill_pa_contig44	contig_95	91.86		True
unknown
2687	2800	1824240	1824353	pa_ill_pa_contig44	contig_95	91.23		True
unknown
2892	3062	1824454	1824624	pa_ill_pa_contig44	contig_95	91.23		True
unknown
3374	3442	1824938	1825006	pa_ill_pa_contig44	contig_95	94.2		True
unknown
