S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
46754	47071	3	320	pa_ill_pa_contig35	contig_125	98.43		True
1	1437	1311107	1312543	pa_ill_pa_contig61	contig_125	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	21904	1312544	1334447	pa_ill_pa_contig41	contig_125	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	868	1335975	1335102	pa_ill_pa_contig74	contig_125	98.4		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	506	1335976	1336426	pa_ill_pa_contig83	contig_125	95.37		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	2514	1338885	1336427	pa_ill_pa_contig54	contig_125	99.68		True
indel: indel (> 5bp) [fragmentation of reference genome]
132	56432	1395185	1338886	pa_ill_pa_contig31	contig_125	99.93		True
local misassembly
3	591	1395797	1395209	pa_ill_pa_contig31	contig_125	94.06		True
local misassembly [fragmentation of reference genome]
1	483	1396772	1397254	pa_ill_pa_contig14	contig_125	97.57		True
local misassembly
1	187635	1397255	1584890	pa_ill_pa_contig14	contig_125	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	123	1584937	1585059	pa_ill_pa_contig7	contig_125	99.19		True
local misassembly
1	77	1585279	1585355	pa_ill_pa_contig7	contig_125	98.7		True
local misassembly
1	265097	1585735	1850832	pa_ill_pa_contig7	contig_125	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	1538	1851283	1852820	pa_ill_pa_contig60	contig_125	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	3511	1856703	1853193	pa_ill_pa_contig49	contig_125	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	38146	1857292	1895437	pa_ill_pa_contig36	contig_125	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5658	1895438	1901041	pa_ill_pa_contig44	contig_125	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	61716	1901042	1962757	pa_ill_pa_contig29	contig_125	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1142	1963844	1962758	pa_ill_pa_contig67	contig_125	99.08		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	847683	2811533	1963845	pa_ill_pa_contig1	contig_125	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	2207	2811534	2813685	pa_ill_pa_contig55	contig_125	99.5		True
fake: not a misassembly [fragmentation of reference genome]
1	47071	2861435	2814364	pa_ill_pa_contig35	contig_125	99.99		True
translocation
2917	3517	2861436	2862036	pa_ill_pa_contig6	contig_125	94.81		True
relocation, inconsistency = -3525
1	266935	2862045	3128980	pa_ill_pa_contig6	contig_125	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	111212	3240190	3128981	pa_ill_pa_contig20	contig_125	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5452	3245587	3240191	pa_ill_pa_contig45	contig_125	99.47		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	118702	3245588	3364282	pa_ill_pa_contig19	contig_125	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	3364283	3364774	pa_ill_pa_contig80	contig_125	99.34		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	3366011	3364775	pa_ill_pa_contig65	contig_125	99.68		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	889	3366900	3366012	pa_ill_pa_contig71	contig_125	98.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	702	3366901	3367547	pa_ill_pa_contig8	contig_125	99.05		True
translocation
1	23992	3367548	3391539	pa_ill_pa_contig40	contig_125	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1413	3391540	3392897	pa_ill_pa_contig62	contig_125	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	56682	3392898	3449580	pa_ill_pa_contig30	contig_125	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	872	3449581	3450397	pa_ill_pa_contig73	contig_125	97.63		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	204999	3655280	3450398	pa_ill_pa_contig12	contig_125	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1437	3655281	3656662	pa_ill_pa_contig61	contig_125	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	106796	3656663	3763459	pa_ill_pa_contig21	contig_125	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	3764607	3763460	pa_ill_pa_contig64	contig_125	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	34328	3764608	3798935	pa_ill_pa_contig15	contig_125	99.86		True
local misassembly
34236	173697	3798936	3938476	pa_ill_pa_contig15	contig_125	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	690	3938477	3939111	pa_ill_pa_contig76	contig_125	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	1028	3940254	3939227	pa_ill_pa_contig68	contig_125	99.81		True
fake: not a misassembly [fragmentation of reference genome]
1	592	3941013	3941604	pa_ill_pa_contig77	contig_125	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	690	3941605	3942294	pa_ill_pa_contig76	contig_125	99.86		True
fake: not a misassembly [fragmentation of reference genome]
56	1028	3943382	3942410	pa_ill_pa_contig68	contig_125	99.51		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1661	3944988	3943383	pa_ill_pa_contig59	contig_125	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1627	3944989	3946615	pa_ill_pa_contig58	contig_125	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	4971	3946616	3951586	pa_ill_pa_contig46	contig_125	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1627	3951587	3953159	pa_ill_pa_contig58	contig_125	99.7		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3238	3953160	3956397	pa_ill_pa_contig50	contig_125	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	799	3956398	3957141	pa_ill_pa_contig75	contig_125	99.12		True
fake: not a misassembly [fragmentation of reference genome]
1	6148	3963977	3957831	pa_ill_pa_contig43	contig_125	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	799	3963978	3964721	pa_ill_pa_contig75	contig_125	98.62		True
fake: not a misassembly [fragmentation of reference genome]
1	68331	3965411	4033743	pa_ill_pa_contig28	contig_125	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	930	4033744	4034618	pa_ill_pa_contig69	contig_125	98.48		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	30768	4065386	4034619	pa_ill_pa_contig38	contig_125	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
1235	3667	4067819	4065387	pa_ill_pa_contig48	contig_125	99.4		True
local misassembly
56	1079	4068998	4067975	pa_ill_pa_contig48	contig_125	99.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	6590	4068999	4075588	pa_ill_pa_contig42	contig_125	99.79		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3009	4078542	4075589	pa_ill_pa_contig51	contig_125	99.28		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	26794	4078543	4105336	pa_ill_pa_contig39	contig_125	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	548	4105829	4105337	pa_ill_pa_contig79	contig_125	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	258570	4364396	4105830	pa_ill_pa_contig8	contig_125	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	889	4364397	4365230	pa_ill_pa_contig71	contig_125	99.36		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	4365231	4366467	pa_ill_pa_contig65	contig_125	95.64		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	4366959	4366468	pa_ill_pa_contig80	contig_125	99.17		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	191344	4366960	4558282	pa_ill_pa_contig13	contig_125	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
17	1142	4559408	4558283	pa_ill_pa_contig67	contig_125	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	86400	4559409	4645806	pa_ill_pa_contig25	contig_125	99.99		True
translocation
161	249467	4645807	4895115	pa_ill_pa_contig9	contig_125	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	2531	4898010	4895480	pa_ill_pa_contig53	contig_125	99.84		True
fake: not a misassembly [fragmentation of reference genome]
1	929	4899067	4898138	pa_ill_pa_contig72	contig_125	99.25		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	568	4899580	4899068	pa_ill_pa_contig78	contig_125	97.75		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3774	4899581	4903360	pa_ill_pa_contig47	contig_125	90.15		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	484	4903790	4903361	pa_ill_pa_contig84	contig_125	98.15		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	121067	5024859	4903791	pa_ill_pa_contig17	contig_125	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	56007	5025121	5081127	pa_ill_pa_contig32	contig_125	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	5082275	5081128	pa_ill_pa_contig64	contig_125	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
247199	542364	5377440	5082276	pa_ill_pa_contig2	contig_125	99.99		True
local misassembly
1	247083	5624525	5377441	pa_ill_pa_contig2	contig_125	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	484	5624526	5624955	pa_ill_pa_contig84	contig_125	98.33		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3774	5628730	5624956	pa_ill_pa_contig47	contig_125	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	568	5628731	5629243	pa_ill_pa_contig78	contig_125	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	929	5629244	5630173	pa_ill_pa_contig72	contig_125	98.39		True
fake: not a misassembly [fragmentation of reference genome]
1	2549	5630301	5632849	pa_ill_pa_contig52	contig_125	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	404310	6037514	5633208	pa_ill_pa_contig4	contig_125	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1413	6037515	6038872	pa_ill_pa_contig62	contig_125	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	122468	6038873	6161341	pa_ill_pa_contig16	contig_125	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	53273	6215028	6161756	pa_ill_pa_contig33	contig_125	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	548	6215521	6215029	pa_ill_pa_contig79	contig_125	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
41341	76514	6250693	6215522	pa_ill_pa_contig26	contig_125	99.98		True
local misassembly
1	41228	6291922	6250694	pa_ill_pa_contig26	contig_125	99.99		True
translocation
56	770	6292631	6291923	pa_ill_pa_contig20	contig_125	90.05		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5507	6298084	6292632	pa_ill_pa_contig45	contig_125	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	68413	6298085	6366496	pa_ill_pa_contig27	contig_125	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5658	6372103	6366497	pa_ill_pa_contig44	contig_125	99.91		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	87995	6460099	6372104	pa_ill_pa_contig24	contig_125	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1142	6460100	6461186	pa_ill_pa_contig67	contig_125	99.75		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	294591	6461187	6755775	pa_ill_pa_contig5	contig_125	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	872	6755776	6756592	pa_ill_pa_contig73	contig_125	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	35650	6756593	6792242	pa_ill_pa_contig37	contig_125	100.0		True
CONTIG	contig_125	6792242	misassembled
4882	5195	807219	806906	pa_ill_pa_contig44	contig_94	96.18		True
unknown
4268	4718	807833	807383	pa_ill_pa_contig44	contig_94	92.68		True
unknown
4118	4233	807986	807871	pa_ill_pa_contig44	contig_94	93.1		True
unknown
3453	3662	808640	808431	pa_ill_pa_contig44	contig_94	93.81		True
unknown
3374	3442	808718	808650	pa_ill_pa_contig44	contig_94	92.75		True
unknown
2892	3062	809204	809034	pa_ill_pa_contig44	contig_94	91.23		True
unknown
2687	2798	809418	809307	pa_ill_pa_contig44	contig_94	91.07		True
unknown
1975	2060	810011	809926	pa_ill_pa_contig44	contig_94	91.86		True
unknown
1813	1967	810173	810019	pa_ill_pa_contig44	contig_94	92.26		True
unknown
1660	1760	810326	810226	pa_ill_pa_contig44	contig_94	94.06		True
unknown
1375	1650	810611	810336	pa_ill_pa_contig44	contig_94	93.48		True
unknown
995	1106	810991	810880	pa_ill_pa_contig44	contig_94	91.07		True
unknown
529	593	811463	811399	pa_ill_pa_contig44	contig_94	98.46		True
unknown
4882	5195	1473533	1473220	pa_ill_pa_contig44	contig_94	96.18		True
unknown
4268	4718	1474147	1473697	pa_ill_pa_contig44	contig_94	92.68		True
unknown
4118	4233	1474300	1474185	pa_ill_pa_contig44	contig_94	93.1		True
unknown
3453	3662	1474967	1474758	pa_ill_pa_contig44	contig_94	93.81		True
unknown
3374	3442	1475045	1474977	pa_ill_pa_contig44	contig_94	92.75		True
unknown
2892	3062	1475531	1475361	pa_ill_pa_contig44	contig_94	91.23		True
unknown
2687	2798	1475745	1475634	pa_ill_pa_contig44	contig_94	91.07		True
unknown
1975	2060	1476338	1476253	pa_ill_pa_contig44	contig_94	91.86		True
unknown
1813	1967	1476500	1476346	pa_ill_pa_contig44	contig_94	92.26		True
unknown
1660	1737	1476654	1476577	pa_ill_pa_contig44	contig_94	92.31		True
unknown
1375	1650	1476939	1476664	pa_ill_pa_contig44	contig_94	93.48		True
unknown
995	1106	1477319	1477208	pa_ill_pa_contig44	contig_94	91.07		True
unknown
529	593	1477791	1477727	pa_ill_pa_contig44	contig_94	98.46		True
unknown
529	593	1992737	1992801	pa_ill_pa_contig44	contig_94	98.46		True
unknown
995	1106	1993209	1993320	pa_ill_pa_contig44	contig_94	91.07		True
unknown
1375	1650	1993589	1993864	pa_ill_pa_contig44	contig_94	93.48		True
unknown
1660	1737	1993874	1993951	pa_ill_pa_contig44	contig_94	92.31		True
unknown
1813	1967	1994028	1994182	pa_ill_pa_contig44	contig_94	92.26		True
unknown
1975	2060	1994190	1994275	pa_ill_pa_contig44	contig_94	91.86		True
unknown
2687	2798	1994942	1995053	pa_ill_pa_contig44	contig_94	91.07		True
unknown
2892	3062	1995156	1995326	pa_ill_pa_contig44	contig_94	91.23		True
unknown
3374	3442	1995642	1995710	pa_ill_pa_contig44	contig_94	92.75		True
unknown
3556	3662	1995816	1995922	pa_ill_pa_contig44	contig_94	92.52		True
unknown
4118	4233	1996380	1996495	pa_ill_pa_contig44	contig_94	93.1		True
unknown
4268	4718	1996533	1996983	pa_ill_pa_contig44	contig_94	92.68		True
unknown
4882	5195	1997147	1997460	pa_ill_pa_contig44	contig_94	96.18		True
unknown
529	593	2087820	2087884	pa_ill_pa_contig44	contig_94	98.46		True
unknown
995	1106	2088292	2088403	pa_ill_pa_contig44	contig_94	91.07		True
unknown
1375	1650	2088672	2088947	pa_ill_pa_contig44	contig_94	93.48		True
unknown
1660	1737	2088957	2089034	pa_ill_pa_contig44	contig_94	92.31		True
unknown
1813	1967	2089111	2089265	pa_ill_pa_contig44	contig_94	92.26		True
unknown
1975	2060	2089273	2089358	pa_ill_pa_contig44	contig_94	91.86		True
unknown
2687	2798	2089866	2089977	pa_ill_pa_contig44	contig_94	91.07		True
unknown
2892	3062	2090080	2090250	pa_ill_pa_contig44	contig_94	91.23		True
unknown
3374	3442	2090566	2090634	pa_ill_pa_contig44	contig_94	92.75		True
unknown
3453	3662	2090644	2090853	pa_ill_pa_contig44	contig_94	93.81		True
unknown
4118	4233	2091311	2091426	pa_ill_pa_contig44	contig_94	93.1		True
unknown
4268	4718	2091464	2091914	pa_ill_pa_contig44	contig_94	92.68		True
unknown
4882	5195	2092078	2092391	pa_ill_pa_contig44	contig_94	96.18		True
unknown
529	593	2243062	2243126	pa_ill_pa_contig44	contig_94	98.46		True
unknown
995	1106	2243534	2243645	pa_ill_pa_contig44	contig_94	91.07		True
unknown
1375	1650	2243914	2244189	pa_ill_pa_contig44	contig_94	93.48		True
unknown
1660	1760	2244199	2244299	pa_ill_pa_contig44	contig_94	94.06		True
unknown
1813	1967	2244352	2244506	pa_ill_pa_contig44	contig_94	92.26		True
unknown
1975	2060	2244514	2244599	pa_ill_pa_contig44	contig_94	91.86		True
unknown
2687	2798	2245266	2245377	pa_ill_pa_contig44	contig_94	91.07		True
unknown
2892	3062	2245480	2245650	pa_ill_pa_contig44	contig_94	91.23		True
unknown
3374	3442	2245966	2246034	pa_ill_pa_contig44	contig_94	92.75		True
unknown
3453	3662	2246044	2246253	pa_ill_pa_contig44	contig_94	93.33		True
unknown
4118	4233	2246711	2246826	pa_ill_pa_contig44	contig_94	93.1		True
unknown
4268	4718	2246864	2247314	pa_ill_pa_contig44	contig_94	92.68		True
unknown
4882	5195	2247477	2247790	pa_ill_pa_contig44	contig_94	96.18		True
unknown
529	593	2285975	2286039	pa_ill_pa_contig44	contig_94	98.46		True
unknown
995	1106	2286447	2286558	pa_ill_pa_contig44	contig_94	91.07		True
unknown
1375	1650	2286827	2287102	pa_ill_pa_contig44	contig_94	93.48		True
unknown
1660	1737	2287112	2287189	pa_ill_pa_contig44	contig_94	92.31		True
unknown
1813	1967	2287266	2287420	pa_ill_pa_contig44	contig_94	92.26		True
unknown
1975	2060	2287428	2287513	pa_ill_pa_contig44	contig_94	91.86		True
unknown
2687	2798	2288021	2288132	pa_ill_pa_contig44	contig_94	91.07		True
unknown
2892	3062	2288235	2288405	pa_ill_pa_contig44	contig_94	91.23		True
unknown
3374	3442	2288721	2288789	pa_ill_pa_contig44	contig_94	92.75		True
unknown
3453	3662	2288799	2289008	pa_ill_pa_contig44	contig_94	93.33		True
unknown
4118	4233	2289466	2289581	pa_ill_pa_contig44	contig_94	93.1		True
unknown
4268	4718	2289619	2290069	pa_ill_pa_contig44	contig_94	92.68		True
unknown
4882	5195	2290233	2290546	pa_ill_pa_contig44	contig_94	96.18		True
unknown
529	593	3035551	3035615	pa_ill_pa_contig44	contig_94	98.46		True
unknown
995	1106	3036023	3036134	pa_ill_pa_contig44	contig_94	91.07		True
unknown
1375	1536	3036402	3036563	pa_ill_pa_contig44	contig_94	93.21		True
unknown
1542	1650	3036569	3036677	pa_ill_pa_contig44	contig_94	90.83		True
unknown
1660	1760	3036687	3036787	pa_ill_pa_contig44	contig_94	94.06		True
unknown
1813	1967	3036840	3036994	pa_ill_pa_contig44	contig_94	92.26		True
unknown
1975	2060	3037002	3037087	pa_ill_pa_contig44	contig_94	91.86		True
unknown
3374	3442	3038554	3038622	pa_ill_pa_contig44	contig_94	92.75		True
unknown
3453	3662	3038632	3038841	pa_ill_pa_contig44	contig_94	93.81		True
unknown
4118	4233	3039299	3039414	pa_ill_pa_contig44	contig_94	93.1		True
unknown
4268	4718	3039452	3039902	pa_ill_pa_contig44	contig_94	92.68		True
unknown
4882	5195	3040066	3040379	pa_ill_pa_contig44	contig_94	96.18		True
unknown
CONTIG	contig_94	4758939	mis_unaligned
4882	5195	304368	304055	pa_ill_pa_contig44	contig_95	96.18		True
unknown
4268	4814	304981	304435	pa_ill_pa_contig44	contig_95	91.59		True
unknown
4118	4231	305134	305021	pa_ill_pa_contig44	contig_95	93.86		True
unknown
3453	3662	305799	305590	pa_ill_pa_contig44	contig_95	93.81		True
unknown
3374	3442	305877	305809	pa_ill_pa_contig44	contig_95	94.2		True
unknown
2687	2800	306575	306462	pa_ill_pa_contig44	contig_95	91.23		True
unknown
1975	2060	307247	307162	pa_ill_pa_contig44	contig_95	91.86		True
unknown
1813	1967	307409	307255	pa_ill_pa_contig44	contig_95	92.26		True
unknown
1375	1536	307847	307686	pa_ill_pa_contig44	contig_95	93.83		True
unknown
997	1158	308225	308064	pa_ill_pa_contig44	contig_95	90.12		True
unknown
529	593	308699	308635	pa_ill_pa_contig44	contig_95	98.46		True
unknown
4882	5195	1012696	1012383	pa_ill_pa_contig44	contig_95	96.18		True
unknown
4268	4831	1013310	1012747	pa_ill_pa_contig44	contig_95	90.96		True
unknown
4118	4231	1013463	1013350	pa_ill_pa_contig44	contig_95	93.86		True
unknown
3453	3662	1014128	1013919	pa_ill_pa_contig44	contig_95	93.81		True
unknown
3374	3442	1014206	1014138	pa_ill_pa_contig44	contig_95	94.2		True
unknown
2687	2800	1014904	1014791	pa_ill_pa_contig44	contig_95	91.23		True
unknown
1975	2060	1015582	1015497	pa_ill_pa_contig44	contig_95	91.86		True
unknown
1813	1967	1015744	1015590	pa_ill_pa_contig44	contig_95	92.26		True
unknown
1375	1536	1016183	1016022	pa_ill_pa_contig44	contig_95	93.83		True
unknown
997	1158	1016561	1016400	pa_ill_pa_contig44	contig_95	90.12		True
unknown
529	593	1017035	1016971	pa_ill_pa_contig44	contig_95	98.46		True
unknown
529	593	1556040	1556104	pa_ill_pa_contig44	contig_95	98.46		True
unknown
997	1158	1556514	1556675	pa_ill_pa_contig44	contig_95	90.12		True
unknown
1375	1536	1556892	1557053	pa_ill_pa_contig44	contig_95	93.83		True
unknown
1813	1967	1557331	1557485	pa_ill_pa_contig44	contig_95	92.26		True
unknown
1975	2060	1557493	1557578	pa_ill_pa_contig44	contig_95	91.86		True
unknown
2687	2800	1558088	1558201	pa_ill_pa_contig44	contig_95	91.23		True
unknown
2892	3062	1558302	1558472	pa_ill_pa_contig44	contig_95	91.23		True
unknown
3374	3442	1558786	1558854	pa_ill_pa_contig44	contig_95	94.2		True
unknown
3453	3662	1558864	1559073	pa_ill_pa_contig44	contig_95	93.81		True
unknown
4118	4231	1559529	1559642	pa_ill_pa_contig44	contig_95	93.86		True
unknown
4268	4718	1559682	1560132	pa_ill_pa_contig44	contig_95	92.68		True
unknown
4882	5195	1560296	1560609	pa_ill_pa_contig44	contig_95	96.18		True
unknown
529	593	1649659	1649723	pa_ill_pa_contig44	contig_95	98.46		True
unknown
997	1158	1650133	1650294	pa_ill_pa_contig44	contig_95	90.12		True
unknown
1375	1536	1650511	1650672	pa_ill_pa_contig44	contig_95	93.83		True
unknown
1813	1967	1650949	1651103	pa_ill_pa_contig44	contig_95	92.26		True
unknown
1975	2060	1651111	1651196	pa_ill_pa_contig44	contig_95	91.86		True
unknown
2687	2800	1651798	1651911	pa_ill_pa_contig44	contig_95	91.23		True
unknown
2892	3062	1652012	1652182	pa_ill_pa_contig44	contig_95	91.23		True
unknown
3374	3442	1652496	1652564	pa_ill_pa_contig44	contig_95	94.2		True
unknown
3453	3662	1652574	1652783	pa_ill_pa_contig44	contig_95	93.81		True
unknown
4118	4231	1653239	1653352	pa_ill_pa_contig44	contig_95	93.86		True
unknown
4268	4385	1653392	1653509	pa_ill_pa_contig44	contig_95	94.92		True
unknown
4391	4831	1653517	1653957	pa_ill_pa_contig44	contig_95	90.25		True
unknown
4882	5195	1654008	1654321	pa_ill_pa_contig44	contig_95	96.18		True
unknown
529	593	1780786	1780850	pa_ill_pa_contig44	contig_95	98.46		True
unknown
997	1158	1781260	1781421	pa_ill_pa_contig44	contig_95	90.12		True
unknown
1375	1536	1781638	1781799	pa_ill_pa_contig44	contig_95	93.83		True
unknown
1813	1967	1782077	1782231	pa_ill_pa_contig44	contig_95	92.26		True
unknown
1975	2060	1782239	1782324	pa_ill_pa_contig44	contig_95	91.86		True
unknown
2687	2800	1782834	1782947	pa_ill_pa_contig44	contig_95	91.23		True
unknown
2892	3062	1783048	1783218	pa_ill_pa_contig44	contig_95	91.23		True
unknown
3374	3442	1783532	1783600	pa_ill_pa_contig44	contig_95	94.2		True
unknown
3453	3662	1783610	1783819	pa_ill_pa_contig44	contig_95	93.81		True
unknown
4118	4231	1784275	1784388	pa_ill_pa_contig44	contig_95	93.86		True
unknown
4268	4718	1784428	1784878	pa_ill_pa_contig44	contig_95	92.68		True
unknown
4882	5195	1785042	1785355	pa_ill_pa_contig44	contig_95	96.18		True
unknown
529	593	1822190	1822254	pa_ill_pa_contig44	contig_95	98.46		True
unknown
997	1158	1822664	1822825	pa_ill_pa_contig44	contig_95	90.12		True
unknown
1375	1536	1823042	1823203	pa_ill_pa_contig44	contig_95	93.83		True
unknown
1813	1967	1823481	1823635	pa_ill_pa_contig44	contig_95	92.26		True
unknown
1975	2060	1823643	1823728	pa_ill_pa_contig44	contig_95	91.86		True
unknown
2687	2800	1824238	1824351	pa_ill_pa_contig44	contig_95	91.23		True
unknown
2892	3062	1824452	1824622	pa_ill_pa_contig44	contig_95	91.23		True
unknown
3374	3442	1824936	1825004	pa_ill_pa_contig44	contig_95	94.2		True
unknown
