S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
207318	310075	1	102746	ec_ill_ec_contig2	contig_100	99.96		True
33156	119686	2893684	2807072	ec_ill_ec_contig10	contig_100	99.83		True
local misassembly
1	32653	2926332	2893685	ec_ill_ec_contig10	contig_100	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1979	2926333	2928256	ec_ill_ec_contig73	contig_100	98.18		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	617	2928818	2928257	ec_ill_ec_contig91	contig_100	95.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	645	2928819	2929463	ec_ill_ec_contig94	contig_100	99.22		True
fake: not a misassembly [fragmentation of reference genome]
1	1028	2929717	2930744	ec_ill_ec_contig84	contig_100	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	645	2930745	2931334	ec_ill_ec_contig94	contig_100	99.22		True
indel: indel (> 5bp) [fragmentation of reference genome]
21	331	2931335	2931645	ec_ill_ec_contig25	contig_100	97.72		True
translocation
1	1672	2931646	2933315	ec_ill_ec_contig76	contig_100	99.76		True
translocation
182	998	2933316	2934131	ec_ill_ec_contig36	contig_100	94.81		True
relocation, inconsistency = -1267
1	43039	2934401	2977435	ec_ill_ec_contig36	contig_100	99.96		True
local misassembly
42883	42981	2977584	2977682	ec_ill_ec_contig36	contig_100	98.99		True
local misassembly [fragmentation of reference genome]
1	101963	2978312	3080246	ec_ill_ec_contig17	contig_100	99.97		True
fake: not a misassembly [fragmentation of reference genome]
22	507	3080800	3080315	ec_ill_ec_contig104	contig_100	91.77		True
local misassembly [fragmentation of reference genome]
1	4429	3080896	3085324	ec_ill_ec_contig28	contig_100	99.93		True
translocation
7	5981	3085325	3091299	ec_ill_ec_contig63	contig_100	99.92		True
fake: not a misassembly [fragmentation of reference genome]
22	507	3091852	3091367	ec_ill_ec_contig104	contig_100	91.36		True
local misassembly [fragmentation of reference genome]
1	70123	3091948	3162057	ec_ill_ec_contig28	contig_100	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	3162058	3163289	ec_ill_ec_contig79	contig_100	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	89333	3252603	3163290	ec_ill_ec_contig22	contig_100	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1166	3252604	3253714	ec_ill_ec_contig81	contig_100	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	64433	3318134	3253715	ec_ill_ec_contig30	contig_100	99.96		True
fake: not a misassembly [fragmentation of reference genome]
22	507	3318689	3318204	ec_ill_ec_contig104	contig_100	91.77		True
local misassembly [fragmentation of reference genome]
1	10296	3329079	3318785	ec_ill_ec_contig58	contig_100	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	576	3329080	3329587	ec_ill_ec_contig95	contig_100	95.43		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1347	3329588	3330933	ec_ill_ec_contig78	contig_100	99.93		True
translocation
26439	26892	3330934	3331387	ec_ill_ec_contig47	contig_100	100.0		True
fake: not a misassembly [fragmentation of reference genome]
71159	71855	3332187	3331490	ec_ill_ec_contig25	contig_100	96.14		True
translocation
1	2582	3332383	3334969	ec_ill_ec_contig71	contig_100	99.77		True
translocation
124	1802	3335335	3337013	ec_ill_ec_contig61	contig_100	93.16		True
translocation
1	31854	3337014	3368851	ec_ill_ec_contig40	contig_100	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	670	3368852	3369466	ec_ill_ec_contig92	contig_100	99.4		True
fake: not a misassembly [fragmentation of reference genome]
1	507	3369710	3370216	ec_ill_ec_contig104	contig_100	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	7319	3377600	3370284	ec_ill_ec_contig62	contig_100	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	569	3378110	3377601	ec_ill_ec_contig97	contig_100	96.47		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	31737	3378111	3409837	ec_ill_ec_contig41	contig_100	99.95		True
local misassembly [fragmentation of reference genome]
22	300	3409933	3410211	ec_ill_ec_contig104	contig_100	91.77		True
local misassembly [fragmentation of reference genome]
1	111329	3410212	3521518	ec_ill_ec_contig11	contig_100	99.97		True
fake: not a misassembly [fragmentation of reference genome]
1	110908	3521798	3632691	ec_ill_ec_contig13	contig_100	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	573	3632692	3633209	ec_ill_ec_contig96	contig_100	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	967	3634175	3633210	ec_ill_ec_contig85	contig_100	99.79		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	592	3634712	3634176	ec_ill_ec_contig93	contig_100	98.61		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	839	3634713	3635550	ec_ill_ec_contig88	contig_100	99.66		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1084	3636633	3635551	ec_ill_ec_contig82	contig_100	98.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	937	3636634	3637515	ec_ill_ec_contig86	contig_100	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	580	3637516	3638039	ec_ill_ec_contig100	contig_100	99.14		True
fake: not a misassembly [fragmentation of reference genome]
1	19021	3657498	3638486	ec_ill_ec_contig50	contig_100	99.85		True
fake: not a misassembly [fragmentation of reference genome]
1	125137	3782730	3657618	ec_ill_ec_contig9	contig_100	99.94		True
local misassembly [fragmentation of reference genome]
1	71131	3853999	3782855	ec_ill_ec_contig26	contig_100	99.9		True
fake: not a misassembly [fragmentation of reference genome]
1	3119	3854881	3857999	ec_ill_ec_contig69	contig_100	99.78		True
fake: not a misassembly [fragmentation of reference genome]
1	38051	3858616	3896659	ec_ill_ec_contig38	contig_100	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1177	3897781	3896660	ec_ill_ec_contig80	contig_100	99.35		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	70438	3968209	3897782	ec_ill_ec_contig27	contig_100	99.96		True
translocation
1	395	3968603	3968210	ec_ill_ec_contig9	contig_100	96.71		True
fake: not a misassembly [fragmentation of reference genome]
70844	71136	3969015	3968723	ec_ill_ec_contig26	contig_100	99.32		True
translocation
1	595	3969815	3969221	ec_ill_ec_contig99	contig_100	100.0		True
translocation
9004	9482	3970294	3969816	ec_ill_ec_contig55	contig_100	96.15		True
translocation
1	292	3970586	3970295	ec_ill_ec_contig13	contig_100	97.96		True
local misassembly [fragmentation of reference genome]
22	507	3971449	3971934	ec_ill_ec_contig104	contig_100	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	13785	3985784	3972002	ec_ill_ec_contig56	contig_100	99.95		True
translocation
18517	19021	3985785	3986289	ec_ill_ec_contig50	contig_100	94.22		True
fake: not a misassembly [fragmentation of reference genome]
56	580	3987261	3986737	ec_ill_ec_contig100	contig_100	99.66		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	920	3988126	3987262	ec_ill_ec_contig87	contig_100	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1084	3988127	3989209	ec_ill_ec_contig82	contig_100	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	839	3990050	3989210	ec_ill_ec_contig88	contig_100	94.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	647	3990051	3990642	ec_ill_ec_contig93	contig_100	99.69		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	550	3990643	3991137	ec_ill_ec_contig102	contig_100	100.0		True
translocation
551	905	3991138	3991492	ec_ill_ec_contig85	contig_100	94.13		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	628	3992071	3991499	ec_ill_ec_contig96	contig_100	98.57		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	57666	3992072	4049729	ec_ill_ec_contig3	contig_100	99.93		True
local misassembly
57763	229060	4049730	4220993	ec_ill_ec_contig3	contig_100	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	4220994	4222227	ec_ill_ec_contig79	contig_100	99.63		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	98775	4222228	4320980	ec_ill_ec_contig18	contig_100	99.97		True
fake: not a misassembly [fragmentation of reference genome]
22	507	4321533	4321048	ec_ill_ec_contig104	contig_100	91.77		True
local misassembly [fragmentation of reference genome]
1	12868	4321629	4334493	ec_ill_ec_contig57	contig_100	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	31688	4366179	4334494	ec_ill_ec_contig42	contig_100	99.98		True
local misassembly [fragmentation of reference genome]
22	507	4366275	4366759	ec_ill_ec_contig104	contig_100	91.56		True
fake: not a misassembly [fragmentation of reference genome]
1	18741	4385560	4366827	ec_ill_ec_contig51	contig_100	99.95		True
translocation
1	395	4385954	4385561	ec_ill_ec_contig9	contig_100	96.99		True
fake: not a misassembly [fragmentation of reference genome]
1	384	4386074	4386456	ec_ill_ec_contig50	contig_100	98.76		True
translocation
1	14377	4400826	4386457	ec_ill_ec_contig55	contig_100	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1029	4400827	4401799	ec_ill_ec_contig82	contig_100	99.45		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1970	4401800	4403769	ec_ill_ec_contig74	contig_100	100.0		True
translocation
569	912	4403770	4404111	ec_ill_ec_contig85	contig_100	93.23		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	628	4404684	4404112	ec_ill_ec_contig96	contig_100	99.68		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	27345	4404685	4432028	ec_ill_ec_contig46	contig_100	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	510	4432029	4432483	ec_ill_ec_contig101	contig_100	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	7694	4440171	4432484	ec_ill_ec_contig61	contig_100	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	576	4440747	4440172	ec_ill_ec_contig95	contig_100	99.05		True
fake: not a misassembly [fragmentation of reference genome]
56	2582	4443488	4440963	ec_ill_ec_contig71	contig_100	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	97294	4443489	4540758	ec_ill_ec_contig19	contig_100	99.95		True
local misassembly [fragmentation of reference genome]
22	507	4540854	4541339	ec_ill_ec_contig104	contig_100	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	15362	4541407	4556763	ec_ill_ec_contig54	contig_100	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	541	4557247	4556764	ec_ill_ec_contig98	contig_100	99.5		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	207316	4557248	4764541	ec_ill_ec_contig2	contig_100	99.96		True
CONTIG	contig_100	4764541	misassembled
61742	62411	3592	4261	ec_ill_ec_contig18	contig_99	90.46		True
unknown
86744	86895	29114	29265	ec_ill_ec_contig18	contig_99	90.13		True
unknown
12548	12902	52533	52882	ec_ill_ec_contig57	contig_99	95.77		True
unknown
1447	1674	98652	98874	ec_ill_ec_contig46	contig_99	91.67		True
unknown
2541	2622	99741	99822	ec_ill_ec_contig46	contig_99	100.0		True
unknown
2522	2618	100692	100788	ec_ill_ec_contig46	contig_99	100.0		True
unknown
8170	8861	161897	162588	ec_ill_ec_contig19	contig_99	90.46		True
unknown
12488	12570	165505	165587	ec_ill_ec_contig19	contig_99	100.0		True
unknown
15784	15923	168904	169043	ec_ill_ec_contig19	contig_99	91.43		True
unknown
40775	41026	193961	194212	ec_ill_ec_contig19	contig_99	90.87		True
unknown
58890	58964	212002	212076	ec_ill_ec_contig19	contig_99	90.67		True
unknown
61030	61150	213953	214073	ec_ill_ec_contig19	contig_99	91.74		True
unknown
27576	28083	266973	267480	ec_ill_ec_contig45	contig_99	90.16		True
unknown
74525	74661	330845	330981	ec_ill_ec_contig2	contig_99	94.89		True
unknown
87016	87392	343572	343948	ec_ill_ec_contig2	contig_99	91.51		True
unknown
88970	89054	346154	346238	ec_ill_ec_contig2	contig_99	94.12		True
unknown
90776	90885	347959	348068	ec_ill_ec_contig2	contig_99	96.36		True
unknown
115894	115994	373773	373873	ec_ill_ec_contig2	contig_99	90.1		True
unknown
116001	116173	373880	374052	ec_ill_ec_contig2	contig_99	90.75		True
unknown
116175	116319	374053	374197	ec_ill_ec_contig2	contig_99	92.41		True
unknown
116478	116578	374356	374456	ec_ill_ec_contig2	contig_99	98.02		True
unknown
179145	179574	421225	421654	ec_ill_ec_contig2	contig_99	90.23		True
unknown
196299	196405	434776	434882	ec_ill_ec_contig2	contig_99	91.59		True
unknown
196584	196673	435211	435300	ec_ill_ec_contig2	contig_99	92.22		True
unknown
198394	199040	437617	438263	ec_ill_ec_contig2	contig_99	90.26		True
unknown
199046	199280	438269	438503	ec_ill_ec_contig2	contig_99	91.49		True
unknown
199282	200896	438504	440118	ec_ill_ec_contig2	contig_99	90.96		True
unknown
203126	203560	442347	442781	ec_ill_ec_contig2	contig_99	92.41		True
unknown
206545	206771	445743	445969	ec_ill_ec_contig2	contig_99	90.75		True
unknown
206811	207191	446008	446388	ec_ill_ec_contig2	contig_99	90.03		True
unknown
208086	208650	447275	447839	ec_ill_ec_contig2	contig_99	94.51		True
unknown
216758	217642	456004	456888	ec_ill_ec_contig2	contig_99	91.19		True
unknown
217647	218068	456893	457314	ec_ill_ec_contig2	contig_99	90.76		True
unknown
219863	220255	459107	459499	ec_ill_ec_contig2	contig_99	92.88		True
unknown
233843	234275	484226	484658	ec_ill_ec_contig2	contig_99	90.99		True
unknown
260093	260274	505894	506075	ec_ill_ec_contig2	contig_99	93.41		True
unknown
260304	260384	506113	506193	ec_ill_ec_contig2	contig_99	95.06		True
unknown
264553	264717	510362	510526	ec_ill_ec_contig2	contig_99	90.91		True
unknown
264719	265011	510527	510819	ec_ill_ec_contig2	contig_99	90.44		True
unknown
306183	306367	534705	534889	ec_ill_ec_contig2	contig_99	90.81		True
unknown
309851	310077	538365	538594	ec_ill_ec_contig2	contig_99	91.34		True
unknown
310109	310261	538511	538663	ec_ill_ec_contig2	contig_99	94.12		True
unknown
312315	312687	540722	541094	ec_ill_ec_contig2	contig_99	91.15		True
unknown
198093	198176	541496	541413	ec_ill_ec_contig4	contig_99	100.0		True
unknown
197996	198092	541710	541614	ec_ill_ec_contig4	contig_99	98.97		True
unknown
187963	188417	551672	551218	ec_ill_ec_contig4	contig_99	91.5		True
unknown
182975	186967	556793	552797	ec_ill_ec_contig4	contig_99	90.47		True
unknown
125541	125765	613480	613256	ec_ill_ec_contig4	contig_99	95.11		True
unknown
107352	107645	621702	621409	ec_ill_ec_contig4	contig_99	91.5		True
unknown
93553	95187	639009	637375	ec_ill_ec_contig4	contig_99	91.68		True
unknown
91893	91963	640669	640599	ec_ill_ec_contig4	contig_99	90.14		True
unknown
83293	83551	672911	672653	ec_ill_ec_contig4	contig_99	90.35		True
unknown
81820	81888	674403	674335	ec_ill_ec_contig4	contig_99	95.65		True
unknown
81710	81786	674513	674437	ec_ill_ec_contig4	contig_99	90.91		True
unknown
66243	66575	695527	695195	ec_ill_ec_contig4	contig_99	92.49		True
unknown
64538	64603	697243	697178	ec_ill_ec_contig4	contig_99	96.97		True
unknown
63971	64425	697885	697431	ec_ill_ec_contig4	contig_99	90.33		True
unknown
63895	63959	697959	697895	ec_ill_ec_contig4	contig_99	96.92		True
unknown
62580	63039	699064	698605	ec_ill_ec_contig4	contig_99	91.09		True
unknown
40691	41457	709388	708622	ec_ill_ec_contig4	contig_99	90.61		True
unknown
40593	40672	709484	709405	ec_ill_ec_contig4	contig_99	90.0		True
unknown
40014	40099	710062	709977	ec_ill_ec_contig4	contig_99	91.86		True
unknown
38778	38998	718461	718241	ec_ill_ec_contig4	contig_99	91.4		True
unknown
34867	35084	722287	722070	ec_ill_ec_contig4	contig_99	91.82		True
unknown
30669	30832	726429	726266	ec_ill_ec_contig4	contig_99	91.46		True
unknown
30583	30648	726513	726448	ec_ill_ec_contig4	contig_99	92.42		True
unknown
17552	17673	788117	787996	ec_ill_ec_contig4	contig_99	90.16		True
unknown
17311	17548	788358	788121	ec_ill_ec_contig4	contig_99	92.02		True
unknown
16072	16815	789595	788852	ec_ill_ec_contig4	contig_99	92.47		True
unknown
12698	13574	792987	792113	ec_ill_ec_contig4	contig_99	90.08		True
unknown
9772	10174	795745	795343	ec_ill_ec_contig4	contig_99	90.07		True
unknown
9652	9743	795868	795777	ec_ill_ec_contig4	contig_99	92.39		True
unknown
3406	3586	802198	802018	ec_ill_ec_contig4	contig_99	93.92		True
unknown
25	169	806237	806095	ec_ill_ec_contig4	contig_99	97.24		True
unknown
1876	4902	809238	806209	ec_ill_ec_contig65	contig_99	97.46		True
unknown
1	1463	811019	809557	ec_ill_ec_contig65	contig_99	97.27		True
unknown
1	351	810965	811311	ec_ill_ec_contig6	contig_99	96.3		True
unknown
5624	5704	817013	817093	ec_ill_ec_contig39	contig_99	91.36		True
unknown
5705	6050	817095	817440	ec_ill_ec_contig39	contig_99	91.33		True
unknown
6054	6151	817441	817538	ec_ill_ec_contig39	contig_99	92.86		True
unknown
6183	6300	817570	817687	ec_ill_ec_contig39	contig_99	90.68		True
unknown
12751	13132	824314	824695	ec_ill_ec_contig39	contig_99	97.64		True
unknown
13134	13897	824696	825459	ec_ill_ec_contig39	contig_99	92.54		True
unknown
13898	14137	825474	825713	ec_ill_ec_contig39	contig_99	91.67		True
unknown
14497	14864	826076	826443	ec_ill_ec_contig39	contig_99	94.84		True
unknown
15004	15150	826587	826733	ec_ill_ec_contig39	contig_99	91.16		True
unknown
18536	18631	830117	830212	ec_ill_ec_contig39	contig_99	91.67		True
unknown
19292	19493	831577	831778	ec_ill_ec_contig39	contig_99	92.57		True
unknown
