S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
207389	310075	1	102675	ec_ill_ec_contig2	contig_36	99.96		True
1	71920	1708302	1780201	ec_ill_ec_contig24	contig_36	99.97		True
fake: not a misassembly [fragmentation of reference genome]
1	1463	1780600	1782061	ec_ill_ec_contig65	contig_36	99.79		True
local misassembly
1876	4902	1782382	1785407	ec_ill_ec_contig65	contig_36	99.67		True
fake: not a misassembly [fragmentation of reference genome]
1	4268	1789890	1785626	ec_ill_ec_contig66	contig_36	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	976	1789891	1790810	ec_ill_ec_contig83	contig_36	99.61		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	30843	1821646	1790811	ec_ill_ec_contig43	contig_36	99.92		True
translocation
56	399	1821988	1821647	ec_ill_ec_contig6	contig_36	98.24		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1463	1821989	1823452	ec_ill_ec_contig65	contig_36	99.8		True
local misassembly
1876	4902	1823771	1826795	ec_ill_ec_contig65	contig_36	99.44		True
fake: not a misassembly [fragmentation of reference genome]
1	3011	1826797	1829810	ec_ill_ec_contig8	contig_36	99.88		True
indel: stretch of mismatches
3012	83127	1829811	1909804	ec_ill_ec_contig8	contig_36	99.83		True
local misassembly
82979	138617	1909995	1965625	ec_ill_ec_contig8	contig_36	99.96		True
fake: not a misassembly [fragmentation of reference genome]
22	507	1966178	1965693	ec_ill_ec_contig104	contig_36	91.77		True
local misassembly [fragmentation of reference genome]
1	30252	1966274	1996516	ec_ill_ec_contig44	contig_36	99.95		True
fake: not a misassembly [fragmentation of reference genome]
1	107753	2104428	1996708	ec_ill_ec_contig14	contig_36	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1166	2104429	2105540	ec_ill_ec_contig81	contig_36	99.75		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	9696	2105541	2115234	ec_ill_ec_contig59	contig_36	99.93		True
indel: indel (<= 5bp) [fragmentation of reference genome]
56	502	2115756	2115307	ec_ill_ec_contig104	contig_36	99.01		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3545	2115757	2119298	ec_ill_ec_contig67	contig_36	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	744	2119987	2119299	ec_ill_ec_contig89	contig_36	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	89591	2209564	2119988	ec_ill_ec_contig21	contig_36	99.97		True
fake: not a misassembly [fragmentation of reference genome]
42469	50645	2217952	2209778	ec_ill_ec_contig35	contig_36	99.86		True
local misassembly
1	42569	2260516	2217953	ec_ill_ec_contig35	contig_36	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	2261747	2260517	ec_ill_ec_contig79	contig_36	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3185	2264932	2261748	ec_ill_ec_contig68	contig_36	99.97		True
local misassembly [fragmentation of reference genome]
22	507	2265028	2265513	ec_ill_ec_contig104	contig_36	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	21779	2287357	2265581	ec_ill_ec_contig49	contig_36	99.97		True
fake: not a misassembly [fragmentation of reference genome]
22	507	2287911	2287426	ec_ill_ec_contig104	contig_36	91.77		True
local misassembly [fragmentation of reference genome]
1	181861	2469755	2288007	ec_ill_ec_contig6	contig_36	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1463	2469756	2471161	ec_ill_ec_contig65	contig_36	99.25		True
local misassembly
1876	4847	2471574	2474547	ec_ill_ec_contig65	contig_36	99.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	17355	2491896	2474548	ec_ill_ec_contig52	contig_36	99.87		True
local misassembly [fragmentation of reference genome]
6	105426	2492519	2597911	ec_ill_ec_contig5	contig_36	99.77		True
local misassembly
105527	184250	2597912	2676622	ec_ill_ec_contig5	contig_36	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	2677853	2676623	ec_ill_ec_contig79	contig_36	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	67050	2677854	2744889	ec_ill_ec_contig29	contig_36	99.97		True
fake: not a misassembly [fragmentation of reference genome]
1	59988	2745771	2805746	ec_ill_ec_contig32	contig_36	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1287	2805747	2806976	ec_ill_ec_contig79	contig_36	99.63		True
indel: indel (> 5bp) [fragmentation of reference genome]
33156	119686	2893606	2806977	ec_ill_ec_contig10	contig_36	99.83		True
local misassembly
1	32653	2926251	2893607	ec_ill_ec_contig10	contig_36	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1979	2926252	2928175	ec_ill_ec_contig73	contig_36	98.18		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	617	2928737	2928176	ec_ill_ec_contig91	contig_36	95.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	645	2928738	2929382	ec_ill_ec_contig94	contig_36	99.22		True
fake: not a misassembly [fragmentation of reference genome]
1	1028	2929636	2930663	ec_ill_ec_contig84	contig_36	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	645	2930664	2931253	ec_ill_ec_contig94	contig_36	99.22		True
indel: indel (> 5bp) [fragmentation of reference genome]
21	331	2931254	2931564	ec_ill_ec_contig25	contig_36	97.46		True
translocation
1	1672	2931565	2933233	ec_ill_ec_contig76	contig_36	99.64		True
translocation
182	998	2933234	2934049	ec_ill_ec_contig36	contig_36	94.92		True
relocation, inconsistency = -1267
1	43039	2934319	2977355	ec_ill_ec_contig36	contig_36	99.95		True
local misassembly
42883	42981	2977504	2977602	ec_ill_ec_contig36	contig_36	98.99		True
local misassembly [fragmentation of reference genome]
1	101963	2978232	3080169	ec_ill_ec_contig17	contig_36	99.96		True
fake: not a misassembly [fragmentation of reference genome]
22	507	3080723	3080238	ec_ill_ec_contig104	contig_36	91.77		True
local misassembly [fragmentation of reference genome]
1	4424	3080819	3085241	ec_ill_ec_contig28	contig_36	99.98		True
translocation
1	5981	3085242	3091222	ec_ill_ec_contig63	contig_36	99.93		True
fake: not a misassembly [fragmentation of reference genome]
22	507	3091775	3091290	ec_ill_ec_contig104	contig_36	91.77		True
local misassembly [fragmentation of reference genome]
1	70123	3091871	3161977	ec_ill_ec_contig28	contig_36	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	3161978	3163208	ec_ill_ec_contig79	contig_36	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	89333	3252526	3163209	ec_ill_ec_contig22	contig_36	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1166	3252527	3253637	ec_ill_ec_contig81	contig_36	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	64433	3318057	3253638	ec_ill_ec_contig30	contig_36	99.96		True
fake: not a misassembly [fragmentation of reference genome]
22	507	3318612	3318127	ec_ill_ec_contig104	contig_36	91.77		True
local misassembly [fragmentation of reference genome]
1	10296	3329000	3318708	ec_ill_ec_contig58	contig_36	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	576	3329001	3329508	ec_ill_ec_contig95	contig_36	95.43		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1347	3329509	3330854	ec_ill_ec_contig78	contig_36	99.93		True
translocation
26439	26892	3330855	3331308	ec_ill_ec_contig47	contig_36	100.0		True
fake: not a misassembly [fragmentation of reference genome]
71159	71855	3332106	3331411	ec_ill_ec_contig25	contig_36	95.85		True
translocation
1	2582	3332302	3334885	ec_ill_ec_contig71	contig_36	99.88		True
translocation
124	1802	3335251	3336929	ec_ill_ec_contig61	contig_36	93.16		True
translocation
1	31854	3336930	3368764	ec_ill_ec_contig40	contig_36	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	670	3368765	3369379	ec_ill_ec_contig92	contig_36	99.25		True
fake: not a misassembly [fragmentation of reference genome]
1	507	3369623	3370129	ec_ill_ec_contig104	contig_36	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	7319	3377513	3370197	ec_ill_ec_contig62	contig_36	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	569	3378026	3377514	ec_ill_ec_contig97	contig_36	96.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	31737	3378027	3409753	ec_ill_ec_contig41	contig_36	99.96		True
local misassembly [fragmentation of reference genome]
22	300	3409849	3410127	ec_ill_ec_contig104	contig_36	91.56		True
local misassembly [fragmentation of reference genome]
1	111329	3410128	3521434	ec_ill_ec_contig11	contig_36	99.97		True
fake: not a misassembly [fragmentation of reference genome]
1	110908	3521714	3632586	ec_ill_ec_contig13	contig_36	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	573	3632587	3633104	ec_ill_ec_contig96	contig_36	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	967	3634071	3633105	ec_ill_ec_contig85	contig_36	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	592	3634608	3634072	ec_ill_ec_contig93	contig_36	98.61		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	839	3634609	3635446	ec_ill_ec_contig88	contig_36	99.66		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1084	3636530	3635447	ec_ill_ec_contig82	contig_36	98.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	937	3636531	3637412	ec_ill_ec_contig86	contig_36	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	580	3637413	3637936	ec_ill_ec_contig100	contig_36	99.14		True
fake: not a misassembly [fragmentation of reference genome]
1	19021	3657399	3638384	ec_ill_ec_contig50	contig_36	99.84		True
fake: not a misassembly [fragmentation of reference genome]
1	125137	3782637	3657519	ec_ill_ec_contig9	contig_36	99.94		True
local misassembly [fragmentation of reference genome]
1	71131	3853903	3782762	ec_ill_ec_contig26	contig_36	99.9		True
fake: not a misassembly [fragmentation of reference genome]
1	3119	3854785	3857902	ec_ill_ec_contig69	contig_36	99.74		True
fake: not a misassembly [fragmentation of reference genome]
1	38051	3858516	3896560	ec_ill_ec_contig38	contig_36	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1177	3897682	3896561	ec_ill_ec_contig80	contig_36	99.35		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	70438	3968101	3897683	ec_ill_ec_contig27	contig_36	99.96		True
translocation
124743	125137	3968102	3968495	ec_ill_ec_contig9	contig_36	96.71		True
fake: not a misassembly [fragmentation of reference genome]
70844	71136	3968907	3968615	ec_ill_ec_contig26	contig_36	99.32		True
translocation
1	595	3969707	3969113	ec_ill_ec_contig99	contig_36	100.0		True
translocation
9004	9482	3970186	3969708	ec_ill_ec_contig55	contig_36	96.15		True
translocation
1	292	3970478	3970187	ec_ill_ec_contig13	contig_36	97.96		True
local misassembly [fragmentation of reference genome]
22	507	3971341	3971826	ec_ill_ec_contig104	contig_36	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	13785	3985675	3971894	ec_ill_ec_contig56	contig_36	99.91		True
translocation
18517	19021	3985676	3986180	ec_ill_ec_contig50	contig_36	94.21		True
fake: not a misassembly [fragmentation of reference genome]
56	580	3987151	3986627	ec_ill_ec_contig100	contig_36	99.66		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	920	3988016	3987152	ec_ill_ec_contig87	contig_36	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1084	3988017	3989099	ec_ill_ec_contig82	contig_36	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	839	3989940	3989100	ec_ill_ec_contig88	contig_36	94.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	647	3989941	3990532	ec_ill_ec_contig93	contig_36	99.69		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	550	3990533	3991027	ec_ill_ec_contig102	contig_36	100.0		True
translocation
551	905	3991028	3991382	ec_ill_ec_contig85	contig_36	94.13		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	628	3991962	3991389	ec_ill_ec_contig96	contig_36	99.05		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	57666	3991963	4049619	ec_ill_ec_contig3	contig_36	99.94		True
local misassembly
57763	229060	4049620	4220879	ec_ill_ec_contig3	contig_36	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	4220880	4222110	ec_ill_ec_contig79	contig_36	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	98775	4222111	4320869	ec_ill_ec_contig18	contig_36	99.97		True
fake: not a misassembly [fragmentation of reference genome]
22	507	4321422	4320937	ec_ill_ec_contig104	contig_36	91.77		True
local misassembly [fragmentation of reference genome]
1	12868	4321518	4334379	ec_ill_ec_contig57	contig_36	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	31688	4366061	4334380	ec_ill_ec_contig42	contig_36	99.98		True
local misassembly [fragmentation of reference genome]
22	507	4366157	4366641	ec_ill_ec_contig104	contig_36	91.56		True
fake: not a misassembly [fragmentation of reference genome]
1	18741	4385444	4366709	ec_ill_ec_contig51	contig_36	99.96		True
translocation
124743	125137	4385445	4385838	ec_ill_ec_contig9	contig_36	96.99		True
fake: not a misassembly [fragmentation of reference genome]
1	384	4385958	4386341	ec_ill_ec_contig50	contig_36	98.97		True
translocation
1	14377	4400713	4386342	ec_ill_ec_contig55	contig_36	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1029	4400714	4401686	ec_ill_ec_contig82	contig_36	99.45		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1970	4401687	4403654	ec_ill_ec_contig74	contig_36	99.9		True
translocation
569	912	4403655	4403995	ec_ill_ec_contig85	contig_36	93.02		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	628	4404568	4403996	ec_ill_ec_contig96	contig_36	99.68		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	27345	4404569	4431907	ec_ill_ec_contig46	contig_36	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	510	4431908	4432362	ec_ill_ec_contig101	contig_36	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	7694	4440047	4432363	ec_ill_ec_contig61	contig_36	99.81		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	576	4440623	4440048	ec_ill_ec_contig95	contig_36	99.05		True
fake: not a misassembly [fragmentation of reference genome]
56	2582	4443363	4440839	ec_ill_ec_contig71	contig_36	99.88		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	97294	4443364	4540629	ec_ill_ec_contig19	contig_36	99.95		True
local misassembly [fragmentation of reference genome]
22	507	4540725	4541210	ec_ill_ec_contig104	contig_36	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	15362	4541278	4556630	ec_ill_ec_contig54	contig_36	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	541	4557114	4556631	ec_ill_ec_contig98	contig_36	99.5		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	207387	4557115	4764481	ec_ill_ec_contig2	contig_36	99.97		True
CONTIG	contig_36	4764481	misassembled
61742	62411	3592	4261	ec_ill_ec_contig18	contig_35	90.46		True
unknown
86744	86895	29112	29263	ec_ill_ec_contig18	contig_35	90.13		True
unknown
12548	12902	52535	52884	ec_ill_ec_contig57	contig_35	95.77		True
unknown
1447	1674	98656	98878	ec_ill_ec_contig46	contig_35	91.67		True
unknown
2541	2622	99745	99826	ec_ill_ec_contig46	contig_35	100.0		True
unknown
2522	2618	100696	100792	ec_ill_ec_contig46	contig_35	100.0		True
unknown
8170	9572	161900	163302	ec_ill_ec_contig19	contig_35	90.16		True
unknown
12488	12570	165508	165590	ec_ill_ec_contig19	contig_35	100.0		True
unknown
15784	15923	168907	169046	ec_ill_ec_contig19	contig_35	91.43		True
unknown
40775	41026	193966	194217	ec_ill_ec_contig19	contig_35	90.87		True
unknown
58890	58964	212005	212079	ec_ill_ec_contig19	contig_35	90.67		True
unknown
61030	61150	213955	214075	ec_ill_ec_contig19	contig_35	91.74		True
unknown
27576	28083	266976	267483	ec_ill_ec_contig45	contig_35	90.16		True
unknown
74525	74661	330845	330981	ec_ill_ec_contig2	contig_35	94.89		True
unknown
87016	87392	343576	343952	ec_ill_ec_contig2	contig_35	91.51		True
unknown
88970	89054	346158	346242	ec_ill_ec_contig2	contig_35	94.12		True
unknown
90776	90885	347963	348072	ec_ill_ec_contig2	contig_35	96.36		True
unknown
115894	115994	373782	373882	ec_ill_ec_contig2	contig_35	90.1		True
unknown
116001	116173	373889	374061	ec_ill_ec_contig2	contig_35	90.75		True
unknown
116175	116319	374062	374206	ec_ill_ec_contig2	contig_35	92.41		True
unknown
116478	116578	374365	374465	ec_ill_ec_contig2	contig_35	98.02		True
unknown
140940	141014	381923	381997	ec_ill_ec_contig2	contig_35	93.33		True
unknown
142155	142871	383142	383858	ec_ill_ec_contig2	contig_35	94.14		True
unknown
196299	196405	434785	434891	ec_ill_ec_contig2	contig_35	91.59		True
unknown
196584	196673	435220	435309	ec_ill_ec_contig2	contig_35	92.22		True
unknown
198394	199040	437626	438272	ec_ill_ec_contig2	contig_35	90.26		True
unknown
199046	199280	438278	438512	ec_ill_ec_contig2	contig_35	91.49		True
unknown
199282	200896	438513	440127	ec_ill_ec_contig2	contig_35	90.96		True
unknown
203126	203560	442356	442790	ec_ill_ec_contig2	contig_35	92.41		True
unknown
206545	206771	445751	445977	ec_ill_ec_contig2	contig_35	90.75		True
unknown
206811	207191	446016	446396	ec_ill_ec_contig2	contig_35	90.03		True
unknown
207297	208650	446495	447848	ec_ill_ec_contig2	contig_35	91.58		True
unknown
216758	217642	456010	456894	ec_ill_ec_contig2	contig_35	91.19		True
unknown
217647	218068	456899	457320	ec_ill_ec_contig2	contig_35	90.76		True
unknown
219863	220255	459114	459506	ec_ill_ec_contig2	contig_35	92.88		True
unknown
233843	234275	484238	484670	ec_ill_ec_contig2	contig_35	90.99		True
unknown
260093	260274	505908	506089	ec_ill_ec_contig2	contig_35	93.41		True
unknown
260304	260384	506127	506207	ec_ill_ec_contig2	contig_35	95.06		True
unknown
264542	264717	510359	510534	ec_ill_ec_contig2	contig_35	90.91		True
unknown
264719	265011	510535	510827	ec_ill_ec_contig2	contig_35	90.44		True
unknown
306183	306367	534713	534897	ec_ill_ec_contig2	contig_35	90.81		True
unknown
309851	310077	538373	538602	ec_ill_ec_contig2	contig_35	91.34		True
unknown
310109	310261	538519	538671	ec_ill_ec_contig2	contig_35	94.12		True
unknown
312315	312687	540731	541103	ec_ill_ec_contig2	contig_35	91.15		True
unknown
198093	198176	541505	541422	ec_ill_ec_contig4	contig_35	100.0		True
unknown
197996	198092	541719	541623	ec_ill_ec_contig4	contig_35	98.97		True
unknown
187963	188417	551681	551227	ec_ill_ec_contig4	contig_35	91.5		True
unknown
182975	186967	556800	552806	ec_ill_ec_contig4	contig_35	90.42		True
unknown
125195	125765	613835	613265	ec_ill_ec_contig4	contig_35	90.72		True
unknown
107352	107645	621712	621419	ec_ill_ec_contig4	contig_35	91.5		True
unknown
93553	95187	639015	637381	ec_ill_ec_contig4	contig_35	91.68		True
unknown
91893	91963	640675	640605	ec_ill_ec_contig4	contig_35	90.14		True
unknown
83293	83551	672924	672666	ec_ill_ec_contig4	contig_35	90.35		True
unknown
81820	81888	674416	674348	ec_ill_ec_contig4	contig_35	95.65		True
unknown
81710	81786	674526	674450	ec_ill_ec_contig4	contig_35	90.91		True
unknown
66243	66575	695541	695209	ec_ill_ec_contig4	contig_35	92.49		True
unknown
65389	65892	696409	695906	ec_ill_ec_contig4	contig_35	91.07		True
unknown
64538	64603	697262	697197	ec_ill_ec_contig4	contig_35	96.97		True
unknown
63895	63959	697979	697915	ec_ill_ec_contig4	contig_35	96.92		True
unknown
62580	63039	699084	698625	ec_ill_ec_contig4	contig_35	91.09		True
unknown
40691	41457	709409	708643	ec_ill_ec_contig4	contig_35	90.61		True
unknown
40593	40672	709505	709426	ec_ill_ec_contig4	contig_35	90.0		True
unknown
40014	40099	710083	709998	ec_ill_ec_contig4	contig_35	91.86		True
unknown
38778	38998	718484	718264	ec_ill_ec_contig4	contig_35	91.86		True
unknown
34867	35084	722313	722096	ec_ill_ec_contig4	contig_35	91.82		True
unknown
30583	30648	726539	726474	ec_ill_ec_contig4	contig_35	92.42		True
unknown
17552	17673	788131	788010	ec_ill_ec_contig4	contig_35	90.16		True
unknown
17311	17548	788372	788135	ec_ill_ec_contig4	contig_35	92.02		True
unknown
16072	16815	789609	788866	ec_ill_ec_contig4	contig_35	92.47		True
unknown
12698	13574	792998	792124	ec_ill_ec_contig4	contig_35	90.08		True
unknown
9772	10174	795756	795354	ec_ill_ec_contig4	contig_35	90.07		True
unknown
9652	9743	795879	795788	ec_ill_ec_contig4	contig_35	92.39		True
unknown
3406	3586	802207	802027	ec_ill_ec_contig4	contig_35	93.92		True
unknown
228	524	806233	805937	ec_ill_ec_contig16	contig_35	95.29		True
unknown
1876	4902	809246	806217	ec_ill_ec_contig65	contig_35	97.46		True
unknown
1	1463	811027	809565	ec_ill_ec_contig65	contig_35	97.27		True
unknown
1	351	810973	811319	ec_ill_ec_contig6	contig_35	96.3		True
unknown
5624	5704	817018	817098	ec_ill_ec_contig39	contig_35	91.36		True
unknown
5705	6050	817100	817445	ec_ill_ec_contig39	contig_35	91.33		True
unknown
6054	6151	817446	817543	ec_ill_ec_contig39	contig_35	92.86		True
unknown
6183	6300	817575	817692	ec_ill_ec_contig39	contig_35	90.68		True
unknown
12751	13131	824322	824702	ec_ill_ec_contig39	contig_35	97.64		True
unknown
13134	13897	824703	825466	ec_ill_ec_contig39	contig_35	92.54		True
unknown
13898	14137	825481	825720	ec_ill_ec_contig39	contig_35	91.67		True
unknown
14139	14864	825724	826449	ec_ill_ec_contig39	contig_35	92.15		True
unknown
15004	15150	826593	826739	ec_ill_ec_contig39	contig_35	91.16		True
unknown
18536	18631	830123	830218	ec_ill_ec_contig39	contig_35	91.67		True
unknown
19292	19493	831583	831784	ec_ill_ec_contig39	contig_35	92.57		True
unknown
