S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
207316	310075	1	102749	ec_ill_ec_contig2	contig_93	99.97		True
82979	138617	1910118	1965745	ec_ill_ec_contig8	contig_93	99.97		True
fake: not a misassembly [fragmentation of reference genome]
22	507	1966298	1965813	ec_ill_ec_contig104	contig_93	91.77		True
local misassembly [fragmentation of reference genome]
1	30252	1966394	1996640	ec_ill_ec_contig44	contig_93	99.97		True
fake: not a misassembly [fragmentation of reference genome]
1	107753	2104563	1996832	ec_ill_ec_contig14	contig_93	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1166	2104564	2105675	ec_ill_ec_contig81	contig_93	99.75		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	9696	2105676	2115369	ec_ill_ec_contig59	contig_93	99.98		True
indel: indel (<= 5bp) [fragmentation of reference genome]
56	502	2115891	2115442	ec_ill_ec_contig104	contig_93	99.01		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3545	2115892	2119433	ec_ill_ec_contig67	contig_93	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	744	2120122	2119434	ec_ill_ec_contig89	contig_93	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	89591	2209695	2120123	ec_ill_ec_contig21	contig_93	99.97		True
fake: not a misassembly [fragmentation of reference genome]
42469	50645	2218081	2209909	ec_ill_ec_contig35	contig_93	99.84		True
local misassembly
1	42569	2260632	2218082	ec_ill_ec_contig35	contig_93	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	2261863	2260633	ec_ill_ec_contig79	contig_93	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3185	2265048	2261864	ec_ill_ec_contig68	contig_93	99.97		True
local misassembly [fragmentation of reference genome]
22	507	2265144	2265629	ec_ill_ec_contig104	contig_93	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	21779	2287474	2265697	ec_ill_ec_contig49	contig_93	99.99		True
fake: not a misassembly [fragmentation of reference genome]
22	507	2288028	2287543	ec_ill_ec_contig104	contig_93	91.77		True
local misassembly [fragmentation of reference genome]
1	181861	2469864	2288124	ec_ill_ec_contig6	contig_93	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1463	2469865	2471270	ec_ill_ec_contig65	contig_93	99.18		True
local misassembly
1876	4847	2471683	2474656	ec_ill_ec_contig65	contig_93	99.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	17355	2492010	2474657	ec_ill_ec_contig52	contig_93	99.87		True
local misassembly [fragmentation of reference genome]
6	105426	2492629	2598031	ec_ill_ec_contig5	contig_93	99.78		True
local misassembly
105527	184250	2598032	2676751	ec_ill_ec_contig5	contig_93	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	2677982	2676752	ec_ill_ec_contig79	contig_93	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	67050	2677983	2745024	ec_ill_ec_contig29	contig_93	99.98		True
fake: not a misassembly [fragmentation of reference genome]
1	59988	2745906	2805880	ec_ill_ec_contig32	contig_93	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	2805881	2807111	ec_ill_ec_contig79	contig_93	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
33156	119686	2893728	2807112	ec_ill_ec_contig10	contig_93	99.83		True
local misassembly
1	32653	2926376	2893729	ec_ill_ec_contig10	contig_93	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1979	2926377	2928300	ec_ill_ec_contig73	contig_93	98.18		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	617	2928862	2928301	ec_ill_ec_contig91	contig_93	95.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	645	2928863	2929507	ec_ill_ec_contig94	contig_93	99.22		True
fake: not a misassembly [fragmentation of reference genome]
1	1028	2929761	2930787	ec_ill_ec_contig84	contig_93	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	645	2930788	2931377	ec_ill_ec_contig94	contig_93	99.22		True
indel: indel (> 5bp) [fragmentation of reference genome]
21	331	2931378	2931688	ec_ill_ec_contig25	contig_93	97.72		True
translocation
1	1672	2931689	2933358	ec_ill_ec_contig76	contig_93	99.76		True
translocation
182	998	2933359	2934173	ec_ill_ec_contig36	contig_93	94.81		True
relocation, inconsistency = -1267
1	43039	2934443	2977474	ec_ill_ec_contig36	contig_93	99.96		True
local misassembly
42883	42981	2977623	2977721	ec_ill_ec_contig36	contig_93	98.99		True
local misassembly [fragmentation of reference genome]
1	101963	2978351	3080288	ec_ill_ec_contig17	contig_93	99.97		True
fake: not a misassembly [fragmentation of reference genome]
22	507	3080842	3080357	ec_ill_ec_contig104	contig_93	91.77		True
local misassembly [fragmentation of reference genome]
1	4424	3080938	3085360	ec_ill_ec_contig28	contig_93	99.98		True
translocation
1	5981	3085361	3091340	ec_ill_ec_contig63	contig_93	99.97		True
fake: not a misassembly [fragmentation of reference genome]
22	507	3091893	3091408	ec_ill_ec_contig104	contig_93	91.77		True
local misassembly [fragmentation of reference genome]
1	70123	3091989	3162093	ec_ill_ec_contig28	contig_93	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	3162094	3163323	ec_ill_ec_contig79	contig_93	99.78		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	89333	3252641	3163324	ec_ill_ec_contig22	contig_93	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1166	3252642	3253753	ec_ill_ec_contig81	contig_93	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	64433	3318174	3253754	ec_ill_ec_contig30	contig_93	99.96		True
fake: not a misassembly [fragmentation of reference genome]
22	507	3318729	3318244	ec_ill_ec_contig104	contig_93	91.77		True
local misassembly [fragmentation of reference genome]
1	10296	3329116	3318825	ec_ill_ec_contig58	contig_93	99.86		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	576	3329117	3329624	ec_ill_ec_contig95	contig_93	95.43		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1347	3329625	3330971	ec_ill_ec_contig78	contig_93	100.0		True
translocation
26439	26892	3330972	3331425	ec_ill_ec_contig47	contig_93	100.0		True
fake: not a misassembly [fragmentation of reference genome]
71159	71855	3332225	3331528	ec_ill_ec_contig25	contig_93	96.14		True
translocation
1	2582	3332421	3335001	ec_ill_ec_contig71	contig_93	99.85		True
translocation
124	1802	3335367	3337045	ec_ill_ec_contig61	contig_93	93.16		True
translocation
1	31854	3337046	3368885	ec_ill_ec_contig40	contig_93	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	670	3368886	3369500	ec_ill_ec_contig92	contig_93	99.4		True
fake: not a misassembly [fragmentation of reference genome]
1	507	3369744	3370250	ec_ill_ec_contig104	contig_93	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	7319	3377634	3370318	ec_ill_ec_contig62	contig_93	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	569	3378147	3377635	ec_ill_ec_contig97	contig_93	96.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	31737	3378148	3409876	ec_ill_ec_contig41	contig_93	99.96		True
local misassembly [fragmentation of reference genome]
22	300	3409972	3410250	ec_ill_ec_contig104	contig_93	91.77		True
local misassembly [fragmentation of reference genome]
1	111329	3410251	3521560	ec_ill_ec_contig11	contig_93	99.97		True
fake: not a misassembly [fragmentation of reference genome]
1	110908	3521840	3632727	ec_ill_ec_contig13	contig_93	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	573	3632728	3633245	ec_ill_ec_contig96	contig_93	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	967	3634212	3633246	ec_ill_ec_contig85	contig_93	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	592	3634749	3634213	ec_ill_ec_contig93	contig_93	98.61		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	839	3634750	3635587	ec_ill_ec_contig88	contig_93	99.66		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1084	3636671	3635588	ec_ill_ec_contig82	contig_93	98.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	937	3636672	3637553	ec_ill_ec_contig86	contig_93	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	580	3637554	3638077	ec_ill_ec_contig100	contig_93	99.14		True
fake: not a misassembly [fragmentation of reference genome]
1	19021	3657536	3638525	ec_ill_ec_contig50	contig_93	99.86		True
fake: not a misassembly [fragmentation of reference genome]
1	125137	3782768	3657656	ec_ill_ec_contig9	contig_93	99.94		True
local misassembly [fragmentation of reference genome]
1	71131	3854042	3782893	ec_ill_ec_contig26	contig_93	99.9		True
fake: not a misassembly [fragmentation of reference genome]
1	3119	3854922	3858039	ec_ill_ec_contig69	contig_93	99.78		True
fake: not a misassembly [fragmentation of reference genome]
1	38051	3858654	3896696	ec_ill_ec_contig38	contig_93	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1177	3897818	3896697	ec_ill_ec_contig80	contig_93	99.35		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	70438	3968243	3897819	ec_ill_ec_contig27	contig_93	99.97		True
translocation
1	395	3968637	3968244	ec_ill_ec_contig9	contig_93	96.71		True
fake: not a misassembly [fragmentation of reference genome]
70844	71136	3969049	3968757	ec_ill_ec_contig26	contig_93	99.32		True
translocation
1	595	3969849	3969255	ec_ill_ec_contig99	contig_93	100.0		True
translocation
9004	9482	3970328	3969850	ec_ill_ec_contig55	contig_93	96.15		True
translocation
1	292	3970620	3970329	ec_ill_ec_contig13	contig_93	97.96		True
local misassembly [fragmentation of reference genome]
22	507	3971483	3971968	ec_ill_ec_contig104	contig_93	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	13785	3985820	3972036	ec_ill_ec_contig56	contig_93	99.96		True
translocation
18517	19021	3985821	3986324	ec_ill_ec_contig50	contig_93	94.1		True
fake: not a misassembly [fragmentation of reference genome]
56	580	3987296	3986772	ec_ill_ec_contig100	contig_93	99.66		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	920	3988161	3987297	ec_ill_ec_contig87	contig_93	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1084	3988162	3989244	ec_ill_ec_contig82	contig_93	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	839	3990083	3989245	ec_ill_ec_contig88	contig_93	95.2		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	647	3990084	3990675	ec_ill_ec_contig93	contig_93	99.69		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	550	3990676	3991170	ec_ill_ec_contig102	contig_93	100.0		True
translocation
551	905	3991171	3991525	ec_ill_ec_contig85	contig_93	94.13		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	628	3992104	3991532	ec_ill_ec_contig96	contig_93	99.2		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	57666	3992105	4049763	ec_ill_ec_contig3	contig_93	99.94		True
local misassembly
57763	229060	4049764	4221045	ec_ill_ec_contig3	contig_93	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	4221046	4222278	ec_ill_ec_contig79	contig_93	99.7		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	98775	4222279	4321038	ec_ill_ec_contig18	contig_93	99.98		True
fake: not a misassembly [fragmentation of reference genome]
22	507	4321591	4321106	ec_ill_ec_contig104	contig_93	91.77		True
local misassembly [fragmentation of reference genome]
1	12868	4321687	4334551	ec_ill_ec_contig57	contig_93	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	31688	4366236	4334552	ec_ill_ec_contig42	contig_93	99.98		True
local misassembly [fragmentation of reference genome]
22	507	4366332	4366817	ec_ill_ec_contig104	contig_93	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	18741	4385622	4366885	ec_ill_ec_contig51	contig_93	99.94		True
translocation
124743	125137	4385623	4386016	ec_ill_ec_contig9	contig_93	96.99		True
fake: not a misassembly [fragmentation of reference genome]
1	384	4386136	4386519	ec_ill_ec_contig50	contig_93	98.97		True
translocation
1	14377	4400893	4386520	ec_ill_ec_contig55	contig_93	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1029	4400894	4401867	ec_ill_ec_contig82	contig_93	99.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1970	4401868	4403837	ec_ill_ec_contig74	contig_93	100.0		True
translocation
569	912	4403838	4404181	ec_ill_ec_contig85	contig_93	92.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	628	4404754	4404182	ec_ill_ec_contig96	contig_93	99.68		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	27345	4404755	4432096	ec_ill_ec_contig46	contig_93	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	510	4432097	4432551	ec_ill_ec_contig101	contig_93	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	7694	4440242	4432552	ec_ill_ec_contig61	contig_93	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	576	4440818	4440243	ec_ill_ec_contig95	contig_93	99.05		True
fake: not a misassembly [fragmentation of reference genome]
56	2582	4443558	4441034	ec_ill_ec_contig71	contig_93	99.88		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	97294	4443559	4540820	ec_ill_ec_contig19	contig_93	99.95		True
local misassembly [fragmentation of reference genome]
22	507	4540916	4541401	ec_ill_ec_contig104	contig_93	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	15362	4541469	4556824	ec_ill_ec_contig54	contig_93	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	541	4557309	4556825	ec_ill_ec_contig98	contig_93	99.66		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	207316	4557310	4764597	ec_ill_ec_contig2	contig_93	99.97		True
CONTIG	contig_93	4764597	misassembled
61742	62411	3592	4261	ec_ill_ec_contig18	contig_92	90.46		True
unknown
86744	86895	29116	29267	ec_ill_ec_contig18	contig_92	90.13		True
unknown
12548	12902	52538	52887	ec_ill_ec_contig57	contig_92	95.77		True
unknown
1447	1674	98659	98881	ec_ill_ec_contig46	contig_92	91.67		True
unknown
2541	2622	99746	99827	ec_ill_ec_contig46	contig_92	100.0		True
unknown
2522	2618	100697	100793	ec_ill_ec_contig46	contig_92	100.0		True
unknown
8170	9572	161907	163309	ec_ill_ec_contig19	contig_92	90.16		True
unknown
12488	12570	165515	165597	ec_ill_ec_contig19	contig_92	100.0		True
unknown
15784	15923	168914	169053	ec_ill_ec_contig19	contig_92	91.43		True
unknown
40775	41026	193971	194222	ec_ill_ec_contig19	contig_92	90.87		True
unknown
58890	58964	212012	212086	ec_ill_ec_contig19	contig_92	90.67		True
unknown
61077	61150	214011	214084	ec_ill_ec_contig19	contig_92	93.24		True
unknown
27576	28083	266987	267494	ec_ill_ec_contig45	contig_92	90.16		True
unknown
74525	74661	330859	330995	ec_ill_ec_contig2	contig_92	94.89		True
unknown
87016	87392	343586	343962	ec_ill_ec_contig2	contig_92	91.51		True
unknown
88970	89054	346168	346252	ec_ill_ec_contig2	contig_92	94.12		True
unknown
90776	90885	347973	348082	ec_ill_ec_contig2	contig_92	96.36		True
unknown
115894	115994	373783	373883	ec_ill_ec_contig2	contig_92	90.1		True
unknown
116175	116319	374062	374206	ec_ill_ec_contig2	contig_92	92.41		True
unknown
196299	196405	434783	434889	ec_ill_ec_contig2	contig_92	91.59		True
unknown
196584	196673	435218	435307	ec_ill_ec_contig2	contig_92	92.22		True
unknown
198406	199040	437510	438144	ec_ill_ec_contig2	contig_92	90.24		True
unknown
199046	199280	438150	438384	ec_ill_ec_contig2	contig_92	91.49		True
unknown
199282	200896	438385	439999	ec_ill_ec_contig2	contig_92	90.96		True
unknown
203126	203560	442228	442662	ec_ill_ec_contig2	contig_92	92.41		True
unknown
206545	206771	445624	445850	ec_ill_ec_contig2	contig_92	90.75		True
unknown
206811	207191	445889	446269	ec_ill_ec_contig2	contig_92	90.03		True
unknown
207297	208650	446368	447721	ec_ill_ec_contig2	contig_92	91.58		True
unknown
216758	217642	455886	456770	ec_ill_ec_contig2	contig_92	91.19		True
unknown
217647	218068	456775	457196	ec_ill_ec_contig2	contig_92	90.76		True
unknown
219863	220255	458990	459382	ec_ill_ec_contig2	contig_92	92.88		True
unknown
233843	234275	484113	484545	ec_ill_ec_contig2	contig_92	90.99		True
unknown
260093	260274	505782	505963	ec_ill_ec_contig2	contig_92	93.41		True
unknown
260304	260384	506001	506081	ec_ill_ec_contig2	contig_92	95.06		True
unknown
264560	264717	510250	510407	ec_ill_ec_contig2	contig_92	91.77		True
unknown
264719	265011	510408	510700	ec_ill_ec_contig2	contig_92	90.44		True
unknown
306183	306367	534587	534771	ec_ill_ec_contig2	contig_92	90.81		True
unknown
309851	310077	538247	538476	ec_ill_ec_contig2	contig_92	91.34		True
unknown
310109	310261	538393	538545	ec_ill_ec_contig2	contig_92	94.12		True
unknown
312315	312687	540604	540976	ec_ill_ec_contig2	contig_92	91.15		True
unknown
198093	198176	541378	541295	ec_ill_ec_contig4	contig_92	100.0		True
unknown
197996	198092	541592	541496	ec_ill_ec_contig4	contig_92	98.97		True
unknown
187963	188417	551551	551097	ec_ill_ec_contig4	contig_92	91.5		True
unknown
182975	186967	556672	552676	ec_ill_ec_contig4	contig_92	90.44		True
unknown
125195	125765	613708	613138	ec_ill_ec_contig4	contig_92	90.72		True
unknown
107352	107645	621585	621292	ec_ill_ec_contig4	contig_92	91.5		True
unknown
93553	95187	638894	637260	ec_ill_ec_contig4	contig_92	91.68		True
unknown
91893	91963	640554	640484	ec_ill_ec_contig4	contig_92	90.14		True
unknown
83293	83551	672803	672545	ec_ill_ec_contig4	contig_92	90.35		True
unknown
81787	81888	674328	674227	ec_ill_ec_contig4	contig_92	94.12		True
unknown
81710	81786	674406	674330	ec_ill_ec_contig4	contig_92	90.91		True
unknown
66243	66575	695421	695089	ec_ill_ec_contig4	contig_92	92.49		True
unknown
64538	64603	697137	697072	ec_ill_ec_contig4	contig_92	96.97		True
unknown
63895	63959	697854	697790	ec_ill_ec_contig4	contig_92	96.92		True
unknown
62580	63039	698959	698500	ec_ill_ec_contig4	contig_92	91.09		True
unknown
40691	41457	709282	708516	ec_ill_ec_contig4	contig_92	90.61		True
unknown
40593	40672	709378	709299	ec_ill_ec_contig4	contig_92	90.0		True
unknown
40014	40099	709956	709871	ec_ill_ec_contig4	contig_92	91.86		True
unknown
38778	38998	718357	718137	ec_ill_ec_contig4	contig_92	91.86		True
unknown
34867	35084	722185	721968	ec_ill_ec_contig4	contig_92	91.82		True
unknown
30669	30832	726328	726165	ec_ill_ec_contig4	contig_92	91.46		True
unknown
17552	17673	788012	787891	ec_ill_ec_contig4	contig_92	90.16		True
unknown
17311	17548	788253	788016	ec_ill_ec_contig4	contig_92	92.02		True
unknown
16248	16815	789314	788747	ec_ill_ec_contig4	contig_92	93.13		True
unknown
16072	16247	789491	789316	ec_ill_ec_contig4	contig_92	90.34		True
unknown
12698	13574	792880	792006	ec_ill_ec_contig4	contig_92	90.08		True
unknown
9772	10174	795638	795236	ec_ill_ec_contig4	contig_92	90.07		True
unknown
9652	9743	795761	795670	ec_ill_ec_contig4	contig_92	92.39		True
unknown
3406	3586	802092	801912	ec_ill_ec_contig4	contig_92	93.92		True
unknown
228	524	806119	805823	ec_ill_ec_contig16	contig_92	95.29		True
unknown
1876	4902	809132	806103	ec_ill_ec_contig65	contig_92	97.46		True
unknown
1	1463	810913	809451	ec_ill_ec_contig65	contig_92	97.27		True
unknown
1	351	810859	811205	ec_ill_ec_contig6	contig_92	96.3		True
unknown
5624	5704	816909	816989	ec_ill_ec_contig39	contig_92	91.36		True
unknown
5705	6050	816991	817336	ec_ill_ec_contig39	contig_92	91.33		True
unknown
6054	6151	817337	817434	ec_ill_ec_contig39	contig_92	92.86		True
unknown
6183	6300	817466	817583	ec_ill_ec_contig39	contig_92	90.68		True
unknown
12751	12929	824211	824389	ec_ill_ec_contig39	contig_92	97.77		True
unknown
12932	13132	824390	824590	ec_ill_ec_contig39	contig_92	97.51		True
unknown
13134	13897	824591	825354	ec_ill_ec_contig39	contig_92	92.54		True
unknown
13919	14864	825389	826334	ec_ill_ec_contig39	contig_92	92.39		True
unknown
15004	15150	826478	826624	ec_ill_ec_contig39	contig_92	91.16		True
unknown
18536	18631	830008	830103	ec_ill_ec_contig39	contig_92	91.67		True
unknown
19292	19493	831468	831669	ec_ill_ec_contig39	contig_92	92.57		True
unknown
22061	22287	834238	834463	ec_ill_ec_contig39	contig_92	94.71		True
unknown
23810	23884	836105	836179	ec_ill_ec_contig39	contig_92	90.67		True
unknown
24143	24530	853206	853592	ec_ill_ec_contig39	contig_92	97.17		True
unknown
27168	27363	884275	884470	ec_ill_ec_contig15	contig_92	90.82		True
unknown
