S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
207316	310075	1	102747	ec_ill_ec_contig2	contig_93	99.96		True
56	615	1442335	1442894	ec_ill_ec_contig92	contig_93	99.55		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1357	1442895	1444250	ec_ill_ec_contig77	contig_93	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	569	1444763	1444251	ec_ill_ec_contig97	contig_93	99.68		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	111087	1555829	1444764	ec_ill_ec_contig12	contig_93	99.96		True
fake: not a misassembly [fragmentation of reference genome]
1	1463	1556014	1557472	ec_ill_ec_contig65	contig_93	99.66		True
local misassembly
1876	4847	1557793	1560764	ec_ill_ec_contig65	contig_93	99.7		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	88468	1649206	1560765	ec_ill_ec_contig23	contig_93	99.96		True
fake: not a misassembly [fragmentation of reference genome]
1	1463	1649610	1651071	ec_ill_ec_contig65	contig_93	99.52		True
local misassembly
1876	4902	1651483	1654510	ec_ill_ec_contig65	contig_93	99.6		True
fake: not a misassembly [fragmentation of reference genome]
1	53688	1654729	1708411	ec_ill_ec_contig33	contig_93	99.97		True
local misassembly [fragmentation of reference genome]
1	71920	1708412	1780316	ec_ill_ec_contig24	contig_93	99.96		True
fake: not a misassembly [fragmentation of reference genome]
1	1463	1780713	1782174	ec_ill_ec_contig65	contig_93	99.86		True
local misassembly
1876	4902	1782495	1785520	ec_ill_ec_contig65	contig_93	99.67		True
fake: not a misassembly [fragmentation of reference genome]
1	4268	1790001	1785737	ec_ill_ec_contig66	contig_93	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	976	1790002	1790925	ec_ill_ec_contig83	contig_93	99.32		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	30843	1821754	1790926	ec_ill_ec_contig43	contig_93	99.95		True
translocation
56	399	1822096	1821755	ec_ill_ec_contig6	contig_93	98.24		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1463	1822097	1823558	ec_ill_ec_contig65	contig_93	99.8		True
local misassembly
1876	4902	1823879	1826903	ec_ill_ec_contig65	contig_93	99.41		True
fake: not a misassembly [fragmentation of reference genome]
1	5384	1826905	1832287	ec_ill_ec_contig8	contig_93	99.93		True
local misassembly
5483	83127	1832288	1909917	ec_ill_ec_contig8	contig_93	99.95		True
local misassembly
82979	138617	1910108	1965732	ec_ill_ec_contig8	contig_93	99.96		True
fake: not a misassembly [fragmentation of reference genome]
22	507	1966285	1965800	ec_ill_ec_contig104	contig_93	91.77		True
local misassembly [fragmentation of reference genome]
1	30252	1966381	1996633	ec_ill_ec_contig44	contig_93	99.95		True
fake: not a misassembly [fragmentation of reference genome]
1	107753	2104547	1996825	ec_ill_ec_contig14	contig_93	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1166	2104548	2105659	ec_ill_ec_contig81	contig_93	99.75		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	9696	2105660	2115354	ec_ill_ec_contig59	contig_93	99.94		True
indel: indel (<= 5bp) [fragmentation of reference genome]
56	502	2115876	2115427	ec_ill_ec_contig104	contig_93	99.01		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3545	2115877	2119418	ec_ill_ec_contig67	contig_93	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	744	2120107	2119419	ec_ill_ec_contig89	contig_93	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	89591	2209686	2120108	ec_ill_ec_contig21	contig_93	99.97		True
fake: not a misassembly [fragmentation of reference genome]
42469	50645	2218075	2209900	ec_ill_ec_contig35	contig_93	99.86		True
local misassembly
1	42569	2260635	2218076	ec_ill_ec_contig35	contig_93	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	2261865	2260636	ec_ill_ec_contig79	contig_93	99.78		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3185	2265050	2261866	ec_ill_ec_contig68	contig_93	99.97		True
local misassembly [fragmentation of reference genome]
22	507	2265146	2265631	ec_ill_ec_contig104	contig_93	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	21779	2287475	2265699	ec_ill_ec_contig49	contig_93	99.99		True
fake: not a misassembly [fragmentation of reference genome]
22	507	2288029	2287544	ec_ill_ec_contig104	contig_93	91.77		True
local misassembly [fragmentation of reference genome]
1	181861	2469862	2288125	ec_ill_ec_contig6	contig_93	99.91		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1463	2469863	2471269	ec_ill_ec_contig65	contig_93	99.39		True
local misassembly
1880	4847	2471689	2474658	ec_ill_ec_contig65	contig_93	99.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	17355	2492008	2474659	ec_ill_ec_contig52	contig_93	99.87		True
local misassembly [fragmentation of reference genome]
6	105426	2492627	2598025	ec_ill_ec_contig5	contig_93	99.78		True
local misassembly
105527	184250	2598026	2676742	ec_ill_ec_contig5	contig_93	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	2677972	2676743	ec_ill_ec_contig79	contig_93	99.78		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	67050	2677973	2745011	ec_ill_ec_contig29	contig_93	99.97		True
fake: not a misassembly [fragmentation of reference genome]
1	59988	2745893	2805871	ec_ill_ec_contig32	contig_93	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	2805872	2807102	ec_ill_ec_contig79	contig_93	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
33156	119686	2893724	2807103	ec_ill_ec_contig10	contig_93	99.83		True
local misassembly
1	32653	2926367	2893725	ec_ill_ec_contig10	contig_93	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1979	2926368	2928291	ec_ill_ec_contig73	contig_93	98.18		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	617	2928853	2928292	ec_ill_ec_contig91	contig_93	95.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	645	2928854	2929498	ec_ill_ec_contig94	contig_93	99.22		True
fake: not a misassembly [fragmentation of reference genome]
1	1028	2929752	2930779	ec_ill_ec_contig84	contig_93	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	645	2930780	2931369	ec_ill_ec_contig94	contig_93	99.22		True
indel: indel (> 5bp) [fragmentation of reference genome]
21	331	2931370	2931680	ec_ill_ec_contig25	contig_93	97.72		True
translocation
1	1672	2931681	2933350	ec_ill_ec_contig76	contig_93	99.76		True
translocation
182	998	2933351	2934166	ec_ill_ec_contig36	contig_93	94.81		True
relocation, inconsistency = -1267
1	43039	2934436	2977469	ec_ill_ec_contig36	contig_93	99.94		True
local misassembly
42883	42981	2977618	2977716	ec_ill_ec_contig36	contig_93	98.99		True
local misassembly [fragmentation of reference genome]
1	101963	2978346	3080271	ec_ill_ec_contig17	contig_93	99.96		True
fake: not a misassembly [fragmentation of reference genome]
22	507	3080825	3080340	ec_ill_ec_contig104	contig_93	91.77		True
local misassembly [fragmentation of reference genome]
1	4424	3080921	3085343	ec_ill_ec_contig28	contig_93	99.93		True
translocation
1	5981	3085344	3091323	ec_ill_ec_contig63	contig_93	99.97		True
fake: not a misassembly [fragmentation of reference genome]
22	507	3091876	3091391	ec_ill_ec_contig104	contig_93	91.56		True
local misassembly [fragmentation of reference genome]
1	70123	3091972	3162074	ec_ill_ec_contig28	contig_93	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	3162075	3163305	ec_ill_ec_contig79	contig_93	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	89333	3252602	3163306	ec_ill_ec_contig22	contig_93	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1166	3252603	3253714	ec_ill_ec_contig81	contig_93	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	64433	3318136	3253715	ec_ill_ec_contig30	contig_93	99.95		True
fake: not a misassembly [fragmentation of reference genome]
22	507	3318691	3318206	ec_ill_ec_contig104	contig_93	91.77		True
local misassembly [fragmentation of reference genome]
1	10296	3329076	3318787	ec_ill_ec_contig58	contig_93	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	576	3329077	3329584	ec_ill_ec_contig95	contig_93	95.43		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1347	3329585	3330930	ec_ill_ec_contig78	contig_93	99.93		True
translocation
26439	26892	3330931	3331384	ec_ill_ec_contig47	contig_93	100.0		True
fake: not a misassembly [fragmentation of reference genome]
71159	71855	3332184	3331487	ec_ill_ec_contig25	contig_93	96.14		True
translocation
1	2582	3332380	3334962	ec_ill_ec_contig71	contig_93	99.92		True
translocation
124	1802	3335328	3337005	ec_ill_ec_contig61	contig_93	93.05		True
translocation
1	31854	3337006	3368840	ec_ill_ec_contig40	contig_93	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	670	3368841	3369455	ec_ill_ec_contig92	contig_93	99.4		True
fake: not a misassembly [fragmentation of reference genome]
1	507	3369699	3370205	ec_ill_ec_contig104	contig_93	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	7319	3377589	3370273	ec_ill_ec_contig62	contig_93	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	569	3378102	3377590	ec_ill_ec_contig97	contig_93	96.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	31737	3378103	3409825	ec_ill_ec_contig41	contig_93	99.94		True
local misassembly [fragmentation of reference genome]
22	300	3409921	3410199	ec_ill_ec_contig104	contig_93	91.77		True
local misassembly [fragmentation of reference genome]
1	111329	3410200	3521505	ec_ill_ec_contig11	contig_93	99.97		True
fake: not a misassembly [fragmentation of reference genome]
1	110908	3521785	3632661	ec_ill_ec_contig13	contig_93	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	573	3632662	3633179	ec_ill_ec_contig96	contig_93	98.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	967	3634146	3633180	ec_ill_ec_contig85	contig_93	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	592	3634683	3634147	ec_ill_ec_contig93	contig_93	98.61		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	839	3634684	3635521	ec_ill_ec_contig88	contig_93	99.66		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1084	3636605	3635522	ec_ill_ec_contig82	contig_93	98.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	937	3636606	3637487	ec_ill_ec_contig86	contig_93	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	580	3637488	3638011	ec_ill_ec_contig100	contig_93	99.14		True
fake: not a misassembly [fragmentation of reference genome]
1	19021	3657474	3638459	ec_ill_ec_contig50	contig_93	99.85		True
fake: not a misassembly [fragmentation of reference genome]
1	125137	3782708	3657594	ec_ill_ec_contig9	contig_93	99.94		True
local misassembly [fragmentation of reference genome]
1	71131	3853973	3782833	ec_ill_ec_contig26	contig_93	99.89		True
fake: not a misassembly [fragmentation of reference genome]
1	3119	3854853	3857970	ec_ill_ec_contig69	contig_93	99.74		True
fake: not a misassembly [fragmentation of reference genome]
1	38051	3858584	3896636	ec_ill_ec_contig38	contig_93	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1177	3897758	3896637	ec_ill_ec_contig80	contig_93	99.35		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	70438	3968186	3897759	ec_ill_ec_contig27	contig_93	99.97		True
translocation
124743	125137	3968187	3968580	ec_ill_ec_contig9	contig_93	96.71		True
fake: not a misassembly [fragmentation of reference genome]
70844	71136	3968992	3968700	ec_ill_ec_contig26	contig_93	99.32		True
translocation
1	595	3969792	3969198	ec_ill_ec_contig99	contig_93	100.0		True
translocation
9004	9482	3970271	3969793	ec_ill_ec_contig55	contig_93	96.15		True
translocation
1	292	3970563	3970272	ec_ill_ec_contig13	contig_93	97.96		True
local misassembly [fragmentation of reference genome]
22	507	3971426	3971911	ec_ill_ec_contig104	contig_93	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	13785	3985761	3971979	ec_ill_ec_contig56	contig_93	99.95		True
translocation
18517	19021	3985762	3986266	ec_ill_ec_contig50	contig_93	94.22		True
fake: not a misassembly [fragmentation of reference genome]
56	580	3987238	3986714	ec_ill_ec_contig100	contig_93	99.66		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	920	3988103	3987239	ec_ill_ec_contig87	contig_93	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1084	3988104	3989185	ec_ill_ec_contig82	contig_93	99.72		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	839	3990024	3989186	ec_ill_ec_contig88	contig_93	95.2		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	647	3990025	3990616	ec_ill_ec_contig93	contig_93	99.69		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	550	3990617	3991111	ec_ill_ec_contig102	contig_93	100.0		True
translocation
551	905	3991112	3991466	ec_ill_ec_contig85	contig_93	94.13		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	628	3992045	3991473	ec_ill_ec_contig96	contig_93	99.2		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	57666	3992046	4049705	ec_ill_ec_contig3	contig_93	99.94		True
local misassembly
57763	229060	4049706	4220985	ec_ill_ec_contig3	contig_93	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	4220986	4222220	ec_ill_ec_contig79	contig_93	99.55		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	98775	4222221	4320975	ec_ill_ec_contig18	contig_93	99.97		True
fake: not a misassembly [fragmentation of reference genome]
22	507	4321528	4321043	ec_ill_ec_contig104	contig_93	91.77		True
local misassembly [fragmentation of reference genome]
1	12868	4321624	4334489	ec_ill_ec_contig57	contig_93	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	31688	4366174	4334490	ec_ill_ec_contig42	contig_93	99.98		True
local misassembly [fragmentation of reference genome]
22	507	4366270	4366755	ec_ill_ec_contig104	contig_93	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	18741	4385558	4366823	ec_ill_ec_contig51	contig_93	99.94		True
translocation
124743	125137	4385559	4385952	ec_ill_ec_contig9	contig_93	96.99		True
fake: not a misassembly [fragmentation of reference genome]
1	384	4386072	4386455	ec_ill_ec_contig50	contig_93	98.97		True
translocation
1	14377	4400827	4386456	ec_ill_ec_contig55	contig_93	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1029	4400828	4401801	ec_ill_ec_contig82	contig_93	99.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1970	4401802	4403771	ec_ill_ec_contig74	contig_93	100.0		True
translocation
569	912	4403772	4404113	ec_ill_ec_contig85	contig_93	93.23		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	628	4404686	4404114	ec_ill_ec_contig96	contig_93	99.68		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	27345	4404687	4432029	ec_ill_ec_contig46	contig_93	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	510	4432030	4432484	ec_ill_ec_contig101	contig_93	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	7694	4440172	4432485	ec_ill_ec_contig61	contig_93	99.86		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	576	4440748	4440173	ec_ill_ec_contig95	contig_93	99.05		True
fake: not a misassembly [fragmentation of reference genome]
56	2582	4443492	4440964	ec_ill_ec_contig71	contig_93	99.88		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	97294	4443493	4540763	ec_ill_ec_contig19	contig_93	99.93		True
local misassembly [fragmentation of reference genome]
22	507	4540859	4541344	ec_ill_ec_contig104	contig_93	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	15362	4541412	4556762	ec_ill_ec_contig54	contig_93	99.88		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	541	4557247	4556763	ec_ill_ec_contig98	contig_93	99.66		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	207316	4557248	4764540	ec_ill_ec_contig2	contig_93	99.97		True
CONTIG	contig_93	4764540	misassembled
61742	62411	3592	4261	ec_ill_ec_contig18	contig_92	90.46		True
unknown
86744	86895	29114	29265	ec_ill_ec_contig18	contig_92	90.13		True
unknown
12548	12902	52533	52882	ec_ill_ec_contig57	contig_92	95.77		True
unknown
1447	1674	98652	98874	ec_ill_ec_contig46	contig_92	91.67		True
unknown
2541	2622	99741	99822	ec_ill_ec_contig46	contig_92	100.0		True
unknown
2522	2618	100692	100788	ec_ill_ec_contig46	contig_92	100.0		True
unknown
8170	8861	161897	162588	ec_ill_ec_contig19	contig_92	90.46		True
unknown
12488	12570	165505	165587	ec_ill_ec_contig19	contig_92	100.0		True
unknown
15784	15923	168904	169043	ec_ill_ec_contig19	contig_92	91.43		True
unknown
40775	41026	193961	194212	ec_ill_ec_contig19	contig_92	90.87		True
unknown
58890	58964	212002	212076	ec_ill_ec_contig19	contig_92	90.67		True
unknown
61030	61150	213953	214073	ec_ill_ec_contig19	contig_92	91.74		True
unknown
27576	28083	266973	267480	ec_ill_ec_contig45	contig_92	90.16		True
unknown
74525	74661	330845	330981	ec_ill_ec_contig2	contig_92	94.89		True
unknown
87016	87392	343572	343948	ec_ill_ec_contig2	contig_92	91.51		True
unknown
88970	89054	346154	346238	ec_ill_ec_contig2	contig_92	94.12		True
unknown
90776	90885	347959	348068	ec_ill_ec_contig2	contig_92	96.36		True
unknown
115894	115994	373774	373874	ec_ill_ec_contig2	contig_92	90.1		True
unknown
116001	116173	373881	374053	ec_ill_ec_contig2	contig_92	90.75		True
unknown
116175	116319	374054	374198	ec_ill_ec_contig2	contig_92	92.41		True
unknown
116478	116578	374357	374457	ec_ill_ec_contig2	contig_92	98.02		True
unknown
179145	179574	421223	421652	ec_ill_ec_contig2	contig_92	90.23		True
unknown
196299	196405	434774	434880	ec_ill_ec_contig2	contig_92	91.59		True
unknown
196584	196673	435209	435298	ec_ill_ec_contig2	contig_92	92.22		True
unknown
198394	199040	437615	438261	ec_ill_ec_contig2	contig_92	90.26		True
unknown
199046	199280	438267	438501	ec_ill_ec_contig2	contig_92	91.49		True
unknown
199282	200896	438502	440116	ec_ill_ec_contig2	contig_92	90.96		True
unknown
203126	203560	442345	442779	ec_ill_ec_contig2	contig_92	92.41		True
unknown
206545	206771	445741	445967	ec_ill_ec_contig2	contig_92	90.75		True
unknown
206811	207191	446006	446386	ec_ill_ec_contig2	contig_92	90.03		True
unknown
207297	208325	446485	447513	ec_ill_ec_contig2	contig_92	90.48		True
unknown
208326	208650	447516	447840	ec_ill_ec_contig2	contig_92	95.08		True
unknown
216758	217642	456005	456889	ec_ill_ec_contig2	contig_92	91.19		True
unknown
217647	218068	456894	457315	ec_ill_ec_contig2	contig_92	90.76		True
unknown
219863	220255	459108	459500	ec_ill_ec_contig2	contig_92	92.88		True
unknown
233843	234275	484227	484659	ec_ill_ec_contig2	contig_92	90.99		True
unknown
260093	260274	505893	506074	ec_ill_ec_contig2	contig_92	93.41		True
unknown
260304	260384	506112	506192	ec_ill_ec_contig2	contig_92	95.06		True
unknown
264553	264717	510357	510521	ec_ill_ec_contig2	contig_92	90.91		True
unknown
264719	265011	510522	510814	ec_ill_ec_contig2	contig_92	90.44		True
unknown
306183	306367	534701	534885	ec_ill_ec_contig2	contig_92	90.81		True
unknown
309851	310077	538361	538590	ec_ill_ec_contig2	contig_92	91.34		True
unknown
310109	310261	538507	538659	ec_ill_ec_contig2	contig_92	94.12		True
unknown
312315	312687	540718	541090	ec_ill_ec_contig2	contig_92	91.15		True
unknown
198093	198176	541492	541409	ec_ill_ec_contig4	contig_92	100.0		True
unknown
197996	198092	541706	541610	ec_ill_ec_contig4	contig_92	98.97		True
unknown
187963	188417	551670	551216	ec_ill_ec_contig4	contig_92	91.5		True
unknown
182975	186967	556791	552795	ec_ill_ec_contig4	contig_92	90.44		True
unknown
125195	125765	613825	613255	ec_ill_ec_contig4	contig_92	90.72		True
unknown
107352	107645	621701	621408	ec_ill_ec_contig4	contig_92	91.5		True
unknown
93553	95187	639007	637373	ec_ill_ec_contig4	contig_92	91.68		True
unknown
91893	91963	640667	640597	ec_ill_ec_contig4	contig_92	90.14		True
unknown
83293	83551	672916	672658	ec_ill_ec_contig4	contig_92	90.35		True
unknown
81820	81888	674408	674340	ec_ill_ec_contig4	contig_92	95.65		True
unknown
81710	81786	674518	674442	ec_ill_ec_contig4	contig_92	90.91		True
unknown
66243	66575	695532	695200	ec_ill_ec_contig4	contig_92	92.49		True
unknown
64538	64603	697248	697183	ec_ill_ec_contig4	contig_92	96.97		True
unknown
63895	63959	697965	697901	ec_ill_ec_contig4	contig_92	96.92		True
unknown
62580	63039	699069	698610	ec_ill_ec_contig4	contig_92	91.09		True
unknown
40691	41457	709393	708627	ec_ill_ec_contig4	contig_92	90.61		True
unknown
40593	40672	709489	709410	ec_ill_ec_contig4	contig_92	90.0		True
unknown
40014	40099	710067	709982	ec_ill_ec_contig4	contig_92	91.86		True
unknown
38778	38998	718470	718250	ec_ill_ec_contig4	contig_92	91.86		True
unknown
34867	35084	722298	722081	ec_ill_ec_contig4	contig_92	91.82		True
unknown
30669	30832	726440	726277	ec_ill_ec_contig4	contig_92	91.46		True
unknown
30583	30648	726524	726459	ec_ill_ec_contig4	contig_92	92.42		True
unknown
17552	17673	788127	788006	ec_ill_ec_contig4	contig_92	90.16		True
unknown
17311	17548	788368	788131	ec_ill_ec_contig4	contig_92	92.02		True
unknown
16072	16815	789605	788862	ec_ill_ec_contig4	contig_92	92.47		True
unknown
12698	13574	792994	792120	ec_ill_ec_contig4	contig_92	90.08		True
unknown
9772	10174	795752	795350	ec_ill_ec_contig4	contig_92	90.07		True
unknown
9652	9743	795875	795784	ec_ill_ec_contig4	contig_92	92.39		True
unknown
3406	3586	802203	802023	ec_ill_ec_contig4	contig_92	93.92		True
unknown
228	524	806230	805934	ec_ill_ec_contig16	contig_92	95.29		True
unknown
1876	4902	809241	806214	ec_ill_ec_contig65	contig_92	97.4		True
unknown
1	1463	811022	809560	ec_ill_ec_contig65	contig_92	97.27		True
unknown
1	351	810968	811314	ec_ill_ec_contig6	contig_92	96.3		True
unknown
5624	5704	817018	817098	ec_ill_ec_contig39	contig_92	91.36		True
unknown
5705	6050	817100	817445	ec_ill_ec_contig39	contig_92	91.33		True
unknown
6054	6151	817446	817543	ec_ill_ec_contig39	contig_92	92.86		True
unknown
6183	6300	817575	817692	ec_ill_ec_contig39	contig_92	90.68		True
unknown
12751	13132	824320	824701	ec_ill_ec_contig39	contig_92	97.64		True
unknown
13134	13897	824702	825465	ec_ill_ec_contig39	contig_92	92.54		True
unknown
13898	14137	825480	825719	ec_ill_ec_contig39	contig_92	91.67		True
unknown
14139	14527	825723	826111	ec_ill_ec_contig39	contig_92	90.49		True
unknown
14529	14864	826112	826447	ec_ill_ec_contig39	contig_92	94.64		True
unknown
15004	15150	826591	826737	ec_ill_ec_contig39	contig_92	91.16		True
unknown
18536	18631	830121	830216	ec_ill_ec_contig39	contig_92	91.67		True
unknown
