All statistics are based on contigs of size >= 5000 bp, unless otherwise noted (e.g., "# contigs (>= 0 bp)" and "Total length (>= 0 bp)" include all contigs).

Assembly                 # contigs (>= 5000 bp)  # contigs (>= 10000 bp)  # contigs (>= 25000 bp)  # contigs (>= 50000 bp)  Total length (>= 5000 bp)  Total length (>= 10000 bp)  Total length (>= 25000 bp)  Total length (>= 50000 bp)  # contigs  Largest contig  Total length  Reference length  GC (%)  Reference GC (%)  N50      NG50     N75      NG75     L50  LG50  L75  LG75  # misassemblies  # misassembled contigs  Misassembled contigs length  # local misassemblies  # scaffold gap ext. mis.  # scaffold gap loc. mis.  # unaligned mis. contigs  # unaligned contigs  Unaligned length  Genome fraction (%)  Duplication ratio  # N's per 100 kbp  # mismatches per 100 kbp  # indels per 100 kbp  Largest alignment  Total aligned length  NGA50   NGA75   LGA50  LGA75
r10_1bin_v4_2_r2_medaka  7                       7                        7                        7                        24065198                   24065198                    24065198                    24065198                    7          4765638         24065198      3985829           44.79   43.82             4045836  4765638  2845566  4765638  3    1     5    1     34               1                       4045836                      13                     0                         0                         6                         0 + 7 part           19967403          99.999               1.028              0.00               98.10                     16.89                 788734             4097303               329481  257065  4      8    
r10_1bin_v4_2_racon_r1   7                       7                        7                        7                        24060552                   24060552                    24060552                    24060552                    7          4764540         24060552      3985829           44.79   43.82             4045198  4764540  2845303  4764540  3    1     5    1     33               1                       4045198                      13                     0                         0                         6                         0 + 7 part           19963000          99.999               1.028              0.00               100.38                    22.43                 788612             4097062               329425  257017  4      8    
r10_1bin_v4_2_racon_r2   7                       7                        7                        7                        24053082                   24053082                    24053082                    24053082                    7          4764597         24053082      3985829           44.78   43.82             4045283  4764597  2845324  4764597  3    1     5    1     34               1                       4045283                      13                     0                         0                         6                         0 + 7 part           19955279          99.999               1.028              0.00               99.40                     21.38                 788632             4097312               329435  257039  4      8    
r10_1bin_v4_2_raw        7                       7                        7                        7                        24061431                   24061431                    24061431                    24061431                    7          4763606         24061431      3985829           44.77   43.82             4042978  4763606  2843857  4763606  3    1     5    1     31               1                       4042978                      18                     0                         0                         5                         0 + 7 part           20002165          99.993               1.019              0.00               85.11                     103.88                788168             4058285               329347  256893  4      8    
r10_1bin_v4_3_MP         7                       7                        7                        7                        24074372                   24074372                    24074372                    24074372                    7          4765360         24074372      3985829           44.80   43.82             4045594  4765360  2845425  4765360  3    1     5    1     34               1                       4045594                      13                     0                         0                         6                         0 + 7 part           19976260          99.999               1.028              0.00               98.48                     11.29                 788681             4097614               329482  257050  4      8    
r10_1bin_v4_3_MP_helen   7                       7                        7                        7                        24070528                   24070528                    24070528                    24070528                    7          4765338         24070528      3985829           44.80   43.82             4045616  4765338  2845368  4765338  3    1     5    1     34               1                       4045616                      13                     0                         0                         6                         0 + 7 part           19973809          99.999               1.028              0.00               96.49                     11.24                 788687             4096275               329468  257053  4      8    
r10_1bin_v4_3_r1_medaka  7                       7                        7                        7                        24075072                   24075072                    24075072                    24075072                    7          4765695         24075072      3985829           44.80   43.82             4045840  4765695  2845568  4765695  3    1     5    1     34               1                       4045840                      13                     0                         0                         6                         0 + 7 part           19977128          99.999               1.028              0.00               98.15                     16.73                 788733             4097547               329482  257064  4      8    
r10_1bin_v4_3_r2_medaka  7                       7                        7                        7                        24062757                   24062757                    24062757                    24062757                    7          4765649         24062757      3985829           44.79   43.82             4045837  4765649  2845560  4765649  3    1     5    1     34               1                       4045837                      13                     0                         0                         6                         0 + 7 part           19965968          99.999               1.028              0.00               96.02                     16.71                 788731             4096290               329482  257067  4      8    
r10_1bin_v4_3_racon_r1   7                       7                        7                        7                        24061106                   24061106                    24061106                    24061106                    7          4764493         24061106      3985829           44.78   43.82             4045212  4764493  2845287  4764493  3    1     5    1     34               1                       4045212                      13                     0                         0                         6                         0 + 7 part           19963795          99.999               1.028              0.00               99.43                     22.83                 788602             4096813               329437  257014  4      8    
r10_1bin_v4_3_racon_r2   7                       7                        7                        7                        24053558                   24053558                    24053558                    24053558                    7          4764872         24053558      3985829           44.78   43.82             4045325  4764872  2845313  4764872  3    1     5    1     34               1                       4045325                      13                     0                         0                         6                         0 + 7 part           19956304          99.999               1.028              0.00               98.53                     20.02                 788618             4096756               329450  257033  4      8    
r10_1bin_v4_3_raw        6                       6                        6                        6                        19304886                   19304886                    19304886                    19304886                    6          4763509         19304886      3985829           42.96   43.82             2990634  4763509  2843857  4763509  3    1     4    1     32               1                       4042951                      17                     0                         0                         4                         0 + 6 part           15242482          99.994               1.019              0.00               87.42                     102.77                788151             4061387               329347  256896  4      8    
