S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
62389	62604	1	216	sa_ill_sa_contig14	contig_44	100.0		True
21	50729	1893575	1842842	sa_ill_sa_contig16	contig_44	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	177172	2070829	1893576	sa_ill_sa_contig4	contig_44	99.88		True
fake: not a misassembly [fragmentation of reference genome]
1	41771	2071018	2112798	sa_ill_sa_contig19	contig_44	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
63108	66060	2115754	2112799	sa_ill_sa_contig13	contig_44	99.56		True
local misassembly
1	63338	2179111	2115755	sa_ill_sa_contig13	contig_44	99.82		True
translocation
124942	125431	2179112	2179601	sa_ill_sa_contig10	contig_44	93.44		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	720	2179602	2180321	sa_ill_sa_contig60	contig_44	98.89		True
fake: not a misassembly [fragmentation of reference genome]
56	539	2181922	2181439	sa_ill_sa_contig65	contig_44	99.07		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	223346	2405322	2181923	sa_ill_sa_contig1	contig_44	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1384	2405323	2406652	sa_ill_sa_contig48	contig_44	99.79		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	98600	2505299	2406653	sa_ill_sa_contig11	contig_44	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	7137	2505300	2512385	sa_ill_sa_contig36	contig_44	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	21790	2534175	2512386	sa_ill_sa_contig30	contig_44	99.88		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	766	2534176	2534887	sa_ill_sa_contig55	contig_44	99.03		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	14210	2549097	2534888	sa_ill_sa_contig34	contig_44	99.9		True
fake: not a misassembly [fragmentation of reference genome]
1	32969	2549250	2582229	sa_ill_sa_contig26	contig_44	99.87		True
local misassembly [fragmentation of reference genome]
2	925	2582434	2583351	sa_ill_sa_contig51	contig_44	97.95		True
translocation
198	3323	2583905	2587030	sa_ill_sa_contig41	contig_44	99.84		True
fake: not a misassembly [fragmentation of reference genome]
1	1604	2587452	2589055	sa_ill_sa_contig8	contig_44	99.59		True
translocation
1	28120	2589056	2617180	sa_ill_sa_contig28	contig_44	99.9		True
fake: not a misassembly [fragmentation of reference genome]
1	39729	2617185	2656928	sa_ill_sa_contig21	contig_44	99.91		True
local misassembly [fragmentation of reference genome]
98092	98471	2657307	2656929	sa_ill_sa_contig11	contig_44	97.97		True
translocation
1	62389	2657308	2719548	sa_ill_sa_contig14	contig_44	99.67		True
CONTIG	contig_44	2719548	misassembled
671	900	2283617	2283846	sa_ill_sa_contig41	contig_14	90.87		True
unknown
1309	1402	2284255	2284348	sa_ill_sa_contig41	contig_14	96.81		True
unknown
455	542	2287090	2287177	sa_ill_sa_contig8	contig_14	90.91		True
unknown
590	709	2287223	2287342	sa_ill_sa_contig8	contig_14	93.33		True
unknown
769	841	2287401	2287473	sa_ill_sa_contig8	contig_14	95.89		True
unknown
671	900	2931539	2931768	sa_ill_sa_contig41	contig_14	90.87		True
unknown
1309	1402	2932177	2932270	sa_ill_sa_contig41	contig_14	96.81		True
unknown
455	542	2934919	2935006	sa_ill_sa_contig8	contig_14	90.91		True
unknown
590	709	2935052	2935171	sa_ill_sa_contig8	contig_14	93.33		True
unknown
769	841	2935230	2935302	sa_ill_sa_contig8	contig_14	95.89		True
unknown
671	900	2972939	2973168	sa_ill_sa_contig41	contig_14	90.87		True
unknown
1309	1402	2973577	2973670	sa_ill_sa_contig41	contig_14	96.81		True
unknown
455	542	2976319	2976406	sa_ill_sa_contig8	contig_14	90.91		True
unknown
590	709	2976452	2976571	sa_ill_sa_contig8	contig_14	93.33		True
unknown
769	841	2976630	2976702	sa_ill_sa_contig8	contig_14	95.89		True
unknown
671	900	3103968	3104197	sa_ill_sa_contig41	contig_14	90.87		True
unknown
1309	1402	3104606	3104699	sa_ill_sa_contig41	contig_14	96.81		True
unknown
455	542	3107442	3107529	sa_ill_sa_contig8	contig_14	90.91		True
unknown
590	709	3107575	3107694	sa_ill_sa_contig8	contig_14	93.33		True
unknown
769	841	3107753	3107825	sa_ill_sa_contig8	contig_14	95.89		True
unknown
671	900	3197685	3197914	sa_ill_sa_contig41	contig_14	90.87		True
unknown
1309	1402	3198323	3198416	sa_ill_sa_contig41	contig_14	96.81		True
unknown
455	542	3201065	3201152	sa_ill_sa_contig8	contig_14	90.91		True
unknown
590	709	3201198	3201317	sa_ill_sa_contig8	contig_14	93.33		True
unknown
769	841	3201376	3201448	sa_ill_sa_contig8	contig_14	95.89		True
unknown
769	841	3742040	3741968	sa_ill_sa_contig8	contig_14	95.89		True
unknown
590	709	3742218	3742099	sa_ill_sa_contig8	contig_14	93.33		True
unknown
455	542	3742351	3742264	sa_ill_sa_contig8	contig_14	90.91		True
unknown
1309	1402	3745176	3745083	sa_ill_sa_contig41	contig_14	96.81		True
unknown
671	900	3745814	3745585	sa_ill_sa_contig41	contig_14	90.87		True
unknown
769	841	4450367	4450295	sa_ill_sa_contig8	contig_14	95.89		True
unknown
590	709	4450545	4450426	sa_ill_sa_contig8	contig_14	93.33		True
unknown
455	542	4450678	4450591	sa_ill_sa_contig8	contig_14	90.91		True
unknown
1309	1402	4453497	4453404	sa_ill_sa_contig41	contig_14	96.81		True
unknown
671	900	4454135	4453906	sa_ill_sa_contig41	contig_14	90.87		True
unknown
CONTIG	contig_14	4765372	mis_unaligned
497	1540	1700366	1701409	sa_ill_sa_contig41	contig_2	94.25		True
unknown
1867	2316	1701736	1702185	sa_ill_sa_contig41	contig_2	90.89		True
unknown
2615	2916	1702485	1702786	sa_ill_sa_contig41	contig_2	93.38		True
unknown
35	1591	1703344	1704898	sa_ill_sa_contig8	contig_2	92.03		True
unknown
497	1540	1993131	1994174	sa_ill_sa_contig41	contig_2	94.16		True
unknown
1867	2316	1994501	1994950	sa_ill_sa_contig41	contig_2	90.89		True
unknown
2615	2916	1995250	1995551	sa_ill_sa_contig41	contig_2	93.38		True
unknown
35	1591	1996109	1997663	sa_ill_sa_contig8	contig_2	92.03		True
unknown
497	1540	2446585	2447628	sa_ill_sa_contig41	contig_2	94.25		True
unknown
1867	2316	2447955	2448404	sa_ill_sa_contig41	contig_2	90.67		True
unknown
2615	2916	2448704	2449005	sa_ill_sa_contig41	contig_2	93.38		True
unknown
35	1591	2449563	2451116	sa_ill_sa_contig8	contig_2	91.84		True
unknown
497	3301	2451585	2454391	sa_ill_sa_contig41	contig_2	90.0		True
unknown
35	1591	2454563	2456117	sa_ill_sa_contig8	contig_2	91.9		True
unknown
497	1540	2457198	2458241	sa_ill_sa_contig41	contig_2	94.25		True
unknown
1867	2316	2458568	2459017	sa_ill_sa_contig41	contig_2	90.89		True
unknown
2615	2916	2459317	2459618	sa_ill_sa_contig41	contig_2	93.38		True
unknown
35	1591	2460176	2461729	sa_ill_sa_contig8	contig_2	91.84		True
unknown
497	3301	2521739	2524545	sa_ill_sa_contig41	contig_2	90.0		True
unknown
35	1591	2524717	2526271	sa_ill_sa_contig8	contig_2	92.03		True
unknown
497	3301	2527662	2530468	sa_ill_sa_contig41	contig_2	90.0		True
unknown
35	1591	2530640	2532194	sa_ill_sa_contig8	contig_2	92.03		True
unknown
516	1540	2587837	2588861	sa_ill_sa_contig41	contig_2	94.15		True
unknown
1867	2316	2589188	2589637	sa_ill_sa_contig41	contig_2	90.89		True
unknown
2676	2916	2589998	2590238	sa_ill_sa_contig41	contig_2	95.44		True
unknown
35	1591	2590973	2592527	sa_ill_sa_contig8	contig_2	91.96		True
unknown
497	1540	2608430	2609473	sa_ill_sa_contig41	contig_2	94.25		True
unknown
1867	2316	2609800	2610249	sa_ill_sa_contig41	contig_2	90.89		True
unknown
2615	2916	2610549	2610850	sa_ill_sa_contig41	contig_2	93.38		True
unknown
35	1591	2611585	2613139	sa_ill_sa_contig8	contig_2	92.03		True
unknown
35	1591	3687065	3685511	sa_ill_sa_contig8	contig_2	91.96		True
unknown
497	3301	3690043	3687237	sa_ill_sa_contig41	contig_2	90.0		True
unknown
788	861	3691174	3691101	sa_ill_sa_contig51	contig_2	97.3		True
unknown
691	765	3691256	3691182	sa_ill_sa_contig51	contig_2	97.33		True
unknown
589	679	3691354	3691264	sa_ill_sa_contig51	contig_2	90.11		True
unknown
492	565	3691428	3691355	sa_ill_sa_contig51	contig_2	93.24		True
unknown
CONTIG	contig_2	4045582	mis_unaligned
497	577	286077	286157	sa_ill_sa_contig41	contig_28	92.59		True
unknown
589	1151	286169	286731	sa_ill_sa_contig41	contig_28	93.25		True
unknown
1158	1540	286738	287120	sa_ill_sa_contig41	contig_28	94.78		True
unknown
1559	1639	287140	287220	sa_ill_sa_contig41	contig_28	97.53		True
unknown
1871	2057	287450	287636	sa_ill_sa_contig41	contig_28	90.37		True
unknown
2099	2316	287683	287900	sa_ill_sa_contig41	contig_28	91.74		True
unknown
2614	2917	288200	288503	sa_ill_sa_contig41	contig_28	93.09		True
unknown
2985	3136	288572	288723	sa_ill_sa_contig41	contig_28	92.11		True
unknown
38	1590	289139	290689	sa_ill_sa_contig8	contig_28	90.88		True
unknown
497	577	292096	292176	sa_ill_sa_contig41	contig_28	92.59		True
unknown
589	1151	292188	292750	sa_ill_sa_contig41	contig_28	93.25		True
unknown
1158	1540	292757	293139	sa_ill_sa_contig41	contig_28	94.78		True
unknown
1559	1639	293159	293239	sa_ill_sa_contig41	contig_28	97.53		True
unknown
1871	2057	293469	293655	sa_ill_sa_contig41	contig_28	90.37		True
unknown
2099	2316	293702	293919	sa_ill_sa_contig41	contig_28	91.74		True
unknown
2614	2917	294219	294522	sa_ill_sa_contig41	contig_28	93.09		True
unknown
2985	3136	294591	294742	sa_ill_sa_contig41	contig_28	92.11		True
unknown
38	1590	295158	296708	sa_ill_sa_contig8	contig_28	90.82		True
unknown
497	577	529647	529727	sa_ill_sa_contig41	contig_28	92.59		True
unknown
589	1151	529739	530301	sa_ill_sa_contig41	contig_28	93.25		True
unknown
1158	1540	530308	530690	sa_ill_sa_contig41	contig_28	94.78		True
unknown
1559	1639	530710	530790	sa_ill_sa_contig41	contig_28	97.53		True
unknown
1871	2057	531020	531206	sa_ill_sa_contig41	contig_28	90.37		True
unknown
2099	2316	531253	531470	sa_ill_sa_contig41	contig_28	91.74		True
unknown
2614	2917	531770	532073	sa_ill_sa_contig41	contig_28	93.09		True
unknown
2985	3136	532142	532293	sa_ill_sa_contig41	contig_28	92.11		True
unknown
38	1590	532960	534510	sa_ill_sa_contig8	contig_28	90.82		True
unknown
20320	20490	581934	582104	sa_ill_sa_contig15	contig_28	90.64		True
unknown
20702	20898	582316	582512	sa_ill_sa_contig15	contig_28	90.86		True
unknown
38	1590	1079299	1077749	sa_ill_sa_contig8	contig_28	90.82		True
unknown
2985	3136	1080117	1079966	sa_ill_sa_contig41	contig_28	92.11		True
unknown
2614	2917	1080489	1080186	sa_ill_sa_contig41	contig_28	93.09		True
unknown
2099	2316	1081006	1080789	sa_ill_sa_contig41	contig_28	91.74		True
unknown
1871	2057	1081239	1081053	sa_ill_sa_contig41	contig_28	90.37		True
unknown
1559	1639	1081549	1081469	sa_ill_sa_contig41	contig_28	97.53		True
unknown
1158	1540	1081951	1081569	sa_ill_sa_contig41	contig_28	94.78		True
unknown
589	1151	1082520	1081958	sa_ill_sa_contig41	contig_28	93.25		True
unknown
497	577	1082612	1082532	sa_ill_sa_contig41	contig_28	92.59		True
unknown
38	1590	1677813	1676263	sa_ill_sa_contig8	contig_28	90.82		True
unknown
2985	3136	1678380	1678229	sa_ill_sa_contig41	contig_28	92.11		True
unknown
2614	2917	1678752	1678449	sa_ill_sa_contig41	contig_28	93.09		True
unknown
2099	2316	1679269	1679052	sa_ill_sa_contig41	contig_28	91.74		True
unknown
1871	2057	1679502	1679316	sa_ill_sa_contig41	contig_28	90.37		True
unknown
1559	1639	1679812	1679732	sa_ill_sa_contig41	contig_28	97.53		True
unknown
1158	1540	1680214	1679832	sa_ill_sa_contig41	contig_28	94.78		True
unknown
589	1151	1680783	1680221	sa_ill_sa_contig41	contig_28	93.25		True
unknown
497	577	1680875	1680795	sa_ill_sa_contig41	contig_28	92.59		True
unknown
38	1590	1782490	1780940	sa_ill_sa_contig8	contig_28	90.82		True
unknown
2985	3136	1783057	1782906	sa_ill_sa_contig41	contig_28	92.11		True
unknown
2614	2917	1783429	1783126	sa_ill_sa_contig41	contig_28	93.09		True
unknown
2099	2316	1783946	1783729	sa_ill_sa_contig41	contig_28	91.74		True
unknown
1871	2057	1784179	1783993	sa_ill_sa_contig41	contig_28	90.37		True
unknown
1559	1639	1784489	1784409	sa_ill_sa_contig41	contig_28	97.53		True
unknown
1158	1540	1784891	1784509	sa_ill_sa_contig41	contig_28	94.78		True
unknown
589	1151	1785460	1784898	sa_ill_sa_contig41	contig_28	93.25		True
unknown
497	577	1785552	1785472	sa_ill_sa_contig41	contig_28	92.59		True
unknown
CONTIG	contig_28	2992076	mis_unaligned
589	819	65122	65352	sa_ill_sa_contig41	contig_36	98.27		True
unknown
821	1095	65353	65627	sa_ill_sa_contig41	contig_36	93.45		True
unknown
1150	1543	65682	66075	sa_ill_sa_contig41	contig_36	90.61		True
unknown
2105	2299	66630	66824	sa_ill_sa_contig41	contig_36	93.33		True
unknown
2342	2421	66867	66946	sa_ill_sa_contig41	contig_36	90.0		True
unknown
3008	3122	67536	67650	sa_ill_sa_contig41	contig_36	91.3		True
unknown
471	545	68660	68734	sa_ill_sa_contig8	contig_36	98.67		True
unknown
567	826	68754	69013	sa_ill_sa_contig8	contig_36	91.54		True
unknown
589	1095	142211	142717	sa_ill_sa_contig41	contig_36	95.66		True
unknown
1150	1543	142772	143165	sa_ill_sa_contig41	contig_36	90.61		True
unknown
2105	2299	143720	143914	sa_ill_sa_contig41	contig_36	93.33		True
unknown
2342	2421	143957	144036	sa_ill_sa_contig41	contig_36	91.25		True
unknown
2661	2860	144280	144479	sa_ill_sa_contig41	contig_36	90.5		True
unknown
471	545	145558	145632	sa_ill_sa_contig8	contig_36	98.67		True
unknown
567	826	145652	145911	sa_ill_sa_contig8	contig_36	91.54		True
unknown
496	1095	177642	178241	sa_ill_sa_contig41	contig_36	93.33		True
unknown
1150	1543	178296	178689	sa_ill_sa_contig41	contig_36	90.61		True
unknown
2105	2299	179244	179438	sa_ill_sa_contig41	contig_36	93.33		True
unknown
2342	2421	179481	179560	sa_ill_sa_contig41	contig_36	90.0		True
unknown
3008	3122	180150	180264	sa_ill_sa_contig41	contig_36	91.3		True
unknown
471	545	181079	181153	sa_ill_sa_contig8	contig_36	98.67		True
unknown
567	826	181173	181432	sa_ill_sa_contig8	contig_36	91.54		True
unknown
965	1096	842448	842317	sa_ill_sa_contig8	contig_36	92.42		True
unknown
567	826	842846	842587	sa_ill_sa_contig8	contig_36	91.54		True
unknown
471	545	842940	842866	sa_ill_sa_contig8	contig_36	98.67		True
unknown
3008	3122	844064	843950	sa_ill_sa_contig41	contig_36	91.3		True
unknown
2781	2904	844290	844167	sa_ill_sa_contig41	contig_36	91.94		True
unknown
2342	2421	844732	844653	sa_ill_sa_contig41	contig_36	90.0		True
unknown
2105	2299	844969	844775	sa_ill_sa_contig41	contig_36	93.33		True
unknown
1270	1543	845797	845524	sa_ill_sa_contig41	contig_36	92.7		True
unknown
589	981	846479	846087	sa_ill_sa_contig41	contig_36	96.18		True
unknown
496	1095	1655880	1656479	sa_ill_sa_contig41	contig_36	93.33		True
unknown
1150	1543	1656534	1656927	sa_ill_sa_contig41	contig_36	90.61		True
unknown
2105	2299	1657482	1657676	sa_ill_sa_contig41	contig_36	93.33		True
unknown
2342	2421	1657719	1657798	sa_ill_sa_contig41	contig_36	90.0		True
unknown
3008	3122	1658388	1658502	sa_ill_sa_contig41	contig_36	91.3		True
unknown
38	231	1658884	1659077	sa_ill_sa_contig8	contig_36	91.24		True
unknown
471	545	1659327	1659401	sa_ill_sa_contig8	contig_36	98.67		True
unknown
567	826	1659421	1659680	sa_ill_sa_contig8	contig_36	91.54		True
unknown
CONTIG	contig_36	1945429	mis_unaligned
671	900	806719	806948	sa_ill_sa_contig41	contig_39	90.87		True
unknown
1309	1402	807357	807450	sa_ill_sa_contig41	contig_39	96.81		True
unknown
455	542	810101	810188	sa_ill_sa_contig8	contig_39	90.91		True
unknown
590	729	810234	810373	sa_ill_sa_contig8	contig_39	91.43		True
unknown
769	840	810412	810483	sa_ill_sa_contig8	contig_39	95.83		True
unknown
671	900	1472985	1473214	sa_ill_sa_contig41	contig_39	90.87		True
unknown
1309	1402	1473623	1473716	sa_ill_sa_contig41	contig_39	96.81		True
unknown
455	542	1476367	1476454	sa_ill_sa_contig8	contig_39	90.91		True
unknown
590	729	1476500	1476639	sa_ill_sa_contig8	contig_39	91.43		True
unknown
769	840	1476678	1476749	sa_ill_sa_contig8	contig_39	95.83		True
unknown
769	840	1993266	1993195	sa_ill_sa_contig8	contig_39	95.83		True
unknown
590	729	1993444	1993305	sa_ill_sa_contig8	contig_39	91.43		True
unknown
455	542	1993577	1993490	sa_ill_sa_contig8	contig_39	90.91		True
unknown
1309	1402	1996480	1996387	sa_ill_sa_contig41	contig_39	96.81		True
unknown
671	900	1997118	1996889	sa_ill_sa_contig41	contig_39	90.87		True
unknown
769	840	2088354	2088283	sa_ill_sa_contig8	contig_39	95.83		True
unknown
590	729	2088532	2088393	sa_ill_sa_contig8	contig_39	91.43		True
unknown
455	542	2088665	2088578	sa_ill_sa_contig8	contig_39	90.91		True
unknown
1309	1402	2091409	2091316	sa_ill_sa_contig41	contig_39	96.81		True
unknown
671	900	2092047	2091818	sa_ill_sa_contig41	contig_39	90.87		True
unknown
769	840	2243589	2243518	sa_ill_sa_contig8	contig_39	95.83		True
unknown
590	729	2243767	2243628	sa_ill_sa_contig8	contig_39	91.43		True
unknown
455	542	2243900	2243813	sa_ill_sa_contig8	contig_39	90.91		True
unknown
1309	1402	2246803	2246710	sa_ill_sa_contig41	contig_39	96.81		True
unknown
671	900	2247441	2247212	sa_ill_sa_contig41	contig_39	90.87		True
unknown
769	840	2286504	2286433	sa_ill_sa_contig8	contig_39	95.83		True
unknown
590	729	2286682	2286543	sa_ill_sa_contig8	contig_39	91.43		True
unknown
455	542	2286815	2286728	sa_ill_sa_contig8	contig_39	90.91		True
unknown
1309	1402	2289559	2289466	sa_ill_sa_contig41	contig_39	96.81		True
unknown
671	900	2290197	2289968	sa_ill_sa_contig41	contig_39	90.87		True
unknown
769	840	3036048	3035977	sa_ill_sa_contig8	contig_39	95.83		True
unknown
590	729	3036226	3036087	sa_ill_sa_contig8	contig_39	91.43		True
unknown
455	542	3036359	3036272	sa_ill_sa_contig8	contig_39	90.91		True
unknown
1309	1402	3039362	3039269	sa_ill_sa_contig41	contig_39	96.81		True
unknown
671	900	3040000	3039771	sa_ill_sa_contig41	contig_39	90.87		True
unknown
CONTIG	contig_39	4758588	mis_unaligned
19874	19965	24678	24769	sa_ill_sa_contig15	contig_50	91.3		True
unknown
20204	20310	25008	25114	sa_ill_sa_contig15	contig_50	94.39		True
unknown
20351	20466	25158	25273	sa_ill_sa_contig15	contig_50	93.1		True
unknown
1136	1374	240972	240734	sa_ill_sa_contig8	contig_50	92.47		True
unknown
561	1110	241547	240998	sa_ill_sa_contig8	contig_50	94.73		True
unknown
437	551	241669	241555	sa_ill_sa_contig8	contig_50	96.52		True
unknown
38	431	242068	241675	sa_ill_sa_contig8	contig_50	90.61		True
unknown
3184	3302	242417	242299	sa_ill_sa_contig41	contig_50	94.12		True
unknown
3006	3134	242594	242466	sa_ill_sa_contig41	contig_50	93.8		True
unknown
2346	2414	243250	243182	sa_ill_sa_contig41	contig_50	95.65		True
unknown
2102	2316	243494	243280	sa_ill_sa_contig41	contig_50	95.35		True
unknown
1191	1538	244396	244049	sa_ill_sa_contig41	contig_50	95.11		True
unknown
824	1095	244763	244492	sa_ill_sa_contig41	contig_50	95.22		True
unknown
497	823	245091	244765	sa_ill_sa_contig41	contig_50	94.19		True
unknown
1136	1374	684103	683865	sa_ill_sa_contig8	contig_50	92.47		True
unknown
561	1110	684678	684129	sa_ill_sa_contig8	contig_50	94.73		True
unknown
437	551	684800	684686	sa_ill_sa_contig8	contig_50	96.52		True
unknown
38	431	685199	684806	sa_ill_sa_contig8	contig_50	90.61		True
unknown
3184	3302	685650	685532	sa_ill_sa_contig41	contig_50	94.12		True
unknown
3006	3134	685827	685699	sa_ill_sa_contig41	contig_50	93.8		True
unknown
2346	2414	686483	686415	sa_ill_sa_contig41	contig_50	95.65		True
unknown
2102	2316	686727	686513	sa_ill_sa_contig41	contig_50	95.35		True
unknown
1191	1538	687629	687282	sa_ill_sa_contig41	contig_50	95.11		True
unknown
497	1095	688323	687725	sa_ill_sa_contig41	contig_50	94.66		True
unknown
785	865	689344	689264	sa_ill_sa_contig51	contig_50	98.77		True
unknown
691	766	689428	689353	sa_ill_sa_contig51	contig_50	96.05		True
unknown
585	666	689532	689451	sa_ill_sa_contig51	contig_50	91.46		True
unknown
491	565	689618	689544	sa_ill_sa_contig51	contig_50	93.33		True
unknown
1136	1374	1303339	1303101	sa_ill_sa_contig8	contig_50	92.47		True
unknown
