S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
124755	125486	3	734	sa_ill_sa_contig10	contig_100	93.31		True
98057	98213	1519661	1519817	sa_ill_sa_contig11	contig_100	98.58		True
local misassembly
98340	98561	1519818	1520039	sa_ill_sa_contig11	contig_100	98.08		True
indel: indel (> 5bp) [fragmentation of reference genome]
43758	70357	1546630	1520040	sa_ill_sa_contig12	contig_100	99.36		True
local misassembly
46	44268	1590845	1546631	sa_ill_sa_contig12	contig_100	99.75		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	50706	1590846	1641537	sa_ill_sa_contig17	contig_100	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5049	1641538	1646531	sa_ill_sa_contig39	contig_100	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	14362	1646532	1660889	sa_ill_sa_contig33	contig_100	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	766	1661600	1660890	sa_ill_sa_contig55	contig_100	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	6686	1668287	1661601	sa_ill_sa_contig37	contig_100	99.91		True
fake: not a misassembly [fragmentation of reference genome]
1	2840	1668313	1671152	sa_ill_sa_contig44	contig_100	99.61		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1576	1672728	1671153	sa_ill_sa_contig47	contig_100	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	41074	1713816	1672754	sa_ill_sa_contig20	contig_100	99.95		True
translocation
1	1649	1715466	1713817	sa_ill_sa_contig8	contig_100	99.88		True
fake: not a misassembly [fragmentation of reference genome]
203	3323	1718973	1715854	sa_ill_sa_contig41	contig_100	99.84		True
translocation
38161	38352	1719256	1719066	sa_ill_sa_contig23	contig_100	95.31		True
local misassembly
38187	38352	1719509	1719344	sa_ill_sa_contig23	contig_100	98.8		True
local misassembly
1	38352	1757952	1719602	sa_ill_sa_contig23	contig_100	99.95		True
fake: not a misassembly [fragmentation of reference genome]
688	925	1758343	1758092	sa_ill_sa_contig51	contig_100	94.44		True
translocation
1	1703	1760060	1758357	sa_ill_sa_contig8	contig_100	99.82		True
fake: not a misassembly [fragmentation of reference genome]
1	3323	1763708	1760390	sa_ill_sa_contig41	contig_100	99.88		True
translocation
1	1604	1765310	1763709	sa_ill_sa_contig8	contig_100	99.71		True
fake: not a misassembly [fragmentation of reference genome]
203	3323	1768727	1765607	sa_ill_sa_contig41	contig_100	99.84		True
translocation
1	56123	1825181	1769179	sa_ill_sa_contig15	contig_100	99.72		True
indel: indel (<= 5bp) [fragmentation of reference genome]
4	718	1825182	1825896	sa_ill_sa_contig58	contig_100	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3261	1829156	1825897	sa_ill_sa_contig42	contig_100	99.97		True
fake: not a misassembly [fragmentation of reference genome]
1	211909	1829356	2041230	sa_ill_sa_contig2	contig_100	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
55	207093	2041231	2248068	sa_ill_sa_contig3	contig_100	99.88		True
fake: not a misassembly [fragmentation of reference genome]
1	78138	2248081	2326073	sa_ill_sa_contig7	contig_100	99.79		True
local misassembly
78271	134302	2326074	2382076	sa_ill_sa_contig7	contig_100	99.89		True
fake: not a misassembly [fragmentation of reference genome]
21	50729	2432837	2382139	sa_ill_sa_contig16	contig_100	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	177172	2609968	2432838	sa_ill_sa_contig4	contig_100	99.95		True
fake: not a misassembly [fragmentation of reference genome]
1	41771	2610157	2651924	sa_ill_sa_contig19	contig_100	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
63108	66060	2654877	2651925	sa_ill_sa_contig13	contig_100	99.69		True
local misassembly
188	63338	2717999	2654878	sa_ill_sa_contig13	contig_100	99.89		True
CONTIG	contig_100	2717999	misassembled
492	565	1501604	1501677	sa_ill_sa_contig51	contig_77	93.24		True
unknown
589	679	1501678	1501768	sa_ill_sa_contig51	contig_77	90.11		True
unknown
691	765	1501776	1501850	sa_ill_sa_contig51	contig_77	97.33		True
unknown
788	861	1501858	1501931	sa_ill_sa_contig51	contig_77	97.3		True
unknown
497	3301	1502989	1505795	sa_ill_sa_contig41	contig_77	90.0		True
unknown
35	1591	1505967	1507521	sa_ill_sa_contig8	contig_77	91.96		True
unknown
35	1591	2581441	2579891	sa_ill_sa_contig8	contig_77	91.84		True
unknown
2615	2916	2582477	2582176	sa_ill_sa_contig41	contig_77	93.38		True
unknown
1867	2316	2583226	2582777	sa_ill_sa_contig41	contig_77	90.89		True
unknown
497	1540	2584596	2583553	sa_ill_sa_contig41	contig_77	94.25		True
unknown
35	1591	2602053	2600499	sa_ill_sa_contig8	contig_77	91.96		True
unknown
497	3301	2605208	2602402	sa_ill_sa_contig41	contig_77	90.0		True
unknown
35	1591	2662387	2660833	sa_ill_sa_contig8	contig_77	92.03		True
unknown
497	3301	2665365	2662559	sa_ill_sa_contig41	contig_77	90.0		True
unknown
35	1591	2668310	2666756	sa_ill_sa_contig8	contig_77	92.03		True
unknown
497	3301	2671288	2668482	sa_ill_sa_contig41	contig_77	90.0		True
unknown
35	1591	2732854	2731300	sa_ill_sa_contig8	contig_77	91.9		True
unknown
2615	2916	2733713	2733412	sa_ill_sa_contig41	contig_77	93.38		True
unknown
1867	2316	2734462	2734013	sa_ill_sa_contig41	contig_77	90.89		True
unknown
497	1540	2735832	2734789	sa_ill_sa_contig41	contig_77	94.25		True
unknown
35	1591	2738467	2736913	sa_ill_sa_contig8	contig_77	91.9		True
unknown
497	3301	2741445	2738639	sa_ill_sa_contig41	contig_77	90.0		True
unknown
35	1591	2743468	2741914	sa_ill_sa_contig8	contig_77	91.9		True
unknown
2615	2916	2744327	2744026	sa_ill_sa_contig41	contig_77	93.38		True
unknown
1867	2316	2745076	2744627	sa_ill_sa_contig41	contig_77	90.67		True
unknown
497	1540	2746446	2745403	sa_ill_sa_contig41	contig_77	94.25		True
unknown
35	1591	3196927	3195373	sa_ill_sa_contig8	contig_77	92.03		True
unknown
2615	2916	3197786	3197485	sa_ill_sa_contig41	contig_77	93.38		True
unknown
1867	2316	3198535	3198086	sa_ill_sa_contig41	contig_77	90.89		True
unknown
497	1540	3199905	3198862	sa_ill_sa_contig41	contig_77	94.16		True
unknown
35	1591	3489695	3488141	sa_ill_sa_contig8	contig_77	92.03		True
unknown
2615	2916	3490554	3490253	sa_ill_sa_contig41	contig_77	93.38		True
unknown
1867	2316	3491303	3490854	sa_ill_sa_contig41	contig_77	90.89		True
unknown
497	1540	3492673	3491630	sa_ill_sa_contig41	contig_77	94.25		True
unknown
CONTIG	contig_77	4045616	mis_unaligned
497	577	286083	286163	sa_ill_sa_contig41	contig_84	92.59		True
unknown
589	1151	286175	286737	sa_ill_sa_contig41	contig_84	93.25		True
unknown
1158	1540	286744	287126	sa_ill_sa_contig41	contig_84	94.78		True
unknown
1559	1639	287146	287226	sa_ill_sa_contig41	contig_84	97.53		True
unknown
1871	2057	287456	287642	sa_ill_sa_contig41	contig_84	90.37		True
unknown
2099	2316	287689	287906	sa_ill_sa_contig41	contig_84	91.74		True
unknown
2614	2917	288206	288509	sa_ill_sa_contig41	contig_84	93.09		True
unknown
2985	3136	288578	288729	sa_ill_sa_contig41	contig_84	92.11		True
unknown
38	1590	289145	290695	sa_ill_sa_contig8	contig_84	90.88		True
unknown
497	577	292102	292182	sa_ill_sa_contig41	contig_84	92.59		True
unknown
589	1151	292194	292756	sa_ill_sa_contig41	contig_84	93.25		True
unknown
1158	1540	292763	293145	sa_ill_sa_contig41	contig_84	94.78		True
unknown
1559	1639	293165	293245	sa_ill_sa_contig41	contig_84	97.53		True
unknown
1871	2057	293475	293661	sa_ill_sa_contig41	contig_84	90.37		True
unknown
2099	2316	293708	293925	sa_ill_sa_contig41	contig_84	91.74		True
unknown
2614	2917	294225	294528	sa_ill_sa_contig41	contig_84	93.09		True
unknown
2985	3136	294597	294748	sa_ill_sa_contig41	contig_84	92.11		True
unknown
38	1590	295164	296714	sa_ill_sa_contig8	contig_84	90.82		True
unknown
497	577	529653	529733	sa_ill_sa_contig41	contig_84	92.59		True
unknown
589	1151	529745	530307	sa_ill_sa_contig41	contig_84	93.25		True
unknown
1158	1540	530314	530696	sa_ill_sa_contig41	contig_84	94.78		True
unknown
1559	1639	530716	530796	sa_ill_sa_contig41	contig_84	97.53		True
unknown
1871	2057	531026	531212	sa_ill_sa_contig41	contig_84	90.37		True
unknown
2099	2316	531259	531476	sa_ill_sa_contig41	contig_84	91.74		True
unknown
2614	2917	531776	532079	sa_ill_sa_contig41	contig_84	93.09		True
unknown
2985	3136	532148	532299	sa_ill_sa_contig41	contig_84	92.11		True
unknown
38	1590	532966	534516	sa_ill_sa_contig8	contig_84	90.82		True
unknown
20320	20490	581940	582110	sa_ill_sa_contig15	contig_84	90.64		True
unknown
20702	20898	582322	582518	sa_ill_sa_contig15	contig_84	90.86		True
unknown
38	1590	1079294	1077744	sa_ill_sa_contig8	contig_84	90.82		True
unknown
2985	3136	1080112	1079961	sa_ill_sa_contig41	contig_84	92.11		True
unknown
2614	2917	1080484	1080181	sa_ill_sa_contig41	contig_84	93.09		True
unknown
2099	2316	1081001	1080784	sa_ill_sa_contig41	contig_84	91.74		True
unknown
1871	2057	1081234	1081048	sa_ill_sa_contig41	contig_84	90.37		True
unknown
1559	1639	1081544	1081464	sa_ill_sa_contig41	contig_84	97.53		True
unknown
1158	1540	1081946	1081564	sa_ill_sa_contig41	contig_84	94.78		True
unknown
589	1151	1082515	1081953	sa_ill_sa_contig41	contig_84	93.25		True
unknown
497	577	1082607	1082527	sa_ill_sa_contig41	contig_84	92.59		True
unknown
38	1590	1677806	1676256	sa_ill_sa_contig8	contig_84	90.82		True
unknown
2985	3136	1678373	1678222	sa_ill_sa_contig41	contig_84	92.11		True
unknown
2614	2917	1678745	1678442	sa_ill_sa_contig41	contig_84	93.09		True
unknown
2099	2316	1679262	1679045	sa_ill_sa_contig41	contig_84	91.74		True
unknown
1871	2057	1679495	1679309	sa_ill_sa_contig41	contig_84	90.37		True
unknown
1559	1639	1679805	1679725	sa_ill_sa_contig41	contig_84	97.53		True
unknown
1158	1540	1680207	1679825	sa_ill_sa_contig41	contig_84	94.78		True
unknown
589	1151	1680776	1680214	sa_ill_sa_contig41	contig_84	93.25		True
unknown
497	577	1680868	1680788	sa_ill_sa_contig41	contig_84	92.59		True
unknown
38	1590	1782483	1780933	sa_ill_sa_contig8	contig_84	90.82		True
unknown
2985	3136	1783050	1782899	sa_ill_sa_contig41	contig_84	92.11		True
unknown
2614	2917	1783422	1783119	sa_ill_sa_contig41	contig_84	93.09		True
unknown
2099	2316	1783939	1783722	sa_ill_sa_contig41	contig_84	91.74		True
unknown
1871	2057	1784172	1783986	sa_ill_sa_contig41	contig_84	90.37		True
unknown
1559	1639	1784482	1784402	sa_ill_sa_contig41	contig_84	97.53		True
unknown
1158	1540	1784884	1784502	sa_ill_sa_contig41	contig_84	94.78		True
unknown
589	1151	1785453	1784891	sa_ill_sa_contig41	contig_84	93.25		True
unknown
497	577	1785545	1785465	sa_ill_sa_contig41	contig_84	92.59		True
unknown
CONTIG	contig_84	2992066	mis_unaligned
19874	19965	24677	24768	sa_ill_sa_contig15	contig_114	91.3		True
unknown
20204	20310	25007	25113	sa_ill_sa_contig15	contig_114	94.39		True
unknown
20351	20466	25157	25272	sa_ill_sa_contig15	contig_114	93.1		True
unknown
1136	1374	240970	240732	sa_ill_sa_contig8	contig_114	92.47		True
unknown
561	1110	241545	240996	sa_ill_sa_contig8	contig_114	94.73		True
unknown
437	551	241667	241553	sa_ill_sa_contig8	contig_114	96.52		True
unknown
38	431	242066	241673	sa_ill_sa_contig8	contig_114	90.61		True
unknown
3184	3302	242415	242297	sa_ill_sa_contig41	contig_114	94.12		True
unknown
3006	3134	242592	242464	sa_ill_sa_contig41	contig_114	93.8		True
unknown
2346	2414	243248	243180	sa_ill_sa_contig41	contig_114	95.65		True
unknown
2102	2316	243492	243278	sa_ill_sa_contig41	contig_114	95.35		True
unknown
1191	1538	244394	244047	sa_ill_sa_contig41	contig_114	95.11		True
unknown
497	1095	245088	244490	sa_ill_sa_contig41	contig_114	94.66		True
unknown
1136	1374	684048	683810	sa_ill_sa_contig8	contig_114	92.47		True
unknown
561	1110	684623	684074	sa_ill_sa_contig8	contig_114	94.73		True
unknown
437	551	684745	684631	sa_ill_sa_contig8	contig_114	96.52		True
unknown
38	431	685144	684751	sa_ill_sa_contig8	contig_114	90.61		True
unknown
3184	3302	685595	685477	sa_ill_sa_contig41	contig_114	94.12		True
unknown
3006	3134	685772	685644	sa_ill_sa_contig41	contig_114	93.8		True
unknown
2346	2414	686428	686360	sa_ill_sa_contig41	contig_114	95.65		True
unknown
2102	2316	686672	686458	sa_ill_sa_contig41	contig_114	95.35		True
unknown
1191	1538	687574	687227	sa_ill_sa_contig41	contig_114	95.11		True
unknown
497	1095	688268	687670	sa_ill_sa_contig41	contig_114	94.66		True
unknown
785	865	689289	689209	sa_ill_sa_contig51	contig_114	98.77		True
unknown
691	766	689373	689298	sa_ill_sa_contig51	contig_114	96.05		True
unknown
585	666	689477	689396	sa_ill_sa_contig51	contig_114	91.46		True
unknown
491	565	689563	689489	sa_ill_sa_contig51	contig_114	93.33		True
unknown
1136	1374	1303279	1303041	sa_ill_sa_contig8	contig_114	92.47		True
unknown
561	1110	1303854	1303305	sa_ill_sa_contig8	contig_114	94.73		True
unknown
437	551	1303976	1303862	sa_ill_sa_contig8	contig_114	96.52		True
unknown
38	431	1304375	1303982	sa_ill_sa_contig8	contig_114	90.61		True
unknown
3006	3124	1305003	1304885	sa_ill_sa_contig41	contig_114	96.64		True
unknown
2346	2414	1305659	1305591	sa_ill_sa_contig41	contig_114	95.65		True
unknown
2102	2316	1305903	1305689	sa_ill_sa_contig41	contig_114	95.35		True
unknown
1191	1538	1306805	1306458	sa_ill_sa_contig41	contig_114	95.11		True
unknown
497	1095	1307499	1306901	sa_ill_sa_contig41	contig_114	94.66		True
unknown
110713	110836	1560089	1560212	sa_ill_sa_contig1	contig_114	91.94		True
unknown
497	1095	2811187	2811785	sa_ill_sa_contig41	contig_114	94.66		True
unknown
1191	1538	2811881	2812228	sa_ill_sa_contig41	contig_114	95.11		True
unknown
2102	2316	2812783	2812997	sa_ill_sa_contig41	contig_114	95.35		True
unknown
2346	2414	2813027	2813095	sa_ill_sa_contig41	contig_114	95.65		True
unknown
3006	3134	2813683	2813811	sa_ill_sa_contig41	contig_114	93.8		True
unknown
3184	3302	2813860	2813978	sa_ill_sa_contig41	contig_114	94.12		True
unknown
38	431	2814209	2814602	sa_ill_sa_contig8	contig_114	90.61		True
unknown
437	551	2814608	2814722	sa_ill_sa_contig8	contig_114	96.52		True
unknown
561	1110	2814730	2815279	sa_ill_sa_contig8	contig_114	94.73		True
unknown
1136	1374	2815305	2815543	sa_ill_sa_contig8	contig_114	92.47		True
unknown
CONTIG	contig_114	2845364	mis_unaligned
589	1095	65128	65634	sa_ill_sa_contig41	contig_90	95.66		True
unknown
1150	1543	65689	66082	sa_ill_sa_contig41	contig_90	90.61		True
unknown
2105	2299	66637	66831	sa_ill_sa_contig41	contig_90	93.33		True
unknown
2342	2421	66874	66953	sa_ill_sa_contig41	contig_90	90.0		True
unknown
3008	3122	67543	67657	sa_ill_sa_contig41	contig_90	91.3		True
unknown
471	545	68667	68741	sa_ill_sa_contig8	contig_90	98.67		True
unknown
567	826	68761	69020	sa_ill_sa_contig8	contig_90	91.54		True
unknown
589	1095	142211	142717	sa_ill_sa_contig41	contig_90	95.66		True
unknown
1150	1543	142772	143165	sa_ill_sa_contig41	contig_90	90.61		True
unknown
2105	2299	143720	143914	sa_ill_sa_contig41	contig_90	93.33		True
unknown
2342	2421	143957	144036	sa_ill_sa_contig41	contig_90	91.25		True
unknown
3008	3122	144626	144740	sa_ill_sa_contig41	contig_90	90.43		True
unknown
471	545	145555	145629	sa_ill_sa_contig8	contig_90	98.67		True
unknown
567	826	145649	145908	sa_ill_sa_contig8	contig_90	91.54		True
unknown
496	1095	177642	178241	sa_ill_sa_contig41	contig_90	93.33		True
unknown
1150	1543	178296	178689	sa_ill_sa_contig41	contig_90	90.61		True
unknown
2105	2299	179244	179438	sa_ill_sa_contig41	contig_90	93.33		True
unknown
2342	2421	179481	179560	sa_ill_sa_contig41	contig_90	90.0		True
unknown
3008	3122	180150	180264	sa_ill_sa_contig41	contig_90	91.3		True
unknown
471	545	181079	181153	sa_ill_sa_contig8	contig_90	98.67		True
unknown
567	826	181173	181432	sa_ill_sa_contig8	contig_90	91.54		True
unknown
567	826	841535	841276	sa_ill_sa_contig8	contig_90	91.54		True
unknown
471	545	841629	841555	sa_ill_sa_contig8	contig_90	98.67		True
unknown
3008	3122	842753	842639	sa_ill_sa_contig41	contig_90	91.3		True
unknown
2342	2421	843422	843343	sa_ill_sa_contig41	contig_90	90.0		True
unknown
2105	2299	843659	843465	sa_ill_sa_contig41	contig_90	93.33		True
unknown
1150	1543	844607	844214	sa_ill_sa_contig41	contig_90	90.61		True
unknown
589	1095	845168	844662	sa_ill_sa_contig41	contig_90	95.66		True
unknown
496	1095	1655125	1655724	sa_ill_sa_contig41	contig_90	93.33		True
unknown
1150	1543	1655779	1656172	sa_ill_sa_contig41	contig_90	90.61		True
unknown
2105	2299	1656727	1656921	sa_ill_sa_contig41	contig_90	93.33		True
unknown
2342	2421	1656964	1657043	sa_ill_sa_contig41	contig_90	90.0		True
unknown
3008	3122	1657633	1657747	sa_ill_sa_contig41	contig_90	91.3		True
unknown
38	231	1658129	1658322	sa_ill_sa_contig8	contig_90	91.24		True
unknown
471	545	1658572	1658646	sa_ill_sa_contig8	contig_90	98.67		True
unknown
567	826	1658666	1658925	sa_ill_sa_contig8	contig_90	91.54		True
unknown
CONTIG	contig_90	1945118	mis_unaligned
671	900	806065	806294	sa_ill_sa_contig41	contig_92	90.87		True
unknown
1309	1402	806703	806796	sa_ill_sa_contig41	contig_92	96.81		True
unknown
455	542	809433	809520	sa_ill_sa_contig8	contig_92	90.91		True
unknown
590	729	809566	809705	sa_ill_sa_contig8	contig_92	91.43		True
unknown
769	840	809744	809815	sa_ill_sa_contig8	contig_92	95.83		True
unknown
671	900	1472307	1472536	sa_ill_sa_contig41	contig_92	90.87		True
unknown
1309	1402	1472945	1473038	sa_ill_sa_contig41	contig_92	96.81		True
unknown
455	542	1475689	1475776	sa_ill_sa_contig8	contig_92	90.91		True
unknown
590	729	1475822	1475961	sa_ill_sa_contig8	contig_92	91.43		True
unknown
769	840	1476000	1476071	sa_ill_sa_contig8	contig_92	95.83		True
unknown
769	840	1992581	1992510	sa_ill_sa_contig8	contig_92	95.83		True
unknown
590	729	1992759	1992620	sa_ill_sa_contig8	contig_92	91.43		True
unknown
455	542	1992892	1992805	sa_ill_sa_contig8	contig_92	90.91		True
unknown
1309	1402	1995794	1995701	sa_ill_sa_contig41	contig_92	96.81		True
unknown
671	900	1996432	1996203	sa_ill_sa_contig41	contig_92	90.87		True
unknown
769	840	2087670	2087599	sa_ill_sa_contig8	contig_92	95.83		True
unknown
590	729	2087848	2087709	sa_ill_sa_contig8	contig_92	91.43		True
unknown
455	542	2087981	2087894	sa_ill_sa_contig8	contig_92	90.91		True
unknown
1309	1402	2090727	2090634	sa_ill_sa_contig41	contig_92	96.81		True
unknown
671	900	2091365	2091136	sa_ill_sa_contig41	contig_92	90.87		True
unknown
769	840	2242896	2242825	sa_ill_sa_contig8	contig_92	95.83		True
unknown
590	729	2243074	2242935	sa_ill_sa_contig8	contig_92	91.43		True
unknown
455	542	2243207	2243120	sa_ill_sa_contig8	contig_92	90.91		True
unknown
1309	1402	2246110	2246017	sa_ill_sa_contig41	contig_92	96.81		True
unknown
671	900	2246748	2246519	sa_ill_sa_contig41	contig_92	90.87		True
unknown
769	840	2285809	2285738	sa_ill_sa_contig8	contig_92	95.83		True
unknown
590	729	2285987	2285848	sa_ill_sa_contig8	contig_92	91.43		True
unknown
455	542	2286120	2286033	sa_ill_sa_contig8	contig_92	90.91		True
unknown
1309	1402	2288865	2288772	sa_ill_sa_contig41	contig_92	96.81		True
unknown
671	900	2289503	2289274	sa_ill_sa_contig41	contig_92	90.87		True
unknown
769	840	3035342	3035271	sa_ill_sa_contig8	contig_92	95.83		True
unknown
590	729	3035520	3035381	sa_ill_sa_contig8	contig_92	91.43		True
unknown
455	542	3035653	3035566	sa_ill_sa_contig8	contig_92	90.91		True
unknown
1309	1402	3038656	3038563	sa_ill_sa_contig41	contig_92	96.81		True
unknown
671	900	3039294	3039065	sa_ill_sa_contig41	contig_92	90.87		True
unknown
CONTIG	contig_92	4757842	mis_unaligned
671	900	304117	304346	sa_ill_sa_contig41	contig_93	90.87		True
unknown
1309	1402	304755	304848	sa_ill_sa_contig41	contig_93	96.81		True
unknown
455	542	307574	307661	sa_ill_sa_contig8	contig_93	90.91		True
unknown
590	709	307707	307826	sa_ill_sa_contig8	contig_93	93.33		True
unknown
769	841	307885	307957	sa_ill_sa_contig8	contig_93	95.89		True
unknown
671	900	1012419	1012648	sa_ill_sa_contig41	contig_93	90.87		True
unknown
1309	1402	1013057	1013150	sa_ill_sa_contig41	contig_93	96.81		True
unknown
455	542	1015882	1015969	sa_ill_sa_contig8	contig_93	90.91		True
unknown
590	709	1016015	1016134	sa_ill_sa_contig8	contig_93	93.33		True
unknown
769	841	1016193	1016265	sa_ill_sa_contig8	contig_93	95.89		True
unknown
769	841	1556824	1556752	sa_ill_sa_contig8	contig_93	95.89		True
unknown
590	709	1557002	1556883	sa_ill_sa_contig8	contig_93	93.33		True
unknown
455	542	1557135	1557048	sa_ill_sa_contig8	contig_93	90.91		True
unknown
1309	1402	1559878	1559785	sa_ill_sa_contig41	contig_93	96.81		True
unknown
671	900	1560516	1560287	sa_ill_sa_contig41	contig_93	90.87		True
unknown
769	841	1650448	1650376	sa_ill_sa_contig8	contig_93	95.89		True
unknown
590	709	1650626	1650507	sa_ill_sa_contig8	contig_93	93.33		True
unknown
455	542	1650759	1650672	sa_ill_sa_contig8	contig_93	90.91		True
unknown
1309	1402	1653596	1653503	sa_ill_sa_contig41	contig_93	96.81		True
unknown
671	900	1654234	1654005	sa_ill_sa_contig41	contig_93	90.87		True
unknown
769	841	1781577	1781505	sa_ill_sa_contig8	contig_93	95.89		True
unknown
590	709	1781755	1781636	sa_ill_sa_contig8	contig_93	93.33		True
unknown
455	542	1781888	1781801	sa_ill_sa_contig8	contig_93	90.91		True
unknown
