S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
124755	125486	2	733	sa_ill_sa_contig10	contig_50	93.31		True
fake: not a misassembly [fragmentation of reference genome]
56	4636	1282848	1278263	sa_ill_sa_contig40	contig_50	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	26180	1309034	1282849	sa_ill_sa_contig29	contig_50	99.93		True
fake: not a misassembly [fragmentation of reference genome]
1	857	1309400	1310256	sa_ill_sa_contig54	contig_50	100.0		True
fake: not a misassembly [fragmentation of reference genome]
56	1727	1312459	1310786	sa_ill_sa_contig46	contig_50	99.88		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	43683	1312460	1355994	sa_ill_sa_contig18	contig_50	99.37		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	588	1356527	1355995	sa_ill_sa_contig63	contig_50	99.07		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	142808	1356528	1499462	sa_ill_sa_contig6	contig_50	99.81		True
fake: not a misassembly [fragmentation of reference genome]
1	21042	1499616	1520667	sa_ill_sa_contig31	contig_50	99.89		True
translocation
98057	98213	1520668	1520824	sa_ill_sa_contig11	contig_50	98.58		True
local misassembly
98340	98561	1520825	1521046	sa_ill_sa_contig11	contig_50	98.02		True
indel: indel (> 5bp) [fragmentation of reference genome]
43758	70357	1547656	1521047	sa_ill_sa_contig12	contig_50	99.27		True
local misassembly
46	44268	1591897	1547657	sa_ill_sa_contig12	contig_50	99.65		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	50706	1591898	1642618	sa_ill_sa_contig17	contig_50	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5049	1642619	1647615	sa_ill_sa_contig39	contig_50	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	14362	1647616	1661989	sa_ill_sa_contig33	contig_50	99.8		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	766	1662701	1661990	sa_ill_sa_contig55	contig_50	99.88		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	6686	1669391	1662702	sa_ill_sa_contig37	contig_50	99.87		True
fake: not a misassembly [fragmentation of reference genome]
1	2840	1669417	1672257	sa_ill_sa_contig44	contig_50	99.58		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1576	1673835	1672258	sa_ill_sa_contig47	contig_50	99.88		True
fake: not a misassembly [fragmentation of reference genome]
1	41074	1714956	1673862	sa_ill_sa_contig20	contig_50	99.84		True
translocation
1	1649	1716606	1714957	sa_ill_sa_contig8	contig_50	99.65		True
fake: not a misassembly [fragmentation of reference genome]
203	3323	1720117	1716994	sa_ill_sa_contig41	contig_50	99.71		True
translocation
38161	38352	1720400	1720210	sa_ill_sa_contig23	contig_50	95.31		True
local misassembly
38187	38352	1720653	1720488	sa_ill_sa_contig23	contig_50	98.8		True
local misassembly
1	38352	1759121	1720746	sa_ill_sa_contig23	contig_50	99.84		True
fake: not a misassembly [fragmentation of reference genome]
688	925	1759514	1759262	sa_ill_sa_contig51	contig_50	94.07		True
translocation
1	1703	1761227	1759528	sa_ill_sa_contig8	contig_50	99.71		True
fake: not a misassembly [fragmentation of reference genome]
1	3323	1764884	1761557	sa_ill_sa_contig41	contig_50	99.64		True
translocation
1	1604	1766485	1764885	sa_ill_sa_contig8	contig_50	99.65		True
fake: not a misassembly [fragmentation of reference genome]
203	3323	1769905	1766782	sa_ill_sa_contig41	contig_50	99.71		True
translocation
1	56123	1826398	1770357	sa_ill_sa_contig15	contig_50	99.62		True
indel: indel (<= 5bp) [fragmentation of reference genome]
4	718	1826399	1827114	sa_ill_sa_contig58	contig_50	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3261	1830378	1827115	sa_ill_sa_contig42	contig_50	99.85		True
fake: not a misassembly [fragmentation of reference genome]
1	211909	1830578	2042593	sa_ill_sa_contig2	contig_50	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
55	207093	2042594	2249614	sa_ill_sa_contig3	contig_50	99.78		True
fake: not a misassembly [fragmentation of reference genome]
1	78138	2249627	2327691	sa_ill_sa_contig7	contig_50	99.69		True
local misassembly
78271	134302	2327692	2383729	sa_ill_sa_contig7	contig_50	99.8		True
fake: not a misassembly [fragmentation of reference genome]
21	50729	2434529	2383792	sa_ill_sa_contig16	contig_50	99.81		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	177172	2611792	2434530	sa_ill_sa_contig4	contig_50	99.83		True
fake: not a misassembly [fragmentation of reference genome]
1	41771	2611981	2653786	sa_ill_sa_contig19	contig_50	99.88		True
indel: indel (> 5bp) [fragmentation of reference genome]
63108	66060	2656743	2653787	sa_ill_sa_contig13	contig_50	99.41		True
local misassembly
188	63338	2719941	2656744	sa_ill_sa_contig13	contig_50	99.77		True
CONTIG	contig_50	2719941	misassembled
671	900	1172313	1172542	sa_ill_sa_contig41	contig_1	90.87		True
unknown
1309	1402	1172950	1173043	sa_ill_sa_contig41	contig_1	96.81		True
unknown
455	542	1175769	1175856	sa_ill_sa_contig8	contig_1	90.91		True
unknown
590	709	1175902	1176021	sa_ill_sa_contig8	contig_1	93.33		True
unknown
769	841	1176080	1176152	sa_ill_sa_contig8	contig_1	95.89		True
unknown
671	900	1880644	1880873	sa_ill_sa_contig41	contig_1	90.87		True
unknown
1309	1402	1881282	1881375	sa_ill_sa_contig41	contig_1	96.81		True
unknown
455	542	1884108	1884195	sa_ill_sa_contig8	contig_1	90.91		True
unknown
590	709	1884241	1884360	sa_ill_sa_contig8	contig_1	93.33		True
unknown
769	841	1884419	1884491	sa_ill_sa_contig8	contig_1	95.89		True
unknown
769	841	2425057	2424985	sa_ill_sa_contig8	contig_1	95.89		True
unknown
590	709	2425235	2425116	sa_ill_sa_contig8	contig_1	93.33		True
unknown
455	542	2425368	2425281	sa_ill_sa_contig8	contig_1	90.91		True
unknown
1309	1402	2428111	2428018	sa_ill_sa_contig41	contig_1	96.81		True
unknown
671	900	2428749	2428520	sa_ill_sa_contig41	contig_1	90.87		True
unknown
769	841	2518677	2518605	sa_ill_sa_contig8	contig_1	95.89		True
unknown
590	709	2518855	2518736	sa_ill_sa_contig8	contig_1	93.33		True
unknown
455	542	2518988	2518901	sa_ill_sa_contig8	contig_1	90.91		True
unknown
1309	1402	2521825	2521732	sa_ill_sa_contig41	contig_1	96.81		True
unknown
671	900	2522463	2522234	sa_ill_sa_contig41	contig_1	90.87		True
unknown
769	841	2649808	2649736	sa_ill_sa_contig8	contig_1	95.89		True
unknown
590	709	2649986	2649867	sa_ill_sa_contig8	contig_1	93.33		True
unknown
455	542	2650119	2650032	sa_ill_sa_contig8	contig_1	90.91		True
unknown
1309	1402	2652862	2652769	sa_ill_sa_contig41	contig_1	96.81		True
unknown
671	900	2653500	2653271	sa_ill_sa_contig41	contig_1	90.87		True
unknown
769	841	2691211	2691139	sa_ill_sa_contig8	contig_1	95.89		True
unknown
590	709	2691389	2691270	sa_ill_sa_contig8	contig_1	93.33		True
unknown
455	542	2691522	2691435	sa_ill_sa_contig8	contig_1	90.91		True
unknown
1309	1402	2694265	2694172	sa_ill_sa_contig41	contig_1	96.81		True
unknown
671	900	2694902	2694673	sa_ill_sa_contig41	contig_1	90.87		True
unknown
769	841	3339050	3338978	sa_ill_sa_contig8	contig_1	95.89		True
unknown
590	709	3339228	3339109	sa_ill_sa_contig8	contig_1	93.33		True
unknown
455	542	3339361	3339274	sa_ill_sa_contig8	contig_1	90.91		True
unknown
1309	1402	3342196	3342103	sa_ill_sa_contig41	contig_1	96.81		True
unknown
671	900	3342833	3342604	sa_ill_sa_contig41	contig_1	90.87		True
unknown
CONTIG	contig_1	4765396	mis_unaligned
497	1540	339427	340470	sa_ill_sa_contig41	contig_18	94.25		True
unknown
1867	2316	340797	341246	sa_ill_sa_contig41	contig_18	90.89		True
unknown
2615	2916	341546	341847	sa_ill_sa_contig41	contig_18	93.38		True
unknown
35	1591	342405	343959	sa_ill_sa_contig8	contig_18	92.03		True
unknown
497	1540	632191	633234	sa_ill_sa_contig41	contig_18	94.16		True
unknown
1867	2316	633561	634010	sa_ill_sa_contig41	contig_18	90.89		True
unknown
2615	2916	634310	634611	sa_ill_sa_contig41	contig_18	93.38		True
unknown
35	1591	635169	636723	sa_ill_sa_contig8	contig_18	92.03		True
unknown
497	1540	1085649	1086692	sa_ill_sa_contig41	contig_18	94.25		True
unknown
1867	2316	1087019	1087468	sa_ill_sa_contig41	contig_18	90.67		True
unknown
2615	2916	1087768	1088069	sa_ill_sa_contig41	contig_18	93.38		True
unknown
35	1591	1088627	1090181	sa_ill_sa_contig8	contig_18	91.9		True
unknown
497	3301	1090650	1093456	sa_ill_sa_contig41	contig_18	90.0		True
unknown
35	1591	1093628	1095182	sa_ill_sa_contig8	contig_18	91.9		True
unknown
497	1540	1096263	1097306	sa_ill_sa_contig41	contig_18	94.25		True
unknown
1867	2316	1097633	1098082	sa_ill_sa_contig41	contig_18	90.89		True
unknown
2615	2916	1098382	1098683	sa_ill_sa_contig41	contig_18	93.38		True
unknown
35	1591	1099241	1100795	sa_ill_sa_contig8	contig_18	91.9		True
unknown
497	1492	1160805	1161800	sa_ill_sa_contig41	contig_18	94.18		True
unknown
1867	2316	1162174	1162623	sa_ill_sa_contig41	contig_18	90.89		True
unknown
2615	2916	1162923	1163224	sa_ill_sa_contig41	contig_18	93.38		True
unknown
35	1591	1163782	1165336	sa_ill_sa_contig8	contig_18	92.03		True
unknown
497	3301	1166727	1169533	sa_ill_sa_contig41	contig_18	90.0		True
unknown
35	1591	1169705	1171259	sa_ill_sa_contig8	contig_18	92.03		True
unknown
497	3301	1226884	1229690	sa_ill_sa_contig41	contig_18	90.0		True
unknown
35	1591	1230039	1231593	sa_ill_sa_contig8	contig_18	91.96		True
unknown
497	1540	1247496	1248539	sa_ill_sa_contig41	contig_18	94.25		True
unknown
1867	2316	1248866	1249315	sa_ill_sa_contig41	contig_18	90.89		True
unknown
2615	2916	1249615	1249916	sa_ill_sa_contig41	contig_18	93.38		True
unknown
35	1591	1250651	1252205	sa_ill_sa_contig8	contig_18	92.03		True
unknown
35	1591	2326128	2324574	sa_ill_sa_contig8	contig_18	91.96		True
unknown
497	3301	2329106	2326300	sa_ill_sa_contig41	contig_18	90.0		True
unknown
788	861	2330237	2330164	sa_ill_sa_contig51	contig_18	97.3		True
unknown
691	765	2330319	2330245	sa_ill_sa_contig51	contig_18	97.33		True
unknown
589	679	2330417	2330327	sa_ill_sa_contig51	contig_18	90.11		True
unknown
492	565	2330491	2330418	sa_ill_sa_contig51	contig_18	93.24		True
unknown
CONTIG	contig_18	4045595	mis_unaligned
769	840	570612	570541	sa_ill_sa_contig8	contig_2	95.83		True
unknown
590	729	570790	570651	sa_ill_sa_contig8	contig_2	91.43		True
unknown
455	542	570923	570836	sa_ill_sa_contig8	contig_2	90.91		True
unknown
1309	1402	573926	573833	sa_ill_sa_contig41	contig_2	96.81		True
unknown
671	900	574564	574335	sa_ill_sa_contig41	contig_2	90.87		True
unknown
455	542	3103542	3103629	sa_ill_sa_contig8	contig_2	90.91		True
unknown
590	729	3103675	3103814	sa_ill_sa_contig8	contig_2	91.43		True
unknown
769	840	3103853	3103924	sa_ill_sa_contig8	contig_2	95.83		True
unknown
671	900	3766468	3766697	sa_ill_sa_contig41	contig_2	90.87		True
unknown
1309	1402	3767106	3767199	sa_ill_sa_contig41	contig_2	96.81		True
unknown
455	542	3769850	3769937	sa_ill_sa_contig8	contig_2	90.91		True
unknown
590	729	3769983	3770122	sa_ill_sa_contig8	contig_2	91.43		True
unknown
769	840	3770161	3770232	sa_ill_sa_contig8	contig_2	95.83		True
unknown
769	840	4286742	4286671	sa_ill_sa_contig8	contig_2	95.83		True
unknown
590	729	4286920	4286781	sa_ill_sa_contig8	contig_2	91.43		True
unknown
455	542	4287053	4286966	sa_ill_sa_contig8	contig_2	90.91		True
unknown
1309	1402	4289957	4289864	sa_ill_sa_contig41	contig_2	96.81		True
unknown
671	900	4290595	4290366	sa_ill_sa_contig41	contig_2	90.87		True
unknown
769	840	4381835	4381764	sa_ill_sa_contig8	contig_2	95.83		True
unknown
590	729	4382013	4381874	sa_ill_sa_contig8	contig_2	91.43		True
unknown
455	542	4382146	4382059	sa_ill_sa_contig8	contig_2	90.91		True
unknown
1309	1402	4384891	4384798	sa_ill_sa_contig41	contig_2	96.81		True
unknown
671	900	4385529	4385300	sa_ill_sa_contig41	contig_2	90.87		True
unknown
769	840	4537076	4537005	sa_ill_sa_contig8	contig_2	95.83		True
unknown
590	729	4537254	4537115	sa_ill_sa_contig8	contig_2	91.43		True
unknown
455	542	4537387	4537300	sa_ill_sa_contig8	contig_2	90.91		True
unknown
1309	1402	4540290	4540197	sa_ill_sa_contig41	contig_2	96.81		True
unknown
671	900	4540927	4540698	sa_ill_sa_contig41	contig_2	90.87		True
unknown
769	840	4579990	4579919	sa_ill_sa_contig8	contig_2	95.83		True
unknown
590	729	4580168	4580029	sa_ill_sa_contig8	contig_2	91.43		True
unknown
455	542	4580301	4580214	sa_ill_sa_contig8	contig_2	90.91		True
unknown
1309	1402	4583046	4582953	sa_ill_sa_contig41	contig_2	96.81		True
unknown
671	900	4583684	4583455	sa_ill_sa_contig41	contig_2	90.87		True
unknown
CONTIG	contig_2	4758957	mis_unaligned
497	577	286094	286174	sa_ill_sa_contig41	contig_31	92.59		True
unknown
589	1151	286186	286748	sa_ill_sa_contig41	contig_31	93.25		True
unknown
1158	1540	286755	287137	sa_ill_sa_contig41	contig_31	94.78		True
unknown
1559	1639	287157	287237	sa_ill_sa_contig41	contig_31	97.53		True
unknown
1871	2057	287467	287653	sa_ill_sa_contig41	contig_31	90.37		True
unknown
2099	2316	287700	287917	sa_ill_sa_contig41	contig_31	91.74		True
unknown
2614	2917	288217	288520	sa_ill_sa_contig41	contig_31	93.09		True
unknown
2985	3136	288589	288740	sa_ill_sa_contig41	contig_31	92.11		True
unknown
38	1590	289156	290706	sa_ill_sa_contig8	contig_31	90.88		True
unknown
497	577	292113	292193	sa_ill_sa_contig41	contig_31	92.59		True
unknown
589	1151	292205	292767	sa_ill_sa_contig41	contig_31	93.25		True
unknown
1158	1540	292774	293156	sa_ill_sa_contig41	contig_31	94.78		True
unknown
1559	1639	293176	293256	sa_ill_sa_contig41	contig_31	97.53		True
unknown
1871	2057	293486	293672	sa_ill_sa_contig41	contig_31	90.37		True
unknown
2099	2316	293719	293936	sa_ill_sa_contig41	contig_31	91.74		True
unknown
2614	2917	294236	294539	sa_ill_sa_contig41	contig_31	93.09		True
unknown
2985	3136	294608	294759	sa_ill_sa_contig41	contig_31	92.11		True
unknown
38	1590	295175	296725	sa_ill_sa_contig8	contig_31	90.82		True
unknown
497	577	529664	529744	sa_ill_sa_contig41	contig_31	92.59		True
unknown
589	1151	529756	530318	sa_ill_sa_contig41	contig_31	93.25		True
unknown
1158	1540	530325	530707	sa_ill_sa_contig41	contig_31	94.78		True
unknown
1559	1639	530727	530807	sa_ill_sa_contig41	contig_31	97.53		True
unknown
1871	2057	531037	531223	sa_ill_sa_contig41	contig_31	90.37		True
unknown
2099	2316	531270	531487	sa_ill_sa_contig41	contig_31	91.74		True
unknown
2614	2917	531787	532090	sa_ill_sa_contig41	contig_31	93.09		True
unknown
2985	3136	532159	532310	sa_ill_sa_contig41	contig_31	92.11		True
unknown
38	1590	532977	534527	sa_ill_sa_contig8	contig_31	90.82		True
unknown
20320	20490	581951	582121	sa_ill_sa_contig15	contig_31	90.64		True
unknown
20702	20898	582333	582529	sa_ill_sa_contig15	contig_31	90.86		True
unknown
38	1590	1079316	1077766	sa_ill_sa_contig8	contig_31	90.82		True
unknown
2985	3136	1080134	1079983	sa_ill_sa_contig41	contig_31	92.11		True
unknown
2614	2917	1080506	1080203	sa_ill_sa_contig41	contig_31	93.09		True
unknown
2099	2316	1081023	1080806	sa_ill_sa_contig41	contig_31	91.74		True
unknown
1871	2057	1081256	1081070	sa_ill_sa_contig41	contig_31	90.37		True
unknown
1559	1639	1081566	1081486	sa_ill_sa_contig41	contig_31	97.53		True
unknown
1158	1540	1081968	1081586	sa_ill_sa_contig41	contig_31	94.78		True
unknown
589	1151	1082537	1081975	sa_ill_sa_contig41	contig_31	93.25		True
unknown
497	577	1082629	1082549	sa_ill_sa_contig41	contig_31	92.59		True
unknown
38	1590	1677828	1676278	sa_ill_sa_contig8	contig_31	90.82		True
unknown
2985	3136	1678395	1678244	sa_ill_sa_contig41	contig_31	92.11		True
unknown
2614	2917	1678767	1678464	sa_ill_sa_contig41	contig_31	93.09		True
unknown
2099	2316	1679284	1679067	sa_ill_sa_contig41	contig_31	91.74		True
unknown
1871	2057	1679517	1679331	sa_ill_sa_contig41	contig_31	90.37		True
unknown
1559	1639	1679827	1679747	sa_ill_sa_contig41	contig_31	97.53		True
unknown
1158	1540	1680229	1679847	sa_ill_sa_contig41	contig_31	94.78		True
unknown
589	1151	1680798	1680236	sa_ill_sa_contig41	contig_31	93.25		True
unknown
497	577	1680890	1680810	sa_ill_sa_contig41	contig_31	92.59		True
unknown
38	1590	1782505	1780955	sa_ill_sa_contig8	contig_31	90.82		True
unknown
2985	3136	1783072	1782921	sa_ill_sa_contig41	contig_31	92.11		True
unknown
2614	2917	1783444	1783141	sa_ill_sa_contig41	contig_31	93.09		True
unknown
2099	2316	1783961	1783744	sa_ill_sa_contig41	contig_31	91.74		True
unknown
1871	2057	1784194	1784008	sa_ill_sa_contig41	contig_31	90.37		True
unknown
1559	1639	1784504	1784424	sa_ill_sa_contig41	contig_31	97.53		True
unknown
1158	1540	1784906	1784524	sa_ill_sa_contig41	contig_31	94.78		True
unknown
589	1151	1785475	1784913	sa_ill_sa_contig41	contig_31	93.25		True
unknown
497	577	1785567	1785487	sa_ill_sa_contig41	contig_31	92.59		True
unknown
CONTIG	contig_31	2992094	mis_unaligned
589	1095	65129	65635	sa_ill_sa_contig41	contig_40	95.66		True
unknown
1150	1543	65690	66083	sa_ill_sa_contig41	contig_40	90.61		True
unknown
2105	2299	66638	66832	sa_ill_sa_contig41	contig_40	93.33		True
unknown
2342	2421	66875	66954	sa_ill_sa_contig41	contig_40	90.0		True
unknown
3008	3122	67544	67658	sa_ill_sa_contig41	contig_40	91.3		True
unknown
471	545	68669	68743	sa_ill_sa_contig8	contig_40	98.67		True
unknown
567	826	68763	69022	sa_ill_sa_contig8	contig_40	91.54		True
unknown
589	1095	142222	142728	sa_ill_sa_contig41	contig_40	95.66		True
unknown
1150	1543	142783	143176	sa_ill_sa_contig41	contig_40	90.61		True
unknown
2105	2299	143731	143925	sa_ill_sa_contig41	contig_40	93.33		True
unknown
2342	2421	143968	144047	sa_ill_sa_contig41	contig_40	91.25		True
unknown
3008	3122	144637	144751	sa_ill_sa_contig41	contig_40	90.43		True
unknown
471	545	145554	145628	sa_ill_sa_contig8	contig_40	98.67		True
unknown
567	826	145648	145907	sa_ill_sa_contig8	contig_40	91.54		True
unknown
496	1095	177642	178241	sa_ill_sa_contig41	contig_40	93.33		True
unknown
1150	1543	178296	178689	sa_ill_sa_contig41	contig_40	90.61		True
unknown
2105	2299	179244	179438	sa_ill_sa_contig41	contig_40	93.33		True
unknown
2342	2421	179481	179560	sa_ill_sa_contig41	contig_40	90.0		True
unknown
3008	3122	180150	180264	sa_ill_sa_contig41	contig_40	91.3		True
unknown
471	545	181079	181153	sa_ill_sa_contig8	contig_40	98.67		True
unknown
567	826	181173	181432	sa_ill_sa_contig8	contig_40	91.54		True
unknown
567	826	842870	842611	sa_ill_sa_contig8	contig_40	91.54		True
unknown
471	545	842964	842890	sa_ill_sa_contig8	contig_40	98.67		True
unknown
3008	3122	844088	843974	sa_ill_sa_contig41	contig_40	91.3		True
unknown
2342	2421	844757	844678	sa_ill_sa_contig41	contig_40	90.0		True
unknown
2105	2299	844994	844800	sa_ill_sa_contig41	contig_40	93.33		True
unknown
1150	1543	845942	845549	sa_ill_sa_contig41	contig_40	90.61		True
unknown
589	1095	846503	845997	sa_ill_sa_contig41	contig_40	95.66		True
unknown
496	1095	1656970	1657569	sa_ill_sa_contig41	contig_40	93.33		True
unknown
1150	1543	1657624	1658017	sa_ill_sa_contig41	contig_40	90.61		True
unknown
2105	2299	1658572	1658766	sa_ill_sa_contig41	contig_40	93.33		True
unknown
2342	2421	1658809	1658888	sa_ill_sa_contig41	contig_40	90.0		True
unknown
3008	3122	1659478	1659592	sa_ill_sa_contig41	contig_40	91.3		True
unknown
38	231	1659974	1660167	sa_ill_sa_contig8	contig_40	91.24		True
unknown
471	545	1660417	1660491	sa_ill_sa_contig8	contig_40	98.67		True
unknown
567	826	1660511	1660770	sa_ill_sa_contig8	contig_40	91.54		True
unknown
CONTIG	contig_40	1947326	mis_unaligned
1136	1374	604777	604539	sa_ill_sa_contig8	contig_58	92.47		True
unknown
561	1110	605352	604803	sa_ill_sa_contig8	contig_58	94.73		True
unknown
437	551	605474	605360	sa_ill_sa_contig8	contig_58	96.52		True
unknown
38	431	605873	605480	sa_ill_sa_contig8	contig_58	90.61		True
unknown
3006	3124	606501	606383	sa_ill_sa_contig41	contig_58	96.64		True
unknown
2346	2414	607157	607089	sa_ill_sa_contig41	contig_58	95.65		True
unknown
2102	2316	607401	607187	sa_ill_sa_contig41	contig_58	95.35		True
unknown
1191	1538	608303	607956	sa_ill_sa_contig41	contig_58	95.11		True
unknown
497	1095	608997	608399	sa_ill_sa_contig41	contig_58	94.66		True
unknown
110713	110836	861588	861711	sa_ill_sa_contig1	contig_58	91.94		True
unknown
497	1095	2112698	2113296	sa_ill_sa_contig41	contig_58	94.66		True
unknown
1191	1538	2113392	2113739	sa_ill_sa_contig41	contig_58	95.11		True
unknown
2102	2316	2114294	2114508	sa_ill_sa_contig41	contig_58	95.35		True
unknown
2346	2414	2114538	2114606	sa_ill_sa_contig41	contig_58	95.65		True
unknown
3006	3134	2115194	2115322	sa_ill_sa_contig41	contig_58	93.8		True
unknown
3184	3302	2115371	2115489	sa_ill_sa_contig41	contig_58	94.12		True
unknown
38	431	2115720	2116113	sa_ill_sa_contig8	contig_58	90.61		True
unknown
437	551	2116119	2116233	sa_ill_sa_contig8	contig_58	96.52		True
unknown
561	1110	2116241	2116790	sa_ill_sa_contig8	contig_58	94.73		True
unknown
1136	1374	2116816	2117054	sa_ill_sa_contig8	contig_58	92.47		True
unknown
19874	19965	2171551	2171642	sa_ill_sa_contig15	contig_58	91.3		True
unknown
20204	20310	2171881	2171987	sa_ill_sa_contig15	contig_58	94.39		True
unknown
20351	20466	2172031	2172146	sa_ill_sa_contig15	contig_58	93.1		True
unknown
1136	1374	2387848	2387610	sa_ill_sa_contig8	contig_58	92.47		True
unknown
561	1110	2388423	2387874	sa_ill_sa_contig8	contig_58	94.73		True
unknown
437	551	2388545	2388431	sa_ill_sa_contig8	contig_58	96.52		True
unknown
38	431	2388944	2388551	sa_ill_sa_contig8	contig_58	90.61		True
unknown
3184	3302	2389293	2389175	sa_ill_sa_contig41	contig_58	94.12		True
unknown
3006	3134	2389470	2389342	sa_ill_sa_contig41	contig_58	93.8		True
unknown
2346	2414	2390126	2390058	sa_ill_sa_contig41	contig_58	95.65		True
unknown
2102	2316	2390370	2390156	sa_ill_sa_contig41	contig_58	95.35		True
unknown
1191	1538	2391272	2390925	sa_ill_sa_contig41	contig_58	95.11		True
unknown
497	1095	2391966	2391368	sa_ill_sa_contig41	contig_58	94.66		True
unknown
1136	1374	2830974	2830736	sa_ill_sa_contig8	contig_58	92.47		True
unknown
561	1110	2831549	2831000	sa_ill_sa_contig8	contig_58	94.73		True
