S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
124755	125486	3	734	sa_ill_sa_contig10	contig_103	93.31		True
1	1576	1674224	1672649	sa_ill_sa_contig47	contig_103	99.88		True
fake: not a misassembly [fragmentation of reference genome]
1	41074	1715349	1674251	sa_ill_sa_contig20	contig_103	99.84		True
translocation
1	1649	1717002	1715350	sa_ill_sa_contig8	contig_103	99.3		True
fake: not a misassembly [fragmentation of reference genome]
203	3323	1720512	1717390	sa_ill_sa_contig41	contig_103	99.68		True
translocation
38161	38352	1720795	1720605	sa_ill_sa_contig23	contig_103	95.31		True
local misassembly
38187	38352	1721048	1720883	sa_ill_sa_contig23	contig_103	98.8		True
local misassembly
1	38352	1759536	1721140	sa_ill_sa_contig23	contig_103	99.8		True
fake: not a misassembly [fragmentation of reference genome]
688	925	1759932	1759680	sa_ill_sa_contig51	contig_103	94.07		True
translocation
1	1703	1761648	1759946	sa_ill_sa_contig8	contig_103	99.65		True
fake: not a misassembly [fragmentation of reference genome]
1	3323	1765301	1761978	sa_ill_sa_contig41	contig_103	99.7		True
translocation
1	1604	1766906	1765302	sa_ill_sa_contig8	contig_103	99.71		True
fake: not a misassembly [fragmentation of reference genome]
203	3323	1770327	1767203	sa_ill_sa_contig41	contig_103	99.46		True
translocation
55995	56123	1770630	1770503	sa_ill_sa_contig15	contig_103	98.45		True
local misassembly
1	56123	1826836	1770778	sa_ill_sa_contig15	contig_103	99.59		True
indel: indel (<= 5bp) [fragmentation of reference genome]
4	718	1826837	1827552	sa_ill_sa_contig58	contig_103	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3261	1830816	1827553	sa_ill_sa_contig42	contig_103	99.91		True
fake: not a misassembly [fragmentation of reference genome]
1	211909	1831016	2043055	sa_ill_sa_contig2	contig_103	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
55	207093	2043056	2250144	sa_ill_sa_contig3	contig_103	99.75		True
fake: not a misassembly [fragmentation of reference genome]
1	78138	2250157	2328229	sa_ill_sa_contig7	contig_103	99.66		True
local misassembly
78271	134302	2328230	2384312	sa_ill_sa_contig7	contig_103	99.81		True
fake: not a misassembly [fragmentation of reference genome]
21	50729	2435121	2384375	sa_ill_sa_contig16	contig_103	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	177172	2612433	2435122	sa_ill_sa_contig4	contig_103	99.82		True
fake: not a misassembly [fragmentation of reference genome]
1	41771	2612622	2654430	sa_ill_sa_contig19	contig_103	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
63108	66060	2657391	2654431	sa_ill_sa_contig13	contig_103	99.25		True
local misassembly
188	63338	2720595	2657392	sa_ill_sa_contig13	contig_103	99.77		True
CONTIG	contig_103	2720595	misassembled
497	577	286061	286141	sa_ill_sa_contig41	contig_86	92.59		True
unknown
589	929	286153	286493	sa_ill_sa_contig41	contig_86	97.07		True
unknown
1158	1540	286724	287106	sa_ill_sa_contig41	contig_86	94.78		True
unknown
1559	1639	287126	287206	sa_ill_sa_contig41	contig_86	97.53		True
unknown
1871	2057	287436	287622	sa_ill_sa_contig41	contig_86	90.37		True
unknown
2099	2316	287669	287886	sa_ill_sa_contig41	contig_86	91.74		True
unknown
2614	2917	288186	288489	sa_ill_sa_contig41	contig_86	93.09		True
unknown
2985	3136	288558	288709	sa_ill_sa_contig41	contig_86	92.11		True
unknown
38	1590	289125	290675	sa_ill_sa_contig8	contig_86	90.88		True
unknown
497	577	292082	292162	sa_ill_sa_contig41	contig_86	92.59		True
unknown
589	1151	292174	292736	sa_ill_sa_contig41	contig_86	93.25		True
unknown
1158	1540	292743	293125	sa_ill_sa_contig41	contig_86	94.78		True
unknown
1559	1639	293145	293225	sa_ill_sa_contig41	contig_86	97.53		True
unknown
1871	2057	293455	293641	sa_ill_sa_contig41	contig_86	90.37		True
unknown
2099	2316	293688	293905	sa_ill_sa_contig41	contig_86	91.74		True
unknown
2614	2917	294205	294508	sa_ill_sa_contig41	contig_86	93.09		True
unknown
2985	3136	294577	294728	sa_ill_sa_contig41	contig_86	92.11		True
unknown
38	1590	295144	296694	sa_ill_sa_contig8	contig_86	90.82		True
unknown
497	577	529623	529703	sa_ill_sa_contig41	contig_86	92.59		True
unknown
589	1151	529715	530277	sa_ill_sa_contig41	contig_86	93.25		True
unknown
1158	1539	530284	530665	sa_ill_sa_contig41	contig_86	94.76		True
unknown
1559	1639	530684	530764	sa_ill_sa_contig41	contig_86	97.53		True
unknown
1871	2057	530994	531180	sa_ill_sa_contig41	contig_86	90.37		True
unknown
2099	2183	531227	531311	sa_ill_sa_contig41	contig_86	91.76		True
unknown
2185	2316	531312	531443	sa_ill_sa_contig41	contig_86	91.67		True
unknown
2614	2917	531743	532046	sa_ill_sa_contig41	contig_86	93.09		True
unknown
2985	3136	532115	532266	sa_ill_sa_contig41	contig_86	92.11		True
unknown
38	1590	532933	534483	sa_ill_sa_contig8	contig_86	90.82		True
unknown
20320	20490	581904	582074	sa_ill_sa_contig15	contig_86	90.64		True
unknown
20702	20898	582286	582482	sa_ill_sa_contig15	contig_86	90.86		True
unknown
38	1590	1079235	1077685	sa_ill_sa_contig8	contig_86	90.82		True
unknown
2985	3136	1080053	1079902	sa_ill_sa_contig41	contig_86	92.11		True
unknown
2614	2917	1080425	1080122	sa_ill_sa_contig41	contig_86	93.09		True
unknown
2099	2316	1080942	1080725	sa_ill_sa_contig41	contig_86	91.74		True
unknown
1871	2057	1081175	1080989	sa_ill_sa_contig41	contig_86	90.37		True
unknown
1559	1639	1081485	1081405	sa_ill_sa_contig41	contig_86	97.53		True
unknown
1158	1540	1081887	1081505	sa_ill_sa_contig41	contig_86	94.78		True
unknown
589	1151	1082456	1081894	sa_ill_sa_contig41	contig_86	93.25		True
unknown
497	577	1082548	1082468	sa_ill_sa_contig41	contig_86	92.59		True
unknown
38	1590	1677702	1676152	sa_ill_sa_contig8	contig_86	90.82		True
unknown
2985	3136	1678269	1678118	sa_ill_sa_contig41	contig_86	92.11		True
unknown
2614	2917	1678641	1678338	sa_ill_sa_contig41	contig_86	93.09		True
unknown
2099	2316	1679158	1678941	sa_ill_sa_contig41	contig_86	91.74		True
unknown
1871	2057	1679391	1679205	sa_ill_sa_contig41	contig_86	90.37		True
unknown
1559	1639	1679701	1679621	sa_ill_sa_contig41	contig_86	97.53		True
unknown
1158	1540	1680103	1679721	sa_ill_sa_contig41	contig_86	94.78		True
unknown
589	1151	1680672	1680110	sa_ill_sa_contig41	contig_86	93.25		True
unknown
497	577	1680764	1680684	sa_ill_sa_contig41	contig_86	92.59		True
unknown
38	1590	1782371	1780821	sa_ill_sa_contig8	contig_86	90.82		True
unknown
2985	3136	1782938	1782787	sa_ill_sa_contig41	contig_86	92.11		True
unknown
2614	2917	1783310	1783007	sa_ill_sa_contig41	contig_86	93.09		True
unknown
2099	2316	1783827	1783610	sa_ill_sa_contig41	contig_86	91.74		True
unknown
1871	2057	1784060	1783874	sa_ill_sa_contig41	contig_86	90.37		True
unknown
1158	1540	1784771	1784389	sa_ill_sa_contig41	contig_86	94.78		True
unknown
589	1151	1785340	1784778	sa_ill_sa_contig41	contig_86	93.25		True
unknown
497	577	1785432	1785352	sa_ill_sa_contig41	contig_86	92.59		True
unknown
CONTIG	contig_86	2991915	mis_unaligned
492	565	1501424	1501497	sa_ill_sa_contig51	contig_88	93.24		True
unknown
589	679	1501498	1501588	sa_ill_sa_contig51	contig_88	90.11		True
unknown
691	765	1501596	1501670	sa_ill_sa_contig51	contig_88	97.33		True
unknown
788	861	1501678	1501751	sa_ill_sa_contig51	contig_88	97.3		True
unknown
497	1540	1502808	1503851	sa_ill_sa_contig41	contig_88	94.16		True
unknown
1867	2316	1504178	1504627	sa_ill_sa_contig41	contig_88	90.89		True
unknown
2676	2916	1504988	1505228	sa_ill_sa_contig41	contig_88	95.44		True
unknown
35	1591	1505786	1507340	sa_ill_sa_contig8	contig_88	91.96		True
unknown
35	1591	2581167	2579613	sa_ill_sa_contig8	contig_88	92.03		True
unknown
2615	2909	2582200	2581906	sa_ill_sa_contig41	contig_88	93.56		True
unknown
1867	2316	2582949	2582500	sa_ill_sa_contig41	contig_88	90.89		True
unknown
497	1540	2584319	2583276	sa_ill_sa_contig41	contig_88	94.25		True
unknown
35	1591	2601785	2600231	sa_ill_sa_contig8	contig_88	91.96		True
unknown
2676	2916	2602760	2602520	sa_ill_sa_contig41	contig_88	95.44		True
unknown
1867	2316	2603568	2603119	sa_ill_sa_contig41	contig_88	90.89		True
unknown
1559	1710	2603874	2603723	sa_ill_sa_contig41	contig_88	90.79		True
unknown
497	1490	2604934	2603941	sa_ill_sa_contig41	contig_88	94.16		True
unknown
35	1591	2662113	2660558	sa_ill_sa_contig8	contig_88	91.85		True
unknown
2615	2916	2662972	2662671	sa_ill_sa_contig41	contig_88	93.38		True
unknown
1867	2316	2663720	2663271	sa_ill_sa_contig41	contig_88	90.89		True
unknown
497	1540	2665090	2664047	sa_ill_sa_contig41	contig_88	94.25		True
unknown
35	1591	2668035	2666481	sa_ill_sa_contig8	contig_88	92.03		True
unknown
497	3301	2671013	2668207	sa_ill_sa_contig41	contig_88	90.0		True
unknown
35	1591	2732573	2731019	sa_ill_sa_contig8	contig_88	91.9		True
unknown
2615	2916	2733432	2733131	sa_ill_sa_contig41	contig_88	93.38		True
unknown
1986	2316	2734062	2733732	sa_ill_sa_contig41	contig_88	90.63		True
unknown
1867	1984	2734180	2734063	sa_ill_sa_contig41	contig_88	92.37		True
unknown
1004	1540	2735043	2734507	sa_ill_sa_contig41	contig_88	92.18		True
unknown
497	1002	2735549	2735044	sa_ill_sa_contig41	contig_88	96.64		True
unknown
35	1591	2738184	2736630	sa_ill_sa_contig8	contig_88	91.9		True
unknown
497	3301	2741162	2738356	sa_ill_sa_contig41	contig_88	90.0		True
unknown
35	1591	2743183	2741631	sa_ill_sa_contig8	contig_88	91.77		True
unknown
2615	2916	2744042	2743741	sa_ill_sa_contig41	contig_88	93.38		True
unknown
1867	2316	2744791	2744342	sa_ill_sa_contig41	contig_88	90.67		True
unknown
497	1540	2746161	2745118	sa_ill_sa_contig41	contig_88	94.25		True
unknown
35	1591	3196612	3195058	sa_ill_sa_contig8	contig_88	92.03		True
unknown
2615	2916	3197471	3197170	sa_ill_sa_contig41	contig_88	93.38		True
unknown
1867	2316	3198220	3197771	sa_ill_sa_contig41	contig_88	90.89		True
unknown
1325	1540	3198762	3198547	sa_ill_sa_contig41	contig_88	93.52		True
unknown
497	1323	3199589	3198763	sa_ill_sa_contig41	contig_88	94.32		True
unknown
35	1591	3489353	3487799	sa_ill_sa_contig8	contig_88	92.03		True
unknown
2615	2916	3490212	3489911	sa_ill_sa_contig41	contig_88	93.38		True
unknown
1867	2316	3490961	3490512	sa_ill_sa_contig41	contig_88	90.89		True
unknown
497	1540	3492331	3491288	sa_ill_sa_contig41	contig_88	94.25		True
unknown
CONTIG	contig_88	4045220	mis_unaligned
1136	1374	604746	604508	sa_ill_sa_contig8	contig_2	92.47		True
unknown
561	1110	605321	604772	sa_ill_sa_contig8	contig_2	94.73		True
unknown
437	551	605443	605329	sa_ill_sa_contig8	contig_2	96.52		True
unknown
38	431	605842	605449	sa_ill_sa_contig8	contig_2	90.61		True
unknown
3006	3124	606470	606352	sa_ill_sa_contig41	contig_2	96.64		True
unknown
2346	2414	607127	607059	sa_ill_sa_contig41	contig_2	95.65		True
unknown
2102	2316	607371	607157	sa_ill_sa_contig41	contig_2	95.35		True
unknown
1191	1538	608273	607926	sa_ill_sa_contig41	contig_2	95.11		True
unknown
497	1095	608967	608369	sa_ill_sa_contig41	contig_2	94.66		True
unknown
110713	110836	861547	861670	sa_ill_sa_contig1	contig_2	91.94		True
unknown
497	1095	2112603	2113201	sa_ill_sa_contig41	contig_2	94.66		True
unknown
1191	1538	2113297	2113644	sa_ill_sa_contig41	contig_2	95.11		True
unknown
2102	2316	2114200	2114414	sa_ill_sa_contig41	contig_2	95.35		True
unknown
2346	2414	2114444	2114512	sa_ill_sa_contig41	contig_2	95.65		True
unknown
3006	3134	2115100	2115228	sa_ill_sa_contig41	contig_2	93.8		True
unknown
3184	3302	2115277	2115395	sa_ill_sa_contig41	contig_2	94.12		True
unknown
38	431	2115625	2116018	sa_ill_sa_contig8	contig_2	90.61		True
unknown
437	551	2116024	2116138	sa_ill_sa_contig8	contig_2	96.52		True
unknown
561	1110	2116146	2116695	sa_ill_sa_contig8	contig_2	94.73		True
unknown
1136	1374	2116721	2116959	sa_ill_sa_contig8	contig_2	92.47		True
unknown
19874	19965	2171448	2171539	sa_ill_sa_contig15	contig_2	91.3		True
unknown
20204	20310	2171778	2171884	sa_ill_sa_contig15	contig_2	94.39		True
unknown
20351	20466	2171928	2172043	sa_ill_sa_contig15	contig_2	93.1		True
unknown
1136	1374	2387714	2387476	sa_ill_sa_contig8	contig_2	92.47		True
unknown
561	1110	2388289	2387740	sa_ill_sa_contig8	contig_2	94.73		True
unknown
437	551	2388411	2388297	sa_ill_sa_contig8	contig_2	96.52		True
unknown
38	431	2388810	2388417	sa_ill_sa_contig8	contig_2	90.61		True
unknown
3184	3302	2389159	2389041	sa_ill_sa_contig41	contig_2	94.12		True
unknown
3006	3134	2389336	2389208	sa_ill_sa_contig41	contig_2	93.8		True
unknown
2346	2414	2389992	2389924	sa_ill_sa_contig41	contig_2	95.65		True
unknown
2102	2316	2390236	2390022	sa_ill_sa_contig41	contig_2	95.35		True
unknown
1191	1538	2391138	2390791	sa_ill_sa_contig41	contig_2	95.11		True
unknown
497	1095	2391832	2391234	sa_ill_sa_contig41	contig_2	94.66		True
unknown
1136	1374	2830815	2830577	sa_ill_sa_contig8	contig_2	92.47		True
unknown
965	1110	2830986	2830841	sa_ill_sa_contig8	contig_2	93.84		True
unknown
561	963	2831389	2830987	sa_ill_sa_contig8	contig_2	95.04		True
unknown
437	551	2831511	2831397	sa_ill_sa_contig8	contig_2	96.52		True
unknown
38	431	2831910	2831517	sa_ill_sa_contig8	contig_2	90.61		True
unknown
3006	3124	2832537	2832419	sa_ill_sa_contig41	contig_2	96.64		True
unknown
2346	2414	2833193	2833125	sa_ill_sa_contig41	contig_2	95.65		True
unknown
2141	2316	2833398	2833223	sa_ill_sa_contig41	contig_2	96.02		True
unknown
1191	1538	2834340	2833993	sa_ill_sa_contig41	contig_2	95.11		True
unknown
497	1095	2835034	2834436	sa_ill_sa_contig41	contig_2	94.66		True
unknown
785	865	2836055	2835975	sa_ill_sa_contig51	contig_2	98.77		True
unknown
691	766	2836139	2836064	sa_ill_sa_contig51	contig_2	96.05		True
unknown
585	666	2836243	2836162	sa_ill_sa_contig51	contig_2	91.46		True
unknown
491	565	2836329	2836255	sa_ill_sa_contig51	contig_2	93.33		True
unknown
CONTIG	contig_2	2845275	mis_unaligned
589	988	65077	65476	sa_ill_sa_contig41	contig_87	96.25		True
unknown
1193	1263	65560	65630	sa_ill_sa_contig41	contig_87	95.77		True
unknown
1270	1543	65637	65910	sa_ill_sa_contig41	contig_87	92.7		True
unknown
2105	2299	66465	66659	sa_ill_sa_contig41	contig_87	93.33		True
unknown
2342	2421	66702	66781	sa_ill_sa_contig41	contig_87	90.0		True
unknown
3008	3122	67282	67396	sa_ill_sa_contig41	contig_87	91.3		True
unknown
85	182	67959	68056	sa_ill_sa_contig8	contig_87	90.82		True
unknown
342	432	68210	68300	sa_ill_sa_contig8	contig_87	94.51		True
unknown
471	545	68339	68413	sa_ill_sa_contig8	contig_87	98.67		True
unknown
567	826	68433	68692	sa_ill_sa_contig8	contig_87	91.54		True
unknown
859	956	68714	68811	sa_ill_sa_contig8	contig_87	90.82		True
unknown
497	1095	141519	142117	sa_ill_sa_contig41	contig_87	93.49		True
unknown
1150	1543	142172	142565	sa_ill_sa_contig41	contig_87	90.61		True
unknown
2105	2299	143100	143294	sa_ill_sa_contig41	contig_87	93.33		True
unknown
2342	2421	143337	143416	sa_ill_sa_contig41	contig_87	90.0		True
unknown
2429	2499	143425	143495	sa_ill_sa_contig41	contig_87	90.14		True
unknown
496	1031	176583	177118	sa_ill_sa_contig41	contig_87	93.28		True
unknown
1150	1543	177235	177628	sa_ill_sa_contig41	contig_87	90.61		True
unknown
1561	1674	177636	177749	sa_ill_sa_contig41	contig_87	95.61		True
unknown
2105	2299	177962	178156	sa_ill_sa_contig41	contig_87	93.33		True
unknown
3008	3122	178869	178983	sa_ill_sa_contig41	contig_87	91.3		True
unknown
471	545	179798	179872	sa_ill_sa_contig8	contig_87	98.67		True
unknown
573	826	179896	180149	sa_ill_sa_contig8	contig_87	91.34		True
unknown
965	1060	839894	839799	sa_ill_sa_contig8	contig_87	90.62		True
unknown
567	826	840292	840033	sa_ill_sa_contig8	contig_87	91.54		True
unknown
471	545	840386	840312	sa_ill_sa_contig8	contig_87	98.67		True
unknown
3008	3122	841510	841396	sa_ill_sa_contig41	contig_87	91.3		True
unknown
2775	2904	841742	841613	sa_ill_sa_contig41	contig_87	91.54		True
unknown
1266	1543	843097	842820	sa_ill_sa_contig41	contig_87	92.09		True
unknown
768	1095	843593	843266	sa_ill_sa_contig41	contig_87	94.21		True
unknown
589	763	843768	843594	sa_ill_sa_contig41	contig_87	98.29		True
unknown
496	1095	1652495	1653094	sa_ill_sa_contig41	contig_87	93.33		True
unknown
1150	1543	1653149	1653542	sa_ill_sa_contig41	contig_87	90.61		True
unknown
2105	2299	1654098	1654292	sa_ill_sa_contig41	contig_87	93.33		True
unknown
2342	2421	1654335	1654414	sa_ill_sa_contig41	contig_87	90.0		True
unknown
3008	3122	1655004	1655118	sa_ill_sa_contig41	contig_87	91.3		True
unknown
74	231	1655520	1655677	sa_ill_sa_contig8	contig_87	92.41		True
unknown
471	545	1655927	1656001	sa_ill_sa_contig8	contig_87	98.67		True
unknown
567	826	1656021	1656280	sa_ill_sa_contig8	contig_87	91.54		True
unknown
CONTIG	contig_87	1934812	mis_unaligned
671	900	806609	806838	sa_ill_sa_contig41	contig_95	90.87		True
unknown
1309	1402	807247	807340	sa_ill_sa_contig41	contig_95	96.81		True
unknown
455	542	809991	810078	sa_ill_sa_contig8	contig_95	90.91		True
unknown
590	729	810124	810263	sa_ill_sa_contig8	contig_95	91.43		True
unknown
769	840	810302	810373	sa_ill_sa_contig8	contig_95	95.83		True
unknown
671	900	1472806	1473035	sa_ill_sa_contig41	contig_95	90.87		True
unknown
1309	1402	1473444	1473537	sa_ill_sa_contig41	contig_95	96.81		True
unknown
455	542	1476187	1476274	sa_ill_sa_contig8	contig_95	90.91		True
unknown
590	729	1476320	1476459	sa_ill_sa_contig8	contig_95	91.43		True
unknown
769	840	1476498	1476569	sa_ill_sa_contig8	contig_95	95.83		True
unknown
769	840	1993010	1992939	sa_ill_sa_contig8	contig_95	95.83		True
unknown
590	700	1993187	1993077	sa_ill_sa_contig8	contig_95	92.79		True
unknown
455	542	1993320	1993233	sa_ill_sa_contig8	contig_95	90.91		True
unknown
175	289	1993604	1993490	sa_ill_sa_contig8	contig_95	92.17		True
unknown
1309	1402	1996226	1996133	sa_ill_sa_contig41	contig_95	96.81		True
unknown
671	900	1996864	1996635	sa_ill_sa_contig41	contig_95	90.87		True
unknown
769	840	2088086	2088015	sa_ill_sa_contig8	contig_95	95.83		True
unknown
590	729	2088264	2088125	sa_ill_sa_contig8	contig_95	91.43		True
unknown
455	542	2088397	2088310	sa_ill_sa_contig8	contig_95	90.91		True
unknown
1309	1402	2091141	2091048	sa_ill_sa_contig41	contig_95	96.81		True
unknown
671	900	2091779	2091550	sa_ill_sa_contig41	contig_95	90.87		True
unknown
769	840	2243309	2243238	sa_ill_sa_contig8	contig_95	95.83		True
unknown
590	729	2243487	2243348	sa_ill_sa_contig8	contig_95	91.43		True
unknown
455	542	2243620	2243533	sa_ill_sa_contig8	contig_95	90.91		True
unknown
1309	1402	2246525	2246432	sa_ill_sa_contig41	contig_95	96.81		True
unknown
671	900	2247163	2246934	sa_ill_sa_contig41	contig_95	90.87		True
unknown
769	840	2286221	2286150	sa_ill_sa_contig8	contig_95	95.83		True
unknown
590	729	2286399	2286260	sa_ill_sa_contig8	contig_95	91.43		True
unknown
455	542	2286532	2286445	sa_ill_sa_contig8	contig_95	90.91		True
unknown
1309	1402	2289275	2289182	sa_ill_sa_contig41	contig_95	96.81		True
unknown
671	900	2289913	2289684	sa_ill_sa_contig41	contig_95	90.87		True
unknown
590	729	3035838	3035699	sa_ill_sa_contig8	contig_95	91.43		True
unknown
455	542	3035971	3035884	sa_ill_sa_contig8	contig_95	90.91		True
unknown
1309	1402	3038971	3038880	sa_ill_sa_contig41	contig_95	94.68		True
unknown
671	900	3039609	3039380	sa_ill_sa_contig41	contig_95	90.87		True
unknown
CONTIG	contig_95	4757960	mis_unaligned
671	900	304100	304329	sa_ill_sa_contig41	contig_96	90.87		True
unknown
1309	1402	304738	304831	sa_ill_sa_contig41	contig_96	96.81		True
unknown
455	542	307557	307644	sa_ill_sa_contig8	contig_96	90.91		True
unknown
590	709	307690	307809	sa_ill_sa_contig8	contig_96	93.33		True
unknown
769	841	307867	307939	sa_ill_sa_contig8	contig_96	95.89		True
unknown
671	900	1012322	1012551	sa_ill_sa_contig41	contig_96	90.87		True
unknown
1309	1402	1012960	1013053	sa_ill_sa_contig41	contig_96	96.81		True
unknown
455	542	1015785	1015872	sa_ill_sa_contig8	contig_96	90.91		True
unknown
