S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
124755	125486	2	733	sa_ill_sa_contig10	contig_104	93.31		True
1	131983	657930	789966	sa_ill_sa_contig8	contig_104	99.85		True
fake: not a misassembly [fragmentation of reference genome]
1	149926	790308	939827	sa_ill_sa_contig5	contig_104	99.55		True
fake: not a misassembly [fragmentation of reference genome]
1	30897	939873	970777	sa_ill_sa_contig27	contig_104	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	861	970778	971584	sa_ill_sa_contig53	contig_104	99.77		True
fake: not a misassembly [fragmentation of reference genome]
56	2978	974624	971703	sa_ill_sa_contig43	contig_104	99.56		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	13692	988331	974625	sa_ill_sa_contig35	contig_104	99.78		True
fake: not a misassembly [fragmentation of reference genome]
1	125486	989063	1114780	sa_ill_sa_contig10	contig_104	99.68		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	720	1114781	1115445	sa_ill_sa_contig60	contig_104	100.0		True
fake: not a misassembly [fragmentation of reference genome]
56	539	1117048	1116565	sa_ill_sa_contig65	contig_104	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
71	20896	1137891	1117049	sa_ill_sa_contig32	contig_104	99.83		True
translocation
1	130429	1268271	1137892	sa_ill_sa_contig9	contig_104	99.79		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	4636	1268272	1272856	sa_ill_sa_contig40	contig_104	99.91		True
fake: not a misassembly [fragmentation of reference genome]
1	5318	1272857	1278178	sa_ill_sa_contig38	contig_104	99.83		True
fake: not a misassembly [fragmentation of reference genome]
56	4636	1282763	1278179	sa_ill_sa_contig40	contig_104	99.91		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	26180	1308950	1282764	sa_ill_sa_contig29	contig_104	99.92		True
fake: not a misassembly [fragmentation of reference genome]
1	857	1309316	1310172	sa_ill_sa_contig54	contig_104	100.0		True
fake: not a misassembly [fragmentation of reference genome]
56	1727	1312375	1310702	sa_ill_sa_contig46	contig_104	99.88		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	43683	1312376	1355911	sa_ill_sa_contig18	contig_104	99.38		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	588	1356444	1355912	sa_ill_sa_contig63	contig_104	99.07		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	142808	1356445	1499371	sa_ill_sa_contig6	contig_104	99.8		True
fake: not a misassembly [fragmentation of reference genome]
1	21042	1499525	1520574	sa_ill_sa_contig31	contig_104	99.9		True
translocation
98057	98213	1520575	1520731	sa_ill_sa_contig11	contig_104	98.58		True
local misassembly
98340	98561	1520732	1520953	sa_ill_sa_contig11	contig_104	98.02		True
indel: indel (> 5bp) [fragmentation of reference genome]
43758	70357	1547560	1520954	sa_ill_sa_contig12	contig_104	99.27		True
local misassembly
46	44268	1591801	1547561	sa_ill_sa_contig12	contig_104	99.66		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	50706	1591802	1642517	sa_ill_sa_contig17	contig_104	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5049	1642518	1647514	sa_ill_sa_contig39	contig_104	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	14362	1647515	1661884	sa_ill_sa_contig33	contig_104	99.79		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	766	1662596	1661885	sa_ill_sa_contig55	contig_104	99.88		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	6686	1669286	1662597	sa_ill_sa_contig37	contig_104	99.87		True
fake: not a misassembly [fragmentation of reference genome]
1	2840	1669312	1672150	sa_ill_sa_contig44	contig_104	99.58		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1576	1673724	1672151	sa_ill_sa_contig47	contig_104	99.75		True
fake: not a misassembly [fragmentation of reference genome]
1	41074	1714847	1673751	sa_ill_sa_contig20	contig_104	99.85		True
translocation
1	1649	1716497	1714848	sa_ill_sa_contig8	contig_104	99.65		True
fake: not a misassembly [fragmentation of reference genome]
203	3323	1720008	1716885	sa_ill_sa_contig41	contig_104	99.71		True
translocation
38161	38352	1720291	1720101	sa_ill_sa_contig23	contig_104	95.31		True
local misassembly
38187	38352	1720544	1720379	sa_ill_sa_contig23	contig_104	98.8		True
local misassembly
1	38352	1759011	1720637	sa_ill_sa_contig23	contig_104	99.85		True
fake: not a misassembly [fragmentation of reference genome]
688	925	1759404	1759152	sa_ill_sa_contig51	contig_104	94.07		True
translocation
1	1703	1761099	1759418	sa_ill_sa_contig8	contig_104	95.92		True
fake: not a misassembly [fragmentation of reference genome]
1	3323	1764755	1761429	sa_ill_sa_contig41	contig_104	99.64		True
translocation
1	1604	1766356	1764756	sa_ill_sa_contig8	contig_104	99.65		True
fake: not a misassembly [fragmentation of reference genome]
203	3323	1769776	1766653	sa_ill_sa_contig41	contig_104	99.68		True
translocation
55995	56123	1770080	1769953	sa_ill_sa_contig15	contig_104	98.45		True
local misassembly
1	56123	1826268	1770228	sa_ill_sa_contig15	contig_104	99.62		True
indel: indel (<= 5bp) [fragmentation of reference genome]
4	718	1826269	1826984	sa_ill_sa_contig58	contig_104	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3261	1830248	1826985	sa_ill_sa_contig42	contig_104	99.85		True
fake: not a misassembly [fragmentation of reference genome]
1	211909	1830448	2042435	sa_ill_sa_contig2	contig_104	99.86		True
indel: indel (> 5bp) [fragmentation of reference genome]
55	207093	2042436	2249467	sa_ill_sa_contig3	contig_104	99.78		True
fake: not a misassembly [fragmentation of reference genome]
1	78138	2249480	2327539	sa_ill_sa_contig7	contig_104	99.69		True
local misassembly
78271	134302	2327540	2383567	sa_ill_sa_contig7	contig_104	99.8		True
fake: not a misassembly [fragmentation of reference genome]
21	50729	2434366	2383630	sa_ill_sa_contig16	contig_104	99.81		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	177172	2611605	2434367	sa_ill_sa_contig4	contig_104	99.83		True
fake: not a misassembly [fragmentation of reference genome]
1	41771	2611794	2653594	sa_ill_sa_contig19	contig_104	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
63108	66060	2656552	2653595	sa_ill_sa_contig13	contig_104	99.37		True
local misassembly
188	63338	2719746	2656553	sa_ill_sa_contig13	contig_104	99.76		True
CONTIG	contig_104	2719746	misassembled
497	577	286084	286164	sa_ill_sa_contig41	contig_87	92.59		True
unknown
589	1151	286176	286738	sa_ill_sa_contig41	contig_87	93.25		True
unknown
1158	1540	286745	287127	sa_ill_sa_contig41	contig_87	94.78		True
unknown
1559	1639	287147	287227	sa_ill_sa_contig41	contig_87	97.53		True
unknown
1871	2057	287457	287643	sa_ill_sa_contig41	contig_87	90.37		True
unknown
2099	2316	287690	287907	sa_ill_sa_contig41	contig_87	91.74		True
unknown
2614	2917	288207	288510	sa_ill_sa_contig41	contig_87	93.09		True
unknown
2985	3136	288579	288730	sa_ill_sa_contig41	contig_87	92.11		True
unknown
38	1590	289146	290696	sa_ill_sa_contig8	contig_87	90.88		True
unknown
497	577	292103	292183	sa_ill_sa_contig41	contig_87	92.59		True
unknown
589	1151	292195	292757	sa_ill_sa_contig41	contig_87	93.25		True
unknown
1158	1540	292764	293146	sa_ill_sa_contig41	contig_87	94.78		True
unknown
1559	1639	293166	293246	sa_ill_sa_contig41	contig_87	97.53		True
unknown
1871	2057	293476	293662	sa_ill_sa_contig41	contig_87	90.37		True
unknown
2099	2316	293709	293926	sa_ill_sa_contig41	contig_87	91.74		True
unknown
2614	2917	294226	294529	sa_ill_sa_contig41	contig_87	93.09		True
unknown
2985	3136	294598	294749	sa_ill_sa_contig41	contig_87	92.11		True
unknown
38	1590	295165	296715	sa_ill_sa_contig8	contig_87	90.82		True
unknown
497	577	529654	529734	sa_ill_sa_contig41	contig_87	92.59		True
unknown
589	1151	529746	530308	sa_ill_sa_contig41	contig_87	93.25		True
unknown
1158	1540	530315	530697	sa_ill_sa_contig41	contig_87	94.78		True
unknown
1559	1639	530717	530797	sa_ill_sa_contig41	contig_87	97.53		True
unknown
1871	2057	531027	531213	sa_ill_sa_contig41	contig_87	90.37		True
unknown
2099	2316	531260	531477	sa_ill_sa_contig41	contig_87	91.74		True
unknown
2614	2917	531777	532080	sa_ill_sa_contig41	contig_87	93.09		True
unknown
2985	3136	532149	532300	sa_ill_sa_contig41	contig_87	92.11		True
unknown
38	1590	532967	534517	sa_ill_sa_contig8	contig_87	90.82		True
unknown
20320	20490	581941	582111	sa_ill_sa_contig15	contig_87	90.64		True
unknown
20702	20898	582323	582519	sa_ill_sa_contig15	contig_87	90.86		True
unknown
38	1590	1079306	1077756	sa_ill_sa_contig8	contig_87	90.82		True
unknown
2985	3136	1080124	1079973	sa_ill_sa_contig41	contig_87	92.11		True
unknown
2614	2917	1080496	1080193	sa_ill_sa_contig41	contig_87	93.09		True
unknown
2099	2316	1081013	1080796	sa_ill_sa_contig41	contig_87	91.74		True
unknown
1871	2057	1081246	1081060	sa_ill_sa_contig41	contig_87	90.37		True
unknown
1559	1639	1081556	1081476	sa_ill_sa_contig41	contig_87	97.53		True
unknown
1158	1540	1081958	1081576	sa_ill_sa_contig41	contig_87	94.78		True
unknown
589	1151	1082527	1081965	sa_ill_sa_contig41	contig_87	93.25		True
unknown
497	577	1082619	1082539	sa_ill_sa_contig41	contig_87	92.59		True
unknown
38	1590	1677819	1676269	sa_ill_sa_contig8	contig_87	90.82		True
unknown
2985	3136	1678386	1678235	sa_ill_sa_contig41	contig_87	92.11		True
unknown
2614	2917	1678758	1678455	sa_ill_sa_contig41	contig_87	93.09		True
unknown
2099	2316	1679275	1679058	sa_ill_sa_contig41	contig_87	91.74		True
unknown
1871	2057	1679508	1679322	sa_ill_sa_contig41	contig_87	90.37		True
unknown
1559	1639	1679818	1679738	sa_ill_sa_contig41	contig_87	97.53		True
unknown
1158	1540	1680220	1679838	sa_ill_sa_contig41	contig_87	94.78		True
unknown
589	1151	1680789	1680227	sa_ill_sa_contig41	contig_87	93.25		True
unknown
497	577	1680881	1680801	sa_ill_sa_contig41	contig_87	92.59		True
unknown
38	1590	1782496	1780946	sa_ill_sa_contig8	contig_87	90.82		True
unknown
2985	3136	1783063	1782912	sa_ill_sa_contig41	contig_87	92.11		True
unknown
2614	2917	1783435	1783132	sa_ill_sa_contig41	contig_87	93.09		True
unknown
2099	2316	1783952	1783735	sa_ill_sa_contig41	contig_87	91.74		True
unknown
1871	2057	1784185	1783999	sa_ill_sa_contig41	contig_87	90.37		True
unknown
1559	1639	1784495	1784415	sa_ill_sa_contig41	contig_87	97.53		True
unknown
1158	1540	1784897	1784515	sa_ill_sa_contig41	contig_87	94.78		True
unknown
589	1151	1785466	1784904	sa_ill_sa_contig41	contig_87	93.25		True
unknown
497	577	1785558	1785478	sa_ill_sa_contig41	contig_87	92.59		True
unknown
CONTIG	contig_87	2992084	mis_unaligned
492	565	1501587	1501660	sa_ill_sa_contig51	contig_89	93.24		True
unknown
589	679	1501661	1501751	sa_ill_sa_contig51	contig_89	90.11		True
unknown
691	765	1501759	1501833	sa_ill_sa_contig51	contig_89	97.33		True
unknown
788	861	1501841	1501914	sa_ill_sa_contig51	contig_89	97.3		True
unknown
497	3301	1502972	1505778	sa_ill_sa_contig41	contig_89	90.0		True
unknown
35	1591	1505950	1507504	sa_ill_sa_contig8	contig_89	91.96		True
unknown
35	1591	2581427	2579873	sa_ill_sa_contig8	contig_89	92.03		True
unknown
2615	2916	2582463	2582162	sa_ill_sa_contig41	contig_89	93.38		True
unknown
1867	2316	2583212	2582763	sa_ill_sa_contig41	contig_89	90.89		True
unknown
497	1540	2584582	2583539	sa_ill_sa_contig41	contig_89	94.25		True
unknown
35	1591	2602039	2600485	sa_ill_sa_contig8	contig_89	91.96		True
unknown
497	3301	2605194	2602388	sa_ill_sa_contig41	contig_89	90.0		True
unknown
35	1591	2662373	2660819	sa_ill_sa_contig8	contig_89	92.03		True
unknown
497	3301	2665351	2662545	sa_ill_sa_contig41	contig_89	90.0		True
unknown
35	1591	2668296	2666742	sa_ill_sa_contig8	contig_89	92.03		True
unknown
497	3301	2671274	2668468	sa_ill_sa_contig41	contig_89	90.0		True
unknown
35	1591	2732838	2731284	sa_ill_sa_contig8	contig_89	91.9		True
unknown
2615	2916	2733697	2733396	sa_ill_sa_contig41	contig_89	93.38		True
unknown
1867	2316	2734446	2733997	sa_ill_sa_contig41	contig_89	90.89		True
unknown
497	1540	2735816	2734773	sa_ill_sa_contig41	contig_89	94.25		True
unknown
35	1591	2738451	2736897	sa_ill_sa_contig8	contig_89	91.9		True
unknown
497	3301	2741429	2738623	sa_ill_sa_contig41	contig_89	90.0		True
unknown
35	1591	2743452	2741898	sa_ill_sa_contig8	contig_89	91.9		True
unknown
2615	2916	2744311	2744010	sa_ill_sa_contig41	contig_89	93.38		True
unknown
1867	2316	2745060	2744611	sa_ill_sa_contig41	contig_89	90.67		True
unknown
497	1540	2746430	2745387	sa_ill_sa_contig41	contig_89	94.25		True
unknown
35	1591	3196916	3195362	sa_ill_sa_contig8	contig_89	92.03		True
unknown
2615	2916	3197775	3197474	sa_ill_sa_contig41	contig_89	93.38		True
unknown
1867	2316	3198524	3198075	sa_ill_sa_contig41	contig_89	90.89		True
unknown
497	1540	3199894	3198851	sa_ill_sa_contig41	contig_89	94.16		True
unknown
35	1591	3489681	3488127	sa_ill_sa_contig8	contig_89	92.03		True
unknown
2615	2916	3490540	3490239	sa_ill_sa_contig41	contig_89	93.38		True
unknown
1867	2316	3491289	3490840	sa_ill_sa_contig41	contig_89	90.89		True
unknown
497	1540	3492659	3491616	sa_ill_sa_contig41	contig_89	94.25		True
unknown
CONTIG	contig_89	4045598	mis_unaligned
1136	1374	604777	604539	sa_ill_sa_contig8	contig_2	92.47		True
unknown
561	1110	605352	604803	sa_ill_sa_contig8	contig_2	94.73		True
unknown
437	551	605474	605360	sa_ill_sa_contig8	contig_2	96.52		True
unknown
38	431	605873	605480	sa_ill_sa_contig8	contig_2	90.61		True
unknown
3006	3124	606501	606383	sa_ill_sa_contig41	contig_2	96.64		True
unknown
2346	2414	607157	607089	sa_ill_sa_contig41	contig_2	95.65		True
unknown
2102	2316	607401	607187	sa_ill_sa_contig41	contig_2	95.35		True
unknown
1191	1538	608303	607956	sa_ill_sa_contig41	contig_2	95.11		True
unknown
497	1095	608997	608399	sa_ill_sa_contig41	contig_2	94.66		True
unknown
110713	110836	861588	861711	sa_ill_sa_contig1	contig_2	91.94		True
unknown
497	1095	2112694	2113292	sa_ill_sa_contig41	contig_2	94.66		True
unknown
1191	1538	2113388	2113735	sa_ill_sa_contig41	contig_2	95.11		True
unknown
2102	2316	2114290	2114504	sa_ill_sa_contig41	contig_2	95.35		True
unknown
2346	2414	2114534	2114602	sa_ill_sa_contig41	contig_2	95.65		True
unknown
3006	3134	2115190	2115318	sa_ill_sa_contig41	contig_2	93.8		True
unknown
3184	3302	2115367	2115485	sa_ill_sa_contig41	contig_2	94.12		True
unknown
38	431	2115716	2116109	sa_ill_sa_contig8	contig_2	90.61		True
unknown
437	551	2116115	2116229	sa_ill_sa_contig8	contig_2	96.52		True
unknown
561	1110	2116237	2116786	sa_ill_sa_contig8	contig_2	94.73		True
unknown
1136	1374	2116812	2117050	sa_ill_sa_contig8	contig_2	92.47		True
unknown
19874	19965	2171547	2171638	sa_ill_sa_contig15	contig_2	91.3		True
unknown
20204	20310	2171877	2171983	sa_ill_sa_contig15	contig_2	94.39		True
unknown
20351	20466	2172027	2172142	sa_ill_sa_contig15	contig_2	93.1		True
unknown
1136	1374	2387840	2387602	sa_ill_sa_contig8	contig_2	92.47		True
unknown
561	1110	2388415	2387866	sa_ill_sa_contig8	contig_2	94.73		True
unknown
437	551	2388537	2388423	sa_ill_sa_contig8	contig_2	96.52		True
unknown
38	431	2388936	2388543	sa_ill_sa_contig8	contig_2	90.61		True
unknown
3184	3302	2389285	2389167	sa_ill_sa_contig41	contig_2	94.12		True
unknown
3006	3134	2389462	2389334	sa_ill_sa_contig41	contig_2	93.8		True
unknown
2346	2414	2390118	2390050	sa_ill_sa_contig41	contig_2	95.65		True
unknown
2102	2316	2390362	2390148	sa_ill_sa_contig41	contig_2	95.35		True
unknown
1191	1538	2391264	2390917	sa_ill_sa_contig41	contig_2	95.11		True
unknown
497	1095	2391958	2391360	sa_ill_sa_contig41	contig_2	94.66		True
unknown
1136	1374	2830963	2830725	sa_ill_sa_contig8	contig_2	92.47		True
unknown
561	1110	2831538	2830989	sa_ill_sa_contig8	contig_2	94.73		True
unknown
437	551	2831660	2831546	sa_ill_sa_contig8	contig_2	96.52		True
unknown
38	431	2832059	2831666	sa_ill_sa_contig8	contig_2	90.61		True
unknown
3184	3302	2832510	2832392	sa_ill_sa_contig41	contig_2	94.12		True
unknown
3006	3134	2832687	2832559	sa_ill_sa_contig41	contig_2	93.8		True
unknown
2346	2414	2833343	2833275	sa_ill_sa_contig41	contig_2	95.65		True
unknown
2102	2316	2833587	2833373	sa_ill_sa_contig41	contig_2	95.35		True
unknown
1191	1538	2834489	2834142	sa_ill_sa_contig41	contig_2	95.11		True
unknown
497	1095	2835183	2834585	sa_ill_sa_contig41	contig_2	94.66		True
unknown
785	865	2836204	2836124	sa_ill_sa_contig51	contig_2	98.77		True
unknown
691	766	2836288	2836213	sa_ill_sa_contig51	contig_2	96.05		True
unknown
585	666	2836392	2836311	sa_ill_sa_contig51	contig_2	91.46		True
unknown
491	565	2836478	2836404	sa_ill_sa_contig51	contig_2	93.33		True
unknown
CONTIG	contig_2	2845425	mis_unaligned
589	1095	65128	65634	sa_ill_sa_contig41	contig_94	95.66		True
unknown
1150	1543	65689	66082	sa_ill_sa_contig41	contig_94	90.61		True
unknown
2105	2299	66637	66831	sa_ill_sa_contig41	contig_94	93.33		True
unknown
2342	2421	66874	66953	sa_ill_sa_contig41	contig_94	90.0		True
unknown
3008	3122	67543	67657	sa_ill_sa_contig41	contig_94	91.3		True
unknown
471	545	68667	68741	sa_ill_sa_contig8	contig_94	98.67		True
unknown
567	826	68761	69020	sa_ill_sa_contig8	contig_94	91.54		True
unknown
589	1095	142220	142726	sa_ill_sa_contig41	contig_94	95.66		True
unknown
1150	1543	142781	143174	sa_ill_sa_contig41	contig_94	90.61		True
unknown
2105	2299	143729	143923	sa_ill_sa_contig41	contig_94	93.33		True
unknown
2342	2421	143966	144045	sa_ill_sa_contig41	contig_94	91.25		True
unknown
3008	3122	144635	144749	sa_ill_sa_contig41	contig_94	90.43		True
unknown
471	545	145551	145625	sa_ill_sa_contig8	contig_94	98.67		True
unknown
567	826	145645	145904	sa_ill_sa_contig8	contig_94	91.54		True
unknown
496	1095	177638	178237	sa_ill_sa_contig41	contig_94	93.33		True
unknown
1150	1543	178292	178685	sa_ill_sa_contig41	contig_94	90.61		True
unknown
2105	2299	179240	179434	sa_ill_sa_contig41	contig_94	93.33		True
unknown
2342	2421	179477	179556	sa_ill_sa_contig41	contig_94	90.0		True
unknown
3008	3122	180146	180260	sa_ill_sa_contig41	contig_94	91.3		True
unknown
471	545	181075	181149	sa_ill_sa_contig8	contig_94	98.67		True
unknown
567	826	181169	181428	sa_ill_sa_contig8	contig_94	91.54		True
unknown
567	826	842868	842609	sa_ill_sa_contig8	contig_94	91.54		True
unknown
471	545	842962	842888	sa_ill_sa_contig8	contig_94	98.67		True
unknown
3008	3122	844086	843972	sa_ill_sa_contig41	contig_94	91.3		True
unknown
2342	2421	844755	844676	sa_ill_sa_contig41	contig_94	90.0		True
unknown
2105	2299	844992	844798	sa_ill_sa_contig41	contig_94	93.33		True
unknown
1150	1543	845940	845547	sa_ill_sa_contig41	contig_94	90.61		True
unknown
646	1095	846444	845995	sa_ill_sa_contig41	contig_94	95.56		True
unknown
496	1095	1656993	1657592	sa_ill_sa_contig41	contig_94	93.33		True
unknown
1150	1543	1657647	1658040	sa_ill_sa_contig41	contig_94	90.61		True
unknown
2105	2299	1658595	1658789	sa_ill_sa_contig41	contig_94	93.33		True
unknown
2342	2421	1658832	1658911	sa_ill_sa_contig41	contig_94	90.0		True
unknown
3008	3122	1659501	1659615	sa_ill_sa_contig41	contig_94	91.3		True
unknown
38	231	1659997	1660190	sa_ill_sa_contig8	contig_94	91.24		True
unknown
471	545	1660440	1660514	sa_ill_sa_contig8	contig_94	98.67		True
unknown
567	826	1660534	1660793	sa_ill_sa_contig8	contig_94	91.54		True
unknown
CONTIG	contig_94	1947347	mis_unaligned
671	900	806962	807191	sa_ill_sa_contig41	contig_96	90.87		True
unknown
1309	1402	807600	807693	sa_ill_sa_contig41	contig_96	96.81		True
unknown
455	542	810331	810418	sa_ill_sa_contig8	contig_96	90.91		True
unknown
590	729	810464	810603	sa_ill_sa_contig8	contig_96	91.43		True
unknown
769	840	810642	810713	sa_ill_sa_contig8	contig_96	95.83		True
unknown
671	900	1473276	1473505	sa_ill_sa_contig41	contig_96	90.87		True
unknown
1309	1402	1473914	1474007	sa_ill_sa_contig41	contig_96	96.81		True
unknown
455	542	1476659	1476746	sa_ill_sa_contig8	contig_96	90.91		True
unknown
590	729	1476792	1476931	sa_ill_sa_contig8	contig_96	91.43		True
unknown
769	840	1476970	1477041	sa_ill_sa_contig8	contig_96	95.83		True
unknown
769	840	1993553	1993482	sa_ill_sa_contig8	contig_96	95.83		True
unknown
590	729	1993731	1993592	sa_ill_sa_contig8	contig_96	91.43		True
unknown
455	542	1993864	1993777	sa_ill_sa_contig8	contig_96	90.91		True
unknown
1309	1402	1996761	1996668	sa_ill_sa_contig41	contig_96	96.81		True
unknown
671	900	1997399	1997170	sa_ill_sa_contig41	contig_96	90.87		True
unknown
769	840	2088636	2088565	sa_ill_sa_contig8	contig_96	95.83		True
unknown
590	729	2088814	2088675	sa_ill_sa_contig8	contig_96	91.43		True
unknown
455	542	2088947	2088860	sa_ill_sa_contig8	contig_96	90.91		True
unknown
1309	1402	2091692	2091599	sa_ill_sa_contig41	contig_96	96.81		True
unknown
671	900	2092330	2092101	sa_ill_sa_contig41	contig_96	90.87		True
unknown
769	840	2243878	2243807	sa_ill_sa_contig8	contig_96	95.83		True
unknown
590	729	2244056	2243917	sa_ill_sa_contig8	contig_96	91.43		True
unknown
455	542	2244189	2244102	sa_ill_sa_contig8	contig_96	90.91		True
unknown
1309	1402	2247092	2246999	sa_ill_sa_contig41	contig_96	96.81		True
unknown
671	900	2247729	2247500	sa_ill_sa_contig41	contig_96	90.87		True
unknown
769	840	2286791	2286720	sa_ill_sa_contig8	contig_96	95.83		True
unknown
590	729	2286969	2286830	sa_ill_sa_contig8	contig_96	91.43		True
unknown
455	542	2287102	2287015	sa_ill_sa_contig8	contig_96	90.91		True
unknown
1309	1402	2289847	2289754	sa_ill_sa_contig41	contig_96	96.81		True
unknown
671	900	2290485	2290256	sa_ill_sa_contig41	contig_96	90.87		True
unknown
769	840	3036366	3036295	sa_ill_sa_contig8	contig_96	95.83		True
unknown
590	729	3036544	3036405	sa_ill_sa_contig8	contig_96	91.43		True
unknown
455	542	3036677	3036590	sa_ill_sa_contig8	contig_96	90.91		True
unknown
1309	1402	3039680	3039587	sa_ill_sa_contig41	contig_96	96.81		True
unknown
671	900	3040318	3040089	sa_ill_sa_contig41	contig_96	90.87		True
unknown
CONTIG	contig_96	4758939	mis_unaligned
671	900	304116	304345	sa_ill_sa_contig41	contig_97	90.87		True
unknown
1309	1402	304753	304846	sa_ill_sa_contig41	contig_97	96.81		True
unknown
455	542	307572	307659	sa_ill_sa_contig8	contig_97	90.91		True
unknown
590	709	307705	307824	sa_ill_sa_contig8	contig_97	93.33		True
unknown
769	841	307883	307955	sa_ill_sa_contig8	contig_97	95.89		True
unknown
671	900	1012445	1012674	sa_ill_sa_contig41	contig_97	90.87		True
unknown
1309	1402	1013083	1013176	sa_ill_sa_contig41	contig_97	96.81		True
unknown
455	542	1015909	1015996	sa_ill_sa_contig8	contig_97	90.91		True
unknown
590	709	1016042	1016161	sa_ill_sa_contig8	contig_97	93.33		True
unknown
769	841	1016220	1016292	sa_ill_sa_contig8	contig_97	95.89		True
unknown
769	841	1557369	1557297	sa_ill_sa_contig8	contig_97	95.89		True
unknown
590	709	1557547	1557428	sa_ill_sa_contig8	contig_97	93.33		True
unknown
455	542	1557680	1557593	sa_ill_sa_contig8	contig_97	90.91		True
unknown
1309	1402	1560423	1560330	sa_ill_sa_contig41	contig_97	96.81		True
unknown
671	900	1561061	1560832	sa_ill_sa_contig41	contig_97	90.87		True
unknown
769	841	1650988	1650916	sa_ill_sa_contig8	contig_97	95.89		True
unknown
590	709	1651166	1651047	sa_ill_sa_contig8	contig_97	93.33		True
unknown
455	542	1651299	1651212	sa_ill_sa_contig8	contig_97	90.91		True
unknown
1309	1402	1654135	1654042	sa_ill_sa_contig41	contig_97	96.81		True
unknown
671	900	1654773	1654544	sa_ill_sa_contig41	contig_97	90.87		True
unknown
769	841	1782115	1782043	sa_ill_sa_contig8	contig_97	95.89		True
unknown
