S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
124755	125486	2	733	sa_ill_sa_contig10	contig_101	93.31		True
1	41771	2611658	2653456	sa_ill_sa_contig19	contig_101	99.88		True
indel: indel (> 5bp) [fragmentation of reference genome]
63108	66060	2656409	2653457	sa_ill_sa_contig13	contig_101	99.5		True
local misassembly
188	63338	2719596	2656410	sa_ill_sa_contig13	contig_101	99.8		True
CONTIG	contig_101	2719596	misassembled
497	577	286077	286157	sa_ill_sa_contig41	contig_83	92.59		True
unknown
589	1151	286169	286731	sa_ill_sa_contig41	contig_83	93.25		True
unknown
1158	1540	286738	287120	sa_ill_sa_contig41	contig_83	94.78		True
unknown
1559	1639	287140	287220	sa_ill_sa_contig41	contig_83	97.53		True
unknown
1871	2057	287450	287636	sa_ill_sa_contig41	contig_83	90.37		True
unknown
2099	2316	287683	287900	sa_ill_sa_contig41	contig_83	91.74		True
unknown
2614	2917	288200	288503	sa_ill_sa_contig41	contig_83	93.09		True
unknown
2985	3136	288572	288723	sa_ill_sa_contig41	contig_83	92.11		True
unknown
38	1590	289139	290689	sa_ill_sa_contig8	contig_83	90.88		True
unknown
497	577	292096	292176	sa_ill_sa_contig41	contig_83	92.59		True
unknown
589	1151	292188	292750	sa_ill_sa_contig41	contig_83	93.25		True
unknown
1158	1540	292757	293139	sa_ill_sa_contig41	contig_83	94.78		True
unknown
1559	1639	293159	293239	sa_ill_sa_contig41	contig_83	97.53		True
unknown
1871	2057	293469	293655	sa_ill_sa_contig41	contig_83	90.37		True
unknown
2099	2316	293702	293919	sa_ill_sa_contig41	contig_83	91.74		True
unknown
2614	2917	294219	294522	sa_ill_sa_contig41	contig_83	93.09		True
unknown
2985	3136	294591	294742	sa_ill_sa_contig41	contig_83	92.11		True
unknown
38	1590	295158	296708	sa_ill_sa_contig8	contig_83	90.82		True
unknown
497	577	529647	529727	sa_ill_sa_contig41	contig_83	92.59		True
unknown
589	1151	529739	530301	sa_ill_sa_contig41	contig_83	93.25		True
unknown
1158	1540	530308	530690	sa_ill_sa_contig41	contig_83	94.78		True
unknown
1559	1639	530710	530790	sa_ill_sa_contig41	contig_83	97.53		True
unknown
1871	2057	531020	531206	sa_ill_sa_contig41	contig_83	90.37		True
unknown
2099	2316	531253	531470	sa_ill_sa_contig41	contig_83	91.74		True
unknown
2614	2917	531770	532073	sa_ill_sa_contig41	contig_83	93.09		True
unknown
2985	3136	532142	532293	sa_ill_sa_contig41	contig_83	92.11		True
unknown
38	1590	532960	534510	sa_ill_sa_contig8	contig_83	90.82		True
unknown
20320	20490	581932	582102	sa_ill_sa_contig15	contig_83	90.64		True
unknown
20702	20898	582314	582510	sa_ill_sa_contig15	contig_83	90.86		True
unknown
38	1590	1079299	1077749	sa_ill_sa_contig8	contig_83	90.82		True
unknown
2985	3136	1080117	1079966	sa_ill_sa_contig41	contig_83	92.11		True
unknown
2614	2917	1080489	1080186	sa_ill_sa_contig41	contig_83	93.09		True
unknown
2099	2316	1081006	1080789	sa_ill_sa_contig41	contig_83	91.74		True
unknown
1871	2057	1081239	1081053	sa_ill_sa_contig41	contig_83	90.37		True
unknown
1559	1639	1081549	1081469	sa_ill_sa_contig41	contig_83	97.53		True
unknown
1158	1540	1081951	1081569	sa_ill_sa_contig41	contig_83	94.78		True
unknown
589	1151	1082520	1081958	sa_ill_sa_contig41	contig_83	93.25		True
unknown
497	577	1082612	1082532	sa_ill_sa_contig41	contig_83	92.59		True
unknown
38	1590	1677812	1676262	sa_ill_sa_contig8	contig_83	90.82		True
unknown
2985	3136	1678379	1678228	sa_ill_sa_contig41	contig_83	92.11		True
unknown
2614	2917	1678751	1678448	sa_ill_sa_contig41	contig_83	93.09		True
unknown
2099	2316	1679268	1679051	sa_ill_sa_contig41	contig_83	91.74		True
unknown
1871	2057	1679501	1679315	sa_ill_sa_contig41	contig_83	90.37		True
unknown
1559	1639	1679811	1679731	sa_ill_sa_contig41	contig_83	97.53		True
unknown
1158	1540	1680213	1679831	sa_ill_sa_contig41	contig_83	94.78		True
unknown
589	1151	1680782	1680220	sa_ill_sa_contig41	contig_83	93.25		True
unknown
497	577	1680874	1680794	sa_ill_sa_contig41	contig_83	92.59		True
unknown
38	1590	1782489	1780939	sa_ill_sa_contig8	contig_83	90.82		True
unknown
2985	3136	1783056	1782905	sa_ill_sa_contig41	contig_83	92.11		True
unknown
2614	2917	1783428	1783125	sa_ill_sa_contig41	contig_83	93.09		True
unknown
2099	2316	1783945	1783728	sa_ill_sa_contig41	contig_83	91.74		True
unknown
1871	2057	1784178	1783992	sa_ill_sa_contig41	contig_83	90.37		True
unknown
1559	1639	1784488	1784408	sa_ill_sa_contig41	contig_83	97.53		True
unknown
1158	1540	1784890	1784508	sa_ill_sa_contig41	contig_83	94.78		True
unknown
589	1151	1785459	1784897	sa_ill_sa_contig41	contig_83	93.25		True
unknown
497	577	1785551	1785471	sa_ill_sa_contig41	contig_83	92.59		True
unknown
CONTIG	contig_83	2992075	mis_unaligned
492	565	1501590	1501663	sa_ill_sa_contig51	contig_85	93.24		True
unknown
589	679	1501664	1501754	sa_ill_sa_contig51	contig_85	90.11		True
unknown
691	765	1501762	1501836	sa_ill_sa_contig51	contig_85	97.33		True
unknown
788	861	1501844	1501917	sa_ill_sa_contig51	contig_85	97.3		True
unknown
497	3301	1502975	1505781	sa_ill_sa_contig41	contig_85	90.0		True
unknown
35	1591	1505953	1507507	sa_ill_sa_contig8	contig_85	91.96		True
unknown
35	1591	2581431	2579877	sa_ill_sa_contig8	contig_85	92.03		True
unknown
2615	2916	2582467	2582166	sa_ill_sa_contig41	contig_85	93.38		True
unknown
1867	2316	2583216	2582767	sa_ill_sa_contig41	contig_85	90.89		True
unknown
497	1540	2584586	2583543	sa_ill_sa_contig41	contig_85	94.25		True
unknown
35	1591	2602043	2600489	sa_ill_sa_contig8	contig_85	91.96		True
unknown
497	3301	2605198	2602392	sa_ill_sa_contig41	contig_85	90.0		True
unknown
35	1591	2662377	2660823	sa_ill_sa_contig8	contig_85	92.03		True
unknown
2615	2916	2663236	2662935	sa_ill_sa_contig41	contig_85	93.38		True
unknown
1867	2316	2663985	2663536	sa_ill_sa_contig41	contig_85	90.89		True
unknown
821	1540	2665031	2664312	sa_ill_sa_contig41	contig_85	93.19		True
unknown
497	819	2665354	2665032	sa_ill_sa_contig41	contig_85	96.59		True
unknown
35	1591	2668299	2666745	sa_ill_sa_contig8	contig_85	92.03		True
unknown
497	3301	2671277	2668471	sa_ill_sa_contig41	contig_85	90.0		True
unknown
35	1591	2732840	2731287	sa_ill_sa_contig8	contig_85	91.84		True
unknown
2615	2916	2733699	2733398	sa_ill_sa_contig41	contig_85	93.38		True
unknown
1867	2316	2734448	2733999	sa_ill_sa_contig41	contig_85	90.89		True
unknown
497	1540	2735818	2734775	sa_ill_sa_contig41	contig_85	94.25		True
unknown
35	1591	2738453	2736899	sa_ill_sa_contig8	contig_85	91.9		True
unknown
497	3301	2741431	2738625	sa_ill_sa_contig41	contig_85	90.0		True
unknown
35	1591	2743453	2741900	sa_ill_sa_contig8	contig_85	91.84		True
unknown
2615	2916	2744312	2744011	sa_ill_sa_contig41	contig_85	93.38		True
unknown
1867	2316	2745061	2744612	sa_ill_sa_contig41	contig_85	90.67		True
unknown
497	1540	2746431	2745388	sa_ill_sa_contig41	contig_85	94.25		True
unknown
35	1591	3196907	3195353	sa_ill_sa_contig8	contig_85	92.03		True
unknown
2615	2916	3197766	3197465	sa_ill_sa_contig41	contig_85	93.38		True
unknown
1867	2316	3198515	3198066	sa_ill_sa_contig41	contig_85	90.89		True
unknown
497	1540	3199885	3198842	sa_ill_sa_contig41	contig_85	94.16		True
unknown
35	1591	3489673	3488119	sa_ill_sa_contig8	contig_85	92.03		True
unknown
2615	2916	3490532	3490231	sa_ill_sa_contig41	contig_85	93.38		True
unknown
1867	2316	3491281	3490832	sa_ill_sa_contig41	contig_85	90.89		True
unknown
497	1540	3492651	3491608	sa_ill_sa_contig41	contig_85	94.25		True
unknown
CONTIG	contig_85	4045594	mis_unaligned
497	1095	4	602	sa_ill_sa_contig41	contig_124	94.66		True
unknown
1191	1538	698	1045	sa_ill_sa_contig41	contig_124	95.11		True
unknown
2102	2316	1600	1814	sa_ill_sa_contig41	contig_124	95.35		True
unknown
2346	2414	1844	1912	sa_ill_sa_contig41	contig_124	95.65		True
unknown
3006	3134	2500	2628	sa_ill_sa_contig41	contig_124	93.8		True
unknown
3184	3302	2677	2795	sa_ill_sa_contig41	contig_124	94.12		True
unknown
38	431	3026	3419	sa_ill_sa_contig8	contig_124	90.61		True
unknown
437	551	3425	3539	sa_ill_sa_contig8	contig_124	96.52		True
unknown
561	1110	3547	4096	sa_ill_sa_contig8	contig_124	94.73		True
unknown
1136	1374	4122	4360	sa_ill_sa_contig8	contig_124	92.47		True
unknown
19874	19965	58859	58950	sa_ill_sa_contig15	contig_124	91.3		True
unknown
20204	20310	59189	59295	sa_ill_sa_contig15	contig_124	94.39		True
unknown
20351	20466	59339	59454	sa_ill_sa_contig15	contig_124	93.1		True
unknown
1136	1374	275153	274915	sa_ill_sa_contig8	contig_124	92.47		True
unknown
561	1110	275728	275179	sa_ill_sa_contig8	contig_124	94.73		True
unknown
437	551	275850	275736	sa_ill_sa_contig8	contig_124	96.52		True
unknown
38	431	276249	275856	sa_ill_sa_contig8	contig_124	90.61		True
unknown
3184	3302	276598	276480	sa_ill_sa_contig41	contig_124	94.12		True
unknown
3006	3134	276775	276647	sa_ill_sa_contig41	contig_124	93.8		True
unknown
2346	2414	277431	277363	sa_ill_sa_contig41	contig_124	95.65		True
unknown
2102	2316	277675	277461	sa_ill_sa_contig41	contig_124	95.35		True
unknown
1191	1538	278577	278230	sa_ill_sa_contig41	contig_124	95.11		True
unknown
497	1095	279271	278673	sa_ill_sa_contig41	contig_124	94.66		True
unknown
1136	1374	718282	718044	sa_ill_sa_contig8	contig_124	92.47		True
unknown
561	1110	718857	718308	sa_ill_sa_contig8	contig_124	94.73		True
unknown
437	551	718979	718865	sa_ill_sa_contig8	contig_124	96.52		True
unknown
38	431	719378	718985	sa_ill_sa_contig8	contig_124	90.61		True
unknown
3184	3302	719829	719711	sa_ill_sa_contig41	contig_124	94.12		True
unknown
3006	3134	720006	719878	sa_ill_sa_contig41	contig_124	93.8		True
unknown
2346	2414	720662	720594	sa_ill_sa_contig41	contig_124	95.65		True
unknown
2102	2316	720906	720692	sa_ill_sa_contig41	contig_124	95.35		True
unknown
1191	1538	721808	721461	sa_ill_sa_contig41	contig_124	95.11		True
unknown
497	1095	722502	721904	sa_ill_sa_contig41	contig_124	94.66		True
unknown
785	865	723523	723443	sa_ill_sa_contig51	contig_124	98.77		True
unknown
691	766	723607	723532	sa_ill_sa_contig51	contig_124	96.05		True
unknown
585	666	723711	723630	sa_ill_sa_contig51	contig_124	91.46		True
unknown
491	565	723797	723723	sa_ill_sa_contig51	contig_124	93.33		True
unknown
1136	1374	1337515	1337277	sa_ill_sa_contig8	contig_124	92.47		True
unknown
561	1110	1338090	1337541	sa_ill_sa_contig8	contig_124	94.73		True
unknown
437	551	1338212	1338098	sa_ill_sa_contig8	contig_124	96.52		True
unknown
38	431	1338611	1338218	sa_ill_sa_contig8	contig_124	90.61		True
unknown
3006	3124	1339239	1339121	sa_ill_sa_contig41	contig_124	96.64		True
unknown
2346	2414	1339895	1339827	sa_ill_sa_contig41	contig_124	95.65		True
unknown
2102	2316	1340139	1339925	sa_ill_sa_contig41	contig_124	95.35		True
unknown
1191	1538	1341041	1340694	sa_ill_sa_contig41	contig_124	95.11		True
unknown
497	1095	1341735	1341137	sa_ill_sa_contig41	contig_124	94.66		True
unknown
CONTIG	contig_124	2845428	mis_unaligned
589	1050	65122	65583	sa_ill_sa_contig41	contig_89	95.24		True
unknown
1150	1543	65684	66077	sa_ill_sa_contig41	contig_89	90.61		True
unknown
2105	2299	66632	66826	sa_ill_sa_contig41	contig_89	93.33		True
unknown
2342	2421	66869	66948	sa_ill_sa_contig41	contig_89	90.0		True
unknown
3008	3122	67538	67652	sa_ill_sa_contig41	contig_89	91.3		True
unknown
471	545	68663	68737	sa_ill_sa_contig8	contig_89	98.67		True
unknown
567	826	68757	69016	sa_ill_sa_contig8	contig_89	91.54		True
unknown
589	1095	142213	142719	sa_ill_sa_contig41	contig_89	95.66		True
unknown
1150	1543	142774	143167	sa_ill_sa_contig41	contig_89	90.61		True
unknown
2105	2299	143722	143916	sa_ill_sa_contig41	contig_89	93.33		True
unknown
2342	2421	143959	144038	sa_ill_sa_contig41	contig_89	91.25		True
unknown
2661	2846	144282	144467	sa_ill_sa_contig41	contig_89	90.86		True
unknown
471	545	145558	145632	sa_ill_sa_contig8	contig_89	98.67		True
unknown
567	826	145652	145911	sa_ill_sa_contig8	contig_89	91.54		True
unknown
496	1095	177644	178243	sa_ill_sa_contig41	contig_89	93.33		True
unknown
1150	1543	178298	178691	sa_ill_sa_contig41	contig_89	90.61		True
unknown
1561	1674	178699	178812	sa_ill_sa_contig41	contig_89	95.61		True
unknown
2105	2299	179247	179441	sa_ill_sa_contig41	contig_89	93.33		True
unknown
2342	2421	179484	179563	sa_ill_sa_contig41	contig_89	90.0		True
unknown
3008	3122	180153	180267	sa_ill_sa_contig41	contig_89	91.3		True
unknown
471	545	181082	181156	sa_ill_sa_contig8	contig_89	98.67		True
unknown
567	826	181176	181435	sa_ill_sa_contig8	contig_89	91.54		True
unknown
965	1096	842664	842533	sa_ill_sa_contig8	contig_89	92.42		True
unknown
567	826	843062	842803	sa_ill_sa_contig8	contig_89	91.54		True
unknown
471	545	843156	843082	sa_ill_sa_contig8	contig_89	98.67		True
unknown
3008	3122	844280	844166	sa_ill_sa_contig41	contig_89	91.3		True
unknown
2342	2421	844949	844870	sa_ill_sa_contig41	contig_89	90.0		True
unknown
2105	2299	845186	844992	sa_ill_sa_contig41	contig_89	93.33		True
unknown
1150	1543	846134	845741	sa_ill_sa_contig41	contig_89	90.61		True
unknown
589	1095	846695	846189	sa_ill_sa_contig41	contig_89	95.66		True
unknown
496	1095	1656101	1656700	sa_ill_sa_contig41	contig_89	93.33		True
unknown
1150	1543	1656755	1657148	sa_ill_sa_contig41	contig_89	90.61		True
unknown
2105	2299	1657703	1657897	sa_ill_sa_contig41	contig_89	93.33		True
unknown
2342	2421	1657940	1658019	sa_ill_sa_contig41	contig_89	90.0		True
unknown
3008	3122	1658609	1658723	sa_ill_sa_contig41	contig_89	91.3		True
unknown
38	231	1659105	1659298	sa_ill_sa_contig8	contig_89	91.24		True
unknown
471	545	1659548	1659622	sa_ill_sa_contig8	contig_89	98.67		True
unknown
567	826	1659642	1659901	sa_ill_sa_contig8	contig_89	91.54		True
unknown
CONTIG	contig_89	1945572	mis_unaligned
671	900	806723	806952	sa_ill_sa_contig41	contig_91	90.87		True
unknown
1309	1402	807361	807454	sa_ill_sa_contig41	contig_91	96.81		True
unknown
455	542	810105	810192	sa_ill_sa_contig8	contig_91	90.91		True
unknown
590	729	810238	810377	sa_ill_sa_contig8	contig_91	91.43		True
unknown
769	840	810416	810487	sa_ill_sa_contig8	contig_91	95.83		True
unknown
671	900	1472991	1473220	sa_ill_sa_contig41	contig_91	90.87		True
unknown
1309	1402	1473629	1473722	sa_ill_sa_contig41	contig_91	96.81		True
unknown
455	542	1476373	1476460	sa_ill_sa_contig8	contig_91	90.91		True
unknown
590	729	1476506	1476645	sa_ill_sa_contig8	contig_91	91.43		True
unknown
769	840	1476684	1476755	sa_ill_sa_contig8	contig_91	95.83		True
unknown
769	840	1993272	1993201	sa_ill_sa_contig8	contig_91	95.83		True
unknown
590	729	1993450	1993311	sa_ill_sa_contig8	contig_91	91.43		True
unknown
455	542	1993583	1993496	sa_ill_sa_contig8	contig_91	90.91		True
unknown
1309	1402	1996486	1996393	sa_ill_sa_contig41	contig_91	96.81		True
unknown
671	900	1997124	1996895	sa_ill_sa_contig41	contig_91	90.87		True
unknown
769	840	2088360	2088289	sa_ill_sa_contig8	contig_91	95.83		True
unknown
590	729	2088538	2088399	sa_ill_sa_contig8	contig_91	91.43		True
unknown
455	542	2088671	2088584	sa_ill_sa_contig8	contig_91	90.91		True
unknown
1309	1402	2091415	2091322	sa_ill_sa_contig41	contig_91	96.81		True
unknown
671	900	2092053	2091824	sa_ill_sa_contig41	contig_91	90.87		True
unknown
769	840	2243594	2243523	sa_ill_sa_contig8	contig_91	95.83		True
unknown
590	729	2243772	2243633	sa_ill_sa_contig8	contig_91	91.43		True
unknown
455	542	2243905	2243818	sa_ill_sa_contig8	contig_91	90.91		True
unknown
1309	1402	2246808	2246715	sa_ill_sa_contig41	contig_91	96.81		True
unknown
671	900	2247446	2247217	sa_ill_sa_contig41	contig_91	90.87		True
unknown
769	840	2286509	2286438	sa_ill_sa_contig8	contig_91	95.83		True
unknown
590	729	2286687	2286548	sa_ill_sa_contig8	contig_91	91.43		True
unknown
455	542	2286820	2286733	sa_ill_sa_contig8	contig_91	90.91		True
unknown
1309	1402	2289564	2289471	sa_ill_sa_contig41	contig_91	96.81		True
unknown
671	900	2290202	2289973	sa_ill_sa_contig41	contig_91	90.87		True
unknown
769	840	3036052	3035981	sa_ill_sa_contig8	contig_91	95.83		True
unknown
590	729	3036230	3036091	sa_ill_sa_contig8	contig_91	91.43		True
unknown
455	542	3036363	3036276	sa_ill_sa_contig8	contig_91	90.91		True
unknown
1309	1402	3039366	3039273	sa_ill_sa_contig41	contig_91	96.81		True
unknown
671	900	3040004	3039775	sa_ill_sa_contig41	contig_91	90.87		True
unknown
CONTIG	contig_91	4758592	mis_unaligned
671	900	304126	304355	sa_ill_sa_contig41	contig_92	90.87		True
unknown
1309	1402	304764	304857	sa_ill_sa_contig41	contig_92	96.81		True
unknown
455	542	307583	307670	sa_ill_sa_contig8	contig_92	90.91		True
unknown
590	709	307716	307835	sa_ill_sa_contig8	contig_92	93.33		True
unknown
769	841	307894	307966	sa_ill_sa_contig8	contig_92	95.89		True
unknown
671	900	1012452	1012681	sa_ill_sa_contig41	contig_92	90.87		True
unknown
1309	1402	1013090	1013183	sa_ill_sa_contig41	contig_92	96.81		True
unknown
455	542	1015915	1016002	sa_ill_sa_contig8	contig_92	90.91		True
unknown
590	709	1016048	1016167	sa_ill_sa_contig8	contig_92	93.33		True
unknown
769	841	1016226	1016298	sa_ill_sa_contig8	contig_92	95.89		True
unknown
769	841	1556858	1556786	sa_ill_sa_contig8	contig_92	95.89		True
unknown
590	709	1557036	1556917	sa_ill_sa_contig8	contig_92	93.33		True
unknown
455	542	1557169	1557082	sa_ill_sa_contig8	contig_92	90.91		True
unknown
1309	1402	1559911	1559818	sa_ill_sa_contig41	contig_92	96.81		True
unknown
671	900	1560549	1560320	sa_ill_sa_contig41	contig_92	90.87		True
unknown
769	841	1650483	1650411	sa_ill_sa_contig8	contig_92	95.89		True
unknown
590	709	1650661	1650542	sa_ill_sa_contig8	contig_92	93.33		True
unknown
455	542	1650794	1650707	sa_ill_sa_contig8	contig_92	90.91		True
unknown
1309	1402	1653630	1653537	sa_ill_sa_contig41	contig_92	96.81		True
