S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
124755	125486	2	733	sa_ill_sa_contig10	contig_101	93.31		True
indel: indel (> 5bp) [fragmentation of reference genome]
63108	66060	2654832	2651880	sa_ill_sa_contig13	contig_101	99.69		True
local misassembly
188	63338	2717967	2654833	sa_ill_sa_contig13	contig_101	99.92		True
CONTIG	contig_101	2717967	misassembled
497	577	286083	286163	sa_ill_sa_contig41	contig_83	92.59		True
unknown
589	1151	286175	286737	sa_ill_sa_contig41	contig_83	93.25		True
unknown
1158	1540	286744	287126	sa_ill_sa_contig41	contig_83	94.78		True
unknown
1559	1639	287146	287226	sa_ill_sa_contig41	contig_83	97.53		True
unknown
1871	2057	287456	287642	sa_ill_sa_contig41	contig_83	90.37		True
unknown
2099	2316	287689	287906	sa_ill_sa_contig41	contig_83	91.74		True
unknown
2614	2917	288206	288509	sa_ill_sa_contig41	contig_83	93.09		True
unknown
2985	3136	288578	288729	sa_ill_sa_contig41	contig_83	92.11		True
unknown
38	1590	289145	290695	sa_ill_sa_contig8	contig_83	90.88		True
unknown
497	577	292102	292182	sa_ill_sa_contig41	contig_83	92.59		True
unknown
589	1151	292194	292756	sa_ill_sa_contig41	contig_83	93.25		True
unknown
1158	1540	292763	293145	sa_ill_sa_contig41	contig_83	94.78		True
unknown
1559	1639	293165	293245	sa_ill_sa_contig41	contig_83	97.53		True
unknown
1871	2057	293475	293661	sa_ill_sa_contig41	contig_83	90.37		True
unknown
2099	2316	293708	293925	sa_ill_sa_contig41	contig_83	91.74		True
unknown
2614	2917	294225	294528	sa_ill_sa_contig41	contig_83	93.09		True
unknown
2985	3136	294597	294748	sa_ill_sa_contig41	contig_83	92.11		True
unknown
38	1590	295164	296714	sa_ill_sa_contig8	contig_83	90.82		True
unknown
497	577	529653	529733	sa_ill_sa_contig41	contig_83	92.59		True
unknown
589	1151	529745	530307	sa_ill_sa_contig41	contig_83	93.25		True
unknown
1158	1540	530314	530696	sa_ill_sa_contig41	contig_83	94.78		True
unknown
1559	1639	530716	530796	sa_ill_sa_contig41	contig_83	97.53		True
unknown
1871	2057	531026	531212	sa_ill_sa_contig41	contig_83	90.37		True
unknown
2099	2316	531259	531476	sa_ill_sa_contig41	contig_83	91.74		True
unknown
2614	2917	531776	532079	sa_ill_sa_contig41	contig_83	93.09		True
unknown
2985	3136	532148	532299	sa_ill_sa_contig41	contig_83	92.11		True
unknown
38	1590	532966	534516	sa_ill_sa_contig8	contig_83	90.82		True
unknown
20320	20490	581940	582110	sa_ill_sa_contig15	contig_83	90.64		True
unknown
20702	20898	582322	582518	sa_ill_sa_contig15	contig_83	90.86		True
unknown
38	1590	1079294	1077744	sa_ill_sa_contig8	contig_83	90.82		True
unknown
2985	3136	1080112	1079961	sa_ill_sa_contig41	contig_83	92.11		True
unknown
2614	2917	1080484	1080181	sa_ill_sa_contig41	contig_83	93.09		True
unknown
2099	2316	1081001	1080784	sa_ill_sa_contig41	contig_83	91.74		True
unknown
1871	2057	1081234	1081048	sa_ill_sa_contig41	contig_83	90.37		True
unknown
1559	1639	1081544	1081464	sa_ill_sa_contig41	contig_83	97.53		True
unknown
1158	1540	1081946	1081564	sa_ill_sa_contig41	contig_83	94.78		True
unknown
589	1151	1082515	1081953	sa_ill_sa_contig41	contig_83	93.25		True
unknown
497	577	1082607	1082527	sa_ill_sa_contig41	contig_83	92.59		True
unknown
38	1590	1677807	1676257	sa_ill_sa_contig8	contig_83	90.82		True
unknown
2985	3136	1678374	1678223	sa_ill_sa_contig41	contig_83	92.11		True
unknown
2614	2917	1678746	1678443	sa_ill_sa_contig41	contig_83	93.09		True
unknown
2099	2316	1679263	1679046	sa_ill_sa_contig41	contig_83	91.74		True
unknown
1871	2057	1679496	1679310	sa_ill_sa_contig41	contig_83	90.37		True
unknown
1559	1639	1679806	1679726	sa_ill_sa_contig41	contig_83	97.53		True
unknown
1158	1540	1680208	1679826	sa_ill_sa_contig41	contig_83	94.78		True
unknown
589	1151	1680777	1680215	sa_ill_sa_contig41	contig_83	93.25		True
unknown
497	577	1680869	1680789	sa_ill_sa_contig41	contig_83	92.59		True
unknown
38	1590	1782484	1780934	sa_ill_sa_contig8	contig_83	90.82		True
unknown
2985	3136	1783051	1782900	sa_ill_sa_contig41	contig_83	92.11		True
unknown
2614	2917	1783423	1783120	sa_ill_sa_contig41	contig_83	93.09		True
unknown
2099	2316	1783940	1783723	sa_ill_sa_contig41	contig_83	91.74		True
unknown
1871	2057	1784173	1783987	sa_ill_sa_contig41	contig_83	90.37		True
unknown
1559	1639	1784483	1784403	sa_ill_sa_contig41	contig_83	97.53		True
unknown
1158	1540	1784885	1784503	sa_ill_sa_contig41	contig_83	94.78		True
unknown
589	1151	1785454	1784892	sa_ill_sa_contig41	contig_83	93.25		True
unknown
497	577	1785546	1785466	sa_ill_sa_contig41	contig_83	92.59		True
unknown
CONTIG	contig_83	2992067	mis_unaligned
492	565	1501601	1501674	sa_ill_sa_contig51	contig_85	93.24		True
unknown
589	679	1501675	1501765	sa_ill_sa_contig51	contig_85	90.11		True
unknown
691	765	1501773	1501847	sa_ill_sa_contig51	contig_85	97.33		True
unknown
788	861	1501855	1501928	sa_ill_sa_contig51	contig_85	97.3		True
unknown
497	3301	1502986	1505792	sa_ill_sa_contig41	contig_85	90.0		True
unknown
35	1591	1505964	1507518	sa_ill_sa_contig8	contig_85	91.96		True
unknown
35	1591	2581446	2579892	sa_ill_sa_contig8	contig_85	92.03		True
unknown
2615	2916	2582482	2582181	sa_ill_sa_contig41	contig_85	93.38		True
unknown
1867	2316	2583231	2582782	sa_ill_sa_contig41	contig_85	90.89		True
unknown
497	1540	2584601	2583558	sa_ill_sa_contig41	contig_85	94.25		True
unknown
35	1591	2602058	2600504	sa_ill_sa_contig8	contig_85	91.96		True
unknown
497	3301	2605213	2602407	sa_ill_sa_contig41	contig_85	90.0		True
unknown
35	1591	2662392	2660838	sa_ill_sa_contig8	contig_85	92.03		True
unknown
497	3301	2665370	2662564	sa_ill_sa_contig41	contig_85	90.0		True
unknown
35	1591	2668315	2666761	sa_ill_sa_contig8	contig_85	92.03		True
unknown
497	3301	2671293	2668487	sa_ill_sa_contig41	contig_85	90.0		True
unknown
35	1591	2732859	2731305	sa_ill_sa_contig8	contig_85	91.9		True
unknown
2615	2916	2733718	2733417	sa_ill_sa_contig41	contig_85	93.38		True
unknown
1867	2316	2734467	2734018	sa_ill_sa_contig41	contig_85	90.89		True
unknown
497	1540	2735837	2734794	sa_ill_sa_contig41	contig_85	94.25		True
unknown
35	1591	2738472	2736918	sa_ill_sa_contig8	contig_85	91.9		True
unknown
497	3301	2741450	2738644	sa_ill_sa_contig41	contig_85	90.0		True
unknown
35	1591	2743473	2741919	sa_ill_sa_contig8	contig_85	91.9		True
unknown
2615	2916	2744332	2744031	sa_ill_sa_contig41	contig_85	93.38		True
unknown
1867	2316	2745081	2744632	sa_ill_sa_contig41	contig_85	90.67		True
unknown
497	1540	2746451	2745408	sa_ill_sa_contig41	contig_85	94.25		True
unknown
35	1591	3196932	3195378	sa_ill_sa_contig8	contig_85	92.03		True
unknown
2615	2916	3197791	3197490	sa_ill_sa_contig41	contig_85	93.38		True
unknown
1867	2316	3198540	3198091	sa_ill_sa_contig41	contig_85	90.89		True
unknown
497	1540	3199910	3198867	sa_ill_sa_contig41	contig_85	94.16		True
unknown
35	1591	3489697	3488143	sa_ill_sa_contig8	contig_85	92.03		True
unknown
2615	2916	3490556	3490255	sa_ill_sa_contig41	contig_85	93.38		True
unknown
1867	2316	3491305	3490856	sa_ill_sa_contig41	contig_85	90.89		True
unknown
497	1540	3492675	3491632	sa_ill_sa_contig41	contig_85	94.25		True
unknown
CONTIG	contig_85	4045621	mis_unaligned
497	1095	4	602	sa_ill_sa_contig41	contig_124	94.66		True
unknown
1191	1538	698	1045	sa_ill_sa_contig41	contig_124	95.11		True
unknown
2102	2316	1600	1814	sa_ill_sa_contig41	contig_124	95.35		True
unknown
2346	2414	1844	1912	sa_ill_sa_contig41	contig_124	95.65		True
unknown
3006	3134	2500	2628	sa_ill_sa_contig41	contig_124	93.8		True
unknown
3184	3302	2677	2795	sa_ill_sa_contig41	contig_124	94.12		True
unknown
38	431	3028	3421	sa_ill_sa_contig8	contig_124	90.61		True
unknown
437	551	3427	3541	sa_ill_sa_contig8	contig_124	96.52		True
unknown
561	1110	3549	4098	sa_ill_sa_contig8	contig_124	94.73		True
unknown
1136	1374	4124	4362	sa_ill_sa_contig8	contig_124	92.47		True
unknown
19874	19965	58859	58950	sa_ill_sa_contig15	contig_124	91.3		True
unknown
20204	20310	59189	59295	sa_ill_sa_contig15	contig_124	94.39		True
unknown
20351	20466	59339	59454	sa_ill_sa_contig15	contig_124	93.1		True
unknown
1136	1374	275152	274914	sa_ill_sa_contig8	contig_124	92.47		True
unknown
561	1110	275727	275178	sa_ill_sa_contig8	contig_124	94.73		True
unknown
437	551	275849	275735	sa_ill_sa_contig8	contig_124	96.52		True
unknown
38	431	276248	275855	sa_ill_sa_contig8	contig_124	90.61		True
unknown
3184	3302	276597	276479	sa_ill_sa_contig41	contig_124	94.12		True
unknown
3006	3134	276774	276646	sa_ill_sa_contig41	contig_124	93.8		True
unknown
2346	2414	277430	277362	sa_ill_sa_contig41	contig_124	95.65		True
unknown
2102	2316	277674	277460	sa_ill_sa_contig41	contig_124	95.35		True
unknown
1191	1538	278576	278229	sa_ill_sa_contig41	contig_124	95.11		True
unknown
497	1095	279270	278672	sa_ill_sa_contig41	contig_124	94.66		True
unknown
1136	1374	718234	717996	sa_ill_sa_contig8	contig_124	92.47		True
unknown
561	1110	718809	718260	sa_ill_sa_contig8	contig_124	94.73		True
unknown
437	551	718931	718817	sa_ill_sa_contig8	contig_124	96.52		True
unknown
38	431	719330	718937	sa_ill_sa_contig8	contig_124	90.61		True
unknown
3184	3302	719781	719663	sa_ill_sa_contig41	contig_124	94.12		True
unknown
3006	3134	719958	719830	sa_ill_sa_contig41	contig_124	93.8		True
unknown
2346	2414	720614	720546	sa_ill_sa_contig41	contig_124	95.65		True
unknown
2102	2316	720858	720644	sa_ill_sa_contig41	contig_124	95.35		True
unknown
1191	1538	721760	721413	sa_ill_sa_contig41	contig_124	95.11		True
unknown
497	1095	722454	721856	sa_ill_sa_contig41	contig_124	94.66		True
unknown
785	865	723475	723395	sa_ill_sa_contig51	contig_124	98.77		True
unknown
691	766	723559	723484	sa_ill_sa_contig51	contig_124	96.05		True
unknown
585	666	723663	723582	sa_ill_sa_contig51	contig_124	91.46		True
unknown
491	565	723749	723675	sa_ill_sa_contig51	contig_124	93.33		True
unknown
1136	1374	1337465	1337227	sa_ill_sa_contig8	contig_124	92.47		True
unknown
561	1110	1338040	1337491	sa_ill_sa_contig8	contig_124	94.73		True
unknown
437	551	1338162	1338048	sa_ill_sa_contig8	contig_124	96.52		True
unknown
38	431	1338561	1338168	sa_ill_sa_contig8	contig_124	90.61		True
unknown
3006	3124	1339189	1339071	sa_ill_sa_contig41	contig_124	96.64		True
unknown
2346	2414	1339845	1339777	sa_ill_sa_contig41	contig_124	95.65		True
unknown
2102	2316	1340089	1339875	sa_ill_sa_contig41	contig_124	95.35		True
unknown
1191	1538	1340991	1340644	sa_ill_sa_contig41	contig_124	95.11		True
unknown
497	1095	1341685	1341087	sa_ill_sa_contig41	contig_124	94.66		True
unknown
CONTIG	contig_124	2845369	mis_unaligned
589	1095	65128	65634	sa_ill_sa_contig41	contig_89	95.66		True
unknown
1150	1543	65689	66082	sa_ill_sa_contig41	contig_89	90.61		True
unknown
2105	2299	66637	66831	sa_ill_sa_contig41	contig_89	93.33		True
unknown
2342	2421	66874	66953	sa_ill_sa_contig41	contig_89	90.0		True
unknown
3008	3122	67543	67657	sa_ill_sa_contig41	contig_89	91.3		True
unknown
471	545	68667	68741	sa_ill_sa_contig8	contig_89	98.67		True
unknown
567	826	68761	69020	sa_ill_sa_contig8	contig_89	91.54		True
unknown
589	1095	142218	142724	sa_ill_sa_contig41	contig_89	95.66		True
unknown
1150	1543	142779	143172	sa_ill_sa_contig41	contig_89	90.61		True
unknown
2105	2299	143727	143921	sa_ill_sa_contig41	contig_89	93.33		True
unknown
2342	2421	143964	144043	sa_ill_sa_contig41	contig_89	91.25		True
unknown
3008	3122	144633	144747	sa_ill_sa_contig41	contig_89	90.43		True
unknown
471	545	145561	145635	sa_ill_sa_contig8	contig_89	98.67		True
unknown
567	826	145655	145914	sa_ill_sa_contig8	contig_89	91.54		True
unknown
496	1095	177648	178247	sa_ill_sa_contig41	contig_89	93.33		True
unknown
1150	1543	178302	178695	sa_ill_sa_contig41	contig_89	90.61		True
unknown
2105	2299	179250	179444	sa_ill_sa_contig41	contig_89	93.33		True
unknown
2342	2421	179487	179566	sa_ill_sa_contig41	contig_89	90.0		True
unknown
3008	3122	180156	180270	sa_ill_sa_contig41	contig_89	91.3		True
unknown
471	545	181085	181159	sa_ill_sa_contig8	contig_89	98.67		True
unknown
567	826	181179	181438	sa_ill_sa_contig8	contig_89	91.54		True
unknown
567	826	842293	842034	sa_ill_sa_contig8	contig_89	91.54		True
unknown
471	545	842387	842313	sa_ill_sa_contig8	contig_89	98.67		True
unknown
3008	3122	843511	843397	sa_ill_sa_contig41	contig_89	91.3		True
unknown
2342	2421	844180	844101	sa_ill_sa_contig41	contig_89	90.0		True
unknown
2105	2299	844417	844223	sa_ill_sa_contig41	contig_89	93.33		True
unknown
1150	1543	845365	844972	sa_ill_sa_contig41	contig_89	90.61		True
unknown
589	1095	845926	845420	sa_ill_sa_contig41	contig_89	95.66		True
unknown
496	1095	1655997	1656596	sa_ill_sa_contig41	contig_89	93.33		True
unknown
1150	1543	1656651	1657044	sa_ill_sa_contig41	contig_89	90.61		True
unknown
2105	2299	1657599	1657793	sa_ill_sa_contig41	contig_89	93.33		True
unknown
2342	2421	1657836	1657915	sa_ill_sa_contig41	contig_89	90.0		True
unknown
3008	3122	1658505	1658619	sa_ill_sa_contig41	contig_89	91.3		True
unknown
38	231	1659001	1659194	sa_ill_sa_contig8	contig_89	91.24		True
unknown
471	545	1659444	1659518	sa_ill_sa_contig8	contig_89	98.67		True
unknown
567	826	1659538	1659797	sa_ill_sa_contig8	contig_89	91.54		True
unknown
CONTIG	contig_89	1945999	mis_unaligned
671	900	806063	806292	sa_ill_sa_contig41	contig_91	90.87		True
unknown
1309	1402	806701	806794	sa_ill_sa_contig41	contig_91	96.81		True
unknown
455	542	809432	809519	sa_ill_sa_contig8	contig_91	90.91		True
unknown
590	729	809565	809704	sa_ill_sa_contig8	contig_91	91.43		True
unknown
769	840	809743	809814	sa_ill_sa_contig8	contig_91	95.83		True
unknown
671	900	1472308	1472537	sa_ill_sa_contig41	contig_91	90.87		True
unknown
1309	1402	1472946	1473039	sa_ill_sa_contig41	contig_91	96.81		True
unknown
455	542	1475690	1475777	sa_ill_sa_contig8	contig_91	90.91		True
unknown
590	729	1475823	1475962	sa_ill_sa_contig8	contig_91	91.43		True
unknown
769	840	1476001	1476072	sa_ill_sa_contig8	contig_91	95.83		True
unknown
769	840	1992582	1992511	sa_ill_sa_contig8	contig_91	95.83		True
unknown
590	729	1992760	1992621	sa_ill_sa_contig8	contig_91	91.43		True
unknown
455	542	1992893	1992806	sa_ill_sa_contig8	contig_91	90.91		True
unknown
1309	1402	1995795	1995702	sa_ill_sa_contig41	contig_91	96.81		True
unknown
671	900	1996433	1996204	sa_ill_sa_contig41	contig_91	90.87		True
unknown
769	840	2087671	2087600	sa_ill_sa_contig8	contig_91	95.83		True
unknown
590	729	2087849	2087710	sa_ill_sa_contig8	contig_91	91.43		True
unknown
455	542	2087982	2087895	sa_ill_sa_contig8	contig_91	90.91		True
unknown
1309	1402	2090728	2090635	sa_ill_sa_contig41	contig_91	96.81		True
unknown
671	900	2091366	2091137	sa_ill_sa_contig41	contig_91	90.87		True
unknown
769	840	2242897	2242826	sa_ill_sa_contig8	contig_91	95.83		True
unknown
590	729	2243075	2242936	sa_ill_sa_contig8	contig_91	91.43		True
unknown
455	542	2243208	2243121	sa_ill_sa_contig8	contig_91	90.91		True
unknown
1309	1402	2246111	2246018	sa_ill_sa_contig41	contig_91	96.81		True
unknown
671	900	2246749	2246520	sa_ill_sa_contig41	contig_91	90.87		True
unknown
769	840	2285810	2285739	sa_ill_sa_contig8	contig_91	95.83		True
unknown
590	729	2285988	2285849	sa_ill_sa_contig8	contig_91	91.43		True
unknown
455	542	2286121	2286034	sa_ill_sa_contig8	contig_91	90.91		True
unknown
1309	1402	2288866	2288773	sa_ill_sa_contig41	contig_91	96.81		True
unknown
671	900	2289504	2289275	sa_ill_sa_contig41	contig_91	90.87		True
unknown
769	840	3035342	3035271	sa_ill_sa_contig8	contig_91	95.83		True
unknown
590	729	3035520	3035381	sa_ill_sa_contig8	contig_91	91.43		True
unknown
455	542	3035653	3035566	sa_ill_sa_contig8	contig_91	90.91		True
unknown
1309	1402	3038656	3038563	sa_ill_sa_contig41	contig_91	96.81		True
unknown
671	900	3039294	3039065	sa_ill_sa_contig41	contig_91	90.87		True
unknown
CONTIG	contig_91	4757842	mis_unaligned
671	900	304117	304346	sa_ill_sa_contig41	contig_92	90.87		True
unknown
1309	1402	304755	304848	sa_ill_sa_contig41	contig_92	96.81		True
unknown
455	542	307574	307661	sa_ill_sa_contig8	contig_92	90.91		True
unknown
590	709	307707	307826	sa_ill_sa_contig8	contig_92	93.33		True
unknown
769	841	307885	307957	sa_ill_sa_contig8	contig_92	95.89		True
unknown
671	900	1012420	1012649	sa_ill_sa_contig41	contig_92	90.87		True
unknown
1309	1402	1013058	1013151	sa_ill_sa_contig41	contig_92	96.81		True
unknown
455	542	1015883	1015970	sa_ill_sa_contig8	contig_92	90.91		True
unknown
590	709	1016016	1016135	sa_ill_sa_contig8	contig_92	93.33		True
unknown
769	841	1016194	1016266	sa_ill_sa_contig8	contig_92	95.89		True
unknown
769	841	1556824	1556752	sa_ill_sa_contig8	contig_92	95.89		True
unknown
590	709	1557002	1556883	sa_ill_sa_contig8	contig_92	93.33		True
unknown
455	542	1557135	1557048	sa_ill_sa_contig8	contig_92	90.91		True
unknown
1309	1402	1559878	1559785	sa_ill_sa_contig41	contig_92	96.81		True
unknown
671	900	1560516	1560287	sa_ill_sa_contig41	contig_92	90.87		True
unknown
769	841	1650447	1650375	sa_ill_sa_contig8	contig_92	95.89		True
unknown
590	709	1650625	1650506	sa_ill_sa_contig8	contig_92	93.33		True
unknown
455	542	1650758	1650671	sa_ill_sa_contig8	contig_92	90.91		True
unknown
1309	1402	1653595	1653502	sa_ill_sa_contig41	contig_92	96.81		True
unknown
671	900	1654233	1654004	sa_ill_sa_contig41	contig_92	90.87		True
unknown
769	841	1781576	1781504	sa_ill_sa_contig8	contig_92	95.89		True
unknown
590	709	1781754	1781635	sa_ill_sa_contig8	contig_92	93.33		True
unknown
455	542	1781887	1781800	sa_ill_sa_contig8	contig_92	90.91		True
unknown
1309	1402	1784630	1784537	sa_ill_sa_contig41	contig_92	96.81		True
unknown
671	900	1785268	1785039	sa_ill_sa_contig41	contig_92	90.87		True
unknown
