S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
124755	125486	2	733	sa_ill_sa_contig10	contig_104	93.31		True
1	131983	658248	790297	sa_ill_sa_contig8	contig_104	99.84		True
fake: not a misassembly [fragmentation of reference genome]
1	149926	790639	940156	sa_ill_sa_contig5	contig_104	99.54		True
fake: not a misassembly [fragmentation of reference genome]
1	30897	940202	971118	sa_ill_sa_contig27	contig_104	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	861	971119	971925	sa_ill_sa_contig53	contig_104	99.77		True
fake: not a misassembly [fragmentation of reference genome]
56	2978	974967	972044	sa_ill_sa_contig43	contig_104	99.63		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	13692	988672	974968	sa_ill_sa_contig35	contig_104	99.8		True
fake: not a misassembly [fragmentation of reference genome]
1	125486	989404	1115181	sa_ill_sa_contig10	contig_104	99.67		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	720	1115182	1115846	sa_ill_sa_contig60	contig_104	100.0		True
fake: not a misassembly [fragmentation of reference genome]
56	539	1117449	1116967	sa_ill_sa_contig65	contig_104	99.81		True
indel: indel (> 5bp) [fragmentation of reference genome]
71	20896	1138283	1117450	sa_ill_sa_contig32	contig_104	99.85		True
translocation
1	130429	1268716	1138284	sa_ill_sa_contig9	contig_104	99.77		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	4636	1268717	1273299	sa_ill_sa_contig40	contig_104	99.89		True
fake: not a misassembly [fragmentation of reference genome]
1	5318	1273300	1278628	sa_ill_sa_contig38	contig_104	99.72		True
fake: not a misassembly [fragmentation of reference genome]
56	4636	1283210	1278629	sa_ill_sa_contig40	contig_104	99.91		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	26180	1309408	1283211	sa_ill_sa_contig29	contig_104	99.88		True
fake: not a misassembly [fragmentation of reference genome]
1	857	1309773	1310629	sa_ill_sa_contig54	contig_104	100.0		True
fake: not a misassembly [fragmentation of reference genome]
56	1727	1312835	1311159	sa_ill_sa_contig46	contig_104	99.6		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	43683	1312836	1356388	sa_ill_sa_contig18	contig_104	99.35		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	588	1356921	1356389	sa_ill_sa_contig63	contig_104	99.07		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	142808	1356922	1499914	sa_ill_sa_contig6	contig_104	99.78		True
fake: not a misassembly [fragmentation of reference genome]
1	21042	1500068	1521117	sa_ill_sa_contig31	contig_104	99.9		True
translocation
98057	98213	1521118	1521274	sa_ill_sa_contig11	contig_104	98.58		True
local misassembly
98340	98561	1521275	1521496	sa_ill_sa_contig11	contig_104	98.08		True
indel: indel (> 5bp) [fragmentation of reference genome]
43758	70357	1548114	1521497	sa_ill_sa_contig12	contig_104	99.29		True
local misassembly
46	44268	1592356	1548115	sa_ill_sa_contig12	contig_104	99.69		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	50706	1592357	1643100	sa_ill_sa_contig17	contig_104	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5049	1643101	1648093	sa_ill_sa_contig39	contig_104	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	14362	1648094	1662466	sa_ill_sa_contig33	contig_104	99.86		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	766	1663178	1662467	sa_ill_sa_contig55	contig_104	99.88		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	6686	1669871	1663179	sa_ill_sa_contig37	contig_104	99.75		True
fake: not a misassembly [fragmentation of reference genome]
1	2840	1669898	1672738	sa_ill_sa_contig44	contig_104	99.58		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1576	1674315	1672739	sa_ill_sa_contig47	contig_104	99.82		True
fake: not a misassembly [fragmentation of reference genome]
1	41074	1715437	1674342	sa_ill_sa_contig20	contig_104	99.84		True
translocation
1	1649	1717088	1715438	sa_ill_sa_contig8	contig_104	99.59		True
fake: not a misassembly [fragmentation of reference genome]
203	3323	1720599	1717476	sa_ill_sa_contig41	contig_104	99.81		True
translocation
38161	38352	1720882	1720692	sa_ill_sa_contig23	contig_104	95.31		True
local misassembly
38187	38352	1721135	1720970	sa_ill_sa_contig23	contig_104	98.8		True
local misassembly
1	38352	1759609	1721228	sa_ill_sa_contig23	contig_104	99.83		True
fake: not a misassembly [fragmentation of reference genome]
688	925	1760004	1759752	sa_ill_sa_contig51	contig_104	94.07		True
translocation
1	1703	1761722	1760018	sa_ill_sa_contig8	contig_104	99.65		True
fake: not a misassembly [fragmentation of reference genome]
1	3323	1765377	1762052	sa_ill_sa_contig41	contig_104	99.64		True
translocation
1	1604	1766980	1765378	sa_ill_sa_contig8	contig_104	99.65		True
fake: not a misassembly [fragmentation of reference genome]
203	3323	1770398	1767277	sa_ill_sa_contig41	contig_104	99.81		True
translocation
55995	56123	1770702	1770575	sa_ill_sa_contig15	contig_104	98.45		True
local misassembly
1	56123	1826900	1770850	sa_ill_sa_contig15	contig_104	99.63		True
indel: indel (<= 5bp) [fragmentation of reference genome]
4	718	1826901	1827616	sa_ill_sa_contig58	contig_104	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3261	1830883	1827617	sa_ill_sa_contig42	contig_104	99.76		True
fake: not a misassembly [fragmentation of reference genome]
1	211909	1831084	2043151	sa_ill_sa_contig2	contig_104	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
55	207093	2043152	2250209	sa_ill_sa_contig3	contig_104	99.78		True
fake: not a misassembly [fragmentation of reference genome]
1	78138	2250222	2328292	sa_ill_sa_contig7	contig_104	99.66		True
local misassembly
78271	134302	2328293	2384373	sa_ill_sa_contig7	contig_104	99.79		True
fake: not a misassembly [fragmentation of reference genome]
21	50729	2435194	2384436	sa_ill_sa_contig16	contig_104	99.79		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	177172	2612471	2435195	sa_ill_sa_contig4	contig_104	99.83		True
fake: not a misassembly [fragmentation of reference genome]
1	41771	2612660	2654456	sa_ill_sa_contig19	contig_104	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
63108	66060	2657413	2654457	sa_ill_sa_contig13	contig_104	99.34		True
local misassembly
188	63338	2720623	2657414	sa_ill_sa_contig13	contig_104	99.76		True
CONTIG	contig_104	2720623	misassembled
497	577	286060	286140	sa_ill_sa_contig41	contig_87	92.59		True
unknown
589	1151	286152	286714	sa_ill_sa_contig41	contig_87	93.25		True
unknown
1158	1540	286721	287103	sa_ill_sa_contig41	contig_87	94.78		True
unknown
1559	1639	287123	287203	sa_ill_sa_contig41	contig_87	97.53		True
unknown
1871	2057	287433	287619	sa_ill_sa_contig41	contig_87	90.37		True
unknown
2099	2316	287666	287883	sa_ill_sa_contig41	contig_87	91.74		True
unknown
2614	2917	288183	288486	sa_ill_sa_contig41	contig_87	93.09		True
unknown
2985	3136	288555	288706	sa_ill_sa_contig41	contig_87	92.11		True
unknown
38	1590	289122	290672	sa_ill_sa_contig8	contig_87	90.88		True
unknown
497	577	292078	292158	sa_ill_sa_contig41	contig_87	92.59		True
unknown
589	1151	292170	292732	sa_ill_sa_contig41	contig_87	93.25		True
unknown
1158	1540	292739	293121	sa_ill_sa_contig41	contig_87	94.78		True
unknown
1559	1639	293141	293221	sa_ill_sa_contig41	contig_87	97.53		True
unknown
1871	2057	293451	293637	sa_ill_sa_contig41	contig_87	90.37		True
unknown
2099	2316	293684	293901	sa_ill_sa_contig41	contig_87	91.74		True
unknown
2614	2917	294201	294504	sa_ill_sa_contig41	contig_87	93.09		True
unknown
2985	3136	294573	294724	sa_ill_sa_contig41	contig_87	92.11		True
unknown
38	1590	295140	296690	sa_ill_sa_contig8	contig_87	90.82		True
unknown
497	577	529638	529718	sa_ill_sa_contig41	contig_87	92.59		True
unknown
589	1151	529730	530292	sa_ill_sa_contig41	contig_87	93.25		True
unknown
1158	1540	530299	530681	sa_ill_sa_contig41	contig_87	94.78		True
unknown
1559	1639	530701	530781	sa_ill_sa_contig41	contig_87	97.53		True
unknown
1871	2057	531011	531197	sa_ill_sa_contig41	contig_87	90.37		True
unknown
2099	2316	531244	531461	sa_ill_sa_contig41	contig_87	91.74		True
unknown
2614	2917	531761	532064	sa_ill_sa_contig41	contig_87	93.09		True
unknown
2985	3136	532133	532284	sa_ill_sa_contig41	contig_87	92.11		True
unknown
38	1590	532951	534500	sa_ill_sa_contig8	contig_87	90.76		True
unknown
20320	20490	581918	582088	sa_ill_sa_contig15	contig_87	90.64		True
unknown
20702	20898	582300	582496	sa_ill_sa_contig15	contig_87	90.86		True
unknown
38	1590	1079260	1077710	sa_ill_sa_contig8	contig_87	90.69		True
unknown
2985	3136	1080078	1079927	sa_ill_sa_contig41	contig_87	92.11		True
unknown
2614	2917	1080450	1080147	sa_ill_sa_contig41	contig_87	93.09		True
unknown
2099	2316	1080967	1080750	sa_ill_sa_contig41	contig_87	91.74		True
unknown
1871	2057	1081200	1081014	sa_ill_sa_contig41	contig_87	90.37		True
unknown
1559	1639	1081510	1081430	sa_ill_sa_contig41	contig_87	97.53		True
unknown
1158	1540	1081912	1081530	sa_ill_sa_contig41	contig_87	94.78		True
unknown
589	1151	1082481	1081919	sa_ill_sa_contig41	contig_87	93.25		True
unknown
497	577	1082573	1082493	sa_ill_sa_contig41	contig_87	92.59		True
unknown
38	1590	1677753	1676203	sa_ill_sa_contig8	contig_87	90.82		True
unknown
2985	3136	1678320	1678169	sa_ill_sa_contig41	contig_87	92.11		True
unknown
2614	2917	1678692	1678389	sa_ill_sa_contig41	contig_87	93.09		True
unknown
2099	2316	1679209	1678992	sa_ill_sa_contig41	contig_87	91.74		True
unknown
1871	2057	1679442	1679256	sa_ill_sa_contig41	contig_87	90.37		True
unknown
1559	1639	1679752	1679672	sa_ill_sa_contig41	contig_87	97.53		True
unknown
1158	1540	1680154	1679772	sa_ill_sa_contig41	contig_87	94.78		True
unknown
589	1151	1680723	1680161	sa_ill_sa_contig41	contig_87	93.25		True
unknown
497	577	1680815	1680735	sa_ill_sa_contig41	contig_87	92.59		True
unknown
38	1590	1782426	1780876	sa_ill_sa_contig8	contig_87	90.82		True
unknown
2985	3136	1782993	1782842	sa_ill_sa_contig41	contig_87	92.11		True
unknown
2614	2917	1783365	1783062	sa_ill_sa_contig41	contig_87	93.09		True
unknown
2099	2316	1783882	1783665	sa_ill_sa_contig41	contig_87	91.74		True
unknown
1871	2057	1784115	1783929	sa_ill_sa_contig41	contig_87	90.37		True
unknown
1559	1639	1784425	1784345	sa_ill_sa_contig41	contig_87	97.53		True
unknown
1158	1540	1784827	1784445	sa_ill_sa_contig41	contig_87	94.78		True
unknown
589	1151	1785396	1784834	sa_ill_sa_contig41	contig_87	93.25		True
unknown
497	577	1785488	1785408	sa_ill_sa_contig41	contig_87	92.59		True
unknown
CONTIG	contig_87	2991998	mis_unaligned
492	565	1501492	1501565	sa_ill_sa_contig51	contig_89	93.24		True
unknown
589	679	1501566	1501656	sa_ill_sa_contig51	contig_89	90.11		True
unknown
691	765	1501664	1501738	sa_ill_sa_contig51	contig_89	97.33		True
unknown
788	861	1501746	1501819	sa_ill_sa_contig51	contig_89	97.3		True
unknown
497	3301	1502877	1505683	sa_ill_sa_contig41	contig_89	90.0		True
unknown
35	1591	1505855	1507409	sa_ill_sa_contig8	contig_89	91.96		True
unknown
35	1591	2581252	2579698	sa_ill_sa_contig8	contig_89	92.03		True
unknown
2615	2916	2582288	2581987	sa_ill_sa_contig41	contig_89	93.38		True
unknown
1867	2316	2583037	2582588	sa_ill_sa_contig41	contig_89	90.89		True
unknown
497	1540	2584407	2583364	sa_ill_sa_contig41	contig_89	94.25		True
unknown
35	1591	2601868	2600314	sa_ill_sa_contig8	contig_89	91.96		True
unknown
2676	2916	2602843	2602603	sa_ill_sa_contig41	contig_89	95.44		True
unknown
1867	2316	2603652	2603203	sa_ill_sa_contig41	contig_89	90.89		True
unknown
497	1540	2605022	2603979	sa_ill_sa_contig41	contig_89	94.25		True
unknown
35	1591	2662202	2660647	sa_ill_sa_contig8	contig_89	91.78		True
unknown
497	3301	2665180	2662374	sa_ill_sa_contig41	contig_89	90.0		True
unknown
35	1591	2668125	2666571	sa_ill_sa_contig8	contig_89	92.03		True
unknown
497	3301	2671103	2668297	sa_ill_sa_contig41	contig_89	90.0		True
unknown
35	1591	2732662	2731108	sa_ill_sa_contig8	contig_89	91.9		True
unknown
2615	2916	2733521	2733220	sa_ill_sa_contig41	contig_89	93.38		True
unknown
1986	2316	2734151	2733821	sa_ill_sa_contig41	contig_89	90.63		True
unknown
1867	1984	2734269	2734152	sa_ill_sa_contig41	contig_89	92.37		True
unknown
497	1540	2735639	2734596	sa_ill_sa_contig41	contig_89	94.25		True
unknown
35	1591	2738274	2736720	sa_ill_sa_contig8	contig_89	91.9		True
unknown
497	3301	2741252	2738446	sa_ill_sa_contig41	contig_89	90.0		True
unknown
35	1591	2743275	2741721	sa_ill_sa_contig8	contig_89	91.9		True
unknown
2615	2916	2744134	2743833	sa_ill_sa_contig41	contig_89	93.38		True
unknown
1867	2316	2744883	2744434	sa_ill_sa_contig41	contig_89	90.67		True
unknown
497	1540	2746253	2745210	sa_ill_sa_contig41	contig_89	94.25		True
unknown
35	1591	3196698	3195144	sa_ill_sa_contig8	contig_89	92.03		True
unknown
2615	2916	3197557	3197256	sa_ill_sa_contig41	contig_89	93.38		True
unknown
1867	2316	3198306	3197857	sa_ill_sa_contig41	contig_89	90.89		True
unknown
497	1540	3199676	3198633	sa_ill_sa_contig41	contig_89	94.16		True
unknown
35	1591	3489431	3487879	sa_ill_sa_contig8	contig_89	91.96		True
unknown
2615	2916	3490290	3489989	sa_ill_sa_contig41	contig_89	93.38		True
unknown
1867	2316	3491039	3490590	sa_ill_sa_contig41	contig_89	90.89		True
unknown
497	1540	3492409	3491366	sa_ill_sa_contig41	contig_89	94.25		True
unknown
CONTIG	contig_89	4045306	mis_unaligned
1136	1374	604760	604522	sa_ill_sa_contig8	contig_2	92.47		True
unknown
561	1110	605335	604786	sa_ill_sa_contig8	contig_2	94.73		True
unknown
437	551	605457	605343	sa_ill_sa_contig8	contig_2	96.52		True
unknown
38	431	605856	605463	sa_ill_sa_contig8	contig_2	90.61		True
unknown
3006	3124	606484	606366	sa_ill_sa_contig41	contig_2	96.64		True
unknown
2346	2414	607140	607072	sa_ill_sa_contig41	contig_2	95.65		True
unknown
2102	2316	607384	607170	sa_ill_sa_contig41	contig_2	95.35		True
unknown
1191	1538	608286	607939	sa_ill_sa_contig41	contig_2	95.11		True
unknown
497	1095	608980	608382	sa_ill_sa_contig41	contig_2	94.66		True
unknown
110713	110836	861560	861683	sa_ill_sa_contig1	contig_2	91.94		True
unknown
497	1095	2112622	2113220	sa_ill_sa_contig41	contig_2	94.66		True
unknown
1191	1538	2113316	2113663	sa_ill_sa_contig41	contig_2	95.11		True
unknown
2102	2316	2114218	2114432	sa_ill_sa_contig41	contig_2	95.35		True
unknown
2346	2414	2114462	2114530	sa_ill_sa_contig41	contig_2	95.65		True
unknown
3006	3134	2115118	2115246	sa_ill_sa_contig41	contig_2	93.8		True
unknown
3184	3302	2115295	2115413	sa_ill_sa_contig41	contig_2	94.12		True
unknown
38	431	2115642	2116035	sa_ill_sa_contig8	contig_2	90.61		True
unknown
437	551	2116041	2116155	sa_ill_sa_contig8	contig_2	96.52		True
unknown
561	1110	2116163	2116712	sa_ill_sa_contig8	contig_2	94.73		True
unknown
1136	1374	2116738	2116976	sa_ill_sa_contig8	contig_2	92.47		True
unknown
19874	19965	2171473	2171564	sa_ill_sa_contig15	contig_2	91.3		True
unknown
20204	20310	2171803	2171909	sa_ill_sa_contig15	contig_2	94.39		True
unknown
20351	20466	2171953	2172068	sa_ill_sa_contig15	contig_2	93.1		True
unknown
1136	1374	2387760	2387522	sa_ill_sa_contig8	contig_2	92.47		True
unknown
561	1110	2388335	2387786	sa_ill_sa_contig8	contig_2	94.73		True
unknown
437	551	2388457	2388343	sa_ill_sa_contig8	contig_2	96.52		True
unknown
38	431	2388856	2388463	sa_ill_sa_contig8	contig_2	90.61		True
unknown
3184	3302	2389205	2389087	sa_ill_sa_contig41	contig_2	94.12		True
unknown
3006	3134	2389382	2389254	sa_ill_sa_contig41	contig_2	93.8		True
unknown
2346	2414	2390038	2389970	sa_ill_sa_contig41	contig_2	95.65		True
unknown
2102	2316	2390282	2390068	sa_ill_sa_contig41	contig_2	95.35		True
unknown
1191	1538	2391184	2390837	sa_ill_sa_contig41	contig_2	95.11		True
unknown
497	1095	2391878	2391280	sa_ill_sa_contig41	contig_2	94.66		True
unknown
1136	1374	2830864	2830626	sa_ill_sa_contig8	contig_2	92.47		True
unknown
561	1110	2831439	2830890	sa_ill_sa_contig8	contig_2	94.73		True
unknown
437	551	2831561	2831447	sa_ill_sa_contig8	contig_2	96.52		True
unknown
38	431	2831960	2831567	sa_ill_sa_contig8	contig_2	90.61		True
unknown
3184	3302	2832411	2832293	sa_ill_sa_contig41	contig_2	94.12		True
unknown
3006	3134	2832588	2832460	sa_ill_sa_contig41	contig_2	93.8		True
unknown
2346	2414	2833244	2833176	sa_ill_sa_contig41	contig_2	95.65		True
unknown
2102	2316	2833488	2833274	sa_ill_sa_contig41	contig_2	95.35		True
unknown
1191	1538	2834390	2834043	sa_ill_sa_contig41	contig_2	95.11		True
unknown
497	1095	2835084	2834486	sa_ill_sa_contig41	contig_2	94.66		True
unknown
785	866	2836103	2836022	sa_ill_sa_contig51	contig_2	98.78		True
unknown
691	766	2836187	2836112	sa_ill_sa_contig51	contig_2	96.05		True
unknown
585	666	2836291	2836210	sa_ill_sa_contig51	contig_2	91.46		True
unknown
491	565	2836377	2836303	sa_ill_sa_contig51	contig_2	93.33		True
unknown
CONTIG	contig_2	2845324	mis_unaligned
589	1095	65080	65586	sa_ill_sa_contig41	contig_94	95.66		True
unknown
1150	1543	65639	66032	sa_ill_sa_contig41	contig_94	90.61		True
unknown
2105	2299	66587	66781	sa_ill_sa_contig41	contig_94	93.33		True
unknown
2342	2421	66824	66903	sa_ill_sa_contig41	contig_94	90.0		True
unknown
3008	3122	67492	67606	sa_ill_sa_contig41	contig_94	91.3		True
unknown
471	545	68616	68690	sa_ill_sa_contig8	contig_94	98.67		True
unknown
567	826	68710	68969	sa_ill_sa_contig8	contig_94	91.54		True
unknown
589	1095	141922	142428	sa_ill_sa_contig41	contig_94	95.66		True
unknown
1150	1543	142483	142876	sa_ill_sa_contig41	contig_94	90.61		True
unknown
2105	2299	143431	143625	sa_ill_sa_contig41	contig_94	93.33		True
unknown
2342	2421	143668	143747	sa_ill_sa_contig41	contig_94	91.25		True
unknown
2429	2499	143756	143826	sa_ill_sa_contig41	contig_94	90.14		True
unknown
2777	2904	143985	144112	sa_ill_sa_contig41	contig_94	92.19		True
unknown
3008	3122	144215	144329	sa_ill_sa_contig41	contig_94	90.43		True
unknown
647	1095	177355	177803	sa_ill_sa_contig41	contig_94	95.55		True
unknown
1150	1543	177858	178251	sa_ill_sa_contig41	contig_94	90.61		True
unknown
1561	1630	178259	178328	sa_ill_sa_contig41	contig_94	98.57		True
unknown
2105	2299	178778	178972	sa_ill_sa_contig41	contig_94	93.33		True
unknown
3008	3122	179682	179796	sa_ill_sa_contig41	contig_94	91.3		True
unknown
567	826	841494	841235	sa_ill_sa_contig8	contig_94	91.54		True
unknown
471	545	841588	841514	sa_ill_sa_contig8	contig_94	98.67		True
unknown
3008	3122	842523	842409	sa_ill_sa_contig41	contig_94	91.3		True
unknown
2342	2421	843192	843113	sa_ill_sa_contig41	contig_94	90.0		True
unknown
2105	2299	843429	843235	sa_ill_sa_contig41	contig_94	93.33		True
unknown
1150	1543	844377	843984	sa_ill_sa_contig41	contig_94	90.61		True
unknown
589	1095	844938	844432	sa_ill_sa_contig41	contig_94	95.66		True
unknown
496	1092	1652424	1653020	sa_ill_sa_contig41	contig_94	93.63		True
unknown
1270	1543	1653071	1653344	sa_ill_sa_contig41	contig_94	92.7		True
unknown
2107	2299	1653833	1654025	sa_ill_sa_contig41	contig_94	93.26		True
unknown
2342	2421	1654068	1654147	sa_ill_sa_contig41	contig_94	90.0		True
unknown
3008	3098	1654736	1654826	sa_ill_sa_contig41	contig_94	92.31		True
unknown
38	142	1655230	1655334	sa_ill_sa_contig8	contig_94	90.48		True
unknown
471	545	1655657	1655731	sa_ill_sa_contig8	contig_94	98.67		True
unknown
567	826	1655751	1656010	sa_ill_sa_contig8	contig_94	91.54		True
unknown
CONTIG	contig_94	1930417	mis_unaligned
671	900	806462	806691	sa_ill_sa_contig41	contig_96	90.87		True
unknown
1309	1402	807100	807193	sa_ill_sa_contig41	contig_96	96.81		True
unknown
455	542	809844	809931	sa_ill_sa_contig8	contig_96	90.91		True
unknown
590	729	809977	810116	sa_ill_sa_contig8	contig_96	91.43		True
unknown
769	840	810155	810226	sa_ill_sa_contig8	contig_96	95.83		True
unknown
671	900	1472651	1472880	sa_ill_sa_contig41	contig_96	90.87		True
unknown
1309	1402	1473289	1473382	sa_ill_sa_contig41	contig_96	96.81		True
unknown
455	542	1476032	1476119	sa_ill_sa_contig8	contig_96	90.91		True
unknown
590	729	1476165	1476304	sa_ill_sa_contig8	contig_96	91.43		True
unknown
769	840	1476343	1476414	sa_ill_sa_contig8	contig_96	95.83		True
unknown
769	840	1992872	1992801	sa_ill_sa_contig8	contig_96	95.83		True
unknown
590	729	1993050	1992911	sa_ill_sa_contig8	contig_96	91.43		True
unknown
455	542	1993183	1993096	sa_ill_sa_contig8	contig_96	90.91		True
unknown
1309	1402	1996084	1995991	sa_ill_sa_contig41	contig_96	96.81		True
unknown
671	900	1996722	1996493	sa_ill_sa_contig41	contig_96	90.87		True
unknown
769	840	2087945	2087874	sa_ill_sa_contig8	contig_96	95.83		True
unknown
590	729	2088123	2087984	sa_ill_sa_contig8	contig_96	91.43		True
unknown
455	542	2088256	2088169	sa_ill_sa_contig8	contig_96	90.91		True
unknown
1309	1402	2090997	2090904	sa_ill_sa_contig41	contig_96	96.81		True
unknown
671	900	2091635	2091406	sa_ill_sa_contig41	contig_96	90.87		True
unknown
769	840	2243164	2243093	sa_ill_sa_contig8	contig_96	95.83		True
unknown
590	729	2243342	2243203	sa_ill_sa_contig8	contig_96	91.43		True
unknown
455	542	2243475	2243388	sa_ill_sa_contig8	contig_96	90.91		True
unknown
1309	1402	2246377	2246284	sa_ill_sa_contig41	contig_96	96.81		True
unknown
671	900	2247015	2246786	sa_ill_sa_contig41	contig_96	90.87		True
unknown
769	840	2286070	2285999	sa_ill_sa_contig8	contig_96	95.83		True
unknown
590	729	2286248	2286109	sa_ill_sa_contig8	contig_96	91.43		True
unknown
455	542	2286381	2286294	sa_ill_sa_contig8	contig_96	90.91		True
unknown
1309	1402	2289125	2289032	sa_ill_sa_contig41	contig_96	96.81		True
unknown
671	900	2289763	2289534	sa_ill_sa_contig41	contig_96	90.87		True
unknown
769	840	3035528	3035457	sa_ill_sa_contig8	contig_96	95.83		True
unknown
590	729	3035706	3035567	sa_ill_sa_contig8	contig_96	91.43		True
unknown
455	542	3035839	3035752	sa_ill_sa_contig8	contig_96	90.91		True
unknown
1309	1402	3038842	3038749	sa_ill_sa_contig41	contig_96	96.81		True
unknown
671	900	3039480	3039251	sa_ill_sa_contig41	contig_96	90.87		True
unknown
CONTIG	contig_96	4757812	mis_unaligned
671	900	304099	304328	sa_ill_sa_contig41	contig_97	90.87		True
unknown
1309	1402	304737	304830	sa_ill_sa_contig41	contig_97	96.81		True
unknown
455	542	307556	307643	sa_ill_sa_contig8	contig_97	90.91		True
unknown
590	709	307689	307808	sa_ill_sa_contig8	contig_97	93.33		True
unknown
769	841	307867	307939	sa_ill_sa_contig8	contig_97	95.89		True
unknown
671	900	1012342	1012571	sa_ill_sa_contig41	contig_97	90.87		True
unknown
1309	1402	1012980	1013073	sa_ill_sa_contig41	contig_97	96.81		True
unknown
455	542	1015805	1015892	sa_ill_sa_contig8	contig_97	90.91		True
unknown
590	709	1015938	1016057	sa_ill_sa_contig8	contig_97	93.33		True
unknown
769	841	1016116	1016188	sa_ill_sa_contig8	contig_97	95.89		True
unknown
769	841	1556676	1556604	sa_ill_sa_contig8	contig_97	95.89		True
unknown
590	709	1556854	1556735	sa_ill_sa_contig8	contig_97	93.33		True
unknown
455	542	1556987	1556900	sa_ill_sa_contig8	contig_97	90.91		True
unknown
1309	1402	1559729	1559636	sa_ill_sa_contig41	contig_97	96.81		True
unknown
671	900	1560367	1560138	sa_ill_sa_contig41	contig_97	90.87		True
unknown
769	841	1650280	1650208	sa_ill_sa_contig8	contig_97	95.89		True
unknown
590	709	1650458	1650339	sa_ill_sa_contig8	contig_97	93.33		True
unknown
455	542	1650591	1650504	sa_ill_sa_contig8	contig_97	90.91		True
unknown
1309	1402	1653426	1653333	sa_ill_sa_contig41	contig_97	96.81		True
unknown
671	900	1654064	1653835	sa_ill_sa_contig41	contig_97	90.87		True
unknown
