S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
46754	47071	3	320	pa_ill_pa_contig35	contig_2	98.43		True
1	191344	4366642	4557959	pa_ill_pa_contig13	contig_2	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
17	1142	4559085	4557960	pa_ill_pa_contig67	contig_2	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	86400	4559086	4645473	pa_ill_pa_contig25	contig_2	99.98		True
translocation
161	249467	4645474	4894762	pa_ill_pa_contig9	contig_2	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	2531	4897657	4895127	pa_ill_pa_contig53	contig_2	99.84		True
fake: not a misassembly [fragmentation of reference genome]
1	929	4898713	4897785	pa_ill_pa_contig72	contig_2	99.35		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	568	4899226	4898714	pa_ill_pa_contig78	contig_2	97.75		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3774	4899227	4903006	pa_ill_pa_contig47	contig_2	90.15		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	484	4903435	4903007	pa_ill_pa_contig84	contig_2	98.33		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	121067	5024495	4903436	pa_ill_pa_contig17	contig_2	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	56007	5024757	5080759	pa_ill_pa_contig32	contig_2	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	5081907	5080760	pa_ill_pa_contig64	contig_2	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
247199	542364	5377043	5081908	pa_ill_pa_contig2	contig_2	99.98		True
local misassembly
1	247083	5624091	5377044	pa_ill_pa_contig2	contig_2	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	484	5624092	5624520	pa_ill_pa_contig84	contig_2	98.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3774	5628294	5624521	pa_ill_pa_contig47	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	568	5628295	5628807	pa_ill_pa_contig78	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	929	5628808	5629735	pa_ill_pa_contig72	contig_2	98.17		True
fake: not a misassembly [fragmentation of reference genome]
1	2549	5629863	5632411	pa_ill_pa_contig52	contig_2	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	404310	6037041	5632770	pa_ill_pa_contig4	contig_2	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1413	6037042	6038399	pa_ill_pa_contig62	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	122468	6038400	6160849	pa_ill_pa_contig16	contig_2	99.98		True
fake: not a misassembly [fragmentation of reference genome]
1	53273	6214537	6161264	pa_ill_pa_contig33	contig_2	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	548	6215030	6214538	pa_ill_pa_contig79	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
41341	76514	6250198	6215031	pa_ill_pa_contig26	contig_2	99.96		True
local misassembly
1	41228	6291419	6250199	pa_ill_pa_contig26	contig_2	99.96		True
translocation
56	770	6292128	6291420	pa_ill_pa_contig20	contig_2	90.05		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5507	6297580	6292129	pa_ill_pa_contig45	contig_2	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	68413	6297581	6365989	pa_ill_pa_contig27	contig_2	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5658	6371591	6365990	pa_ill_pa_contig44	contig_2	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	87995	6459572	6371592	pa_ill_pa_contig24	contig_2	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1142	6459573	6460659	pa_ill_pa_contig67	contig_2	99.75		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	294591	6460660	6755221	pa_ill_pa_contig5	contig_2	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	872	6755222	6756038	pa_ill_pa_contig73	contig_2	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	35650	6756039	6791688	pa_ill_pa_contig37	contig_2	99.97		True
CONTIG	contig_2	6791688	misassembled
4882	5195	806742	806429	pa_ill_pa_contig44	contig_88	96.18		True
unknown
4268	4718	807356	806906	pa_ill_pa_contig44	contig_88	92.68		True
unknown
4118	4233	807509	807394	pa_ill_pa_contig44	contig_88	93.1		True
unknown
3453	3662	808176	807967	pa_ill_pa_contig44	contig_88	93.81		True
unknown
3374	3442	808254	808186	pa_ill_pa_contig44	contig_88	92.75		True
unknown
2892	3062	808740	808570	pa_ill_pa_contig44	contig_88	91.23		True
unknown
2687	2798	808954	808843	pa_ill_pa_contig44	contig_88	91.07		True
unknown
1975	2060	809547	809462	pa_ill_pa_contig44	contig_88	91.86		True
unknown
1813	1967	809709	809555	pa_ill_pa_contig44	contig_88	92.26		True
unknown
1660	1760	809862	809762	pa_ill_pa_contig44	contig_88	94.06		True
unknown
1375	1650	810147	809872	pa_ill_pa_contig44	contig_88	93.48		True
unknown
995	1106	810527	810416	pa_ill_pa_contig44	contig_88	91.07		True
unknown
529	593	810999	810935	pa_ill_pa_contig44	contig_88	98.46		True
unknown
4913	5195	1472896	1472614	pa_ill_pa_contig44	contig_88	96.82		True
unknown
4268	4718	1473540	1473090	pa_ill_pa_contig44	contig_88	92.68		True
unknown
4118	4233	1473693	1473578	pa_ill_pa_contig44	contig_88	93.1		True
unknown
3453	3662	1474360	1474151	pa_ill_pa_contig44	contig_88	93.81		True
unknown
3374	3442	1474438	1474370	pa_ill_pa_contig44	contig_88	92.75		True
unknown
2892	3062	1474924	1474754	pa_ill_pa_contig44	contig_88	91.23		True
unknown
2687	2769	1475137	1475055	pa_ill_pa_contig44	contig_88	93.98		True
unknown
1975	2060	1475730	1475645	pa_ill_pa_contig44	contig_88	91.86		True
unknown
1813	1967	1475892	1475738	pa_ill_pa_contig44	contig_88	92.26		True
unknown
1660	1760	1476045	1475945	pa_ill_pa_contig44	contig_88	94.06		True
unknown
1375	1650	1476330	1476055	pa_ill_pa_contig44	contig_88	93.48		True
unknown
995	1106	1476709	1476598	pa_ill_pa_contig44	contig_88	91.07		True
unknown
529	593	1477181	1477117	pa_ill_pa_contig44	contig_88	98.46		True
unknown
529	593	1992092	1992156	pa_ill_pa_contig44	contig_88	98.46		True
unknown
995	1106	1992564	1992675	pa_ill_pa_contig44	contig_88	91.07		True
unknown
1375	1650	1992943	1993218	pa_ill_pa_contig44	contig_88	93.48		True
unknown
1660	1760	1993228	1993328	pa_ill_pa_contig44	contig_88	94.06		True
unknown
1813	1967	1993381	1993535	pa_ill_pa_contig44	contig_88	92.26		True
unknown
1975	2060	1993543	1993628	pa_ill_pa_contig44	contig_88	91.86		True
unknown
2687	2798	1994295	1994406	pa_ill_pa_contig44	contig_88	91.07		True
unknown
2892	3062	1994509	1994679	pa_ill_pa_contig44	contig_88	91.23		True
unknown
3374	3442	1994995	1995063	pa_ill_pa_contig44	contig_88	92.75		True
unknown
3453	3662	1995073	1995282	pa_ill_pa_contig44	contig_88	93.81		True
unknown
4118	4233	1995740	1995855	pa_ill_pa_contig44	contig_88	93.1		True
unknown
4268	4718	1995893	1996343	pa_ill_pa_contig44	contig_88	92.68		True
unknown
4882	5195	1996507	1996820	pa_ill_pa_contig44	contig_88	96.18		True
unknown
529	593	2087170	2087234	pa_ill_pa_contig44	contig_88	98.46		True
unknown
995	1106	2087642	2087753	pa_ill_pa_contig44	contig_88	91.07		True
unknown
1375	1650	2088022	2088297	pa_ill_pa_contig44	contig_88	93.48		True
unknown
1660	1760	2088307	2088407	pa_ill_pa_contig44	contig_88	94.06		True
unknown
1813	1967	2088460	2088614	pa_ill_pa_contig44	contig_88	92.26		True
unknown
1975	2060	2088622	2088707	pa_ill_pa_contig44	contig_88	91.86		True
unknown
2687	2798	2089215	2089326	pa_ill_pa_contig44	contig_88	91.07		True
unknown
2892	3062	2089429	2089599	pa_ill_pa_contig44	contig_88	91.23		True
unknown
3374	3442	2089915	2089983	pa_ill_pa_contig44	contig_88	92.75		True
unknown
3453	3662	2089993	2090202	pa_ill_pa_contig44	contig_88	93.81		True
unknown
4118	4233	2090660	2090775	pa_ill_pa_contig44	contig_88	93.1		True
unknown
4268	4718	2090813	2091263	pa_ill_pa_contig44	contig_88	92.68		True
unknown
4882	5195	2091427	2091740	pa_ill_pa_contig44	contig_88	96.18		True
unknown
529	593	2242394	2242458	pa_ill_pa_contig44	contig_88	98.46		True
unknown
995	1106	2242866	2242977	pa_ill_pa_contig44	contig_88	91.07		True
unknown
1375	1650	2243245	2243520	pa_ill_pa_contig44	contig_88	93.48		True
unknown
1660	1760	2243530	2243630	pa_ill_pa_contig44	contig_88	94.06		True
unknown
1813	1967	2243683	2243837	pa_ill_pa_contig44	contig_88	92.26		True
unknown
1975	2060	2243845	2243930	pa_ill_pa_contig44	contig_88	91.86		True
unknown
2687	2769	2244597	2244679	pa_ill_pa_contig44	contig_88	93.98		True
unknown
2892	3062	2244810	2244980	pa_ill_pa_contig44	contig_88	91.23		True
unknown
3374	3442	2245296	2245364	pa_ill_pa_contig44	contig_88	92.75		True
unknown
3453	3662	2245374	2245583	pa_ill_pa_contig44	contig_88	93.33		True
unknown
4118	4233	2246041	2246156	pa_ill_pa_contig44	contig_88	93.1		True
unknown
4268	4718	2246194	2246644	pa_ill_pa_contig44	contig_88	92.68		True
unknown
4882	5195	2246808	2247121	pa_ill_pa_contig44	contig_88	96.18		True
unknown
529	593	2285295	2285359	pa_ill_pa_contig44	contig_88	98.46		True
unknown
995	1106	2285767	2285878	pa_ill_pa_contig44	contig_88	91.07		True
unknown
1375	1650	2286146	2286421	pa_ill_pa_contig44	contig_88	93.48		True
unknown
1660	1760	2286431	2286531	pa_ill_pa_contig44	contig_88	94.06		True
unknown
1813	1967	2286584	2286738	pa_ill_pa_contig44	contig_88	92.26		True
unknown
1975	2060	2286746	2286831	pa_ill_pa_contig44	contig_88	91.86		True
unknown
2687	2769	2287339	2287421	pa_ill_pa_contig44	contig_88	93.98		True
unknown
2892	3062	2287552	2287722	pa_ill_pa_contig44	contig_88	91.23		True
unknown
3374	3442	2288038	2288106	pa_ill_pa_contig44	contig_88	92.75		True
unknown
3453	3662	2288116	2288325	pa_ill_pa_contig44	contig_88	93.33		True
unknown
4118	4233	2288783	2288898	pa_ill_pa_contig44	contig_88	93.1		True
unknown
4268	4718	2288936	2289386	pa_ill_pa_contig44	contig_88	92.68		True
unknown
4882	5195	2289550	2289863	pa_ill_pa_contig44	contig_88	96.18		True
unknown
529	593	3034755	3034819	pa_ill_pa_contig44	contig_88	98.46		True
unknown
995	1106	3035227	3035338	pa_ill_pa_contig44	contig_88	91.07		True
unknown
1375	1536	3035606	3035767	pa_ill_pa_contig44	contig_88	93.21		True
unknown
1542	1650	3035773	3035881	pa_ill_pa_contig44	contig_88	90.83		True
unknown
1660	1760	3035891	3035991	pa_ill_pa_contig44	contig_88	94.06		True
unknown
1813	1967	3036044	3036198	pa_ill_pa_contig44	contig_88	92.26		True
unknown
1975	2060	3036206	3036291	pa_ill_pa_contig44	contig_88	91.86		True
unknown
3374	3442	3037758	3037826	pa_ill_pa_contig44	contig_88	92.75		True
unknown
3453	3662	3037836	3038045	pa_ill_pa_contig44	contig_88	93.81		True
unknown
4118	4233	3038503	3038618	pa_ill_pa_contig44	contig_88	93.1		True
unknown
4268	4718	3038656	3039106	pa_ill_pa_contig44	contig_88	92.68		True
unknown
4882	5195	3039270	3039583	pa_ill_pa_contig44	contig_88	96.18		True
unknown
CONTIG	contig_88	4757909	mis_unaligned
4882	5195	304427	304114	pa_ill_pa_contig44	contig_89	96.18		True
unknown
4268	4831	305041	304478	pa_ill_pa_contig44	contig_89	90.96		True
unknown
4118	4231	305194	305081	pa_ill_pa_contig44	contig_89	93.86		True
unknown
3453	3662	305859	305650	pa_ill_pa_contig44	contig_89	93.81		True
unknown
3374	3442	305937	305869	pa_ill_pa_contig44	contig_89	94.2		True
unknown
2687	2800	306635	306522	pa_ill_pa_contig44	contig_89	91.23		True
unknown
1975	2060	307307	307222	pa_ill_pa_contig44	contig_89	91.86		True
unknown
1823	1967	307459	307315	pa_ill_pa_contig44	contig_89	91.72		True
unknown
1375	1536	307906	307745	pa_ill_pa_contig44	contig_89	93.83		True
unknown
997	1158	308284	308123	pa_ill_pa_contig44	contig_89	90.12		True
unknown
529	593	308758	308694	pa_ill_pa_contig44	contig_89	98.46		True
unknown
4882	5195	1012678	1012365	pa_ill_pa_contig44	contig_89	96.18		True
unknown
4268	4831	1013292	1012729	pa_ill_pa_contig44	contig_89	90.96		True
unknown
4118	4231	1013445	1013332	pa_ill_pa_contig44	contig_89	93.86		True
unknown
3453	3662	1014110	1013901	pa_ill_pa_contig44	contig_89	93.81		True
unknown
3374	3442	1014188	1014120	pa_ill_pa_contig44	contig_89	94.2		True
unknown
2687	2800	1014886	1014773	pa_ill_pa_contig44	contig_89	91.23		True
unknown
1975	2060	1015564	1015479	pa_ill_pa_contig44	contig_89	91.86		True
unknown
1813	1967	1015726	1015572	pa_ill_pa_contig44	contig_89	92.26		True
unknown
1375	1536	1016164	1016003	pa_ill_pa_contig44	contig_89	93.83		True
unknown
997	1158	1016542	1016381	pa_ill_pa_contig44	contig_89	90.12		True
unknown
529	593	1017016	1016952	pa_ill_pa_contig44	contig_89	98.46		True
unknown
529	593	1555985	1556049	pa_ill_pa_contig44	contig_89	98.46		True
unknown
997	1158	1556459	1556620	pa_ill_pa_contig44	contig_89	90.12		True
unknown
1375	1536	1556836	1556997	pa_ill_pa_contig44	contig_89	93.83		True
unknown
1813	1967	1557274	1557428	pa_ill_pa_contig44	contig_89	92.26		True
unknown
1975	2060	1557436	1557521	pa_ill_pa_contig44	contig_89	91.86		True
unknown
2687	2800	1558031	1558144	pa_ill_pa_contig44	contig_89	91.23		True
unknown
2892	3062	1558245	1558415	pa_ill_pa_contig44	contig_89	91.23		True
unknown
3374	3442	1558729	1558797	pa_ill_pa_contig44	contig_89	94.2		True
unknown
3453	3662	1558807	1559016	pa_ill_pa_contig44	contig_89	93.81		True
unknown
4118	4231	1559472	1559585	pa_ill_pa_contig44	contig_89	93.86		True
unknown
4268	4718	1559625	1560075	pa_ill_pa_contig44	contig_89	92.68		True
unknown
4882	5195	1560239	1560552	pa_ill_pa_contig44	contig_89	96.18		True
unknown
529	593	1649584	1649648	pa_ill_pa_contig44	contig_89	98.46		True
unknown
997	1143	1650058	1650204	pa_ill_pa_contig44	contig_89	90.48		True
unknown
1375	1536	1650434	1650595	pa_ill_pa_contig44	contig_89	93.83		True
unknown
1813	1967	1650872	1651026	pa_ill_pa_contig44	contig_89	92.26		True
unknown
1975	2060	1651034	1651119	pa_ill_pa_contig44	contig_89	91.86		True
unknown
2687	2800	1651721	1651834	pa_ill_pa_contig44	contig_89	91.23		True
unknown
2892	3062	1651935	1652105	pa_ill_pa_contig44	contig_89	91.23		True
unknown
3374	3442	1652419	1652487	pa_ill_pa_contig44	contig_89	94.2		True
unknown
3453	3662	1652497	1652706	pa_ill_pa_contig44	contig_89	93.81		True
unknown
4118	4231	1653162	1653275	pa_ill_pa_contig44	contig_89	93.86		True
unknown
4268	4385	1653315	1653432	pa_ill_pa_contig44	contig_89	94.92		True
unknown
4391	4831	1653440	1653880	pa_ill_pa_contig44	contig_89	90.25		True
unknown
4882	5195	1653931	1654244	pa_ill_pa_contig44	contig_89	96.18		True
unknown
529	593	1780693	1780757	pa_ill_pa_contig44	contig_89	98.46		True
unknown
997	1158	1781167	1781328	pa_ill_pa_contig44	contig_89	90.12		True
unknown
1375	1536	1781544	1781705	pa_ill_pa_contig44	contig_89	93.83		True
unknown
1813	1967	1781982	1782136	pa_ill_pa_contig44	contig_89	92.26		True
unknown
1975	2060	1782144	1782229	pa_ill_pa_contig44	contig_89	91.86		True
unknown
2687	2800	1782739	1782852	pa_ill_pa_contig44	contig_89	91.23		True
unknown
2892	3062	1782953	1783123	pa_ill_pa_contig44	contig_89	91.23		True
unknown
3374	3442	1783437	1783505	pa_ill_pa_contig44	contig_89	94.2		True
unknown
3453	3662	1783515	1783724	pa_ill_pa_contig44	contig_89	93.81		True
unknown
4118	4231	1784180	1784293	pa_ill_pa_contig44	contig_89	93.86		True
unknown
4268	4718	1784333	1784783	pa_ill_pa_contig44	contig_89	92.68		True
unknown
4882	5195	1784947	1785260	pa_ill_pa_contig44	contig_89	96.18		True
unknown
529	593	1822084	1822148	pa_ill_pa_contig44	contig_89	98.46		True
unknown
997	1158	1822558	1822719	pa_ill_pa_contig44	contig_89	90.12		True
unknown
1375	1536	1822935	1823096	pa_ill_pa_contig44	contig_89	93.83		True
unknown
1813	1967	1823373	1823527	pa_ill_pa_contig44	contig_89	92.26		True
unknown
1975	2060	1823535	1823620	pa_ill_pa_contig44	contig_89	91.86		True
unknown
2687	2800	1824130	1824243	pa_ill_pa_contig44	contig_89	91.23		True
unknown
2892	3062	1824344	1824514	pa_ill_pa_contig44	contig_89	91.23		True
unknown
3374	3442	1824828	1824896	pa_ill_pa_contig44	contig_89	94.2		True
unknown
3453	3662	1824906	1825115	pa_ill_pa_contig44	contig_89	93.81		True
unknown
