S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
46754	47071	3	320	pa_ill_pa_contig35	contig_2	98.43		True
1	191344	4366915	4558238	pa_ill_pa_contig13	contig_2	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
17	1142	4559364	4558239	pa_ill_pa_contig67	contig_2	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	86400	4559365	4645752	pa_ill_pa_contig25	contig_2	99.99		True
translocation
161	249467	4645753	4895063	pa_ill_pa_contig9	contig_2	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	2531	4897958	4895428	pa_ill_pa_contig53	contig_2	99.84		True
fake: not a misassembly [fragmentation of reference genome]
1	929	4899015	4898086	pa_ill_pa_contig72	contig_2	99.25		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	568	4899528	4899016	pa_ill_pa_contig78	contig_2	97.75		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3774	4899529	4903308	pa_ill_pa_contig47	contig_2	90.15		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	484	4903738	4903309	pa_ill_pa_contig84	contig_2	98.15		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	121067	5024807	4903739	pa_ill_pa_contig17	contig_2	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	56007	5025069	5081075	pa_ill_pa_contig32	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	5082223	5081076	pa_ill_pa_contig64	contig_2	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
247199	542364	5377387	5082224	pa_ill_pa_contig2	contig_2	99.99		True
local misassembly
1	247083	5624468	5377388	pa_ill_pa_contig2	contig_2	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	484	5624469	5624898	pa_ill_pa_contig84	contig_2	98.33		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3774	5628672	5624899	pa_ill_pa_contig47	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	568	5628673	5629185	pa_ill_pa_contig78	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	929	5629186	5630113	pa_ill_pa_contig72	contig_2	98.17		True
fake: not a misassembly [fragmentation of reference genome]
1	2549	5630241	5632789	pa_ill_pa_contig52	contig_2	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	404310	6037462	5633148	pa_ill_pa_contig4	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1413	6037463	6038820	pa_ill_pa_contig62	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	122468	6038821	6161290	pa_ill_pa_contig16	contig_2	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	53273	6214976	6161705	pa_ill_pa_contig33	contig_2	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	548	6215469	6214977	pa_ill_pa_contig79	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
41341	76514	6250642	6215470	pa_ill_pa_contig26	contig_2	99.98		True
local misassembly
1	41228	6291869	6250643	pa_ill_pa_contig26	contig_2	99.99		True
translocation
56	770	6292578	6291870	pa_ill_pa_contig20	contig_2	90.05		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5507	6298030	6292579	pa_ill_pa_contig45	contig_2	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	68413	6298031	6366441	pa_ill_pa_contig27	contig_2	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5658	6372047	6366442	pa_ill_pa_contig44	contig_2	99.91		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	87995	6460039	6372048	pa_ill_pa_contig24	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1142	6460040	6461126	pa_ill_pa_contig67	contig_2	99.75		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	294591	6461127	6755715	pa_ill_pa_contig5	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	872	6755716	6756532	pa_ill_pa_contig73	contig_2	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	35650	6756533	6792182	pa_ill_pa_contig37	contig_2	100.0		True
CONTIG	contig_2	6792182	misassembled
4882	5195	806529	806216	pa_ill_pa_contig44	contig_88	96.18		True
unknown
4268	4718	807143	806693	pa_ill_pa_contig44	contig_88	92.68		True
unknown
4118	4233	807296	807181	pa_ill_pa_contig44	contig_88	93.1		True
unknown
3453	3662	807963	807754	pa_ill_pa_contig44	contig_88	93.81		True
unknown
3374	3442	808041	807973	pa_ill_pa_contig44	contig_88	92.75		True
unknown
2892	3062	808527	808357	pa_ill_pa_contig44	contig_88	91.23		True
unknown
2687	2798	808741	808630	pa_ill_pa_contig44	contig_88	91.07		True
unknown
1975	2060	809334	809249	pa_ill_pa_contig44	contig_88	91.86		True
unknown
1813	1967	809496	809342	pa_ill_pa_contig44	contig_88	92.26		True
unknown
1660	1760	809649	809549	pa_ill_pa_contig44	contig_88	94.06		True
unknown
1375	1650	809934	809659	pa_ill_pa_contig44	contig_88	93.48		True
unknown
995	1106	810314	810203	pa_ill_pa_contig44	contig_88	91.07		True
unknown
529	593	810786	810722	pa_ill_pa_contig44	contig_88	98.46		True
unknown
4882	5195	1472752	1472439	pa_ill_pa_contig44	contig_88	96.18		True
unknown
4268	4718	1473366	1472916	pa_ill_pa_contig44	contig_88	92.68		True
unknown
4118	4233	1473519	1473404	pa_ill_pa_contig44	contig_88	93.1		True
unknown
3453	3662	1474186	1473977	pa_ill_pa_contig44	contig_88	93.81		True
unknown
3374	3442	1474264	1474196	pa_ill_pa_contig44	contig_88	92.75		True
unknown
2892	3062	1474750	1474580	pa_ill_pa_contig44	contig_88	91.23		True
unknown
2687	2798	1474964	1474853	pa_ill_pa_contig44	contig_88	91.07		True
unknown
1975	2060	1475557	1475472	pa_ill_pa_contig44	contig_88	91.86		True
unknown
1813	1967	1475719	1475565	pa_ill_pa_contig44	contig_88	92.26		True
unknown
1660	1760	1475872	1475772	pa_ill_pa_contig44	contig_88	94.06		True
unknown
1375	1650	1476157	1475882	pa_ill_pa_contig44	contig_88	93.48		True
unknown
995	1106	1476537	1476426	pa_ill_pa_contig44	contig_88	91.07		True
unknown
529	593	1477009	1476945	pa_ill_pa_contig44	contig_88	98.46		True
unknown
529	593	1991958	1992022	pa_ill_pa_contig44	contig_88	98.46		True
unknown
995	1106	1992430	1992541	pa_ill_pa_contig44	contig_88	91.07		True
unknown
1375	1650	1992810	1993085	pa_ill_pa_contig44	contig_88	93.48		True
unknown
1660	1760	1993095	1993195	pa_ill_pa_contig44	contig_88	94.06		True
unknown
1813	1967	1993248	1993402	pa_ill_pa_contig44	contig_88	92.26		True
unknown
1975	2060	1993410	1993495	pa_ill_pa_contig44	contig_88	91.86		True
unknown
2687	2798	1994162	1994273	pa_ill_pa_contig44	contig_88	91.07		True
unknown
2892	3062	1994376	1994546	pa_ill_pa_contig44	contig_88	91.23		True
unknown
3374	3442	1994861	1994929	pa_ill_pa_contig44	contig_88	92.75		True
unknown
3453	3662	1994939	1995148	pa_ill_pa_contig44	contig_88	93.81		True
unknown
4118	4233	1995606	1995721	pa_ill_pa_contig44	contig_88	93.1		True
unknown
4268	4718	1995759	1996209	pa_ill_pa_contig44	contig_88	92.68		True
unknown
4882	5195	1996373	1996686	pa_ill_pa_contig44	contig_88	96.18		True
unknown
529	593	2087047	2087111	pa_ill_pa_contig44	contig_88	98.46		True
unknown
995	1106	2087519	2087630	pa_ill_pa_contig44	contig_88	91.07		True
unknown
1375	1650	2087899	2088174	pa_ill_pa_contig44	contig_88	93.48		True
unknown
1660	1737	2088184	2088261	pa_ill_pa_contig44	contig_88	92.31		True
unknown
1813	1967	2088338	2088492	pa_ill_pa_contig44	contig_88	92.26		True
unknown
1975	2060	2088500	2088585	pa_ill_pa_contig44	contig_88	91.86		True
unknown
2687	2798	2089093	2089204	pa_ill_pa_contig44	contig_88	91.07		True
unknown
2892	3062	2089307	2089477	pa_ill_pa_contig44	contig_88	91.23		True
unknown
3374	3442	2089793	2089861	pa_ill_pa_contig44	contig_88	92.75		True
unknown
3453	3662	2089871	2090080	pa_ill_pa_contig44	contig_88	93.81		True
unknown
4118	4233	2090539	2090654	pa_ill_pa_contig44	contig_88	93.1		True
unknown
4268	4718	2090692	2091142	pa_ill_pa_contig44	contig_88	92.68		True
unknown
4882	5195	2091306	2091619	pa_ill_pa_contig44	contig_88	96.18		True
unknown
529	593	2242273	2242337	pa_ill_pa_contig44	contig_88	98.46		True
unknown
995	1106	2242745	2242856	pa_ill_pa_contig44	contig_88	91.07		True
unknown
1375	1650	2243125	2243400	pa_ill_pa_contig44	contig_88	93.48		True
unknown
1660	1760	2243410	2243510	pa_ill_pa_contig44	contig_88	94.06		True
unknown
1813	1967	2243563	2243717	pa_ill_pa_contig44	contig_88	92.26		True
unknown
1975	2060	2243725	2243810	pa_ill_pa_contig44	contig_88	91.86		True
unknown
2687	2798	2244477	2244588	pa_ill_pa_contig44	contig_88	91.07		True
unknown
2892	3062	2244691	2244861	pa_ill_pa_contig44	contig_88	91.23		True
unknown
3374	3442	2245177	2245245	pa_ill_pa_contig44	contig_88	92.75		True
unknown
3453	3662	2245255	2245464	pa_ill_pa_contig44	contig_88	93.33		True
unknown
4118	4233	2245922	2246037	pa_ill_pa_contig44	contig_88	93.1		True
unknown
4268	4718	2246075	2246525	pa_ill_pa_contig44	contig_88	92.68		True
unknown
4882	5195	2246689	2247002	pa_ill_pa_contig44	contig_88	96.18		True
unknown
529	593	2285184	2285248	pa_ill_pa_contig44	contig_88	98.46		True
unknown
995	1106	2285656	2285767	pa_ill_pa_contig44	contig_88	91.07		True
unknown
1375	1650	2286036	2286311	pa_ill_pa_contig44	contig_88	93.48		True
unknown
1660	1737	2286321	2286398	pa_ill_pa_contig44	contig_88	92.31		True
unknown
1813	1967	2286475	2286629	pa_ill_pa_contig44	contig_88	92.26		True
unknown
1975	2060	2286637	2286722	pa_ill_pa_contig44	contig_88	91.86		True
unknown
2687	2798	2287230	2287341	pa_ill_pa_contig44	contig_88	91.07		True
unknown
2892	3062	2287444	2287614	pa_ill_pa_contig44	contig_88	91.23		True
unknown
3374	3442	2287930	2287998	pa_ill_pa_contig44	contig_88	92.75		True
unknown
3453	3662	2288008	2288217	pa_ill_pa_contig44	contig_88	93.33		True
unknown
4118	4233	2288675	2288790	pa_ill_pa_contig44	contig_88	93.1		True
unknown
4268	4718	2288828	2289278	pa_ill_pa_contig44	contig_88	92.68		True
unknown
4882	5195	2289442	2289755	pa_ill_pa_contig44	contig_88	96.18		True
unknown
529	593	3034716	3034780	pa_ill_pa_contig44	contig_88	98.46		True
unknown
995	1106	3035188	3035299	pa_ill_pa_contig44	contig_88	91.07		True
unknown
1375	1536	3035568	3035729	pa_ill_pa_contig44	contig_88	93.21		True
unknown
1542	1650	3035735	3035843	pa_ill_pa_contig44	contig_88	90.83		True
unknown
1660	1760	3035853	3035953	pa_ill_pa_contig44	contig_88	94.06		True
unknown
1813	1967	3036006	3036160	pa_ill_pa_contig44	contig_88	92.26		True
unknown
1975	2060	3036168	3036253	pa_ill_pa_contig44	contig_88	91.86		True
unknown
3374	3442	3037720	3037788	pa_ill_pa_contig44	contig_88	92.75		True
unknown
3453	3662	3037798	3038007	pa_ill_pa_contig44	contig_88	93.81		True
unknown
4118	4233	3038465	3038580	pa_ill_pa_contig44	contig_88	93.1		True
unknown
4268	4718	3038618	3039068	pa_ill_pa_contig44	contig_88	92.68		True
unknown
4882	5195	3039232	3039545	pa_ill_pa_contig44	contig_88	96.18		True
unknown
CONTIG	contig_88	4758029	mis_unaligned
4882	5195	304447	304134	pa_ill_pa_contig44	contig_89	96.18		True
unknown
4268	4831	305061	304498	pa_ill_pa_contig44	contig_89	90.96		True
unknown
4118	4231	305214	305101	pa_ill_pa_contig44	contig_89	93.86		True
unknown
3453	3662	305879	305670	pa_ill_pa_contig44	contig_89	93.81		True
unknown
3374	3442	305957	305889	pa_ill_pa_contig44	contig_89	94.2		True
unknown
2687	2800	306655	306542	pa_ill_pa_contig44	contig_89	91.23		True
unknown
1975	2060	307327	307242	pa_ill_pa_contig44	contig_89	91.86		True
unknown
1813	1967	307489	307335	pa_ill_pa_contig44	contig_89	92.26		True
unknown
1375	1536	307927	307766	pa_ill_pa_contig44	contig_89	93.83		True
unknown
997	1158	308305	308144	pa_ill_pa_contig44	contig_89	90.12		True
unknown
529	593	308779	308715	pa_ill_pa_contig44	contig_89	98.46		True
unknown
4882	5195	1012776	1012463	pa_ill_pa_contig44	contig_89	96.18		True
unknown
4268	4831	1013390	1012827	pa_ill_pa_contig44	contig_89	90.96		True
unknown
4118	4231	1013543	1013430	pa_ill_pa_contig44	contig_89	93.86		True
unknown
3453	3662	1014208	1013999	pa_ill_pa_contig44	contig_89	93.81		True
unknown
3374	3442	1014286	1014218	pa_ill_pa_contig44	contig_89	94.2		True
unknown
2687	2800	1014984	1014871	pa_ill_pa_contig44	contig_89	91.23		True
unknown
1975	2060	1015662	1015577	pa_ill_pa_contig44	contig_89	91.86		True
unknown
1813	1967	1015824	1015670	pa_ill_pa_contig44	contig_89	92.26		True
unknown
1375	1536	1016262	1016101	pa_ill_pa_contig44	contig_89	93.83		True
unknown
997	1158	1016640	1016479	pa_ill_pa_contig44	contig_89	90.12		True
unknown
529	593	1017114	1017050	pa_ill_pa_contig44	contig_89	98.46		True
unknown
529	593	1556114	1556178	pa_ill_pa_contig44	contig_89	98.46		True
unknown
997	1158	1556588	1556749	pa_ill_pa_contig44	contig_89	90.12		True
unknown
1375	1536	1556966	1557127	pa_ill_pa_contig44	contig_89	93.83		True
unknown
1813	1967	1557405	1557559	pa_ill_pa_contig44	contig_89	92.26		True
unknown
1975	2060	1557567	1557652	pa_ill_pa_contig44	contig_89	91.86		True
unknown
2687	2800	1558162	1558275	pa_ill_pa_contig44	contig_89	91.23		True
unknown
2892	3062	1558376	1558546	pa_ill_pa_contig44	contig_89	91.23		True
unknown
3374	3442	1558860	1558928	pa_ill_pa_contig44	contig_89	94.2		True
unknown
3453	3662	1558938	1559147	pa_ill_pa_contig44	contig_89	93.81		True
unknown
4118	4231	1559603	1559716	pa_ill_pa_contig44	contig_89	93.86		True
unknown
4268	4718	1559756	1560206	pa_ill_pa_contig44	contig_89	92.68		True
unknown
4882	5195	1560370	1560683	pa_ill_pa_contig44	contig_89	96.18		True
unknown
529	593	1649736	1649800	pa_ill_pa_contig44	contig_89	98.46		True
unknown
997	1158	1650210	1650371	pa_ill_pa_contig44	contig_89	90.12		True
unknown
1375	1536	1650588	1650749	pa_ill_pa_contig44	contig_89	93.83		True
unknown
1813	1967	1651027	1651181	pa_ill_pa_contig44	contig_89	92.26		True
unknown
1975	2060	1651189	1651274	pa_ill_pa_contig44	contig_89	91.86		True
unknown
2687	2800	1651876	1651989	pa_ill_pa_contig44	contig_89	91.23		True
unknown
2892	3062	1652090	1652260	pa_ill_pa_contig44	contig_89	91.23		True
unknown
3374	3442	1652574	1652642	pa_ill_pa_contig44	contig_89	94.2		True
unknown
3453	3662	1652652	1652861	pa_ill_pa_contig44	contig_89	93.81		True
unknown
4118	4231	1653317	1653430	pa_ill_pa_contig44	contig_89	93.86		True
unknown
4268	4385	1653470	1653587	pa_ill_pa_contig44	contig_89	94.92		True
unknown
4391	4831	1653595	1654035	pa_ill_pa_contig44	contig_89	90.25		True
unknown
4882	5195	1654086	1654399	pa_ill_pa_contig44	contig_89	96.18		True
unknown
529	593	1780865	1780929	pa_ill_pa_contig44	contig_89	98.46		True
unknown
997	1158	1781339	1781500	pa_ill_pa_contig44	contig_89	90.12		True
unknown
1375	1536	1781717	1781878	pa_ill_pa_contig44	contig_89	93.83		True
unknown
1813	1967	1782155	1782309	pa_ill_pa_contig44	contig_89	92.26		True
unknown
1975	2060	1782317	1782402	pa_ill_pa_contig44	contig_89	91.86		True
unknown
2687	2800	1782912	1783025	pa_ill_pa_contig44	contig_89	91.23		True
unknown
2892	3062	1783126	1783296	pa_ill_pa_contig44	contig_89	91.23		True
unknown
3374	3442	1783610	1783678	pa_ill_pa_contig44	contig_89	94.2		True
unknown
3453	3662	1783688	1783897	pa_ill_pa_contig44	contig_89	93.81		True
unknown
4118	4231	1784353	1784466	pa_ill_pa_contig44	contig_89	93.86		True
unknown
4268	4718	1784506	1784956	pa_ill_pa_contig44	contig_89	92.68		True
unknown
4882	5195	1785120	1785433	pa_ill_pa_contig44	contig_89	96.18		True
unknown
529	593	1822266	1822330	pa_ill_pa_contig44	contig_89	98.46		True
unknown
997	1158	1822740	1822901	pa_ill_pa_contig44	contig_89	90.12		True
unknown
1375	1536	1823118	1823279	pa_ill_pa_contig44	contig_89	93.83		True
unknown
1813	1967	1823556	1823710	pa_ill_pa_contig44	contig_89	92.26		True
unknown
1975	2060	1823718	1823803	pa_ill_pa_contig44	contig_89	91.86		True
unknown
2687	2800	1824313	1824426	pa_ill_pa_contig44	contig_89	91.23		True
unknown
2892	3062	1824527	1824697	pa_ill_pa_contig44	contig_89	91.23		True
unknown
3374	3442	1825011	1825079	pa_ill_pa_contig44	contig_89	94.2		True
unknown
3453	3662	1825089	1825298	pa_ill_pa_contig44	contig_89	93.81		True
unknown
