S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
46754	47071	3	320	pa_ill_pa_contig35	contig_2	98.43		True
1	191344	4366956	4558282	pa_ill_pa_contig13	contig_2	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
17	1142	4559408	4558283	pa_ill_pa_contig67	contig_2	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	86400	4559409	4645808	pa_ill_pa_contig25	contig_2	100.0		True
translocation
161	249467	4645809	4895120	pa_ill_pa_contig9	contig_2	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	2531	4898015	4895485	pa_ill_pa_contig53	contig_2	99.84		True
fake: not a misassembly [fragmentation of reference genome]
1	929	4899071	4898143	pa_ill_pa_contig72	contig_2	99.35		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	568	4899584	4899072	pa_ill_pa_contig78	contig_2	97.75		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3774	4899585	4903364	pa_ill_pa_contig47	contig_2	90.15		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	484	4903793	4903365	pa_ill_pa_contig84	contig_2	98.33		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	121067	5024863	4903794	pa_ill_pa_contig17	contig_2	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	56007	5025125	5081131	pa_ill_pa_contig32	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	5082279	5081132	pa_ill_pa_contig64	contig_2	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
247199	542364	5377445	5082280	pa_ill_pa_contig2	contig_2	100.0		True
local misassembly
1	247083	5624530	5377446	pa_ill_pa_contig2	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	484	5624531	5624959	pa_ill_pa_contig84	contig_2	98.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3774	5628733	5624960	pa_ill_pa_contig47	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	568	5628734	5629246	pa_ill_pa_contig78	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	929	5629247	5630176	pa_ill_pa_contig72	contig_2	98.39		True
fake: not a misassembly [fragmentation of reference genome]
1	2549	5630304	5632852	pa_ill_pa_contig52	contig_2	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	404310	6037526	5633211	pa_ill_pa_contig4	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1413	6037527	6038884	pa_ill_pa_contig62	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	122468	6038885	6161353	pa_ill_pa_contig16	contig_2	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	53273	6215040	6161768	pa_ill_pa_contig33	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	548	6215533	6215041	pa_ill_pa_contig79	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
41341	76514	6250706	6215534	pa_ill_pa_contig26	contig_2	99.99		True
local misassembly
1	41228	6291934	6250707	pa_ill_pa_contig26	contig_2	100.0		True
translocation
56	770	6292643	6291935	pa_ill_pa_contig20	contig_2	90.05		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5507	6298095	6292644	pa_ill_pa_contig45	contig_2	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	68413	6298096	6366508	pa_ill_pa_contig27	contig_2	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5658	6372112	6366509	pa_ill_pa_contig44	contig_2	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	87995	6460106	6372113	pa_ill_pa_contig24	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1142	6460107	6461193	pa_ill_pa_contig67	contig_2	99.75		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	294591	6461194	6755782	pa_ill_pa_contig5	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	872	6755783	6756599	pa_ill_pa_contig73	contig_2	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	35650	6756600	6792248	pa_ill_pa_contig37	contig_2	100.0		True
CONTIG	contig_2	6792248	misassembled
4882	5195	806521	806208	pa_ill_pa_contig44	contig_88	96.18		True
unknown
4268	4718	807135	806685	pa_ill_pa_contig44	contig_88	92.68		True
unknown
4118	4233	807288	807173	pa_ill_pa_contig44	contig_88	93.1		True
unknown
3453	3662	807955	807746	pa_ill_pa_contig44	contig_88	93.81		True
unknown
3374	3442	808033	807965	pa_ill_pa_contig44	contig_88	92.75		True
unknown
2892	3062	808519	808349	pa_ill_pa_contig44	contig_88	91.23		True
unknown
2687	2798	808733	808622	pa_ill_pa_contig44	contig_88	91.07		True
unknown
1975	2060	809326	809241	pa_ill_pa_contig44	contig_88	91.86		True
unknown
1813	1967	809488	809334	pa_ill_pa_contig44	contig_88	92.26		True
unknown
1660	1760	809641	809541	pa_ill_pa_contig44	contig_88	94.06		True
unknown
1375	1650	809926	809651	pa_ill_pa_contig44	contig_88	93.48		True
unknown
995	1106	810306	810195	pa_ill_pa_contig44	contig_88	91.07		True
unknown
529	593	810778	810714	pa_ill_pa_contig44	contig_88	98.46		True
unknown
4882	5195	1472788	1472475	pa_ill_pa_contig44	contig_88	96.18		True
unknown
4268	4718	1473402	1472952	pa_ill_pa_contig44	contig_88	92.68		True
unknown
4118	4233	1473555	1473440	pa_ill_pa_contig44	contig_88	93.1		True
unknown
3453	3662	1474222	1474013	pa_ill_pa_contig44	contig_88	93.81		True
unknown
3374	3442	1474300	1474232	pa_ill_pa_contig44	contig_88	92.75		True
unknown
2892	3062	1474786	1474616	pa_ill_pa_contig44	contig_88	91.23		True
unknown
2687	2798	1475000	1474889	pa_ill_pa_contig44	contig_88	91.07		True
unknown
1975	2060	1475593	1475508	pa_ill_pa_contig44	contig_88	91.86		True
unknown
1813	1967	1475755	1475601	pa_ill_pa_contig44	contig_88	92.26		True
unknown
1660	1760	1475908	1475808	pa_ill_pa_contig44	contig_88	94.06		True
unknown
1375	1650	1476193	1475918	pa_ill_pa_contig44	contig_88	93.48		True
unknown
995	1106	1476573	1476462	pa_ill_pa_contig44	contig_88	91.07		True
unknown
529	593	1477045	1476981	pa_ill_pa_contig44	contig_88	98.46		True
unknown
529	593	1992001	1992065	pa_ill_pa_contig44	contig_88	98.46		True
unknown
995	1106	1992473	1992584	pa_ill_pa_contig44	contig_88	91.07		True
unknown
1375	1650	1992853	1993128	pa_ill_pa_contig44	contig_88	93.48		True
unknown
1660	1760	1993138	1993238	pa_ill_pa_contig44	contig_88	94.06		True
unknown
1813	1967	1993291	1993445	pa_ill_pa_contig44	contig_88	92.26		True
unknown
1975	2060	1993453	1993538	pa_ill_pa_contig44	contig_88	91.86		True
unknown
2687	2798	1994205	1994316	pa_ill_pa_contig44	contig_88	91.07		True
unknown
2892	3062	1994419	1994589	pa_ill_pa_contig44	contig_88	91.23		True
unknown
3374	3442	1994905	1994973	pa_ill_pa_contig44	contig_88	92.75		True
unknown
3453	3662	1994983	1995192	pa_ill_pa_contig44	contig_88	93.81		True
unknown
4118	4233	1995650	1995765	pa_ill_pa_contig44	contig_88	93.1		True
unknown
4268	4718	1995803	1996253	pa_ill_pa_contig44	contig_88	92.68		True
unknown
4882	5195	1996417	1996730	pa_ill_pa_contig44	contig_88	96.18		True
unknown
529	593	2087089	2087153	pa_ill_pa_contig44	contig_88	98.46		True
unknown
995	1106	2087561	2087672	pa_ill_pa_contig44	contig_88	91.07		True
unknown
1375	1650	2087941	2088216	pa_ill_pa_contig44	contig_88	93.48		True
unknown
1660	1760	2088226	2088326	pa_ill_pa_contig44	contig_88	94.06		True
unknown
1813	1967	2088379	2088533	pa_ill_pa_contig44	contig_88	92.26		True
unknown
1975	2060	2088541	2088626	pa_ill_pa_contig44	contig_88	91.86		True
unknown
2687	2798	2089134	2089245	pa_ill_pa_contig44	contig_88	91.07		True
unknown
2892	3062	2089348	2089518	pa_ill_pa_contig44	contig_88	91.23		True
unknown
3374	3442	2089834	2089902	pa_ill_pa_contig44	contig_88	92.75		True
unknown
3453	3662	2089912	2090121	pa_ill_pa_contig44	contig_88	93.81		True
unknown
4118	4233	2090579	2090694	pa_ill_pa_contig44	contig_88	93.1		True
unknown
4268	4718	2090732	2091182	pa_ill_pa_contig44	contig_88	92.68		True
unknown
4882	5195	2091346	2091659	pa_ill_pa_contig44	contig_88	96.18		True
unknown
529	593	2242325	2242389	pa_ill_pa_contig44	contig_88	98.46		True
unknown
995	1106	2242797	2242908	pa_ill_pa_contig44	contig_88	91.07		True
unknown
1256	1345	2243057	2243146	pa_ill_pa_contig44	contig_88	93.33		True
unknown
1375	1650	2243176	2243451	pa_ill_pa_contig44	contig_88	93.48		True
unknown
1660	1760	2243461	2243561	pa_ill_pa_contig44	contig_88	94.06		True
unknown
1813	1967	2243614	2243768	pa_ill_pa_contig44	contig_88	92.26		True
unknown
1975	2060	2243776	2243861	pa_ill_pa_contig44	contig_88	91.86		True
unknown
2687	2798	2244528	2244639	pa_ill_pa_contig44	contig_88	91.07		True
unknown
2892	3062	2244742	2244912	pa_ill_pa_contig44	contig_88	91.23		True
unknown
3374	3442	2245228	2245296	pa_ill_pa_contig44	contig_88	92.75		True
unknown
3453	3662	2245306	2245515	pa_ill_pa_contig44	contig_88	93.33		True
unknown
4118	4233	2245973	2246088	pa_ill_pa_contig44	contig_88	93.1		True
unknown
4268	4718	2246126	2246576	pa_ill_pa_contig44	contig_88	92.68		True
unknown
4882	5195	2246740	2247053	pa_ill_pa_contig44	contig_88	96.18		True
unknown
529	593	2285239	2285303	pa_ill_pa_contig44	contig_88	98.46		True
unknown
995	1106	2285711	2285822	pa_ill_pa_contig44	contig_88	91.07		True
unknown
1375	1650	2286091	2286366	pa_ill_pa_contig44	contig_88	93.48		True
unknown
1660	1760	2286376	2286476	pa_ill_pa_contig44	contig_88	94.06		True
unknown
1813	1967	2286529	2286683	pa_ill_pa_contig44	contig_88	92.26		True
unknown
1975	2060	2286691	2286776	pa_ill_pa_contig44	contig_88	91.86		True
unknown
2687	2798	2287284	2287395	pa_ill_pa_contig44	contig_88	91.07		True
unknown
2892	3062	2287498	2287668	pa_ill_pa_contig44	contig_88	91.23		True
unknown
3374	3442	2287984	2288052	pa_ill_pa_contig44	contig_88	92.75		True
unknown
3453	3662	2288062	2288271	pa_ill_pa_contig44	contig_88	93.33		True
unknown
4118	4233	2288729	2288844	pa_ill_pa_contig44	contig_88	93.1		True
unknown
4268	4718	2288882	2289332	pa_ill_pa_contig44	contig_88	92.68		True
unknown
4882	5195	2289496	2289809	pa_ill_pa_contig44	contig_88	96.18		True
unknown
529	593	3034785	3034849	pa_ill_pa_contig44	contig_88	98.46		True
unknown
995	1106	3035257	3035368	pa_ill_pa_contig44	contig_88	91.07		True
unknown
1375	1536	3035636	3035797	pa_ill_pa_contig44	contig_88	93.21		True
unknown
1542	1650	3035803	3035911	pa_ill_pa_contig44	contig_88	90.83		True
unknown
1660	1760	3035921	3036021	pa_ill_pa_contig44	contig_88	94.06		True
unknown
1813	1967	3036074	3036228	pa_ill_pa_contig44	contig_88	92.26		True
unknown
1975	2060	3036236	3036321	pa_ill_pa_contig44	contig_88	91.86		True
unknown
3374	3442	3037788	3037856	pa_ill_pa_contig44	contig_88	92.75		True
unknown
3453	3662	3037866	3038075	pa_ill_pa_contig44	contig_88	93.81		True
unknown
4118	4233	3038533	3038648	pa_ill_pa_contig44	contig_88	93.1		True
unknown
4268	4718	3038686	3039136	pa_ill_pa_contig44	contig_88	92.68		True
unknown
4882	5195	3039300	3039613	pa_ill_pa_contig44	contig_88	96.18		True
unknown
CONTIG	contig_88	4758140	mis_unaligned
4882	5195	304454	304141	pa_ill_pa_contig44	contig_89	96.18		True
unknown
4268	4831	305068	304505	pa_ill_pa_contig44	contig_89	90.96		True
unknown
4118	4231	305221	305108	pa_ill_pa_contig44	contig_89	93.86		True
unknown
3453	3662	305886	305677	pa_ill_pa_contig44	contig_89	93.81		True
unknown
3374	3442	305964	305896	pa_ill_pa_contig44	contig_89	94.2		True
unknown
2687	2800	306662	306549	pa_ill_pa_contig44	contig_89	91.23		True
unknown
1975	2060	307334	307249	pa_ill_pa_contig44	contig_89	91.86		True
unknown
1813	1967	307496	307342	pa_ill_pa_contig44	contig_89	92.26		True
unknown
1375	1536	307934	307773	pa_ill_pa_contig44	contig_89	93.83		True
unknown
997	1158	308312	308151	pa_ill_pa_contig44	contig_89	90.12		True
unknown
529	593	308786	308722	pa_ill_pa_contig44	contig_89	98.46		True
unknown
4882	5195	1012780	1012467	pa_ill_pa_contig44	contig_89	96.18		True
unknown
4268	4831	1013394	1012831	pa_ill_pa_contig44	contig_89	90.96		True
unknown
4118	4231	1013547	1013434	pa_ill_pa_contig44	contig_89	93.86		True
unknown
3453	3662	1014212	1014003	pa_ill_pa_contig44	contig_89	93.81		True
unknown
3374	3442	1014290	1014222	pa_ill_pa_contig44	contig_89	94.2		True
unknown
2687	2800	1014988	1014875	pa_ill_pa_contig44	contig_89	91.23		True
unknown
1975	2060	1015666	1015581	pa_ill_pa_contig44	contig_89	91.86		True
unknown
1813	1967	1015828	1015674	pa_ill_pa_contig44	contig_89	92.26		True
unknown
1375	1536	1016266	1016105	pa_ill_pa_contig44	contig_89	93.83		True
unknown
997	1158	1016644	1016483	pa_ill_pa_contig44	contig_89	90.12		True
unknown
529	593	1017118	1017054	pa_ill_pa_contig44	contig_89	98.46		True
unknown
529	593	1556144	1556208	pa_ill_pa_contig44	contig_89	98.46		True
unknown
997	1158	1556618	1556779	pa_ill_pa_contig44	contig_89	90.12		True
unknown
1375	1536	1556996	1557157	pa_ill_pa_contig44	contig_89	93.83		True
unknown
1813	1967	1557434	1557588	pa_ill_pa_contig44	contig_89	92.26		True
unknown
1975	2060	1557596	1557681	pa_ill_pa_contig44	contig_89	91.86		True
unknown
2687	2800	1558191	1558304	pa_ill_pa_contig44	contig_89	91.23		True
unknown
2892	3062	1558405	1558575	pa_ill_pa_contig44	contig_89	91.23		True
unknown
3374	3442	1558889	1558957	pa_ill_pa_contig44	contig_89	94.2		True
unknown
3453	3662	1558967	1559176	pa_ill_pa_contig44	contig_89	93.81		True
unknown
4118	4231	1559632	1559745	pa_ill_pa_contig44	contig_89	93.86		True
unknown
4268	4718	1559785	1560235	pa_ill_pa_contig44	contig_89	92.68		True
unknown
4882	5195	1560399	1560712	pa_ill_pa_contig44	contig_89	96.18		True
unknown
529	593	1649767	1649831	pa_ill_pa_contig44	contig_89	98.46		True
unknown
997	1158	1650241	1650402	pa_ill_pa_contig44	contig_89	90.12		True
unknown
1375	1536	1650619	1650780	pa_ill_pa_contig44	contig_89	93.83		True
unknown
1813	1967	1651057	1651211	pa_ill_pa_contig44	contig_89	92.26		True
unknown
1975	2060	1651219	1651304	pa_ill_pa_contig44	contig_89	91.86		True
unknown
2687	2800	1651906	1652019	pa_ill_pa_contig44	contig_89	91.23		True
unknown
2892	3062	1652120	1652290	pa_ill_pa_contig44	contig_89	91.23		True
unknown
3374	3442	1652604	1652672	pa_ill_pa_contig44	contig_89	94.2		True
unknown
3453	3662	1652682	1652891	pa_ill_pa_contig44	contig_89	93.81		True
unknown
4118	4231	1653347	1653460	pa_ill_pa_contig44	contig_89	93.86		True
unknown
4268	4385	1653500	1653617	pa_ill_pa_contig44	contig_89	94.92		True
unknown
4391	4831	1653625	1654065	pa_ill_pa_contig44	contig_89	90.25		True
unknown
4882	5195	1654116	1654429	pa_ill_pa_contig44	contig_89	96.18		True
unknown
529	593	1780893	1780957	pa_ill_pa_contig44	contig_89	98.46		True
unknown
997	1158	1781367	1781528	pa_ill_pa_contig44	contig_89	90.12		True
unknown
1375	1536	1781745	1781906	pa_ill_pa_contig44	contig_89	93.83		True
unknown
1813	1967	1782183	1782337	pa_ill_pa_contig44	contig_89	92.26		True
unknown
1975	2060	1782345	1782430	pa_ill_pa_contig44	contig_89	91.86		True
unknown
2687	2800	1782940	1783053	pa_ill_pa_contig44	contig_89	91.23		True
unknown
2892	3062	1783154	1783324	pa_ill_pa_contig44	contig_89	91.23		True
unknown
3374	3442	1783638	1783706	pa_ill_pa_contig44	contig_89	94.2		True
unknown
3453	3662	1783716	1783925	pa_ill_pa_contig44	contig_89	93.81		True
unknown
4118	4231	1784381	1784494	pa_ill_pa_contig44	contig_89	93.86		True
unknown
4268	4718	1784534	1784984	pa_ill_pa_contig44	contig_89	92.68		True
unknown
4882	5195	1785148	1785461	pa_ill_pa_contig44	contig_89	96.18		True
unknown
529	593	1822292	1822356	pa_ill_pa_contig44	contig_89	98.46		True
unknown
997	1158	1822766	1822927	pa_ill_pa_contig44	contig_89	90.12		True
unknown
1375	1536	1823144	1823305	pa_ill_pa_contig44	contig_89	93.83		True
unknown
1813	1967	1823582	1823736	pa_ill_pa_contig44	contig_89	92.26		True
unknown
1975	2060	1823744	1823829	pa_ill_pa_contig44	contig_89	91.86		True
unknown
2687	2800	1824339	1824452	pa_ill_pa_contig44	contig_89	91.23		True
unknown
2892	3062	1824553	1824723	pa_ill_pa_contig44	contig_89	91.23		True
unknown
3374	3442	1825037	1825105	pa_ill_pa_contig44	contig_89	94.2		True
unknown
