All statistics are based on contigs of size >= 5000 bp, unless otherwise noted (e.g., "# contigs (>= 0 bp)" and "Total length (>= 0 bp)" include all contigs).

Assembly                 # contigs (>= 5000 bp)  # contigs (>= 10000 bp)  # contigs (>= 25000 bp)  # contigs (>= 50000 bp)  Total length (>= 5000 bp)  Total length (>= 10000 bp)  Total length (>= 25000 bp)  Total length (>= 50000 bp)  # contigs  Largest contig  Total length  Reference length  GC (%)  Reference GC (%)  N50      NG50     N75      NG75     L50  LG50  L75  LG75  # misassemblies  # misassembled contigs  Misassembled contigs length  # local misassemblies  # scaffold gap ext. mis.  # scaffold gap loc. mis.  # unaligned mis. contigs  # unaligned contigs  Unaligned length  Genome fraction (%)  Duplication ratio  # N's per 100 kbp  # mismatches per 100 kbp  # indels per 100 kbp  Largest alignment  Total aligned length  NGA50   NGA75   LGA50  LGA75
r10_1bin_v3_2_r2_medaka  7                       7                        7                        7                        24065831                   24065831                    24065831                    24065831                    7          4765663         24065831      3985829           44.79   43.82             4045845  4765663  2845564  4765663  3    1     5    1     34               1                       4045845                      13                     0                         0                         6                         0 + 7 part           19967870          99.999               1.028              0.00               97.67                     16.71                 788737             4097462               329481  257067  4      8    
r10_1bin_v3_2_racon_r1   7                       7                        7                        7                        24060635                   24060635                    24060635                    24060635                    7          4764521         24060635      3985829           44.79   43.82             4045161  4764521  2845301  4764521  3    1     5    1     34               1                       4045161                      13                     0                         0                         6                         0 + 7 part           19963544          99.999               1.028              0.00               97.80                     24.04                 788605             4096538               329432  257022  4      8    
r10_1bin_v3_2_racon_r2   7                       7                        7                        7                        24055783                   24055783                    24055783                    24055783                    7          4764646         24055783      3985829           44.78   43.82             4045304  4764646  2845301  4764646  3    1     5    1     34               1                       4045304                      13                     0                         0                         6                         0 + 7 part           19958456          99.999               1.028              0.00               98.12                     20.60                 788637             4096775               329444  257026  4      8    
r10_1bin_v3_2_raw        6                       6                        6                        6                        19304844                   19304844                    19304844                    19304844                    6          4763440         19304844      3985829           42.96   43.82             2990628  4763440  2843368  4763440  3    1     4    1     32               1                       4043043                      18                     0                         0                         4                         0 + 6 part           15245637          99.993               1.018              0.00               88.39                     105.51                788121             4058217               329353  256895  4      8    
r10_1bin_v3_3_MP         7                       7                        7                        7                        24078180                   24078180                    24078180                    24078180                    7          4765358         24078180      3985829           44.80   43.82             4045599  4765358  2845422  4765358  3    1     5    1     34               1                       4045599                      13                     0                         0                         6                         0 + 7 part           19980876          99.999               1.028              0.00               97.12                     11.01                 788689             4096805               329474  257050  4      8    
r10_1bin_v3_3_MP_helen   7                       7                        7                        7                        24070683                   24070683                    24070683                    24070683                    7          4765330         24070683      3985829           44.81   43.82             4045602  4765330  2845361  4765330  3    1     5    1     34               1                       4045602                      13                     0                         0                         6                         0 + 7 part           19974690          99.999               1.028              0.00               95.26                     11.21                 788690             4095495               329469  257051  4      8    
r10_1bin_v3_3_r1_medaka  7                       7                        7                        7                        24078524                   24078524                    24078524                    24078524                    7          4765688         24078524      3985829           44.80   43.82             4045842  4765688  2845572  4765688  3    1     5    1     34               1                       4045842                      13                     0                         0                         6                         0 + 7 part           19980160          99.999               1.028              0.00               98.83                     17.34                 788734             4097865               329482  257065  4      8    
r10_1bin_v3_3_r2_medaka  7                       7                        7                        7                        24071188                   24071188                    24071188                    24071188                    7          4765655         24071188      3985829           44.79   43.82             4045840  4765655  2845563  4765655  3    1     5    1     34               1                       4045840                      13                     0                         0                         6                         0 + 7 part           19973083          99.999               1.028              0.00               98.07                     16.94                 788728             4097606               329481  257064  4      8    
r10_1bin_v3_3_racon_r1   7                       7                        7                        7                        24064158                   24064158                    24064158                    24064158                    7          4764491         24064158      3985829           44.79   43.82             4045210  4764491  2845260  4764491  3    1     5    1     34               1                       4045210                      13                     0                         0                         6                         0 + 7 part           19967201          99.999               1.028              0.00               98.20                     23.81                 788619             4096410               329442  257029  4      8    
r10_1bin_v3_3_racon_r2   7                       7                        7                        7                        24059056                   24059056                    24059056                    24059056                    7          4764636         24059056      3985829           44.79   43.82             4045276  4764636  2845299  4764636  3    1     5    1     34               1                       4045276                      13                     0                         0                         6                         0 + 7 part           19961289          99.999               1.028              0.00               98.90                     21.80                 788635             4097214               329442  257026  4      8    
r10_1bin_v3_3_raw        7                       7                        7                        7                        24063949                   24063949                    24063949                    24063949                    7          4763330         24063949      3985829           44.77   43.82             4043035  4763330  2843358  4763330  3    1     5    1     31               1                       4043035                      18                     0                         0                         5                         0 + 7 part           20004795          99.994               1.018              0.42               88.54                     105.53                788134             4058062               329353  256895  4      8    
