S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
124755	125486	2	733	sa_ill_sa_contig10	contig_95	93.31		True
fake: not a misassembly [fragmentation of reference genome]
1	3323	1765241	1761913	sa_ill_sa_contig41	contig_95	99.58		True
translocation
1	1604	1766849	1765242	sa_ill_sa_contig8	contig_95	99.53		True
fake: not a misassembly [fragmentation of reference genome]
203	3323	1770271	1767146	sa_ill_sa_contig41	contig_95	99.71		True
translocation
1	56123	1826770	1770723	sa_ill_sa_contig15	contig_95	99.61		True
indel: indel (<= 5bp) [fragmentation of reference genome]
4	718	1826771	1827486	sa_ill_sa_contig58	contig_95	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3261	1830753	1827487	sa_ill_sa_contig42	contig_95	99.79		True
fake: not a misassembly [fragmentation of reference genome]
1	211909	1830954	2042982	sa_ill_sa_contig2	contig_95	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
55	207093	2042983	2250047	sa_ill_sa_contig3	contig_95	99.76		True
fake: not a misassembly [fragmentation of reference genome]
1	78138	2250060	2328120	sa_ill_sa_contig7	contig_95	99.67		True
local misassembly
78271	134302	2328121	2384193	sa_ill_sa_contig7	contig_95	99.77		True
fake: not a misassembly [fragmentation of reference genome]
21	50729	2435009	2384256	sa_ill_sa_contig16	contig_95	99.81		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	177172	2612312	2435010	sa_ill_sa_contig4	contig_95	99.81		True
fake: not a misassembly [fragmentation of reference genome]
1	41771	2612501	2654300	sa_ill_sa_contig19	contig_95	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
63108	66060	2657260	2654301	sa_ill_sa_contig13	contig_95	99.31		True
local misassembly
188	63338	2720473	2657261	sa_ill_sa_contig13	contig_95	99.75		True
CONTIG	contig_95	2720473	misassembled
492	565	1501437	1501510	sa_ill_sa_contig51	contig_82	93.24		True
unknown
589	679	1501511	1501601	sa_ill_sa_contig51	contig_82	90.11		True
unknown
691	765	1501609	1501683	sa_ill_sa_contig51	contig_82	97.33		True
unknown
788	861	1501691	1501764	sa_ill_sa_contig51	contig_82	97.3		True
unknown
497	1061	1502822	1503386	sa_ill_sa_contig41	contig_82	96.64		True
unknown
1072	1540	1503398	1503866	sa_ill_sa_contig41	contig_82	91.9		True
unknown
1867	2316	1504193	1504642	sa_ill_sa_contig41	contig_82	90.89		True
unknown
2676	2916	1505003	1505243	sa_ill_sa_contig41	contig_82	95.44		True
unknown
35	1591	1505801	1507354	sa_ill_sa_contig8	contig_82	91.9		True
unknown
35	1591	2581190	2579636	sa_ill_sa_contig8	contig_82	92.03		True
unknown
2615	2916	2582226	2581925	sa_ill_sa_contig41	contig_82	93.38		True
unknown
1867	2316	2582975	2582526	sa_ill_sa_contig41	contig_82	90.89		True
unknown
497	1540	2584345	2583302	sa_ill_sa_contig41	contig_82	94.25		True
unknown
35	1591	2601802	2600248	sa_ill_sa_contig8	contig_82	91.96		True
unknown
3209	3301	2602243	2602151	sa_ill_sa_contig41	contig_82	90.32		True
unknown
2676	2916	2602776	2602536	sa_ill_sa_contig41	contig_82	95.44		True
unknown
1867	2316	2603586	2603137	sa_ill_sa_contig41	contig_82	90.89		True
unknown
497	1540	2604956	2603913	sa_ill_sa_contig41	contig_82	94.25		True
unknown
35	1591	2662128	2660575	sa_ill_sa_contig8	contig_82	92.03		True
unknown
497	3301	2665106	2662300	sa_ill_sa_contig41	contig_82	90.0		True
unknown
35	1591	2668051	2666497	sa_ill_sa_contig8	contig_82	92.03		True
unknown
2615	2916	2668910	2668609	sa_ill_sa_contig41	contig_82	93.38		True
unknown
2323	2476	2669202	2669049	sa_ill_sa_contig41	contig_82	90.26		True
unknown
1867	2316	2669658	2669209	sa_ill_sa_contig41	contig_82	90.89		True
unknown
497	1540	2671028	2669985	sa_ill_sa_contig41	contig_82	94.25		True
unknown
35	1591	2732591	2731037	sa_ill_sa_contig8	contig_82	91.9		True
unknown
2615	2916	2733450	2733149	sa_ill_sa_contig41	contig_82	93.38		True
unknown
1867	2316	2734199	2733750	sa_ill_sa_contig41	contig_82	90.89		True
unknown
497	1540	2735569	2734526	sa_ill_sa_contig41	contig_82	94.25		True
unknown
35	1591	2738204	2736650	sa_ill_sa_contig8	contig_82	91.9		True
unknown
497	3301	2741182	2738376	sa_ill_sa_contig41	contig_82	90.0		True
unknown
35	1591	2743205	2741651	sa_ill_sa_contig8	contig_82	91.9		True
unknown
2615	2916	2744065	2743764	sa_ill_sa_contig41	contig_82	93.38		True
unknown
1867	2316	2744814	2744365	sa_ill_sa_contig41	contig_82	90.67		True
unknown
505	1540	2746176	2745141	sa_ill_sa_contig41	contig_82	94.21		True
unknown
35	1591	3196618	3195064	sa_ill_sa_contig8	contig_82	92.03		True
unknown
2615	2916	3197477	3197176	sa_ill_sa_contig41	contig_82	93.38		True
unknown
1867	2316	3198226	3197777	sa_ill_sa_contig41	contig_82	90.89		True
unknown
497	1540	3199596	3198553	sa_ill_sa_contig41	contig_82	94.16		True
unknown
35	1591	3489362	3487808	sa_ill_sa_contig8	contig_82	92.03		True
unknown
2615	2916	3490221	3489920	sa_ill_sa_contig41	contig_82	93.38		True
unknown
1867	2316	3490970	3490521	sa_ill_sa_contig41	contig_82	90.89		True
unknown
497	1540	3492340	3491297	sa_ill_sa_contig41	contig_82	94.25		True
unknown
CONTIG	contig_82	4045221	mis_unaligned
497	577	286062	286142	sa_ill_sa_contig41	contig_79	92.59		True
unknown
589	1151	286154	286716	sa_ill_sa_contig41	contig_79	93.25		True
unknown
1158	1540	286723	287105	sa_ill_sa_contig41	contig_79	94.78		True
unknown
1559	1639	287125	287205	sa_ill_sa_contig41	contig_79	97.53		True
unknown
1871	2057	287435	287621	sa_ill_sa_contig41	contig_79	90.37		True
unknown
2099	2316	287668	287885	sa_ill_sa_contig41	contig_79	91.74		True
unknown
2614	2917	288185	288488	sa_ill_sa_contig41	contig_79	93.09		True
unknown
2985	3136	288557	288708	sa_ill_sa_contig41	contig_79	92.11		True
unknown
38	1590	289124	290674	sa_ill_sa_contig8	contig_79	90.88		True
unknown
497	577	292081	292161	sa_ill_sa_contig41	contig_79	92.59		True
unknown
589	1151	292173	292735	sa_ill_sa_contig41	contig_79	93.25		True
unknown
1158	1540	292742	293124	sa_ill_sa_contig41	contig_79	94.78		True
unknown
1559	1639	293144	293224	sa_ill_sa_contig41	contig_79	97.53		True
unknown
1871	2057	293454	293640	sa_ill_sa_contig41	contig_79	90.37		True
unknown
2099	2316	293687	293904	sa_ill_sa_contig41	contig_79	91.74		True
unknown
2614	2917	294204	294507	sa_ill_sa_contig41	contig_79	93.09		True
unknown
2985	3136	294576	294727	sa_ill_sa_contig41	contig_79	92.11		True
unknown
38	1590	295143	296693	sa_ill_sa_contig8	contig_79	90.82		True
unknown
497	577	529615	529695	sa_ill_sa_contig41	contig_79	92.59		True
unknown
589	1151	529707	530269	sa_ill_sa_contig41	contig_79	93.25		True
unknown
1158	1540	530276	530658	sa_ill_sa_contig41	contig_79	94.78		True
unknown
1559	1639	530678	530758	sa_ill_sa_contig41	contig_79	97.53		True
unknown
1871	2057	530988	531174	sa_ill_sa_contig41	contig_79	90.37		True
unknown
2099	2316	531221	531438	sa_ill_sa_contig41	contig_79	91.74		True
unknown
2614	2917	531738	532041	sa_ill_sa_contig41	contig_79	93.09		True
unknown
2985	3136	532110	532261	sa_ill_sa_contig41	contig_79	92.11		True
unknown
38	1590	532928	534478	sa_ill_sa_contig8	contig_79	90.82		True
unknown
20320	20490	581900	582070	sa_ill_sa_contig15	contig_79	90.64		True
unknown
20702	20898	582282	582478	sa_ill_sa_contig15	contig_79	90.86		True
unknown
38	1590	1079229	1077679	sa_ill_sa_contig8	contig_79	90.82		True
unknown
2985	3136	1080047	1079896	sa_ill_sa_contig41	contig_79	92.11		True
unknown
2614	2917	1080419	1080116	sa_ill_sa_contig41	contig_79	93.09		True
unknown
2099	2316	1080936	1080719	sa_ill_sa_contig41	contig_79	91.74		True
unknown
1871	2057	1081169	1080983	sa_ill_sa_contig41	contig_79	90.37		True
unknown
1559	1639	1081479	1081399	sa_ill_sa_contig41	contig_79	97.53		True
unknown
1158	1540	1081881	1081499	sa_ill_sa_contig41	contig_79	94.78		True
unknown
589	1151	1082450	1081888	sa_ill_sa_contig41	contig_79	93.25		True
unknown
497	577	1082542	1082462	sa_ill_sa_contig41	contig_79	92.59		True
unknown
38	1590	1677705	1676155	sa_ill_sa_contig8	contig_79	90.82		True
unknown
2985	3136	1678272	1678121	sa_ill_sa_contig41	contig_79	92.11		True
unknown
2614	2917	1678644	1678341	sa_ill_sa_contig41	contig_79	93.09		True
unknown
2099	2316	1679161	1678944	sa_ill_sa_contig41	contig_79	91.74		True
unknown
1871	2057	1679394	1679208	sa_ill_sa_contig41	contig_79	90.37		True
unknown
1559	1639	1679704	1679624	sa_ill_sa_contig41	contig_79	97.53		True
unknown
1158	1540	1680106	1679724	sa_ill_sa_contig41	contig_79	94.78		True
unknown
589	1151	1680675	1680113	sa_ill_sa_contig41	contig_79	93.25		True
unknown
497	577	1680767	1680687	sa_ill_sa_contig41	contig_79	92.59		True
unknown
38	1590	1782378	1780830	sa_ill_sa_contig8	contig_79	90.69		True
unknown
2985	3136	1782945	1782794	sa_ill_sa_contig41	contig_79	92.11		True
unknown
2614	2917	1783317	1783014	sa_ill_sa_contig41	contig_79	93.09		True
unknown
2099	2316	1783834	1783617	sa_ill_sa_contig41	contig_79	91.74		True
unknown
1871	2057	1784067	1783881	sa_ill_sa_contig41	contig_79	90.37		True
unknown
1559	1639	1784377	1784297	sa_ill_sa_contig41	contig_79	97.53		True
unknown
1158	1540	1784779	1784397	sa_ill_sa_contig41	contig_79	94.78		True
unknown
589	1151	1785348	1784786	sa_ill_sa_contig41	contig_79	93.25		True
unknown
497	577	1785440	1785360	sa_ill_sa_contig41	contig_79	92.59		True
unknown
CONTIG	contig_79	2991919	mis_unaligned
1136	1374	604744	604506	sa_ill_sa_contig8	contig_101	92.47		True
unknown
561	1110	605319	604770	sa_ill_sa_contig8	contig_101	94.73		True
unknown
437	551	605441	605327	sa_ill_sa_contig8	contig_101	96.52		True
unknown
38	431	605840	605447	sa_ill_sa_contig8	contig_101	90.61		True
unknown
3006	3124	606468	606350	sa_ill_sa_contig41	contig_101	96.64		True
unknown
2346	2414	607124	607056	sa_ill_sa_contig41	contig_101	95.65		True
unknown
2102	2316	607368	607154	sa_ill_sa_contig41	contig_101	95.35		True
unknown
1191	1538	608270	607923	sa_ill_sa_contig41	contig_101	95.11		True
unknown
497	1095	608964	608366	sa_ill_sa_contig41	contig_101	94.66		True
unknown
110713	110836	861553	861676	sa_ill_sa_contig1	contig_101	91.94		True
unknown
497	1095	2112592	2113190	sa_ill_sa_contig41	contig_101	94.66		True
unknown
1191	1538	2113286	2113633	sa_ill_sa_contig41	contig_101	95.11		True
unknown
2102	2316	2114188	2114402	sa_ill_sa_contig41	contig_101	95.35		True
unknown
2346	2414	2114432	2114500	sa_ill_sa_contig41	contig_101	95.65		True
unknown
3006	3134	2115088	2115216	sa_ill_sa_contig41	contig_101	93.8		True
unknown
3184	3302	2115265	2115383	sa_ill_sa_contig41	contig_101	94.12		True
unknown
38	431	2115614	2116007	sa_ill_sa_contig8	contig_101	90.61		True
unknown
437	551	2116013	2116127	sa_ill_sa_contig8	contig_101	96.52		True
unknown
561	1110	2116135	2116684	sa_ill_sa_contig8	contig_101	94.73		True
unknown
1136	1374	2116710	2116948	sa_ill_sa_contig8	contig_101	92.47		True
unknown
19874	19965	2171446	2171537	sa_ill_sa_contig15	contig_101	91.3		True
unknown
20204	20310	2171776	2171882	sa_ill_sa_contig15	contig_101	94.39		True
unknown
20351	20466	2171926	2172041	sa_ill_sa_contig15	contig_101	93.1		True
unknown
1136	1374	2387736	2387498	sa_ill_sa_contig8	contig_101	92.47		True
unknown
561	1110	2388311	2387762	sa_ill_sa_contig8	contig_101	94.73		True
unknown
437	551	2388433	2388319	sa_ill_sa_contig8	contig_101	96.52		True
unknown
38	431	2388832	2388439	sa_ill_sa_contig8	contig_101	90.61		True
unknown
3006	3124	2389357	2389239	sa_ill_sa_contig41	contig_101	96.64		True
unknown
2346	2414	2390013	2389945	sa_ill_sa_contig41	contig_101	95.65		True
unknown
2102	2316	2390257	2390043	sa_ill_sa_contig41	contig_101	95.35		True
unknown
1561	1655	2390799	2390705	sa_ill_sa_contig41	contig_101	94.74		True
unknown
1191	1538	2391157	2390810	sa_ill_sa_contig41	contig_101	95.11		True
unknown
497	1095	2391851	2391253	sa_ill_sa_contig41	contig_101	94.66		True
unknown
1136	1374	2830825	2830587	sa_ill_sa_contig8	contig_101	92.47		True
unknown
965	1110	2830996	2830851	sa_ill_sa_contig8	contig_101	93.84		True
unknown
561	963	2831399	2830997	sa_ill_sa_contig8	contig_101	95.04		True
unknown
437	551	2831521	2831407	sa_ill_sa_contig8	contig_101	96.52		True
unknown
38	431	2831920	2831527	sa_ill_sa_contig8	contig_101	90.61		True
unknown
3184	3302	2832370	2832252	sa_ill_sa_contig41	contig_101	94.12		True
unknown
3006	3134	2832547	2832419	sa_ill_sa_contig41	contig_101	93.8		True
unknown
2346	2414	2833203	2833135	sa_ill_sa_contig41	contig_101	95.65		True
unknown
2141	2316	2833408	2833233	sa_ill_sa_contig41	contig_101	96.02		True
unknown
1191	1538	2834350	2834003	sa_ill_sa_contig41	contig_101	95.11		True
unknown
497	1095	2835044	2834446	sa_ill_sa_contig41	contig_101	94.66		True
unknown
785	865	2836065	2835985	sa_ill_sa_contig51	contig_101	98.77		True
unknown
691	766	2836149	2836074	sa_ill_sa_contig51	contig_101	96.05		True
unknown
585	666	2836253	2836172	sa_ill_sa_contig51	contig_101	91.46		True
unknown
491	565	2836339	2836265	sa_ill_sa_contig51	contig_101	93.33		True
unknown
CONTIG	contig_101	2845286	mis_unaligned
589	988	65075	65474	sa_ill_sa_contig41	contig_86	96.25		True
unknown
1193	1263	65558	65628	sa_ill_sa_contig41	contig_86	95.77		True
unknown
1270	1543	65635	65908	sa_ill_sa_contig41	contig_86	92.7		True
unknown
2105	2299	66463	66657	sa_ill_sa_contig41	contig_86	93.33		True
unknown
2342	2421	66700	66779	sa_ill_sa_contig41	contig_86	90.0		True
unknown
3008	3122	67280	67394	sa_ill_sa_contig41	contig_86	91.3		True
unknown
471	545	68345	68419	sa_ill_sa_contig8	contig_86	98.67		True
unknown
567	826	68439	68698	sa_ill_sa_contig8	contig_86	91.54		True
unknown
857	956	68720	68819	sa_ill_sa_contig8	contig_86	91.0		True
unknown
589	990	141619	142020	sa_ill_sa_contig41	contig_86	96.27		True
unknown
992	1095	142024	142127	sa_ill_sa_contig41	contig_86	93.27		True
unknown
1150	1543	142182	142575	sa_ill_sa_contig41	contig_86	90.61		True
unknown
2105	2299	143103	143297	sa_ill_sa_contig41	contig_86	93.33		True
unknown
2342	2421	143340	143419	sa_ill_sa_contig41	contig_86	90.0		True
unknown
519	1002	176620	177103	sa_ill_sa_contig41	contig_86	93.6		True
unknown
1014	1095	177110	177191	sa_ill_sa_contig41	contig_86	92.68		True
unknown
1150	1543	177246	177639	sa_ill_sa_contig41	contig_86	90.61		True
unknown
1561	1674	177647	177760	sa_ill_sa_contig41	contig_86	95.61		True
unknown
2105	2299	177973	178167	sa_ill_sa_contig41	contig_86	93.33		True
unknown
2342	2421	178210	178289	sa_ill_sa_contig41	contig_86	90.0		True
unknown
3008	3122	178878	178992	sa_ill_sa_contig41	contig_86	91.3		True
unknown
471	545	179807	179881	sa_ill_sa_contig8	contig_86	98.67		True
unknown
570	826	179903	180159	sa_ill_sa_contig8	contig_86	90.66		True
unknown
965	1056	840010	839919	sa_ill_sa_contig8	contig_86	90.22		True
unknown
567	826	840408	840149	sa_ill_sa_contig8	contig_86	91.54		True
unknown
471	545	840502	840428	sa_ill_sa_contig8	contig_86	98.67		True
unknown
3008	3122	841625	841511	sa_ill_sa_contig41	contig_86	91.3		True
unknown
2775	2904	841857	841728	sa_ill_sa_contig41	contig_86	91.54		True
unknown
1269	1543	843208	842934	sa_ill_sa_contig41	contig_86	92.73		True
unknown
768	1095	843708	843381	sa_ill_sa_contig41	contig_86	94.21		True
unknown
589	763	843883	843709	sa_ill_sa_contig41	contig_86	98.29		True
unknown
496	1095	1652724	1653323	sa_ill_sa_contig41	contig_86	93.33		True
unknown
1150	1536	1653378	1653764	sa_ill_sa_contig41	contig_86	90.7		True
unknown
2105	2299	1654322	1654516	sa_ill_sa_contig41	contig_86	93.33		True
unknown
2342	2421	1654559	1654638	sa_ill_sa_contig41	contig_86	90.0		True
unknown
3008	3122	1655228	1655342	sa_ill_sa_contig41	contig_86	91.3		True
unknown
102	231	1655760	1655889	sa_ill_sa_contig8	contig_86	91.54		True
unknown
471	545	1656139	1656213	sa_ill_sa_contig8	contig_86	98.67		True
unknown
579	826	1656241	1656488	sa_ill_sa_contig8	contig_86	91.53		True
unknown
CONTIG	contig_86	1935382	mis_unaligned
671	900	806591	806820	sa_ill_sa_contig41	contig_88	90.87		True
unknown
1309	1402	807229	807322	sa_ill_sa_contig41	contig_88	96.81		True
unknown
455	542	809975	810062	sa_ill_sa_contig8	contig_88	90.91		True
unknown
590	729	810108	810247	sa_ill_sa_contig8	contig_88	91.43		True
unknown
769	840	810286	810357	sa_ill_sa_contig8	contig_88	95.83		True
unknown
671	900	1472778	1473007	sa_ill_sa_contig41	contig_88	90.87		True
unknown
1309	1402	1473416	1473509	sa_ill_sa_contig41	contig_88	96.81		True
unknown
455	542	1476160	1476247	sa_ill_sa_contig8	contig_88	90.91		True
unknown
600	729	1476302	1476431	sa_ill_sa_contig8	contig_88	90.77		True
unknown
769	840	1476470	1476541	sa_ill_sa_contig8	contig_88	95.83		True
unknown
769	840	1993002	1992931	sa_ill_sa_contig8	contig_88	95.83		True
unknown
590	729	1993180	1993041	sa_ill_sa_contig8	contig_88	91.43		True
unknown
455	542	1993313	1993226	sa_ill_sa_contig8	contig_88	90.91		True
unknown
1309	1402	1996218	1996125	sa_ill_sa_contig41	contig_88	96.81		True
unknown
671	900	1996856	1996627	sa_ill_sa_contig41	contig_88	90.87		True
unknown
769	840	2088091	2088020	sa_ill_sa_contig8	contig_88	95.83		True
unknown
590	729	2088269	2088130	sa_ill_sa_contig8	contig_88	91.43		True
unknown
455	542	2088402	2088315	sa_ill_sa_contig8	contig_88	90.91		True
unknown
1309	1402	2091146	2091053	sa_ill_sa_contig41	contig_88	96.81		True
unknown
671	900	2091784	2091555	sa_ill_sa_contig41	contig_88	90.87		True
unknown
769	840	2243307	2243236	sa_ill_sa_contig8	contig_88	95.83		True
unknown
590	729	2243485	2243346	sa_ill_sa_contig8	contig_88	91.43		True
unknown
455	542	2243618	2243531	sa_ill_sa_contig8	contig_88	90.91		True
unknown
1309	1402	2246520	2246427	sa_ill_sa_contig41	contig_88	96.81		True
unknown
671	900	2247158	2246929	sa_ill_sa_contig41	contig_88	90.87		True
unknown
769	840	2286208	2286137	sa_ill_sa_contig8	contig_88	95.83		True
unknown
590	729	2286386	2286247	sa_ill_sa_contig8	contig_88	91.43		True
unknown
455	542	2286519	2286432	sa_ill_sa_contig8	contig_88	90.91		True
unknown
1309	1402	2289262	2289169	sa_ill_sa_contig41	contig_88	96.81		True
unknown
671	900	2289900	2289671	sa_ill_sa_contig41	contig_88	90.87		True
unknown
769	840	3035648	3035577	sa_ill_sa_contig8	contig_88	95.83		True
unknown
590	729	3035826	3035687	sa_ill_sa_contig8	contig_88	91.43		True
unknown
455	542	3035959	3035872	sa_ill_sa_contig8	contig_88	90.91		True
unknown
1309	1402	3038962	3038869	sa_ill_sa_contig41	contig_88	96.81		True
unknown
671	900	3039600	3039371	sa_ill_sa_contig41	contig_88	90.87		True
unknown
CONTIG	contig_88	4757918	mis_unaligned
671	900	304154	304383	sa_ill_sa_contig41	contig_89	90.87		True
unknown
1309	1402	304792	304885	sa_ill_sa_contig41	contig_89	96.81		True
unknown
455	542	307608	307695	sa_ill_sa_contig8	contig_89	90.91		True
unknown
590	709	307741	307860	sa_ill_sa_contig8	contig_89	93.33		True
unknown
769	841	307919	307991	sa_ill_sa_contig8	contig_89	95.89		True
unknown
671	900	1012396	1012625	sa_ill_sa_contig41	contig_89	90.87		True
unknown
1309	1402	1013032	1013125	sa_ill_sa_contig41	contig_89	96.81		True
unknown
455	542	1015855	1015942	sa_ill_sa_contig8	contig_89	90.91		True
unknown
590	709	1015988	1016107	sa_ill_sa_contig8	contig_89	93.33		True
unknown
