S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
124755	125486	2	733	sa_ill_sa_contig10	contig_103	93.31		True
1	34367	654292	619915	sa_ill_sa_contig25	contig_103	99.88		True
translocation
203	3323	654457	657576	sa_ill_sa_contig41	contig_103	99.78		True
fake: not a misassembly [fragmentation of reference genome]
1	131983	657948	789960	sa_ill_sa_contig8	contig_103	99.89		True
fake: not a misassembly [fragmentation of reference genome]
1	149926	790302	939792	sa_ill_sa_contig5	contig_103	99.59		True
fake: not a misassembly [fragmentation of reference genome]
1	30897	939838	970744	sa_ill_sa_contig27	contig_103	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	861	970745	971551	sa_ill_sa_contig53	contig_103	99.77		True
fake: not a misassembly [fragmentation of reference genome]
56	2978	974591	971670	sa_ill_sa_contig43	contig_103	99.7		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	13692	988289	974592	sa_ill_sa_contig35	contig_103	99.85		True
fake: not a misassembly [fragmentation of reference genome]
1	125486	989021	1114754	sa_ill_sa_contig10	contig_103	99.73		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	720	1114755	1115419	sa_ill_sa_contig60	contig_103	100.0		True
fake: not a misassembly [fragmentation of reference genome]
56	539	1117023	1116540	sa_ill_sa_contig65	contig_103	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
71	20896	1137854	1117024	sa_ill_sa_contig32	contig_103	99.91		True
translocation
1	130429	1268224	1137855	sa_ill_sa_contig9	contig_103	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	4636	1268225	1272806	sa_ill_sa_contig40	contig_103	99.98		True
fake: not a misassembly [fragmentation of reference genome]
1	5318	1272807	1278128	sa_ill_sa_contig38	contig_103	99.87		True
fake: not a misassembly [fragmentation of reference genome]
56	4636	1282709	1278129	sa_ill_sa_contig40	contig_103	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	26180	1308895	1282710	sa_ill_sa_contig29	contig_103	99.96		True
fake: not a misassembly [fragmentation of reference genome]
1	857	1309261	1310118	sa_ill_sa_contig54	contig_103	99.88		True
fake: not a misassembly [fragmentation of reference genome]
56	1727	1312321	1310648	sa_ill_sa_contig46	contig_103	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	43683	1312322	1355842	sa_ill_sa_contig18	contig_103	99.42		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	588	1356375	1355843	sa_ill_sa_contig63	contig_103	99.07		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	142808	1356376	1499301	sa_ill_sa_contig6	contig_103	99.85		True
fake: not a misassembly [fragmentation of reference genome]
1	21042	1499455	1520504	sa_ill_sa_contig31	contig_103	99.91		True
translocation
98057	98213	1520505	1520661	sa_ill_sa_contig11	contig_103	98.58		True
local misassembly
98340	98561	1520662	1520883	sa_ill_sa_contig11	contig_103	98.08		True
indel: indel (> 5bp) [fragmentation of reference genome]
43758	70357	1547494	1520884	sa_ill_sa_contig12	contig_103	99.33		True
local misassembly
46	44268	1591720	1547495	sa_ill_sa_contig12	contig_103	99.73		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	50706	1591721	1642448	sa_ill_sa_contig17	contig_103	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5049	1642449	1647443	sa_ill_sa_contig39	contig_103	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	14362	1647444	1661814	sa_ill_sa_contig33	contig_103	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	766	1662526	1661815	sa_ill_sa_contig55	contig_103	99.88		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	6686	1669217	1662527	sa_ill_sa_contig37	contig_103	99.82		True
fake: not a misassembly [fragmentation of reference genome]
1	2840	1669243	1672082	sa_ill_sa_contig44	contig_103	99.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1576	1673659	1672083	sa_ill_sa_contig47	contig_103	99.94		True
fake: not a misassembly [fragmentation of reference genome]
1	41074	1714771	1673685	sa_ill_sa_contig20	contig_103	99.87		True
translocation
1	1649	1716418	1714772	sa_ill_sa_contig8	contig_103	99.71		True
fake: not a misassembly [fragmentation of reference genome]
203	3323	1719924	1716806	sa_ill_sa_contig41	contig_103	99.74		True
translocation
38161	38352	1720207	1720017	sa_ill_sa_contig23	contig_103	95.31		True
local misassembly
38187	38352	1720460	1720295	sa_ill_sa_contig23	contig_103	98.8		True
local misassembly
1	38352	1758919	1720553	sa_ill_sa_contig23	contig_103	99.89		True
fake: not a misassembly [fragmentation of reference genome]
688	925	1759314	1759062	sa_ill_sa_contig51	contig_103	94.07		True
translocation
1	1703	1761031	1759328	sa_ill_sa_contig8	contig_103	99.82		True
fake: not a misassembly [fragmentation of reference genome]
1	3323	1764684	1761361	sa_ill_sa_contig41	contig_103	99.85		True
translocation
1	1604	1766288	1764685	sa_ill_sa_contig8	contig_103	99.71		True
fake: not a misassembly [fragmentation of reference genome]
203	3323	1769703	1766585	sa_ill_sa_contig41	contig_103	99.71		True
translocation
1	56123	1826189	1770155	sa_ill_sa_contig15	contig_103	99.67		True
indel: indel (<= 5bp) [fragmentation of reference genome]
4	718	1826190	1826904	sa_ill_sa_contig58	contig_103	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3261	1830167	1826905	sa_ill_sa_contig42	contig_103	99.91		True
fake: not a misassembly [fragmentation of reference genome]
1	211909	1830367	2042340	sa_ill_sa_contig2	contig_103	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
55	207093	2042341	2249324	sa_ill_sa_contig3	contig_103	99.83		True
fake: not a misassembly [fragmentation of reference genome]
1	78138	2249337	2327386	sa_ill_sa_contig7	contig_103	99.71		True
local misassembly
78271	134302	2327387	2383432	sa_ill_sa_contig7	contig_103	99.87		True
fake: not a misassembly [fragmentation of reference genome]
21	50729	2434228	2383495	sa_ill_sa_contig16	contig_103	99.88		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	177172	2611474	2434229	sa_ill_sa_contig4	contig_103	99.88		True
fake: not a misassembly [fragmentation of reference genome]
1	41771	2611663	2653449	sa_ill_sa_contig19	contig_103	99.91		True
indel: indel (> 5bp) [fragmentation of reference genome]
63108	66060	2656406	2653450	sa_ill_sa_contig13	contig_103	99.5		True
local misassembly
188	63338	2719591	2656407	sa_ill_sa_contig13	contig_103	99.82		True
CONTIG	contig_103	2719591	misassembled
497	577	286076	286156	sa_ill_sa_contig41	contig_86	92.59		True
unknown
589	1151	286168	286730	sa_ill_sa_contig41	contig_86	93.25		True
unknown
1158	1540	286737	287119	sa_ill_sa_contig41	contig_86	94.78		True
unknown
1559	1639	287139	287219	sa_ill_sa_contig41	contig_86	97.53		True
unknown
1871	2057	287449	287635	sa_ill_sa_contig41	contig_86	90.37		True
unknown
2099	2316	287682	287899	sa_ill_sa_contig41	contig_86	91.74		True
unknown
2614	2917	288199	288502	sa_ill_sa_contig41	contig_86	93.09		True
unknown
2985	3136	288571	288722	sa_ill_sa_contig41	contig_86	92.11		True
unknown
38	1590	289138	290688	sa_ill_sa_contig8	contig_86	90.88		True
unknown
497	577	292095	292175	sa_ill_sa_contig41	contig_86	92.59		True
unknown
589	1151	292187	292749	sa_ill_sa_contig41	contig_86	93.25		True
unknown
1158	1540	292756	293138	sa_ill_sa_contig41	contig_86	94.78		True
unknown
1559	1639	293158	293238	sa_ill_sa_contig41	contig_86	97.53		True
unknown
1871	2057	293468	293654	sa_ill_sa_contig41	contig_86	90.37		True
unknown
2099	2316	293701	293918	sa_ill_sa_contig41	contig_86	91.74		True
unknown
2614	2917	294218	294521	sa_ill_sa_contig41	contig_86	93.09		True
unknown
2985	3136	294590	294741	sa_ill_sa_contig41	contig_86	92.11		True
unknown
38	1590	295157	296707	sa_ill_sa_contig8	contig_86	90.82		True
unknown
497	577	529646	529726	sa_ill_sa_contig41	contig_86	92.59		True
unknown
589	1151	529738	530300	sa_ill_sa_contig41	contig_86	93.25		True
unknown
1158	1540	530307	530689	sa_ill_sa_contig41	contig_86	94.78		True
unknown
1559	1639	530709	530789	sa_ill_sa_contig41	contig_86	97.53		True
unknown
1871	2057	531019	531205	sa_ill_sa_contig41	contig_86	90.37		True
unknown
2099	2316	531252	531469	sa_ill_sa_contig41	contig_86	91.74		True
unknown
2614	2917	531769	532072	sa_ill_sa_contig41	contig_86	93.09		True
unknown
2985	3136	532141	532292	sa_ill_sa_contig41	contig_86	92.11		True
unknown
38	1590	532959	534509	sa_ill_sa_contig8	contig_86	90.82		True
unknown
20320	20490	581933	582103	sa_ill_sa_contig15	contig_86	90.64		True
unknown
20702	20898	582315	582511	sa_ill_sa_contig15	contig_86	90.86		True
unknown
38	1590	1079299	1077749	sa_ill_sa_contig8	contig_86	90.82		True
unknown
2985	3136	1080117	1079966	sa_ill_sa_contig41	contig_86	92.11		True
unknown
2614	2917	1080489	1080186	sa_ill_sa_contig41	contig_86	93.09		True
unknown
2099	2316	1081006	1080789	sa_ill_sa_contig41	contig_86	91.74		True
unknown
1871	2057	1081239	1081053	sa_ill_sa_contig41	contig_86	90.37		True
unknown
1559	1639	1081549	1081469	sa_ill_sa_contig41	contig_86	97.53		True
unknown
1158	1540	1081951	1081569	sa_ill_sa_contig41	contig_86	94.78		True
unknown
589	1151	1082520	1081958	sa_ill_sa_contig41	contig_86	93.25		True
unknown
497	577	1082612	1082532	sa_ill_sa_contig41	contig_86	92.59		True
unknown
38	1590	1677812	1676262	sa_ill_sa_contig8	contig_86	90.82		True
unknown
2985	3136	1678379	1678228	sa_ill_sa_contig41	contig_86	92.11		True
unknown
2614	2917	1678751	1678448	sa_ill_sa_contig41	contig_86	93.09		True
unknown
2099	2316	1679268	1679051	sa_ill_sa_contig41	contig_86	91.74		True
unknown
1871	2057	1679501	1679315	sa_ill_sa_contig41	contig_86	90.37		True
unknown
1559	1639	1679811	1679731	sa_ill_sa_contig41	contig_86	97.53		True
unknown
1158	1540	1680213	1679831	sa_ill_sa_contig41	contig_86	94.78		True
unknown
589	1151	1680782	1680220	sa_ill_sa_contig41	contig_86	93.25		True
unknown
497	577	1680874	1680794	sa_ill_sa_contig41	contig_86	92.59		True
unknown
38	1590	1782489	1780939	sa_ill_sa_contig8	contig_86	90.82		True
unknown
2985	3136	1783056	1782905	sa_ill_sa_contig41	contig_86	92.11		True
unknown
2614	2917	1783428	1783125	sa_ill_sa_contig41	contig_86	93.09		True
unknown
2099	2316	1783945	1783728	sa_ill_sa_contig41	contig_86	91.74		True
unknown
1871	2057	1784178	1783992	sa_ill_sa_contig41	contig_86	90.37		True
unknown
1559	1639	1784488	1784408	sa_ill_sa_contig41	contig_86	97.53		True
unknown
1158	1540	1784890	1784508	sa_ill_sa_contig41	contig_86	94.78		True
unknown
589	1151	1785459	1784897	sa_ill_sa_contig41	contig_86	93.25		True
unknown
497	577	1785551	1785471	sa_ill_sa_contig41	contig_86	92.59		True
unknown
CONTIG	contig_86	2992075	mis_unaligned
492	565	1501589	1501662	sa_ill_sa_contig51	contig_89	93.24		True
unknown
589	679	1501663	1501753	sa_ill_sa_contig51	contig_89	90.11		True
unknown
691	765	1501761	1501835	sa_ill_sa_contig51	contig_89	97.33		True
unknown
788	861	1501843	1501916	sa_ill_sa_contig51	contig_89	97.3		True
unknown
497	3301	1502974	1505780	sa_ill_sa_contig41	contig_89	90.0		True
unknown
35	1591	1505952	1507506	sa_ill_sa_contig8	contig_89	91.96		True
unknown
35	1591	2581431	2579877	sa_ill_sa_contig8	contig_89	92.03		True
unknown
2615	2916	2582467	2582166	sa_ill_sa_contig41	contig_89	93.38		True
unknown
1867	2316	2583216	2582767	sa_ill_sa_contig41	contig_89	90.89		True
unknown
497	1540	2584586	2583543	sa_ill_sa_contig41	contig_89	94.25		True
unknown
35	1591	2602043	2600489	sa_ill_sa_contig8	contig_89	91.96		True
unknown
497	3301	2605198	2602392	sa_ill_sa_contig41	contig_89	90.0		True
unknown
35	1591	2662377	2660823	sa_ill_sa_contig8	contig_89	92.03		True
unknown
497	3301	2665355	2662549	sa_ill_sa_contig41	contig_89	90.0		True
unknown
35	1591	2668300	2666746	sa_ill_sa_contig8	contig_89	92.03		True
unknown
497	3301	2671278	2668472	sa_ill_sa_contig41	contig_89	90.0		True
unknown
35	1591	2732841	2731288	sa_ill_sa_contig8	contig_89	91.84		True
unknown
2615	2916	2733700	2733399	sa_ill_sa_contig41	contig_89	93.38		True
unknown
1867	2316	2734449	2734000	sa_ill_sa_contig41	contig_89	90.89		True
unknown
497	1540	2735819	2734776	sa_ill_sa_contig41	contig_89	94.25		True
unknown
35	1591	2738454	2736900	sa_ill_sa_contig8	contig_89	91.9		True
unknown
497	3301	2741432	2738626	sa_ill_sa_contig41	contig_89	90.0		True
unknown
35	1591	2743455	2741901	sa_ill_sa_contig8	contig_89	91.9		True
unknown
2615	2916	2744314	2744013	sa_ill_sa_contig41	contig_89	93.38		True
unknown
1867	2316	2745063	2744614	sa_ill_sa_contig41	contig_89	90.67		True
unknown
497	1540	2746433	2745390	sa_ill_sa_contig41	contig_89	94.25		True
unknown
35	1591	3196909	3195355	sa_ill_sa_contig8	contig_89	92.03		True
unknown
2615	2916	3197768	3197467	sa_ill_sa_contig41	contig_89	93.38		True
unknown
1867	2316	3198517	3198068	sa_ill_sa_contig41	contig_89	90.89		True
unknown
497	1540	3199887	3198844	sa_ill_sa_contig41	contig_89	94.16		True
unknown
35	1591	3489675	3488121	sa_ill_sa_contig8	contig_89	92.03		True
unknown
2615	2916	3490534	3490233	sa_ill_sa_contig41	contig_89	93.38		True
unknown
1867	2316	3491283	3490834	sa_ill_sa_contig41	contig_89	90.89		True
unknown
497	1540	3492653	3491610	sa_ill_sa_contig41	contig_89	94.25		True
unknown
CONTIG	contig_89	4045595	mis_unaligned
1136	1374	604774	604536	sa_ill_sa_contig8	contig_2	92.47		True
unknown
561	1110	605349	604800	sa_ill_sa_contig8	contig_2	94.73		True
unknown
437	551	605471	605357	sa_ill_sa_contig8	contig_2	96.52		True
unknown
38	431	605870	605477	sa_ill_sa_contig8	contig_2	90.61		True
unknown
3006	3124	606498	606380	sa_ill_sa_contig41	contig_2	96.64		True
unknown
2346	2414	607154	607086	sa_ill_sa_contig41	contig_2	95.65		True
unknown
2102	2316	607398	607184	sa_ill_sa_contig41	contig_2	95.35		True
unknown
1191	1538	608300	607953	sa_ill_sa_contig41	contig_2	95.11		True
unknown
497	1095	608994	608396	sa_ill_sa_contig41	contig_2	94.66		True
unknown
110713	110836	861583	861706	sa_ill_sa_contig1	contig_2	91.94		True
unknown
497	1095	2112689	2113287	sa_ill_sa_contig41	contig_2	94.66		True
unknown
1191	1538	2113383	2113730	sa_ill_sa_contig41	contig_2	95.11		True
unknown
2102	2316	2114285	2114499	sa_ill_sa_contig41	contig_2	95.35		True
unknown
2346	2414	2114529	2114597	sa_ill_sa_contig41	contig_2	95.65		True
unknown
3006	3134	2115185	2115313	sa_ill_sa_contig41	contig_2	93.8		True
unknown
3184	3302	2115362	2115480	sa_ill_sa_contig41	contig_2	94.12		True
unknown
38	431	2115711	2116104	sa_ill_sa_contig8	contig_2	90.61		True
unknown
437	551	2116110	2116224	sa_ill_sa_contig8	contig_2	96.52		True
unknown
561	1110	2116232	2116781	sa_ill_sa_contig8	contig_2	94.73		True
unknown
1136	1374	2116807	2117045	sa_ill_sa_contig8	contig_2	92.47		True
unknown
19874	19965	2171544	2171635	sa_ill_sa_contig15	contig_2	91.3		True
unknown
20204	20310	2171874	2171980	sa_ill_sa_contig15	contig_2	94.39		True
unknown
20351	20466	2172024	2172139	sa_ill_sa_contig15	contig_2	93.1		True
unknown
1136	1374	2387838	2387600	sa_ill_sa_contig8	contig_2	92.47		True
unknown
561	1110	2388413	2387864	sa_ill_sa_contig8	contig_2	94.73		True
unknown
437	551	2388535	2388421	sa_ill_sa_contig8	contig_2	96.52		True
unknown
38	431	2388934	2388541	sa_ill_sa_contig8	contig_2	90.61		True
unknown
3184	3302	2389283	2389165	sa_ill_sa_contig41	contig_2	94.12		True
unknown
3006	3134	2389460	2389332	sa_ill_sa_contig41	contig_2	93.8		True
unknown
2346	2414	2390116	2390048	sa_ill_sa_contig41	contig_2	95.65		True
unknown
2102	2316	2390360	2390146	sa_ill_sa_contig41	contig_2	95.35		True
unknown
1191	1538	2391262	2390915	sa_ill_sa_contig41	contig_2	95.11		True
unknown
497	1095	2391956	2391358	sa_ill_sa_contig41	contig_2	94.66		True
unknown
1136	1374	2830967	2830729	sa_ill_sa_contig8	contig_2	92.47		True
unknown
561	1110	2831542	2830993	sa_ill_sa_contig8	contig_2	94.73		True
unknown
437	551	2831664	2831550	sa_ill_sa_contig8	contig_2	96.52		True
unknown
38	431	2832063	2831670	sa_ill_sa_contig8	contig_2	90.61		True
unknown
3184	3302	2832514	2832396	sa_ill_sa_contig41	contig_2	94.12		True
unknown
3006	3134	2832691	2832563	sa_ill_sa_contig41	contig_2	93.8		True
unknown
2346	2414	2833347	2833279	sa_ill_sa_contig41	contig_2	95.65		True
unknown
2102	2316	2833591	2833377	sa_ill_sa_contig41	contig_2	95.35		True
unknown
1191	1538	2834493	2834146	sa_ill_sa_contig41	contig_2	95.11		True
unknown
497	1095	2835187	2834589	sa_ill_sa_contig41	contig_2	94.66		True
unknown
785	865	2836208	2836128	sa_ill_sa_contig51	contig_2	98.77		True
unknown
691	766	2836292	2836217	sa_ill_sa_contig51	contig_2	96.05		True
unknown
585	666	2836396	2836315	sa_ill_sa_contig51	contig_2	91.46		True
unknown
491	565	2836482	2836408	sa_ill_sa_contig51	contig_2	93.33		True
unknown
CONTIG	contig_2	2845429	mis_unaligned
589	819	65122	65352	sa_ill_sa_contig41	contig_87	98.27		True
unknown
821	1095	65353	65627	sa_ill_sa_contig41	contig_87	93.45		True
unknown
1150	1543	65682	66075	sa_ill_sa_contig41	contig_87	90.61		True
unknown
2105	2299	66630	66824	sa_ill_sa_contig41	contig_87	93.33		True
unknown
2342	2421	66867	66946	sa_ill_sa_contig41	contig_87	90.0		True
unknown
3008	3122	67536	67650	sa_ill_sa_contig41	contig_87	91.3		True
unknown
471	545	68660	68734	sa_ill_sa_contig8	contig_87	98.67		True
unknown
567	826	68754	69013	sa_ill_sa_contig8	contig_87	91.54		True
unknown
589	1095	142213	142719	sa_ill_sa_contig41	contig_87	95.66		True
unknown
1150	1543	142774	143167	sa_ill_sa_contig41	contig_87	90.61		True
unknown
2105	2299	143722	143916	sa_ill_sa_contig41	contig_87	93.33		True
unknown
2342	2421	143959	144038	sa_ill_sa_contig41	contig_87	91.25		True
unknown
2661	2874	144282	144495	sa_ill_sa_contig41	contig_87	90.19		True
unknown
471	545	145558	145632	sa_ill_sa_contig8	contig_87	98.67		True
unknown
567	826	145652	145911	sa_ill_sa_contig8	contig_87	91.54		True
unknown
496	1095	177643	178242	sa_ill_sa_contig41	contig_87	93.33		True
unknown
1150	1543	178297	178690	sa_ill_sa_contig41	contig_87	90.61		True
unknown
1561	1674	178698	178811	sa_ill_sa_contig41	contig_87	95.61		True
unknown
2105	2299	179249	179443	sa_ill_sa_contig41	contig_87	93.33		True
unknown
2342	2421	179486	179565	sa_ill_sa_contig41	contig_87	90.0		True
unknown
3008	3122	180155	180269	sa_ill_sa_contig41	contig_87	91.3		True
unknown
471	545	181084	181158	sa_ill_sa_contig8	contig_87	98.67		True
unknown
567	826	181178	181437	sa_ill_sa_contig8	contig_87	91.54		True
unknown
567	826	842853	842594	sa_ill_sa_contig8	contig_87	91.54		True
unknown
471	545	842947	842873	sa_ill_sa_contig8	contig_87	98.67		True
unknown
3008	3122	844071	843957	sa_ill_sa_contig41	contig_87	91.3		True
unknown
2342	2421	844740	844661	sa_ill_sa_contig41	contig_87	90.0		True
unknown
2105	2299	844977	844783	sa_ill_sa_contig41	contig_87	93.33		True
unknown
1270	1543	845805	845532	sa_ill_sa_contig41	contig_87	92.7		True
unknown
1194	1263	845881	845812	sa_ill_sa_contig41	contig_87	95.71		True
unknown
589	1070	846485	846004	sa_ill_sa_contig41	contig_87	96.06		True
unknown
496	1095	1655890	1656489	sa_ill_sa_contig41	contig_87	93.33		True
unknown
1150	1543	1656544	1656937	sa_ill_sa_contig41	contig_87	90.61		True
unknown
2105	2299	1657492	1657686	sa_ill_sa_contig41	contig_87	93.33		True
unknown
2342	2421	1657729	1657808	sa_ill_sa_contig41	contig_87	90.0		True
unknown
3008	3122	1658398	1658512	sa_ill_sa_contig41	contig_87	91.3		True
unknown
38	231	1658894	1659087	sa_ill_sa_contig8	contig_87	91.24		True
unknown
471	545	1659337	1659411	sa_ill_sa_contig8	contig_87	98.67		True
unknown
567	826	1659431	1659690	sa_ill_sa_contig8	contig_87	91.54		True
unknown
CONTIG	contig_87	1946055	mis_unaligned
671	900	806717	806946	sa_ill_sa_contig41	contig_95	90.87		True
unknown
1309	1402	807355	807448	sa_ill_sa_contig41	contig_95	96.81		True
unknown
455	542	810099	810186	sa_ill_sa_contig8	contig_95	90.91		True
unknown
590	729	810232	810371	sa_ill_sa_contig8	contig_95	91.43		True
unknown
769	840	810410	810481	sa_ill_sa_contig8	contig_95	95.83		True
unknown
671	900	1472982	1473211	sa_ill_sa_contig41	contig_95	90.87		True
unknown
1309	1402	1473620	1473713	sa_ill_sa_contig41	contig_95	96.81		True
unknown
455	542	1476364	1476451	sa_ill_sa_contig8	contig_95	90.91		True
unknown
590	729	1476497	1476636	sa_ill_sa_contig8	contig_95	91.43		True
unknown
769	840	1476675	1476746	sa_ill_sa_contig8	contig_95	95.83		True
unknown
769	840	1993262	1993191	sa_ill_sa_contig8	contig_95	95.83		True
unknown
590	729	1993440	1993301	sa_ill_sa_contig8	contig_95	91.43		True
unknown
455	542	1993573	1993486	sa_ill_sa_contig8	contig_95	90.91		True
unknown
1309	1402	1996476	1996383	sa_ill_sa_contig41	contig_95	96.81		True
unknown
671	900	1997114	1996885	sa_ill_sa_contig41	contig_95	90.87		True
unknown
769	840	2088350	2088279	sa_ill_sa_contig8	contig_95	95.83		True
unknown
590	729	2088528	2088389	sa_ill_sa_contig8	contig_95	91.43		True
unknown
455	542	2088661	2088574	sa_ill_sa_contig8	contig_95	90.91		True
unknown
1309	1402	2091405	2091312	sa_ill_sa_contig41	contig_95	96.81		True
unknown
671	900	2092043	2091814	sa_ill_sa_contig41	contig_95	90.87		True
unknown
769	840	2243585	2243514	sa_ill_sa_contig8	contig_95	95.83		True
unknown
590	729	2243763	2243624	sa_ill_sa_contig8	contig_95	91.43		True
unknown
455	542	2243896	2243809	sa_ill_sa_contig8	contig_95	90.91		True
unknown
1309	1402	2246799	2246706	sa_ill_sa_contig41	contig_95	96.81		True
unknown
671	900	2247437	2247208	sa_ill_sa_contig41	contig_95	90.87		True
unknown
769	840	2286500	2286429	sa_ill_sa_contig8	contig_95	95.83		True
unknown
590	729	2286678	2286539	sa_ill_sa_contig8	contig_95	91.43		True
unknown
455	542	2286811	2286724	sa_ill_sa_contig8	contig_95	90.91		True
unknown
1309	1402	2289555	2289462	sa_ill_sa_contig41	contig_95	96.81		True
unknown
671	900	2290193	2289964	sa_ill_sa_contig41	contig_95	90.87		True
unknown
769	840	3036042	3035971	sa_ill_sa_contig8	contig_95	95.83		True
unknown
590	729	3036220	3036081	sa_ill_sa_contig8	contig_95	91.43		True
unknown
455	542	3036353	3036266	sa_ill_sa_contig8	contig_95	90.91		True
unknown
1309	1402	3039356	3039263	sa_ill_sa_contig41	contig_95	96.81		True
unknown
671	900	3039994	3039765	sa_ill_sa_contig41	contig_95	90.87		True
unknown
CONTIG	contig_95	4758577	mis_unaligned
671	900	304197	304426	sa_ill_sa_contig41	contig_96	90.87		True
unknown
1309	1402	304835	304928	sa_ill_sa_contig41	contig_96	96.81		True
unknown
455	542	307654	307741	sa_ill_sa_contig8	contig_96	90.91		True
unknown
590	709	307787	307906	sa_ill_sa_contig8	contig_96	93.33		True
unknown
769	841	307965	308037	sa_ill_sa_contig8	contig_96	95.89		True
unknown
671	900	1012523	1012752	sa_ill_sa_contig41	contig_96	90.87		True
unknown
1309	1402	1013161	1013254	sa_ill_sa_contig41	contig_96	96.81		True
unknown
455	542	1015986	1016073	sa_ill_sa_contig8	contig_96	90.91		True
unknown
590	709	1016119	1016238	sa_ill_sa_contig8	contig_96	93.33		True
unknown
769	841	1016297	1016369	sa_ill_sa_contig8	contig_96	95.89		True
unknown
769	841	1557000	1556928	sa_ill_sa_contig8	contig_96	95.89		True
unknown
590	709	1557178	1557059	sa_ill_sa_contig8	contig_96	93.33		True
unknown
455	542	1557311	1557224	sa_ill_sa_contig8	contig_96	90.91		True
unknown
1309	1402	1560053	1559960	sa_ill_sa_contig41	contig_96	96.81		True
unknown
671	900	1560691	1560462	sa_ill_sa_contig41	contig_96	90.87		True
unknown
769	841	1650624	1650552	sa_ill_sa_contig8	contig_96	95.89		True
unknown
590	709	1650802	1650683	sa_ill_sa_contig8	contig_96	93.33		True
unknown
455	542	1650935	1650848	sa_ill_sa_contig8	contig_96	90.91		True
unknown
1309	1402	1653771	1653678	sa_ill_sa_contig41	contig_96	96.81		True
unknown
