S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
124755	125486	2	733	sa_ill_sa_contig10	contig_95	93.31		True
fake: not a misassembly [fragmentation of reference genome]
1	3323	1765220	1761896	sa_ill_sa_contig41	contig_95	99.67		True
translocation
1	1604	1766825	1765221	sa_ill_sa_contig8	contig_95	99.82		True
fake: not a misassembly [fragmentation of reference genome]
203	3323	1770243	1767122	sa_ill_sa_contig41	contig_95	99.84		True
translocation
1	56123	1826754	1770695	sa_ill_sa_contig15	contig_95	99.6		True
indel: indel (<= 5bp) [fragmentation of reference genome]
4	718	1826755	1827470	sa_ill_sa_contig58	contig_95	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3261	1830738	1827471	sa_ill_sa_contig42	contig_95	99.76		True
fake: not a misassembly [fragmentation of reference genome]
1	211909	1830939	2042961	sa_ill_sa_contig2	contig_95	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
55	207093	2042962	2250022	sa_ill_sa_contig3	contig_95	99.77		True
fake: not a misassembly [fragmentation of reference genome]
1	78138	2250035	2328093	sa_ill_sa_contig7	contig_95	99.67		True
local misassembly
78271	134302	2328094	2384172	sa_ill_sa_contig7	contig_95	99.81		True
fake: not a misassembly [fragmentation of reference genome]
21	50729	2434991	2384235	sa_ill_sa_contig16	contig_95	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	177172	2612290	2434992	sa_ill_sa_contig4	contig_95	99.83		True
fake: not a misassembly [fragmentation of reference genome]
1	41771	2612479	2654276	sa_ill_sa_contig19	contig_95	99.88		True
indel: indel (> 5bp) [fragmentation of reference genome]
63108	66060	2657236	2654277	sa_ill_sa_contig13	contig_95	99.37		True
local misassembly
188	63338	2720445	2657237	sa_ill_sa_contig13	contig_95	99.76		True
CONTIG	contig_95	2720445	misassembled
492	565	1501476	1501549	sa_ill_sa_contig51	contig_82	93.24		True
unknown
589	679	1501550	1501640	sa_ill_sa_contig51	contig_82	90.11		True
unknown
691	765	1501648	1501722	sa_ill_sa_contig51	contig_82	97.33		True
unknown
788	861	1501730	1501803	sa_ill_sa_contig51	contig_82	97.3		True
unknown
497	3301	1502861	1505667	sa_ill_sa_contig41	contig_82	90.0		True
unknown
35	1591	1505839	1507394	sa_ill_sa_contig8	contig_82	91.84		True
unknown
35	1591	2581239	2579685	sa_ill_sa_contig8	contig_82	92.03		True
unknown
2615	2916	2582275	2581974	sa_ill_sa_contig41	contig_82	93.38		True
unknown
1867	2316	2583024	2582575	sa_ill_sa_contig41	contig_82	90.89		True
unknown
497	1540	2584394	2583351	sa_ill_sa_contig41	contig_82	94.25		True
unknown
35	1591	2601849	2600295	sa_ill_sa_contig8	contig_82	91.96		True
unknown
497	3301	2605004	2602198	sa_ill_sa_contig41	contig_82	90.0		True
unknown
35	1591	2662180	2660626	sa_ill_sa_contig8	contig_82	92.03		True
unknown
497	3301	2665158	2662352	sa_ill_sa_contig41	contig_82	90.0		True
unknown
35	1591	2668103	2666549	sa_ill_sa_contig8	contig_82	92.03		True
unknown
497	3301	2671081	2668275	sa_ill_sa_contig41	contig_82	90.0		True
unknown
35	1591	2732638	2731084	sa_ill_sa_contig8	contig_82	91.9		True
unknown
2615	2916	2733497	2733196	sa_ill_sa_contig41	contig_82	93.38		True
unknown
1867	2316	2734246	2733797	sa_ill_sa_contig41	contig_82	90.89		True
unknown
497	1540	2735616	2734573	sa_ill_sa_contig41	contig_82	94.25		True
unknown
35	1591	2738252	2736697	sa_ill_sa_contig8	contig_82	91.84		True
unknown
497	3301	2741230	2738424	sa_ill_sa_contig41	contig_82	90.0		True
unknown
35	1591	2743253	2741699	sa_ill_sa_contig8	contig_82	91.9		True
unknown
2615	2916	2744112	2743811	sa_ill_sa_contig41	contig_82	93.38		True
unknown
1867	2316	2744861	2744412	sa_ill_sa_contig41	contig_82	90.67		True
unknown
497	1540	2746231	2745188	sa_ill_sa_contig41	contig_82	94.25		True
unknown
35	1591	3196685	3195131	sa_ill_sa_contig8	contig_82	92.03		True
unknown
2615	2916	3197544	3197243	sa_ill_sa_contig41	contig_82	93.38		True
unknown
1867	2316	3198293	3197844	sa_ill_sa_contig41	contig_82	90.89		True
unknown
1078	1540	3199081	3198619	sa_ill_sa_contig41	contig_82	92.01		True
unknown
497	1077	3199664	3199084	sa_ill_sa_contig41	contig_82	96.21		True
unknown
35	1591	3489428	3487874	sa_ill_sa_contig8	contig_82	92.03		True
unknown
2615	2916	3490287	3489986	sa_ill_sa_contig41	contig_82	93.38		True
unknown
1867	2316	3491036	3490587	sa_ill_sa_contig41	contig_82	90.89		True
unknown
497	1540	3492406	3491363	sa_ill_sa_contig41	contig_82	94.25		True
unknown
CONTIG	contig_82	4045309	mis_unaligned
497	577	286060	286140	sa_ill_sa_contig41	contig_79	92.59		True
unknown
589	1151	286152	286714	sa_ill_sa_contig41	contig_79	93.25		True
unknown
1158	1540	286721	287103	sa_ill_sa_contig41	contig_79	94.78		True
unknown
1559	1639	287123	287203	sa_ill_sa_contig41	contig_79	97.53		True
unknown
1871	2057	287433	287619	sa_ill_sa_contig41	contig_79	90.37		True
unknown
2099	2316	287666	287883	sa_ill_sa_contig41	contig_79	91.74		True
unknown
2614	2917	288183	288486	sa_ill_sa_contig41	contig_79	93.09		True
unknown
2985	3136	288555	288706	sa_ill_sa_contig41	contig_79	92.11		True
unknown
38	1590	289122	290672	sa_ill_sa_contig8	contig_79	90.88		True
unknown
497	577	292079	292159	sa_ill_sa_contig41	contig_79	92.59		True
unknown
589	1151	292171	292733	sa_ill_sa_contig41	contig_79	93.25		True
unknown
1158	1540	292740	293122	sa_ill_sa_contig41	contig_79	94.78		True
unknown
1559	1639	293142	293222	sa_ill_sa_contig41	contig_79	97.53		True
unknown
1871	2057	293452	293638	sa_ill_sa_contig41	contig_79	90.37		True
unknown
2099	2316	293685	293902	sa_ill_sa_contig41	contig_79	91.74		True
unknown
2614	2917	294202	294505	sa_ill_sa_contig41	contig_79	93.09		True
unknown
2985	3136	294574	294725	sa_ill_sa_contig41	contig_79	92.11		True
unknown
38	1590	295141	296691	sa_ill_sa_contig8	contig_79	90.82		True
unknown
497	577	529619	529699	sa_ill_sa_contig41	contig_79	92.59		True
unknown
589	1151	529711	530273	sa_ill_sa_contig41	contig_79	93.25		True
unknown
1158	1540	530280	530662	sa_ill_sa_contig41	contig_79	94.78		True
unknown
1559	1639	530682	530762	sa_ill_sa_contig41	contig_79	97.53		True
unknown
1871	2057	530992	531178	sa_ill_sa_contig41	contig_79	90.37		True
unknown
2099	2316	531225	531442	sa_ill_sa_contig41	contig_79	91.74		True
unknown
2614	2917	531742	532045	sa_ill_sa_contig41	contig_79	93.09		True
unknown
2985	3136	532114	532265	sa_ill_sa_contig41	contig_79	92.11		True
unknown
38	1590	532932	534481	sa_ill_sa_contig8	contig_79	90.75		True
unknown
20320	20490	581909	582079	sa_ill_sa_contig15	contig_79	90.64		True
unknown
20702	20898	582291	582487	sa_ill_sa_contig15	contig_79	90.86		True
unknown
38	1590	1079260	1077710	sa_ill_sa_contig8	contig_79	90.82		True
unknown
2985	3136	1080078	1079927	sa_ill_sa_contig41	contig_79	92.11		True
unknown
2614	2917	1080450	1080147	sa_ill_sa_contig41	contig_79	93.09		True
unknown
2426	2526	1080637	1080537	sa_ill_sa_contig41	contig_79	93.07		True
unknown
2099	2316	1080965	1080748	sa_ill_sa_contig41	contig_79	91.74		True
unknown
1871	2057	1081198	1081012	sa_ill_sa_contig41	contig_79	90.37		True
unknown
1559	1639	1081508	1081428	sa_ill_sa_contig41	contig_79	97.53		True
unknown
1158	1540	1081910	1081528	sa_ill_sa_contig41	contig_79	94.78		True
unknown
589	1151	1082479	1081917	sa_ill_sa_contig41	contig_79	93.25		True
unknown
497	577	1082571	1082491	sa_ill_sa_contig41	contig_79	92.59		True
unknown
38	1590	1677732	1676181	sa_ill_sa_contig8	contig_79	90.69		True
unknown
2985	3136	1678299	1678148	sa_ill_sa_contig41	contig_79	92.11		True
unknown
2614	2917	1678671	1678368	sa_ill_sa_contig41	contig_79	93.09		True
unknown
2099	2316	1679188	1678971	sa_ill_sa_contig41	contig_79	91.74		True
unknown
1871	2057	1679421	1679235	sa_ill_sa_contig41	contig_79	90.37		True
unknown
1559	1639	1679731	1679651	sa_ill_sa_contig41	contig_79	97.53		True
unknown
1158	1540	1680133	1679751	sa_ill_sa_contig41	contig_79	94.78		True
unknown
762	1151	1680529	1680140	sa_ill_sa_contig41	contig_79	91.54		True
unknown
589	760	1680701	1680530	sa_ill_sa_contig41	contig_79	97.09		True
unknown
497	577	1680793	1680713	sa_ill_sa_contig41	contig_79	92.59		True
unknown
38	1590	1782406	1780856	sa_ill_sa_contig8	contig_79	90.82		True
unknown
2985	3136	1782973	1782822	sa_ill_sa_contig41	contig_79	92.11		True
unknown
2614	2917	1783345	1783042	sa_ill_sa_contig41	contig_79	93.09		True
unknown
2099	2316	1783862	1783645	sa_ill_sa_contig41	contig_79	91.74		True
unknown
1871	2057	1784095	1783909	sa_ill_sa_contig41	contig_79	90.37		True
unknown
1559	1639	1784405	1784325	sa_ill_sa_contig41	contig_79	97.53		True
unknown
1158	1540	1784807	1784425	sa_ill_sa_contig41	contig_79	94.78		True
unknown
589	1151	1785376	1784814	sa_ill_sa_contig41	contig_79	93.25		True
unknown
497	577	1785468	1785388	sa_ill_sa_contig41	contig_79	92.59		True
unknown
CONTIG	contig_79	2991966	mis_unaligned
1136	1374	604740	604502	sa_ill_sa_contig8	contig_101	92.47		True
unknown
561	1110	605315	604766	sa_ill_sa_contig8	contig_101	94.73		True
unknown
437	551	605437	605323	sa_ill_sa_contig8	contig_101	96.52		True
unknown
38	431	605836	605443	sa_ill_sa_contig8	contig_101	90.61		True
unknown
3006	3124	606464	606346	sa_ill_sa_contig41	contig_101	96.64		True
unknown
2346	2414	607120	607052	sa_ill_sa_contig41	contig_101	95.65		True
unknown
2102	2316	607364	607150	sa_ill_sa_contig41	contig_101	95.35		True
unknown
1191	1538	608266	607919	sa_ill_sa_contig41	contig_101	95.11		True
unknown
497	1095	608960	608362	sa_ill_sa_contig41	contig_101	94.66		True
unknown
110713	110836	861552	861675	sa_ill_sa_contig1	contig_101	91.94		True
unknown
497	1095	2112614	2113212	sa_ill_sa_contig41	contig_101	94.66		True
unknown
1191	1538	2113308	2113655	sa_ill_sa_contig41	contig_101	95.11		True
unknown
2102	2316	2114210	2114424	sa_ill_sa_contig41	contig_101	95.35		True
unknown
2346	2414	2114454	2114522	sa_ill_sa_contig41	contig_101	95.65		True
unknown
3006	3134	2115110	2115238	sa_ill_sa_contig41	contig_101	93.8		True
unknown
3184	3302	2115287	2115405	sa_ill_sa_contig41	contig_101	94.12		True
unknown
38	431	2115636	2116029	sa_ill_sa_contig8	contig_101	90.61		True
unknown
437	551	2116035	2116149	sa_ill_sa_contig8	contig_101	96.52		True
unknown
561	1110	2116157	2116706	sa_ill_sa_contig8	contig_101	94.73		True
unknown
1136	1374	2116732	2116970	sa_ill_sa_contig8	contig_101	92.47		True
unknown
19874	19965	2171466	2171557	sa_ill_sa_contig15	contig_101	91.3		True
unknown
20204	20310	2171796	2171902	sa_ill_sa_contig15	contig_101	94.39		True
unknown
20351	20466	2171946	2172061	sa_ill_sa_contig15	contig_101	93.1		True
unknown
1136	1374	2387755	2387517	sa_ill_sa_contig8	contig_101	92.47		True
unknown
561	1110	2388330	2387781	sa_ill_sa_contig8	contig_101	94.73		True
unknown
437	551	2388452	2388338	sa_ill_sa_contig8	contig_101	96.52		True
unknown
38	431	2388851	2388458	sa_ill_sa_contig8	contig_101	90.61		True
unknown
3184	3302	2389200	2389082	sa_ill_sa_contig41	contig_101	94.12		True
unknown
3006	3134	2389377	2389249	sa_ill_sa_contig41	contig_101	93.8		True
unknown
2346	2414	2390033	2389965	sa_ill_sa_contig41	contig_101	95.65		True
unknown
2102	2316	2390277	2390063	sa_ill_sa_contig41	contig_101	95.35		True
unknown
1191	1538	2391179	2390832	sa_ill_sa_contig41	contig_101	95.11		True
unknown
497	1095	2391873	2391275	sa_ill_sa_contig41	contig_101	94.66		True
unknown
1136	1374	2830879	2830641	sa_ill_sa_contig8	contig_101	92.47		True
unknown
561	1110	2831454	2830905	sa_ill_sa_contig8	contig_101	94.73		True
unknown
437	551	2831576	2831462	sa_ill_sa_contig8	contig_101	96.52		True
unknown
38	431	2831975	2831582	sa_ill_sa_contig8	contig_101	90.61		True
unknown
3184	3302	2832426	2832308	sa_ill_sa_contig41	contig_101	94.12		True
unknown
3006	3134	2832603	2832475	sa_ill_sa_contig41	contig_101	93.8		True
unknown
2346	2414	2833259	2833191	sa_ill_sa_contig41	contig_101	95.65		True
unknown
2102	2316	2833503	2833289	sa_ill_sa_contig41	contig_101	95.35		True
unknown
1191	1538	2834405	2834058	sa_ill_sa_contig41	contig_101	95.11		True
unknown
497	1095	2835099	2834501	sa_ill_sa_contig41	contig_101	94.66		True
unknown
785	865	2836120	2836040	sa_ill_sa_contig51	contig_101	98.77		True
unknown
691	766	2836204	2836129	sa_ill_sa_contig51	contig_101	96.05		True
unknown
585	666	2836308	2836227	sa_ill_sa_contig51	contig_101	91.46		True
unknown
491	565	2836394	2836320	sa_ill_sa_contig51	contig_101	93.33		True
unknown
CONTIG	contig_101	2845339	mis_unaligned
589	1095	65078	65584	sa_ill_sa_contig41	contig_86	95.66		True
unknown
1158	1543	65623	66008	sa_ill_sa_contig41	contig_86	90.67		True
unknown
2143	2299	66599	66755	sa_ill_sa_contig41	contig_86	92.99		True
unknown
2342	2421	66798	66877	sa_ill_sa_contig41	contig_86	90.0		True
unknown
3008	3122	67467	67581	sa_ill_sa_contig41	contig_86	91.3		True
unknown
471	545	68589	68663	sa_ill_sa_contig8	contig_86	98.67		True
unknown
567	826	68683	68942	sa_ill_sa_contig8	contig_86	91.54		True
unknown
589	970	141830	142211	sa_ill_sa_contig41	contig_86	96.07		True
unknown
972	1095	142212	142335	sa_ill_sa_contig41	contig_86	94.35		True
unknown
1150	1457	142390	142697	sa_ill_sa_contig41	contig_86	90.91		True
unknown
2105	2299	143326	143520	sa_ill_sa_contig41	contig_86	93.33		True
unknown
2342	2421	143563	143642	sa_ill_sa_contig41	contig_86	91.25		True
unknown
3008	3122	144232	144346	sa_ill_sa_contig41	contig_86	90.43		True
unknown
471	545	145161	145235	sa_ill_sa_contig8	contig_86	98.67		True
unknown
567	826	145255	145514	sa_ill_sa_contig8	contig_86	91.54		True
unknown
496	1095	176754	177353	sa_ill_sa_contig41	contig_86	93.33		True
unknown
1150	1543	177408	177801	sa_ill_sa_contig41	contig_86	90.61		True
unknown
2105	2299	178356	178550	sa_ill_sa_contig41	contig_86	93.33		True
unknown
2342	2421	178593	178672	sa_ill_sa_contig41	contig_86	90.0		True
unknown
3008	3122	179260	179374	sa_ill_sa_contig41	contig_86	91.3		True
unknown
471	545	180184	180258	sa_ill_sa_contig8	contig_86	98.67		True
unknown
567	826	180278	180537	sa_ill_sa_contig8	contig_86	91.54		True
unknown
567	826	841495	841236	sa_ill_sa_contig8	contig_86	91.54		True
unknown
471	545	841589	841515	sa_ill_sa_contig8	contig_86	98.67		True
unknown
3008	3122	842527	842413	sa_ill_sa_contig41	contig_86	91.3		True
unknown
2687	2904	842847	842630	sa_ill_sa_contig41	contig_86	90.37		True
unknown
2342	2421	843139	843060	sa_ill_sa_contig41	contig_86	90.0		True
unknown
2105	2299	843376	843182	sa_ill_sa_contig41	contig_86	93.33		True
unknown
1150	1543	844324	843931	sa_ill_sa_contig41	contig_86	90.61		True
unknown
976	1095	844498	844379	sa_ill_sa_contig41	contig_86	94.17		True
unknown
496	974	844977	844499	sa_ill_sa_contig41	contig_86	93.11		True
unknown
496	1092	1652352	1652948	sa_ill_sa_contig41	contig_86	93.63		True
unknown
1433	1543	1653151	1653261	sa_ill_sa_contig41	contig_86	91.89		True
unknown
2105	2282	1653816	1653993	sa_ill_sa_contig41	contig_86	93.26		True
unknown
2342	2421	1654052	1654131	sa_ill_sa_contig41	contig_86	90.0		True
unknown
2782	2904	1654494	1654616	sa_ill_sa_contig41	contig_86	91.87		True
unknown
3008	3122	1654719	1654833	sa_ill_sa_contig41	contig_86	91.3		True
unknown
338	432	1655115	1655209	sa_ill_sa_contig8	contig_86	93.68		True
unknown
471	545	1655248	1655322	sa_ill_sa_contig8	contig_86	98.67		True
unknown
567	826	1655342	1655601	sa_ill_sa_contig8	contig_86	91.54		True
unknown
CONTIG	contig_86	1929636	mis_unaligned
671	900	806490	806719	sa_ill_sa_contig41	contig_88	90.87		True
unknown
1309	1402	807128	807221	sa_ill_sa_contig41	contig_88	96.81		True
unknown
455	542	809872	809959	sa_ill_sa_contig8	contig_88	90.91		True
unknown
590	729	810005	810144	sa_ill_sa_contig8	contig_88	91.43		True
unknown
769	840	810183	810254	sa_ill_sa_contig8	contig_88	95.83		True
unknown
671	900	1472675	1472903	sa_ill_sa_contig41	contig_88	90.43		True
unknown
1309	1402	1473312	1473405	sa_ill_sa_contig41	contig_88	96.81		True
unknown
455	542	1476055	1476142	sa_ill_sa_contig8	contig_88	90.91		True
unknown
590	729	1476188	1476327	sa_ill_sa_contig8	contig_88	91.43		True
unknown
769	840	1476366	1476437	sa_ill_sa_contig8	contig_88	95.83		True
unknown
769	840	1992907	1992836	sa_ill_sa_contig8	contig_88	95.83		True
unknown
590	729	1993085	1992946	sa_ill_sa_contig8	contig_88	91.43		True
unknown
455	542	1993218	1993131	sa_ill_sa_contig8	contig_88	90.91		True
unknown
1309	1402	1996121	1996028	sa_ill_sa_contig41	contig_88	96.81		True
unknown
671	900	1996759	1996530	sa_ill_sa_contig41	contig_88	90.87		True
unknown
769	840	2087986	2087915	sa_ill_sa_contig8	contig_88	95.83		True
unknown
590	729	2088164	2088025	sa_ill_sa_contig8	contig_88	91.43		True
unknown
455	542	2088297	2088210	sa_ill_sa_contig8	contig_88	90.91		True
unknown
1309	1402	2091041	2090948	sa_ill_sa_contig41	contig_88	96.81		True
unknown
671	900	2091679	2091450	sa_ill_sa_contig41	contig_88	90.87		True
unknown
769	840	2243209	2243138	sa_ill_sa_contig8	contig_88	95.83		True
unknown
590	729	2243387	2243248	sa_ill_sa_contig8	contig_88	91.43		True
unknown
455	542	2243520	2243433	sa_ill_sa_contig8	contig_88	90.91		True
unknown
1309	1402	2246422	2246329	sa_ill_sa_contig41	contig_88	96.81		True
unknown
671	900	2247060	2246831	sa_ill_sa_contig41	contig_88	90.87		True
unknown
769	840	2286110	2286039	sa_ill_sa_contig8	contig_88	95.83		True
unknown
590	729	2286288	2286149	sa_ill_sa_contig8	contig_88	91.43		True
unknown
455	542	2286421	2286334	sa_ill_sa_contig8	contig_88	90.91		True
unknown
1309	1402	2289164	2289071	sa_ill_sa_contig41	contig_88	96.81		True
unknown
671	900	2289802	2289573	sa_ill_sa_contig41	contig_88	90.87		True
unknown
769	840	3035570	3035499	sa_ill_sa_contig8	contig_88	95.83		True
unknown
590	729	3035748	3035609	sa_ill_sa_contig8	contig_88	91.43		True
unknown
455	542	3035881	3035794	sa_ill_sa_contig8	contig_88	90.91		True
unknown
1309	1402	3038884	3038791	sa_ill_sa_contig41	contig_88	96.81		True
unknown
671	900	3039522	3039293	sa_ill_sa_contig41	contig_88	90.87		True
unknown
CONTIG	contig_88	4757909	mis_unaligned
671	900	304175	304404	sa_ill_sa_contig41	contig_89	90.87		True
unknown
1309	1402	304813	304906	sa_ill_sa_contig41	contig_89	96.81		True
unknown
455	542	307631	307718	sa_ill_sa_contig8	contig_89	90.91		True
unknown
590	709	307764	307883	sa_ill_sa_contig8	contig_89	93.33		True
unknown
769	841	307942	308014	sa_ill_sa_contig8	contig_89	95.89		True
unknown
671	900	1012426	1012655	sa_ill_sa_contig41	contig_89	90.87		True
unknown
1309	1402	1013064	1013157	sa_ill_sa_contig41	contig_89	96.81		True
unknown
455	542	1015889	1015976	sa_ill_sa_contig8	contig_89	90.91		True
unknown
590	709	1016022	1016141	sa_ill_sa_contig8	contig_89	93.33		True
unknown
769	841	1016200	1016272	sa_ill_sa_contig8	contig_89	95.89		True
unknown
769	841	1556800	1556728	sa_ill_sa_contig8	contig_89	95.89		True
unknown
590	709	1556978	1556859	sa_ill_sa_contig8	contig_89	93.33		True
unknown
455	542	1557111	1557024	sa_ill_sa_contig8	contig_89	90.91		True
unknown
1309	1402	1559853	1559760	sa_ill_sa_contig41	contig_89	96.81		True
unknown
671	900	1560491	1560262	sa_ill_sa_contig41	contig_89	90.87		True
unknown
