All statistics are based on contigs of size >= 5000 bp, unless otherwise noted (e.g., "# contigs (>= 0 bp)" and "Total length (>= 0 bp)" include all contigs).

Assembly               # contigs (>= 5000 bp)  # contigs (>= 10000 bp)  # contigs (>= 25000 bp)  # contigs (>= 50000 bp)  Total length (>= 5000 bp)  Total length (>= 10000 bp)  Total length (>= 25000 bp)  Total length (>= 50000 bp)  # contigs  Largest contig  Total length  Reference length  GC (%)  Reference GC (%)  N50      NG50     N75      NG75     L50  LG50  L75  LG75  # misassemblies  # misassembled contigs  Misassembled contigs length  # local misassemblies  # scaffold gap ext. mis.  # scaffold gap loc. mis.  # unaligned mis. contigs  # unaligned contigs  Unaligned length  Genome fraction (%)  Duplication ratio  # N's per 100 kbp  # mismatches per 100 kbp  # indels per 100 kbp  Largest alignment  Total aligned length  NGA50    NGA75    LGA50  LGA75
r10_2bins_2_r2_medaka  8                       8                        8                        8                        30854432                   30854432                    30854432                    30854432                    8          6792248         30854432      6728151           49.50   66.21             4758140  6792248  2992072  6792248  3    1     5    1     6                1                       6792248                      11                     0                         0                         7                         0 + 8 part           24034572          99.893               1.015              0.00               56.53                     3.53                  2052214            6816108               1643848  1070331  2      4    
r10_2bins_2_racon_r1   8                       8                        8                        8                        30853169                   30853169                    30853169                    30853169                    8          6791611         30853169      6728151           49.49   66.21             4757918  6791611  2991919  6791611  3    1     5    1     6                1                       6791611                      11                     0                         0                         7                         0 + 8 part           24034525          99.893               1.015              0.00               58.59                     14.86                 2052072            6814892               1643664  1070258  2      4    
r10_2bins_2_racon_r2   8                       8                        8                        8                        30847042                   30847042                    30847042                    30847042                    8          6791688         30847042      6728151           49.49   66.21             4757909  6791688  2991966  6791688  3    1     5    1     6                1                       6791688                      11                     0                         0                         7                         0 + 8 part           24027052          99.893               1.015              0.00               59.86                     13.47                 2052098            6816238               1643668  1070257  2      4    
r10_2bins_2_raw        8                       8                        8                        8                        30850562                   30850562                    30850562                    30850562                    8          6788581         30850562      6728151           49.48   66.21             4756067  6788581  2990627  6788581  3    1     5    1     10               1                       6788581                      25                     0                         0                         6                         0 + 8 part           24079193          99.878               1.008              0.00               64.38                     97.06                 2098630            6768894               1471418  610213   2      4    
r10_2bins_3_MP         8                       8                        8                        8                        30867063                   30867063                    30867063                    30867063                    8          6792241         30867063      6728151           49.50   66.21             4758962  6792241  2992084  6792241  3    1     5    1     8                1                       6792241                      11                     0                         0                         7                         0 + 8 part           24047396          99.893               1.015              0.00               59.03                     5.37                  1643839            6815915               1274459  1070335  3      4    
r10_2bins_3_MP_helen   8                       8                        8                        8                        30862897                   30862897                    30862897                    30862897                    8          6792182         30862897      6728151           49.51   66.21             4757806  6792182  2992066  6792182  3    1     5    1     6                1                       6792182                      11                     0                         0                         7                         0 + 8 part           24043859          99.893               1.015              0.00               56.17                     5.03                  2052184            6815286               1643839  1070324  2      4    
r10_2bins_3_r1_medaka  8                       8                        8                        8                        30865071                   30865071                    30865071                    30865071                    8          6792244         30865071      6728151           49.50   66.21             4758586  6792244  2992074  6792244  3    1     5    1     6                1                       6792244                      11                     0                         0                         7                         0 + 8 part           24045122          99.893               1.015              0.00               56.62                     3.54                  2052213            6816197               1643848  1070329  2      4    
r10_2bins_3_r2_medaka  8                       8                        8                        8                        30855474                   30855474                    30855474                    30855474                    8          6792249         30855474      6728151           49.50   66.21             4758100  6792249  2992073  6792249  3    1     5    1     6                1                       6792249                      11                     0                         0                         7                         0 + 8 part           24035509          99.893               1.015              0.00               56.56                     3.63                  2052214            6816213               1643849  1070331  2      4    
r10_2bins_3_racon_r1   8                       8                        8                        8                        30852231                   30852231                    30852231                    30852231                    8          6791613         30852231      6728151           49.49   66.21             4757923  6791613  2991919  6791613  3    1     5    1     6                1                       6791613                      11                     0                         0                         7                         0 + 8 part           24033005          99.893               1.015              0.00               59.74                     14.88                 2052072            6815474               1643664  1070260  2      4    
r10_2bins_3_racon_r2   8                       8                        8                        8                        30845818                   30845818                    30845818                    30845818                    8          6791620         30845818      6728151           49.49   66.21             4757852  6791620  2991966  6791620  3    1     5    1     6                1                       6791620                      11                     0                         0                         7                         0 + 8 part           24025704          99.893               1.015              0.00               60.31                     13.54                 2052059            6816362               1643656  1070261  2      4    
r10_2bins_3_raw        8                       8                        8                        8                        30850200                   30850200                    30850200                    30850200                    8          6788581         30850200      6728151           49.48   66.21             4756051  6788581  2990627  6788581  3    1     5    1     10               1                       6788581                      25                     0                         0                         6                         0 + 8 part           24077872          99.878               1.008              0.00               65.08                     97.24                 2098630            6769853               1471418  610213   2      4    
