S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
46754	47071	3	320	pa_ill_pa_contig35	contig_2	98.43		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	191344	4366961	4558283	pa_ill_pa_contig13	contig_2	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
17	1142	4559409	4558284	pa_ill_pa_contig67	contig_2	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	86400	4559410	4645807	pa_ill_pa_contig25	contig_2	99.99		True
translocation
161	249467	4645808	4895116	pa_ill_pa_contig9	contig_2	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	2531	4898011	4895481	pa_ill_pa_contig53	contig_2	99.84		True
fake: not a misassembly [fragmentation of reference genome]
1	929	4899068	4898139	pa_ill_pa_contig72	contig_2	99.25		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	568	4899581	4899069	pa_ill_pa_contig78	contig_2	97.75		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3774	4899582	4903361	pa_ill_pa_contig47	contig_2	90.15		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	484	4903791	4903362	pa_ill_pa_contig84	contig_2	98.15		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	121067	5024860	4903792	pa_ill_pa_contig17	contig_2	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	56007	5025122	5081128	pa_ill_pa_contig32	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	5082276	5081129	pa_ill_pa_contig64	contig_2	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
247199	542364	5377441	5082277	pa_ill_pa_contig2	contig_2	99.99		True
local misassembly
1	247083	5624525	5377442	pa_ill_pa_contig2	contig_2	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	484	5624526	5624955	pa_ill_pa_contig84	contig_2	98.33		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3774	5628730	5624956	pa_ill_pa_contig47	contig_2	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	568	5628731	5629243	pa_ill_pa_contig78	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	929	5629244	5630173	pa_ill_pa_contig72	contig_2	98.39		True
fake: not a misassembly [fragmentation of reference genome]
1	2549	5630301	5632849	pa_ill_pa_contig52	contig_2	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	404310	6037514	5633208	pa_ill_pa_contig4	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1413	6037515	6038872	pa_ill_pa_contig62	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	122468	6038873	6161343	pa_ill_pa_contig16	contig_2	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	53273	6215032	6161758	pa_ill_pa_contig33	contig_2	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	548	6215525	6215033	pa_ill_pa_contig79	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
41341	76514	6250697	6215526	pa_ill_pa_contig26	contig_2	99.98		True
local misassembly
1	41228	6291926	6250698	pa_ill_pa_contig26	contig_2	99.99		True
translocation
56	770	6292635	6291927	pa_ill_pa_contig20	contig_2	90.05		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5507	6298088	6292636	pa_ill_pa_contig45	contig_2	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	68413	6298089	6366500	pa_ill_pa_contig27	contig_2	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5658	6372107	6366501	pa_ill_pa_contig44	contig_2	99.91		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	87995	6460103	6372108	pa_ill_pa_contig24	contig_2	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1142	6460104	6461190	pa_ill_pa_contig67	contig_2	99.75		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	294591	6461191	6755779	pa_ill_pa_contig5	contig_2	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	872	6755780	6756596	pa_ill_pa_contig73	contig_2	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	35650	6756597	6792246	pa_ill_pa_contig37	contig_2	100.0		True
CONTIG	contig_2	6792246	misassembled
4882	5195	807223	806910	pa_ill_pa_contig44	contig_92	96.18		True
unknown
4268	4718	807837	807387	pa_ill_pa_contig44	contig_92	92.68		True
unknown
4118	4233	807990	807875	pa_ill_pa_contig44	contig_92	93.1		True
unknown
3453	3662	808644	808435	pa_ill_pa_contig44	contig_92	93.81		True
unknown
3374	3442	808722	808654	pa_ill_pa_contig44	contig_92	92.75		True
unknown
2892	3062	809208	809038	pa_ill_pa_contig44	contig_92	91.23		True
unknown
2687	2798	809422	809311	pa_ill_pa_contig44	contig_92	91.07		True
unknown
1975	2060	810015	809930	pa_ill_pa_contig44	contig_92	91.86		True
unknown
1813	1967	810177	810023	pa_ill_pa_contig44	contig_92	92.26		True
unknown
1660	1760	810330	810230	pa_ill_pa_contig44	contig_92	94.06		True
unknown
1375	1650	810615	810340	pa_ill_pa_contig44	contig_92	93.48		True
unknown
995	1106	810995	810884	pa_ill_pa_contig44	contig_92	91.07		True
unknown
529	593	811467	811403	pa_ill_pa_contig44	contig_92	98.46		True
unknown
4882	5195	1473539	1473226	pa_ill_pa_contig44	contig_92	96.18		True
unknown
4268	4718	1474153	1473703	pa_ill_pa_contig44	contig_92	92.68		True
unknown
4118	4233	1474306	1474191	pa_ill_pa_contig44	contig_92	93.1		True
unknown
3453	3662	1474973	1474764	pa_ill_pa_contig44	contig_92	93.81		True
unknown
3374	3442	1475051	1474983	pa_ill_pa_contig44	contig_92	92.75		True
unknown
2892	3062	1475537	1475367	pa_ill_pa_contig44	contig_92	91.23		True
unknown
2687	2798	1475751	1475640	pa_ill_pa_contig44	contig_92	91.07		True
unknown
1975	2060	1476344	1476259	pa_ill_pa_contig44	contig_92	91.86		True
unknown
1813	1967	1476506	1476352	pa_ill_pa_contig44	contig_92	92.26		True
unknown
1660	1737	1476660	1476583	pa_ill_pa_contig44	contig_92	92.31		True
unknown
1375	1650	1476945	1476670	pa_ill_pa_contig44	contig_92	93.48		True
unknown
995	1106	1477325	1477214	pa_ill_pa_contig44	contig_92	91.07		True
unknown
529	593	1477797	1477733	pa_ill_pa_contig44	contig_92	98.46		True
unknown
529	593	1992750	1992814	pa_ill_pa_contig44	contig_92	98.46		True
unknown
995	1106	1993222	1993333	pa_ill_pa_contig44	contig_92	91.07		True
unknown
1375	1650	1993602	1993877	pa_ill_pa_contig44	contig_92	93.48		True
unknown
1660	1737	1993887	1993964	pa_ill_pa_contig44	contig_92	92.31		True
unknown
1813	1967	1994041	1994195	pa_ill_pa_contig44	contig_92	92.26		True
unknown
1975	2060	1994203	1994288	pa_ill_pa_contig44	contig_92	91.86		True
unknown
2687	2798	1994955	1995066	pa_ill_pa_contig44	contig_92	91.07		True
unknown
2892	3062	1995169	1995339	pa_ill_pa_contig44	contig_92	91.23		True
unknown
3374	3442	1995655	1995723	pa_ill_pa_contig44	contig_92	92.75		True
unknown
3453	3662	1995733	1995942	pa_ill_pa_contig44	contig_92	93.81		True
unknown
4118	4233	1996400	1996515	pa_ill_pa_contig44	contig_92	93.1		True
unknown
4268	4718	1996553	1997003	pa_ill_pa_contig44	contig_92	92.68		True
unknown
4882	5195	1997167	1997480	pa_ill_pa_contig44	contig_92	96.18		True
unknown
529	593	2087842	2087906	pa_ill_pa_contig44	contig_92	98.46		True
unknown
995	1106	2088314	2088425	pa_ill_pa_contig44	contig_92	91.07		True
unknown
1375	1650	2088694	2088969	pa_ill_pa_contig44	contig_92	93.48		True
unknown
1660	1737	2088979	2089056	pa_ill_pa_contig44	contig_92	92.31		True
unknown
1813	1967	2089133	2089287	pa_ill_pa_contig44	contig_92	92.26		True
unknown
1975	2060	2089295	2089380	pa_ill_pa_contig44	contig_92	91.86		True
unknown
2687	2798	2089888	2089999	pa_ill_pa_contig44	contig_92	91.07		True
unknown
2892	3062	2090102	2090272	pa_ill_pa_contig44	contig_92	91.23		True
unknown
3374	3442	2090588	2090656	pa_ill_pa_contig44	contig_92	92.75		True
unknown
3453	3662	2090666	2090875	pa_ill_pa_contig44	contig_92	93.81		True
unknown
4118	4233	2091333	2091448	pa_ill_pa_contig44	contig_92	93.1		True
unknown
4268	4718	2091486	2091936	pa_ill_pa_contig44	contig_92	92.68		True
unknown
4882	5195	2092100	2092413	pa_ill_pa_contig44	contig_92	96.18		True
unknown
529	593	2243085	2243149	pa_ill_pa_contig44	contig_92	98.46		True
unknown
995	1106	2243557	2243668	pa_ill_pa_contig44	contig_92	91.07		True
unknown
1375	1650	2243937	2244212	pa_ill_pa_contig44	contig_92	93.48		True
unknown
1660	1760	2244222	2244322	pa_ill_pa_contig44	contig_92	94.06		True
unknown
1813	1967	2244375	2244529	pa_ill_pa_contig44	contig_92	92.26		True
unknown
1975	2060	2244537	2244622	pa_ill_pa_contig44	contig_92	91.86		True
unknown
2687	2798	2245289	2245400	pa_ill_pa_contig44	contig_92	91.07		True
unknown
2892	3062	2245503	2245673	pa_ill_pa_contig44	contig_92	91.23		True
unknown
3374	3442	2245989	2246057	pa_ill_pa_contig44	contig_92	92.75		True
unknown
3453	3662	2246067	2246276	pa_ill_pa_contig44	contig_92	93.33		True
unknown
4118	4233	2246734	2246849	pa_ill_pa_contig44	contig_92	93.1		True
unknown
4268	4718	2246887	2247337	pa_ill_pa_contig44	contig_92	92.68		True
unknown
4882	5195	2247500	2247813	pa_ill_pa_contig44	contig_92	96.18		True
unknown
529	593	2285999	2286063	pa_ill_pa_contig44	contig_92	98.46		True
unknown
995	1106	2286471	2286582	pa_ill_pa_contig44	contig_92	91.07		True
unknown
1375	1650	2286851	2287126	pa_ill_pa_contig44	contig_92	93.48		True
unknown
1660	1737	2287136	2287213	pa_ill_pa_contig44	contig_92	92.31		True
unknown
1813	1967	2287290	2287444	pa_ill_pa_contig44	contig_92	92.26		True
unknown
1975	2060	2287452	2287537	pa_ill_pa_contig44	contig_92	91.86		True
unknown
2687	2798	2288045	2288156	pa_ill_pa_contig44	contig_92	91.07		True
unknown
2892	3062	2288259	2288429	pa_ill_pa_contig44	contig_92	91.23		True
unknown
3374	3442	2288745	2288813	pa_ill_pa_contig44	contig_92	92.75		True
unknown
3453	3662	2288823	2289032	pa_ill_pa_contig44	contig_92	93.33		True
unknown
4118	4233	2289490	2289605	pa_ill_pa_contig44	contig_92	93.1		True
unknown
4268	4718	2289643	2290093	pa_ill_pa_contig44	contig_92	92.68		True
unknown
4882	5195	2290257	2290570	pa_ill_pa_contig44	contig_92	96.18		True
unknown
529	593	3035582	3035646	pa_ill_pa_contig44	contig_92	98.46		True
unknown
995	1106	3036054	3036165	pa_ill_pa_contig44	contig_92	91.07		True
unknown
1375	1536	3036433	3036594	pa_ill_pa_contig44	contig_92	93.21		True
unknown
1542	1650	3036600	3036708	pa_ill_pa_contig44	contig_92	90.83		True
unknown
1660	1760	3036718	3036818	pa_ill_pa_contig44	contig_92	94.06		True
unknown
1813	1967	3036871	3037025	pa_ill_pa_contig44	contig_92	92.26		True
unknown
1975	2060	3037033	3037118	pa_ill_pa_contig44	contig_92	91.86		True
unknown
3374	3442	3038585	3038653	pa_ill_pa_contig44	contig_92	92.75		True
unknown
3453	3662	3038663	3038872	pa_ill_pa_contig44	contig_92	93.81		True
unknown
4118	4233	3039330	3039445	pa_ill_pa_contig44	contig_92	93.1		True
unknown
4268	4718	3039483	3039933	pa_ill_pa_contig44	contig_92	92.68		True
unknown
4882	5195	3040097	3040410	pa_ill_pa_contig44	contig_92	96.18		True
unknown
CONTIG	contig_92	4758981	mis_unaligned
4882	5195	304373	304060	pa_ill_pa_contig44	contig_93	96.18		True
unknown
4268	4814	304986	304440	pa_ill_pa_contig44	contig_93	91.59		True
unknown
4118	4231	305139	305026	pa_ill_pa_contig44	contig_93	93.86		True
unknown
3453	3662	305804	305595	pa_ill_pa_contig44	contig_93	93.81		True
unknown
3374	3442	305882	305814	pa_ill_pa_contig44	contig_93	94.2		True
unknown
2687	2800	306580	306467	pa_ill_pa_contig44	contig_93	91.23		True
unknown
1975	2060	307252	307167	pa_ill_pa_contig44	contig_93	91.86		True
unknown
1813	1967	307414	307260	pa_ill_pa_contig44	contig_93	92.26		True
unknown
1375	1536	307852	307691	pa_ill_pa_contig44	contig_93	93.83		True
unknown
997	1158	308230	308069	pa_ill_pa_contig44	contig_93	90.12		True
unknown
529	593	308704	308640	pa_ill_pa_contig44	contig_93	98.46		True
unknown
4882	5195	1012704	1012391	pa_ill_pa_contig44	contig_93	96.18		True
unknown
4268	4831	1013318	1012755	pa_ill_pa_contig44	contig_93	90.96		True
unknown
4118	4231	1013471	1013358	pa_ill_pa_contig44	contig_93	93.86		True
unknown
3453	3662	1014136	1013927	pa_ill_pa_contig44	contig_93	93.81		True
unknown
3374	3442	1014214	1014146	pa_ill_pa_contig44	contig_93	94.2		True
unknown
2687	2800	1014912	1014799	pa_ill_pa_contig44	contig_93	91.23		True
unknown
1975	2060	1015590	1015505	pa_ill_pa_contig44	contig_93	91.86		True
unknown
1813	1967	1015752	1015598	pa_ill_pa_contig44	contig_93	92.26		True
unknown
1375	1536	1016191	1016030	pa_ill_pa_contig44	contig_93	93.83		True
unknown
997	1158	1016569	1016408	pa_ill_pa_contig44	contig_93	90.12		True
unknown
529	593	1017043	1016979	pa_ill_pa_contig44	contig_93	98.46		True
unknown
529	593	1556050	1556114	pa_ill_pa_contig44	contig_93	98.46		True
unknown
997	1158	1556524	1556685	pa_ill_pa_contig44	contig_93	90.12		True
unknown
1375	1536	1556902	1557063	pa_ill_pa_contig44	contig_93	93.83		True
unknown
1813	1967	1557341	1557495	pa_ill_pa_contig44	contig_93	92.26		True
unknown
1975	2060	1557503	1557588	pa_ill_pa_contig44	contig_93	91.86		True
unknown
2687	2800	1558098	1558211	pa_ill_pa_contig44	contig_93	91.23		True
unknown
2892	3062	1558312	1558482	pa_ill_pa_contig44	contig_93	91.23		True
unknown
3374	3442	1558796	1558864	pa_ill_pa_contig44	contig_93	94.2		True
unknown
3453	3662	1558874	1559083	pa_ill_pa_contig44	contig_93	93.81		True
unknown
4118	4231	1559539	1559652	pa_ill_pa_contig44	contig_93	93.86		True
unknown
4268	4718	1559692	1560142	pa_ill_pa_contig44	contig_93	92.68		True
unknown
4882	5195	1560306	1560619	pa_ill_pa_contig44	contig_93	96.18		True
unknown
529	593	1649670	1649734	pa_ill_pa_contig44	contig_93	98.46		True
unknown
997	1158	1650144	1650305	pa_ill_pa_contig44	contig_93	90.12		True
unknown
1375	1536	1650522	1650683	pa_ill_pa_contig44	contig_93	93.83		True
unknown
1813	1967	1650960	1651114	pa_ill_pa_contig44	contig_93	92.26		True
unknown
1975	2060	1651122	1651207	pa_ill_pa_contig44	contig_93	91.86		True
unknown
2687	2800	1651809	1651922	pa_ill_pa_contig44	contig_93	91.23		True
unknown
2892	3062	1652023	1652193	pa_ill_pa_contig44	contig_93	91.23		True
unknown
3374	3442	1652507	1652575	pa_ill_pa_contig44	contig_93	94.2		True
unknown
3453	3662	1652585	1652794	pa_ill_pa_contig44	contig_93	93.81		True
unknown
4118	4231	1653250	1653363	pa_ill_pa_contig44	contig_93	93.86		True
unknown
4268	4385	1653403	1653520	pa_ill_pa_contig44	contig_93	94.92		True
unknown
4391	4831	1653528	1653968	pa_ill_pa_contig44	contig_93	90.25		True
unknown
4882	5195	1654019	1654332	pa_ill_pa_contig44	contig_93	96.18		True
unknown
529	593	1780800	1780864	pa_ill_pa_contig44	contig_93	98.46		True
unknown
997	1158	1781274	1781435	pa_ill_pa_contig44	contig_93	90.12		True
unknown
1375	1536	1781652	1781813	pa_ill_pa_contig44	contig_93	93.83		True
unknown
1813	1967	1782091	1782245	pa_ill_pa_contig44	contig_93	92.26		True
unknown
1975	2060	1782253	1782338	pa_ill_pa_contig44	contig_93	91.86		True
unknown
2687	2800	1782848	1782961	pa_ill_pa_contig44	contig_93	91.23		True
unknown
2892	3062	1783062	1783232	pa_ill_pa_contig44	contig_93	91.23		True
unknown
3374	3442	1783546	1783614	pa_ill_pa_contig44	contig_93	94.2		True
unknown
3453	3662	1783624	1783833	pa_ill_pa_contig44	contig_93	93.81		True
unknown
4118	4231	1784289	1784402	pa_ill_pa_contig44	contig_93	93.86		True
unknown
4268	4718	1784442	1784892	pa_ill_pa_contig44	contig_93	92.68		True
unknown
4882	5195	1785056	1785369	pa_ill_pa_contig44	contig_93	96.18		True
unknown
529	593	1822203	1822267	pa_ill_pa_contig44	contig_93	98.46		True
unknown
997	1158	1822677	1822838	pa_ill_pa_contig44	contig_93	90.12		True
unknown
1375	1536	1823055	1823216	pa_ill_pa_contig44	contig_93	93.83		True
unknown
1813	1967	1823494	1823648	pa_ill_pa_contig44	contig_93	92.26		True
unknown
1975	2060	1823656	1823741	pa_ill_pa_contig44	contig_93	91.86		True
unknown
2687	2800	1824251	1824364	pa_ill_pa_contig44	contig_93	91.23		True
unknown
2892	3062	1824465	1824635	pa_ill_pa_contig44	contig_93	91.23		True
unknown
3374	3442	1824949	1825017	pa_ill_pa_contig44	contig_93	94.2		True
unknown
