S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
2904	3183	1	280	pa_ill_pa_contig50	contig_169	100.0		True
1	1079	3081954	3080876	pa_ill_pa_contig48	contig_169	99.81		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	901	3081955	3082799	pa_ill_pa_contig70	contig_169	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3064	3085808	3082800	pa_ill_pa_contig51	contig_169	99.71		True
indel: indel (> 5bp) [fragmentation of reference genome]
92967	210873	3203709	3085809	pa_ill_pa_contig11	contig_169	99.98		True
local misassembly
1	92856	3296554	3203710	pa_ill_pa_contig11	contig_169	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	930	3296555	3297429	pa_ill_pa_contig69	contig_169	99.49		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	48969	3297430	3346400	pa_ill_pa_contig34	contig_169	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5658	3346401	3352003	pa_ill_pa_contig44	contig_169	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	106324	3458324	3352004	pa_ill_pa_contig22	contig_169	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	90153	3548842	3458700	pa_ill_pa_contig23	contig_169	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1142	3548843	3549929	pa_ill_pa_contig67	contig_169	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	465790	3549930	4015557	pa_ill_pa_contig3	contig_169	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	2514	4015558	4018016	pa_ill_pa_contig54	contig_169	99.68		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	506	4018467	4018017	pa_ill_pa_contig83	contig_169	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	868	4018468	4019335	pa_ill_pa_contig74	contig_169	99.54		True
fake: not a misassembly [fragmentation of reference genome]
1	119004	4020139	4139132	pa_ill_pa_contig18	contig_169	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5713	4139133	4144789	pa_ill_pa_contig44	contig_169	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	893	4144790	4145627	pa_ill_pa_contig63	contig_169	100.0		True
translocation
56	1405	4146977	4145628	pa_ill_pa_contig12	contig_169	90.74		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1437	4146978	4148414	pa_ill_pa_contig61	contig_169	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	21904	4148415	4170319	pa_ill_pa_contig41	contig_169	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	868	4171847	4170974	pa_ill_pa_contig74	contig_169	98.4		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	506	4171848	4172298	pa_ill_pa_contig83	contig_169	95.37		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	2514	4174757	4172299	pa_ill_pa_contig54	contig_169	99.72		True
indel: indel (> 5bp) [fragmentation of reference genome]
132	56432	4231052	4174758	pa_ill_pa_contig31	contig_169	99.92		True
local misassembly
3	591	4231664	4231076	pa_ill_pa_contig31	contig_169	94.06		True
local misassembly [fragmentation of reference genome]
1	483	4232639	4233121	pa_ill_pa_contig14	contig_169	97.57		True
local misassembly
1	187635	4233122	4420749	pa_ill_pa_contig14	contig_169	99.98		True
fake: not a misassembly [fragmentation of reference genome]
1	123	4420796	4420918	pa_ill_pa_contig7	contig_169	99.19		True
local misassembly
1	77	4421138	4421214	pa_ill_pa_contig7	contig_169	98.7		True
local misassembly
1	265097	4421594	4686674	pa_ill_pa_contig7	contig_169	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	1538	4687125	4688662	pa_ill_pa_contig60	contig_169	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	3511	4692545	4689035	pa_ill_pa_contig49	contig_169	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	38146	4693134	4731275	pa_ill_pa_contig36	contig_169	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5658	4731276	4736878	pa_ill_pa_contig44	contig_169	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	61716	4736879	4798595	pa_ill_pa_contig29	contig_169	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1142	4799682	4798596	pa_ill_pa_contig67	contig_169	99.08		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	847683	5647295	4799683	pa_ill_pa_contig1	contig_169	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	2207	5647296	5649447	pa_ill_pa_contig55	contig_169	99.5		True
fake: not a misassembly [fragmentation of reference genome]
1	47071	5697197	5650126	pa_ill_pa_contig35	contig_169	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	266935	5697807	5964722	pa_ill_pa_contig6	contig_169	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	111212	6075928	5964723	pa_ill_pa_contig20	contig_169	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5452	6081325	6075929	pa_ill_pa_contig45	contig_169	99.47		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	118702	6081326	6200024	pa_ill_pa_contig19	contig_169	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	6200025	6200516	pa_ill_pa_contig80	contig_169	99.34		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	6201753	6200517	pa_ill_pa_contig65	contig_169	99.68		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	889	6202642	6201754	pa_ill_pa_contig71	contig_169	98.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	702	6202643	6203289	pa_ill_pa_contig8	contig_169	99.05		True
translocation
1	23992	6203290	6227278	pa_ill_pa_contig40	contig_169	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1413	6227279	6228636	pa_ill_pa_contig62	contig_169	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	56682	6228637	6285313	pa_ill_pa_contig30	contig_169	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	872	6285314	6286130	pa_ill_pa_contig73	contig_169	97.63		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	204999	6490993	6286131	pa_ill_pa_contig12	contig_169	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1437	6490994	6492375	pa_ill_pa_contig61	contig_169	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	106796	6492376	6599160	pa_ill_pa_contig21	contig_169	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	6600308	6599161	pa_ill_pa_contig64	contig_169	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	34328	6600309	6634630	pa_ill_pa_contig15	contig_169	99.84		True
local misassembly
34236	173697	6634631	6774160	pa_ill_pa_contig15	contig_169	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	690	6774161	6774795	pa_ill_pa_contig76	contig_169	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	1028	6775938	6774911	pa_ill_pa_contig68	contig_169	99.81		True
fake: not a misassembly [fragmentation of reference genome]
1	592	6776696	6777287	pa_ill_pa_contig77	contig_169	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	690	6777288	6777977	pa_ill_pa_contig76	contig_169	99.86		True
fake: not a misassembly [fragmentation of reference genome]
56	1028	6779065	6778093	pa_ill_pa_contig68	contig_169	99.51		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1661	6780671	6779066	pa_ill_pa_contig59	contig_169	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1627	6780672	6782298	pa_ill_pa_contig58	contig_169	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	4971	6782299	6787269	pa_ill_pa_contig46	contig_169	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1627	6787270	6788841	pa_ill_pa_contig58	contig_169	99.76		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3066	6788842	6791907	pa_ill_pa_contig50	contig_169	100.0		True
CONTIG	contig_169	6791907	misassembled
4882	5195	2283552	2283239	pa_ill_pa_contig44	contig_14	96.18		True
unknown
4391	4831	2284043	2283603	pa_ill_pa_contig44	contig_14	90.25		True
unknown
4268	4385	2284168	2284051	pa_ill_pa_contig44	contig_14	94.92		True
unknown
4118	4231	2284321	2284208	pa_ill_pa_contig44	contig_14	93.86		True
unknown
3453	3662	2284985	2284776	pa_ill_pa_contig44	contig_14	93.81		True
unknown
3374	3442	2285063	2284995	pa_ill_pa_contig44	contig_14	94.2		True
unknown
2892	3062	2285547	2285377	pa_ill_pa_contig44	contig_14	91.23		True
unknown
2687	2800	2285761	2285648	pa_ill_pa_contig44	contig_14	91.23		True
unknown
1975	2060	2286448	2286363	pa_ill_pa_contig44	contig_14	91.86		True
unknown
1878	1967	2286545	2286456	pa_ill_pa_contig44	contig_14	92.22		True
unknown
1813	1877	2286612	2286548	pa_ill_pa_contig44	contig_14	92.31		True
unknown
1375	1760	2287050	2286665	pa_ill_pa_contig44	contig_14	92.75		True
unknown
997	1143	2287427	2287281	pa_ill_pa_contig44	contig_14	90.48		True
unknown
800	973	2287624	2287451	pa_ill_pa_contig44	contig_14	91.95		True
unknown
529	593	2287900	2287836	pa_ill_pa_contig44	contig_14	98.46		True
unknown
4882	5195	2931406	2931093	pa_ill_pa_contig44	contig_14	96.18		True
unknown
4268	4718	2932019	2931569	pa_ill_pa_contig44	contig_14	92.68		True
unknown
4118	4231	2932172	2932059	pa_ill_pa_contig44	contig_14	93.86		True
unknown
3453	3662	2932837	2932628	pa_ill_pa_contig44	contig_14	93.81		True
unknown
3374	3442	2932915	2932847	pa_ill_pa_contig44	contig_14	94.2		True
unknown
2892	3062	2933399	2933229	pa_ill_pa_contig44	contig_14	91.23		True
unknown
2687	2800	2933613	2933500	pa_ill_pa_contig44	contig_14	91.23		True
unknown
1975	2060	2934208	2934123	pa_ill_pa_contig44	contig_14	91.86		True
unknown
1813	1967	2934370	2934216	pa_ill_pa_contig44	contig_14	92.26		True
unknown
1375	1536	2934809	2934648	pa_ill_pa_contig44	contig_14	93.83		True
unknown
997	1158	2935187	2935026	pa_ill_pa_contig44	contig_14	90.12		True
unknown
529	593	2935661	2935597	pa_ill_pa_contig44	contig_14	98.46		True
unknown
4882	5195	2972797	2972484	pa_ill_pa_contig44	contig_14	96.18		True
unknown
4268	4718	2973411	2972961	pa_ill_pa_contig44	contig_14	92.68		True
unknown
4118	4231	2973564	2973451	pa_ill_pa_contig44	contig_14	93.86		True
unknown
3453	3662	2974229	2974020	pa_ill_pa_contig44	contig_14	93.81		True
unknown
3374	3442	2974307	2974239	pa_ill_pa_contig44	contig_14	94.2		True
unknown
2892	3062	2974791	2974621	pa_ill_pa_contig44	contig_14	91.23		True
unknown
2687	2800	2975005	2974892	pa_ill_pa_contig44	contig_14	91.23		True
unknown
1975	2060	2975600	2975515	pa_ill_pa_contig44	contig_14	91.86		True
unknown
1813	1967	2975762	2975608	pa_ill_pa_contig44	contig_14	92.26		True
unknown
1375	1536	2976200	2976039	pa_ill_pa_contig44	contig_14	93.83		True
unknown
1260	1345	2976315	2976230	pa_ill_pa_contig44	contig_14	94.19		True
unknown
997	1158	2976577	2976416	pa_ill_pa_contig44	contig_14	90.12		True
unknown
529	593	2977051	2976987	pa_ill_pa_contig44	contig_14	98.46		True
unknown
4882	5195	3103808	3103495	pa_ill_pa_contig44	contig_14	96.18		True
unknown
4391	4831	3104299	3103859	pa_ill_pa_contig44	contig_14	90.25		True
unknown
4268	4385	3104424	3104307	pa_ill_pa_contig44	contig_14	94.92		True
unknown
4118	4231	3104577	3104464	pa_ill_pa_contig44	contig_14	93.86		True
unknown
3453	3662	3105242	3105033	pa_ill_pa_contig44	contig_14	93.81		True
unknown
3374	3442	3105320	3105252	pa_ill_pa_contig44	contig_14	94.2		True
unknown
2892	3062	3105804	3105634	pa_ill_pa_contig44	contig_14	91.23		True
unknown
2687	2800	3106018	3105905	pa_ill_pa_contig44	contig_14	91.23		True
unknown
1975	2060	3106705	3106620	pa_ill_pa_contig44	contig_14	91.86		True
unknown
1813	1967	3106867	3106713	pa_ill_pa_contig44	contig_14	92.26		True
unknown
1375	1536	3107305	3107144	pa_ill_pa_contig44	contig_14	93.83		True
unknown
1260	1345	3107420	3107335	pa_ill_pa_contig44	contig_14	94.19		True
unknown
997	1143	3107681	3107535	pa_ill_pa_contig44	contig_14	90.48		True
unknown
800	973	3107878	3107705	pa_ill_pa_contig44	contig_14	92.53		True
unknown
529	593	3108154	3108090	pa_ill_pa_contig44	contig_14	98.46		True
unknown
4882	5195	3197506	3197193	pa_ill_pa_contig44	contig_14	96.18		True
unknown
4268	4718	3198120	3197670	pa_ill_pa_contig44	contig_14	92.68		True
unknown
4118	4231	3198273	3198160	pa_ill_pa_contig44	contig_14	93.86		True
unknown
3453	3662	3198938	3198729	pa_ill_pa_contig44	contig_14	93.81		True
unknown
3374	3442	3199016	3198948	pa_ill_pa_contig44	contig_14	94.2		True
unknown
2892	3062	3199500	3199330	pa_ill_pa_contig44	contig_14	91.23		True
unknown
2687	2800	3199714	3199601	pa_ill_pa_contig44	contig_14	91.23		True
unknown
1975	2060	3200309	3200224	pa_ill_pa_contig44	contig_14	91.86		True
unknown
1813	1967	3200471	3200317	pa_ill_pa_contig44	contig_14	92.26		True
unknown
1375	1536	3200909	3200748	pa_ill_pa_contig44	contig_14	93.83		True
unknown
997	1158	3201287	3201126	pa_ill_pa_contig44	contig_14	90.12		True
unknown
529	593	3201761	3201697	pa_ill_pa_contig44	contig_14	98.46		True
unknown
529	593	3740730	3740794	pa_ill_pa_contig44	contig_14	98.46		True
unknown
997	1158	3741204	3741365	pa_ill_pa_contig44	contig_14	90.12		True
unknown
1375	1536	3741582	3741743	pa_ill_pa_contig44	contig_14	93.83		True
unknown
1813	1967	3742020	3742174	pa_ill_pa_contig44	contig_14	92.26		True
unknown
1975	2060	3742182	3742267	pa_ill_pa_contig44	contig_14	91.86		True
unknown
2687	2800	3742860	3742973	pa_ill_pa_contig44	contig_14	91.23		True
unknown
3374	3442	3743558	3743626	pa_ill_pa_contig44	contig_14	94.2		True
unknown
3453	3662	3743636	3743845	pa_ill_pa_contig44	contig_14	93.81		True
unknown
4118	4231	3744301	3744414	pa_ill_pa_contig44	contig_14	93.86		True
unknown
4268	4831	3744454	3745017	pa_ill_pa_contig44	contig_14	90.96		True
unknown
4882	5195	3745068	3745381	pa_ill_pa_contig44	contig_14	96.18		True
unknown
529	593	4448964	4449028	pa_ill_pa_contig44	contig_14	98.46		True
unknown
997	1158	4449438	4449599	pa_ill_pa_contig44	contig_14	90.12		True
unknown
1375	1536	4449815	4449976	pa_ill_pa_contig44	contig_14	93.83		True
unknown
1813	1967	4450253	4450407	pa_ill_pa_contig44	contig_14	92.26		True
unknown
2687	2800	4451086	4451199	pa_ill_pa_contig44	contig_14	91.23		True
unknown
3374	3442	4451784	4451852	pa_ill_pa_contig44	contig_14	94.2		True
unknown
3453	3662	4451862	4452071	pa_ill_pa_contig44	contig_14	93.81		True
unknown
4118	4231	4452527	4452640	pa_ill_pa_contig44	contig_14	93.86		True
unknown
4268	4831	4452680	4453243	pa_ill_pa_contig44	contig_14	90.96		True
unknown
4882	5195	4453294	4453607	pa_ill_pa_contig44	contig_14	96.18		True
unknown
CONTIG	contig_14	4764744	mis_unaligned
4882	5195	806766	806453	pa_ill_pa_contig44	contig_39	96.18		True
unknown
4268	4718	807380	806930	pa_ill_pa_contig44	contig_39	92.68		True
unknown
4118	4233	807533	807418	pa_ill_pa_contig44	contig_39	93.1		True
unknown
3453	3662	808200	807991	pa_ill_pa_contig44	contig_39	93.81		True
unknown
3374	3442	808278	808210	pa_ill_pa_contig44	contig_39	92.75		True
unknown
2892	3062	808764	808594	pa_ill_pa_contig44	contig_39	91.23		True
unknown
2687	2798	808978	808867	pa_ill_pa_contig44	contig_39	91.07		True
unknown
1975	2060	809571	809486	pa_ill_pa_contig44	contig_39	91.86		True
unknown
1813	1967	809733	809579	pa_ill_pa_contig44	contig_39	92.26		True
unknown
1660	1760	809886	809786	pa_ill_pa_contig44	contig_39	94.06		True
unknown
1375	1650	810171	809896	pa_ill_pa_contig44	contig_39	93.48		True
unknown
995	1106	810551	810440	pa_ill_pa_contig44	contig_39	91.07		True
unknown
529	593	811023	810959	pa_ill_pa_contig44	contig_39	98.46		True
unknown
4882	5195	1472959	1472646	pa_ill_pa_contig44	contig_39	96.18		True
unknown
4268	4718	1473573	1473123	pa_ill_pa_contig44	contig_39	92.68		True
unknown
4118	4233	1473726	1473611	pa_ill_pa_contig44	contig_39	93.1		True
unknown
3453	3662	1474393	1474184	pa_ill_pa_contig44	contig_39	93.81		True
unknown
3374	3442	1474471	1474403	pa_ill_pa_contig44	contig_39	92.75		True
unknown
2892	3062	1474957	1474787	pa_ill_pa_contig44	contig_39	91.23		True
unknown
2687	2798	1475171	1475060	pa_ill_pa_contig44	contig_39	91.07		True
unknown
1975	2060	1475764	1475679	pa_ill_pa_contig44	contig_39	91.86		True
unknown
1813	1967	1475926	1475772	pa_ill_pa_contig44	contig_39	92.26		True
unknown
1660	1760	1476079	1475979	pa_ill_pa_contig44	contig_39	94.06		True
unknown
1375	1650	1476364	1476089	pa_ill_pa_contig44	contig_39	93.48		True
unknown
995	1106	1476744	1476633	pa_ill_pa_contig44	contig_39	91.07		True
unknown
529	593	1477216	1477152	pa_ill_pa_contig44	contig_39	98.46		True
unknown
529	593	1992110	1992174	pa_ill_pa_contig44	contig_39	98.46		True
unknown
995	1106	1992582	1992693	pa_ill_pa_contig44	contig_39	91.07		True
unknown
1375	1650	1992961	1993236	pa_ill_pa_contig44	contig_39	93.48		True
unknown
1660	1760	1993246	1993346	pa_ill_pa_contig44	contig_39	94.06		True
unknown
1813	1967	1993399	1993553	pa_ill_pa_contig44	contig_39	92.26		True
unknown
1975	2060	1993561	1993646	pa_ill_pa_contig44	contig_39	91.86		True
unknown
2687	2798	1994313	1994424	pa_ill_pa_contig44	contig_39	91.07		True
unknown
2892	3062	1994527	1994697	pa_ill_pa_contig44	contig_39	91.23		True
unknown
3374	3442	1995013	1995081	pa_ill_pa_contig44	contig_39	92.75		True
unknown
3453	3662	1995091	1995300	pa_ill_pa_contig44	contig_39	93.81		True
unknown
4118	4233	1995758	1995873	pa_ill_pa_contig44	contig_39	93.1		True
unknown
4268	4718	1995911	1996361	pa_ill_pa_contig44	contig_39	92.68		True
unknown
4882	5195	1996525	1996838	pa_ill_pa_contig44	contig_39	96.18		True
unknown
529	593	2087191	2087255	pa_ill_pa_contig44	contig_39	98.46		True
unknown
995	1106	2087663	2087774	pa_ill_pa_contig44	contig_39	91.07		True
unknown
1375	1650	2088043	2088318	pa_ill_pa_contig44	contig_39	93.48		True
unknown
1660	1760	2088328	2088428	pa_ill_pa_contig44	contig_39	94.06		True
unknown
1813	1967	2088481	2088635	pa_ill_pa_contig44	contig_39	92.26		True
unknown
1975	2060	2088643	2088728	pa_ill_pa_contig44	contig_39	91.86		True
unknown
2687	2798	2089236	2089347	pa_ill_pa_contig44	contig_39	91.07		True
unknown
2892	3062	2089450	2089620	pa_ill_pa_contig44	contig_39	91.23		True
unknown
3374	3442	2089936	2090004	pa_ill_pa_contig44	contig_39	92.75		True
unknown
3453	3662	2090014	2090223	pa_ill_pa_contig44	contig_39	93.81		True
unknown
4118	4233	2090681	2090796	pa_ill_pa_contig44	contig_39	93.1		True
unknown
4268	4718	2090834	2091284	pa_ill_pa_contig44	contig_39	92.68		True
unknown
4882	5195	2091448	2091761	pa_ill_pa_contig44	contig_39	96.18		True
unknown
529	593	2242418	2242482	pa_ill_pa_contig44	contig_39	98.46		True
unknown
995	1106	2242890	2243001	pa_ill_pa_contig44	contig_39	91.07		True
unknown
1375	1650	2243269	2243544	pa_ill_pa_contig44	contig_39	93.48		True
unknown
1660	1760	2243554	2243654	pa_ill_pa_contig44	contig_39	94.06		True
unknown
1813	1967	2243707	2243861	pa_ill_pa_contig44	contig_39	92.26		True
unknown
1975	2060	2243869	2243954	pa_ill_pa_contig44	contig_39	91.86		True
unknown
2687	2769	2244621	2244703	pa_ill_pa_contig44	contig_39	93.98		True
unknown
2892	3062	2244834	2245004	pa_ill_pa_contig44	contig_39	91.23		True
unknown
3374	3442	2245320	2245388	pa_ill_pa_contig44	contig_39	92.75		True
unknown
3453	3662	2245398	2245607	pa_ill_pa_contig44	contig_39	93.33		True
unknown
4118	4233	2246065	2246180	pa_ill_pa_contig44	contig_39	93.1		True
unknown
4268	4718	2246218	2246668	pa_ill_pa_contig44	contig_39	92.68		True
unknown
4882	5195	2246832	2247145	pa_ill_pa_contig44	contig_39	96.18		True
unknown
529	593	2285329	2285393	pa_ill_pa_contig44	contig_39	98.46		True
unknown
995	1106	2285801	2285912	pa_ill_pa_contig44	contig_39	91.07		True
unknown
1375	1650	2286181	2286456	pa_ill_pa_contig44	contig_39	93.48		True
unknown
1660	1760	2286466	2286566	pa_ill_pa_contig44	contig_39	94.06		True
unknown
1813	1967	2286619	2286773	pa_ill_pa_contig44	contig_39	92.26		True
unknown
