S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
2904	3183	1	280	pa_ill_pa_contig50	contig_169	100.0		True
1	1079	3082209	3081131	pa_ill_pa_contig48	contig_169	99.81		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	901	3082210	3083055	pa_ill_pa_contig70	contig_169	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3064	3086064	3083056	pa_ill_pa_contig51	contig_169	99.71		True
indel: indel (> 5bp) [fragmentation of reference genome]
92967	210873	3203971	3086065	pa_ill_pa_contig11	contig_169	99.98		True
local misassembly
1	92856	3296828	3203972	pa_ill_pa_contig11	contig_169	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	930	3296829	3297703	pa_ill_pa_contig69	contig_169	99.49		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	48969	3297704	3346674	pa_ill_pa_contig34	contig_169	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5658	3346675	3352277	pa_ill_pa_contig44	contig_169	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	106324	3458604	3352278	pa_ill_pa_contig22	contig_169	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	90153	3549135	3458980	pa_ill_pa_contig23	contig_169	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1142	3549136	3550222	pa_ill_pa_contig67	contig_169	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	465790	3550223	4015883	pa_ill_pa_contig3	contig_169	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	2514	4015884	4018341	pa_ill_pa_contig54	contig_169	99.64		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	506	4018792	4018342	pa_ill_pa_contig83	contig_169	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	868	4018793	4019660	pa_ill_pa_contig74	contig_169	99.54		True
fake: not a misassembly [fragmentation of reference genome]
1	119004	4020464	4139469	pa_ill_pa_contig18	contig_169	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5713	4139470	4145127	pa_ill_pa_contig44	contig_169	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	893	4145128	4145965	pa_ill_pa_contig63	contig_169	100.0		True
translocation
56	1405	4147315	4145966	pa_ill_pa_contig12	contig_169	90.74		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1437	4147316	4148752	pa_ill_pa_contig61	contig_169	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	21904	4148753	4170656	pa_ill_pa_contig41	contig_169	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	868	4172184	4171311	pa_ill_pa_contig74	contig_169	98.4		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	506	4172185	4172635	pa_ill_pa_contig83	contig_169	95.37		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	2514	4175094	4172636	pa_ill_pa_contig54	contig_169	99.68		True
indel: indel (> 5bp) [fragmentation of reference genome]
132	56432	4231397	4175095	pa_ill_pa_contig31	contig_169	99.93		True
local misassembly
3	591	4232009	4231421	pa_ill_pa_contig31	contig_169	94.06		True
local misassembly [fragmentation of reference genome]
1	483	4232984	4233466	pa_ill_pa_contig14	contig_169	97.57		True
local misassembly
1	187635	4233467	4421101	pa_ill_pa_contig14	contig_169	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	123	4421148	4421270	pa_ill_pa_contig7	contig_169	99.19		True
local misassembly
1	77	4421490	4421566	pa_ill_pa_contig7	contig_169	98.7		True
local misassembly
1	265097	4421946	4687044	pa_ill_pa_contig7	contig_169	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	1538	4687495	4689032	pa_ill_pa_contig60	contig_169	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	3511	4692915	4689405	pa_ill_pa_contig49	contig_169	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	38146	4693504	4731649	pa_ill_pa_contig36	contig_169	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5658	4731650	4737253	pa_ill_pa_contig44	contig_169	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	61716	4737254	4798968	pa_ill_pa_contig29	contig_169	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1142	4800055	4798969	pa_ill_pa_contig67	contig_169	99.08		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	847683	5647742	4800056	pa_ill_pa_contig1	contig_169	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	2207	5647743	5649894	pa_ill_pa_contig55	contig_169	99.5		True
fake: not a misassembly [fragmentation of reference genome]
1	47071	5697645	5650573	pa_ill_pa_contig35	contig_169	99.99		True
translocation
2917	3517	5697646	5698246	pa_ill_pa_contig6	contig_169	94.81		True
relocation, inconsistency = -3525
1	266935	5698255	5965188	pa_ill_pa_contig6	contig_169	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	111212	6076398	5965189	pa_ill_pa_contig20	contig_169	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5452	6081795	6076399	pa_ill_pa_contig45	contig_169	99.47		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	118702	6081796	6200491	pa_ill_pa_contig19	contig_169	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	6200492	6200983	pa_ill_pa_contig80	contig_169	99.34		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	6202220	6200984	pa_ill_pa_contig65	contig_169	99.68		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	889	6203109	6202221	pa_ill_pa_contig71	contig_169	98.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	702	6203110	6203756	pa_ill_pa_contig8	contig_169	99.05		True
translocation
1	23992	6203757	6227748	pa_ill_pa_contig40	contig_169	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1413	6227749	6229106	pa_ill_pa_contig62	contig_169	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	56682	6229107	6285788	pa_ill_pa_contig30	contig_169	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	872	6285789	6286605	pa_ill_pa_contig73	contig_169	97.63		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	204999	6491488	6286606	pa_ill_pa_contig12	contig_169	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1437	6491489	6492870	pa_ill_pa_contig61	contig_169	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	106796	6492871	6599667	pa_ill_pa_contig21	contig_169	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	6600815	6599668	pa_ill_pa_contig64	contig_169	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	34328	6600816	6635143	pa_ill_pa_contig15	contig_169	99.86		True
local misassembly
34236	173697	6635144	6774683	pa_ill_pa_contig15	contig_169	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	690	6774684	6775318	pa_ill_pa_contig76	contig_169	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	1028	6776461	6775434	pa_ill_pa_contig68	contig_169	99.81		True
fake: not a misassembly [fragmentation of reference genome]
1	592	6777220	6777811	pa_ill_pa_contig77	contig_169	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	690	6777812	6778501	pa_ill_pa_contig76	contig_169	99.86		True
fake: not a misassembly [fragmentation of reference genome]
56	1028	6779589	6778617	pa_ill_pa_contig68	contig_169	99.51		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1661	6781195	6779590	pa_ill_pa_contig59	contig_169	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1627	6781196	6782822	pa_ill_pa_contig58	contig_169	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	4971	6782823	6787793	pa_ill_pa_contig46	contig_169	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1678	6787794	6789413	pa_ill_pa_contig58	contig_169	98.93		True
local misassembly
1418	1627	6789414	6789623	pa_ill_pa_contig58	contig_169	99.62		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3066	6789624	6792689	pa_ill_pa_contig50	contig_169	100.0		True
CONTIG	contig_169	6792689	misassembled
4882	5195	2283944	2283631	pa_ill_pa_contig44	contig_14	96.18		True
unknown
4391	4831	2284435	2283995	pa_ill_pa_contig44	contig_14	90.25		True
unknown
4268	4385	2284560	2284443	pa_ill_pa_contig44	contig_14	94.92		True
unknown
4118	4231	2284713	2284600	pa_ill_pa_contig44	contig_14	93.86		True
unknown
3453	3662	2285377	2285168	pa_ill_pa_contig44	contig_14	93.81		True
unknown
3374	3442	2285455	2285387	pa_ill_pa_contig44	contig_14	94.2		True
unknown
2892	3062	2285939	2285769	pa_ill_pa_contig44	contig_14	91.23		True
unknown
2687	2800	2286153	2286040	pa_ill_pa_contig44	contig_14	91.23		True
unknown
1975	2060	2286840	2286755	pa_ill_pa_contig44	contig_14	91.86		True
unknown
1813	1967	2287002	2286848	pa_ill_pa_contig44	contig_14	92.26		True
unknown
1375	1760	2287440	2287055	pa_ill_pa_contig44	contig_14	92.75		True
unknown
997	1158	2287818	2287657	pa_ill_pa_contig44	contig_14	90.12		True
unknown
529	593	2288292	2288228	pa_ill_pa_contig44	contig_14	98.46		True
unknown
4882	5195	2931871	2931558	pa_ill_pa_contig44	contig_14	96.18		True
unknown
4268	4718	2932485	2932035	pa_ill_pa_contig44	contig_14	92.68		True
unknown
4118	4231	2932638	2932525	pa_ill_pa_contig44	contig_14	93.86		True
unknown
3453	3662	2933303	2933094	pa_ill_pa_contig44	contig_14	93.81		True
unknown
3374	3442	2933381	2933313	pa_ill_pa_contig44	contig_14	94.2		True
unknown
2892	3062	2933865	2933695	pa_ill_pa_contig44	contig_14	91.23		True
unknown
2687	2800	2934079	2933966	pa_ill_pa_contig44	contig_14	91.23		True
unknown
1975	2060	2934674	2934589	pa_ill_pa_contig44	contig_14	91.86		True
unknown
1813	1967	2934836	2934682	pa_ill_pa_contig44	contig_14	92.26		True
unknown
1375	1536	2935275	2935114	pa_ill_pa_contig44	contig_14	93.83		True
unknown
997	1158	2935653	2935492	pa_ill_pa_contig44	contig_14	90.12		True
unknown
529	593	2936127	2936063	pa_ill_pa_contig44	contig_14	98.46		True
unknown
4882	5195	2973273	2972960	pa_ill_pa_contig44	contig_14	96.18		True
unknown
4268	4718	2973887	2973437	pa_ill_pa_contig44	contig_14	92.68		True
unknown
4118	4231	2974040	2973927	pa_ill_pa_contig44	contig_14	93.86		True
unknown
3453	3662	2974705	2974496	pa_ill_pa_contig44	contig_14	93.81		True
unknown
3374	3442	2974783	2974715	pa_ill_pa_contig44	contig_14	94.2		True
unknown
2892	3062	2975267	2975097	pa_ill_pa_contig44	contig_14	91.23		True
unknown
2687	2800	2975481	2975368	pa_ill_pa_contig44	contig_14	91.23		True
unknown
1975	2060	2976076	2975991	pa_ill_pa_contig44	contig_14	91.86		True
unknown
1813	1967	2976238	2976084	pa_ill_pa_contig44	contig_14	92.26		True
unknown
1375	1536	2976677	2976516	pa_ill_pa_contig44	contig_14	93.83		True
unknown
997	1158	2977055	2976894	pa_ill_pa_contig44	contig_14	90.12		True
unknown
529	593	2977529	2977465	pa_ill_pa_contig44	contig_14	98.46		True
unknown
4882	5195	3104305	3103992	pa_ill_pa_contig44	contig_14	96.18		True
unknown
4391	4831	3104796	3104356	pa_ill_pa_contig44	contig_14	90.25		True
unknown
4268	4385	3104921	3104804	pa_ill_pa_contig44	contig_14	94.92		True
unknown
4118	4231	3105074	3104961	pa_ill_pa_contig44	contig_14	93.86		True
unknown
3453	3662	3105739	3105530	pa_ill_pa_contig44	contig_14	93.81		True
unknown
3374	3442	3105817	3105749	pa_ill_pa_contig44	contig_14	94.2		True
unknown
2892	3062	3106301	3106131	pa_ill_pa_contig44	contig_14	91.23		True
unknown
2687	2800	3106515	3106402	pa_ill_pa_contig44	contig_14	91.23		True
unknown
1975	2060	3107202	3107117	pa_ill_pa_contig44	contig_14	91.86		True
unknown
1813	1967	3107364	3107210	pa_ill_pa_contig44	contig_14	92.26		True
unknown
1375	1536	3107803	3107642	pa_ill_pa_contig44	contig_14	93.83		True
unknown
997	1158	3108181	3108020	pa_ill_pa_contig44	contig_14	90.12		True
unknown
529	593	3108655	3108591	pa_ill_pa_contig44	contig_14	98.46		True
unknown
4882	5195	3198023	3197710	pa_ill_pa_contig44	contig_14	96.18		True
unknown
4268	4718	3198637	3198187	pa_ill_pa_contig44	contig_14	92.68		True
unknown
4118	4231	3198790	3198677	pa_ill_pa_contig44	contig_14	93.86		True
unknown
3453	3662	3199455	3199246	pa_ill_pa_contig44	contig_14	93.81		True
unknown
3374	3442	3199533	3199465	pa_ill_pa_contig44	contig_14	94.2		True
unknown
2892	3062	3200017	3199847	pa_ill_pa_contig44	contig_14	91.23		True
unknown
2687	2800	3200231	3200118	pa_ill_pa_contig44	contig_14	91.23		True
unknown
1975	2060	3200826	3200741	pa_ill_pa_contig44	contig_14	91.86		True
unknown
1813	1967	3200988	3200834	pa_ill_pa_contig44	contig_14	92.26		True
unknown
1375	1536	3201427	3201266	pa_ill_pa_contig44	contig_14	93.83		True
unknown
997	1158	3201805	3201644	pa_ill_pa_contig44	contig_14	90.12		True
unknown
529	593	3202279	3202215	pa_ill_pa_contig44	contig_14	98.46		True
unknown
529	593	3741292	3741356	pa_ill_pa_contig44	contig_14	98.46		True
unknown
997	1158	3741766	3741927	pa_ill_pa_contig44	contig_14	90.12		True
unknown
1375	1536	3742144	3742305	pa_ill_pa_contig44	contig_14	93.83		True
unknown
1813	1967	3742583	3742737	pa_ill_pa_contig44	contig_14	92.26		True
unknown
1975	2060	3742745	3742830	pa_ill_pa_contig44	contig_14	91.86		True
unknown
2687	2800	3743423	3743536	pa_ill_pa_contig44	contig_14	91.23		True
unknown
3374	3442	3744121	3744189	pa_ill_pa_contig44	contig_14	94.2		True
unknown
3453	3662	3744199	3744408	pa_ill_pa_contig44	contig_14	93.81		True
unknown
4118	4231	3744864	3744977	pa_ill_pa_contig44	contig_14	93.86		True
unknown
4268	4831	3745017	3745580	pa_ill_pa_contig44	contig_14	90.96		True
unknown
4882	5195	3745631	3745944	pa_ill_pa_contig44	contig_14	96.18		True
unknown
529	593	4449658	4449722	pa_ill_pa_contig44	contig_14	98.46		True
unknown
997	1158	4450132	4450293	pa_ill_pa_contig44	contig_14	90.12		True
unknown
1375	1536	4450510	4450671	pa_ill_pa_contig44	contig_14	93.83		True
unknown
1813	1967	4450948	4451102	pa_ill_pa_contig44	contig_14	92.26		True
unknown
1975	2060	4451110	4451195	pa_ill_pa_contig44	contig_14	91.86		True
unknown
2687	2800	4451782	4451895	pa_ill_pa_contig44	contig_14	91.23		True
unknown
3374	3442	4452480	4452548	pa_ill_pa_contig44	contig_14	94.2		True
unknown
3453	3662	4452558	4452767	pa_ill_pa_contig44	contig_14	93.81		True
unknown
4118	4231	4453223	4453336	pa_ill_pa_contig44	contig_14	93.86		True
unknown
4268	4831	4453376	4453939	pa_ill_pa_contig44	contig_14	90.96		True
unknown
4882	5195	4453990	4454303	pa_ill_pa_contig44	contig_14	96.18		True
unknown
CONTIG	contig_14	4765471	mis_unaligned
4882	5195	807220	806907	pa_ill_pa_contig44	contig_39	96.18		True
unknown
4268	4718	807834	807384	pa_ill_pa_contig44	contig_39	92.68		True
unknown
4118	4233	807987	807872	pa_ill_pa_contig44	contig_39	93.1		True
unknown
3453	3662	808655	808446	pa_ill_pa_contig44	contig_39	93.81		True
unknown
3374	3442	808733	808665	pa_ill_pa_contig44	contig_39	92.75		True
unknown
2892	3062	809219	809049	pa_ill_pa_contig44	contig_39	91.23		True
unknown
2687	2798	809433	809322	pa_ill_pa_contig44	contig_39	91.07		True
unknown
1975	2060	810026	809941	pa_ill_pa_contig44	contig_39	91.86		True
unknown
1813	1967	810188	810034	pa_ill_pa_contig44	contig_39	92.26		True
unknown
1660	1760	810341	810241	pa_ill_pa_contig44	contig_39	94.06		True
unknown
1375	1650	810626	810351	pa_ill_pa_contig44	contig_39	93.48		True
unknown
995	1106	811006	810895	pa_ill_pa_contig44	contig_39	91.07		True
unknown
529	593	811478	811414	pa_ill_pa_contig44	contig_39	98.46		True
unknown
4882	5195	1473519	1473206	pa_ill_pa_contig44	contig_39	96.18		True
unknown
4268	4718	1474133	1473683	pa_ill_pa_contig44	contig_39	92.68		True
unknown
4118	4233	1474286	1474171	pa_ill_pa_contig44	contig_39	93.1		True
unknown
3453	3662	1474953	1474744	pa_ill_pa_contig44	contig_39	93.81		True
unknown
3374	3442	1475031	1474963	pa_ill_pa_contig44	contig_39	92.75		True
unknown
2892	3062	1475517	1475347	pa_ill_pa_contig44	contig_39	91.23		True
unknown
2687	2798	1475731	1475620	pa_ill_pa_contig44	contig_39	91.07		True
unknown
1975	2060	1476324	1476239	pa_ill_pa_contig44	contig_39	91.86		True
unknown
1813	1967	1476486	1476332	pa_ill_pa_contig44	contig_39	92.26		True
unknown
1660	1760	1476639	1476539	pa_ill_pa_contig44	contig_39	94.06		True
unknown
1375	1650	1476924	1476649	pa_ill_pa_contig44	contig_39	93.48		True
unknown
995	1106	1477304	1477193	pa_ill_pa_contig44	contig_39	91.07		True
unknown
529	593	1477776	1477712	pa_ill_pa_contig44	contig_39	98.46		True
unknown
529	593	1992730	1992794	pa_ill_pa_contig44	contig_39	98.46		True
unknown
995	1106	1993202	1993313	pa_ill_pa_contig44	contig_39	91.07		True
unknown
1375	1650	1993582	1993857	pa_ill_pa_contig44	contig_39	93.48		True
unknown
1660	1737	1993867	1993944	pa_ill_pa_contig44	contig_39	92.31		True
unknown
1813	1967	1994021	1994175	pa_ill_pa_contig44	contig_39	92.26		True
unknown
1975	2060	1994183	1994268	pa_ill_pa_contig44	contig_39	91.86		True
unknown
2687	2798	1994935	1995046	pa_ill_pa_contig44	contig_39	91.07		True
unknown
2892	3062	1995149	1995319	pa_ill_pa_contig44	contig_39	91.23		True
unknown
3374	3442	1995635	1995703	pa_ill_pa_contig44	contig_39	92.75		True
unknown
3453	3662	1995713	1995922	pa_ill_pa_contig44	contig_39	93.81		True
unknown
4118	4233	1996380	1996495	pa_ill_pa_contig44	contig_39	93.1		True
unknown
4268	4718	1996533	1996983	pa_ill_pa_contig44	contig_39	92.68		True
unknown
4882	5195	1997147	1997460	pa_ill_pa_contig44	contig_39	96.18		True
unknown
529	593	2087822	2087886	pa_ill_pa_contig44	contig_39	98.46		True
unknown
995	1106	2088294	2088405	pa_ill_pa_contig44	contig_39	91.07		True
unknown
1375	1650	2088674	2088949	pa_ill_pa_contig44	contig_39	93.48		True
unknown
1660	1737	2088959	2089036	pa_ill_pa_contig44	contig_39	92.31		True
unknown
1813	1967	2089113	2089267	pa_ill_pa_contig44	contig_39	92.26		True
unknown
1975	2060	2089275	2089360	pa_ill_pa_contig44	contig_39	91.86		True
unknown
2687	2798	2089868	2089979	pa_ill_pa_contig44	contig_39	91.07		True
unknown
2892	3062	2090082	2090252	pa_ill_pa_contig44	contig_39	91.23		True
unknown
3374	3442	2090568	2090636	pa_ill_pa_contig44	contig_39	92.75		True
unknown
3453	3662	2090646	2090855	pa_ill_pa_contig44	contig_39	93.81		True
unknown
4118	4233	2091313	2091428	pa_ill_pa_contig44	contig_39	93.1		True
unknown
4268	4718	2091466	2091916	pa_ill_pa_contig44	contig_39	92.68		True
unknown
4882	5195	2092080	2092393	pa_ill_pa_contig44	contig_39	96.18		True
unknown
529	593	2243064	2243128	pa_ill_pa_contig44	contig_39	98.46		True
unknown
995	1106	2243536	2243647	pa_ill_pa_contig44	contig_39	91.07		True
unknown
1375	1650	2243916	2244191	pa_ill_pa_contig44	contig_39	93.48		True
unknown
1660	1760	2244201	2244301	pa_ill_pa_contig44	contig_39	94.06		True
unknown
1813	1967	2244354	2244508	pa_ill_pa_contig44	contig_39	92.26		True
unknown
1975	2060	2244516	2244601	pa_ill_pa_contig44	contig_39	91.86		True
unknown
2687	2798	2245268	2245379	pa_ill_pa_contig44	contig_39	91.07		True
unknown
2892	3062	2245482	2245652	pa_ill_pa_contig44	contig_39	91.23		True
unknown
3374	3442	2245968	2246036	pa_ill_pa_contig44	contig_39	92.75		True
unknown
3453	3662	2246046	2246255	pa_ill_pa_contig44	contig_39	93.33		True
unknown
4118	4233	2246713	2246828	pa_ill_pa_contig44	contig_39	93.1		True
unknown
4268	4718	2246866	2247316	pa_ill_pa_contig44	contig_39	92.68		True
unknown
4882	5195	2247480	2247793	pa_ill_pa_contig44	contig_39	96.18		True
unknown
529	593	2285978	2286042	pa_ill_pa_contig44	contig_39	98.46		True
unknown
995	1106	2286450	2286561	pa_ill_pa_contig44	contig_39	91.07		True
unknown
1375	1650	2286830	2287105	pa_ill_pa_contig44	contig_39	93.48		True
unknown
1660	1737	2287115	2287192	pa_ill_pa_contig44	contig_39	92.31		True
unknown
1813	1967	2287269	2287423	pa_ill_pa_contig44	contig_39	92.26		True
unknown
1975	2060	2287431	2287516	pa_ill_pa_contig44	contig_39	91.86		True
unknown
2687	2798	2288024	2288135	pa_ill_pa_contig44	contig_39	91.07		True
unknown
