S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
2904	3183	1	280	pa_ill_pa_contig50	contig_169	100.0		True
1	1079	3081895	3080817	pa_ill_pa_contig48	contig_169	99.81		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	901	3081896	3082740	pa_ill_pa_contig70	contig_169	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3064	3085748	3082741	pa_ill_pa_contig51	contig_169	99.67		True
indel: indel (> 5bp) [fragmentation of reference genome]
92967	210873	3203651	3085749	pa_ill_pa_contig11	contig_169	99.98		True
local misassembly
1	92856	3296488	3203652	pa_ill_pa_contig11	contig_169	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	930	3296489	3297363	pa_ill_pa_contig69	contig_169	99.49		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	48969	3297364	3346328	pa_ill_pa_contig34	contig_169	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5658	3346329	3351931	pa_ill_pa_contig44	contig_169	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	106324	3458250	3351932	pa_ill_pa_contig22	contig_169	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	90153	3548768	3458626	pa_ill_pa_contig23	contig_169	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1142	3548769	3549855	pa_ill_pa_contig67	contig_169	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	465790	3549856	4015483	pa_ill_pa_contig3	contig_169	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	2514	4015484	4017942	pa_ill_pa_contig54	contig_169	99.68		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	506	4018393	4017943	pa_ill_pa_contig83	contig_169	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	868	4018394	4019263	pa_ill_pa_contig74	contig_169	99.31		True
fake: not a misassembly [fragmentation of reference genome]
1	119004	4020069	4139062	pa_ill_pa_contig18	contig_169	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5713	4139063	4144720	pa_ill_pa_contig44	contig_169	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	893	4144721	4145558	pa_ill_pa_contig63	contig_169	100.0		True
translocation
56	1405	4146908	4145559	pa_ill_pa_contig12	contig_169	90.74		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1437	4146909	4148345	pa_ill_pa_contig61	contig_169	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	21904	4148346	4170250	pa_ill_pa_contig41	contig_169	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	868	4171778	4170905	pa_ill_pa_contig74	contig_169	98.4		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	506	4171779	4172229	pa_ill_pa_contig83	contig_169	95.37		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	2514	4174688	4172230	pa_ill_pa_contig54	contig_169	99.72		True
indel: indel (> 5bp) [fragmentation of reference genome]
132	56432	4230981	4174689	pa_ill_pa_contig31	contig_169	99.92		True
local misassembly
3	591	4231593	4231005	pa_ill_pa_contig31	contig_169	94.06		True
local misassembly [fragmentation of reference genome]
1	483	4232568	4233050	pa_ill_pa_contig14	contig_169	97.57		True
local misassembly
1	187635	4233051	4420672	pa_ill_pa_contig14	contig_169	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	123	4420719	4420841	pa_ill_pa_contig7	contig_169	99.19		True
local misassembly
1	77	4421061	4421137	pa_ill_pa_contig7	contig_169	98.7		True
local misassembly
1	265097	4421517	4686593	pa_ill_pa_contig7	contig_169	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	1538	4687044	4688581	pa_ill_pa_contig60	contig_169	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	3511	4692464	4688954	pa_ill_pa_contig49	contig_169	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	38146	4693053	4731196	pa_ill_pa_contig36	contig_169	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5658	4731197	4736795	pa_ill_pa_contig44	contig_169	99.88		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	61716	4736796	4798508	pa_ill_pa_contig29	contig_169	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1142	4799595	4798509	pa_ill_pa_contig67	contig_169	99.08		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	847683	5647209	4799596	pa_ill_pa_contig1	contig_169	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	2207	5647210	5649361	pa_ill_pa_contig55	contig_169	99.5		True
fake: not a misassembly [fragmentation of reference genome]
1	47071	5697124	5650041	pa_ill_pa_contig35	contig_169	99.96		True
fake: not a misassembly [fragmentation of reference genome]
1	266935	5697734	5964647	pa_ill_pa_contig6	contig_169	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	111212	6075857	5964648	pa_ill_pa_contig20	contig_169	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5452	6081253	6075858	pa_ill_pa_contig45	contig_169	99.46		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	118702	6081254	6199948	pa_ill_pa_contig19	contig_169	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	6199949	6200440	pa_ill_pa_contig80	contig_169	99.34		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	6201677	6200441	pa_ill_pa_contig65	contig_169	99.68		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	889	6202567	6201678	pa_ill_pa_contig71	contig_169	98.73		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	702	6202568	6203214	pa_ill_pa_contig8	contig_169	99.05		True
translocation
1	23992	6203215	6227201	pa_ill_pa_contig40	contig_169	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1413	6227202	6228559	pa_ill_pa_contig62	contig_169	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	56682	6228560	6285239	pa_ill_pa_contig30	contig_169	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	872	6285240	6286056	pa_ill_pa_contig73	contig_169	97.63		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	204999	6490914	6286057	pa_ill_pa_contig12	contig_169	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1437	6490915	6492296	pa_ill_pa_contig61	contig_169	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	106796	6492297	6599080	pa_ill_pa_contig21	contig_169	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	6600227	6599081	pa_ill_pa_contig64	contig_169	99.44		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	34328	6600228	6634552	pa_ill_pa_contig15	contig_169	99.85		True
local misassembly
34236	173697	6634553	6774076	pa_ill_pa_contig15	contig_169	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	690	6774077	6774711	pa_ill_pa_contig76	contig_169	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	1028	6775853	6774827	pa_ill_pa_contig68	contig_169	99.71		True
fake: not a misassembly [fragmentation of reference genome]
1	592	6776611	6777202	pa_ill_pa_contig77	contig_169	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	690	6777203	6777892	pa_ill_pa_contig76	contig_169	99.86		True
fake: not a misassembly [fragmentation of reference genome]
56	1028	6778979	6778008	pa_ill_pa_contig68	contig_169	99.42		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1661	6780584	6778980	pa_ill_pa_contig59	contig_169	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1627	6780585	6782211	pa_ill_pa_contig58	contig_169	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	4971	6782212	6787181	pa_ill_pa_contig46	contig_169	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1627	6787182	6788767	pa_ill_pa_contig58	contig_169	98.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3066	6788768	6791833	pa_ill_pa_contig50	contig_169	100.0		True
CONTIG	contig_169	6791833	misassembled
4882	5195	2283508	2283195	pa_ill_pa_contig44	contig_14	96.18		True
unknown
4391	4831	2283999	2283559	pa_ill_pa_contig44	contig_14	90.25		True
unknown
4268	4385	2284124	2284007	pa_ill_pa_contig44	contig_14	94.92		True
unknown
4118	4231	2284277	2284164	pa_ill_pa_contig44	contig_14	93.86		True
unknown
3453	3662	2284941	2284732	pa_ill_pa_contig44	contig_14	93.81		True
unknown
3374	3442	2285019	2284951	pa_ill_pa_contig44	contig_14	94.2		True
unknown
2892	3062	2285503	2285333	pa_ill_pa_contig44	contig_14	91.23		True
unknown
2687	2800	2285717	2285604	pa_ill_pa_contig44	contig_14	91.23		True
unknown
1975	2060	2286404	2286319	pa_ill_pa_contig44	contig_14	91.86		True
unknown
1813	1967	2286566	2286412	pa_ill_pa_contig44	contig_14	92.26		True
unknown
1375	1760	2287004	2286619	pa_ill_pa_contig44	contig_14	92.75		True
unknown
997	1143	2287381	2287235	pa_ill_pa_contig44	contig_14	90.48		True
unknown
800	973	2287578	2287405	pa_ill_pa_contig44	contig_14	91.95		True
unknown
529	593	2287854	2287790	pa_ill_pa_contig44	contig_14	98.46		True
unknown
5056	5195	2931142	2931003	pa_ill_pa_contig44	contig_14	95.71		True
unknown
4882	5055	2931318	2931145	pa_ill_pa_contig44	contig_14	96.55		True
unknown
4268	4718	2931931	2931481	pa_ill_pa_contig44	contig_14	92.68		True
unknown
4118	4231	2932084	2931971	pa_ill_pa_contig44	contig_14	93.86		True
unknown
3453	3662	2932749	2932540	pa_ill_pa_contig44	contig_14	93.81		True
unknown
3374	3442	2932827	2932759	pa_ill_pa_contig44	contig_14	94.2		True
unknown
2892	3062	2933311	2933141	pa_ill_pa_contig44	contig_14	91.23		True
unknown
2687	2800	2933525	2933412	pa_ill_pa_contig44	contig_14	91.23		True
unknown
1975	2060	2934120	2934035	pa_ill_pa_contig44	contig_14	91.86		True
unknown
1813	1967	2934282	2934128	pa_ill_pa_contig44	contig_14	92.26		True
unknown
1375	1536	2934721	2934560	pa_ill_pa_contig44	contig_14	93.83		True
unknown
997	1158	2935099	2934938	pa_ill_pa_contig44	contig_14	90.12		True
unknown
529	593	2935573	2935509	pa_ill_pa_contig44	contig_14	98.46		True
unknown
4882	5195	2972712	2972399	pa_ill_pa_contig44	contig_14	96.18		True
unknown
4268	4718	2973326	2972876	pa_ill_pa_contig44	contig_14	92.68		True
unknown
4118	4231	2973479	2973366	pa_ill_pa_contig44	contig_14	93.86		True
unknown
3453	3662	2974144	2973935	pa_ill_pa_contig44	contig_14	93.81		True
unknown
3374	3442	2974222	2974154	pa_ill_pa_contig44	contig_14	94.2		True
unknown
2892	3062	2974707	2974537	pa_ill_pa_contig44	contig_14	91.23		True
unknown
2687	2800	2974921	2974808	pa_ill_pa_contig44	contig_14	91.23		True
unknown
1975	2060	2975515	2975430	pa_ill_pa_contig44	contig_14	91.86		True
unknown
1813	1967	2975677	2975523	pa_ill_pa_contig44	contig_14	92.26		True
unknown
1378	1536	2976112	2975954	pa_ill_pa_contig44	contig_14	94.34		True
unknown
997	1158	2976492	2976331	pa_ill_pa_contig44	contig_14	90.12		True
unknown
529	593	2976966	2976902	pa_ill_pa_contig44	contig_14	98.46		True
unknown
4882	5195	3103722	3103409	pa_ill_pa_contig44	contig_14	96.18		True
unknown
4391	4831	3104213	3103773	pa_ill_pa_contig44	contig_14	90.25		True
unknown
4268	4385	3104338	3104221	pa_ill_pa_contig44	contig_14	94.92		True
unknown
4118	4231	3104491	3104378	pa_ill_pa_contig44	contig_14	93.86		True
unknown
3453	3662	3105156	3104947	pa_ill_pa_contig44	contig_14	93.81		True
unknown
3374	3442	3105234	3105166	pa_ill_pa_contig44	contig_14	94.2		True
unknown
2892	3062	3105718	3105548	pa_ill_pa_contig44	contig_14	91.23		True
unknown
2687	2800	3105932	3105819	pa_ill_pa_contig44	contig_14	91.23		True
unknown
1975	2060	3106619	3106534	pa_ill_pa_contig44	contig_14	91.86		True
unknown
1813	1967	3106781	3106627	pa_ill_pa_contig44	contig_14	92.26		True
unknown
1378	1536	3107216	3107058	pa_ill_pa_contig44	contig_14	94.34		True
unknown
1260	1345	3107333	3107248	pa_ill_pa_contig44	contig_14	94.19		True
unknown
997	1158	3107594	3107433	pa_ill_pa_contig44	contig_14	90.12		True
unknown
800	973	3107791	3107618	pa_ill_pa_contig44	contig_14	92.53		True
unknown
529	593	3108067	3108003	pa_ill_pa_contig44	contig_14	98.46		True
unknown
4882	5195	3197420	3197107	pa_ill_pa_contig44	contig_14	96.18		True
unknown
4268	4718	3198035	3197585	pa_ill_pa_contig44	contig_14	92.68		True
unknown
4118	4231	3198188	3198075	pa_ill_pa_contig44	contig_14	93.86		True
unknown
3453	3662	3198853	3198644	pa_ill_pa_contig44	contig_14	93.81		True
unknown
3374	3442	3198931	3198863	pa_ill_pa_contig44	contig_14	94.2		True
unknown
2892	3062	3199415	3199245	pa_ill_pa_contig44	contig_14	91.23		True
unknown
2687	2800	3199629	3199516	pa_ill_pa_contig44	contig_14	91.23		True
unknown
1975	2060	3200224	3200139	pa_ill_pa_contig44	contig_14	91.86		True
unknown
1823	1967	3200376	3200232	pa_ill_pa_contig44	contig_14	91.72		True
unknown
1375	1536	3200823	3200662	pa_ill_pa_contig44	contig_14	93.83		True
unknown
997	1158	3201201	3201040	pa_ill_pa_contig44	contig_14	90.12		True
unknown
529	593	3201675	3201611	pa_ill_pa_contig44	contig_14	98.46		True
unknown
529	593	3740758	3740822	pa_ill_pa_contig44	contig_14	98.46		True
unknown
997	1158	3741232	3741393	pa_ill_pa_contig44	contig_14	90.12		True
unknown
1375	1536	3741610	3741771	pa_ill_pa_contig44	contig_14	93.83		True
unknown
1813	1967	3742048	3742202	pa_ill_pa_contig44	contig_14	92.26		True
unknown
1975	2060	3742210	3742295	pa_ill_pa_contig44	contig_14	91.86		True
unknown
2687	2800	3742888	3743001	pa_ill_pa_contig44	contig_14	91.23		True
unknown
3374	3442	3743586	3743654	pa_ill_pa_contig44	contig_14	94.2		True
unknown
3453	3662	3743664	3743873	pa_ill_pa_contig44	contig_14	93.81		True
unknown
4118	4231	3744329	3744442	pa_ill_pa_contig44	contig_14	93.86		True
unknown
4268	4474	3744482	3744688	pa_ill_pa_contig44	contig_14	96.62		True
unknown
4882	5195	3745095	3745408	pa_ill_pa_contig44	contig_14	96.18		True
unknown
529	593	4448992	4449056	pa_ill_pa_contig44	contig_14	98.46		True
unknown
868	973	4449338	4449443	pa_ill_pa_contig44	contig_14	90.57		True
unknown
997	1158	4449467	4449628	pa_ill_pa_contig44	contig_14	90.12		True
unknown
1375	1536	4449844	4450005	pa_ill_pa_contig44	contig_14	93.83		True
unknown
1813	1967	4450282	4450436	pa_ill_pa_contig44	contig_14	92.26		True
unknown
1975	2060	4450444	4450529	pa_ill_pa_contig44	contig_14	91.86		True
unknown
2687	2800	4451116	4451229	pa_ill_pa_contig44	contig_14	91.23		True
unknown
3374	3442	4451814	4451882	pa_ill_pa_contig44	contig_14	94.2		True
unknown
3453	3662	4451892	4452101	pa_ill_pa_contig44	contig_14	93.81		True
unknown
4118	4231	4452557	4452670	pa_ill_pa_contig44	contig_14	93.86		True
unknown
4268	4831	4452710	4453273	pa_ill_pa_contig44	contig_14	90.96		True
unknown
4882	5195	4453324	4453637	pa_ill_pa_contig44	contig_14	96.18		True
unknown
CONTIG	contig_14	4764770	mis_unaligned
4882	5195	806838	806525	pa_ill_pa_contig44	contig_39	96.18		True
unknown
4268	4718	807452	807002	pa_ill_pa_contig44	contig_39	92.68		True
unknown
4118	4233	807605	807490	pa_ill_pa_contig44	contig_39	93.1		True
unknown
3453	3662	808272	808063	pa_ill_pa_contig44	contig_39	93.81		True
unknown
3374	3442	808350	808282	pa_ill_pa_contig44	contig_39	92.75		True
unknown
2892	3062	808833	808663	pa_ill_pa_contig44	contig_39	91.23		True
unknown
2687	2798	809047	808936	pa_ill_pa_contig44	contig_39	91.07		True
unknown
1975	2060	809640	809555	pa_ill_pa_contig44	contig_39	91.86		True
unknown
1813	1967	809802	809648	pa_ill_pa_contig44	contig_39	92.26		True
unknown
1660	1760	809955	809855	pa_ill_pa_contig44	contig_39	94.06		True
unknown
1375	1650	810240	809965	pa_ill_pa_contig44	contig_39	93.48		True
unknown
1230	1345	810385	810270	pa_ill_pa_contig44	contig_39	91.38		True
unknown
995	1106	810621	810510	pa_ill_pa_contig44	contig_39	91.07		True
unknown
529	593	811093	811029	pa_ill_pa_contig44	contig_39	98.46		True
unknown
4882	5195	1473012	1472699	pa_ill_pa_contig44	contig_39	96.18		True
unknown
4268	4718	1473626	1473176	pa_ill_pa_contig44	contig_39	92.68		True
unknown
4118	4233	1473779	1473664	pa_ill_pa_contig44	contig_39	93.1		True
unknown
3453	3662	1474446	1474237	pa_ill_pa_contig44	contig_39	93.81		True
unknown
3374	3442	1474524	1474456	pa_ill_pa_contig44	contig_39	92.75		True
unknown
2892	3062	1475010	1474840	pa_ill_pa_contig44	contig_39	91.23		True
unknown
2687	2798	1475224	1475113	pa_ill_pa_contig44	contig_39	91.07		True
unknown
1975	2060	1475815	1475730	pa_ill_pa_contig44	contig_39	91.86		True
unknown
1813	1967	1475977	1475823	pa_ill_pa_contig44	contig_39	92.26		True
unknown
1660	1760	1476130	1476030	pa_ill_pa_contig44	contig_39	94.06		True
unknown
1375	1650	1476415	1476140	pa_ill_pa_contig44	contig_39	93.48		True
unknown
1230	1345	1476560	1476445	pa_ill_pa_contig44	contig_39	91.38		True
unknown
995	1106	1476793	1476682	pa_ill_pa_contig44	contig_39	91.07		True
unknown
529	593	1477265	1477201	pa_ill_pa_contig44	contig_39	98.46		True
unknown
529	593	1992146	1992210	pa_ill_pa_contig44	contig_39	98.46		True
unknown
995	1106	1992618	1992729	pa_ill_pa_contig44	contig_39	91.07		True
unknown
1404	1650	1993026	1993272	pa_ill_pa_contig44	contig_39	93.93		True
unknown
1660	1760	1993282	1993382	pa_ill_pa_contig44	contig_39	94.06		True
unknown
1813	1967	1993435	1993589	pa_ill_pa_contig44	contig_39	92.26		True
unknown
1975	2060	1993597	1993682	pa_ill_pa_contig44	contig_39	91.86		True
unknown
2687	2798	1994349	1994460	pa_ill_pa_contig44	contig_39	91.07		True
unknown
2892	3062	1994563	1994733	pa_ill_pa_contig44	contig_39	91.23		True
unknown
3374	3442	1995049	1995117	pa_ill_pa_contig44	contig_39	92.75		True
unknown
3453	3662	1995127	1995336	pa_ill_pa_contig44	contig_39	93.81		True
unknown
4118	4233	1995794	1995909	pa_ill_pa_contig44	contig_39	93.1		True
unknown
4268	4718	1995947	1996397	pa_ill_pa_contig44	contig_39	92.68		True
unknown
4882	5195	1996561	1996874	pa_ill_pa_contig44	contig_39	96.18		True
unknown
529	593	2087229	2087293	pa_ill_pa_contig44	contig_39	98.46		True
unknown
995	1106	2087701	2087812	pa_ill_pa_contig44	contig_39	91.07		True
unknown
1375	1590	2088081	2088296	pa_ill_pa_contig44	contig_39	94.44		True
unknown
1660	1760	2088369	2088469	pa_ill_pa_contig44	contig_39	94.06		True
unknown
1813	1967	2088522	2088676	pa_ill_pa_contig44	contig_39	92.26		True
unknown
1975	2060	2088684	2088769	pa_ill_pa_contig44	contig_39	91.86		True
unknown
2687	2798	2089277	2089388	pa_ill_pa_contig44	contig_39	91.07		True
unknown
2892	3062	2089491	2089661	pa_ill_pa_contig44	contig_39	91.23		True
unknown
3374	3442	2089977	2090045	pa_ill_pa_contig44	contig_39	92.75		True
unknown
3453	3662	2090055	2090264	pa_ill_pa_contig44	contig_39	93.81		True
unknown
4118	4233	2090722	2090837	pa_ill_pa_contig44	contig_39	93.1		True
unknown
4268	4718	2090875	2091325	pa_ill_pa_contig44	contig_39	92.68		True
unknown
4882	5195	2091489	2091802	pa_ill_pa_contig44	contig_39	96.18		True
unknown
529	593	2242455	2242519	pa_ill_pa_contig44	contig_39	98.46		True
unknown
995	1106	2242927	2243038	pa_ill_pa_contig44	contig_39	91.07		True
unknown
1375	1650	2243306	2243581	pa_ill_pa_contig44	contig_39	93.48		True
unknown
1660	1760	2243591	2243691	pa_ill_pa_contig44	contig_39	94.06		True
unknown
1813	1967	2243744	2243898	pa_ill_pa_contig44	contig_39	92.26		True
unknown
1975	2060	2243906	2243991	pa_ill_pa_contig44	contig_39	91.86		True
unknown
2687	2769	2244658	2244740	pa_ill_pa_contig44	contig_39	93.98		True
unknown
2892	3062	2244871	2245041	pa_ill_pa_contig44	contig_39	91.23		True
unknown
3374	3442	2245357	2245425	pa_ill_pa_contig44	contig_39	92.75		True
unknown
3453	3662	2245435	2245644	pa_ill_pa_contig44	contig_39	93.33		True
unknown
4118	4233	2246102	2246217	pa_ill_pa_contig44	contig_39	93.1		True
unknown
4268	4718	2246255	2246705	pa_ill_pa_contig44	contig_39	92.68		True
unknown
4882	5195	2246869	2247182	pa_ill_pa_contig44	contig_39	96.18		True
unknown
529	593	2285367	2285431	pa_ill_pa_contig44	contig_39	98.46		True
unknown
995	1106	2285839	2285950	pa_ill_pa_contig44	contig_39	91.07		True
unknown
