S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
46754	47071	3	320	pa_ill_pa_contig35	contig_2	98.43		True
1	191344	4366953	4558278	pa_ill_pa_contig13	contig_2	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
17	1142	4559404	4558279	pa_ill_pa_contig67	contig_2	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	86400	4559405	4645804	pa_ill_pa_contig25	contig_2	100.0		True
translocation
161	249467	4645805	4895116	pa_ill_pa_contig9	contig_2	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	2531	4898011	4895481	pa_ill_pa_contig53	contig_2	99.84		True
fake: not a misassembly [fragmentation of reference genome]
1	929	4899067	4898139	pa_ill_pa_contig72	contig_2	99.35		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	568	4899580	4899068	pa_ill_pa_contig78	contig_2	97.75		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3774	4899581	4903360	pa_ill_pa_contig47	contig_2	90.15		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	484	4903789	4903361	pa_ill_pa_contig84	contig_2	98.33		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	121067	5024859	4903790	pa_ill_pa_contig17	contig_2	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	56007	5025121	5081127	pa_ill_pa_contig32	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	5082275	5081128	pa_ill_pa_contig64	contig_2	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
247199	542364	5377440	5082276	pa_ill_pa_contig2	contig_2	100.0		True
local misassembly
1	247083	5624525	5377441	pa_ill_pa_contig2	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	484	5624526	5624954	pa_ill_pa_contig84	contig_2	98.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3774	5628728	5624955	pa_ill_pa_contig47	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	568	5628729	5629241	pa_ill_pa_contig78	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	929	5629242	5630171	pa_ill_pa_contig72	contig_2	98.39		True
fake: not a misassembly [fragmentation of reference genome]
1	2549	5630299	5632847	pa_ill_pa_contig52	contig_2	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	404310	6037520	5633206	pa_ill_pa_contig4	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1413	6037521	6038878	pa_ill_pa_contig62	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	122468	6038879	6161347	pa_ill_pa_contig16	contig_2	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	53273	6215034	6161762	pa_ill_pa_contig33	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	548	6215527	6215035	pa_ill_pa_contig79	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
41341	76514	6250701	6215528	pa_ill_pa_contig26	contig_2	99.99		True
local misassembly
1	41228	6291929	6250702	pa_ill_pa_contig26	contig_2	100.0		True
translocation
56	770	6292638	6291930	pa_ill_pa_contig20	contig_2	90.05		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5507	6298090	6292639	pa_ill_pa_contig45	contig_2	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	68413	6298091	6366504	pa_ill_pa_contig27	contig_2	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5658	6372108	6366505	pa_ill_pa_contig44	contig_2	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	87995	6460102	6372109	pa_ill_pa_contig24	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1142	6460103	6461189	pa_ill_pa_contig67	contig_2	99.75		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	294591	6461190	6755779	pa_ill_pa_contig5	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	872	6755780	6756596	pa_ill_pa_contig73	contig_2	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	35650	6756597	6792245	pa_ill_pa_contig37	contig_2	100.0		True
CONTIG	contig_2	6792245	misassembled
4882	5195	806972	806659	pa_ill_pa_contig44	contig_92	96.18		True
unknown
4268	4718	807586	807136	pa_ill_pa_contig44	contig_92	92.68		True
unknown
4118	4233	807739	807624	pa_ill_pa_contig44	contig_92	93.1		True
unknown
3453	3662	808406	808197	pa_ill_pa_contig44	contig_92	93.81		True
unknown
3374	3442	808484	808416	pa_ill_pa_contig44	contig_92	92.75		True
unknown
2892	3062	808970	808800	pa_ill_pa_contig44	contig_92	91.23		True
unknown
2687	2798	809184	809073	pa_ill_pa_contig44	contig_92	91.07		True
unknown
1975	2060	809777	809692	pa_ill_pa_contig44	contig_92	91.86		True
unknown
1813	1967	809939	809785	pa_ill_pa_contig44	contig_92	92.26		True
unknown
1660	1760	810092	809992	pa_ill_pa_contig44	contig_92	94.06		True
unknown
1375	1650	810377	810102	pa_ill_pa_contig44	contig_92	93.48		True
unknown
995	1106	810757	810646	pa_ill_pa_contig44	contig_92	91.07		True
unknown
529	593	811229	811165	pa_ill_pa_contig44	contig_92	98.46		True
unknown
4882	5195	1473237	1472924	pa_ill_pa_contig44	contig_92	96.18		True
unknown
4268	4718	1473851	1473401	pa_ill_pa_contig44	contig_92	92.68		True
unknown
4118	4233	1474004	1473889	pa_ill_pa_contig44	contig_92	93.1		True
unknown
3453	3662	1474671	1474462	pa_ill_pa_contig44	contig_92	93.81		True
unknown
3374	3442	1474749	1474681	pa_ill_pa_contig44	contig_92	92.75		True
unknown
2892	3062	1475235	1475065	pa_ill_pa_contig44	contig_92	91.23		True
unknown
2687	2798	1475449	1475338	pa_ill_pa_contig44	contig_92	91.07		True
unknown
1975	2060	1476042	1475957	pa_ill_pa_contig44	contig_92	91.86		True
unknown
1813	1967	1476204	1476050	pa_ill_pa_contig44	contig_92	92.26		True
unknown
1660	1760	1476357	1476257	pa_ill_pa_contig44	contig_92	94.06		True
unknown
1375	1650	1476642	1476367	pa_ill_pa_contig44	contig_92	93.48		True
unknown
995	1106	1477021	1476910	pa_ill_pa_contig44	contig_92	91.07		True
unknown
529	593	1477493	1477429	pa_ill_pa_contig44	contig_92	98.46		True
unknown
529	593	1992450	1992514	pa_ill_pa_contig44	contig_92	98.46		True
unknown
995	1106	1992922	1993033	pa_ill_pa_contig44	contig_92	91.07		True
unknown
1375	1650	1993302	1993577	pa_ill_pa_contig44	contig_92	93.48		True
unknown
1660	1760	1993587	1993687	pa_ill_pa_contig44	contig_92	94.06		True
unknown
1813	1967	1993740	1993894	pa_ill_pa_contig44	contig_92	92.26		True
unknown
1975	2060	1993902	1993987	pa_ill_pa_contig44	contig_92	91.86		True
unknown
2687	2798	1994654	1994765	pa_ill_pa_contig44	contig_92	91.07		True
unknown
2892	3062	1994868	1995038	pa_ill_pa_contig44	contig_92	91.23		True
unknown
3374	3442	1995354	1995422	pa_ill_pa_contig44	contig_92	92.75		True
unknown
3453	3662	1995432	1995641	pa_ill_pa_contig44	contig_92	93.81		True
unknown
4118	4233	1996099	1996214	pa_ill_pa_contig44	contig_92	93.1		True
unknown
4268	4718	1996252	1996702	pa_ill_pa_contig44	contig_92	92.68		True
unknown
4882	5195	1996866	1997179	pa_ill_pa_contig44	contig_92	96.18		True
unknown
529	593	2087538	2087602	pa_ill_pa_contig44	contig_92	98.46		True
unknown
995	1106	2088010	2088121	pa_ill_pa_contig44	contig_92	91.07		True
unknown
1375	1650	2088390	2088665	pa_ill_pa_contig44	contig_92	93.48		True
unknown
1660	1760	2088675	2088775	pa_ill_pa_contig44	contig_92	94.06		True
unknown
1813	1967	2088828	2088982	pa_ill_pa_contig44	contig_92	92.26		True
unknown
1975	2060	2088990	2089075	pa_ill_pa_contig44	contig_92	91.86		True
unknown
2687	2798	2089583	2089694	pa_ill_pa_contig44	contig_92	91.07		True
unknown
2892	3062	2089797	2089967	pa_ill_pa_contig44	contig_92	91.23		True
unknown
3374	3442	2090283	2090351	pa_ill_pa_contig44	contig_92	92.75		True
unknown
3453	3662	2090361	2090570	pa_ill_pa_contig44	contig_92	93.81		True
unknown
4118	4233	2091028	2091143	pa_ill_pa_contig44	contig_92	93.1		True
unknown
4268	4718	2091181	2091631	pa_ill_pa_contig44	contig_92	92.68		True
unknown
4882	5195	2091795	2092108	pa_ill_pa_contig44	contig_92	96.18		True
unknown
529	593	2242773	2242837	pa_ill_pa_contig44	contig_92	98.46		True
unknown
995	1106	2243245	2243356	pa_ill_pa_contig44	contig_92	91.07		True
unknown
1256	1345	2243505	2243594	pa_ill_pa_contig44	contig_92	93.33		True
unknown
1375	1650	2243624	2243899	pa_ill_pa_contig44	contig_92	93.48		True
unknown
1660	1760	2243909	2244009	pa_ill_pa_contig44	contig_92	94.06		True
unknown
1813	1967	2244062	2244216	pa_ill_pa_contig44	contig_92	92.26		True
unknown
1975	2060	2244224	2244309	pa_ill_pa_contig44	contig_92	91.86		True
unknown
2687	2798	2244976	2245087	pa_ill_pa_contig44	contig_92	91.07		True
unknown
2892	3062	2245190	2245360	pa_ill_pa_contig44	contig_92	91.23		True
unknown
3374	3442	2245676	2245744	pa_ill_pa_contig44	contig_92	92.75		True
unknown
3453	3662	2245754	2245963	pa_ill_pa_contig44	contig_92	93.33		True
unknown
4118	4233	2246421	2246536	pa_ill_pa_contig44	contig_92	93.1		True
unknown
4268	4718	2246574	2247024	pa_ill_pa_contig44	contig_92	92.68		True
unknown
4882	5195	2247188	2247501	pa_ill_pa_contig44	contig_92	96.18		True
unknown
529	593	2285687	2285751	pa_ill_pa_contig44	contig_92	98.46		True
unknown
995	1106	2286159	2286270	pa_ill_pa_contig44	contig_92	91.07		True
unknown
1375	1650	2286539	2286814	pa_ill_pa_contig44	contig_92	93.48		True
unknown
1660	1760	2286824	2286924	pa_ill_pa_contig44	contig_92	94.06		True
unknown
1813	1967	2286977	2287131	pa_ill_pa_contig44	contig_92	92.26		True
unknown
1975	2060	2287139	2287224	pa_ill_pa_contig44	contig_92	91.86		True
unknown
2687	2798	2287732	2287843	pa_ill_pa_contig44	contig_92	91.07		True
unknown
2892	3062	2287946	2288116	pa_ill_pa_contig44	contig_92	91.23		True
unknown
3374	3442	2288432	2288500	pa_ill_pa_contig44	contig_92	92.75		True
unknown
3453	3662	2288510	2288719	pa_ill_pa_contig44	contig_92	93.33		True
unknown
4118	4233	2289177	2289292	pa_ill_pa_contig44	contig_92	93.1		True
unknown
4268	4718	2289330	2289780	pa_ill_pa_contig44	contig_92	92.68		True
unknown
4882	5195	2289944	2290257	pa_ill_pa_contig44	contig_92	96.18		True
unknown
529	593	3035232	3035296	pa_ill_pa_contig44	contig_92	98.46		True
unknown
995	1106	3035704	3035815	pa_ill_pa_contig44	contig_92	91.07		True
unknown
1375	1536	3036083	3036244	pa_ill_pa_contig44	contig_92	93.21		True
unknown
1542	1650	3036250	3036358	pa_ill_pa_contig44	contig_92	90.83		True
unknown
1660	1760	3036368	3036468	pa_ill_pa_contig44	contig_92	94.06		True
unknown
1813	1967	3036521	3036675	pa_ill_pa_contig44	contig_92	92.26		True
unknown
1975	2060	3036683	3036768	pa_ill_pa_contig44	contig_92	91.86		True
unknown
3374	3442	3038235	3038303	pa_ill_pa_contig44	contig_92	92.75		True
unknown
3453	3662	3038313	3038522	pa_ill_pa_contig44	contig_92	93.81		True
unknown
4118	4233	3038980	3039095	pa_ill_pa_contig44	contig_92	93.1		True
unknown
4268	4718	3039133	3039583	pa_ill_pa_contig44	contig_92	92.68		True
unknown
4882	5195	3039747	3040060	pa_ill_pa_contig44	contig_92	96.18		True
unknown
CONTIG	contig_92	4758589	mis_unaligned
4882	5195	304380	304067	pa_ill_pa_contig44	contig_93	96.18		True
unknown
4268	4831	304994	304431	pa_ill_pa_contig44	contig_93	90.96		True
unknown
4118	4231	305147	305034	pa_ill_pa_contig44	contig_93	93.86		True
unknown
3453	3662	305812	305603	pa_ill_pa_contig44	contig_93	93.81		True
unknown
3374	3442	305890	305822	pa_ill_pa_contig44	contig_93	94.2		True
unknown
2687	2800	306588	306475	pa_ill_pa_contig44	contig_93	91.23		True
unknown
1975	2060	307260	307175	pa_ill_pa_contig44	contig_93	91.86		True
unknown
1813	1967	307422	307268	pa_ill_pa_contig44	contig_93	92.26		True
unknown
1375	1536	307860	307699	pa_ill_pa_contig44	contig_93	93.83		True
unknown
997	1158	308238	308077	pa_ill_pa_contig44	contig_93	90.12		True
unknown
529	593	308712	308648	pa_ill_pa_contig44	contig_93	98.46		True
unknown
4882	5195	1012708	1012395	pa_ill_pa_contig44	contig_93	96.18		True
unknown
4268	4831	1013322	1012759	pa_ill_pa_contig44	contig_93	90.96		True
unknown
4118	4231	1013475	1013362	pa_ill_pa_contig44	contig_93	93.86		True
unknown
3453	3662	1014140	1013931	pa_ill_pa_contig44	contig_93	93.81		True
unknown
3374	3442	1014218	1014150	pa_ill_pa_contig44	contig_93	94.2		True
unknown
2687	2800	1014916	1014803	pa_ill_pa_contig44	contig_93	91.23		True
unknown
1975	2060	1015594	1015509	pa_ill_pa_contig44	contig_93	91.86		True
unknown
1813	1967	1015756	1015602	pa_ill_pa_contig44	contig_93	92.26		True
unknown
1375	1536	1016194	1016033	pa_ill_pa_contig44	contig_93	93.83		True
unknown
997	1158	1016572	1016411	pa_ill_pa_contig44	contig_93	90.12		True
unknown
529	593	1017046	1016982	pa_ill_pa_contig44	contig_93	98.46		True
unknown
529	593	1556047	1556111	pa_ill_pa_contig44	contig_93	98.46		True
unknown
997	1158	1556521	1556682	pa_ill_pa_contig44	contig_93	90.12		True
unknown
1375	1536	1556899	1557060	pa_ill_pa_contig44	contig_93	93.83		True
unknown
1813	1967	1557337	1557491	pa_ill_pa_contig44	contig_93	92.26		True
unknown
1975	2060	1557499	1557584	pa_ill_pa_contig44	contig_93	91.86		True
unknown
2687	2800	1558094	1558207	pa_ill_pa_contig44	contig_93	91.23		True
unknown
2892	3062	1558308	1558478	pa_ill_pa_contig44	contig_93	91.23		True
unknown
3374	3442	1558792	1558860	pa_ill_pa_contig44	contig_93	94.2		True
unknown
3453	3662	1558870	1559079	pa_ill_pa_contig44	contig_93	93.81		True
unknown
4118	4231	1559535	1559648	pa_ill_pa_contig44	contig_93	93.86		True
unknown
4268	4718	1559688	1560138	pa_ill_pa_contig44	contig_93	92.68		True
unknown
4882	5195	1560302	1560615	pa_ill_pa_contig44	contig_93	96.18		True
unknown
529	593	1649672	1649736	pa_ill_pa_contig44	contig_93	98.46		True
unknown
997	1158	1650146	1650307	pa_ill_pa_contig44	contig_93	90.12		True
unknown
1375	1536	1650524	1650685	pa_ill_pa_contig44	contig_93	93.83		True
unknown
1813	1967	1650962	1651116	pa_ill_pa_contig44	contig_93	92.26		True
unknown
1975	2060	1651124	1651209	pa_ill_pa_contig44	contig_93	91.86		True
unknown
2687	2800	1651811	1651924	pa_ill_pa_contig44	contig_93	91.23		True
unknown
2892	3062	1652025	1652195	pa_ill_pa_contig44	contig_93	91.23		True
unknown
3374	3442	1652509	1652577	pa_ill_pa_contig44	contig_93	94.2		True
unknown
3453	3662	1652587	1652796	pa_ill_pa_contig44	contig_93	93.81		True
unknown
4118	4231	1653252	1653365	pa_ill_pa_contig44	contig_93	93.86		True
unknown
4268	4385	1653405	1653522	pa_ill_pa_contig44	contig_93	94.92		True
unknown
4391	4831	1653530	1653970	pa_ill_pa_contig44	contig_93	90.25		True
unknown
4882	5195	1654021	1654334	pa_ill_pa_contig44	contig_93	96.18		True
unknown
529	593	1780799	1780863	pa_ill_pa_contig44	contig_93	98.46		True
unknown
997	1158	1781273	1781434	pa_ill_pa_contig44	contig_93	90.12		True
unknown
1375	1536	1781651	1781812	pa_ill_pa_contig44	contig_93	93.83		True
unknown
1813	1967	1782089	1782243	pa_ill_pa_contig44	contig_93	92.26		True
unknown
1975	2060	1782251	1782336	pa_ill_pa_contig44	contig_93	91.86		True
unknown
2687	2800	1782846	1782959	pa_ill_pa_contig44	contig_93	91.23		True
unknown
2892	3062	1783060	1783230	pa_ill_pa_contig44	contig_93	91.23		True
unknown
3374	3442	1783544	1783612	pa_ill_pa_contig44	contig_93	94.2		True
unknown
3453	3662	1783622	1783831	pa_ill_pa_contig44	contig_93	93.81		True
unknown
4118	4231	1784287	1784400	pa_ill_pa_contig44	contig_93	93.86		True
unknown
4268	4718	1784440	1784890	pa_ill_pa_contig44	contig_93	92.68		True
unknown
4882	5195	1785054	1785367	pa_ill_pa_contig44	contig_93	96.18		True
unknown
529	593	1822198	1822262	pa_ill_pa_contig44	contig_93	98.46		True
unknown
997	1158	1822672	1822833	pa_ill_pa_contig44	contig_93	90.12		True
unknown
1375	1536	1823050	1823211	pa_ill_pa_contig44	contig_93	93.83		True
unknown
1813	1967	1823488	1823642	pa_ill_pa_contig44	contig_93	92.26		True
unknown
1975	2060	1823650	1823735	pa_ill_pa_contig44	contig_93	91.86		True
unknown
2687	2800	1824245	1824358	pa_ill_pa_contig44	contig_93	91.23		True
unknown
2892	3062	1824459	1824629	pa_ill_pa_contig44	contig_93	91.23		True
unknown
3374	3442	1824943	1825011	pa_ill_pa_contig44	contig_93	94.2		True
unknown
