S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
105683	121067	1	15386	pa_ill_pa_contig17	contig_154	99.99		True
1	690	977576	976887	pa_ill_pa_contig76	contig_154	99.86		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	592	978168	977577	pa_ill_pa_contig77	contig_154	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	1028	978928	979955	pa_ill_pa_contig68	contig_154	99.81		True
fake: not a misassembly [fragmentation of reference genome]
56	690	980705	980071	pa_ill_pa_contig76	contig_154	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
34236	173697	1120244	980706	pa_ill_pa_contig15	contig_154	99.94		True
local misassembly
1	34328	1154572	1120245	pa_ill_pa_contig15	contig_154	99.86		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	1154573	1155720	pa_ill_pa_contig64	contig_154	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	106796	1262515	1155721	pa_ill_pa_contig21	contig_154	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1437	1263897	1262516	pa_ill_pa_contig61	contig_154	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	204999	1263898	1468783	pa_ill_pa_contig12	contig_154	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	872	1469600	1468784	pa_ill_pa_contig73	contig_154	97.63		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	56682	1526283	1469601	pa_ill_pa_contig30	contig_154	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1413	1527641	1526284	pa_ill_pa_contig62	contig_154	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	23992	1551633	1527642	pa_ill_pa_contig40	contig_154	100.0		True
translocation
56	702	1552280	1551634	pa_ill_pa_contig8	contig_154	99.05		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	889	1552281	1553170	pa_ill_pa_contig71	contig_154	98.73		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	1553171	1554407	pa_ill_pa_contig65	contig_154	99.68		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	1554899	1554408	pa_ill_pa_contig80	contig_154	99.34		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	118702	1673602	1554900	pa_ill_pa_contig19	contig_154	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5452	1673603	1678999	pa_ill_pa_contig45	contig_154	99.47		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	111212	1679000	1790212	pa_ill_pa_contig20	contig_154	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	266935	2057148	1790213	pa_ill_pa_contig6	contig_154	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	47071	2057758	2104828	pa_ill_pa_contig35	contig_154	100.0		True
fake: not a misassembly [fragmentation of reference genome]
56	2207	2107658	2105507	pa_ill_pa_contig55	contig_154	99.5		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	847683	2107659	2955347	pa_ill_pa_contig1	contig_154	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1142	2955348	2956434	pa_ill_pa_contig67	contig_154	99.08		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	61716	3018151	2956435	pa_ill_pa_contig29	contig_154	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5658	3023755	3018152	pa_ill_pa_contig44	contig_154	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	38146	3061901	3023756	pa_ill_pa_contig36	contig_154	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	3511	3062490	3066000	pa_ill_pa_contig49	contig_154	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	1538	3067910	3066373	pa_ill_pa_contig60	contig_154	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	265097	3333457	3068361	pa_ill_pa_contig7	contig_154	100.0		True
local misassembly
1	77	3333913	3333837	pa_ill_pa_contig7	contig_154	98.7		True
local misassembly
1	123	3334255	3334133	pa_ill_pa_contig7	contig_154	99.19		True
fake: not a misassembly [fragmentation of reference genome]
1	187635	3521937	3334302	pa_ill_pa_contig14	contig_154	100.0		True
local misassembly
1	483	3522420	3521938	pa_ill_pa_contig14	contig_154	97.57		True
local misassembly [fragmentation of reference genome]
3	591	3523395	3523983	pa_ill_pa_contig31	contig_154	94.06		True
local misassembly
132	56432	3524007	3580308	pa_ill_pa_contig31	contig_154	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	2514	3580309	3582767	pa_ill_pa_contig54	contig_154	99.72		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	506	3583218	3582768	pa_ill_pa_contig83	contig_154	95.37		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	868	3583219	3584092	pa_ill_pa_contig74	contig_154	98.4		True
fake: not a misassembly [fragmentation of reference genome]
1	21904	3606649	3584747	pa_ill_pa_contig41	contig_154	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1437	3608086	3606650	pa_ill_pa_contig61	contig_154	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1405	3608087	3609436	pa_ill_pa_contig12	contig_154	90.74		True
translocation
56	893	3610274	3609437	pa_ill_pa_contig63	contig_154	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5713	3615932	3610275	pa_ill_pa_contig44	contig_154	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	119004	3734937	3615933	pa_ill_pa_contig18	contig_154	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	868	3736608	3735741	pa_ill_pa_contig74	contig_154	99.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	506	3736609	3737059	pa_ill_pa_contig83	contig_154	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	2514	3739518	3737060	pa_ill_pa_contig54	contig_154	99.72		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	465790	4205172	3739519	pa_ill_pa_contig3	contig_154	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1142	4206259	4205173	pa_ill_pa_contig67	contig_154	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	90153	4206260	4296411	pa_ill_pa_contig23	contig_154	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	106324	4296787	4403111	pa_ill_pa_contig22	contig_154	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5658	4408714	4403112	pa_ill_pa_contig44	contig_154	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	48969	4457686	4408715	pa_ill_pa_contig34	contig_154	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	930	4458561	4457687	pa_ill_pa_contig69	contig_154	99.49		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	92856	4458562	4551419	pa_ill_pa_contig11	contig_154	99.99		True
local misassembly
92967	210873	4551420	4669329	pa_ill_pa_contig11	contig_154	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3064	4669330	4672338	pa_ill_pa_contig51	contig_154	99.71		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	901	4673185	4672339	pa_ill_pa_contig70	contig_154	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1079	4673186	4674264	pa_ill_pa_contig48	contig_154	99.81		True
local misassembly
1235	3667	4674420	4676852	pa_ill_pa_contig48	contig_154	99.6		True
indel: indel (> 5bp) [fragmentation of reference genome]
232388	237415	4681879	4676853	pa_ill_pa_contig10	contig_154	99.96		True
translocation
129	1718	4683469	4681880	pa_ill_pa_contig57	contig_154	100.0		True
translocation
1	232544	4916036	4683470	pa_ill_pa_contig10	contig_154	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	2207	4916037	4918188	pa_ill_pa_contig55	contig_154	99.82		True
fake: not a misassembly [fragmentation of reference genome]
1	35776	4954833	4919058	pa_ill_pa_contig37	contig_154	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	872	4955650	4954834	pa_ill_pa_contig73	contig_154	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	294591	5250241	4955651	pa_ill_pa_contig5	contig_154	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1142	5251328	5250242	pa_ill_pa_contig67	contig_154	99.75		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	87995	5251329	5339323	pa_ill_pa_contig24	contig_154	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5658	5339324	5344927	pa_ill_pa_contig44	contig_154	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	68413	5413339	5344928	pa_ill_pa_contig27	contig_154	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5507	5413340	5418791	pa_ill_pa_contig45	contig_154	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	770	5418792	5419500	pa_ill_pa_contig20	contig_154	90.05		True
translocation
1	41228	5419501	5460728	pa_ill_pa_contig26	contig_154	100.0		True
local misassembly
41341	76514	5460729	5495903	pa_ill_pa_contig26	contig_154	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	548	5495904	5496396	pa_ill_pa_contig79	contig_154	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	53273	5496397	5549669	pa_ill_pa_contig33	contig_154	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	122468	5672553	5550084	pa_ill_pa_contig16	contig_154	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1413	5673911	5672554	pa_ill_pa_contig62	contig_154	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	404310	5673912	6078223	pa_ill_pa_contig4	contig_154	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	2549	6081130	6078582	pa_ill_pa_contig52	contig_154	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	929	6082187	6081258	pa_ill_pa_contig72	contig_154	98.39		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	568	6082700	6082188	pa_ill_pa_contig78	contig_154	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3774	6082701	6086474	pa_ill_pa_contig47	contig_154	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	484	6086903	6086475	pa_ill_pa_contig84	contig_154	98.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	247083	6086904	6333984	pa_ill_pa_contig2	contig_154	100.0		True
local misassembly
247199	542364	6333985	6629150	pa_ill_pa_contig2	contig_154	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	6629151	6630298	pa_ill_pa_contig64	contig_154	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	56007	6686305	6630299	pa_ill_pa_contig32	contig_154	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	105683	6686567	6792250	pa_ill_pa_contig17	contig_154	100.0		True
CONTIG	contig_154	6792250	misassembled
4882	5195	304449	304136	pa_ill_pa_contig44	contig_100	96.18		True
unknown
4268	4831	305063	304500	pa_ill_pa_contig44	contig_100	90.96		True
unknown
4118	4231	305216	305103	pa_ill_pa_contig44	contig_100	93.86		True
unknown
3453	3662	305881	305672	pa_ill_pa_contig44	contig_100	93.81		True
unknown
3374	3442	305959	305891	pa_ill_pa_contig44	contig_100	94.2		True
unknown
2687	2800	306657	306544	pa_ill_pa_contig44	contig_100	91.23		True
unknown
1975	2060	307329	307244	pa_ill_pa_contig44	contig_100	91.86		True
unknown
1813	1967	307491	307337	pa_ill_pa_contig44	contig_100	92.26		True
unknown
1375	1536	307929	307768	pa_ill_pa_contig44	contig_100	93.83		True
unknown
997	1158	308307	308146	pa_ill_pa_contig44	contig_100	90.12		True
unknown
529	593	308781	308717	pa_ill_pa_contig44	contig_100	98.46		True
unknown
4882	5195	1012775	1012462	pa_ill_pa_contig44	contig_100	96.18		True
unknown
4268	4831	1013389	1012826	pa_ill_pa_contig44	contig_100	90.96		True
unknown
4118	4231	1013542	1013429	pa_ill_pa_contig44	contig_100	93.86		True
unknown
3453	3662	1014207	1013998	pa_ill_pa_contig44	contig_100	93.81		True
unknown
3374	3442	1014285	1014217	pa_ill_pa_contig44	contig_100	94.2		True
unknown
2687	2800	1014983	1014870	pa_ill_pa_contig44	contig_100	91.23		True
unknown
1975	2060	1015661	1015576	pa_ill_pa_contig44	contig_100	91.86		True
unknown
1813	1967	1015823	1015669	pa_ill_pa_contig44	contig_100	92.26		True
unknown
1375	1536	1016261	1016100	pa_ill_pa_contig44	contig_100	93.83		True
unknown
997	1158	1016639	1016478	pa_ill_pa_contig44	contig_100	90.12		True
unknown
529	593	1017113	1017049	pa_ill_pa_contig44	contig_100	98.46		True
unknown
529	593	1556112	1556176	pa_ill_pa_contig44	contig_100	98.46		True
unknown
997	1158	1556586	1556747	pa_ill_pa_contig44	contig_100	90.12		True
unknown
1375	1536	1556964	1557125	pa_ill_pa_contig44	contig_100	93.83		True
unknown
1813	1967	1557402	1557556	pa_ill_pa_contig44	contig_100	92.26		True
unknown
1975	2060	1557564	1557649	pa_ill_pa_contig44	contig_100	91.86		True
unknown
2687	2800	1558159	1558272	pa_ill_pa_contig44	contig_100	91.23		True
unknown
2892	3062	1558373	1558543	pa_ill_pa_contig44	contig_100	91.23		True
unknown
3374	3442	1558857	1558925	pa_ill_pa_contig44	contig_100	94.2		True
unknown
3453	3662	1558935	1559144	pa_ill_pa_contig44	contig_100	93.81		True
unknown
4118	4231	1559600	1559713	pa_ill_pa_contig44	contig_100	93.86		True
unknown
4268	4718	1559753	1560203	pa_ill_pa_contig44	contig_100	92.68		True
unknown
4882	5195	1560367	1560680	pa_ill_pa_contig44	contig_100	96.18		True
unknown
529	593	1649737	1649801	pa_ill_pa_contig44	contig_100	98.46		True
unknown
997	1158	1650211	1650372	pa_ill_pa_contig44	contig_100	90.12		True
unknown
1375	1536	1650589	1650750	pa_ill_pa_contig44	contig_100	93.83		True
unknown
1813	1967	1651027	1651181	pa_ill_pa_contig44	contig_100	92.26		True
unknown
1975	2060	1651189	1651274	pa_ill_pa_contig44	contig_100	91.86		True
unknown
2687	2800	1651876	1651989	pa_ill_pa_contig44	contig_100	91.23		True
unknown
2892	3062	1652090	1652260	pa_ill_pa_contig44	contig_100	91.23		True
unknown
3374	3442	1652574	1652642	pa_ill_pa_contig44	contig_100	94.2		True
unknown
3453	3662	1652652	1652861	pa_ill_pa_contig44	contig_100	93.81		True
unknown
4118	4231	1653317	1653430	pa_ill_pa_contig44	contig_100	93.86		True
unknown
4268	4385	1653470	1653587	pa_ill_pa_contig44	contig_100	94.92		True
unknown
4391	4831	1653595	1654035	pa_ill_pa_contig44	contig_100	90.25		True
unknown
4882	5195	1654086	1654399	pa_ill_pa_contig44	contig_100	96.18		True
unknown
529	593	1780862	1780926	pa_ill_pa_contig44	contig_100	98.46		True
unknown
997	1158	1781336	1781497	pa_ill_pa_contig44	contig_100	90.12		True
unknown
1375	1536	1781714	1781875	pa_ill_pa_contig44	contig_100	93.83		True
unknown
1813	1967	1782152	1782306	pa_ill_pa_contig44	contig_100	92.26		True
unknown
1975	2060	1782314	1782399	pa_ill_pa_contig44	contig_100	91.86		True
unknown
2687	2800	1782909	1783022	pa_ill_pa_contig44	contig_100	91.23		True
unknown
2892	3062	1783123	1783293	pa_ill_pa_contig44	contig_100	91.23		True
unknown
3374	3442	1783607	1783675	pa_ill_pa_contig44	contig_100	94.2		True
unknown
3453	3662	1783685	1783894	pa_ill_pa_contig44	contig_100	93.81		True
unknown
4118	4231	1784350	1784463	pa_ill_pa_contig44	contig_100	93.86		True
unknown
4268	4718	1784503	1784953	pa_ill_pa_contig44	contig_100	92.68		True
unknown
4882	5195	1785117	1785430	pa_ill_pa_contig44	contig_100	96.18		True
unknown
529	593	1822262	1822326	pa_ill_pa_contig44	contig_100	98.46		True
unknown
997	1158	1822736	1822897	pa_ill_pa_contig44	contig_100	90.12		True
unknown
1375	1536	1823114	1823275	pa_ill_pa_contig44	contig_100	93.83		True
unknown
1813	1967	1823552	1823706	pa_ill_pa_contig44	contig_100	92.26		True
unknown
1975	2060	1823714	1823799	pa_ill_pa_contig44	contig_100	91.86		True
unknown
2687	2800	1824309	1824422	pa_ill_pa_contig44	contig_100	91.23		True
unknown
2892	3062	1824523	1824693	pa_ill_pa_contig44	contig_100	91.23		True
unknown
3374	3442	1825007	1825075	pa_ill_pa_contig44	contig_100	94.2		True
unknown
3453	3662	1825085	1825294	pa_ill_pa_contig44	contig_100	93.81		True
unknown
4118	4231	1825750	1825863	pa_ill_pa_contig44	contig_100	93.86		True
unknown
4268	4718	1825903	1826353	pa_ill_pa_contig44	contig_100	92.68		True
unknown
4882	5195	1826517	1826830	pa_ill_pa_contig44	contig_100	96.18		True
unknown
529	593	2470093	2470157	pa_ill_pa_contig44	contig_100	98.46		True
unknown
997	1158	2470567	2470728	pa_ill_pa_contig44	contig_100	90.12		True
unknown
1375	1760	2470945	2471330	pa_ill_pa_contig44	contig_100	92.75		True
unknown
1813	1967	2471383	2471537	pa_ill_pa_contig44	contig_100	92.26		True
unknown
1975	2060	2471545	2471630	pa_ill_pa_contig44	contig_100	91.86		True
unknown
2687	2800	2472232	2472345	pa_ill_pa_contig44	contig_100	91.23		True
unknown
2892	3062	2472446	2472616	pa_ill_pa_contig44	contig_100	91.23		True
unknown
3374	3442	2472930	2472998	pa_ill_pa_contig44	contig_100	94.2		True
unknown
3453	3662	2473008	2473217	pa_ill_pa_contig44	contig_100	93.81		True
unknown
4118	4231	2473672	2473785	pa_ill_pa_contig44	contig_100	93.86		True
unknown
4268	4385	2473825	2473942	pa_ill_pa_contig44	contig_100	94.92		True
unknown
4391	4831	2473950	2474390	pa_ill_pa_contig44	contig_100	90.25		True
unknown
4882	5195	2474441	2474754	pa_ill_pa_contig44	contig_100	96.18		True
unknown
CONTIG	contig_100	4765363	mis_unaligned
4882	5195	806968	806655	pa_ill_pa_contig44	contig_99	96.18		True
unknown
4268	4718	807582	807132	pa_ill_pa_contig44	contig_99	92.68		True
unknown
4118	4233	807735	807620	pa_ill_pa_contig44	contig_99	93.1		True
unknown
3453	3662	808402	808193	pa_ill_pa_contig44	contig_99	93.81		True
unknown
3374	3442	808480	808412	pa_ill_pa_contig44	contig_99	92.75		True
unknown
2892	3062	808966	808796	pa_ill_pa_contig44	contig_99	91.23		True
unknown
2687	2798	809180	809069	pa_ill_pa_contig44	contig_99	91.07		True
unknown
1975	2060	809773	809688	pa_ill_pa_contig44	contig_99	91.86		True
unknown
1813	1967	809935	809781	pa_ill_pa_contig44	contig_99	92.26		True
unknown
1660	1760	810088	809988	pa_ill_pa_contig44	contig_99	94.06		True
unknown
1375	1650	810373	810098	pa_ill_pa_contig44	contig_99	93.48		True
unknown
995	1106	810753	810642	pa_ill_pa_contig44	contig_99	91.07		True
unknown
529	593	811225	811161	pa_ill_pa_contig44	contig_99	98.46		True
unknown
4882	5195	1473233	1472920	pa_ill_pa_contig44	contig_99	96.18		True
unknown
4268	4718	1473847	1473397	pa_ill_pa_contig44	contig_99	92.68		True
unknown
4118	4233	1474000	1473885	pa_ill_pa_contig44	contig_99	93.1		True
unknown
3453	3662	1474667	1474458	pa_ill_pa_contig44	contig_99	93.81		True
unknown
3374	3442	1474745	1474677	pa_ill_pa_contig44	contig_99	92.75		True
unknown
2892	3062	1475231	1475061	pa_ill_pa_contig44	contig_99	91.23		True
unknown
2687	2798	1475445	1475334	pa_ill_pa_contig44	contig_99	91.07		True
unknown
1975	2060	1476038	1475953	pa_ill_pa_contig44	contig_99	91.86		True
unknown
1813	1967	1476200	1476046	pa_ill_pa_contig44	contig_99	92.26		True
unknown
1660	1760	1476353	1476253	pa_ill_pa_contig44	contig_99	94.06		True
unknown
1375	1650	1476638	1476363	pa_ill_pa_contig44	contig_99	93.48		True
unknown
995	1106	1477018	1476907	pa_ill_pa_contig44	contig_99	91.07		True
unknown
529	593	1477490	1477426	pa_ill_pa_contig44	contig_99	98.46		True
unknown
529	593	1992445	1992509	pa_ill_pa_contig44	contig_99	98.46		True
unknown
995	1106	1992917	1993028	pa_ill_pa_contig44	contig_99	91.07		True
unknown
1375	1650	1993297	1993572	pa_ill_pa_contig44	contig_99	93.48		True
unknown
1660	1760	1993582	1993682	pa_ill_pa_contig44	contig_99	94.06		True
unknown
1813	1967	1993735	1993889	pa_ill_pa_contig44	contig_99	92.26		True
unknown
1975	2060	1993897	1993982	pa_ill_pa_contig44	contig_99	91.86		True
unknown
2687	2798	1994649	1994760	pa_ill_pa_contig44	contig_99	91.07		True
unknown
2892	3062	1994863	1995033	pa_ill_pa_contig44	contig_99	91.23		True
unknown
3374	3442	1995349	1995417	pa_ill_pa_contig44	contig_99	92.75		True
unknown
3453	3662	1995427	1995636	pa_ill_pa_contig44	contig_99	93.81		True
unknown
4118	4233	1996094	1996209	pa_ill_pa_contig44	contig_99	93.1		True
unknown
4268	4718	1996247	1996697	pa_ill_pa_contig44	contig_99	92.68		True
unknown
4882	5195	1996861	1997174	pa_ill_pa_contig44	contig_99	96.18		True
unknown
529	593	2087533	2087597	pa_ill_pa_contig44	contig_99	98.46		True
unknown
995	1106	2088005	2088116	pa_ill_pa_contig44	contig_99	91.07		True
unknown
1375	1650	2088385	2088660	pa_ill_pa_contig44	contig_99	93.48		True
unknown
1660	1760	2088670	2088770	pa_ill_pa_contig44	contig_99	94.06		True
unknown
1813	1967	2088823	2088977	pa_ill_pa_contig44	contig_99	92.26		True
unknown
1975	2060	2088985	2089070	pa_ill_pa_contig44	contig_99	91.86		True
unknown
2687	2798	2089578	2089689	pa_ill_pa_contig44	contig_99	91.07		True
unknown
2892	3062	2089792	2089962	pa_ill_pa_contig44	contig_99	91.23		True
unknown
3374	3442	2090278	2090346	pa_ill_pa_contig44	contig_99	92.75		True
unknown
3453	3662	2090356	2090565	pa_ill_pa_contig44	contig_99	93.81		True
unknown
4118	4233	2091023	2091138	pa_ill_pa_contig44	contig_99	93.1		True
unknown
4268	4718	2091176	2091626	pa_ill_pa_contig44	contig_99	92.68		True
unknown
4882	5195	2091790	2092103	pa_ill_pa_contig44	contig_99	96.18		True
unknown
529	593	2242768	2242832	pa_ill_pa_contig44	contig_99	98.46		True
unknown
995	1106	2243240	2243351	pa_ill_pa_contig44	contig_99	91.07		True
unknown
1256	1345	2243500	2243589	pa_ill_pa_contig44	contig_99	93.33		True
unknown
1375	1650	2243619	2243894	pa_ill_pa_contig44	contig_99	93.48		True
unknown
1660	1760	2243904	2244004	pa_ill_pa_contig44	contig_99	94.06		True
unknown
1813	1967	2244057	2244211	pa_ill_pa_contig44	contig_99	92.26		True
unknown
1975	2060	2244219	2244304	pa_ill_pa_contig44	contig_99	91.86		True
unknown
2687	2798	2244971	2245082	pa_ill_pa_contig44	contig_99	91.07		True
unknown
2892	3062	2245185	2245355	pa_ill_pa_contig44	contig_99	91.23		True
unknown
3374	3442	2245671	2245739	pa_ill_pa_contig44	contig_99	92.75		True
unknown
3453	3662	2245749	2245958	pa_ill_pa_contig44	contig_99	93.33		True
unknown
4118	4233	2246416	2246531	pa_ill_pa_contig44	contig_99	93.1		True
unknown
4268	4718	2246569	2247019	pa_ill_pa_contig44	contig_99	92.68		True
unknown
4882	5195	2247183	2247496	pa_ill_pa_contig44	contig_99	96.18		True
unknown
529	593	2285682	2285746	pa_ill_pa_contig44	contig_99	98.46		True
unknown
995	1106	2286154	2286265	pa_ill_pa_contig44	contig_99	91.07		True
unknown
1375	1650	2286534	2286809	pa_ill_pa_contig44	contig_99	93.48		True
unknown
1660	1760	2286819	2286919	pa_ill_pa_contig44	contig_99	94.06		True
unknown
1813	1967	2286972	2287126	pa_ill_pa_contig44	contig_99	92.26		True
unknown
1975	2060	2287134	2287219	pa_ill_pa_contig44	contig_99	91.86		True
unknown
2687	2798	2287727	2287838	pa_ill_pa_contig44	contig_99	91.07		True
unknown
2892	3062	2287941	2288111	pa_ill_pa_contig44	contig_99	91.23		True
unknown
3374	3442	2288427	2288495	pa_ill_pa_contig44	contig_99	92.75		True
unknown
