Assembly	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	Reference length	GC (%)	Reference GC (%)	N50	NG50	N75	NG75	L50	LG50	L75	LG75	# misassemblies	# misassembled contigs	Misassembled contigs length	# local misassemblies	# scaffold gap ext. mis.	# scaffold gap loc. mis.	# unaligned mis. contigs	# unaligned contigs	Unaligned length	Genome fraction (%)	Duplication ratio	# N's per 100 kbp	# mismatches per 100 kbp	# indels per 100 kbp	Largest alignment	Total aligned length	NGA50	NGA75	LGA50	LGA75
r10_1bin_v2_2_r2_medaka	7	7	7	7	24060875	24060875	24060875	24060875	7	4765356	24060875	4787036	44.80	50.45	4045608	4765356	2845433	4765356	3	1	5	1	21	1	4765356	36	0	0	6	0 + 7 part	19025050	97.703	1.077	0.00	441.46	14.90	1408819	5030488	1103273	393564	2	5
r10_1bin_v2_2_racon_r1	7	7	7	7	24059808	24059808	24059808	24059808	7	4764481	24059808	4787036	44.78	50.45	4045229	4764481	2845282	4764481	3	1	5	1	21	1	4764481	36	0	0	6	0 + 7 part	19025332	97.703	1.077	0.00	443.02	40.76	1408601	5029267	1103073	393531	2	5
r10_1bin_v2_2_racon_r2	7	7	7	7	24052467	24052467	24052467	24052467	7	4764622	24052467	4787036	44.78	50.45	4045315	4764622	2845346	4764622	3	1	5	1	21	1	4764622	36	0	0	6	0 + 7 part	19015811	97.703	1.077	0.00	448.79	36.93	1408646	5031469	1103096	393534	2	5
r10_1bin_v2_2_raw	7	7	7	7	28130239	28130239	28130239	28130239	7	6787702	28130239	4787036	51.10	50.45	4756102	6787702	2990631	6787702	3	1	5	1	19	1	4763482	60	0	0	6	0 + 7 part	23183119	97.665	1.058	0.00	484.25	236.68	1102535	4942341	586349	376968	3	6
r10_1bin_v2_3_MP	7	7	7	7	24075545	24075545	24075545	24075545	7	4765372	24075545	4787036	44.80	50.45	4045596	4765372	2845434	4765372	3	1	5	1	21	1	4765372	36	0	0	6	0 + 7 part	19040423	97.703	1.077	0.00	442.06	20.38	1414841	5028701	1102966	394049	2	5
r10_1bin_v2_3_MP_helen	7	7	7	7	24072103	24072103	24072103	24072103	7	4765362	24072103	4787036	44.81	50.45	4045614	4765362	2845416	4765362	3	1	5	1	21	1	4765362	36	0	0	6	0 + 7 part	19036903	97.703	1.077	0.00	439.28	16.53	1414814	5028791	1102966	394043	2	5
r10_1bin_v2_3_r1_medaka	7	7	7	7	24075113	24075113	24075113	24075113	7	4765559	24075113	4787036	44.80	50.45	4045597	4765559	2845426	4765559	3	1	5	1	21	1	4765559	37	0	0	6	0 + 7 part	19040929	97.703	1.076	0.00	438.27	15.44	1414828	5027774	1103054	394044	2	5
r10_1bin_v2_3_r2_medaka	7	7	7	7	24069593	24069593	24069593	24069593	7	4765361	24069593	4787036	44.80	50.45	4045593	4765361	2845429	4765361	3	1	5	1	21	1	4765361	36	0	0	6	0 + 7 part	19034396	97.703	1.077	0.00	441.01	15.16	1414827	5028787	1102961	394045	2	5
r10_1bin_v2_3_racon_r1	7	7	7	7	24065155	24065155	24065155	24065155	7	4764967	24065155	4787036	44.79	50.45	4045228	4764967	2845240	4764967	3	1	5	1	21	1	4764967	37	0	0	6	0 + 7 part	19031832	97.703	1.076	0.00	440.54	40.97	1414597	5027012	1103243	393973	2	5
r10_1bin_v2_3_racon_r2	7	7	7	7	24060597	24060597	24060597	24060597	7	4764598	24060597	4787036	44.79	50.45	4045344	4764598	2845336	4764598	3	1	5	1	21	1	4764598	36	0	0	6	0 + 7 part	19021731	97.703	1.077	0.00	453.50	37.59	1414606	5032561	1102811	393984	2	5
r10_1bin_v2_3_raw	7	7	7	7	28132457	28132457	28132457	28132457	7	6788581	28132457	4787036	51.10	50.45	4755682	6788581	2990406	6788581	3	1	5	1	19	1	4763422	57	0	0	6	0 + 7 part	23171535	97.663	1.061	0.00	503.85	238.22	1102144	4955729	586484	369878	3	6
