S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
46754	47071	3	320	pa_ill_pa_contig35	contig_2	98.43		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	191344	4366959	4558281	pa_ill_pa_contig13	contig_2	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
17	1142	4559407	4558282	pa_ill_pa_contig67	contig_2	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	86400	4559408	4645805	pa_ill_pa_contig25	contig_2	99.99		True
translocation
161	249467	4645806	4895114	pa_ill_pa_contig9	contig_2	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	2531	4898009	4895479	pa_ill_pa_contig53	contig_2	99.84		True
fake: not a misassembly [fragmentation of reference genome]
1	929	4899066	4898137	pa_ill_pa_contig72	contig_2	99.25		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	568	4899579	4899067	pa_ill_pa_contig78	contig_2	97.75		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3774	4899580	4903359	pa_ill_pa_contig47	contig_2	90.15		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	484	4903789	4903360	pa_ill_pa_contig84	contig_2	98.15		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	121067	5024858	4903790	pa_ill_pa_contig17	contig_2	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	56007	5025120	5081126	pa_ill_pa_contig32	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	5082274	5081127	pa_ill_pa_contig64	contig_2	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
247199	542364	5377439	5082275	pa_ill_pa_contig2	contig_2	99.99		True
local misassembly
1	247083	5624524	5377440	pa_ill_pa_contig2	contig_2	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	484	5624525	5624954	pa_ill_pa_contig84	contig_2	98.33		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3774	5628729	5624955	pa_ill_pa_contig47	contig_2	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	568	5628730	5629242	pa_ill_pa_contig78	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	929	5629243	5630172	pa_ill_pa_contig72	contig_2	98.39		True
fake: not a misassembly [fragmentation of reference genome]
1	2549	5630300	5632848	pa_ill_pa_contig52	contig_2	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	404310	6037514	5633207	pa_ill_pa_contig4	contig_2	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1413	6037515	6038872	pa_ill_pa_contig62	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	122468	6038873	6161341	pa_ill_pa_contig16	contig_2	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	53273	6215028	6161756	pa_ill_pa_contig33	contig_2	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	548	6215521	6215029	pa_ill_pa_contig79	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
41341	76514	6250693	6215522	pa_ill_pa_contig26	contig_2	99.98		True
local misassembly
1	41228	6291922	6250694	pa_ill_pa_contig26	contig_2	99.99		True
translocation
56	770	6292631	6291923	pa_ill_pa_contig20	contig_2	90.05		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5507	6298084	6292632	pa_ill_pa_contig45	contig_2	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	68413	6298085	6366496	pa_ill_pa_contig27	contig_2	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5658	6372103	6366497	pa_ill_pa_contig44	contig_2	99.91		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	87995	6460099	6372104	pa_ill_pa_contig24	contig_2	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1142	6460100	6461186	pa_ill_pa_contig67	contig_2	99.75		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	294591	6461187	6755775	pa_ill_pa_contig5	contig_2	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	872	6755776	6756592	pa_ill_pa_contig73	contig_2	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	35650	6756593	6792242	pa_ill_pa_contig37	contig_2	100.0		True
CONTIG	contig_2	6792242	misassembled
4882	5195	807214	806901	pa_ill_pa_contig44	contig_91	96.18		True
unknown
4268	4718	807828	807378	pa_ill_pa_contig44	contig_91	92.68		True
unknown
4118	4233	807981	807866	pa_ill_pa_contig44	contig_91	93.1		True
unknown
3453	3662	808635	808426	pa_ill_pa_contig44	contig_91	93.81		True
unknown
3374	3442	808713	808645	pa_ill_pa_contig44	contig_91	92.75		True
unknown
2892	3062	809199	809029	pa_ill_pa_contig44	contig_91	91.23		True
unknown
2687	2798	809413	809302	pa_ill_pa_contig44	contig_91	91.07		True
unknown
1975	2060	810006	809921	pa_ill_pa_contig44	contig_91	91.86		True
unknown
1813	1967	810168	810014	pa_ill_pa_contig44	contig_91	92.26		True
unknown
1660	1760	810321	810221	pa_ill_pa_contig44	contig_91	94.06		True
unknown
1375	1650	810606	810331	pa_ill_pa_contig44	contig_91	93.48		True
unknown
995	1106	810986	810875	pa_ill_pa_contig44	contig_91	91.07		True
unknown
529	593	811458	811394	pa_ill_pa_contig44	contig_91	98.46		True
unknown
4882	5195	1473528	1473215	pa_ill_pa_contig44	contig_91	96.18		True
unknown
4268	4718	1474142	1473692	pa_ill_pa_contig44	contig_91	92.68		True
unknown
4118	4233	1474295	1474180	pa_ill_pa_contig44	contig_91	93.1		True
unknown
3453	3662	1474962	1474753	pa_ill_pa_contig44	contig_91	93.81		True
unknown
3374	3442	1475040	1474972	pa_ill_pa_contig44	contig_91	92.75		True
unknown
2892	3062	1475526	1475356	pa_ill_pa_contig44	contig_91	91.23		True
unknown
2687	2798	1475740	1475629	pa_ill_pa_contig44	contig_91	91.07		True
unknown
1975	2060	1476333	1476248	pa_ill_pa_contig44	contig_91	91.86		True
unknown
1813	1967	1476495	1476341	pa_ill_pa_contig44	contig_91	92.26		True
unknown
1660	1760	1476648	1476548	pa_ill_pa_contig44	contig_91	94.06		True
unknown
1375	1650	1476933	1476658	pa_ill_pa_contig44	contig_91	93.48		True
unknown
995	1106	1477313	1477202	pa_ill_pa_contig44	contig_91	91.07		True
unknown
529	593	1477785	1477721	pa_ill_pa_contig44	contig_91	98.46		True
unknown
529	593	1992736	1992800	pa_ill_pa_contig44	contig_91	98.46		True
unknown
995	1106	1993208	1993319	pa_ill_pa_contig44	contig_91	91.07		True
unknown
1375	1650	1993588	1993863	pa_ill_pa_contig44	contig_91	93.48		True
unknown
1660	1737	1993873	1993950	pa_ill_pa_contig44	contig_91	92.31		True
unknown
1813	1967	1994027	1994181	pa_ill_pa_contig44	contig_91	92.26		True
unknown
1975	2060	1994189	1994274	pa_ill_pa_contig44	contig_91	91.86		True
unknown
2687	2798	1994941	1995052	pa_ill_pa_contig44	contig_91	91.07		True
unknown
2892	3062	1995155	1995325	pa_ill_pa_contig44	contig_91	91.23		True
unknown
3374	3442	1995641	1995709	pa_ill_pa_contig44	contig_91	92.75		True
unknown
3453	3662	1995719	1995928	pa_ill_pa_contig44	contig_91	93.81		True
unknown
4118	4233	1996386	1996501	pa_ill_pa_contig44	contig_91	93.1		True
unknown
4268	4718	1996539	1996989	pa_ill_pa_contig44	contig_91	92.68		True
unknown
4882	5195	1997153	1997466	pa_ill_pa_contig44	contig_91	96.18		True
unknown
529	593	2087826	2087890	pa_ill_pa_contig44	contig_91	98.46		True
unknown
995	1106	2088298	2088409	pa_ill_pa_contig44	contig_91	91.07		True
unknown
1375	1650	2088678	2088953	pa_ill_pa_contig44	contig_91	93.48		True
unknown
1660	1737	2088963	2089040	pa_ill_pa_contig44	contig_91	92.31		True
unknown
1813	1967	2089117	2089271	pa_ill_pa_contig44	contig_91	92.26		True
unknown
1975	2060	2089279	2089364	pa_ill_pa_contig44	contig_91	91.86		True
unknown
2687	2798	2089872	2089983	pa_ill_pa_contig44	contig_91	91.07		True
unknown
2892	3062	2090086	2090256	pa_ill_pa_contig44	contig_91	91.23		True
unknown
3374	3442	2090572	2090640	pa_ill_pa_contig44	contig_91	92.75		True
unknown
3453	3662	2090650	2090859	pa_ill_pa_contig44	contig_91	93.81		True
unknown
4118	4233	2091317	2091432	pa_ill_pa_contig44	contig_91	93.1		True
unknown
4268	4718	2091470	2091920	pa_ill_pa_contig44	contig_91	92.68		True
unknown
4882	5195	2092084	2092397	pa_ill_pa_contig44	contig_91	96.18		True
unknown
529	593	2243068	2243132	pa_ill_pa_contig44	contig_91	98.46		True
unknown
995	1106	2243540	2243651	pa_ill_pa_contig44	contig_91	91.07		True
unknown
1375	1650	2243920	2244195	pa_ill_pa_contig44	contig_91	93.48		True
unknown
1660	1760	2244205	2244305	pa_ill_pa_contig44	contig_91	94.06		True
unknown
1813	1967	2244358	2244512	pa_ill_pa_contig44	contig_91	92.26		True
unknown
1975	2060	2244520	2244605	pa_ill_pa_contig44	contig_91	91.86		True
unknown
2687	2798	2245272	2245383	pa_ill_pa_contig44	contig_91	91.07		True
unknown
2892	3062	2245486	2245656	pa_ill_pa_contig44	contig_91	91.23		True
unknown
3374	3442	2245972	2246040	pa_ill_pa_contig44	contig_91	92.75		True
unknown
3453	3662	2246050	2246259	pa_ill_pa_contig44	contig_91	93.33		True
unknown
4118	4233	2246717	2246832	pa_ill_pa_contig44	contig_91	93.1		True
unknown
4268	4718	2246870	2247320	pa_ill_pa_contig44	contig_91	92.68		True
unknown
4882	5195	2247483	2247796	pa_ill_pa_contig44	contig_91	96.18		True
unknown
529	593	2285981	2286045	pa_ill_pa_contig44	contig_91	98.46		True
unknown
995	1106	2286453	2286564	pa_ill_pa_contig44	contig_91	91.07		True
unknown
1375	1650	2286833	2287108	pa_ill_pa_contig44	contig_91	93.48		True
unknown
1660	1737	2287118	2287195	pa_ill_pa_contig44	contig_91	92.31		True
unknown
1813	1967	2287272	2287426	pa_ill_pa_contig44	contig_91	92.26		True
unknown
1975	2060	2287434	2287519	pa_ill_pa_contig44	contig_91	91.86		True
unknown
2687	2798	2288027	2288138	pa_ill_pa_contig44	contig_91	91.07		True
unknown
2892	3062	2288241	2288411	pa_ill_pa_contig44	contig_91	91.23		True
unknown
3374	3442	2288727	2288795	pa_ill_pa_contig44	contig_91	92.75		True
unknown
3453	3662	2288805	2289014	pa_ill_pa_contig44	contig_91	93.33		True
unknown
4118	4233	2289472	2289587	pa_ill_pa_contig44	contig_91	93.1		True
unknown
4268	4718	2289625	2290075	pa_ill_pa_contig44	contig_91	92.68		True
unknown
4882	5195	2290239	2290552	pa_ill_pa_contig44	contig_91	96.18		True
unknown
529	593	3035551	3035615	pa_ill_pa_contig44	contig_91	98.46		True
unknown
995	1106	3036023	3036134	pa_ill_pa_contig44	contig_91	91.07		True
unknown
1375	1536	3036402	3036563	pa_ill_pa_contig44	contig_91	93.21		True
unknown
1542	1650	3036569	3036677	pa_ill_pa_contig44	contig_91	90.83		True
unknown
1660	1760	3036687	3036787	pa_ill_pa_contig44	contig_91	94.06		True
unknown
1813	1967	3036840	3036994	pa_ill_pa_contig44	contig_91	92.26		True
unknown
1975	2060	3037002	3037087	pa_ill_pa_contig44	contig_91	91.86		True
unknown
3374	3442	3038554	3038622	pa_ill_pa_contig44	contig_91	92.75		True
unknown
3453	3662	3038632	3038841	pa_ill_pa_contig44	contig_91	93.81		True
unknown
4118	4233	3039299	3039414	pa_ill_pa_contig44	contig_91	93.1		True
unknown
4268	4718	3039452	3039902	pa_ill_pa_contig44	contig_91	92.68		True
unknown
4882	5195	3040066	3040379	pa_ill_pa_contig44	contig_91	96.18		True
unknown
CONTIG	contig_91	4758939	mis_unaligned
4882	5195	304368	304055	pa_ill_pa_contig44	contig_92	96.18		True
unknown
4268	4814	304981	304435	pa_ill_pa_contig44	contig_92	91.59		True
unknown
4118	4231	305134	305021	pa_ill_pa_contig44	contig_92	93.86		True
unknown
3453	3662	305799	305590	pa_ill_pa_contig44	contig_92	93.81		True
unknown
3374	3442	305877	305809	pa_ill_pa_contig44	contig_92	94.2		True
unknown
2687	2800	306575	306462	pa_ill_pa_contig44	contig_92	91.23		True
unknown
1975	2060	307247	307162	pa_ill_pa_contig44	contig_92	91.86		True
unknown
1813	1967	307409	307255	pa_ill_pa_contig44	contig_92	92.26		True
unknown
1375	1536	307847	307686	pa_ill_pa_contig44	contig_92	93.83		True
unknown
997	1158	308225	308064	pa_ill_pa_contig44	contig_92	90.12		True
unknown
529	593	308699	308635	pa_ill_pa_contig44	contig_92	98.46		True
unknown
4882	5195	1012697	1012384	pa_ill_pa_contig44	contig_92	96.18		True
unknown
4268	4831	1013311	1012748	pa_ill_pa_contig44	contig_92	90.96		True
unknown
4118	4231	1013464	1013351	pa_ill_pa_contig44	contig_92	93.86		True
unknown
3453	3662	1014129	1013920	pa_ill_pa_contig44	contig_92	93.81		True
unknown
3374	3442	1014207	1014139	pa_ill_pa_contig44	contig_92	94.2		True
unknown
2687	2800	1014905	1014792	pa_ill_pa_contig44	contig_92	91.23		True
unknown
1975	2060	1015583	1015498	pa_ill_pa_contig44	contig_92	91.86		True
unknown
1813	1967	1015745	1015591	pa_ill_pa_contig44	contig_92	92.26		True
unknown
1375	1536	1016184	1016023	pa_ill_pa_contig44	contig_92	93.83		True
unknown
997	1158	1016562	1016401	pa_ill_pa_contig44	contig_92	90.12		True
unknown
529	593	1017036	1016972	pa_ill_pa_contig44	contig_92	98.46		True
unknown
529	593	1556043	1556107	pa_ill_pa_contig44	contig_92	98.46		True
unknown
997	1158	1556517	1556678	pa_ill_pa_contig44	contig_92	90.12		True
unknown
1375	1536	1556895	1557056	pa_ill_pa_contig44	contig_92	93.83		True
unknown
1813	1967	1557334	1557488	pa_ill_pa_contig44	contig_92	92.26		True
unknown
1975	2060	1557496	1557581	pa_ill_pa_contig44	contig_92	91.86		True
unknown
2687	2800	1558091	1558204	pa_ill_pa_contig44	contig_92	91.23		True
unknown
2892	3062	1558305	1558475	pa_ill_pa_contig44	contig_92	91.23		True
unknown
3374	3442	1558789	1558857	pa_ill_pa_contig44	contig_92	94.2		True
unknown
3453	3662	1558867	1559076	pa_ill_pa_contig44	contig_92	93.81		True
unknown
4118	4231	1559532	1559645	pa_ill_pa_contig44	contig_92	93.86		True
unknown
4268	4718	1559685	1560135	pa_ill_pa_contig44	contig_92	92.68		True
unknown
4882	5195	1560299	1560612	pa_ill_pa_contig44	contig_92	96.18		True
unknown
529	593	1649662	1649726	pa_ill_pa_contig44	contig_92	98.46		True
unknown
997	1158	1650136	1650297	pa_ill_pa_contig44	contig_92	90.12		True
unknown
1375	1536	1650514	1650675	pa_ill_pa_contig44	contig_92	93.83		True
unknown
1813	1967	1650952	1651106	pa_ill_pa_contig44	contig_92	92.26		True
unknown
1975	2060	1651114	1651199	pa_ill_pa_contig44	contig_92	91.86		True
unknown
2687	2800	1651801	1651914	pa_ill_pa_contig44	contig_92	91.23		True
unknown
2892	3062	1652015	1652185	pa_ill_pa_contig44	contig_92	91.23		True
unknown
3374	3442	1652499	1652567	pa_ill_pa_contig44	contig_92	94.2		True
unknown
3453	3662	1652577	1652786	pa_ill_pa_contig44	contig_92	93.81		True
unknown
4118	4231	1653242	1653355	pa_ill_pa_contig44	contig_92	93.86		True
unknown
4268	4385	1653395	1653512	pa_ill_pa_contig44	contig_92	94.92		True
unknown
4391	4831	1653520	1653960	pa_ill_pa_contig44	contig_92	90.25		True
unknown
4882	5195	1654011	1654324	pa_ill_pa_contig44	contig_92	96.18		True
unknown
529	593	1780789	1780853	pa_ill_pa_contig44	contig_92	98.46		True
unknown
997	1158	1781263	1781424	pa_ill_pa_contig44	contig_92	90.12		True
unknown
1375	1536	1781641	1781802	pa_ill_pa_contig44	contig_92	93.83		True
unknown
1813	1967	1782080	1782234	pa_ill_pa_contig44	contig_92	92.26		True
unknown
1975	2060	1782242	1782327	pa_ill_pa_contig44	contig_92	91.86		True
unknown
2687	2800	1782837	1782950	pa_ill_pa_contig44	contig_92	91.23		True
unknown
2892	3062	1783051	1783221	pa_ill_pa_contig44	contig_92	91.23		True
unknown
3374	3442	1783535	1783603	pa_ill_pa_contig44	contig_92	94.2		True
unknown
3453	3662	1783613	1783822	pa_ill_pa_contig44	contig_92	93.81		True
unknown
4118	4231	1784278	1784391	pa_ill_pa_contig44	contig_92	93.86		True
unknown
4268	4718	1784431	1784881	pa_ill_pa_contig44	contig_92	92.68		True
unknown
4882	5195	1785045	1785358	pa_ill_pa_contig44	contig_92	96.18		True
unknown
529	593	1822192	1822256	pa_ill_pa_contig44	contig_92	98.46		True
unknown
997	1158	1822666	1822827	pa_ill_pa_contig44	contig_92	90.12		True
unknown
1375	1536	1823044	1823205	pa_ill_pa_contig44	contig_92	93.83		True
unknown
1813	1967	1823483	1823637	pa_ill_pa_contig44	contig_92	92.26		True
unknown
1975	2060	1823645	1823730	pa_ill_pa_contig44	contig_92	91.86		True
unknown
2687	2800	1824240	1824353	pa_ill_pa_contig44	contig_92	91.23		True
unknown
2892	3062	1824454	1824624	pa_ill_pa_contig44	contig_92	91.23		True
unknown
3374	3442	1824938	1825006	pa_ill_pa_contig44	contig_92	94.2		True
unknown
