S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
207389	310075	1	102675	ec_ill_ec_contig2	contig_95	99.97		True
fake: not a misassembly [fragmentation of reference genome]
1	21779	2287437	2265660	ec_ill_ec_contig49	contig_95	99.99		True
fake: not a misassembly [fragmentation of reference genome]
22	507	2287991	2287506	ec_ill_ec_contig104	contig_95	91.77		True
local misassembly [fragmentation of reference genome]
1	181861	2469834	2288087	ec_ill_ec_contig6	contig_95	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1463	2469835	2471242	ec_ill_ec_contig65	contig_95	99.25		True
local misassembly
1876	4847	2471654	2474627	ec_ill_ec_contig65	contig_95	99.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	17355	2491979	2474628	ec_ill_ec_contig52	contig_95	99.88		True
local misassembly [fragmentation of reference genome]
6	105426	2492598	2597994	ec_ill_ec_contig5	contig_95	99.78		True
local misassembly
105527	184250	2597995	2676712	ec_ill_ec_contig5	contig_95	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	2677943	2676713	ec_ill_ec_contig79	contig_95	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	67050	2677944	2744983	ec_ill_ec_contig29	contig_95	99.98		True
fake: not a misassembly [fragmentation of reference genome]
1	59988	2745865	2805838	ec_ill_ec_contig32	contig_95	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	2805839	2807068	ec_ill_ec_contig79	contig_95	99.78		True
indel: indel (> 5bp) [fragmentation of reference genome]
33156	119686	2893684	2807069	ec_ill_ec_contig10	contig_95	99.83		True
local misassembly
1	32653	2926332	2893685	ec_ill_ec_contig10	contig_95	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1979	2926333	2928256	ec_ill_ec_contig73	contig_95	98.18		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	617	2928818	2928257	ec_ill_ec_contig91	contig_95	95.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	645	2928819	2929463	ec_ill_ec_contig94	contig_95	99.22		True
fake: not a misassembly [fragmentation of reference genome]
1	1028	2929717	2930744	ec_ill_ec_contig84	contig_95	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	645	2930745	2931334	ec_ill_ec_contig94	contig_95	99.22		True
indel: indel (> 5bp) [fragmentation of reference genome]
21	331	2931335	2931645	ec_ill_ec_contig25	contig_95	97.72		True
translocation
1	1672	2931646	2933315	ec_ill_ec_contig76	contig_95	99.76		True
translocation
182	998	2933316	2934131	ec_ill_ec_contig36	contig_95	94.92		True
relocation, inconsistency = -1267
1	43039	2934401	2977432	ec_ill_ec_contig36	contig_95	99.95		True
local misassembly
42883	42981	2977581	2977679	ec_ill_ec_contig36	contig_95	98.99		True
local misassembly [fragmentation of reference genome]
1	101963	2978309	3080248	ec_ill_ec_contig17	contig_95	99.96		True
fake: not a misassembly [fragmentation of reference genome]
22	507	3080802	3080317	ec_ill_ec_contig104	contig_95	91.77		True
local misassembly [fragmentation of reference genome]
1	4424	3080898	3085320	ec_ill_ec_contig28	contig_95	99.98		True
translocation
1	5981	3085321	3091299	ec_ill_ec_contig63	contig_95	99.9		True
fake: not a misassembly [fragmentation of reference genome]
22	507	3091852	3091367	ec_ill_ec_contig104	contig_95	91.77		True
local misassembly [fragmentation of reference genome]
1	70123	3091948	3162059	ec_ill_ec_contig28	contig_95	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	3162060	3163290	ec_ill_ec_contig79	contig_95	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	89333	3252602	3163291	ec_ill_ec_contig22	contig_95	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1166	3252603	3253713	ec_ill_ec_contig81	contig_95	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	64433	3318141	3253714	ec_ill_ec_contig30	contig_95	99.96		True
fake: not a misassembly [fragmentation of reference genome]
22	507	3318696	3318211	ec_ill_ec_contig104	contig_95	91.77		True
local misassembly [fragmentation of reference genome]
1	10296	3329085	3318792	ec_ill_ec_contig58	contig_95	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	576	3329086	3329592	ec_ill_ec_contig95	contig_95	95.27		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1347	3329593	3330938	ec_ill_ec_contig78	contig_95	99.93		True
translocation
26439	26892	3330939	3331392	ec_ill_ec_contig47	contig_95	100.0		True
fake: not a misassembly [fragmentation of reference genome]
71159	71855	3332193	3331495	ec_ill_ec_contig25	contig_95	96.28		True
translocation
1	2582	3332389	3334970	ec_ill_ec_contig71	contig_95	99.88		True
translocation
124	1802	3335336	3337014	ec_ill_ec_contig61	contig_95	93.16		True
translocation
1	31854	3337015	3368852	ec_ill_ec_contig40	contig_95	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	670	3368853	3369467	ec_ill_ec_contig92	contig_95	99.4		True
fake: not a misassembly [fragmentation of reference genome]
1	507	3369711	3370217	ec_ill_ec_contig104	contig_95	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	7319	3377603	3370285	ec_ill_ec_contig62	contig_95	99.86		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	569	3378116	3377604	ec_ill_ec_contig97	contig_95	96.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	31737	3378117	3409845	ec_ill_ec_contig41	contig_95	99.94		True
local misassembly [fragmentation of reference genome]
22	300	3409941	3410219	ec_ill_ec_contig104	contig_95	91.77		True
local misassembly [fragmentation of reference genome]
1	111329	3410220	3521529	ec_ill_ec_contig11	contig_95	99.97		True
fake: not a misassembly [fragmentation of reference genome]
1	110908	3521809	3632692	ec_ill_ec_contig13	contig_95	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	573	3632693	3633210	ec_ill_ec_contig96	contig_95	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	967	3634176	3633211	ec_ill_ec_contig85	contig_95	99.79		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	592	3634713	3634177	ec_ill_ec_contig93	contig_95	98.61		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	839	3634714	3635551	ec_ill_ec_contig88	contig_95	99.66		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1084	3636635	3635552	ec_ill_ec_contig82	contig_95	98.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	937	3636636	3637517	ec_ill_ec_contig86	contig_95	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	580	3637518	3638040	ec_ill_ec_contig100	contig_95	98.97		True
fake: not a misassembly [fragmentation of reference genome]
1	19021	3657500	3638488	ec_ill_ec_contig50	contig_95	99.87		True
fake: not a misassembly [fragmentation of reference genome]
1	125137	3782739	3657620	ec_ill_ec_contig9	contig_95	99.93		True
local misassembly [fragmentation of reference genome]
1	71131	3854013	3782864	ec_ill_ec_contig26	contig_95	99.91		True
fake: not a misassembly [fragmentation of reference genome]
1	3119	3854895	3858012	ec_ill_ec_contig69	contig_95	99.78		True
fake: not a misassembly [fragmentation of reference genome]
1	38051	3858626	3896670	ec_ill_ec_contig38	contig_95	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1177	3897791	3896671	ec_ill_ec_contig80	contig_95	99.27		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	70438	3968216	3897792	ec_ill_ec_contig27	contig_95	99.98		True
translocation
124743	125137	3968217	3968610	ec_ill_ec_contig9	contig_95	96.71		True
fake: not a misassembly [fragmentation of reference genome]
70844	71136	3969022	3968730	ec_ill_ec_contig26	contig_95	99.32		True
translocation
1	595	3969822	3969228	ec_ill_ec_contig99	contig_95	100.0		True
translocation
9004	9482	3970301	3969823	ec_ill_ec_contig55	contig_95	96.15		True
translocation
1	292	3970593	3970302	ec_ill_ec_contig13	contig_95	97.96		True
local misassembly [fragmentation of reference genome]
22	507	3971456	3971941	ec_ill_ec_contig104	contig_95	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	13785	3985795	3972009	ec_ill_ec_contig56	contig_95	99.93		True
translocation
18517	19021	3985796	3986298	ec_ill_ec_contig50	contig_95	94.1		True
fake: not a misassembly [fragmentation of reference genome]
56	580	3987270	3986746	ec_ill_ec_contig100	contig_95	99.66		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	920	3988135	3987271	ec_ill_ec_contig87	contig_95	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1084	3988136	3989218	ec_ill_ec_contig82	contig_95	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	839	3990057	3989219	ec_ill_ec_contig88	contig_95	95.2		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	647	3990058	3990649	ec_ill_ec_contig93	contig_95	99.69		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	550	3990650	3991144	ec_ill_ec_contig102	contig_95	100.0		True
translocation
551	905	3991145	3991499	ec_ill_ec_contig85	contig_95	94.13		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	628	3992078	3991506	ec_ill_ec_contig96	contig_95	99.2		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	57666	3992079	4049733	ec_ill_ec_contig3	contig_95	99.94		True
local misassembly
57763	229060	4049734	4221002	ec_ill_ec_contig3	contig_95	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	4221003	4222233	ec_ill_ec_contig79	contig_95	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	98775	4222234	4320992	ec_ill_ec_contig18	contig_95	99.98		True
fake: not a misassembly [fragmentation of reference genome]
22	507	4321545	4321060	ec_ill_ec_contig104	contig_95	91.77		True
local misassembly [fragmentation of reference genome]
1	12868	4321641	4334506	ec_ill_ec_contig57	contig_95	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	31688	4366191	4334507	ec_ill_ec_contig42	contig_95	99.97		True
local misassembly [fragmentation of reference genome]
22	507	4366287	4366772	ec_ill_ec_contig104	contig_95	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	18741	4385576	4366840	ec_ill_ec_contig51	contig_95	99.95		True
translocation
1	395	4385970	4385577	ec_ill_ec_contig9	contig_95	96.99		True
fake: not a misassembly [fragmentation of reference genome]
1	384	4386090	4386473	ec_ill_ec_contig50	contig_95	98.97		True
translocation
1	14377	4400847	4386474	ec_ill_ec_contig55	contig_95	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1029	4400848	4401821	ec_ill_ec_contig82	contig_95	99.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1970	4401822	4403791	ec_ill_ec_contig74	contig_95	100.0		True
translocation
569	912	4403792	4404133	ec_ill_ec_contig85	contig_95	93.23		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	628	4404706	4404134	ec_ill_ec_contig96	contig_95	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	27345	4404707	4432052	ec_ill_ec_contig46	contig_95	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	510	4432053	4432507	ec_ill_ec_contig101	contig_95	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	7694	4440200	4432508	ec_ill_ec_contig61	contig_95	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	576	4440776	4440201	ec_ill_ec_contig95	contig_95	99.05		True
fake: not a misassembly [fragmentation of reference genome]
56	2582	4443515	4440992	ec_ill_ec_contig71	contig_95	99.88		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	97294	4443516	4540789	ec_ill_ec_contig19	contig_95	99.97		True
local misassembly [fragmentation of reference genome]
22	507	4540885	4541370	ec_ill_ec_contig104	contig_95	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	15362	4541438	4556792	ec_ill_ec_contig54	contig_95	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	541	4557278	4556793	ec_ill_ec_contig98	contig_95	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	207387	4557279	4764636	ec_ill_ec_contig2	contig_95	99.97		True
CONTIG	contig_95	4764636	misassembled
61742	62411	3592	4261	ec_ill_ec_contig18	contig_94	90.46		True
unknown
86744	86895	29114	29265	ec_ill_ec_contig18	contig_94	90.13		True
unknown
12548	12902	52538	52887	ec_ill_ec_contig57	contig_94	95.77		True
unknown
1447	1674	98662	98884	ec_ill_ec_contig46	contig_94	91.67		True
unknown
2541	2622	99751	99832	ec_ill_ec_contig46	contig_94	100.0		True
unknown
2522	2618	100702	100798	ec_ill_ec_contig46	contig_94	100.0		True
unknown
8170	9572	161914	163316	ec_ill_ec_contig19	contig_94	90.16		True
unknown
12488	12570	165522	165604	ec_ill_ec_contig19	contig_94	100.0		True
unknown
15784	15923	168921	169060	ec_ill_ec_contig19	contig_94	91.43		True
unknown
40775	41026	193978	194229	ec_ill_ec_contig19	contig_94	90.87		True
unknown
58890	58964	212019	212093	ec_ill_ec_contig19	contig_94	90.67		True
unknown
61030	61150	213971	214091	ec_ill_ec_contig19	contig_94	91.74		True
unknown
27576	28083	266988	267495	ec_ill_ec_contig45	contig_94	90.16		True
unknown
74525	74661	330864	331000	ec_ill_ec_contig2	contig_94	94.89		True
unknown
87016	87392	343593	343969	ec_ill_ec_contig2	contig_94	91.51		True
unknown
88970	89054	346175	346259	ec_ill_ec_contig2	contig_94	94.12		True
unknown
90776	90885	347980	348089	ec_ill_ec_contig2	contig_94	96.36		True
unknown
115894	115994	373789	373889	ec_ill_ec_contig2	contig_94	90.1		True
unknown
116001	116173	373896	374068	ec_ill_ec_contig2	contig_94	90.75		True
unknown
116175	116319	374069	374213	ec_ill_ec_contig2	contig_94	92.41		True
unknown
116478	116578	374372	374472	ec_ill_ec_contig2	contig_94	98.02		True
unknown
195522	196294	434016	434788	ec_ill_ec_contig2	contig_94	90.82		True
unknown
196299	196405	434793	434899	ec_ill_ec_contig2	contig_94	91.59		True
unknown
196584	196673	435228	435317	ec_ill_ec_contig2	contig_94	92.22		True
unknown
198409	199040	437511	438142	ec_ill_ec_contig2	contig_94	90.19		True
unknown
199046	199280	438148	438382	ec_ill_ec_contig2	contig_94	91.49		True
unknown
199282	200896	438383	439997	ec_ill_ec_contig2	contig_94	90.96		True
unknown
203126	203560	442226	442660	ec_ill_ec_contig2	contig_94	92.41		True
unknown
206545	206771	445622	445848	ec_ill_ec_contig2	contig_94	90.75		True
unknown
206811	207191	445887	446267	ec_ill_ec_contig2	contig_94	90.03		True
unknown
207297	208650	446366	447719	ec_ill_ec_contig2	contig_94	91.58		True
unknown
216758	217642	455884	456768	ec_ill_ec_contig2	contig_94	91.19		True
unknown
217647	218068	456773	457194	ec_ill_ec_contig2	contig_94	90.76		True
unknown
219863	220255	458988	459380	ec_ill_ec_contig2	contig_94	92.88		True
unknown
233843	234275	484104	484536	ec_ill_ec_contig2	contig_94	90.99		True
unknown
237040	237330	487362	487652	ec_ill_ec_contig2	contig_94	92.1		True
unknown
260093	260274	505768	505949	ec_ill_ec_contig2	contig_94	93.41		True
unknown
260304	260384	505987	506067	ec_ill_ec_contig2	contig_94	95.06		True
unknown
264560	264717	510237	510394	ec_ill_ec_contig2	contig_94	91.77		True
unknown
264719	265011	510395	510687	ec_ill_ec_contig2	contig_94	90.44		True
unknown
306183	306367	534574	534758	ec_ill_ec_contig2	contig_94	90.81		True
unknown
309851	310077	538234	538463	ec_ill_ec_contig2	contig_94	91.34		True
unknown
310109	310261	538380	538532	ec_ill_ec_contig2	contig_94	94.12		True
unknown
312315	312687	540591	540963	ec_ill_ec_contig2	contig_94	91.15		True
unknown
198093	198176	541365	541282	ec_ill_ec_contig4	contig_94	100.0		True
unknown
197996	198092	541579	541483	ec_ill_ec_contig4	contig_94	98.97		True
unknown
187963	188417	551540	551086	ec_ill_ec_contig4	contig_94	91.5		True
unknown
182975	186967	556662	552666	ec_ill_ec_contig4	contig_94	90.44		True
unknown
125195	125765	613705	613135	ec_ill_ec_contig4	contig_94	90.72		True
unknown
107352	107645	621582	621289	ec_ill_ec_contig4	contig_94	91.5		True
unknown
93553	95187	638887	637253	ec_ill_ec_contig4	contig_94	91.68		True
unknown
91893	91963	640547	640477	ec_ill_ec_contig4	contig_94	90.14		True
unknown
83293	83551	672798	672540	ec_ill_ec_contig4	contig_94	90.35		True
unknown
81787	81888	674323	674222	ec_ill_ec_contig4	contig_94	94.12		True
unknown
81710	81786	674401	674325	ec_ill_ec_contig4	contig_94	90.91		True
unknown
66243	66575	695415	695083	ec_ill_ec_contig4	contig_94	92.49		True
unknown
64538	64603	697131	697066	ec_ill_ec_contig4	contig_94	96.97		True
unknown
63895	63959	697848	697784	ec_ill_ec_contig4	contig_94	96.92		True
unknown
62580	63039	698953	698494	ec_ill_ec_contig4	contig_94	91.09		True
unknown
40691	41457	709276	708510	ec_ill_ec_contig4	contig_94	90.61		True
unknown
40593	40672	709372	709293	ec_ill_ec_contig4	contig_94	90.0		True
unknown
40014	40099	709950	709865	ec_ill_ec_contig4	contig_94	91.86		True
unknown
38778	38998	718351	718131	ec_ill_ec_contig4	contig_94	91.86		True
unknown
34867	35084	722179	721962	ec_ill_ec_contig4	contig_94	91.82		True
unknown
30669	30832	726322	726159	ec_ill_ec_contig4	contig_94	91.46		True
unknown
17552	17673	788007	787886	ec_ill_ec_contig4	contig_94	90.16		True
unknown
17311	17548	788248	788011	ec_ill_ec_contig4	contig_94	92.02		True
unknown
16248	16815	789309	788742	ec_ill_ec_contig4	contig_94	93.13		True
unknown
16072	16247	789486	789311	ec_ill_ec_contig4	contig_94	90.34		True
unknown
12698	13574	792875	792001	ec_ill_ec_contig4	contig_94	90.08		True
unknown
9772	10174	795633	795231	ec_ill_ec_contig4	contig_94	90.07		True
unknown
9652	9743	795756	795665	ec_ill_ec_contig4	contig_94	92.39		True
unknown
3406	3586	802086	801906	ec_ill_ec_contig4	contig_94	93.92		True
unknown
228	524	806113	805817	ec_ill_ec_contig16	contig_94	95.29		True
unknown
1876	4902	809126	806097	ec_ill_ec_contig65	contig_94	97.46		True
unknown
1	1463	810909	809445	ec_ill_ec_contig65	contig_94	97.14		True
unknown
1	351	810855	811201	ec_ill_ec_contig6	contig_94	96.3		True
unknown
5624	5704	816905	816985	ec_ill_ec_contig39	contig_94	91.36		True
unknown
5705	6050	816987	817332	ec_ill_ec_contig39	contig_94	91.33		True
unknown
6054	6151	817333	817430	ec_ill_ec_contig39	contig_94	92.86		True
unknown
6183	6300	817462	817579	ec_ill_ec_contig39	contig_94	90.68		True
unknown
12751	13132	824208	824589	ec_ill_ec_contig39	contig_94	97.64		True
unknown
13134	13897	824590	825353	ec_ill_ec_contig39	contig_94	92.54		True
unknown
13898	14347	825368	825817	ec_ill_ec_contig39	contig_94	91.56		True
unknown
14349	14864	825818	826333	ec_ill_ec_contig39	contig_94	92.64		True
unknown
15004	15150	826477	826623	ec_ill_ec_contig39	contig_94	91.16		True
unknown
18536	18631	830007	830102	ec_ill_ec_contig39	contig_94	91.67		True
unknown
19292	19493	831467	831668	ec_ill_ec_contig39	contig_94	92.57		True
unknown
