S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
207389	310075	1	102675	ec_ill_ec_contig2	contig_92	99.96		True
1	88468	1649102	1560660	ec_ill_ec_contig23	contig_92	99.96		True
fake: not a misassembly [fragmentation of reference genome]
1	1463	1649506	1650968	ec_ill_ec_contig65	contig_92	99.59		True
local misassembly
1876	4902	1651380	1654406	ec_ill_ec_contig65	contig_92	99.64		True
fake: not a misassembly [fragmentation of reference genome]
1	53688	1654625	1708303	ec_ill_ec_contig33	contig_92	99.97		True
local misassembly [fragmentation of reference genome]
1	71920	1708304	1780209	ec_ill_ec_contig24	contig_92	99.97		True
fake: not a misassembly [fragmentation of reference genome]
1	1463	1780609	1782070	ec_ill_ec_contig65	contig_92	99.79		True
local misassembly
1876	4902	1782391	1785417	ec_ill_ec_contig65	contig_92	99.7		True
fake: not a misassembly [fragmentation of reference genome]
1	4268	1789900	1785636	ec_ill_ec_contig66	contig_92	99.88		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	976	1789901	1790820	ec_ill_ec_contig83	contig_92	99.61		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	30843	1821657	1790821	ec_ill_ec_contig43	contig_92	99.93		True
translocation
56	399	1821999	1821658	ec_ill_ec_contig6	contig_92	98.24		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1463	1822000	1823462	ec_ill_ec_contig65	contig_92	99.73		True
local misassembly
1876	4902	1823783	1826809	ec_ill_ec_contig65	contig_92	99.5		True
fake: not a misassembly [fragmentation of reference genome]
1	3011	1826811	1829823	ec_ill_ec_contig8	contig_92	99.89		True
indel: stretch of mismatches
3012	83127	1829824	1909816	ec_ill_ec_contig8	contig_92	99.83		True
local misassembly
82979	138617	1910007	1965635	ec_ill_ec_contig8	contig_92	99.96		True
fake: not a misassembly [fragmentation of reference genome]
22	507	1966188	1965703	ec_ill_ec_contig104	contig_92	91.77		True
local misassembly [fragmentation of reference genome]
1	30252	1966284	1996530	ec_ill_ec_contig44	contig_92	99.97		True
fake: not a misassembly [fragmentation of reference genome]
1	107753	2104446	1996722	ec_ill_ec_contig14	contig_92	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1166	2104447	2105558	ec_ill_ec_contig81	contig_92	99.75		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	9696	2105559	2115252	ec_ill_ec_contig59	contig_92	99.98		True
indel: indel (<= 5bp) [fragmentation of reference genome]
56	502	2115774	2115325	ec_ill_ec_contig104	contig_92	99.01		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3545	2115775	2119317	ec_ill_ec_contig67	contig_92	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	744	2120006	2119318	ec_ill_ec_contig89	contig_92	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	89591	2209587	2120007	ec_ill_ec_contig21	contig_92	99.97		True
fake: not a misassembly [fragmentation of reference genome]
42469	50645	2217977	2209802	ec_ill_ec_contig35	contig_92	99.85		True
local misassembly
1	42569	2260531	2217978	ec_ill_ec_contig35	contig_92	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	2261762	2260532	ec_ill_ec_contig79	contig_92	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3185	2264947	2261763	ec_ill_ec_contig68	contig_92	99.97		True
local misassembly [fragmentation of reference genome]
22	507	2265043	2265528	ec_ill_ec_contig104	contig_92	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	21779	2287372	2265596	ec_ill_ec_contig49	contig_92	99.98		True
fake: not a misassembly [fragmentation of reference genome]
22	507	2287926	2287441	ec_ill_ec_contig104	contig_92	91.77		True
local misassembly [fragmentation of reference genome]
1	181861	2469770	2288022	ec_ill_ec_contig6	contig_92	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1463	2469771	2471176	ec_ill_ec_contig65	contig_92	99.25		True
local misassembly
1876	4847	2471589	2474562	ec_ill_ec_contig65	contig_92	99.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	17355	2491915	2474563	ec_ill_ec_contig52	contig_92	99.88		True
local misassembly [fragmentation of reference genome]
6	105426	2492538	2597931	ec_ill_ec_contig5	contig_92	99.77		True
local misassembly
105527	184250	2597932	2676644	ec_ill_ec_contig5	contig_92	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	2677874	2676645	ec_ill_ec_contig79	contig_92	99.78		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	67050	2677875	2744914	ec_ill_ec_contig29	contig_92	99.98		True
fake: not a misassembly [fragmentation of reference genome]
1	59988	2745796	2805773	ec_ill_ec_contig32	contig_92	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	2805774	2807002	ec_ill_ec_contig79	contig_92	99.55		True
indel: indel (> 5bp) [fragmentation of reference genome]
33156	119686	2893625	2807003	ec_ill_ec_contig10	contig_92	99.83		True
local misassembly
1	32653	2926269	2893626	ec_ill_ec_contig10	contig_92	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1979	2926270	2928195	ec_ill_ec_contig73	contig_92	98.08		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	617	2928756	2928196	ec_ill_ec_contig91	contig_92	95.39		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	645	2928757	2929401	ec_ill_ec_contig94	contig_92	99.22		True
fake: not a misassembly [fragmentation of reference genome]
1	1028	2929655	2930682	ec_ill_ec_contig84	contig_92	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	645	2930683	2931272	ec_ill_ec_contig94	contig_92	99.22		True
indel: indel (> 5bp) [fragmentation of reference genome]
21	331	2931273	2931583	ec_ill_ec_contig25	contig_92	97.72		True
translocation
1	1672	2931584	2933253	ec_ill_ec_contig76	contig_92	99.76		True
translocation
182	998	2933254	2934069	ec_ill_ec_contig36	contig_92	94.81		True
relocation, inconsistency = -1267
1	43039	2934339	2977370	ec_ill_ec_contig36	contig_92	99.95		True
local misassembly
42883	42981	2977519	2977617	ec_ill_ec_contig36	contig_92	98.99		True
local misassembly [fragmentation of reference genome]
1	101963	2978247	3080185	ec_ill_ec_contig17	contig_92	99.96		True
fake: not a misassembly [fragmentation of reference genome]
22	507	3080739	3080254	ec_ill_ec_contig104	contig_92	91.77		True
local misassembly [fragmentation of reference genome]
1	4424	3080835	3085258	ec_ill_ec_contig28	contig_92	99.96		True
translocation
1	5981	3085259	3091238	ec_ill_ec_contig63	contig_92	99.95		True
fake: not a misassembly [fragmentation of reference genome]
22	507	3091791	3091306	ec_ill_ec_contig104	contig_92	91.56		True
local misassembly [fragmentation of reference genome]
1	70123	3091887	3161992	ec_ill_ec_contig28	contig_92	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	3161993	3163223	ec_ill_ec_contig79	contig_92	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	89333	3252536	3163224	ec_ill_ec_contig22	contig_92	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1166	3252537	3253646	ec_ill_ec_contig81	contig_92	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	64433	3318061	3253647	ec_ill_ec_contig30	contig_92	99.95		True
fake: not a misassembly [fragmentation of reference genome]
22	507	3318616	3318131	ec_ill_ec_contig104	contig_92	91.77		True
local misassembly [fragmentation of reference genome]
1	10296	3329003	3318713	ec_ill_ec_contig58	contig_92	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	576	3329004	3329511	ec_ill_ec_contig95	contig_92	95.43		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1347	3329512	3330857	ec_ill_ec_contig78	contig_92	99.93		True
translocation
26439	26892	3330858	3331311	ec_ill_ec_contig47	contig_92	100.0		True
fake: not a misassembly [fragmentation of reference genome]
71159	71855	3332111	3331414	ec_ill_ec_contig25	contig_92	96.14		True
translocation
1	2582	3332307	3334888	ec_ill_ec_contig71	contig_92	99.96		True
translocation
124	1802	3335254	3336932	ec_ill_ec_contig61	contig_92	93.16		True
translocation
1	31854	3336933	3368772	ec_ill_ec_contig40	contig_92	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	670	3368773	3369387	ec_ill_ec_contig92	contig_92	99.4		True
fake: not a misassembly [fragmentation of reference genome]
1	507	3369631	3370137	ec_ill_ec_contig104	contig_92	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	7319	3377523	3370205	ec_ill_ec_contig62	contig_92	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	569	3378036	3377524	ec_ill_ec_contig97	contig_92	96.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	31737	3378037	3409761	ec_ill_ec_contig41	contig_92	99.94		True
local misassembly [fragmentation of reference genome]
22	300	3409857	3410135	ec_ill_ec_contig104	contig_92	91.77		True
local misassembly [fragmentation of reference genome]
1	111329	3410136	3521439	ec_ill_ec_contig11	contig_92	99.97		True
fake: not a misassembly [fragmentation of reference genome]
1	110908	3521719	3632591	ec_ill_ec_contig13	contig_92	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	573	3632592	3633109	ec_ill_ec_contig96	contig_92	99.2		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	967	3634074	3633110	ec_ill_ec_contig85	contig_92	99.69		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	592	3634610	3634075	ec_ill_ec_contig93	contig_92	98.45		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	839	3634611	3635448	ec_ill_ec_contig88	contig_92	99.66		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1084	3636534	3635449	ec_ill_ec_contig82	contig_92	98.8		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	937	3636535	3637416	ec_ill_ec_contig86	contig_92	99.79		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	580	3637417	3637940	ec_ill_ec_contig100	contig_92	99.14		True
fake: not a misassembly [fragmentation of reference genome]
1	19021	3657403	3638388	ec_ill_ec_contig50	contig_92	99.83		True
fake: not a misassembly [fragmentation of reference genome]
1	125137	3782641	3657523	ec_ill_ec_contig9	contig_92	99.94		True
local misassembly [fragmentation of reference genome]
1	71131	3853911	3782766	ec_ill_ec_contig26	contig_92	99.9		True
fake: not a misassembly [fragmentation of reference genome]
1	3119	3854793	3857910	ec_ill_ec_contig69	contig_92	99.78		True
fake: not a misassembly [fragmentation of reference genome]
1	38051	3858524	3896567	ec_ill_ec_contig38	contig_92	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1177	3897689	3896568	ec_ill_ec_contig80	contig_92	99.35		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	70438	3968111	3897690	ec_ill_ec_contig27	contig_92	99.97		True
translocation
124743	125137	3968112	3968505	ec_ill_ec_contig9	contig_92	96.71		True
fake: not a misassembly [fragmentation of reference genome]
70844	71136	3968917	3968625	ec_ill_ec_contig26	contig_92	99.32		True
translocation
1	595	3969717	3969123	ec_ill_ec_contig99	contig_92	100.0		True
translocation
9004	9482	3970196	3969718	ec_ill_ec_contig55	contig_92	96.15		True
translocation
1	292	3970488	3970197	ec_ill_ec_contig13	contig_92	97.96		True
local misassembly [fragmentation of reference genome]
22	507	3971351	3971836	ec_ill_ec_contig104	contig_92	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	13785	3985685	3971904	ec_ill_ec_contig56	contig_92	99.91		True
translocation
18517	19021	3985686	3986189	ec_ill_ec_contig50	contig_92	94.1		True
fake: not a misassembly [fragmentation of reference genome]
56	580	3987161	3986637	ec_ill_ec_contig100	contig_92	99.66		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	920	3988026	3987162	ec_ill_ec_contig87	contig_92	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1084	3988027	3989109	ec_ill_ec_contig82	contig_92	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	839	3989950	3989110	ec_ill_ec_contig88	contig_92	94.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	647	3989951	3990542	ec_ill_ec_contig93	contig_92	99.69		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	550	3990543	3991037	ec_ill_ec_contig102	contig_92	100.0		True
translocation
551	905	3991038	3991392	ec_ill_ec_contig85	contig_92	94.13		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	628	3991971	3991399	ec_ill_ec_contig96	contig_92	99.2		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	57666	3991972	4049628	ec_ill_ec_contig3	contig_92	99.94		True
local misassembly
57763	229060	4049629	4220902	ec_ill_ec_contig3	contig_92	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	4220903	4222133	ec_ill_ec_contig79	contig_92	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	98775	4222134	4320889	ec_ill_ec_contig18	contig_92	99.98		True
fake: not a misassembly [fragmentation of reference genome]
22	507	4321442	4320957	ec_ill_ec_contig104	contig_92	91.77		True
local misassembly [fragmentation of reference genome]
1	12868	4321538	4334401	ec_ill_ec_contig57	contig_92	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	31688	4366085	4334402	ec_ill_ec_contig42	contig_92	99.99		True
local misassembly [fragmentation of reference genome]
22	507	4366181	4366665	ec_ill_ec_contig104	contig_92	91.56		True
fake: not a misassembly [fragmentation of reference genome]
1	18741	4385465	4366733	ec_ill_ec_contig51	contig_92	99.94		True
translocation
1	395	4385859	4385466	ec_ill_ec_contig9	contig_92	96.99		True
fake: not a misassembly [fragmentation of reference genome]
1	384	4385979	4386362	ec_ill_ec_contig50	contig_92	98.97		True
translocation
1	14377	4400731	4386363	ec_ill_ec_contig55	contig_92	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1029	4400732	4401704	ec_ill_ec_contig82	contig_92	99.45		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1970	4401705	4403674	ec_ill_ec_contig74	contig_92	100.0		True
translocation
569	912	4403675	4404014	ec_ill_ec_contig85	contig_92	92.81		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	628	4404587	4404015	ec_ill_ec_contig96	contig_92	99.68		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	27345	4404588	4431931	ec_ill_ec_contig46	contig_92	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	510	4431932	4432386	ec_ill_ec_contig101	contig_92	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	7694	4440075	4432387	ec_ill_ec_contig61	contig_92	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	576	4440651	4440076	ec_ill_ec_contig95	contig_92	99.05		True
fake: not a misassembly [fragmentation of reference genome]
56	2582	4443393	4440867	ec_ill_ec_contig71	contig_92	99.88		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	97294	4443394	4540664	ec_ill_ec_contig19	contig_92	99.96		True
local misassembly [fragmentation of reference genome]
22	507	4540760	4541245	ec_ill_ec_contig104	contig_92	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	15362	4541313	4556668	ec_ill_ec_contig54	contig_92	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	541	4557154	4556669	ec_ill_ec_contig98	contig_92	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	207387	4557155	4764521	ec_ill_ec_contig2	contig_92	99.96		True
CONTIG	contig_92	4764521	misassembled
61742	62411	3592	4261	ec_ill_ec_contig18	contig_91	90.46		True
unknown
86744	86895	29112	29263	ec_ill_ec_contig18	contig_91	90.13		True
unknown
12548	12902	52535	52884	ec_ill_ec_contig57	contig_91	95.77		True
unknown
1447	1674	98656	98878	ec_ill_ec_contig46	contig_91	91.67		True
unknown
2541	2622	99745	99826	ec_ill_ec_contig46	contig_91	100.0		True
unknown
2522	2618	100696	100792	ec_ill_ec_contig46	contig_91	100.0		True
unknown
8170	9572	161900	163302	ec_ill_ec_contig19	contig_91	90.16		True
unknown
12488	12570	165508	165590	ec_ill_ec_contig19	contig_91	100.0		True
unknown
15784	15923	168907	169046	ec_ill_ec_contig19	contig_91	91.43		True
unknown
40775	41026	193966	194217	ec_ill_ec_contig19	contig_91	90.87		True
unknown
58890	58964	212005	212079	ec_ill_ec_contig19	contig_91	90.67		True
unknown
61030	61150	213957	214077	ec_ill_ec_contig19	contig_91	91.74		True
unknown
27576	28083	266974	267481	ec_ill_ec_contig45	contig_91	90.16		True
unknown
74525	74661	330847	330983	ec_ill_ec_contig2	contig_91	94.89		True
unknown
87016	87392	343573	343949	ec_ill_ec_contig2	contig_91	91.51		True
unknown
88970	89054	346155	346239	ec_ill_ec_contig2	contig_91	94.12		True
unknown
90776	90885	347960	348069	ec_ill_ec_contig2	contig_91	96.36		True
unknown
115894	115994	373776	373876	ec_ill_ec_contig2	contig_91	90.1		True
unknown
116001	116173	373883	374055	ec_ill_ec_contig2	contig_91	90.75		True
unknown
116175	116319	374056	374200	ec_ill_ec_contig2	contig_91	92.41		True
unknown
116478	116578	374359	374459	ec_ill_ec_contig2	contig_91	98.02		True
unknown
140940	141014	381918	381992	ec_ill_ec_contig2	contig_91	93.33		True
unknown
142155	142871	383137	383853	ec_ill_ec_contig2	contig_91	94.14		True
unknown
196299	196405	434783	434889	ec_ill_ec_contig2	contig_91	91.59		True
unknown
196584	196673	435218	435307	ec_ill_ec_contig2	contig_91	92.22		True
unknown
198394	199040	437624	438270	ec_ill_ec_contig2	contig_91	90.26		True
unknown
199046	199280	438276	438510	ec_ill_ec_contig2	contig_91	91.49		True
unknown
199282	200896	438511	440125	ec_ill_ec_contig2	contig_91	90.96		True
unknown
203126	203560	442354	442788	ec_ill_ec_contig2	contig_91	92.41		True
unknown
206545	206771	445750	445976	ec_ill_ec_contig2	contig_91	90.75		True
unknown
207297	208650	446494	447847	ec_ill_ec_contig2	contig_91	91.58		True
unknown
216758	217642	456010	456894	ec_ill_ec_contig2	contig_91	91.19		True
unknown
217647	218068	456899	457320	ec_ill_ec_contig2	contig_91	90.76		True
unknown
219863	220255	459114	459506	ec_ill_ec_contig2	contig_91	92.88		True
unknown
233843	234275	484236	484668	ec_ill_ec_contig2	contig_91	90.99		True
unknown
260093	260274	505903	506084	ec_ill_ec_contig2	contig_91	93.41		True
unknown
260304	260384	506122	506202	ec_ill_ec_contig2	contig_91	95.06		True
unknown
264560	264717	510373	510530	ec_ill_ec_contig2	contig_91	91.77		True
unknown
264719	265011	510531	510823	ec_ill_ec_contig2	contig_91	90.44		True
unknown
306183	306367	534708	534892	ec_ill_ec_contig2	contig_91	90.81		True
unknown
309851	310077	538368	538597	ec_ill_ec_contig2	contig_91	91.34		True
unknown
310109	310261	538514	538666	ec_ill_ec_contig2	contig_91	94.12		True
unknown
312315	312687	540726	541098	ec_ill_ec_contig2	contig_91	91.15		True
unknown
198093	198176	541500	541417	ec_ill_ec_contig4	contig_91	100.0		True
unknown
197996	198092	541714	541618	ec_ill_ec_contig4	contig_91	98.97		True
unknown
187963	188417	551674	551220	ec_ill_ec_contig4	contig_91	91.5		True
unknown
182975	186967	556792	552799	ec_ill_ec_contig4	contig_91	90.37		True
unknown
133338	133507	606611	606442	ec_ill_ec_contig4	contig_91	90.0		True
unknown
125195	125765	613826	613256	ec_ill_ec_contig4	contig_91	90.72		True
unknown
107352	107645	621703	621410	ec_ill_ec_contig4	contig_91	91.5		True
unknown
95110	95187	637450	637373	ec_ill_ec_contig4	contig_91	91.03		True
unknown
93553	95108	639006	637451	ec_ill_ec_contig4	contig_91	91.71		True
unknown
91893	91963	640666	640596	ec_ill_ec_contig4	contig_91	90.14		True
unknown
83293	83551	672915	672657	ec_ill_ec_contig4	contig_91	90.35		True
unknown
81820	81888	674407	674339	ec_ill_ec_contig4	contig_91	95.65		True
unknown
81710	81786	674517	674441	ec_ill_ec_contig4	contig_91	90.91		True
unknown
66243	66575	695532	695200	ec_ill_ec_contig4	contig_91	92.49		True
unknown
64538	64603	697247	697182	ec_ill_ec_contig4	contig_91	96.97		True
unknown
63895	63959	697964	697900	ec_ill_ec_contig4	contig_91	96.92		True
unknown
62580	63039	699069	698610	ec_ill_ec_contig4	contig_91	91.09		True
unknown
40691	41457	709393	708627	ec_ill_ec_contig4	contig_91	90.61		True
unknown
40593	40672	709489	709410	ec_ill_ec_contig4	contig_91	90.0		True
unknown
40014	40099	710067	709982	ec_ill_ec_contig4	contig_91	91.86		True
unknown
38778	38998	718469	718249	ec_ill_ec_contig4	contig_91	91.86		True
unknown
34867	35084	722298	722081	ec_ill_ec_contig4	contig_91	91.82		True
unknown
30669	30832	726440	726277	ec_ill_ec_contig4	contig_91	91.46		True
unknown
30583	30648	726524	726459	ec_ill_ec_contig4	contig_91	92.42		True
unknown
17552	17673	788127	788006	ec_ill_ec_contig4	contig_91	90.16		True
unknown
17311	17548	788368	788131	ec_ill_ec_contig4	contig_91	92.02		True
unknown
16072	16815	789605	788862	ec_ill_ec_contig4	contig_91	92.47		True
unknown
12698	13574	792994	792120	ec_ill_ec_contig4	contig_91	90.08		True
unknown
10103	10174	795421	795350	ec_ill_ec_contig4	contig_91	94.44		True
unknown
9652	9743	795874	795783	ec_ill_ec_contig4	contig_91	92.39		True
unknown
3406	3586	802202	802022	ec_ill_ec_contig4	contig_91	93.92		True
unknown
228	524	806229	805933	ec_ill_ec_contig16	contig_91	95.29		True
unknown
1876	4902	809240	806213	ec_ill_ec_contig65	contig_91	97.36		True
unknown
1	1463	811020	809559	ec_ill_ec_contig65	contig_91	97.21		True
unknown
1	351	810966	811312	ec_ill_ec_contig6	contig_91	96.3		True
unknown
5624	5704	817016	817096	ec_ill_ec_contig39	contig_91	91.36		True
unknown
5705	6050	817098	817443	ec_ill_ec_contig39	contig_91	91.33		True
unknown
6054	6151	817444	817541	ec_ill_ec_contig39	contig_91	92.86		True
unknown
6183	6300	817573	817690	ec_ill_ec_contig39	contig_91	90.68		True
unknown
12751	13131	824319	824699	ec_ill_ec_contig39	contig_91	97.64		True
unknown
13134	13897	824700	825463	ec_ill_ec_contig39	contig_91	92.54		True
unknown
13898	14137	825478	825717	ec_ill_ec_contig39	contig_91	91.67		True
unknown
14139	14347	825721	825929	ec_ill_ec_contig39	contig_91	91.87		True
unknown
14349	14864	825930	826445	ec_ill_ec_contig39	contig_91	92.64		True
unknown
15004	15150	826589	826735	ec_ill_ec_contig39	contig_91	91.16		True
unknown
