S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
105683	121067	1	15387	pa_ill_pa_contig17	contig_149	99.98		True
56	702	1552281	1551635	pa_ill_pa_contig8	contig_149	99.05		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	889	1552282	1553170	pa_ill_pa_contig71	contig_149	98.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	1553171	1554407	pa_ill_pa_contig65	contig_149	99.68		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	1554899	1554408	pa_ill_pa_contig80	contig_149	99.34		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	118702	1673602	1554900	pa_ill_pa_contig19	contig_149	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5452	1673603	1678999	pa_ill_pa_contig45	contig_149	99.47		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	111212	1679000	1790211	pa_ill_pa_contig20	contig_149	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	266935	2057148	1790212	pa_ill_pa_contig6	contig_149	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	47071	2057758	2104828	pa_ill_pa_contig35	contig_149	100.0		True
fake: not a misassembly [fragmentation of reference genome]
56	2207	2107658	2105507	pa_ill_pa_contig55	contig_149	99.5		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	847683	2107659	2955337	pa_ill_pa_contig1	contig_149	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1142	2955338	2956423	pa_ill_pa_contig67	contig_149	99.08		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	61716	3018139	2956424	pa_ill_pa_contig29	contig_149	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5658	3023743	3018140	pa_ill_pa_contig44	contig_149	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	38146	3061890	3023744	pa_ill_pa_contig36	contig_149	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	3511	3062479	3065989	pa_ill_pa_contig49	contig_149	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	1538	3067899	3066362	pa_ill_pa_contig60	contig_149	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	265097	3333447	3068350	pa_ill_pa_contig7	contig_149	100.0		True
local misassembly
1	77	3333903	3333827	pa_ill_pa_contig7	contig_149	98.7		True
local misassembly
1	123	3334245	3334123	pa_ill_pa_contig7	contig_149	99.19		True
fake: not a misassembly [fragmentation of reference genome]
1	187635	3521924	3334292	pa_ill_pa_contig14	contig_149	100.0		True
local misassembly
1	483	3522407	3521925	pa_ill_pa_contig14	contig_149	97.57		True
local misassembly [fragmentation of reference genome]
3	591	3523382	3523970	pa_ill_pa_contig31	contig_149	94.06		True
local misassembly
132	56432	3523994	3580295	pa_ill_pa_contig31	contig_149	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	2514	3580296	3582754	pa_ill_pa_contig54	contig_149	99.72		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	506	3583205	3582755	pa_ill_pa_contig83	contig_149	95.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	868	3583206	3584079	pa_ill_pa_contig74	contig_149	98.4		True
fake: not a misassembly [fragmentation of reference genome]
1	21904	3606637	3584734	pa_ill_pa_contig41	contig_149	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1437	3608074	3606638	pa_ill_pa_contig61	contig_149	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1405	3608075	3609424	pa_ill_pa_contig12	contig_149	90.74		True
translocation
56	893	3610262	3609425	pa_ill_pa_contig63	contig_149	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5713	3615920	3610263	pa_ill_pa_contig44	contig_149	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	119004	3734929	3615921	pa_ill_pa_contig18	contig_149	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	868	3736600	3735733	pa_ill_pa_contig74	contig_149	99.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	506	3736601	3737051	pa_ill_pa_contig83	contig_149	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	2514	3739510	3737052	pa_ill_pa_contig54	contig_149	99.72		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	465790	4205164	3739511	pa_ill_pa_contig3	contig_149	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1142	4206251	4205165	pa_ill_pa_contig67	contig_149	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	90153	4206252	4296404	pa_ill_pa_contig23	contig_149	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	106324	4296780	4403103	pa_ill_pa_contig22	contig_149	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5658	4408706	4403104	pa_ill_pa_contig44	contig_149	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	48969	4457676	4408707	pa_ill_pa_contig34	contig_149	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	930	4458551	4457677	pa_ill_pa_contig69	contig_149	99.49		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	92856	4458552	4551414	pa_ill_pa_contig11	contig_149	99.99		True
local misassembly
92967	210873	4551415	4669323	pa_ill_pa_contig11	contig_149	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3064	4669324	4672332	pa_ill_pa_contig51	contig_149	99.71		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	901	4673178	4672333	pa_ill_pa_contig70	contig_149	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1079	4673179	4674257	pa_ill_pa_contig48	contig_149	99.81		True
local misassembly
1235	3667	4674413	4676845	pa_ill_pa_contig48	contig_149	99.6		True
indel: indel (> 5bp) [fragmentation of reference genome]
232388	237415	4681872	4676846	pa_ill_pa_contig10	contig_149	99.96		True
translocation
129	1718	4683462	4681873	pa_ill_pa_contig57	contig_149	100.0		True
translocation
1	232544	4916033	4683463	pa_ill_pa_contig10	contig_149	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	2207	4916034	4918185	pa_ill_pa_contig55	contig_149	99.82		True
fake: not a misassembly [fragmentation of reference genome]
1	35776	4954830	4919055	pa_ill_pa_contig37	contig_149	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	872	4955647	4954831	pa_ill_pa_contig73	contig_149	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	294591	5250234	4955648	pa_ill_pa_contig5	contig_149	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1142	5251321	5250235	pa_ill_pa_contig67	contig_149	99.75		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	87995	5251322	5339316	pa_ill_pa_contig24	contig_149	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5658	5339317	5344923	pa_ill_pa_contig44	contig_149	99.91		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	68413	5413338	5344924	pa_ill_pa_contig27	contig_149	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5507	5413339	5418790	pa_ill_pa_contig45	contig_149	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	770	5418791	5419499	pa_ill_pa_contig20	contig_149	90.05		True
translocation
1	41228	5419500	5460727	pa_ill_pa_contig26	contig_149	100.0		True
local misassembly
41341	76514	5460728	5495899	pa_ill_pa_contig26	contig_149	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	548	5495900	5496392	pa_ill_pa_contig79	contig_149	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	53273	5496393	5549665	pa_ill_pa_contig33	contig_149	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	122468	5672548	5550080	pa_ill_pa_contig16	contig_149	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1413	5673906	5672549	pa_ill_pa_contig62	contig_149	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	404310	5673907	6078216	pa_ill_pa_contig4	contig_149	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	2549	6081123	6078575	pa_ill_pa_contig52	contig_149	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	929	6082180	6081251	pa_ill_pa_contig72	contig_149	98.39		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	568	6082693	6082181	pa_ill_pa_contig78	contig_149	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3774	6082694	6086467	pa_ill_pa_contig47	contig_149	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	484	6086897	6086468	pa_ill_pa_contig84	contig_149	98.33		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	247083	6086898	6333979	pa_ill_pa_contig2	contig_149	100.0		True
local misassembly
247199	542364	6333980	6629143	pa_ill_pa_contig2	contig_149	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	6629144	6630291	pa_ill_pa_contig64	contig_149	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	56007	6686298	6630292	pa_ill_pa_contig32	contig_149	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	105683	6686560	6792242	pa_ill_pa_contig17	contig_149	100.0		True
CONTIG	contig_149	6792242	misassembled
4882	5195	151158	150845	pa_ill_pa_contig44	contig_2	96.18		True
unknown
4268	4718	151772	151322	pa_ill_pa_contig44	contig_2	92.68		True
unknown
4118	4231	151925	151812	pa_ill_pa_contig44	contig_2	93.86		True
unknown
3453	3662	152590	152381	pa_ill_pa_contig44	contig_2	93.81		True
unknown
3374	3442	152668	152600	pa_ill_pa_contig44	contig_2	94.2		True
unknown
2892	3062	153152	152982	pa_ill_pa_contig44	contig_2	91.23		True
unknown
2687	2800	153366	153253	pa_ill_pa_contig44	contig_2	91.23		True
unknown
1975	2060	153961	153876	pa_ill_pa_contig44	contig_2	91.86		True
unknown
1813	1967	154123	153969	pa_ill_pa_contig44	contig_2	92.26		True
unknown
1375	1536	154561	154400	pa_ill_pa_contig44	contig_2	93.83		True
unknown
997	1158	154939	154778	pa_ill_pa_contig44	contig_2	90.12		True
unknown
529	593	155413	155349	pa_ill_pa_contig44	contig_2	98.46		True
unknown
4882	5195	192559	192246	pa_ill_pa_contig44	contig_2	96.18		True
unknown
4268	4718	193173	192723	pa_ill_pa_contig44	contig_2	92.68		True
unknown
4118	4231	193326	193213	pa_ill_pa_contig44	contig_2	93.86		True
unknown
3453	3662	193991	193782	pa_ill_pa_contig44	contig_2	93.81		True
unknown
3374	3442	194069	194001	pa_ill_pa_contig44	contig_2	94.2		True
unknown
2892	3062	194553	194383	pa_ill_pa_contig44	contig_2	91.23		True
unknown
2687	2800	194767	194654	pa_ill_pa_contig44	contig_2	91.23		True
unknown
1975	2060	195362	195277	pa_ill_pa_contig44	contig_2	91.86		True
unknown
1813	1967	195524	195370	pa_ill_pa_contig44	contig_2	92.26		True
unknown
1375	1536	195962	195801	pa_ill_pa_contig44	contig_2	93.83		True
unknown
997	1158	196340	196179	pa_ill_pa_contig44	contig_2	90.12		True
unknown
529	593	196814	196750	pa_ill_pa_contig44	contig_2	98.46		True
unknown
4882	5195	323591	323278	pa_ill_pa_contig44	contig_2	96.18		True
unknown
4391	4831	324082	323642	pa_ill_pa_contig44	contig_2	90.25		True
unknown
4268	4385	324207	324090	pa_ill_pa_contig44	contig_2	94.92		True
unknown
4118	4231	324360	324247	pa_ill_pa_contig44	contig_2	93.86		True
unknown
3453	3662	325025	324816	pa_ill_pa_contig44	contig_2	93.81		True
unknown
3374	3442	325103	325035	pa_ill_pa_contig44	contig_2	94.2		True
unknown
2892	3062	325587	325417	pa_ill_pa_contig44	contig_2	91.23		True
unknown
2687	2800	325801	325688	pa_ill_pa_contig44	contig_2	91.23		True
unknown
1975	2060	326488	326403	pa_ill_pa_contig44	contig_2	91.86		True
unknown
1813	1967	326650	326496	pa_ill_pa_contig44	contig_2	92.26		True
unknown
1375	1536	327088	326927	pa_ill_pa_contig44	contig_2	93.83		True
unknown
997	1158	327466	327305	pa_ill_pa_contig44	contig_2	90.12		True
unknown
529	593	327940	327876	pa_ill_pa_contig44	contig_2	98.46		True
unknown
4882	5195	417308	416995	pa_ill_pa_contig44	contig_2	96.18		True
unknown
4268	4718	417922	417472	pa_ill_pa_contig44	contig_2	92.68		True
unknown
4118	4231	418075	417962	pa_ill_pa_contig44	contig_2	93.86		True
unknown
3453	3662	418740	418531	pa_ill_pa_contig44	contig_2	93.81		True
unknown
3374	3442	418818	418750	pa_ill_pa_contig44	contig_2	94.2		True
unknown
2892	3062	419302	419132	pa_ill_pa_contig44	contig_2	91.23		True
unknown
2687	2800	419516	419403	pa_ill_pa_contig44	contig_2	91.23		True
unknown
1975	2060	420111	420026	pa_ill_pa_contig44	contig_2	91.86		True
unknown
1813	1967	420273	420119	pa_ill_pa_contig44	contig_2	92.26		True
unknown
1375	1536	420712	420551	pa_ill_pa_contig44	contig_2	93.83		True
unknown
997	1158	421092	420931	pa_ill_pa_contig44	contig_2	90.12		True
unknown
529	593	421566	421502	pa_ill_pa_contig44	contig_2	98.46		True
unknown
529	593	960575	960639	pa_ill_pa_contig44	contig_2	98.46		True
unknown
997	1158	961049	961210	pa_ill_pa_contig44	contig_2	90.12		True
unknown
1375	1536	961427	961588	pa_ill_pa_contig44	contig_2	93.83		True
unknown
1813	1967	961865	962019	pa_ill_pa_contig44	contig_2	92.26		True
unknown
1975	2060	962027	962112	pa_ill_pa_contig44	contig_2	91.86		True
unknown
2687	2800	962705	962818	pa_ill_pa_contig44	contig_2	91.23		True
unknown
3374	3442	963403	963471	pa_ill_pa_contig44	contig_2	94.2		True
unknown
3453	3662	963481	963690	pa_ill_pa_contig44	contig_2	93.81		True
unknown
4118	4231	964146	964259	pa_ill_pa_contig44	contig_2	93.86		True
unknown
4268	4831	964299	964862	pa_ill_pa_contig44	contig_2	90.96		True
unknown
4882	5195	964913	965226	pa_ill_pa_contig44	contig_2	96.18		True
unknown
529	593	1668903	1668967	pa_ill_pa_contig44	contig_2	98.46		True
unknown
997	1158	1669377	1669538	pa_ill_pa_contig44	contig_2	90.12		True
unknown
1375	1536	1669755	1669916	pa_ill_pa_contig44	contig_2	93.83		True
unknown
1813	1967	1670193	1670347	pa_ill_pa_contig44	contig_2	92.26		True
unknown
1975	2060	1670355	1670440	pa_ill_pa_contig44	contig_2	91.86		True
unknown
2687	2800	1671027	1671140	pa_ill_pa_contig44	contig_2	91.23		True
unknown
3374	3442	1671725	1671793	pa_ill_pa_contig44	contig_2	94.2		True
unknown
3453	3662	1671803	1672012	pa_ill_pa_contig44	contig_2	93.81		True
unknown
4118	4231	1672468	1672581	pa_ill_pa_contig44	contig_2	93.86		True
unknown
4268	4831	1672621	1673184	pa_ill_pa_contig44	contig_2	90.96		True
unknown
4882	5195	1673235	1673548	pa_ill_pa_contig44	contig_2	96.18		True
unknown
84045	84229	1979252	1979436	pa_ill_pa_contig13	contig_2	91.35		True
unknown
4882	5195	4268623	4268310	pa_ill_pa_contig44	contig_2	96.18		True
unknown
4391	4831	4269114	4268674	pa_ill_pa_contig44	contig_2	90.25		True
unknown
4268	4385	4269239	4269122	pa_ill_pa_contig44	contig_2	94.92		True
unknown
4118	4231	4269392	4269279	pa_ill_pa_contig44	contig_2	93.86		True
unknown
3453	3662	4270056	4269847	pa_ill_pa_contig44	contig_2	93.81		True
unknown
3374	3442	4270134	4270066	pa_ill_pa_contig44	contig_2	94.2		True
unknown
2892	3062	4270618	4270448	pa_ill_pa_contig44	contig_2	91.23		True
unknown
2687	2800	4270832	4270719	pa_ill_pa_contig44	contig_2	91.23		True
unknown
1975	2060	4271519	4271434	pa_ill_pa_contig44	contig_2	91.86		True
unknown
1813	1967	4271681	4271527	pa_ill_pa_contig44	contig_2	92.26		True
unknown
1375	1760	4272119	4271734	pa_ill_pa_contig44	contig_2	92.75		True
unknown
997	1158	4272497	4272336	pa_ill_pa_contig44	contig_2	90.12		True
unknown
529	593	4272971	4272907	pa_ill_pa_contig44	contig_2	98.46		True
unknown
CONTIG	contig_2	4765881	mis_unaligned
529	593	518873	518937	pa_ill_pa_contig44	contig_3	98.46		True
unknown
995	1106	519345	519456	pa_ill_pa_contig44	contig_3	91.07		True
unknown
1375	1536	519725	519886	pa_ill_pa_contig44	contig_3	93.21		True
unknown
1542	1650	519892	520000	pa_ill_pa_contig44	contig_3	90.83		True
unknown
1660	1760	520010	520110	pa_ill_pa_contig44	contig_3	94.06		True
unknown
1813	1967	520163	520317	pa_ill_pa_contig44	contig_3	92.26		True
unknown
1975	2060	520325	520410	pa_ill_pa_contig44	contig_3	91.86		True
unknown
3374	3442	521877	521945	pa_ill_pa_contig44	contig_3	92.75		True
unknown
3453	3662	521955	522164	pa_ill_pa_contig44	contig_3	93.81		True
unknown
4118	4233	522622	522737	pa_ill_pa_contig44	contig_3	93.1		True
unknown
4268	4718	522775	523225	pa_ill_pa_contig44	contig_3	92.68		True
unknown
4882	5195	523389	523702	pa_ill_pa_contig44	contig_3	96.18		True
unknown
163517	163628	2108156	2108045	pa_ill_pa_contig4	contig_3	91.07		True
unknown
159406	159543	2112210	2112073	pa_ill_pa_contig4	contig_3	92.03		True
unknown
4882	5195	3048714	3048401	pa_ill_pa_contig44	contig_3	96.18		True
unknown
4268	4718	3049328	3048878	pa_ill_pa_contig44	contig_3	92.68		True
unknown
4118	4233	3049481	3049366	pa_ill_pa_contig44	contig_3	93.1		True
unknown
3453	3662	3050135	3049926	pa_ill_pa_contig44	contig_3	93.81		True
unknown
3374	3442	3050213	3050145	pa_ill_pa_contig44	contig_3	92.75		True
unknown
2892	3062	3050699	3050529	pa_ill_pa_contig44	contig_3	91.23		True
unknown
2687	2798	3050913	3050802	pa_ill_pa_contig44	contig_3	91.07		True
unknown
1975	2060	3051506	3051421	pa_ill_pa_contig44	contig_3	91.86		True
unknown
1813	1967	3051668	3051514	pa_ill_pa_contig44	contig_3	92.26		True
unknown
1660	1760	3051821	3051721	pa_ill_pa_contig44	contig_3	94.06		True
unknown
1375	1650	3052106	3051831	pa_ill_pa_contig44	contig_3	93.48		True
unknown
995	1106	3052486	3052375	pa_ill_pa_contig44	contig_3	91.07		True
unknown
529	593	3052958	3052894	pa_ill_pa_contig44	contig_3	98.46		True
unknown
4882	5195	3714950	3714637	pa_ill_pa_contig44	contig_3	96.18		True
unknown
4268	4718	3715564	3715114	pa_ill_pa_contig44	contig_3	92.68		True
unknown
4118	4233	3715717	3715602	pa_ill_pa_contig44	contig_3	93.1		True
unknown
3453	3662	3716384	3716175	pa_ill_pa_contig44	contig_3	93.81		True
unknown
3374	3442	3716462	3716394	pa_ill_pa_contig44	contig_3	92.75		True
unknown
2892	3062	3716948	3716778	pa_ill_pa_contig44	contig_3	91.23		True
unknown
2687	2798	3717162	3717051	pa_ill_pa_contig44	contig_3	91.07		True
unknown
1975	2060	3717755	3717670	pa_ill_pa_contig44	contig_3	91.86		True
unknown
1813	1967	3717917	3717763	pa_ill_pa_contig44	contig_3	92.26		True
unknown
1660	1760	3718070	3717970	pa_ill_pa_contig44	contig_3	94.06		True
unknown
1375	1650	3718355	3718080	pa_ill_pa_contig44	contig_3	93.48		True
unknown
995	1106	3718735	3718624	pa_ill_pa_contig44	contig_3	91.07		True
unknown
529	593	3719207	3719143	pa_ill_pa_contig44	contig_3	98.46		True
unknown
529	593	4234157	4234221	pa_ill_pa_contig44	contig_3	98.46		True
unknown
995	1106	4234629	4234740	pa_ill_pa_contig44	contig_3	91.07		True
unknown
1375	1650	4235009	4235284	pa_ill_pa_contig44	contig_3	93.48		True
unknown
1660	1760	4235294	4235394	pa_ill_pa_contig44	contig_3	94.06		True
unknown
1813	1967	4235447	4235601	pa_ill_pa_contig44	contig_3	92.26		True
unknown
1975	2060	4235609	4235694	pa_ill_pa_contig44	contig_3	91.86		True
unknown
2687	2798	4236361	4236472	pa_ill_pa_contig44	contig_3	91.07		True
unknown
2892	3062	4236575	4236745	pa_ill_pa_contig44	contig_3	91.23		True
unknown
3374	3442	4237060	4237128	pa_ill_pa_contig44	contig_3	92.75		True
unknown
3453	3662	4237138	4237347	pa_ill_pa_contig44	contig_3	93.81		True
unknown
4118	4233	4237805	4237920	pa_ill_pa_contig44	contig_3	93.1		True
unknown
4268	4718	4237958	4238408	pa_ill_pa_contig44	contig_3	92.68		True
unknown
4882	5195	4238572	4238885	pa_ill_pa_contig44	contig_3	96.18		True
unknown
529	593	4329246	4329310	pa_ill_pa_contig44	contig_3	98.46		True
unknown
995	1106	4329718	4329829	pa_ill_pa_contig44	contig_3	91.07		True
unknown
1375	1650	4330098	4330373	pa_ill_pa_contig44	contig_3	93.48		True
unknown
1660	1737	4330383	4330460	pa_ill_pa_contig44	contig_3	92.31		True
unknown
1813	1967	4330537	4330691	pa_ill_pa_contig44	contig_3	92.26		True
unknown
1975	2060	4330699	4330784	pa_ill_pa_contig44	contig_3	91.86		True
unknown
2687	2798	4331292	4331403	pa_ill_pa_contig44	contig_3	91.07		True
unknown
2892	3062	4331506	4331676	pa_ill_pa_contig44	contig_3	91.23		True
unknown
3374	3442	4331992	4332060	pa_ill_pa_contig44	contig_3	92.75		True
unknown
3453	3662	4332070	4332279	pa_ill_pa_contig44	contig_3	93.81		True
unknown
4118	4233	4332738	4332853	pa_ill_pa_contig44	contig_3	93.1		True
unknown
4268	4718	4332891	4333341	pa_ill_pa_contig44	contig_3	92.68		True
unknown
4882	5195	4333505	4333818	pa_ill_pa_contig44	contig_3	96.18		True
unknown
529	593	4484472	4484536	pa_ill_pa_contig44	contig_3	98.46		True
unknown
995	1106	4484944	4485055	pa_ill_pa_contig44	contig_3	91.07		True
unknown
1375	1650	4485324	4485599	pa_ill_pa_contig44	contig_3	93.48		True
unknown
1660	1760	4485609	4485709	pa_ill_pa_contig44	contig_3	94.06		True
unknown
1813	1967	4485762	4485916	pa_ill_pa_contig44	contig_3	92.26		True
unknown
1975	2060	4485924	4486009	pa_ill_pa_contig44	contig_3	91.86		True
unknown
2687	2798	4486676	4486787	pa_ill_pa_contig44	contig_3	91.07		True
unknown
2892	3062	4486890	4487060	pa_ill_pa_contig44	contig_3	91.23		True
unknown
3374	3442	4487376	4487444	pa_ill_pa_contig44	contig_3	92.75		True
unknown
3453	3662	4487454	4487663	pa_ill_pa_contig44	contig_3	93.33		True
unknown
