S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
105683	121067	1	15386	pa_ill_pa_contig17	contig_149	99.99		True
56	2514	3580309	3582767	pa_ill_pa_contig54	contig_149	99.72		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	506	3583218	3582768	pa_ill_pa_contig83	contig_149	95.37		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	868	3583219	3584092	pa_ill_pa_contig74	contig_149	98.4		True
fake: not a misassembly [fragmentation of reference genome]
1	21904	3606649	3584747	pa_ill_pa_contig41	contig_149	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1437	3608086	3606650	pa_ill_pa_contig61	contig_149	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1405	3608087	3609436	pa_ill_pa_contig12	contig_149	90.74		True
translocation
56	893	3610274	3609437	pa_ill_pa_contig63	contig_149	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5713	3615932	3610275	pa_ill_pa_contig44	contig_149	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	119004	3734937	3615933	pa_ill_pa_contig18	contig_149	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	868	3736608	3735741	pa_ill_pa_contig74	contig_149	99.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	506	3736609	3737059	pa_ill_pa_contig83	contig_149	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	2514	3739518	3737060	pa_ill_pa_contig54	contig_149	99.72		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	465790	4205172	3739519	pa_ill_pa_contig3	contig_149	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1142	4206259	4205173	pa_ill_pa_contig67	contig_149	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	90153	4206260	4296411	pa_ill_pa_contig23	contig_149	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	106324	4296787	4403111	pa_ill_pa_contig22	contig_149	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5658	4408714	4403112	pa_ill_pa_contig44	contig_149	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	48969	4457686	4408715	pa_ill_pa_contig34	contig_149	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	930	4458561	4457687	pa_ill_pa_contig69	contig_149	99.49		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	92856	4458562	4551419	pa_ill_pa_contig11	contig_149	99.99		True
local misassembly
92967	210873	4551420	4669329	pa_ill_pa_contig11	contig_149	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3064	4669330	4672338	pa_ill_pa_contig51	contig_149	99.71		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	901	4673185	4672339	pa_ill_pa_contig70	contig_149	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1079	4673186	4674264	pa_ill_pa_contig48	contig_149	99.81		True
local misassembly
1235	3667	4674420	4676852	pa_ill_pa_contig48	contig_149	99.6		True
indel: indel (> 5bp) [fragmentation of reference genome]
232388	237415	4681879	4676853	pa_ill_pa_contig10	contig_149	99.96		True
translocation
129	1718	4683469	4681880	pa_ill_pa_contig57	contig_149	100.0		True
translocation
1	232544	4916036	4683470	pa_ill_pa_contig10	contig_149	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	2207	4916037	4918188	pa_ill_pa_contig55	contig_149	99.82		True
fake: not a misassembly [fragmentation of reference genome]
1	35776	4954833	4919058	pa_ill_pa_contig37	contig_149	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	872	4955650	4954834	pa_ill_pa_contig73	contig_149	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	294591	5250241	4955651	pa_ill_pa_contig5	contig_149	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1142	5251328	5250242	pa_ill_pa_contig67	contig_149	99.75		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	87995	5251329	5339323	pa_ill_pa_contig24	contig_149	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5658	5339324	5344927	pa_ill_pa_contig44	contig_149	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	68413	5413339	5344928	pa_ill_pa_contig27	contig_149	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5507	5413340	5418791	pa_ill_pa_contig45	contig_149	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	770	5418792	5419500	pa_ill_pa_contig20	contig_149	90.05		True
translocation
1	41228	5419501	5460728	pa_ill_pa_contig26	contig_149	100.0		True
local misassembly
41341	76514	5460729	5495903	pa_ill_pa_contig26	contig_149	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	548	5495904	5496396	pa_ill_pa_contig79	contig_149	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	53273	5496397	5549669	pa_ill_pa_contig33	contig_149	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	122468	5672553	5550084	pa_ill_pa_contig16	contig_149	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1413	5673911	5672554	pa_ill_pa_contig62	contig_149	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	404310	5673912	6078224	pa_ill_pa_contig4	contig_149	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	2549	6081131	6078583	pa_ill_pa_contig52	contig_149	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	929	6082188	6081259	pa_ill_pa_contig72	contig_149	98.39		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	568	6082701	6082189	pa_ill_pa_contig78	contig_149	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3774	6082702	6086475	pa_ill_pa_contig47	contig_149	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	484	6086904	6086476	pa_ill_pa_contig84	contig_149	98.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	247083	6086905	6333985	pa_ill_pa_contig2	contig_149	100.0		True
local misassembly
247199	542364	6333986	6629152	pa_ill_pa_contig2	contig_149	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	6629153	6630300	pa_ill_pa_contig64	contig_149	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	56007	6686307	6630301	pa_ill_pa_contig32	contig_149	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	105683	6686569	6792252	pa_ill_pa_contig17	contig_149	100.0		True
CONTIG	contig_149	6792252	misassembled
4882	5195	151151	150838	pa_ill_pa_contig44	contig_2	96.18		True
unknown
4268	4718	151765	151315	pa_ill_pa_contig44	contig_2	92.68		True
unknown
4118	4231	151918	151805	pa_ill_pa_contig44	contig_2	93.86		True
unknown
3453	3662	152583	152374	pa_ill_pa_contig44	contig_2	93.81		True
unknown
3374	3442	152661	152593	pa_ill_pa_contig44	contig_2	94.2		True
unknown
2892	3062	153145	152975	pa_ill_pa_contig44	contig_2	91.23		True
unknown
2687	2800	153359	153246	pa_ill_pa_contig44	contig_2	91.23		True
unknown
1975	2060	153954	153869	pa_ill_pa_contig44	contig_2	91.86		True
unknown
1813	1967	154116	153962	pa_ill_pa_contig44	contig_2	92.26		True
unknown
1375	1536	154554	154393	pa_ill_pa_contig44	contig_2	93.83		True
unknown
997	1158	154932	154771	pa_ill_pa_contig44	contig_2	90.12		True
unknown
529	593	155406	155342	pa_ill_pa_contig44	contig_2	98.46		True
unknown
4882	5195	192551	192238	pa_ill_pa_contig44	contig_2	96.18		True
unknown
4268	4718	193165	192715	pa_ill_pa_contig44	contig_2	92.68		True
unknown
4118	4231	193318	193205	pa_ill_pa_contig44	contig_2	93.86		True
unknown
3453	3662	193983	193774	pa_ill_pa_contig44	contig_2	93.81		True
unknown
3374	3442	194061	193993	pa_ill_pa_contig44	contig_2	94.2		True
unknown
2892	3062	194545	194375	pa_ill_pa_contig44	contig_2	91.23		True
unknown
2687	2800	194759	194646	pa_ill_pa_contig44	contig_2	91.23		True
unknown
1975	2060	195354	195269	pa_ill_pa_contig44	contig_2	91.86		True
unknown
1813	1967	195516	195362	pa_ill_pa_contig44	contig_2	92.26		True
unknown
1375	1536	195954	195793	pa_ill_pa_contig44	contig_2	93.83		True
unknown
997	1158	196332	196171	pa_ill_pa_contig44	contig_2	90.12		True
unknown
529	593	196806	196742	pa_ill_pa_contig44	contig_2	98.46		True
unknown
4882	5195	323581	323268	pa_ill_pa_contig44	contig_2	96.18		True
unknown
4391	4831	324072	323632	pa_ill_pa_contig44	contig_2	90.25		True
unknown
4268	4385	324197	324080	pa_ill_pa_contig44	contig_2	94.92		True
unknown
4118	4231	324350	324237	pa_ill_pa_contig44	contig_2	93.86		True
unknown
3453	3662	325015	324806	pa_ill_pa_contig44	contig_2	93.81		True
unknown
3374	3442	325093	325025	pa_ill_pa_contig44	contig_2	94.2		True
unknown
2892	3062	325577	325407	pa_ill_pa_contig44	contig_2	91.23		True
unknown
2687	2800	325791	325678	pa_ill_pa_contig44	contig_2	91.23		True
unknown
1975	2060	326478	326393	pa_ill_pa_contig44	contig_2	91.86		True
unknown
1813	1967	326640	326486	pa_ill_pa_contig44	contig_2	92.26		True
unknown
1375	1536	327078	326917	pa_ill_pa_contig44	contig_2	93.83		True
unknown
997	1158	327456	327295	pa_ill_pa_contig44	contig_2	90.12		True
unknown
529	593	327930	327866	pa_ill_pa_contig44	contig_2	98.46		True
unknown
4882	5195	417300	416987	pa_ill_pa_contig44	contig_2	96.18		True
unknown
4268	4718	417914	417464	pa_ill_pa_contig44	contig_2	92.68		True
unknown
4118	4231	418067	417954	pa_ill_pa_contig44	contig_2	93.86		True
unknown
3453	3662	418732	418523	pa_ill_pa_contig44	contig_2	93.81		True
unknown
3374	3442	418810	418742	pa_ill_pa_contig44	contig_2	94.2		True
unknown
2892	3062	419294	419124	pa_ill_pa_contig44	contig_2	91.23		True
unknown
2687	2800	419508	419395	pa_ill_pa_contig44	contig_2	91.23		True
unknown
1975	2060	420103	420018	pa_ill_pa_contig44	contig_2	91.86		True
unknown
1813	1967	420265	420111	pa_ill_pa_contig44	contig_2	92.26		True
unknown
1375	1536	420703	420542	pa_ill_pa_contig44	contig_2	93.83		True
unknown
997	1158	421081	420920	pa_ill_pa_contig44	contig_2	90.12		True
unknown
529	593	421555	421491	pa_ill_pa_contig44	contig_2	98.46		True
unknown
529	593	960562	960626	pa_ill_pa_contig44	contig_2	98.46		True
unknown
997	1158	961036	961197	pa_ill_pa_contig44	contig_2	90.12		True
unknown
1375	1536	961414	961575	pa_ill_pa_contig44	contig_2	93.83		True
unknown
1813	1967	961852	962006	pa_ill_pa_contig44	contig_2	92.26		True
unknown
1975	2060	962014	962099	pa_ill_pa_contig44	contig_2	91.86		True
unknown
2687	2800	962692	962805	pa_ill_pa_contig44	contig_2	91.23		True
unknown
3374	3442	963390	963458	pa_ill_pa_contig44	contig_2	94.2		True
unknown
3453	3662	963468	963677	pa_ill_pa_contig44	contig_2	93.81		True
unknown
4118	4231	964133	964246	pa_ill_pa_contig44	contig_2	93.86		True
unknown
4268	4831	964286	964849	pa_ill_pa_contig44	contig_2	90.96		True
unknown
4882	5195	964900	965213	pa_ill_pa_contig44	contig_2	96.18		True
unknown
529	593	1668890	1668954	pa_ill_pa_contig44	contig_2	98.46		True
unknown
997	1158	1669364	1669525	pa_ill_pa_contig44	contig_2	90.12		True
unknown
1375	1536	1669742	1669903	pa_ill_pa_contig44	contig_2	93.83		True
unknown
1813	1967	1670180	1670334	pa_ill_pa_contig44	contig_2	92.26		True
unknown
1975	2060	1670342	1670427	pa_ill_pa_contig44	contig_2	91.86		True
unknown
2687	2800	1671014	1671127	pa_ill_pa_contig44	contig_2	91.23		True
unknown
3374	3442	1671712	1671780	pa_ill_pa_contig44	contig_2	94.2		True
unknown
3453	3662	1671790	1671999	pa_ill_pa_contig44	contig_2	93.81		True
unknown
4118	4231	1672455	1672568	pa_ill_pa_contig44	contig_2	93.86		True
unknown
4268	4831	1672608	1673171	pa_ill_pa_contig44	contig_2	90.96		True
unknown
4882	5195	1673222	1673535	pa_ill_pa_contig44	contig_2	96.18		True
unknown
84045	84229	1979241	1979425	pa_ill_pa_contig13	contig_2	91.35		True
unknown
4882	5195	4268575	4268262	pa_ill_pa_contig44	contig_2	96.18		True
unknown
4391	4831	4269066	4268626	pa_ill_pa_contig44	contig_2	90.25		True
unknown
4268	4385	4269191	4269074	pa_ill_pa_contig44	contig_2	94.92		True
unknown
4118	4231	4269344	4269231	pa_ill_pa_contig44	contig_2	93.86		True
unknown
3453	3662	4270008	4269799	pa_ill_pa_contig44	contig_2	93.81		True
unknown
3374	3442	4270086	4270018	pa_ill_pa_contig44	contig_2	94.2		True
unknown
2892	3062	4270570	4270400	pa_ill_pa_contig44	contig_2	91.23		True
unknown
2687	2800	4270784	4270671	pa_ill_pa_contig44	contig_2	91.23		True
unknown
1975	2060	4271471	4271386	pa_ill_pa_contig44	contig_2	91.86		True
unknown
1813	1967	4271633	4271479	pa_ill_pa_contig44	contig_2	92.26		True
unknown
1375	1760	4272071	4271686	pa_ill_pa_contig44	contig_2	92.75		True
unknown
997	1158	4272449	4272288	pa_ill_pa_contig44	contig_2	90.12		True
unknown
529	593	4272923	4272859	pa_ill_pa_contig44	contig_2	98.46		True
unknown
CONTIG	contig_2	4765833	mis_unaligned
529	593	518884	518948	pa_ill_pa_contig44	contig_3	98.46		True
unknown
995	1106	519356	519467	pa_ill_pa_contig44	contig_3	91.07		True
unknown
1375	1536	519735	519896	pa_ill_pa_contig44	contig_3	93.21		True
unknown
1542	1650	519902	520010	pa_ill_pa_contig44	contig_3	90.83		True
unknown
1660	1760	520020	520120	pa_ill_pa_contig44	contig_3	94.06		True
unknown
1813	1967	520173	520327	pa_ill_pa_contig44	contig_3	92.26		True
unknown
1975	2060	520335	520420	pa_ill_pa_contig44	contig_3	91.86		True
unknown
3374	3442	521887	521955	pa_ill_pa_contig44	contig_3	92.75		True
unknown
3453	3662	521965	522174	pa_ill_pa_contig44	contig_3	93.81		True
unknown
4118	4233	522632	522747	pa_ill_pa_contig44	contig_3	93.1		True
unknown
4268	4718	522785	523235	pa_ill_pa_contig44	contig_3	92.68		True
unknown
4882	5195	523399	523712	pa_ill_pa_contig44	contig_3	96.18		True
unknown
163517	163628	2108203	2108092	pa_ill_pa_contig4	contig_3	91.07		True
unknown
159406	159543	2112257	2112120	pa_ill_pa_contig4	contig_3	92.03		True
unknown
4882	5195	3048698	3048385	pa_ill_pa_contig44	contig_3	96.18		True
unknown
4268	4718	3049312	3048862	pa_ill_pa_contig44	contig_3	92.68		True
unknown
4118	4233	3049465	3049350	pa_ill_pa_contig44	contig_3	93.1		True
unknown
3453	3662	3050132	3049923	pa_ill_pa_contig44	contig_3	93.81		True
unknown
3374	3442	3050210	3050142	pa_ill_pa_contig44	contig_3	92.75		True
unknown
2892	3062	3050696	3050526	pa_ill_pa_contig44	contig_3	91.23		True
unknown
2687	2798	3050910	3050799	pa_ill_pa_contig44	contig_3	91.07		True
unknown
1975	2060	3051503	3051418	pa_ill_pa_contig44	contig_3	91.86		True
unknown
1813	1967	3051665	3051511	pa_ill_pa_contig44	contig_3	92.26		True
unknown
1660	1760	3051818	3051718	pa_ill_pa_contig44	contig_3	94.06		True
unknown
1375	1650	3052103	3051828	pa_ill_pa_contig44	contig_3	93.48		True
unknown
995	1106	3052483	3052372	pa_ill_pa_contig44	contig_3	91.07		True
unknown
529	593	3052955	3052891	pa_ill_pa_contig44	contig_3	98.46		True
unknown
4882	5195	3714964	3714651	pa_ill_pa_contig44	contig_3	96.18		True
unknown
4268	4718	3715578	3715128	pa_ill_pa_contig44	contig_3	92.68		True
unknown
4118	4233	3715731	3715616	pa_ill_pa_contig44	contig_3	93.1		True
unknown
3453	3662	3716398	3716189	pa_ill_pa_contig44	contig_3	93.81		True
unknown
3374	3442	3716476	3716408	pa_ill_pa_contig44	contig_3	92.75		True
unknown
2892	3062	3716962	3716792	pa_ill_pa_contig44	contig_3	91.23		True
unknown
2687	2798	3717176	3717065	pa_ill_pa_contig44	contig_3	91.07		True
unknown
1975	2060	3717769	3717684	pa_ill_pa_contig44	contig_3	91.86		True
unknown
1813	1967	3717931	3717777	pa_ill_pa_contig44	contig_3	92.26		True
unknown
1660	1760	3718084	3717984	pa_ill_pa_contig44	contig_3	94.06		True
unknown
1375	1650	3718369	3718094	pa_ill_pa_contig44	contig_3	93.48		True
unknown
995	1106	3718749	3718638	pa_ill_pa_contig44	contig_3	91.07		True
unknown
529	593	3719221	3719157	pa_ill_pa_contig44	contig_3	98.46		True
unknown
529	593	4234177	4234241	pa_ill_pa_contig44	contig_3	98.46		True
unknown
995	1106	4234649	4234760	pa_ill_pa_contig44	contig_3	91.07		True
unknown
1375	1650	4235029	4235304	pa_ill_pa_contig44	contig_3	93.48		True
unknown
1660	1760	4235314	4235414	pa_ill_pa_contig44	contig_3	94.06		True
unknown
1813	1967	4235467	4235621	pa_ill_pa_contig44	contig_3	92.26		True
unknown
1975	2060	4235629	4235714	pa_ill_pa_contig44	contig_3	91.86		True
unknown
2687	2798	4236381	4236492	pa_ill_pa_contig44	contig_3	91.07		True
unknown
2892	3062	4236595	4236765	pa_ill_pa_contig44	contig_3	91.23		True
unknown
3374	3442	4237081	4237149	pa_ill_pa_contig44	contig_3	92.75		True
unknown
3453	3662	4237159	4237368	pa_ill_pa_contig44	contig_3	93.81		True
unknown
4118	4233	4237826	4237941	pa_ill_pa_contig44	contig_3	93.1		True
unknown
4268	4718	4237979	4238429	pa_ill_pa_contig44	contig_3	92.68		True
unknown
4882	5195	4238593	4238906	pa_ill_pa_contig44	contig_3	96.18		True
unknown
529	593	4329265	4329329	pa_ill_pa_contig44	contig_3	98.46		True
unknown
995	1106	4329737	4329848	pa_ill_pa_contig44	contig_3	91.07		True
unknown
1375	1650	4330117	4330392	pa_ill_pa_contig44	contig_3	93.48		True
unknown
1660	1760	4330402	4330502	pa_ill_pa_contig44	contig_3	94.06		True
unknown
1813	1967	4330555	4330709	pa_ill_pa_contig44	contig_3	92.26		True
unknown
1975	2060	4330717	4330802	pa_ill_pa_contig44	contig_3	91.86		True
unknown
2687	2798	4331310	4331421	pa_ill_pa_contig44	contig_3	91.07		True
unknown
2892	3062	4331524	4331694	pa_ill_pa_contig44	contig_3	91.23		True
unknown
3374	3442	4332010	4332078	pa_ill_pa_contig44	contig_3	92.75		True
unknown
3453	3662	4332088	4332297	pa_ill_pa_contig44	contig_3	93.81		True
unknown
4118	4233	4332755	4332870	pa_ill_pa_contig44	contig_3	93.1		True
unknown
4268	4718	4332908	4333358	pa_ill_pa_contig44	contig_3	92.68		True
unknown
4882	5195	4333522	4333835	pa_ill_pa_contig44	contig_3	96.18		True
unknown
529	593	4484500	4484564	pa_ill_pa_contig44	contig_3	98.46		True
unknown
995	1106	4484972	4485083	pa_ill_pa_contig44	contig_3	91.07		True
unknown
1256	1345	4485232	4485321	pa_ill_pa_contig44	contig_3	93.33		True
unknown
1375	1650	4485351	4485626	pa_ill_pa_contig44	contig_3	93.48		True
unknown
1660	1760	4485636	4485736	pa_ill_pa_contig44	contig_3	94.06		True
unknown
1813	1967	4485789	4485943	pa_ill_pa_contig44	contig_3	92.26		True
unknown
1975	2060	4485951	4486036	pa_ill_pa_contig44	contig_3	91.86		True
unknown
2687	2798	4486703	4486814	pa_ill_pa_contig44	contig_3	91.07		True
unknown
2892	3062	4486917	4487087	pa_ill_pa_contig44	contig_3	91.23		True
unknown
3374	3442	4487403	4487471	pa_ill_pa_contig44	contig_3	92.75		True
unknown
