S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
207389	310075	1	102683	ec_ill_ec_contig2	contig_93	99.99		True
56	1177	3898327	3897206	ec_ill_ec_contig80	contig_93	99.35		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	70438	3968763	3898328	ec_ill_ec_contig27	contig_93	100.0		True
translocation
1	395	3969158	3968764	ec_ill_ec_contig9	contig_93	96.9		True
fake: not a misassembly [fragmentation of reference genome]
70844	71136	3969570	3969278	ec_ill_ec_contig26	contig_93	99.32		True
translocation
1	595	3970370	3969776	ec_ill_ec_contig99	contig_93	100.0		True
translocation
9004	9482	3970849	3970371	ec_ill_ec_contig55	contig_93	96.15		True
translocation
1	292	3971141	3970850	ec_ill_ec_contig13	contig_93	97.96		True
local misassembly [fragmentation of reference genome]
22	507	3972004	3972489	ec_ill_ec_contig104	contig_93	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	13785	3986341	3972557	ec_ill_ec_contig56	contig_93	100.0		True
translocation
18517	19021	3986342	3986846	ec_ill_ec_contig50	contig_93	94.43		True
fake: not a misassembly [fragmentation of reference genome]
56	580	3987818	3987294	ec_ill_ec_contig100	contig_93	99.66		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	920	3988683	3987819	ec_ill_ec_contig87	contig_93	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1084	3988684	3989766	ec_ill_ec_contig82	contig_93	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	839	3990604	3989767	ec_ill_ec_contig88	contig_93	95.09		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	647	3990605	3991196	ec_ill_ec_contig93	contig_93	99.69		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	550	3991197	3991691	ec_ill_ec_contig102	contig_93	100.0		True
translocation
551	912	3991692	3992053	ec_ill_ec_contig85	contig_93	94.88		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	628	3992627	3992054	ec_ill_ec_contig96	contig_93	99.05		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	57666	3992628	4050291	ec_ill_ec_contig3	contig_93	99.96		True
local misassembly
57763	229060	4050292	4221594	ec_ill_ec_contig3	contig_93	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	4221595	4222826	ec_ill_ec_contig79	contig_93	99.78		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	98775	4222827	4321599	ec_ill_ec_contig18	contig_93	99.99		True
fake: not a misassembly [fragmentation of reference genome]
22	507	4322152	4321667	ec_ill_ec_contig104	contig_93	91.77		True
local misassembly [fragmentation of reference genome]
1	12868	4322248	4335115	ec_ill_ec_contig57	contig_93	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	31688	4366803	4335116	ec_ill_ec_contig42	contig_93	100.0		True
local misassembly [fragmentation of reference genome]
22	507	4366899	4367384	ec_ill_ec_contig104	contig_93	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	18741	4386190	4367452	ec_ill_ec_contig51	contig_93	99.98		True
translocation
124743	125137	4386191	4386585	ec_ill_ec_contig9	contig_93	97.18		True
fake: not a misassembly [fragmentation of reference genome]
1	384	4386705	4387088	ec_ill_ec_contig50	contig_93	98.97		True
translocation
1	14377	4401466	4387089	ec_ill_ec_contig55	contig_93	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1029	4401467	4402440	ec_ill_ec_contig82	contig_93	99.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1970	4402441	4404410	ec_ill_ec_contig74	contig_93	100.0		True
translocation
569	912	4404411	4404754	ec_ill_ec_contig85	contig_93	93.66		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	628	4405328	4404755	ec_ill_ec_contig96	contig_93	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	27345	4405329	4432673	ec_ill_ec_contig46	contig_93	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	510	4432674	4433128	ec_ill_ec_contig101	contig_93	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	7694	4440821	4433129	ec_ill_ec_contig61	contig_93	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	576	4441397	4440822	ec_ill_ec_contig95	contig_93	99.05		True
fake: not a misassembly [fragmentation of reference genome]
56	2582	4444137	4441613	ec_ill_ec_contig71	contig_93	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	97294	4444138	4541426	ec_ill_ec_contig19	contig_93	99.99		True
local misassembly [fragmentation of reference genome]
22	507	4541522	4542007	ec_ill_ec_contig104	contig_93	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	15362	4542075	4557459	ec_ill_ec_contig54	contig_93	99.75		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	541	4557951	4557460	ec_ill_ec_contig98	contig_93	99.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	207387	4557952	4765334	ec_ill_ec_contig2	contig_93	99.98		True
CONTIG	contig_93	4765334	misassembled
61742	62411	3592	4261	ec_ill_ec_contig18	contig_92	90.46		True
unknown
86744	86895	29114	29265	ec_ill_ec_contig18	contig_92	90.13		True
unknown
12548	12902	52538	52887	ec_ill_ec_contig57	contig_92	95.77		True
unknown
1447	1674	98662	98884	ec_ill_ec_contig46	contig_92	91.67		True
unknown
2541	2622	99751	99832	ec_ill_ec_contig46	contig_92	100.0		True
unknown
2522	2618	100702	100798	ec_ill_ec_contig46	contig_92	100.0		True
unknown
8170	9572	161890	163292	ec_ill_ec_contig19	contig_92	90.16		True
unknown
12488	12610	165498	165620	ec_ill_ec_contig19	contig_92	97.56		True
unknown
15784	15923	168900	169039	ec_ill_ec_contig19	contig_92	91.43		True
unknown
40775	41026	193976	194227	ec_ill_ec_contig19	contig_92	90.87		True
unknown
58890	58964	212020	212094	ec_ill_ec_contig19	contig_92	90.67		True
unknown
61030	61150	213972	214092	ec_ill_ec_contig19	contig_92	91.74		True
unknown
27576	28083	266999	267506	ec_ill_ec_contig45	contig_92	90.16		True
unknown
74525	74661	330880	331016	ec_ill_ec_contig2	contig_92	94.89		True
unknown
87016	87392	343610	343986	ec_ill_ec_contig2	contig_92	91.51		True
unknown
88970	89054	346190	346274	ec_ill_ec_contig2	contig_92	94.12		True
unknown
90776	90885	347994	348103	ec_ill_ec_contig2	contig_92	96.36		True
unknown
115894	115994	373805	373905	ec_ill_ec_contig2	contig_92	90.1		True
unknown
116001	116173	373912	374084	ec_ill_ec_contig2	contig_92	90.75		True
unknown
116175	116319	374085	374229	ec_ill_ec_contig2	contig_92	92.41		True
unknown
116478	116578	374388	374488	ec_ill_ec_contig2	contig_92	98.02		True
unknown
196299	196405	434805	434911	ec_ill_ec_contig2	contig_92	91.59		True
unknown
196584	196673	435240	435329	ec_ill_ec_contig2	contig_92	92.22		True
unknown
198947	199040	437787	437880	ec_ill_ec_contig2	contig_92	93.62		True
unknown
199046	199280	437886	438120	ec_ill_ec_contig2	contig_92	91.49		True
unknown
199282	200896	438121	439735	ec_ill_ec_contig2	contig_92	90.96		True
unknown
202553	203560	441392	442399	ec_ill_ec_contig2	contig_92	90.87		True
unknown
206545	206771	445362	445588	ec_ill_ec_contig2	contig_92	90.75		True
unknown
207297	208650	446107	447460	ec_ill_ec_contig2	contig_92	91.58		True
unknown
216758	217642	455625	456509	ec_ill_ec_contig2	contig_92	91.19		True
unknown
217647	218068	456514	456935	ec_ill_ec_contig2	contig_92	90.76		True
unknown
219863	220255	458729	459121	ec_ill_ec_contig2	contig_92	92.88		True
unknown
260093	260274	505521	505702	ec_ill_ec_contig2	contig_92	93.41		True
unknown
260304	260384	505740	505820	ec_ill_ec_contig2	contig_92	95.06		True
unknown
264542	264717	509976	510151	ec_ill_ec_contig2	contig_92	90.91		True
unknown
264719	265011	510152	510444	ec_ill_ec_contig2	contig_92	90.44		True
unknown
309999	310091	538027	538119	ec_ill_ec_contig2	contig_92	95.7		True
unknown
310109	310261	538140	538292	ec_ill_ec_contig2	contig_92	94.12		True
unknown
312315	312687	540351	540723	ec_ill_ec_contig2	contig_92	91.15		True
unknown
198093	198176	541125	541042	ec_ill_ec_contig4	contig_92	100.0		True
unknown
197996	198092	541339	541243	ec_ill_ec_contig4	contig_92	98.97		True
unknown
187963	188417	551302	550848	ec_ill_ec_contig4	contig_92	91.5		True
unknown
182975	186967	556423	552427	ec_ill_ec_contig4	contig_92	90.47		True
unknown
125195	125765	613469	612899	ec_ill_ec_contig4	contig_92	90.72		True
unknown
107352	107645	621346	621053	ec_ill_ec_contig4	contig_92	91.5		True
unknown
93553	95187	638653	637019	ec_ill_ec_contig4	contig_92	91.68		True
unknown
91893	91963	640314	640244	ec_ill_ec_contig4	contig_92	90.14		True
unknown
83293	83551	672565	672307	ec_ill_ec_contig4	contig_92	90.35		True
unknown
81806	81888	674071	673989	ec_ill_ec_contig4	contig_92	96.39		True
unknown
81710	81786	674169	674093	ec_ill_ec_contig4	contig_92	90.91		True
unknown
66243	66575	695189	694857	ec_ill_ec_contig4	contig_92	92.49		True
unknown
64538	64603	696905	696840	ec_ill_ec_contig4	contig_92	96.97		True
unknown
63895	63959	697622	697558	ec_ill_ec_contig4	contig_92	96.92		True
unknown
40691	41457	709051	708285	ec_ill_ec_contig4	contig_92	90.61		True
unknown
40593	40672	709147	709068	ec_ill_ec_contig4	contig_92	90.0		True
unknown
40014	40099	709725	709640	ec_ill_ec_contig4	contig_92	91.86		True
unknown
38778	38998	718124	717904	ec_ill_ec_contig4	contig_92	91.86		True
unknown
34867	35084	721953	721736	ec_ill_ec_contig4	contig_92	91.82		True
unknown
30669	30832	726096	725933	ec_ill_ec_contig4	contig_92	91.46		True
unknown
30583	30667	726181	726097	ec_ill_ec_contig4	contig_92	91.76		True
unknown
17552	17673	787585	787464	ec_ill_ec_contig4	contig_92	90.16		True
unknown
17311	17548	787826	787589	ec_ill_ec_contig4	contig_92	92.02		True
unknown
16072	16815	789064	788321	ec_ill_ec_contig4	contig_92	92.47		True
unknown
12698	13574	792453	791579	ec_ill_ec_contig4	contig_92	90.08		True
unknown
9772	10174	795212	794810	ec_ill_ec_contig4	contig_92	90.07		True
unknown
9652	9743	795335	795244	ec_ill_ec_contig4	contig_92	92.39		True
unknown
3406	3586	801664	801484	ec_ill_ec_contig4	contig_92	93.92		True
unknown
228	524	805691	805395	ec_ill_ec_contig16	contig_92	95.29		True
unknown
1876	4902	808690	805675	ec_ill_ec_contig65	contig_92	97.0		True
unknown
1	1463	810471	809009	ec_ill_ec_contig65	contig_92	97.27		True
unknown
1	351	810417	810763	ec_ill_ec_contig6	contig_92	96.3		True
unknown
5624	5704	816467	816547	ec_ill_ec_contig39	contig_92	91.36		True
unknown
5705	6050	816549	816894	ec_ill_ec_contig39	contig_92	91.33		True
unknown
6054	6151	816895	816992	ec_ill_ec_contig39	contig_92	92.86		True
unknown
6183	6300	817024	817141	ec_ill_ec_contig39	contig_92	90.68		True
unknown
12751	13132	823771	824152	ec_ill_ec_contig39	contig_92	97.64		True
unknown
13134	13897	824153	824916	ec_ill_ec_contig39	contig_92	92.54		True
unknown
13898	14864	824931	825897	ec_ill_ec_contig39	contig_92	92.14		True
unknown
15004	15150	826046	826192	ec_ill_ec_contig39	contig_92	91.16		True
unknown
18536	18631	829576	829671	ec_ill_ec_contig39	contig_92	91.67		True
unknown
19292	19493	831036	831237	ec_ill_ec_contig39	contig_92	92.57		True
unknown
22061	22287	833806	834031	ec_ill_ec_contig39	contig_92	94.71		True
unknown
24143	24530	852772	853158	ec_ill_ec_contig39	contig_92	97.17		True
unknown
27168	27363	883844	884039	ec_ill_ec_contig15	contig_92	90.82		True
unknown
28106	28170	884781	884845	ec_ill_ec_contig15	contig_92	93.85		True
unknown
35561	35647	892505	892591	ec_ill_ec_contig15	contig_92	98.85		True
unknown
41998	42421	900947	901370	ec_ill_ec_contig15	contig_92	90.8		True
unknown
45155	45384	914787	915016	ec_ill_ec_contig15	contig_92	96.09		True
unknown
