All statistics are based on contigs of size >= 5000 bp, unless otherwise noted (e.g., "# contigs (>= 0 bp)" and "Total length (>= 0 bp)" include all contigs).

Assembly                 # contigs (>= 5000 bp)  # contigs (>= 10000 bp)  # contigs (>= 25000 bp)  # contigs (>= 50000 bp)  Total length (>= 5000 bp)  Total length (>= 10000 bp)  Total length (>= 25000 bp)  Total length (>= 50000 bp)  # contigs  Largest contig  Total length  Reference length  GC (%)  Reference GC (%)  N50      NG50     N75      NG75     L50  LG50  L75  LG75  # misassemblies  # misassembled contigs  Misassembled contigs length  # local misassemblies  # scaffold gap ext. mis.  # scaffold gap loc. mis.  # unaligned mis. contigs  # unaligned contigs  Unaligned length  Genome fraction (%)  Duplication ratio  # N's per 100 kbp  # mismatches per 100 kbp  # indels per 100 kbp  Largest alignment  Total aligned length  NGA50    NGA75    LGA50  LGA75
r10_1bin_v4_2_racon_r1   7                       7                        7                        7                        24060552                   24060552                    24060552                    24060552                    7          4764540         24060552      2958570           44.79   37.84             4045198  4764540  2845303  4764540  3    1     5    1     2                1                       2991904                      7                      0                         0                         6                         0 + 7 part           20942692          99.984               1.054              0.00               227.94                    30.74                 1568953            3117388               1568953  1410427  1      2    
r10_1bin_v4_2_racon_r2   7                       7                        7                        7                        24053082                   24053082                    24053082                    24053082                    7          4764597         24053082      2958570           44.78   37.84             4045283  4764597  2845324  4764597  3    1     5    1     2                1                       2991942                      7                      0                         0                         6                         0 + 7 part           20933395          99.984               1.055              0.00               234.06                    29.55                 1568956            3119213               1568956  1410463  1      2    
r10_1bin_v4_2_raw        8                       8                        8                        8                        30850012                   30850012                    30850012                    30850012                    8          6788581         30850012      2958570           49.48   37.84             4755926  6788581  2990627  6788581  3    1     5    1     2                1                       2990627                      14                     0                         0                         7                         0 + 8 part           27792290          99.981               1.034              0.00               142.43                    116.43                1568344            3057339               1568344  1409724  1      2    
r10_1bin_v4_3_MP         7                       7                        7                        7                        24074372                   24074372                    24074372                    24074372                    7          4765360         24074372      2958570           44.80   37.84             4045594  4765360  2845425  4765360  3    1     5    1     2                1                       2992085                      7                      0                         0                         6                         0 + 7 part           20956076          99.984               1.054              0.00               230.81                    22.08                 1569038            3117822               1569038  1410523  1      2    
r10_1bin_v4_3_MP_helen   7                       7                        7                        7                        24070528                   24070528                    24070528                    24070528                    7          4765338         24070528      2958570           44.80   37.84             4045616  4765338  2845368  4765338  3    1     5    1     2                1                       2992068                      7                      0                         0                         6                         0 + 7 part           20950070          99.984               1.055              0.00               236.63                    22.32                 1569032            3119984               1569032  1410493  1      2    
r10_1bin_v4_3_r1_medaka  7                       7                        7                        7                        24075072                   24075072                    24075072                    24075072                    7          4765695         24075072      2958570           44.80   37.84             4045840  4765695  2845568  4765695  3    1     5    1     2                1                       2992180                      7                      0                         0                         6                         0 + 7 part           20957741          99.984               1.054              0.00               226.82                    26.00                 1569094            3116857               1569094  1410562  1      2    
r10_1bin_v4_3_r2_medaka  7                       7                        7                        7                        24062757                   24062757                    24062757                    24062757                    7          4765649         24062757      2958570           44.79   37.84             4045837  4765649  2845560  4765649  3    1     5    1     2                1                       2992178                      7                      0                         0                         6                         0 + 7 part           20945775          99.984               1.054              0.00               226.11                    25.87                 1569094            3116508               1569094  1410560  1      2    
r10_1bin_v4_3_racon_r1   7                       7                        7                        7                        24061106                   24061106                    24061106                    24061106                    7          4764493         24061106      2958570           44.78   37.84             4045212  4764493  2845287  4764493  3    1     5    1     2                1                       2991937                      7                      0                         0                         6                         0 + 7 part           20943221          99.984               1.054              0.00               226.96                    32.12                 1568954            3117413               1568954  1410456  1      2    
r10_1bin_v4_3_racon_r2   7                       7                        7                        7                        24053558                   24053558                    24053558                    24053558                    7          4764872         24053558      2958570           44.78   37.84             4045325  4764872  2845313  4764872  3    1     5    1     2                1                       2991954                      7                      0                         0                         6                         0 + 7 part           20935455          99.984               1.054              0.00               227.77                    29.45                 1568977            3117631               1568977  1410454  1      2    
r10_1bin_v4_3_raw        8                       8                        8                        8                        30849517                   30849517                    30849517                    30849517                    8          6788581         30849517      2958570           49.48   37.84             4756050  6788581  2990634  6788581  3    1     5    1     2                1                       2990634                      12                     0                         0                         7                         0 + 8 part           27789008          99.983               1.035              0.00               148.95                    115.75                1568349            3060071               1568349  1409714  1      2    
