S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
46754	47071	3	320	pa_ill_pa_contig35	contig_142	98.43		True
132	56432	1395064	1338772	pa_ill_pa_contig31	contig_142	99.93		True
local misassembly
3	591	1395676	1395088	pa_ill_pa_contig31	contig_142	94.06		True
local misassembly [fragmentation of reference genome]
1	483	1396651	1397133	pa_ill_pa_contig14	contig_142	97.57		True
local misassembly
1	187635	1397134	1584761	pa_ill_pa_contig14	contig_142	99.98		True
fake: not a misassembly [fragmentation of reference genome]
1	123	1584808	1584930	pa_ill_pa_contig7	contig_142	99.19		True
local misassembly
1	77	1585151	1585227	pa_ill_pa_contig7	contig_142	98.7		True
local misassembly
1	265097	1585607	1850685	pa_ill_pa_contig7	contig_142	99.98		True
fake: not a misassembly [fragmentation of reference genome]
1	1538	1851136	1852673	pa_ill_pa_contig60	contig_142	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	3511	1856556	1853046	pa_ill_pa_contig49	contig_142	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	38146	1857145	1895284	pa_ill_pa_contig36	contig_142	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5658	1895285	1900887	pa_ill_pa_contig44	contig_142	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	61716	1900888	1962598	pa_ill_pa_contig29	contig_142	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1142	1963685	1962599	pa_ill_pa_contig67	contig_142	99.08		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	847683	2811301	1963686	pa_ill_pa_contig1	contig_142	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	2207	2811302	2813453	pa_ill_pa_contig55	contig_142	99.5		True
fake: not a misassembly [fragmentation of reference genome]
1	47071	2861204	2814133	pa_ill_pa_contig35	contig_142	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	266935	2861814	3128731	pa_ill_pa_contig6	contig_142	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	111212	3239941	3128732	pa_ill_pa_contig20	contig_142	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5452	3245338	3239942	pa_ill_pa_contig45	contig_142	99.47		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	118702	3245339	3364033	pa_ill_pa_contig19	contig_142	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	3364034	3364525	pa_ill_pa_contig80	contig_142	99.34		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	3365762	3364526	pa_ill_pa_contig65	contig_142	99.68		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	889	3366650	3365763	pa_ill_pa_contig71	contig_142	98.73		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	702	3366651	3367297	pa_ill_pa_contig8	contig_142	99.05		True
translocation
1	23992	3367298	3391285	pa_ill_pa_contig40	contig_142	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1413	3391286	3392643	pa_ill_pa_contig62	contig_142	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	56682	3392644	3449321	pa_ill_pa_contig30	contig_142	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	872	3449322	3450138	pa_ill_pa_contig73	contig_142	97.63		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	204999	3654997	3450139	pa_ill_pa_contig12	contig_142	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1437	3654998	3656380	pa_ill_pa_contig61	contig_142	99.8		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	106796	3656381	3763161	pa_ill_pa_contig21	contig_142	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	3764309	3763162	pa_ill_pa_contig64	contig_142	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	34328	3764310	3798634	pa_ill_pa_contig15	contig_142	99.84		True
local misassembly
34236	173697	3798635	3938167	pa_ill_pa_contig15	contig_142	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	690	3938168	3938802	pa_ill_pa_contig76	contig_142	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	1028	3939945	3938918	pa_ill_pa_contig68	contig_142	99.81		True
fake: not a misassembly [fragmentation of reference genome]
1	592	3940703	3941294	pa_ill_pa_contig77	contig_142	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	690	3941295	3941984	pa_ill_pa_contig76	contig_142	99.86		True
fake: not a misassembly [fragmentation of reference genome]
56	1028	3943072	3942100	pa_ill_pa_contig68	contig_142	99.51		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1661	3944678	3943073	pa_ill_pa_contig59	contig_142	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1627	3944679	3946305	pa_ill_pa_contig58	contig_142	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	4971	3946306	3951273	pa_ill_pa_contig46	contig_142	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1627	3951274	3952845	pa_ill_pa_contig58	contig_142	99.76		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3238	3952846	3956083	pa_ill_pa_contig50	contig_142	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	799	3956084	3956827	pa_ill_pa_contig75	contig_142	99.12		True
fake: not a misassembly [fragmentation of reference genome]
1	6148	3963660	3957517	pa_ill_pa_contig43	contig_142	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	799	3963661	3964404	pa_ill_pa_contig75	contig_142	98.62		True
fake: not a misassembly [fragmentation of reference genome]
1	68331	3965094	4033416	pa_ill_pa_contig28	contig_142	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	930	4033417	4034291	pa_ill_pa_contig69	contig_142	98.48		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	30768	4065056	4034292	pa_ill_pa_contig38	contig_142	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
1235	3667	4067489	4065057	pa_ill_pa_contig48	contig_142	99.4		True
local misassembly
56	1079	4068668	4067645	pa_ill_pa_contig48	contig_142	99.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	6590	4068669	4075252	pa_ill_pa_contig42	contig_142	99.74		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3009	4078205	4075253	pa_ill_pa_contig51	contig_142	99.25		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	26794	4078206	4104998	pa_ill_pa_contig39	contig_142	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	548	4105491	4104999	pa_ill_pa_contig79	contig_142	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	258570	4364044	4105492	pa_ill_pa_contig8	contig_142	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	889	4364045	4364878	pa_ill_pa_contig71	contig_142	99.15		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	4364879	4366115	pa_ill_pa_contig65	contig_142	95.64		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	4366607	4366116	pa_ill_pa_contig80	contig_142	99.17		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	191344	4366608	4557923	pa_ill_pa_contig13	contig_142	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
17	1142	4559050	4557924	pa_ill_pa_contig67	contig_142	99.75		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	86400	4559051	4645439	pa_ill_pa_contig25	contig_142	99.98		True
translocation
161	249467	4645440	4894731	pa_ill_pa_contig9	contig_142	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	2531	4897626	4895096	pa_ill_pa_contig53	contig_142	99.84		True
fake: not a misassembly [fragmentation of reference genome]
1	929	4898680	4897754	pa_ill_pa_contig72	contig_142	99.14		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	568	4899193	4898681	pa_ill_pa_contig78	contig_142	97.75		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3774	4899194	4902972	pa_ill_pa_contig47	contig_142	90.1		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	484	4903401	4902973	pa_ill_pa_contig84	contig_142	98.33		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	121067	5024457	4903402	pa_ill_pa_contig17	contig_142	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	56007	5024719	5080717	pa_ill_pa_contig32	contig_142	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	5081865	5080718	pa_ill_pa_contig64	contig_142	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
247199	542364	5377009	5081866	pa_ill_pa_contig2	contig_142	99.98		True
local misassembly
1	247083	5624068	5377010	pa_ill_pa_contig2	contig_142	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	484	5624069	5624497	pa_ill_pa_contig84	contig_142	98.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3774	5628271	5624498	pa_ill_pa_contig47	contig_142	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	568	5628272	5628784	pa_ill_pa_contig78	contig_142	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	929	5628785	5629711	pa_ill_pa_contig72	contig_142	98.06		True
fake: not a misassembly [fragmentation of reference genome]
1	2549	5629839	5632387	pa_ill_pa_contig52	contig_142	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	404310	6037011	5632746	pa_ill_pa_contig4	contig_142	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1413	6037012	6038369	pa_ill_pa_contig62	contig_142	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	122468	6038370	6160817	pa_ill_pa_contig16	contig_142	99.98		True
fake: not a misassembly [fragmentation of reference genome]
1	53273	6214503	6161232	pa_ill_pa_contig33	contig_142	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	548	6214996	6214504	pa_ill_pa_contig79	contig_142	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
41341	76514	6250166	6214997	pa_ill_pa_contig26	contig_142	99.97		True
local misassembly
1	41228	6291389	6250167	pa_ill_pa_contig26	contig_142	99.97		True
translocation
56	770	6292098	6291390	pa_ill_pa_contig20	contig_142	90.05		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5507	6297550	6292099	pa_ill_pa_contig45	contig_142	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	68413	6297551	6365961	pa_ill_pa_contig27	contig_142	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5658	6371565	6365962	pa_ill_pa_contig44	contig_142	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	87995	6459546	6371566	pa_ill_pa_contig24	contig_142	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1142	6459547	6460633	pa_ill_pa_contig67	contig_142	99.75		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	294591	6460634	6755192	pa_ill_pa_contig5	contig_142	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	872	6755193	6756009	pa_ill_pa_contig73	contig_142	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	35650	6756010	6791651	pa_ill_pa_contig37	contig_142	99.97		True
CONTIG	contig_142	6791651	misassembled
4882	5195	806862	806549	pa_ill_pa_contig44	contig_56	96.18		True
unknown
4268	4718	807476	807026	pa_ill_pa_contig44	contig_56	92.68		True
unknown
4118	4233	807629	807514	pa_ill_pa_contig44	contig_56	93.1		True
unknown
3453	3662	808296	808087	pa_ill_pa_contig44	contig_56	93.81		True
unknown
3374	3442	808374	808306	pa_ill_pa_contig44	contig_56	92.75		True
unknown
2892	3062	808860	808690	pa_ill_pa_contig44	contig_56	91.23		True
unknown
2687	2798	809074	808963	pa_ill_pa_contig44	contig_56	91.07		True
unknown
1975	2060	809667	809582	pa_ill_pa_contig44	contig_56	91.86		True
unknown
1813	1967	809829	809675	pa_ill_pa_contig44	contig_56	92.26		True
unknown
1660	1760	809982	809882	pa_ill_pa_contig44	contig_56	94.06		True
unknown
1375	1650	810267	809992	pa_ill_pa_contig44	contig_56	93.48		True
unknown
1230	1345	810412	810297	pa_ill_pa_contig44	contig_56	91.38		True
unknown
995	1106	810649	810538	pa_ill_pa_contig44	contig_56	91.07		True
unknown
529	593	811121	811057	pa_ill_pa_contig44	contig_56	98.46		True
unknown
4882	5195	1473024	1472711	pa_ill_pa_contig44	contig_56	96.18		True
unknown
4268	4718	1473638	1473188	pa_ill_pa_contig44	contig_56	92.68		True
unknown
4118	4233	1473791	1473676	pa_ill_pa_contig44	contig_56	93.1		True
unknown
3453	3662	1474458	1474249	pa_ill_pa_contig44	contig_56	93.81		True
unknown
3374	3442	1474536	1474468	pa_ill_pa_contig44	contig_56	92.75		True
unknown
2892	3062	1475022	1474852	pa_ill_pa_contig44	contig_56	91.23		True
unknown
2687	2798	1475236	1475125	pa_ill_pa_contig44	contig_56	91.07		True
unknown
1975	2060	1475829	1475744	pa_ill_pa_contig44	contig_56	91.86		True
unknown
1813	1967	1475991	1475837	pa_ill_pa_contig44	contig_56	92.26		True
unknown
1660	1760	1476144	1476044	pa_ill_pa_contig44	contig_56	94.06		True
unknown
1375	1650	1476429	1476154	pa_ill_pa_contig44	contig_56	93.48		True
unknown
995	1106	1476809	1476698	pa_ill_pa_contig44	contig_56	91.07		True
unknown
529	593	1477281	1477217	pa_ill_pa_contig44	contig_56	98.46		True
unknown
529	593	1992161	1992225	pa_ill_pa_contig44	contig_56	98.46		True
unknown
995	1106	1992633	1992744	pa_ill_pa_contig44	contig_56	91.07		True
unknown
1375	1650	1993011	1993286	pa_ill_pa_contig44	contig_56	93.48		True
unknown
1660	1760	1993296	1993396	pa_ill_pa_contig44	contig_56	94.06		True
unknown
1813	1967	1993449	1993603	pa_ill_pa_contig44	contig_56	92.26		True
unknown
1975	2060	1993611	1993696	pa_ill_pa_contig44	contig_56	91.86		True
unknown
2687	2798	1994363	1994474	pa_ill_pa_contig44	contig_56	91.07		True
unknown
2892	3062	1994577	1994747	pa_ill_pa_contig44	contig_56	91.23		True
unknown
3374	3442	1995063	1995131	pa_ill_pa_contig44	contig_56	92.75		True
unknown
3453	3662	1995141	1995350	pa_ill_pa_contig44	contig_56	93.81		True
unknown
4118	4233	1995808	1995923	pa_ill_pa_contig44	contig_56	93.1		True
unknown
4268	4390	1995961	1996083	pa_ill_pa_contig44	contig_56	94.31		True
unknown
4393	4718	1996084	1996409	pa_ill_pa_contig44	contig_56	92.02		True
unknown
4893	5195	1996582	1996884	pa_ill_pa_contig44	contig_56	96.37		True
unknown
529	593	2087236	2087300	pa_ill_pa_contig44	contig_56	98.46		True
unknown
995	1106	2087708	2087819	pa_ill_pa_contig44	contig_56	91.07		True
unknown
1230	1345	2087943	2088058	pa_ill_pa_contig44	contig_56	91.38		True
unknown
1375	1650	2088088	2088363	pa_ill_pa_contig44	contig_56	93.48		True
unknown
1660	1760	2088373	2088473	pa_ill_pa_contig44	contig_56	94.06		True
unknown
1813	1967	2088526	2088680	pa_ill_pa_contig44	contig_56	92.26		True
unknown
1975	2060	2088688	2088773	pa_ill_pa_contig44	contig_56	91.86		True
unknown
2687	2798	2089281	2089392	pa_ill_pa_contig44	contig_56	91.07		True
unknown
2892	3062	2089495	2089665	pa_ill_pa_contig44	contig_56	91.23		True
unknown
3374	3442	2089980	2090048	pa_ill_pa_contig44	contig_56	92.75		True
unknown
3453	3662	2090058	2090267	pa_ill_pa_contig44	contig_56	93.81		True
unknown
4118	4233	2090725	2090840	pa_ill_pa_contig44	contig_56	93.1		True
unknown
4268	4718	2090878	2091328	pa_ill_pa_contig44	contig_56	92.68		True
unknown
4882	5195	2091492	2091805	pa_ill_pa_contig44	contig_56	96.18		True
unknown
529	593	2242455	2242519	pa_ill_pa_contig44	contig_56	98.46		True
unknown
995	1106	2242927	2243038	pa_ill_pa_contig44	contig_56	91.07		True
unknown
1375	1650	2243306	2243581	pa_ill_pa_contig44	contig_56	93.48		True
unknown
1660	1760	2243591	2243691	pa_ill_pa_contig44	contig_56	94.06		True
unknown
1813	1967	2243744	2243898	pa_ill_pa_contig44	contig_56	92.26		True
unknown
1975	2060	2243906	2243991	pa_ill_pa_contig44	contig_56	91.86		True
unknown
2687	2798	2244659	2244770	pa_ill_pa_contig44	contig_56	91.07		True
unknown
2892	3062	2244873	2245043	pa_ill_pa_contig44	contig_56	91.23		True
unknown
3374	3442	2245359	2245427	pa_ill_pa_contig44	contig_56	92.75		True
unknown
3453	3662	2245437	2245646	pa_ill_pa_contig44	contig_56	93.33		True
unknown
4118	4233	2246104	2246219	pa_ill_pa_contig44	contig_56	93.1		True
unknown
4268	4718	2246257	2246707	pa_ill_pa_contig44	contig_56	92.68		True
unknown
4882	5195	2246871	2247184	pa_ill_pa_contig44	contig_56	96.18		True
unknown
529	593	2285365	2285429	pa_ill_pa_contig44	contig_56	98.46		True
unknown
995	1106	2285837	2285948	pa_ill_pa_contig44	contig_56	91.07		True
unknown
1375	1650	2286217	2286492	pa_ill_pa_contig44	contig_56	93.48		True
unknown
1660	1760	2286502	2286602	pa_ill_pa_contig44	contig_56	94.06		True
unknown
1813	1967	2286654	2286808	pa_ill_pa_contig44	contig_56	92.26		True
unknown
1975	2060	2286816	2286901	pa_ill_pa_contig44	contig_56	91.86		True
unknown
2687	2798	2287409	2287520	pa_ill_pa_contig44	contig_56	91.07		True
unknown
2892	3062	2287623	2287793	pa_ill_pa_contig44	contig_56	91.23		True
unknown
3374	3442	2288109	2288177	pa_ill_pa_contig44	contig_56	92.75		True
unknown
3453	3662	2288187	2288396	pa_ill_pa_contig44	contig_56	93.33		True
unknown
4118	4233	2288854	2288969	pa_ill_pa_contig44	contig_56	93.1		True
unknown
4268	4718	2289007	2289457	pa_ill_pa_contig44	contig_56	92.68		True
unknown
4882	5195	2289621	2289934	pa_ill_pa_contig44	contig_56	96.18		True
unknown
529	593	3034821	3034885	pa_ill_pa_contig44	contig_56	98.46		True
unknown
995	1106	3035293	3035404	pa_ill_pa_contig44	contig_56	91.07		True
unknown
1375	1494	3035672	3035791	pa_ill_pa_contig44	contig_56	96.67		True
unknown
1542	1650	3035840	3035948	pa_ill_pa_contig44	contig_56	90.83		True
unknown
1660	1760	3035958	3036058	pa_ill_pa_contig44	contig_56	94.06		True
unknown
1813	1967	3036111	3036265	pa_ill_pa_contig44	contig_56	92.26		True
unknown
1975	2060	3036273	3036358	pa_ill_pa_contig44	contig_56	91.86		True
unknown
3374	3442	3037824	3037892	pa_ill_pa_contig44	contig_56	92.75		True
unknown
3453	3662	3037902	3038111	pa_ill_pa_contig44	contig_56	93.81		True
unknown
4118	4233	3038569	3038684	pa_ill_pa_contig44	contig_56	93.1		True
unknown
4268	4718	3038722	3039172	pa_ill_pa_contig44	contig_56	92.68		True
unknown
4882	5195	3039336	3039649	pa_ill_pa_contig44	contig_56	96.18		True
unknown
CONTIG	contig_56	4757945	mis_unaligned
4882	5195	304400	304087	pa_ill_pa_contig44	contig_57	96.18		True
unknown
4268	4814	305013	304467	pa_ill_pa_contig44	contig_57	91.59		True
unknown
4118	4231	305166	305053	pa_ill_pa_contig44	contig_57	93.86		True
unknown
3453	3662	305831	305622	pa_ill_pa_contig44	contig_57	93.81		True
unknown
3374	3442	305909	305841	pa_ill_pa_contig44	contig_57	94.2		True
unknown
2687	2800	306607	306494	pa_ill_pa_contig44	contig_57	91.23		True
unknown
1975	2060	307279	307194	pa_ill_pa_contig44	contig_57	91.86		True
unknown
1813	1967	307441	307287	pa_ill_pa_contig44	contig_57	92.26		True
unknown
1375	1536	307879	307718	pa_ill_pa_contig44	contig_57	93.83		True
unknown
997	1158	308257	308096	pa_ill_pa_contig44	contig_57	90.12		True
unknown
529	593	308731	308667	pa_ill_pa_contig44	contig_57	98.46		True
unknown
4882	5195	1012656	1012343	pa_ill_pa_contig44	contig_57	96.18		True
unknown
4268	4613	1013268	1012923	pa_ill_pa_contig44	contig_57	94.8		True
unknown
4118	4231	1013421	1013308	pa_ill_pa_contig44	contig_57	93.86		True
unknown
3453	3604	1014087	1013936	pa_ill_pa_contig44	contig_57	92.11		True
unknown
3374	3442	1014165	1014097	pa_ill_pa_contig44	contig_57	94.2		True
unknown
2687	2800	1014863	1014750	pa_ill_pa_contig44	contig_57	91.23		True
unknown
1975	2060	1015542	1015457	pa_ill_pa_contig44	contig_57	91.86		True
unknown
1813	1967	1015704	1015550	pa_ill_pa_contig44	contig_57	92.26		True
unknown
1375	1536	1016142	1015981	pa_ill_pa_contig44	contig_57	93.83		True
unknown
997	1158	1016520	1016359	pa_ill_pa_contig44	contig_57	90.12		True
unknown
529	593	1016994	1016930	pa_ill_pa_contig44	contig_57	98.46		True
unknown
529	593	1555924	1555988	pa_ill_pa_contig44	contig_57	98.46		True
unknown
997	1158	1556398	1556559	pa_ill_pa_contig44	contig_57	90.12		True
unknown
1375	1536	1556774	1556935	pa_ill_pa_contig44	contig_57	93.83		True
unknown
1813	1967	1557212	1557366	pa_ill_pa_contig44	contig_57	92.26		True
unknown
1975	2060	1557374	1557459	pa_ill_pa_contig44	contig_57	91.86		True
unknown
2687	2800	1557969	1558082	pa_ill_pa_contig44	contig_57	91.23		True
unknown
2892	3062	1558183	1558353	pa_ill_pa_contig44	contig_57	91.23		True
unknown
3374	3442	1558667	1558735	pa_ill_pa_contig44	contig_57	94.2		True
unknown
3453	3662	1558745	1558954	pa_ill_pa_contig44	contig_57	93.81		True
unknown
4118	4231	1559410	1559523	pa_ill_pa_contig44	contig_57	93.86		True
unknown
4268	4718	1559563	1560013	pa_ill_pa_contig44	contig_57	92.68		True
unknown
4882	5195	1560177	1560490	pa_ill_pa_contig44	contig_57	96.18		True
unknown
529	593	1649529	1649593	pa_ill_pa_contig44	contig_57	98.46		True
unknown
997	1158	1650003	1650164	pa_ill_pa_contig44	contig_57	90.12		True
unknown
1230	1345	1650237	1650352	pa_ill_pa_contig44	contig_57	92.24		True
unknown
1375	1536	1650382	1650543	pa_ill_pa_contig44	contig_57	93.83		True
unknown
1846	1967	1650852	1650973	pa_ill_pa_contig44	contig_57	92.62		True
unknown
1975	2060	1650981	1651066	pa_ill_pa_contig44	contig_57	91.86		True
unknown
2687	2800	1651668	1651781	pa_ill_pa_contig44	contig_57	91.23		True
unknown
2892	3062	1651882	1652052	pa_ill_pa_contig44	contig_57	91.23		True
unknown
3374	3442	1652366	1652434	pa_ill_pa_contig44	contig_57	94.2		True
unknown
3453	3662	1652444	1652653	pa_ill_pa_contig44	contig_57	93.81		True
unknown
4118	4231	1653109	1653222	pa_ill_pa_contig44	contig_57	93.86		True
unknown
4268	4385	1653262	1653379	pa_ill_pa_contig44	contig_57	94.92		True
unknown
4391	4831	1653387	1653827	pa_ill_pa_contig44	contig_57	90.25		True
unknown
4882	5195	1653878	1654191	pa_ill_pa_contig44	contig_57	96.18		True
unknown
529	593	1780639	1780703	pa_ill_pa_contig44	contig_57	98.46		True
unknown
997	1158	1781113	1781274	pa_ill_pa_contig44	contig_57	90.12		True
unknown
1375	1536	1781490	1781651	pa_ill_pa_contig44	contig_57	93.83		True
unknown
1813	1967	1781928	1782082	pa_ill_pa_contig44	contig_57	92.26		True
unknown
1975	2060	1782090	1782175	pa_ill_pa_contig44	contig_57	91.86		True
unknown
2687	2800	1782685	1782798	pa_ill_pa_contig44	contig_57	91.23		True
unknown
2892	3062	1782899	1783069	pa_ill_pa_contig44	contig_57	91.23		True
unknown
3374	3442	1783383	1783451	pa_ill_pa_contig44	contig_57	94.2		True
unknown
3453	3662	1783461	1783670	pa_ill_pa_contig44	contig_57	93.81		True
unknown
4118	4231	1784126	1784239	pa_ill_pa_contig44	contig_57	93.86		True
unknown
4268	4718	1784279	1784729	pa_ill_pa_contig44	contig_57	92.68		True
unknown
4882	5195	1784893	1785206	pa_ill_pa_contig44	contig_57	96.18		True
unknown
529	593	1822036	1822100	pa_ill_pa_contig44	contig_57	98.46		True
unknown
997	1158	1822510	1822671	pa_ill_pa_contig44	contig_57	90.12		True
unknown
1375	1536	1822888	1823049	pa_ill_pa_contig44	contig_57	93.83		True
unknown
1840	1967	1823351	1823478	pa_ill_pa_contig44	contig_57	92.19		True
unknown
1975	2060	1823486	1823571	pa_ill_pa_contig44	contig_57	91.86		True
unknown
