S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
46754	47071	3	320	pa_ill_pa_contig35	contig_168	98.43		True
1	47071	2861418	2814348	pa_ill_pa_contig35	contig_168	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	266935	2862028	3128962	pa_ill_pa_contig6	contig_168	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	111212	3240173	3128963	pa_ill_pa_contig20	contig_168	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5452	3245570	3240174	pa_ill_pa_contig45	contig_168	99.47		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	118702	3245571	3364272	pa_ill_pa_contig19	contig_168	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	3364273	3364764	pa_ill_pa_contig80	contig_168	99.34		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	3366001	3364765	pa_ill_pa_contig65	contig_168	99.68		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	889	3366890	3366002	pa_ill_pa_contig71	contig_168	98.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	702	3366891	3367537	pa_ill_pa_contig8	contig_168	99.05		True
translocation
1	23992	3367538	3391529	pa_ill_pa_contig40	contig_168	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1413	3391530	3392887	pa_ill_pa_contig62	contig_168	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	56682	3392888	3449569	pa_ill_pa_contig30	contig_168	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	872	3449570	3450386	pa_ill_pa_contig73	contig_168	97.63		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	204999	3655268	3450387	pa_ill_pa_contig12	contig_168	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1437	3655269	3656650	pa_ill_pa_contig61	contig_168	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	106796	3656651	3763448	pa_ill_pa_contig21	contig_168	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	3764596	3763449	pa_ill_pa_contig64	contig_168	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	34328	3764597	3798925	pa_ill_pa_contig15	contig_168	99.86		True
local misassembly
34236	173697	3798926	3938464	pa_ill_pa_contig15	contig_168	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	690	3938465	3939099	pa_ill_pa_contig76	contig_168	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	1028	3940242	3939215	pa_ill_pa_contig68	contig_168	99.81		True
fake: not a misassembly [fragmentation of reference genome]
1	592	3941001	3941592	pa_ill_pa_contig77	contig_168	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	690	3941593	3942282	pa_ill_pa_contig76	contig_168	99.86		True
fake: not a misassembly [fragmentation of reference genome]
56	1028	3943370	3942398	pa_ill_pa_contig68	contig_168	99.51		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1661	3944976	3943371	pa_ill_pa_contig59	contig_168	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1627	3944977	3946603	pa_ill_pa_contig58	contig_168	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	4971	3946604	3951574	pa_ill_pa_contig46	contig_168	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1627	3951575	3953146	pa_ill_pa_contig58	contig_168	99.76		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3238	3953147	3956384	pa_ill_pa_contig50	contig_168	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	799	3956385	3957128	pa_ill_pa_contig75	contig_168	99.12		True
fake: not a misassembly [fragmentation of reference genome]
1	6148	3963965	3957818	pa_ill_pa_contig43	contig_168	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	799	3963966	3964709	pa_ill_pa_contig75	contig_168	98.62		True
fake: not a misassembly [fragmentation of reference genome]
1	68331	3965399	4033731	pa_ill_pa_contig28	contig_168	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	930	4033732	4034606	pa_ill_pa_contig69	contig_168	98.48		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	30768	4065374	4034607	pa_ill_pa_contig38	contig_168	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
1235	3667	4067807	4065375	pa_ill_pa_contig48	contig_168	99.44		True
local misassembly
56	1079	4068986	4067963	pa_ill_pa_contig48	contig_168	99.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	6590	4068987	4075576	pa_ill_pa_contig42	contig_168	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3009	4078530	4075577	pa_ill_pa_contig51	contig_168	99.28		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	26794	4078531	4105325	pa_ill_pa_contig39	contig_168	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	548	4105818	4105326	pa_ill_pa_contig79	contig_168	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	258570	4364388	4105819	pa_ill_pa_contig8	contig_168	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	889	4364389	4365222	pa_ill_pa_contig71	contig_168	99.36		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	4365223	4366459	pa_ill_pa_contig65	contig_168	95.64		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	4366951	4366460	pa_ill_pa_contig80	contig_168	99.17		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	191344	4366952	4558277	pa_ill_pa_contig13	contig_168	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
17	1142	4559403	4558278	pa_ill_pa_contig67	contig_168	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	86400	4559404	4645803	pa_ill_pa_contig25	contig_168	100.0		True
translocation
161	249467	4645804	4895115	pa_ill_pa_contig9	contig_168	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	2531	4898010	4895480	pa_ill_pa_contig53	contig_168	99.84		True
fake: not a misassembly [fragmentation of reference genome]
1	929	4899066	4898138	pa_ill_pa_contig72	contig_168	99.35		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	568	4899579	4899067	pa_ill_pa_contig78	contig_168	97.75		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3774	4899580	4903359	pa_ill_pa_contig47	contig_168	90.15		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	484	4903788	4903360	pa_ill_pa_contig84	contig_168	98.33		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	121067	5024858	4903789	pa_ill_pa_contig17	contig_168	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	56007	5025120	5081126	pa_ill_pa_contig32	contig_168	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	5082274	5081127	pa_ill_pa_contig64	contig_168	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
247199	542364	5377439	5082275	pa_ill_pa_contig2	contig_168	100.0		True
local misassembly
1	247083	5624525	5377440	pa_ill_pa_contig2	contig_168	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	484	5624526	5624954	pa_ill_pa_contig84	contig_168	98.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3774	5628728	5624955	pa_ill_pa_contig47	contig_168	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	568	5628729	5629241	pa_ill_pa_contig78	contig_168	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	929	5629242	5630171	pa_ill_pa_contig72	contig_168	98.39		True
fake: not a misassembly [fragmentation of reference genome]
1	2549	5630299	5632847	pa_ill_pa_contig52	contig_168	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	404310	6037520	5633206	pa_ill_pa_contig4	contig_168	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1413	6037521	6038878	pa_ill_pa_contig62	contig_168	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	122468	6038879	6161347	pa_ill_pa_contig16	contig_168	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	53273	6215034	6161762	pa_ill_pa_contig33	contig_168	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	548	6215527	6215035	pa_ill_pa_contig79	contig_168	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
41341	76514	6250701	6215528	pa_ill_pa_contig26	contig_168	99.99		True
local misassembly
1	41228	6291929	6250702	pa_ill_pa_contig26	contig_168	100.0		True
translocation
56	770	6292638	6291930	pa_ill_pa_contig20	contig_168	90.05		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5507	6298090	6292639	pa_ill_pa_contig45	contig_168	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	68413	6298091	6366504	pa_ill_pa_contig27	contig_168	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5658	6372108	6366505	pa_ill_pa_contig44	contig_168	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	87995	6460102	6372109	pa_ill_pa_contig24	contig_168	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1142	6460103	6461189	pa_ill_pa_contig67	contig_168	99.75		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	294591	6461190	6755779	pa_ill_pa_contig5	contig_168	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	872	6755780	6756596	pa_ill_pa_contig73	contig_168	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	35650	6756597	6792245	pa_ill_pa_contig37	contig_168	100.0		True
CONTIG	contig_168	6792245	misassembled
4882	5195	806973	806660	pa_ill_pa_contig44	contig_33	96.18		True
unknown
4268	4718	807587	807137	pa_ill_pa_contig44	contig_33	92.68		True
unknown
4118	4233	807740	807625	pa_ill_pa_contig44	contig_33	93.1		True
unknown
3453	3662	808407	808198	pa_ill_pa_contig44	contig_33	93.81		True
unknown
3374	3442	808485	808417	pa_ill_pa_contig44	contig_33	92.75		True
unknown
2892	3062	808971	808801	pa_ill_pa_contig44	contig_33	91.23		True
unknown
2687	2798	809185	809074	pa_ill_pa_contig44	contig_33	91.07		True
unknown
1975	2060	809778	809693	pa_ill_pa_contig44	contig_33	91.86		True
unknown
1813	1967	809940	809786	pa_ill_pa_contig44	contig_33	92.26		True
unknown
1660	1760	810093	809993	pa_ill_pa_contig44	contig_33	94.06		True
unknown
1375	1650	810378	810103	pa_ill_pa_contig44	contig_33	93.48		True
unknown
995	1106	810758	810647	pa_ill_pa_contig44	contig_33	91.07		True
unknown
529	593	811230	811166	pa_ill_pa_contig44	contig_33	98.46		True
unknown
4882	5195	1473238	1472925	pa_ill_pa_contig44	contig_33	96.18		True
unknown
4268	4718	1473852	1473402	pa_ill_pa_contig44	contig_33	92.68		True
unknown
4118	4233	1474005	1473890	pa_ill_pa_contig44	contig_33	93.1		True
unknown
3453	3662	1474672	1474463	pa_ill_pa_contig44	contig_33	93.81		True
unknown
3374	3442	1474750	1474682	pa_ill_pa_contig44	contig_33	92.75		True
unknown
2892	3062	1475236	1475066	pa_ill_pa_contig44	contig_33	91.23		True
unknown
2687	2798	1475450	1475339	pa_ill_pa_contig44	contig_33	91.07		True
unknown
1975	2060	1476043	1475958	pa_ill_pa_contig44	contig_33	91.86		True
unknown
1813	1967	1476205	1476051	pa_ill_pa_contig44	contig_33	92.26		True
unknown
1660	1760	1476358	1476258	pa_ill_pa_contig44	contig_33	94.06		True
unknown
1375	1650	1476643	1476368	pa_ill_pa_contig44	contig_33	93.48		True
unknown
995	1106	1477022	1476911	pa_ill_pa_contig44	contig_33	91.07		True
unknown
529	593	1477494	1477430	pa_ill_pa_contig44	contig_33	98.46		True
unknown
529	593	1992450	1992514	pa_ill_pa_contig44	contig_33	98.46		True
unknown
995	1106	1992922	1993033	pa_ill_pa_contig44	contig_33	91.07		True
unknown
1375	1650	1993302	1993577	pa_ill_pa_contig44	contig_33	93.48		True
unknown
1660	1760	1993587	1993687	pa_ill_pa_contig44	contig_33	94.06		True
unknown
1813	1967	1993740	1993894	pa_ill_pa_contig44	contig_33	92.26		True
unknown
1975	2060	1993902	1993987	pa_ill_pa_contig44	contig_33	91.86		True
unknown
2687	2798	1994654	1994765	pa_ill_pa_contig44	contig_33	91.07		True
unknown
2892	3062	1994868	1995038	pa_ill_pa_contig44	contig_33	91.23		True
unknown
3374	3442	1995354	1995422	pa_ill_pa_contig44	contig_33	92.75		True
unknown
3453	3662	1995432	1995641	pa_ill_pa_contig44	contig_33	93.81		True
unknown
4118	4233	1996099	1996214	pa_ill_pa_contig44	contig_33	93.1		True
unknown
4268	4718	1996252	1996702	pa_ill_pa_contig44	contig_33	92.68		True
unknown
4882	5195	1996866	1997179	pa_ill_pa_contig44	contig_33	96.18		True
unknown
529	593	2087538	2087602	pa_ill_pa_contig44	contig_33	98.46		True
unknown
995	1106	2088010	2088121	pa_ill_pa_contig44	contig_33	91.07		True
unknown
1375	1650	2088390	2088665	pa_ill_pa_contig44	contig_33	93.48		True
unknown
1660	1760	2088675	2088775	pa_ill_pa_contig44	contig_33	94.06		True
unknown
1813	1967	2088828	2088982	pa_ill_pa_contig44	contig_33	92.26		True
unknown
1975	2060	2088990	2089075	pa_ill_pa_contig44	contig_33	91.86		True
unknown
2687	2798	2089583	2089694	pa_ill_pa_contig44	contig_33	91.07		True
unknown
2892	3062	2089797	2089967	pa_ill_pa_contig44	contig_33	91.23		True
unknown
3374	3442	2090283	2090351	pa_ill_pa_contig44	contig_33	92.75		True
unknown
3453	3662	2090361	2090570	pa_ill_pa_contig44	contig_33	93.81		True
unknown
4118	4233	2091028	2091143	pa_ill_pa_contig44	contig_33	93.1		True
unknown
4268	4718	2091181	2091631	pa_ill_pa_contig44	contig_33	92.68		True
unknown
4882	5195	2091795	2092108	pa_ill_pa_contig44	contig_33	96.18		True
unknown
529	593	2242775	2242839	pa_ill_pa_contig44	contig_33	98.46		True
unknown
995	1106	2243247	2243358	pa_ill_pa_contig44	contig_33	91.07		True
unknown
1256	1345	2243507	2243596	pa_ill_pa_contig44	contig_33	93.33		True
unknown
1375	1650	2243626	2243901	pa_ill_pa_contig44	contig_33	93.48		True
unknown
1660	1760	2243911	2244011	pa_ill_pa_contig44	contig_33	94.06		True
unknown
1813	1967	2244064	2244218	pa_ill_pa_contig44	contig_33	92.26		True
unknown
1975	2060	2244226	2244311	pa_ill_pa_contig44	contig_33	91.86		True
unknown
2687	2798	2244978	2245089	pa_ill_pa_contig44	contig_33	91.07		True
unknown
2892	3062	2245192	2245362	pa_ill_pa_contig44	contig_33	91.23		True
unknown
3374	3442	2245678	2245746	pa_ill_pa_contig44	contig_33	92.75		True
unknown
3453	3662	2245756	2245965	pa_ill_pa_contig44	contig_33	93.33		True
unknown
4118	4233	2246423	2246538	pa_ill_pa_contig44	contig_33	93.1		True
unknown
4268	4718	2246576	2247026	pa_ill_pa_contig44	contig_33	92.68		True
unknown
4882	5195	2247190	2247503	pa_ill_pa_contig44	contig_33	96.18		True
unknown
529	593	2285689	2285753	pa_ill_pa_contig44	contig_33	98.46		True
unknown
995	1106	2286161	2286272	pa_ill_pa_contig44	contig_33	91.07		True
unknown
1375	1650	2286541	2286816	pa_ill_pa_contig44	contig_33	93.48		True
unknown
1660	1760	2286826	2286926	pa_ill_pa_contig44	contig_33	94.06		True
unknown
1813	1967	2286979	2287133	pa_ill_pa_contig44	contig_33	92.26		True
unknown
1975	2060	2287141	2287226	pa_ill_pa_contig44	contig_33	91.86		True
unknown
2687	2798	2287734	2287845	pa_ill_pa_contig44	contig_33	91.07		True
unknown
2892	3062	2287948	2288118	pa_ill_pa_contig44	contig_33	91.23		True
unknown
3374	3442	2288434	2288502	pa_ill_pa_contig44	contig_33	92.75		True
unknown
3453	3662	2288512	2288721	pa_ill_pa_contig44	contig_33	93.33		True
unknown
4118	4233	2289179	2289294	pa_ill_pa_contig44	contig_33	93.1		True
unknown
4268	4718	2289332	2289782	pa_ill_pa_contig44	contig_33	92.68		True
unknown
4882	5195	2289946	2290259	pa_ill_pa_contig44	contig_33	96.18		True
unknown
529	593	3035235	3035299	pa_ill_pa_contig44	contig_33	98.46		True
unknown
995	1106	3035707	3035818	pa_ill_pa_contig44	contig_33	91.07		True
unknown
1375	1536	3036086	3036247	pa_ill_pa_contig44	contig_33	93.21		True
unknown
1542	1650	3036253	3036361	pa_ill_pa_contig44	contig_33	90.83		True
unknown
1660	1760	3036371	3036471	pa_ill_pa_contig44	contig_33	94.06		True
unknown
1813	1967	3036524	3036678	pa_ill_pa_contig44	contig_33	92.26		True
unknown
1975	2060	3036686	3036771	pa_ill_pa_contig44	contig_33	91.86		True
unknown
3374	3442	3038238	3038306	pa_ill_pa_contig44	contig_33	92.75		True
unknown
3453	3662	3038316	3038525	pa_ill_pa_contig44	contig_33	93.81		True
unknown
4118	4233	3038983	3039098	pa_ill_pa_contig44	contig_33	93.1		True
unknown
4268	4718	3039136	3039586	pa_ill_pa_contig44	contig_33	92.68		True
unknown
4882	5195	3039750	3040063	pa_ill_pa_contig44	contig_33	96.18		True
unknown
CONTIG	contig_33	4758589	mis_unaligned
4882	5195	304451	304138	pa_ill_pa_contig44	contig_34	96.18		True
unknown
4268	4831	305065	304502	pa_ill_pa_contig44	contig_34	90.96		True
unknown
4118	4231	305218	305105	pa_ill_pa_contig44	contig_34	93.86		True
unknown
3453	3662	305883	305674	pa_ill_pa_contig44	contig_34	93.81		True
unknown
3374	3442	305961	305893	pa_ill_pa_contig44	contig_34	94.2		True
unknown
2687	2800	306659	306546	pa_ill_pa_contig44	contig_34	91.23		True
unknown
1975	2060	307331	307246	pa_ill_pa_contig44	contig_34	91.86		True
unknown
1813	1967	307493	307339	pa_ill_pa_contig44	contig_34	92.26		True
unknown
1375	1536	307931	307770	pa_ill_pa_contig44	contig_34	93.83		True
unknown
997	1158	308309	308148	pa_ill_pa_contig44	contig_34	90.12		True
unknown
529	593	308783	308719	pa_ill_pa_contig44	contig_34	98.46		True
unknown
4882	5195	1012776	1012463	pa_ill_pa_contig44	contig_34	96.18		True
unknown
4268	4831	1013390	1012827	pa_ill_pa_contig44	contig_34	90.96		True
unknown
4118	4231	1013543	1013430	pa_ill_pa_contig44	contig_34	93.86		True
unknown
3453	3662	1014208	1013999	pa_ill_pa_contig44	contig_34	93.81		True
unknown
3374	3442	1014286	1014218	pa_ill_pa_contig44	contig_34	94.2		True
unknown
2687	2800	1014984	1014871	pa_ill_pa_contig44	contig_34	91.23		True
unknown
1975	2060	1015662	1015577	pa_ill_pa_contig44	contig_34	91.86		True
unknown
1813	1967	1015824	1015670	pa_ill_pa_contig44	contig_34	92.26		True
unknown
1375	1536	1016262	1016101	pa_ill_pa_contig44	contig_34	93.83		True
unknown
997	1158	1016640	1016479	pa_ill_pa_contig44	contig_34	90.12		True
unknown
529	593	1017114	1017050	pa_ill_pa_contig44	contig_34	98.46		True
unknown
529	593	1556172	1556236	pa_ill_pa_contig44	contig_34	98.46		True
unknown
997	1158	1556646	1556807	pa_ill_pa_contig44	contig_34	90.12		True
unknown
1375	1536	1557024	1557185	pa_ill_pa_contig44	contig_34	93.83		True
unknown
1813	1967	1557462	1557616	pa_ill_pa_contig44	contig_34	92.26		True
unknown
1975	2060	1557624	1557709	pa_ill_pa_contig44	contig_34	91.86		True
unknown
2687	2800	1558219	1558332	pa_ill_pa_contig44	contig_34	91.23		True
unknown
2892	3062	1558433	1558603	pa_ill_pa_contig44	contig_34	91.23		True
unknown
3374	3442	1558917	1558985	pa_ill_pa_contig44	contig_34	94.2		True
unknown
3453	3662	1558995	1559204	pa_ill_pa_contig44	contig_34	93.81		True
unknown
4118	4231	1559660	1559773	pa_ill_pa_contig44	contig_34	93.86		True
unknown
4268	4718	1559813	1560263	pa_ill_pa_contig44	contig_34	92.68		True
unknown
4882	5195	1560427	1560740	pa_ill_pa_contig44	contig_34	96.18		True
unknown
529	593	1649796	1649860	pa_ill_pa_contig44	contig_34	98.46		True
unknown
997	1158	1650270	1650431	pa_ill_pa_contig44	contig_34	90.12		True
unknown
1375	1536	1650648	1650809	pa_ill_pa_contig44	contig_34	93.83		True
unknown
1813	1967	1651086	1651240	pa_ill_pa_contig44	contig_34	92.26		True
unknown
1975	2060	1651248	1651333	pa_ill_pa_contig44	contig_34	91.86		True
unknown
2687	2800	1651935	1652048	pa_ill_pa_contig44	contig_34	91.23		True
unknown
2892	3062	1652149	1652319	pa_ill_pa_contig44	contig_34	91.23		True
unknown
3374	3442	1652633	1652701	pa_ill_pa_contig44	contig_34	94.2		True
unknown
3453	3662	1652711	1652920	pa_ill_pa_contig44	contig_34	93.81		True
unknown
4118	4231	1653376	1653489	pa_ill_pa_contig44	contig_34	93.86		True
unknown
4268	4385	1653529	1653646	pa_ill_pa_contig44	contig_34	94.92		True
unknown
4391	4831	1653654	1654094	pa_ill_pa_contig44	contig_34	90.25		True
unknown
4882	5195	1654145	1654458	pa_ill_pa_contig44	contig_34	96.18		True
unknown
529	593	1780923	1780987	pa_ill_pa_contig44	contig_34	98.46		True
unknown
997	1158	1781397	1781558	pa_ill_pa_contig44	contig_34	90.12		True
unknown
1375	1536	1781775	1781936	pa_ill_pa_contig44	contig_34	93.83		True
unknown
1813	1967	1782213	1782367	pa_ill_pa_contig44	contig_34	92.26		True
unknown
1975	2060	1782375	1782460	pa_ill_pa_contig44	contig_34	91.86		True
unknown
2687	2800	1782970	1783083	pa_ill_pa_contig44	contig_34	91.23		True
unknown
2892	3062	1783184	1783354	pa_ill_pa_contig44	contig_34	91.23		True
unknown
3374	3442	1783668	1783736	pa_ill_pa_contig44	contig_34	94.2		True
unknown
3453	3662	1783746	1783955	pa_ill_pa_contig44	contig_34	93.81		True
unknown
4118	4231	1784411	1784524	pa_ill_pa_contig44	contig_34	93.86		True
unknown
4268	4718	1784564	1785014	pa_ill_pa_contig44	contig_34	92.68		True
unknown
4882	5195	1785178	1785491	pa_ill_pa_contig44	contig_34	96.18		True
unknown
529	593	1822322	1822386	pa_ill_pa_contig44	contig_34	98.46		True
unknown
997	1158	1822796	1822957	pa_ill_pa_contig44	contig_34	90.12		True
unknown
1375	1536	1823174	1823335	pa_ill_pa_contig44	contig_34	93.83		True
unknown
1813	1967	1823612	1823766	pa_ill_pa_contig44	contig_34	92.26		True
unknown
1975	2060	1823774	1823859	pa_ill_pa_contig44	contig_34	91.86		True
unknown
2687	2800	1824369	1824482	pa_ill_pa_contig44	contig_34	91.23		True
unknown
2892	3062	1824583	1824753	pa_ill_pa_contig44	contig_34	91.23		True
unknown
3374	3442	1825067	1825135	pa_ill_pa_contig44	contig_34	94.2		True
unknown
