S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
46754	47071	3	320	pa_ill_pa_contig35	contig_158	98.43		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	702	3366855	3367501	pa_ill_pa_contig8	contig_158	99.05		True
translocation
1	23992	3367502	3391493	pa_ill_pa_contig40	contig_158	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1413	3391494	3392851	pa_ill_pa_contig62	contig_158	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	56682	3392852	3449533	pa_ill_pa_contig30	contig_158	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	872	3449534	3450350	pa_ill_pa_contig73	contig_158	97.63		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	204999	3655237	3450351	pa_ill_pa_contig12	contig_158	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1437	3655238	3656619	pa_ill_pa_contig61	contig_158	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	106796	3656620	3763415	pa_ill_pa_contig21	contig_158	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	3764563	3763416	pa_ill_pa_contig64	contig_158	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	34328	3764564	3798892	pa_ill_pa_contig15	contig_158	99.86		True
local misassembly
34236	173697	3798893	3938437	pa_ill_pa_contig15	contig_158	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	690	3938438	3939072	pa_ill_pa_contig76	contig_158	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	1028	3940215	3939188	pa_ill_pa_contig68	contig_158	99.81		True
fake: not a misassembly [fragmentation of reference genome]
1	592	3940975	3941566	pa_ill_pa_contig77	contig_158	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	690	3941567	3942256	pa_ill_pa_contig76	contig_158	99.86		True
fake: not a misassembly [fragmentation of reference genome]
56	1028	3943344	3942372	pa_ill_pa_contig68	contig_158	99.51		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1661	3944950	3943345	pa_ill_pa_contig59	contig_158	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1627	3944951	3946577	pa_ill_pa_contig58	contig_158	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	4971	3946578	3951548	pa_ill_pa_contig46	contig_158	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1627	3951549	3953120	pa_ill_pa_contig58	contig_158	99.76		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3238	3953121	3956358	pa_ill_pa_contig50	contig_158	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	799	3956359	3957102	pa_ill_pa_contig75	contig_158	99.12		True
fake: not a misassembly [fragmentation of reference genome]
1	6148	3963938	3957792	pa_ill_pa_contig43	contig_158	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	799	3963939	3964682	pa_ill_pa_contig75	contig_158	98.62		True
fake: not a misassembly [fragmentation of reference genome]
1	68331	3965372	4033702	pa_ill_pa_contig28	contig_158	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	930	4033703	4034577	pa_ill_pa_contig69	contig_158	98.48		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	30768	4065345	4034578	pa_ill_pa_contig38	contig_158	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
1235	3667	4067778	4065346	pa_ill_pa_contig48	contig_158	99.44		True
local misassembly
56	1079	4068957	4067934	pa_ill_pa_contig48	contig_158	99.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	6590	4068958	4075546	pa_ill_pa_contig42	contig_158	99.8		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3009	4078500	4075547	pa_ill_pa_contig51	contig_158	99.28		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	26794	4078501	4105294	pa_ill_pa_contig39	contig_158	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	548	4105787	4105295	pa_ill_pa_contig79	contig_158	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	258570	4364353	4105788	pa_ill_pa_contig8	contig_158	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	889	4364354	4365186	pa_ill_pa_contig71	contig_158	99.26		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	4365187	4366423	pa_ill_pa_contig65	contig_158	95.64		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	4366915	4366424	pa_ill_pa_contig80	contig_158	99.17		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	191344	4366916	4558239	pa_ill_pa_contig13	contig_158	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
17	1142	4559365	4558240	pa_ill_pa_contig67	contig_158	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	86400	4559366	4645753	pa_ill_pa_contig25	contig_158	99.99		True
translocation
161	249467	4645754	4895064	pa_ill_pa_contig9	contig_158	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	2531	4897959	4895429	pa_ill_pa_contig53	contig_158	99.84		True
fake: not a misassembly [fragmentation of reference genome]
1	929	4899016	4898087	pa_ill_pa_contig72	contig_158	99.25		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	568	4899529	4899017	pa_ill_pa_contig78	contig_158	97.75		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3774	4899530	4903309	pa_ill_pa_contig47	contig_158	90.15		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	484	4903739	4903310	pa_ill_pa_contig84	contig_158	98.15		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	121067	5024808	4903740	pa_ill_pa_contig17	contig_158	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	56007	5025070	5081076	pa_ill_pa_contig32	contig_158	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	5082224	5081077	pa_ill_pa_contig64	contig_158	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
247199	542364	5377388	5082225	pa_ill_pa_contig2	contig_158	99.99		True
local misassembly
1	247083	5624469	5377389	pa_ill_pa_contig2	contig_158	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	484	5624470	5624899	pa_ill_pa_contig84	contig_158	98.33		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3774	5628673	5624900	pa_ill_pa_contig47	contig_158	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	568	5628674	5629186	pa_ill_pa_contig78	contig_158	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	929	5629187	5630114	pa_ill_pa_contig72	contig_158	98.17		True
fake: not a misassembly [fragmentation of reference genome]
1	2549	5630242	5632790	pa_ill_pa_contig52	contig_158	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	404310	6037463	5633149	pa_ill_pa_contig4	contig_158	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1413	6037464	6038821	pa_ill_pa_contig62	contig_158	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	122468	6038822	6161290	pa_ill_pa_contig16	contig_158	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	53273	6214976	6161705	pa_ill_pa_contig33	contig_158	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	548	6215469	6214977	pa_ill_pa_contig79	contig_158	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
41341	76514	6250642	6215470	pa_ill_pa_contig26	contig_158	99.98		True
local misassembly
1	41228	6291869	6250643	pa_ill_pa_contig26	contig_158	99.99		True
translocation
56	770	6292578	6291870	pa_ill_pa_contig20	contig_158	90.05		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5507	6298030	6292579	pa_ill_pa_contig45	contig_158	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	68413	6298031	6366441	pa_ill_pa_contig27	contig_158	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5658	6372047	6366442	pa_ill_pa_contig44	contig_158	99.91		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	87995	6460039	6372048	pa_ill_pa_contig24	contig_158	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1142	6460040	6461126	pa_ill_pa_contig67	contig_158	99.75		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	294591	6461127	6755715	pa_ill_pa_contig5	contig_158	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	872	6755716	6756532	pa_ill_pa_contig73	contig_158	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	35650	6756533	6792182	pa_ill_pa_contig37	contig_158	100.0		True
CONTIG	contig_158	6792182	misassembled
4882	5195	2283853	2283540	pa_ill_pa_contig44	contig_37	96.18		True
unknown
4391	4831	2284344	2283904	pa_ill_pa_contig44	contig_37	90.25		True
unknown
4268	4385	2284469	2284352	pa_ill_pa_contig44	contig_37	94.92		True
unknown
4118	4231	2284622	2284509	pa_ill_pa_contig44	contig_37	93.86		True
unknown
3453	3662	2285286	2285077	pa_ill_pa_contig44	contig_37	93.81		True
unknown
3374	3442	2285364	2285296	pa_ill_pa_contig44	contig_37	94.2		True
unknown
2892	3062	2285848	2285678	pa_ill_pa_contig44	contig_37	91.23		True
unknown
2687	2800	2286062	2285949	pa_ill_pa_contig44	contig_37	91.23		True
unknown
1975	2060	2286749	2286664	pa_ill_pa_contig44	contig_37	91.86		True
unknown
1813	1967	2286911	2286757	pa_ill_pa_contig44	contig_37	92.26		True
unknown
1375	1760	2287349	2286964	pa_ill_pa_contig44	contig_37	92.75		True
unknown
997	1158	2287727	2287566	pa_ill_pa_contig44	contig_37	90.12		True
unknown
529	593	2288201	2288137	pa_ill_pa_contig44	contig_37	98.46		True
unknown
4882	5195	2931773	2931460	pa_ill_pa_contig44	contig_37	96.18		True
unknown
4268	4718	2932387	2931937	pa_ill_pa_contig44	contig_37	92.68		True
unknown
4118	4231	2932540	2932427	pa_ill_pa_contig44	contig_37	93.86		True
unknown
3453	3662	2933205	2932996	pa_ill_pa_contig44	contig_37	93.81		True
unknown
3374	3442	2933283	2933215	pa_ill_pa_contig44	contig_37	94.2		True
unknown
2892	3062	2933767	2933597	pa_ill_pa_contig44	contig_37	91.23		True
unknown
2687	2800	2933981	2933868	pa_ill_pa_contig44	contig_37	91.23		True
unknown
1975	2060	2934576	2934491	pa_ill_pa_contig44	contig_37	91.86		True
unknown
1813	1967	2934738	2934584	pa_ill_pa_contig44	contig_37	92.26		True
unknown
1375	1536	2935176	2935015	pa_ill_pa_contig44	contig_37	93.83		True
unknown
997	1158	2935554	2935393	pa_ill_pa_contig44	contig_37	90.12		True
unknown
529	593	2936028	2935964	pa_ill_pa_contig44	contig_37	98.46		True
unknown
4882	5195	2973174	2972861	pa_ill_pa_contig44	contig_37	96.18		True
unknown
4268	4718	2973788	2973338	pa_ill_pa_contig44	contig_37	92.68		True
unknown
4118	4231	2973941	2973828	pa_ill_pa_contig44	contig_37	93.86		True
unknown
3453	3662	2974606	2974397	pa_ill_pa_contig44	contig_37	93.81		True
unknown
3374	3442	2974684	2974616	pa_ill_pa_contig44	contig_37	94.2		True
unknown
2892	3062	2975168	2974998	pa_ill_pa_contig44	contig_37	91.23		True
unknown
2687	2800	2975382	2975269	pa_ill_pa_contig44	contig_37	91.23		True
unknown
1975	2060	2975977	2975892	pa_ill_pa_contig44	contig_37	91.86		True
unknown
1813	1967	2976139	2975985	pa_ill_pa_contig44	contig_37	92.26		True
unknown
1375	1536	2976577	2976416	pa_ill_pa_contig44	contig_37	93.83		True
unknown
997	1158	2976955	2976794	pa_ill_pa_contig44	contig_37	90.12		True
unknown
529	593	2977429	2977365	pa_ill_pa_contig44	contig_37	98.46		True
unknown
4882	5195	3104206	3103893	pa_ill_pa_contig44	contig_37	96.18		True
unknown
4391	4831	3104697	3104257	pa_ill_pa_contig44	contig_37	90.25		True
unknown
4268	4385	3104822	3104705	pa_ill_pa_contig44	contig_37	94.92		True
unknown
4118	4231	3104975	3104862	pa_ill_pa_contig44	contig_37	93.86		True
unknown
3453	3662	3105640	3105431	pa_ill_pa_contig44	contig_37	93.81		True
unknown
3374	3442	3105718	3105650	pa_ill_pa_contig44	contig_37	94.2		True
unknown
2892	3062	3106202	3106032	pa_ill_pa_contig44	contig_37	91.23		True
unknown
2687	2800	3106416	3106303	pa_ill_pa_contig44	contig_37	91.23		True
unknown
1975	2060	3107103	3107018	pa_ill_pa_contig44	contig_37	91.86		True
unknown
1813	1967	3107265	3107111	pa_ill_pa_contig44	contig_37	92.26		True
unknown
1375	1536	3107703	3107542	pa_ill_pa_contig44	contig_37	93.83		True
unknown
997	1158	3108081	3107920	pa_ill_pa_contig44	contig_37	90.12		True
unknown
529	593	3108555	3108491	pa_ill_pa_contig44	contig_37	98.46		True
unknown
4882	5195	3197923	3197610	pa_ill_pa_contig44	contig_37	96.18		True
unknown
4268	4718	3198537	3198087	pa_ill_pa_contig44	contig_37	92.68		True
unknown
4118	4231	3198690	3198577	pa_ill_pa_contig44	contig_37	93.86		True
unknown
3453	3662	3199355	3199146	pa_ill_pa_contig44	contig_37	93.81		True
unknown
3374	3442	3199433	3199365	pa_ill_pa_contig44	contig_37	94.2		True
unknown
2892	3062	3199917	3199747	pa_ill_pa_contig44	contig_37	91.23		True
unknown
2687	2800	3200131	3200018	pa_ill_pa_contig44	contig_37	91.23		True
unknown
1975	2060	3200726	3200641	pa_ill_pa_contig44	contig_37	91.86		True
unknown
1813	1967	3200888	3200734	pa_ill_pa_contig44	contig_37	92.26		True
unknown
1375	1536	3201327	3201166	pa_ill_pa_contig44	contig_37	93.83		True
unknown
997	1158	3201707	3201546	pa_ill_pa_contig44	contig_37	90.12		True
unknown
529	593	3202181	3202117	pa_ill_pa_contig44	contig_37	98.46		True
unknown
529	593	3741191	3741255	pa_ill_pa_contig44	contig_37	98.46		True
unknown
997	1158	3741665	3741826	pa_ill_pa_contig44	contig_37	90.12		True
unknown
1375	1536	3742043	3742204	pa_ill_pa_contig44	contig_37	93.83		True
unknown
1813	1967	3742481	3742635	pa_ill_pa_contig44	contig_37	92.26		True
unknown
1975	2060	3742643	3742728	pa_ill_pa_contig44	contig_37	91.86		True
unknown
2687	2800	3743321	3743434	pa_ill_pa_contig44	contig_37	91.23		True
unknown
3374	3442	3744019	3744087	pa_ill_pa_contig44	contig_37	94.2		True
unknown
3453	3662	3744097	3744306	pa_ill_pa_contig44	contig_37	93.81		True
unknown
4118	4231	3744762	3744875	pa_ill_pa_contig44	contig_37	93.86		True
unknown
4268	4831	3744915	3745478	pa_ill_pa_contig44	contig_37	90.96		True
unknown
4882	5195	3745529	3745842	pa_ill_pa_contig44	contig_37	96.18		True
unknown
529	593	4449519	4449583	pa_ill_pa_contig44	contig_37	98.46		True
unknown
997	1158	4449993	4450154	pa_ill_pa_contig44	contig_37	90.12		True
unknown
1375	1536	4450371	4450532	pa_ill_pa_contig44	contig_37	93.83		True
unknown
1813	1967	4450809	4450963	pa_ill_pa_contig44	contig_37	92.26		True
unknown
1975	2060	4450971	4451056	pa_ill_pa_contig44	contig_37	91.86		True
unknown
3374	3442	4452307	4452375	pa_ill_pa_contig44	contig_37	94.2		True
unknown
3453	3522	4452385	4452454	pa_ill_pa_contig44	contig_37	94.29		True
unknown
3525	3662	4452455	4452592	pa_ill_pa_contig44	contig_37	93.48		True
unknown
4118	4231	4453048	4453161	pa_ill_pa_contig44	contig_37	93.86		True
unknown
4268	4831	4453201	4453764	pa_ill_pa_contig44	contig_37	90.96		True
unknown
4882	5195	4453815	4454128	pa_ill_pa_contig44	contig_37	96.18		True
unknown
CONTIG	contig_37	4765293	mis_unaligned
4882	5195	806332	806019	pa_ill_pa_contig44	contig_59	96.18		True
unknown
4268	4718	806946	806496	pa_ill_pa_contig44	contig_59	92.68		True
unknown
4118	4233	807099	806984	pa_ill_pa_contig44	contig_59	93.1		True
unknown
3453	3662	807752	807543	pa_ill_pa_contig44	contig_59	93.81		True
unknown
3374	3442	807830	807762	pa_ill_pa_contig44	contig_59	92.75		True
unknown
2892	3062	808316	808146	pa_ill_pa_contig44	contig_59	91.23		True
unknown
2687	2798	808530	808419	pa_ill_pa_contig44	contig_59	91.07		True
unknown
1975	2060	809123	809038	pa_ill_pa_contig44	contig_59	91.86		True
unknown
1813	1967	809285	809131	pa_ill_pa_contig44	contig_59	92.26		True
unknown
1660	1760	809438	809338	pa_ill_pa_contig44	contig_59	94.06		True
unknown
1375	1650	809723	809448	pa_ill_pa_contig44	contig_59	93.48		True
unknown
995	1106	810103	809992	pa_ill_pa_contig44	contig_59	91.07		True
unknown
529	593	810575	810511	pa_ill_pa_contig44	contig_59	98.46		True
unknown
4882	5195	1472576	1472263	pa_ill_pa_contig44	contig_59	96.18		True
unknown
4268	4718	1473190	1472740	pa_ill_pa_contig44	contig_59	92.68		True
unknown
4118	4233	1473343	1473228	pa_ill_pa_contig44	contig_59	93.1		True
unknown
3453	3662	1474010	1473801	pa_ill_pa_contig44	contig_59	93.81		True
unknown
3374	3442	1474088	1474020	pa_ill_pa_contig44	contig_59	92.75		True
unknown
2892	3062	1474573	1474403	pa_ill_pa_contig44	contig_59	91.23		True
unknown
2687	2798	1474787	1474676	pa_ill_pa_contig44	contig_59	91.07		True
unknown
1975	2060	1475380	1475295	pa_ill_pa_contig44	contig_59	91.86		True
unknown
1813	1967	1475542	1475388	pa_ill_pa_contig44	contig_59	92.26		True
unknown
1660	1760	1475695	1475595	pa_ill_pa_contig44	contig_59	94.06		True
unknown
1375	1650	1475980	1475705	pa_ill_pa_contig44	contig_59	93.48		True
unknown
995	1106	1476360	1476249	pa_ill_pa_contig44	contig_59	91.07		True
unknown
529	593	1476832	1476768	pa_ill_pa_contig44	contig_59	98.46		True
unknown
529	593	1991779	1991843	pa_ill_pa_contig44	contig_59	98.46		True
unknown
995	1106	1992251	1992362	pa_ill_pa_contig44	contig_59	91.07		True
unknown
1375	1650	1992631	1992906	pa_ill_pa_contig44	contig_59	93.48		True
unknown
1660	1760	1992916	1993016	pa_ill_pa_contig44	contig_59	94.06		True
unknown
1813	1967	1993069	1993223	pa_ill_pa_contig44	contig_59	92.26		True
unknown
1975	2060	1993231	1993316	pa_ill_pa_contig44	contig_59	91.86		True
unknown
2687	2798	1993983	1994094	pa_ill_pa_contig44	contig_59	91.07		True
unknown
2892	3062	1994197	1994367	pa_ill_pa_contig44	contig_59	91.23		True
unknown
3374	3442	1994682	1994750	pa_ill_pa_contig44	contig_59	92.75		True
unknown
3453	3662	1994760	1994969	pa_ill_pa_contig44	contig_59	93.81		True
unknown
4118	4233	1995427	1995542	pa_ill_pa_contig44	contig_59	93.1		True
unknown
4268	4718	1995580	1996030	pa_ill_pa_contig44	contig_59	92.68		True
unknown
4882	5195	1996194	1996507	pa_ill_pa_contig44	contig_59	96.18		True
unknown
529	593	2086866	2086930	pa_ill_pa_contig44	contig_59	98.46		True
unknown
995	1106	2087338	2087449	pa_ill_pa_contig44	contig_59	91.07		True
unknown
1375	1650	2087718	2087993	pa_ill_pa_contig44	contig_59	93.48		True
unknown
1660	1737	2088003	2088080	pa_ill_pa_contig44	contig_59	92.31		True
unknown
1813	1967	2088157	2088311	pa_ill_pa_contig44	contig_59	92.26		True
unknown
1975	2060	2088319	2088404	pa_ill_pa_contig44	contig_59	91.86		True
unknown
2687	2798	2088912	2089023	pa_ill_pa_contig44	contig_59	91.07		True
unknown
2892	3062	2089126	2089296	pa_ill_pa_contig44	contig_59	91.23		True
unknown
3374	3442	2089612	2089680	pa_ill_pa_contig44	contig_59	92.75		True
unknown
3453	3662	2089690	2089899	pa_ill_pa_contig44	contig_59	93.81		True
unknown
4118	4233	2090358	2090473	pa_ill_pa_contig44	contig_59	93.1		True
unknown
4268	4718	2090511	2090961	pa_ill_pa_contig44	contig_59	92.68		True
unknown
4882	5195	2091125	2091438	pa_ill_pa_contig44	contig_59	96.18		True
unknown
529	593	2242092	2242156	pa_ill_pa_contig44	contig_59	98.46		True
unknown
995	1106	2242564	2242675	pa_ill_pa_contig44	contig_59	91.07		True
unknown
1375	1650	2242944	2243219	pa_ill_pa_contig44	contig_59	93.48		True
unknown
1660	1760	2243229	2243329	pa_ill_pa_contig44	contig_59	94.06		True
unknown
1813	1967	2243382	2243536	pa_ill_pa_contig44	contig_59	92.26		True
unknown
1975	2060	2243544	2243629	pa_ill_pa_contig44	contig_59	91.86		True
unknown
2687	2798	2244296	2244407	pa_ill_pa_contig44	contig_59	91.07		True
unknown
2892	3062	2244510	2244680	pa_ill_pa_contig44	contig_59	91.23		True
unknown
3374	3442	2244996	2245064	pa_ill_pa_contig44	contig_59	92.75		True
unknown
3453	3662	2245074	2245283	pa_ill_pa_contig44	contig_59	93.33		True
unknown
4118	4233	2245741	2245856	pa_ill_pa_contig44	contig_59	93.1		True
unknown
4268	4718	2245894	2246344	pa_ill_pa_contig44	contig_59	92.68		True
unknown
4882	5195	2246508	2246821	pa_ill_pa_contig44	contig_59	96.18		True
unknown
529	593	2285005	2285069	pa_ill_pa_contig44	contig_59	98.46		True
unknown
995	1106	2285477	2285588	pa_ill_pa_contig44	contig_59	91.07		True
unknown
1375	1650	2285857	2286132	pa_ill_pa_contig44	contig_59	93.48		True
unknown
1660	1737	2286142	2286219	pa_ill_pa_contig44	contig_59	92.31		True
unknown
1813	1967	2286296	2286450	pa_ill_pa_contig44	contig_59	92.26		True
unknown
1975	2060	2286458	2286543	pa_ill_pa_contig44	contig_59	91.86		True
unknown
2687	2798	2287051	2287162	pa_ill_pa_contig44	contig_59	91.07		True
unknown
2892	3062	2287265	2287435	pa_ill_pa_contig44	contig_59	91.23		True
unknown
3374	3442	2287751	2287819	pa_ill_pa_contig44	contig_59	92.75		True
unknown
