S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
46754	47071	3	320	pa_ill_pa_contig35	contig_168	98.43		True
1	47071	2861393	2814323	pa_ill_pa_contig35	contig_168	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	266935	2862003	3128936	pa_ill_pa_contig6	contig_168	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	111212	3240145	3128937	pa_ill_pa_contig20	contig_168	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5452	3245542	3240146	pa_ill_pa_contig45	contig_168	99.47		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	118702	3245543	3364236	pa_ill_pa_contig19	contig_168	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	3364237	3364728	pa_ill_pa_contig80	contig_168	99.34		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	3365965	3364729	pa_ill_pa_contig65	contig_168	99.68		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	889	3366854	3365966	pa_ill_pa_contig71	contig_168	98.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	702	3366855	3367501	pa_ill_pa_contig8	contig_168	99.05		True
translocation
1	23992	3367502	3391493	pa_ill_pa_contig40	contig_168	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1413	3391494	3392851	pa_ill_pa_contig62	contig_168	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	56682	3392852	3449533	pa_ill_pa_contig30	contig_168	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	872	3449534	3450350	pa_ill_pa_contig73	contig_168	97.63		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	204999	3655237	3450351	pa_ill_pa_contig12	contig_168	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1437	3655238	3656619	pa_ill_pa_contig61	contig_168	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	106796	3656620	3763415	pa_ill_pa_contig21	contig_168	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	3764563	3763416	pa_ill_pa_contig64	contig_168	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	34328	3764564	3798892	pa_ill_pa_contig15	contig_168	99.86		True
local misassembly
34236	173697	3798893	3938437	pa_ill_pa_contig15	contig_168	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	690	3938438	3939072	pa_ill_pa_contig76	contig_168	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	1028	3940215	3939188	pa_ill_pa_contig68	contig_168	99.81		True
fake: not a misassembly [fragmentation of reference genome]
1	592	3940975	3941566	pa_ill_pa_contig77	contig_168	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	690	3941567	3942256	pa_ill_pa_contig76	contig_168	99.86		True
fake: not a misassembly [fragmentation of reference genome]
56	1028	3943344	3942372	pa_ill_pa_contig68	contig_168	99.51		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1661	3944950	3943345	pa_ill_pa_contig59	contig_168	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1627	3944951	3946577	pa_ill_pa_contig58	contig_168	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	4971	3946578	3951548	pa_ill_pa_contig46	contig_168	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1627	3951549	3953120	pa_ill_pa_contig58	contig_168	99.76		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3238	3953121	3956358	pa_ill_pa_contig50	contig_168	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	799	3956359	3957102	pa_ill_pa_contig75	contig_168	99.12		True
fake: not a misassembly [fragmentation of reference genome]
1	6148	3963938	3957792	pa_ill_pa_contig43	contig_168	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	799	3963939	3964682	pa_ill_pa_contig75	contig_168	98.62		True
fake: not a misassembly [fragmentation of reference genome]
1	68331	3965372	4033702	pa_ill_pa_contig28	contig_168	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	930	4033703	4034577	pa_ill_pa_contig69	contig_168	98.48		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	30768	4065345	4034578	pa_ill_pa_contig38	contig_168	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
1235	3667	4067778	4065346	pa_ill_pa_contig48	contig_168	99.44		True
local misassembly
56	1079	4068957	4067934	pa_ill_pa_contig48	contig_168	99.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	6590	4068958	4075546	pa_ill_pa_contig42	contig_168	99.8		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3009	4078500	4075547	pa_ill_pa_contig51	contig_168	99.28		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	26794	4078501	4105294	pa_ill_pa_contig39	contig_168	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	548	4105787	4105295	pa_ill_pa_contig79	contig_168	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	258570	4364353	4105788	pa_ill_pa_contig8	contig_168	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	889	4364354	4365186	pa_ill_pa_contig71	contig_168	99.26		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	4365187	4366423	pa_ill_pa_contig65	contig_168	95.64		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	4366915	4366424	pa_ill_pa_contig80	contig_168	99.17		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	191344	4366916	4558239	pa_ill_pa_contig13	contig_168	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
17	1142	4559365	4558240	pa_ill_pa_contig67	contig_168	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	86400	4559366	4645753	pa_ill_pa_contig25	contig_168	99.99		True
translocation
161	249467	4645754	4895064	pa_ill_pa_contig9	contig_168	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	2531	4897959	4895429	pa_ill_pa_contig53	contig_168	99.84		True
fake: not a misassembly [fragmentation of reference genome]
1	929	4899016	4898087	pa_ill_pa_contig72	contig_168	99.25		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	568	4899529	4899017	pa_ill_pa_contig78	contig_168	97.75		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3774	4899530	4903309	pa_ill_pa_contig47	contig_168	90.15		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	484	4903739	4903310	pa_ill_pa_contig84	contig_168	98.15		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	121067	5024808	4903740	pa_ill_pa_contig17	contig_168	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	56007	5025070	5081076	pa_ill_pa_contig32	contig_168	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	5082224	5081077	pa_ill_pa_contig64	contig_168	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
247199	542364	5377388	5082225	pa_ill_pa_contig2	contig_168	99.99		True
local misassembly
1	247083	5624469	5377389	pa_ill_pa_contig2	contig_168	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	484	5624470	5624899	pa_ill_pa_contig84	contig_168	98.33		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3774	5628673	5624900	pa_ill_pa_contig47	contig_168	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	568	5628674	5629186	pa_ill_pa_contig78	contig_168	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	929	5629187	5630114	pa_ill_pa_contig72	contig_168	98.17		True
fake: not a misassembly [fragmentation of reference genome]
1	2549	5630242	5632790	pa_ill_pa_contig52	contig_168	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	404310	6037463	5633149	pa_ill_pa_contig4	contig_168	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1413	6037464	6038821	pa_ill_pa_contig62	contig_168	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	122468	6038822	6161290	pa_ill_pa_contig16	contig_168	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	53273	6214976	6161705	pa_ill_pa_contig33	contig_168	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	548	6215469	6214977	pa_ill_pa_contig79	contig_168	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
41341	76514	6250642	6215470	pa_ill_pa_contig26	contig_168	99.98		True
local misassembly
1	41228	6291869	6250643	pa_ill_pa_contig26	contig_168	99.99		True
translocation
56	770	6292578	6291870	pa_ill_pa_contig20	contig_168	90.05		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5507	6298030	6292579	pa_ill_pa_contig45	contig_168	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	68413	6298031	6366441	pa_ill_pa_contig27	contig_168	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5658	6372047	6366442	pa_ill_pa_contig44	contig_168	99.91		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	87995	6460039	6372048	pa_ill_pa_contig24	contig_168	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1142	6460040	6461126	pa_ill_pa_contig67	contig_168	99.75		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	294591	6461127	6755715	pa_ill_pa_contig5	contig_168	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	872	6755716	6756532	pa_ill_pa_contig73	contig_168	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	35650	6756533	6792182	pa_ill_pa_contig37	contig_168	100.0		True
CONTIG	contig_168	6792182	misassembled
4882	5195	806485	806172	pa_ill_pa_contig44	contig_33	96.18		True
unknown
4268	4718	807099	806649	pa_ill_pa_contig44	contig_33	92.68		True
unknown
4118	4233	807252	807137	pa_ill_pa_contig44	contig_33	93.1		True
unknown
3453	3662	807919	807710	pa_ill_pa_contig44	contig_33	93.81		True
unknown
3374	3442	807997	807929	pa_ill_pa_contig44	contig_33	92.75		True
unknown
2892	3062	808483	808313	pa_ill_pa_contig44	contig_33	91.23		True
unknown
2687	2798	808697	808586	pa_ill_pa_contig44	contig_33	91.07		True
unknown
1975	2060	809290	809205	pa_ill_pa_contig44	contig_33	91.86		True
unknown
1813	1967	809452	809298	pa_ill_pa_contig44	contig_33	92.26		True
unknown
1660	1760	809605	809505	pa_ill_pa_contig44	contig_33	94.06		True
unknown
1375	1650	809890	809615	pa_ill_pa_contig44	contig_33	93.48		True
unknown
995	1106	810270	810159	pa_ill_pa_contig44	contig_33	91.07		True
unknown
529	593	810742	810678	pa_ill_pa_contig44	contig_33	98.46		True
unknown
4882	5195	1472732	1472419	pa_ill_pa_contig44	contig_33	96.18		True
unknown
4268	4718	1473346	1472896	pa_ill_pa_contig44	contig_33	92.68		True
unknown
4118	4233	1473499	1473384	pa_ill_pa_contig44	contig_33	93.1		True
unknown
3453	3662	1474166	1473957	pa_ill_pa_contig44	contig_33	93.81		True
unknown
3374	3442	1474244	1474176	pa_ill_pa_contig44	contig_33	92.75		True
unknown
2892	3062	1474729	1474559	pa_ill_pa_contig44	contig_33	91.23		True
unknown
2687	2798	1474943	1474832	pa_ill_pa_contig44	contig_33	91.07		True
unknown
1975	2060	1475536	1475451	pa_ill_pa_contig44	contig_33	91.86		True
unknown
1813	1967	1475698	1475544	pa_ill_pa_contig44	contig_33	92.26		True
unknown
1660	1760	1475851	1475751	pa_ill_pa_contig44	contig_33	94.06		True
unknown
1375	1650	1476136	1475861	pa_ill_pa_contig44	contig_33	93.48		True
unknown
995	1106	1476516	1476405	pa_ill_pa_contig44	contig_33	91.07		True
unknown
529	593	1476988	1476924	pa_ill_pa_contig44	contig_33	98.46		True
unknown
529	593	1991933	1991997	pa_ill_pa_contig44	contig_33	98.46		True
unknown
995	1106	1992405	1992516	pa_ill_pa_contig44	contig_33	91.07		True
unknown
1375	1650	1992785	1993060	pa_ill_pa_contig44	contig_33	93.48		True
unknown
1660	1760	1993070	1993170	pa_ill_pa_contig44	contig_33	94.06		True
unknown
1813	1967	1993223	1993377	pa_ill_pa_contig44	contig_33	92.26		True
unknown
1975	2060	1993385	1993470	pa_ill_pa_contig44	contig_33	91.86		True
unknown
2687	2798	1994137	1994248	pa_ill_pa_contig44	contig_33	91.07		True
unknown
2892	3062	1994351	1994521	pa_ill_pa_contig44	contig_33	91.23		True
unknown
3374	3442	1994836	1994904	pa_ill_pa_contig44	contig_33	92.75		True
unknown
3453	3662	1994914	1995123	pa_ill_pa_contig44	contig_33	93.81		True
unknown
4118	4233	1995581	1995696	pa_ill_pa_contig44	contig_33	93.1		True
unknown
4268	4718	1995734	1996184	pa_ill_pa_contig44	contig_33	92.68		True
unknown
4882	5195	1996348	1996661	pa_ill_pa_contig44	contig_33	96.18		True
unknown
529	593	2087021	2087085	pa_ill_pa_contig44	contig_33	98.46		True
unknown
995	1106	2087493	2087604	pa_ill_pa_contig44	contig_33	91.07		True
unknown
1375	1650	2087873	2088148	pa_ill_pa_contig44	contig_33	93.48		True
unknown
1660	1737	2088158	2088235	pa_ill_pa_contig44	contig_33	92.31		True
unknown
1813	1967	2088312	2088466	pa_ill_pa_contig44	contig_33	92.26		True
unknown
1975	2060	2088474	2088559	pa_ill_pa_contig44	contig_33	91.86		True
unknown
2687	2798	2089067	2089178	pa_ill_pa_contig44	contig_33	91.07		True
unknown
2892	3062	2089281	2089451	pa_ill_pa_contig44	contig_33	91.23		True
unknown
3374	3442	2089767	2089835	pa_ill_pa_contig44	contig_33	92.75		True
unknown
3453	3662	2089845	2090054	pa_ill_pa_contig44	contig_33	93.81		True
unknown
4118	4233	2090513	2090628	pa_ill_pa_contig44	contig_33	93.1		True
unknown
4268	4718	2090666	2091116	pa_ill_pa_contig44	contig_33	92.68		True
unknown
4882	5195	2091280	2091593	pa_ill_pa_contig44	contig_33	96.18		True
unknown
529	593	2242247	2242311	pa_ill_pa_contig44	contig_33	98.46		True
unknown
995	1106	2242719	2242830	pa_ill_pa_contig44	contig_33	91.07		True
unknown
1375	1650	2243099	2243374	pa_ill_pa_contig44	contig_33	93.48		True
unknown
1660	1760	2243384	2243484	pa_ill_pa_contig44	contig_33	94.06		True
unknown
1813	1967	2243537	2243691	pa_ill_pa_contig44	contig_33	92.26		True
unknown
1975	2060	2243699	2243784	pa_ill_pa_contig44	contig_33	91.86		True
unknown
2687	2798	2244451	2244562	pa_ill_pa_contig44	contig_33	91.07		True
unknown
2892	3062	2244665	2244835	pa_ill_pa_contig44	contig_33	91.23		True
unknown
3374	3442	2245151	2245219	pa_ill_pa_contig44	contig_33	92.75		True
unknown
3453	3662	2245229	2245438	pa_ill_pa_contig44	contig_33	93.33		True
unknown
4118	4233	2245896	2246011	pa_ill_pa_contig44	contig_33	93.1		True
unknown
4268	4718	2246049	2246499	pa_ill_pa_contig44	contig_33	92.68		True
unknown
4882	5195	2246663	2246976	pa_ill_pa_contig44	contig_33	96.18		True
unknown
529	593	2285158	2285222	pa_ill_pa_contig44	contig_33	98.46		True
unknown
995	1106	2285630	2285741	pa_ill_pa_contig44	contig_33	91.07		True
unknown
1375	1650	2286010	2286285	pa_ill_pa_contig44	contig_33	93.48		True
unknown
1660	1737	2286295	2286372	pa_ill_pa_contig44	contig_33	92.31		True
unknown
1813	1967	2286449	2286603	pa_ill_pa_contig44	contig_33	92.26		True
unknown
1975	2060	2286611	2286696	pa_ill_pa_contig44	contig_33	91.86		True
unknown
2687	2798	2287204	2287315	pa_ill_pa_contig44	contig_33	91.07		True
unknown
2892	3062	2287418	2287588	pa_ill_pa_contig44	contig_33	91.23		True
unknown
3374	3442	2287904	2287972	pa_ill_pa_contig44	contig_33	92.75		True
unknown
3453	3662	2287982	2288191	pa_ill_pa_contig44	contig_33	93.33		True
unknown
4118	4233	2288649	2288764	pa_ill_pa_contig44	contig_33	93.1		True
unknown
4268	4718	2288802	2289252	pa_ill_pa_contig44	contig_33	92.68		True
unknown
4882	5195	2289416	2289729	pa_ill_pa_contig44	contig_33	96.18		True
unknown
529	593	3034693	3034757	pa_ill_pa_contig44	contig_33	98.46		True
unknown
995	1106	3035165	3035276	pa_ill_pa_contig44	contig_33	91.07		True
unknown
1375	1536	3035545	3035706	pa_ill_pa_contig44	contig_33	93.21		True
unknown
1542	1650	3035712	3035820	pa_ill_pa_contig44	contig_33	90.83		True
unknown
1660	1760	3035830	3035930	pa_ill_pa_contig44	contig_33	94.06		True
unknown
1813	1967	3035983	3036137	pa_ill_pa_contig44	contig_33	92.26		True
unknown
1975	2060	3036145	3036230	pa_ill_pa_contig44	contig_33	91.86		True
unknown
3374	3442	3037697	3037765	pa_ill_pa_contig44	contig_33	92.75		True
unknown
3453	3662	3037775	3037984	pa_ill_pa_contig44	contig_33	93.81		True
unknown
4118	4233	3038442	3038557	pa_ill_pa_contig44	contig_33	93.1		True
unknown
4268	4718	3038595	3039045	pa_ill_pa_contig44	contig_33	92.68		True
unknown
4882	5195	3039209	3039522	pa_ill_pa_contig44	contig_33	96.18		True
unknown
CONTIG	contig_33	4758004	mis_unaligned
4882	5195	304447	304134	pa_ill_pa_contig44	contig_34	96.18		True
unknown
4268	4831	305061	304498	pa_ill_pa_contig44	contig_34	90.96		True
unknown
4118	4231	305214	305101	pa_ill_pa_contig44	contig_34	93.86		True
unknown
3453	3662	305879	305670	pa_ill_pa_contig44	contig_34	93.81		True
unknown
3374	3442	305957	305889	pa_ill_pa_contig44	contig_34	94.2		True
unknown
2687	2800	306655	306542	pa_ill_pa_contig44	contig_34	91.23		True
unknown
1975	2060	307327	307242	pa_ill_pa_contig44	contig_34	91.86		True
unknown
1813	1967	307489	307335	pa_ill_pa_contig44	contig_34	92.26		True
unknown
1375	1536	307927	307766	pa_ill_pa_contig44	contig_34	93.83		True
unknown
997	1158	308305	308144	pa_ill_pa_contig44	contig_34	90.12		True
unknown
529	593	308779	308715	pa_ill_pa_contig44	contig_34	98.46		True
unknown
4882	5195	1012772	1012459	pa_ill_pa_contig44	contig_34	96.18		True
unknown
4268	4831	1013386	1012823	pa_ill_pa_contig44	contig_34	90.96		True
unknown
4118	4231	1013539	1013426	pa_ill_pa_contig44	contig_34	93.86		True
unknown
3453	3662	1014204	1013995	pa_ill_pa_contig44	contig_34	93.81		True
unknown
3374	3442	1014282	1014214	pa_ill_pa_contig44	contig_34	94.2		True
unknown
2687	2800	1014980	1014867	pa_ill_pa_contig44	contig_34	91.23		True
unknown
1975	2060	1015658	1015573	pa_ill_pa_contig44	contig_34	91.86		True
unknown
1813	1967	1015820	1015666	pa_ill_pa_contig44	contig_34	92.26		True
unknown
1375	1536	1016258	1016097	pa_ill_pa_contig44	contig_34	93.83		True
unknown
997	1158	1016636	1016475	pa_ill_pa_contig44	contig_34	90.12		True
unknown
529	593	1017110	1017046	pa_ill_pa_contig44	contig_34	98.46		True
unknown
529	593	1556657	1556721	pa_ill_pa_contig44	contig_34	98.46		True
unknown
997	1158	1557131	1557292	pa_ill_pa_contig44	contig_34	90.12		True
unknown
1375	1536	1557509	1557670	pa_ill_pa_contig44	contig_34	93.83		True
unknown
1813	1967	1557948	1558102	pa_ill_pa_contig44	contig_34	92.26		True
unknown
1975	2060	1558110	1558195	pa_ill_pa_contig44	contig_34	91.86		True
unknown
2687	2800	1558705	1558818	pa_ill_pa_contig44	contig_34	91.23		True
unknown
2892	3062	1558919	1559089	pa_ill_pa_contig44	contig_34	91.23		True
unknown
3374	3442	1559403	1559471	pa_ill_pa_contig44	contig_34	94.2		True
unknown
3453	3662	1559481	1559690	pa_ill_pa_contig44	contig_34	93.81		True
unknown
4118	4231	1560146	1560259	pa_ill_pa_contig44	contig_34	93.86		True
unknown
4268	4718	1560299	1560749	pa_ill_pa_contig44	contig_34	92.68		True
unknown
4882	5195	1560913	1561226	pa_ill_pa_contig44	contig_34	96.18		True
unknown
529	593	1650279	1650343	pa_ill_pa_contig44	contig_34	98.46		True
unknown
997	1158	1650753	1650914	pa_ill_pa_contig44	contig_34	90.12		True
unknown
1375	1536	1651131	1651292	pa_ill_pa_contig44	contig_34	93.83		True
unknown
1813	1967	1651569	1651723	pa_ill_pa_contig44	contig_34	92.26		True
unknown
1975	2060	1651731	1651816	pa_ill_pa_contig44	contig_34	91.86		True
unknown
2687	2800	1652418	1652531	pa_ill_pa_contig44	contig_34	91.23		True
unknown
2892	3062	1652632	1652802	pa_ill_pa_contig44	contig_34	91.23		True
unknown
3374	3442	1653116	1653184	pa_ill_pa_contig44	contig_34	94.2		True
unknown
3453	3662	1653194	1653403	pa_ill_pa_contig44	contig_34	93.81		True
unknown
4118	4231	1653860	1653973	pa_ill_pa_contig44	contig_34	93.86		True
unknown
4268	4385	1654013	1654130	pa_ill_pa_contig44	contig_34	94.92		True
unknown
4391	4831	1654138	1654578	pa_ill_pa_contig44	contig_34	90.25		True
unknown
4882	5195	1654629	1654942	pa_ill_pa_contig44	contig_34	96.18		True
unknown
529	593	1781408	1781472	pa_ill_pa_contig44	contig_34	98.46		True
unknown
997	1158	1781882	1782043	pa_ill_pa_contig44	contig_34	90.12		True
unknown
1375	1536	1782260	1782421	pa_ill_pa_contig44	contig_34	93.83		True
unknown
1813	1967	1782699	1782853	pa_ill_pa_contig44	contig_34	92.26		True
unknown
1975	2060	1782861	1782946	pa_ill_pa_contig44	contig_34	91.86		True
unknown
2687	2800	1783456	1783569	pa_ill_pa_contig44	contig_34	91.23		True
unknown
2892	3062	1783670	1783840	pa_ill_pa_contig44	contig_34	91.23		True
unknown
3374	3442	1784154	1784222	pa_ill_pa_contig44	contig_34	94.2		True
unknown
3453	3662	1784232	1784441	pa_ill_pa_contig44	contig_34	93.81		True
unknown
4118	4231	1784897	1785010	pa_ill_pa_contig44	contig_34	93.86		True
unknown
4268	4718	1785050	1785500	pa_ill_pa_contig44	contig_34	92.68		True
unknown
4882	5195	1785664	1785977	pa_ill_pa_contig44	contig_34	96.18		True
unknown
529	593	1822810	1822874	pa_ill_pa_contig44	contig_34	98.46		True
unknown
997	1158	1823284	1823445	pa_ill_pa_contig44	contig_34	90.12		True
unknown
1375	1536	1823662	1823823	pa_ill_pa_contig44	contig_34	93.83		True
unknown
1813	1967	1824100	1824254	pa_ill_pa_contig44	contig_34	92.26		True
unknown
1975	2060	1824262	1824347	pa_ill_pa_contig44	contig_34	91.86		True
unknown
2687	2800	1824857	1824970	pa_ill_pa_contig44	contig_34	91.23		True
unknown
2892	3062	1825071	1825241	pa_ill_pa_contig44	contig_34	91.23		True
unknown
3374	3442	1825555	1825623	pa_ill_pa_contig44	contig_34	94.2		True
unknown
3453	3662	1825633	1825842	pa_ill_pa_contig44	contig_34	93.81		True
unknown
