S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
46754	47071	3	320	pa_ill_pa_contig35	contig_168	98.43		True
1	47071	2861440	2814367	pa_ill_pa_contig35	contig_168	99.99		True
translocation
2917	3517	2861441	2862041	pa_ill_pa_contig6	contig_168	94.81		True
relocation, inconsistency = -3525
1	266935	2862050	3128984	pa_ill_pa_contig6	contig_168	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	111212	3240195	3128985	pa_ill_pa_contig20	contig_168	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5452	3245592	3240196	pa_ill_pa_contig45	contig_168	99.47		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	118702	3245593	3364287	pa_ill_pa_contig19	contig_168	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	3364288	3364779	pa_ill_pa_contig80	contig_168	99.34		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	3366016	3364780	pa_ill_pa_contig65	contig_168	99.68		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	889	3366905	3366017	pa_ill_pa_contig71	contig_168	98.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	702	3366906	3367552	pa_ill_pa_contig8	contig_168	99.05		True
translocation
1	23992	3367553	3391544	pa_ill_pa_contig40	contig_168	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1413	3391545	3392902	pa_ill_pa_contig62	contig_168	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	56682	3392903	3449585	pa_ill_pa_contig30	contig_168	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	872	3449586	3450402	pa_ill_pa_contig73	contig_168	97.63		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	204999	3655286	3450403	pa_ill_pa_contig12	contig_168	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1437	3655287	3656668	pa_ill_pa_contig61	contig_168	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	106796	3656669	3763465	pa_ill_pa_contig21	contig_168	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	3764613	3763466	pa_ill_pa_contig64	contig_168	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	34328	3764614	3798941	pa_ill_pa_contig15	contig_168	99.86		True
local misassembly
34236	173697	3798942	3938482	pa_ill_pa_contig15	contig_168	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	690	3938483	3939117	pa_ill_pa_contig76	contig_168	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	1028	3940260	3939233	pa_ill_pa_contig68	contig_168	99.81		True
fake: not a misassembly [fragmentation of reference genome]
1	592	3941019	3941610	pa_ill_pa_contig77	contig_168	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	690	3941611	3942300	pa_ill_pa_contig76	contig_168	99.86		True
fake: not a misassembly [fragmentation of reference genome]
56	1028	3943388	3942416	pa_ill_pa_contig68	contig_168	99.51		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1661	3944994	3943389	pa_ill_pa_contig59	contig_168	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1627	3944995	3946621	pa_ill_pa_contig58	contig_168	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	4971	3946622	3951592	pa_ill_pa_contig46	contig_168	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1627	3951593	3953164	pa_ill_pa_contig58	contig_168	99.76		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3238	3953165	3956402	pa_ill_pa_contig50	contig_168	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	799	3956403	3957146	pa_ill_pa_contig75	contig_168	99.12		True
fake: not a misassembly [fragmentation of reference genome]
1	6148	3963982	3957836	pa_ill_pa_contig43	contig_168	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	799	3963983	3964726	pa_ill_pa_contig75	contig_168	98.62		True
fake: not a misassembly [fragmentation of reference genome]
1	68331	3965416	4033748	pa_ill_pa_contig28	contig_168	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	930	4033749	4034623	pa_ill_pa_contig69	contig_168	98.48		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	30768	4065391	4034624	pa_ill_pa_contig38	contig_168	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
1235	3667	4067824	4065392	pa_ill_pa_contig48	contig_168	99.4		True
local misassembly
56	1079	4069003	4067980	pa_ill_pa_contig48	contig_168	99.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	6590	4069004	4075593	pa_ill_pa_contig42	contig_168	99.79		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3009	4078547	4075594	pa_ill_pa_contig51	contig_168	99.28		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	26794	4078548	4105341	pa_ill_pa_contig39	contig_168	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	548	4105834	4105342	pa_ill_pa_contig79	contig_168	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	258570	4364402	4105835	pa_ill_pa_contig8	contig_168	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	889	4364403	4365236	pa_ill_pa_contig71	contig_168	99.36		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	4365237	4366473	pa_ill_pa_contig65	contig_168	95.64		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	4366965	4366474	pa_ill_pa_contig80	contig_168	99.17		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	191344	4366966	4558289	pa_ill_pa_contig13	contig_168	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
17	1142	4559415	4558290	pa_ill_pa_contig67	contig_168	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	86400	4559416	4645812	pa_ill_pa_contig25	contig_168	99.99		True
translocation
161	249467	4645813	4895121	pa_ill_pa_contig9	contig_168	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	2531	4898016	4895486	pa_ill_pa_contig53	contig_168	99.84		True
fake: not a misassembly [fragmentation of reference genome]
1	929	4899073	4898144	pa_ill_pa_contig72	contig_168	99.25		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	568	4899586	4899074	pa_ill_pa_contig78	contig_168	97.75		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3774	4899587	4903366	pa_ill_pa_contig47	contig_168	90.15		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	484	4903796	4903367	pa_ill_pa_contig84	contig_168	98.15		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	121067	5024865	4903797	pa_ill_pa_contig17	contig_168	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	56007	5025127	5081133	pa_ill_pa_contig32	contig_168	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	5082281	5081134	pa_ill_pa_contig64	contig_168	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
247199	542364	5377447	5082282	pa_ill_pa_contig2	contig_168	99.99		True
local misassembly
1	247083	5624531	5377448	pa_ill_pa_contig2	contig_168	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	484	5624532	5624961	pa_ill_pa_contig84	contig_168	98.33		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3774	5628736	5624962	pa_ill_pa_contig47	contig_168	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	568	5628737	5629249	pa_ill_pa_contig78	contig_168	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	929	5629250	5630179	pa_ill_pa_contig72	contig_168	98.39		True
fake: not a misassembly [fragmentation of reference genome]
1	2549	5630307	5632855	pa_ill_pa_contig52	contig_168	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	404310	6037520	5633214	pa_ill_pa_contig4	contig_168	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1413	6037521	6038878	pa_ill_pa_contig62	contig_168	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	122468	6038879	6161348	pa_ill_pa_contig16	contig_168	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	53273	6215036	6161763	pa_ill_pa_contig33	contig_168	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	548	6215529	6215037	pa_ill_pa_contig79	contig_168	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
41341	76514	6250701	6215530	pa_ill_pa_contig26	contig_168	99.98		True
local misassembly
1	41228	6291930	6250702	pa_ill_pa_contig26	contig_168	99.99		True
translocation
56	770	6292639	6291931	pa_ill_pa_contig20	contig_168	90.05		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5507	6298092	6292640	pa_ill_pa_contig45	contig_168	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	68413	6298093	6366504	pa_ill_pa_contig27	contig_168	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5658	6372109	6366505	pa_ill_pa_contig44	contig_168	99.88		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	87995	6460105	6372110	pa_ill_pa_contig24	contig_168	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1142	6460106	6461192	pa_ill_pa_contig67	contig_168	99.75		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	294591	6461193	6755781	pa_ill_pa_contig5	contig_168	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	872	6755782	6756598	pa_ill_pa_contig73	contig_168	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	35650	6756599	6792248	pa_ill_pa_contig37	contig_168	100.0		True
CONTIG	contig_168	6792248	misassembled
4882	5195	807214	806901	pa_ill_pa_contig44	contig_33	96.18		True
unknown
4268	4718	807828	807378	pa_ill_pa_contig44	contig_33	92.68		True
unknown
4118	4233	807981	807866	pa_ill_pa_contig44	contig_33	93.1		True
unknown
3453	3662	808649	808440	pa_ill_pa_contig44	contig_33	93.81		True
unknown
3374	3442	808727	808659	pa_ill_pa_contig44	contig_33	92.75		True
unknown
2892	3062	809213	809043	pa_ill_pa_contig44	contig_33	91.23		True
unknown
2687	2798	809427	809316	pa_ill_pa_contig44	contig_33	91.07		True
unknown
1975	2060	810020	809935	pa_ill_pa_contig44	contig_33	91.86		True
unknown
1813	1967	810182	810028	pa_ill_pa_contig44	contig_33	92.26		True
unknown
1660	1760	810335	810235	pa_ill_pa_contig44	contig_33	94.06		True
unknown
1375	1650	810620	810345	pa_ill_pa_contig44	contig_33	93.48		True
unknown
995	1106	811000	810889	pa_ill_pa_contig44	contig_33	91.07		True
unknown
529	593	811472	811408	pa_ill_pa_contig44	contig_33	98.46		True
unknown
4882	5195	1473536	1473223	pa_ill_pa_contig44	contig_33	96.18		True
unknown
4268	4718	1474150	1473700	pa_ill_pa_contig44	contig_33	92.68		True
unknown
4118	4233	1474303	1474188	pa_ill_pa_contig44	contig_33	93.1		True
unknown
3453	3662	1474970	1474761	pa_ill_pa_contig44	contig_33	93.81		True
unknown
3374	3442	1475048	1474980	pa_ill_pa_contig44	contig_33	92.75		True
unknown
2892	3062	1475534	1475364	pa_ill_pa_contig44	contig_33	91.23		True
unknown
2687	2798	1475748	1475637	pa_ill_pa_contig44	contig_33	91.07		True
unknown
1975	2060	1476341	1476256	pa_ill_pa_contig44	contig_33	91.86		True
unknown
1813	1967	1476503	1476349	pa_ill_pa_contig44	contig_33	92.26		True
unknown
1660	1760	1476656	1476556	pa_ill_pa_contig44	contig_33	94.06		True
unknown
1375	1650	1476941	1476666	pa_ill_pa_contig44	contig_33	93.48		True
unknown
995	1106	1477321	1477210	pa_ill_pa_contig44	contig_33	91.07		True
unknown
529	593	1477793	1477729	pa_ill_pa_contig44	contig_33	98.46		True
unknown
529	593	1992746	1992810	pa_ill_pa_contig44	contig_33	98.46		True
unknown
995	1106	1993218	1993329	pa_ill_pa_contig44	contig_33	91.07		True
unknown
1375	1650	1993598	1993873	pa_ill_pa_contig44	contig_33	93.48		True
unknown
1660	1737	1993883	1993960	pa_ill_pa_contig44	contig_33	92.31		True
unknown
1813	1967	1994037	1994191	pa_ill_pa_contig44	contig_33	92.26		True
unknown
1975	2060	1994199	1994284	pa_ill_pa_contig44	contig_33	91.86		True
unknown
2687	2798	1994951	1995062	pa_ill_pa_contig44	contig_33	91.07		True
unknown
2892	3062	1995165	1995335	pa_ill_pa_contig44	contig_33	91.23		True
unknown
3374	3442	1995651	1995719	pa_ill_pa_contig44	contig_33	92.75		True
unknown
3453	3662	1995729	1995938	pa_ill_pa_contig44	contig_33	93.81		True
unknown
4118	4233	1996396	1996511	pa_ill_pa_contig44	contig_33	93.1		True
unknown
4268	4718	1996549	1996999	pa_ill_pa_contig44	contig_33	92.68		True
unknown
4882	5195	1997163	1997476	pa_ill_pa_contig44	contig_33	96.18		True
unknown
529	593	2087837	2087901	pa_ill_pa_contig44	contig_33	98.46		True
unknown
995	1106	2088309	2088420	pa_ill_pa_contig44	contig_33	91.07		True
unknown
1375	1650	2088689	2088964	pa_ill_pa_contig44	contig_33	93.48		True
unknown
1660	1737	2088974	2089051	pa_ill_pa_contig44	contig_33	92.31		True
unknown
1813	1967	2089128	2089282	pa_ill_pa_contig44	contig_33	92.26		True
unknown
1975	2060	2089290	2089375	pa_ill_pa_contig44	contig_33	91.86		True
unknown
2687	2798	2089883	2089994	pa_ill_pa_contig44	contig_33	91.07		True
unknown
2892	3062	2090097	2090267	pa_ill_pa_contig44	contig_33	91.23		True
unknown
3374	3442	2090583	2090651	pa_ill_pa_contig44	contig_33	92.75		True
unknown
3453	3662	2090661	2090870	pa_ill_pa_contig44	contig_33	93.81		True
unknown
4118	4233	2091328	2091443	pa_ill_pa_contig44	contig_33	93.1		True
unknown
4268	4718	2091481	2091931	pa_ill_pa_contig44	contig_33	92.68		True
unknown
4882	5195	2092095	2092408	pa_ill_pa_contig44	contig_33	96.18		True
unknown
529	593	2243081	2243145	pa_ill_pa_contig44	contig_33	98.46		True
unknown
995	1106	2243553	2243664	pa_ill_pa_contig44	contig_33	91.07		True
unknown
1375	1650	2243933	2244208	pa_ill_pa_contig44	contig_33	93.48		True
unknown
1660	1760	2244218	2244318	pa_ill_pa_contig44	contig_33	94.06		True
unknown
1813	1967	2244371	2244525	pa_ill_pa_contig44	contig_33	92.26		True
unknown
1975	2060	2244533	2244618	pa_ill_pa_contig44	contig_33	91.86		True
unknown
2687	2798	2245285	2245396	pa_ill_pa_contig44	contig_33	91.07		True
unknown
2892	3062	2245499	2245669	pa_ill_pa_contig44	contig_33	91.23		True
unknown
3374	3442	2245985	2246053	pa_ill_pa_contig44	contig_33	92.75		True
unknown
3453	3662	2246063	2246272	pa_ill_pa_contig44	contig_33	93.33		True
unknown
4118	4233	2246730	2246845	pa_ill_pa_contig44	contig_33	93.1		True
unknown
4268	4718	2246883	2247333	pa_ill_pa_contig44	contig_33	92.68		True
unknown
4882	5195	2247497	2247810	pa_ill_pa_contig44	contig_33	96.18		True
unknown
529	593	2285995	2286059	pa_ill_pa_contig44	contig_33	98.46		True
unknown
995	1106	2286467	2286578	pa_ill_pa_contig44	contig_33	91.07		True
unknown
1375	1650	2286847	2287122	pa_ill_pa_contig44	contig_33	93.48		True
unknown
1660	1737	2287132	2287209	pa_ill_pa_contig44	contig_33	92.31		True
unknown
1813	1967	2287286	2287440	pa_ill_pa_contig44	contig_33	92.26		True
unknown
1975	2060	2287448	2287533	pa_ill_pa_contig44	contig_33	91.86		True
unknown
2687	2798	2288041	2288152	pa_ill_pa_contig44	contig_33	91.07		True
unknown
2892	3062	2288255	2288425	pa_ill_pa_contig44	contig_33	91.23		True
unknown
3374	3442	2288741	2288809	pa_ill_pa_contig44	contig_33	92.75		True
unknown
3453	3662	2288819	2289028	pa_ill_pa_contig44	contig_33	93.33		True
unknown
4118	4233	2289486	2289601	pa_ill_pa_contig44	contig_33	93.1		True
unknown
4268	4718	2289639	2290089	pa_ill_pa_contig44	contig_33	92.68		True
unknown
4882	5195	2290253	2290566	pa_ill_pa_contig44	contig_33	96.18		True
unknown
529	593	3035587	3035651	pa_ill_pa_contig44	contig_33	98.46		True
unknown
995	1106	3036059	3036170	pa_ill_pa_contig44	contig_33	91.07		True
unknown
1375	1536	3036438	3036599	pa_ill_pa_contig44	contig_33	93.21		True
unknown
1542	1650	3036605	3036713	pa_ill_pa_contig44	contig_33	90.83		True
unknown
1660	1760	3036723	3036823	pa_ill_pa_contig44	contig_33	94.06		True
unknown
1813	1967	3036876	3037030	pa_ill_pa_contig44	contig_33	92.26		True
unknown
1975	2060	3037038	3037123	pa_ill_pa_contig44	contig_33	91.86		True
unknown
3374	3442	3038590	3038658	pa_ill_pa_contig44	contig_33	92.75		True
unknown
3453	3662	3038668	3038877	pa_ill_pa_contig44	contig_33	93.81		True
unknown
4118	4233	3039335	3039450	pa_ill_pa_contig44	contig_33	93.1		True
unknown
4268	4718	3039488	3039938	pa_ill_pa_contig44	contig_33	92.68		True
unknown
4882	5195	3040102	3040415	pa_ill_pa_contig44	contig_33	96.18		True
unknown
CONTIG	contig_33	4759001	mis_unaligned
4882	5195	304449	304136	pa_ill_pa_contig44	contig_34	96.18		True
unknown
4268	4831	305063	304500	pa_ill_pa_contig44	contig_34	90.96		True
unknown
4118	4231	305216	305103	pa_ill_pa_contig44	contig_34	93.86		True
unknown
3453	3662	305881	305672	pa_ill_pa_contig44	contig_34	93.81		True
unknown
3374	3442	305959	305891	pa_ill_pa_contig44	contig_34	94.2		True
unknown
2687	2800	306657	306544	pa_ill_pa_contig44	contig_34	91.23		True
unknown
1975	2060	307329	307244	pa_ill_pa_contig44	contig_34	91.86		True
unknown
1813	1967	307491	307337	pa_ill_pa_contig44	contig_34	92.26		True
unknown
1375	1536	307930	307769	pa_ill_pa_contig44	contig_34	93.83		True
unknown
997	1158	308308	308147	pa_ill_pa_contig44	contig_34	90.12		True
unknown
800	973	308505	308332	pa_ill_pa_contig44	contig_34	91.95		True
unknown
529	593	308783	308719	pa_ill_pa_contig44	contig_34	98.46		True
unknown
4882	5195	1012816	1012503	pa_ill_pa_contig44	contig_34	96.18		True
unknown
4268	4831	1013430	1012867	pa_ill_pa_contig44	contig_34	90.96		True
unknown
4118	4231	1013583	1013470	pa_ill_pa_contig44	contig_34	93.86		True
unknown
3453	3662	1014248	1014039	pa_ill_pa_contig44	contig_34	93.81		True
unknown
3374	3442	1014326	1014258	pa_ill_pa_contig44	contig_34	94.2		True
unknown
2687	2800	1015024	1014911	pa_ill_pa_contig44	contig_34	91.23		True
unknown
1975	2060	1015702	1015617	pa_ill_pa_contig44	contig_34	91.86		True
unknown
1813	1967	1015864	1015710	pa_ill_pa_contig44	contig_34	92.26		True
unknown
1375	1536	1016303	1016142	pa_ill_pa_contig44	contig_34	93.83		True
unknown
997	1158	1016681	1016520	pa_ill_pa_contig44	contig_34	90.12		True
unknown
529	593	1017155	1017091	pa_ill_pa_contig44	contig_34	98.46		True
unknown
529	593	1556710	1556774	pa_ill_pa_contig44	contig_34	98.46		True
unknown
997	1158	1557184	1557345	pa_ill_pa_contig44	contig_34	90.12		True
unknown
1375	1536	1557562	1557723	pa_ill_pa_contig44	contig_34	93.83		True
unknown
1813	1967	1558001	1558155	pa_ill_pa_contig44	contig_34	92.26		True
unknown
1975	2060	1558163	1558248	pa_ill_pa_contig44	contig_34	91.86		True
unknown
2687	2800	1558758	1558871	pa_ill_pa_contig44	contig_34	91.23		True
unknown
2892	3062	1558972	1559142	pa_ill_pa_contig44	contig_34	91.23		True
unknown
3374	3442	1559456	1559524	pa_ill_pa_contig44	contig_34	94.2		True
unknown
3453	3662	1559534	1559743	pa_ill_pa_contig44	contig_34	93.81		True
unknown
4118	4231	1560199	1560312	pa_ill_pa_contig44	contig_34	93.86		True
unknown
4268	4718	1560352	1560802	pa_ill_pa_contig44	contig_34	92.68		True
unknown
4882	5195	1560966	1561279	pa_ill_pa_contig44	contig_34	96.18		True
unknown
529	593	1650336	1650400	pa_ill_pa_contig44	contig_34	98.46		True
unknown
997	1158	1650810	1650971	pa_ill_pa_contig44	contig_34	90.12		True
unknown
1375	1536	1651188	1651349	pa_ill_pa_contig44	contig_34	93.83		True
unknown
1813	1967	1651627	1651781	pa_ill_pa_contig44	contig_34	92.26		True
unknown
1975	2060	1651789	1651874	pa_ill_pa_contig44	contig_34	91.86		True
unknown
2687	2800	1652476	1652589	pa_ill_pa_contig44	contig_34	91.23		True
unknown
2892	3062	1652690	1652860	pa_ill_pa_contig44	contig_34	91.23		True
unknown
3374	3442	1653174	1653242	pa_ill_pa_contig44	contig_34	94.2		True
unknown
3453	3662	1653252	1653461	pa_ill_pa_contig44	contig_34	93.81		True
unknown
4118	4231	1653917	1654030	pa_ill_pa_contig44	contig_34	93.86		True
unknown
4268	4385	1654070	1654187	pa_ill_pa_contig44	contig_34	94.92		True
unknown
4391	4831	1654195	1654635	pa_ill_pa_contig44	contig_34	90.25		True
unknown
4882	5195	1654686	1654999	pa_ill_pa_contig44	contig_34	96.18		True
unknown
529	593	1781463	1781527	pa_ill_pa_contig44	contig_34	98.46		True
unknown
997	1158	1781937	1782098	pa_ill_pa_contig44	contig_34	90.12		True
unknown
1375	1536	1782315	1782476	pa_ill_pa_contig44	contig_34	93.83		True
unknown
1813	1967	1782754	1782908	pa_ill_pa_contig44	contig_34	92.26		True
unknown
1975	2060	1782916	1783001	pa_ill_pa_contig44	contig_34	91.86		True
unknown
2687	2800	1783511	1783624	pa_ill_pa_contig44	contig_34	91.23		True
unknown
2892	3062	1783725	1783895	pa_ill_pa_contig44	contig_34	91.23		True
unknown
3374	3442	1784209	1784277	pa_ill_pa_contig44	contig_34	94.2		True
unknown
3453	3662	1784287	1784496	pa_ill_pa_contig44	contig_34	93.81		True
unknown
4118	4231	1784952	1785065	pa_ill_pa_contig44	contig_34	93.86		True
unknown
4268	4718	1785105	1785555	pa_ill_pa_contig44	contig_34	92.68		True
unknown
4882	5195	1785719	1786032	pa_ill_pa_contig44	contig_34	96.18		True
unknown
529	593	1822866	1822930	pa_ill_pa_contig44	contig_34	98.46		True
unknown
997	1158	1823340	1823501	pa_ill_pa_contig44	contig_34	90.12		True
unknown
1375	1536	1823718	1823879	pa_ill_pa_contig44	contig_34	93.83		True
unknown
1813	1967	1824157	1824311	pa_ill_pa_contig44	contig_34	92.26		True
unknown
1975	2060	1824319	1824404	pa_ill_pa_contig44	contig_34	91.86		True
unknown
2687	2800	1824914	1825027	pa_ill_pa_contig44	contig_34	91.23		True
unknown
2892	3062	1825128	1825298	pa_ill_pa_contig44	contig_34	91.23		True
unknown
3374	3442	1825612	1825680	pa_ill_pa_contig44	contig_34	94.2		True
