S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
46754	47071	3	320	pa_ill_pa_contig35	contig_158	98.43		True
56	1142	1963685	1962599	pa_ill_pa_contig67	contig_158	99.08		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	847683	2811301	1963686	pa_ill_pa_contig1	contig_158	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	2207	2811302	2813453	pa_ill_pa_contig55	contig_158	99.5		True
fake: not a misassembly [fragmentation of reference genome]
1	47071	2861204	2814133	pa_ill_pa_contig35	contig_158	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	266935	2861814	3128731	pa_ill_pa_contig6	contig_158	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	111212	3239941	3128732	pa_ill_pa_contig20	contig_158	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5452	3245338	3239942	pa_ill_pa_contig45	contig_158	99.47		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	118702	3245339	3364033	pa_ill_pa_contig19	contig_158	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	3364034	3364525	pa_ill_pa_contig80	contig_158	99.34		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	3365762	3364526	pa_ill_pa_contig65	contig_158	99.68		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	889	3366650	3365763	pa_ill_pa_contig71	contig_158	98.73		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	702	3366651	3367297	pa_ill_pa_contig8	contig_158	99.05		True
translocation
1	23992	3367298	3391285	pa_ill_pa_contig40	contig_158	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1413	3391286	3392643	pa_ill_pa_contig62	contig_158	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	56682	3392644	3449321	pa_ill_pa_contig30	contig_158	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	872	3449322	3450138	pa_ill_pa_contig73	contig_158	97.63		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	204999	3654997	3450139	pa_ill_pa_contig12	contig_158	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1437	3654998	3656380	pa_ill_pa_contig61	contig_158	99.8		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	106796	3656381	3763161	pa_ill_pa_contig21	contig_158	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	3764309	3763162	pa_ill_pa_contig64	contig_158	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	34328	3764310	3798634	pa_ill_pa_contig15	contig_158	99.84		True
local misassembly
34236	173697	3798635	3938167	pa_ill_pa_contig15	contig_158	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	690	3938168	3938802	pa_ill_pa_contig76	contig_158	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	1028	3939945	3938918	pa_ill_pa_contig68	contig_158	99.81		True
fake: not a misassembly [fragmentation of reference genome]
1	592	3940703	3941294	pa_ill_pa_contig77	contig_158	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	690	3941295	3941984	pa_ill_pa_contig76	contig_158	99.86		True
fake: not a misassembly [fragmentation of reference genome]
56	1028	3943072	3942100	pa_ill_pa_contig68	contig_158	99.51		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1661	3944678	3943073	pa_ill_pa_contig59	contig_158	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1627	3944679	3946305	pa_ill_pa_contig58	contig_158	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	4971	3946306	3951273	pa_ill_pa_contig46	contig_158	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1627	3951274	3952845	pa_ill_pa_contig58	contig_158	99.76		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3238	3952846	3956083	pa_ill_pa_contig50	contig_158	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	799	3956084	3956827	pa_ill_pa_contig75	contig_158	99.12		True
fake: not a misassembly [fragmentation of reference genome]
1	6148	3963660	3957517	pa_ill_pa_contig43	contig_158	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	799	3963661	3964404	pa_ill_pa_contig75	contig_158	98.62		True
fake: not a misassembly [fragmentation of reference genome]
1	68331	3965094	4033416	pa_ill_pa_contig28	contig_158	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	930	4033417	4034291	pa_ill_pa_contig69	contig_158	98.48		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	30768	4065056	4034292	pa_ill_pa_contig38	contig_158	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
1235	3667	4067489	4065057	pa_ill_pa_contig48	contig_158	99.4		True
local misassembly
56	1079	4068668	4067645	pa_ill_pa_contig48	contig_158	99.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	6590	4068669	4075252	pa_ill_pa_contig42	contig_158	99.74		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3009	4078205	4075253	pa_ill_pa_contig51	contig_158	99.25		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	26794	4078206	4104998	pa_ill_pa_contig39	contig_158	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	548	4105491	4104999	pa_ill_pa_contig79	contig_158	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	258570	4364044	4105492	pa_ill_pa_contig8	contig_158	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	889	4364045	4364878	pa_ill_pa_contig71	contig_158	99.15		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	4364879	4366115	pa_ill_pa_contig65	contig_158	95.64		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	4366607	4366116	pa_ill_pa_contig80	contig_158	99.17		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	191344	4366608	4557923	pa_ill_pa_contig13	contig_158	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
17	1142	4559050	4557924	pa_ill_pa_contig67	contig_158	99.75		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	86400	4559051	4645439	pa_ill_pa_contig25	contig_158	99.98		True
translocation
161	249467	4645440	4894731	pa_ill_pa_contig9	contig_158	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	2531	4897626	4895096	pa_ill_pa_contig53	contig_158	99.84		True
fake: not a misassembly [fragmentation of reference genome]
1	929	4898680	4897754	pa_ill_pa_contig72	contig_158	99.14		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	568	4899193	4898681	pa_ill_pa_contig78	contig_158	97.75		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3774	4899194	4902972	pa_ill_pa_contig47	contig_158	90.1		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	484	4903401	4902973	pa_ill_pa_contig84	contig_158	98.33		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	121067	5024457	4903402	pa_ill_pa_contig17	contig_158	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	56007	5024719	5080717	pa_ill_pa_contig32	contig_158	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	5081865	5080718	pa_ill_pa_contig64	contig_158	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
247199	542364	5377009	5081866	pa_ill_pa_contig2	contig_158	99.98		True
local misassembly
1	247083	5624068	5377010	pa_ill_pa_contig2	contig_158	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	484	5624069	5624497	pa_ill_pa_contig84	contig_158	98.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3774	5628271	5624498	pa_ill_pa_contig47	contig_158	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	568	5628272	5628784	pa_ill_pa_contig78	contig_158	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	929	5628785	5629711	pa_ill_pa_contig72	contig_158	98.06		True
fake: not a misassembly [fragmentation of reference genome]
1	2549	5629839	5632387	pa_ill_pa_contig52	contig_158	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	404310	6037011	5632746	pa_ill_pa_contig4	contig_158	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1413	6037012	6038369	pa_ill_pa_contig62	contig_158	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	122468	6038370	6160817	pa_ill_pa_contig16	contig_158	99.98		True
fake: not a misassembly [fragmentation of reference genome]
1	53273	6214503	6161232	pa_ill_pa_contig33	contig_158	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	548	6214996	6214504	pa_ill_pa_contig79	contig_158	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
41341	76514	6250166	6214997	pa_ill_pa_contig26	contig_158	99.97		True
local misassembly
1	41228	6291389	6250167	pa_ill_pa_contig26	contig_158	99.97		True
translocation
56	770	6292098	6291390	pa_ill_pa_contig20	contig_158	90.05		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5507	6297550	6292099	pa_ill_pa_contig45	contig_158	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	68413	6297551	6365961	pa_ill_pa_contig27	contig_158	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5658	6371565	6365962	pa_ill_pa_contig44	contig_158	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	87995	6459546	6371566	pa_ill_pa_contig24	contig_158	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1142	6459547	6460633	pa_ill_pa_contig67	contig_158	99.75		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	294591	6460634	6755192	pa_ill_pa_contig5	contig_158	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	872	6755193	6756009	pa_ill_pa_contig73	contig_158	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	35650	6756010	6791651	pa_ill_pa_contig37	contig_158	99.97		True
CONTIG	contig_158	6791651	misassembled
5019	5195	2283324	2283148	pa_ill_pa_contig44	contig_37	95.48		True
unknown
4882	5016	2283459	2283325	pa_ill_pa_contig44	contig_37	97.04		True
unknown
4391	4831	2283950	2283510	pa_ill_pa_contig44	contig_37	90.25		True
unknown
4268	4385	2284075	2283958	pa_ill_pa_contig44	contig_37	94.92		True
unknown
4118	4231	2284228	2284115	pa_ill_pa_contig44	contig_37	93.86		True
unknown
3453	3662	2284891	2284682	pa_ill_pa_contig44	contig_37	93.81		True
unknown
3374	3442	2284969	2284901	pa_ill_pa_contig44	contig_37	94.2		True
unknown
2892	3062	2285453	2285283	pa_ill_pa_contig44	contig_37	91.23		True
unknown
2687	2800	2285667	2285554	pa_ill_pa_contig44	contig_37	91.23		True
unknown
1975	2060	2286354	2286269	pa_ill_pa_contig44	contig_37	91.86		True
unknown
1813	1967	2286516	2286362	pa_ill_pa_contig44	contig_37	91.61		True
unknown
1378	1760	2286951	2286569	pa_ill_pa_contig44	contig_37	92.95		True
unknown
997	1143	2287330	2287184	pa_ill_pa_contig44	contig_37	90.48		True
unknown
529	593	2287804	2287740	pa_ill_pa_contig44	contig_37	98.46		True
unknown
4882	5195	2931278	2930965	pa_ill_pa_contig44	contig_37	96.18		True
unknown
4268	4512	2931890	2931646	pa_ill_pa_contig44	contig_37	95.51		True
unknown
4118	4231	2932043	2931930	pa_ill_pa_contig44	contig_37	93.86		True
unknown
3453	3662	2932708	2932499	pa_ill_pa_contig44	contig_37	93.81		True
unknown
3374	3442	2932786	2932718	pa_ill_pa_contig44	contig_37	94.2		True
unknown
2892	3062	2933270	2933100	pa_ill_pa_contig44	contig_37	91.23		True
unknown
2687	2800	2933484	2933371	pa_ill_pa_contig44	contig_37	91.23		True
unknown
1975	2060	2934079	2933994	pa_ill_pa_contig44	contig_37	91.86		True
unknown
1813	1967	2934241	2934087	pa_ill_pa_contig44	contig_37	92.26		True
unknown
1375	1536	2934680	2934519	pa_ill_pa_contig44	contig_37	93.83		True
unknown
997	1158	2935058	2934897	pa_ill_pa_contig44	contig_37	90.12		True
unknown
529	593	2935532	2935468	pa_ill_pa_contig44	contig_37	98.46		True
unknown
4882	5195	2972671	2972358	pa_ill_pa_contig44	contig_37	96.18		True
unknown
4268	4718	2973285	2972835	pa_ill_pa_contig44	contig_37	92.68		True
unknown
4118	4231	2973438	2973325	pa_ill_pa_contig44	contig_37	93.86		True
unknown
3453	3662	2974103	2973894	pa_ill_pa_contig44	contig_37	93.81		True
unknown
3374	3442	2974181	2974113	pa_ill_pa_contig44	contig_37	94.2		True
unknown
2892	3062	2974665	2974495	pa_ill_pa_contig44	contig_37	91.23		True
unknown
2687	2800	2974879	2974766	pa_ill_pa_contig44	contig_37	91.23		True
unknown
1975	2060	2975472	2975387	pa_ill_pa_contig44	contig_37	91.86		True
unknown
1813	1967	2975634	2975480	pa_ill_pa_contig44	contig_37	92.26		True
unknown
1378	1536	2976069	2975911	pa_ill_pa_contig44	contig_37	94.34		True
unknown
997	1158	2976451	2976290	pa_ill_pa_contig44	contig_37	90.12		True
unknown
529	593	2976925	2976861	pa_ill_pa_contig44	contig_37	98.46		True
unknown
4882	5195	3103687	3103374	pa_ill_pa_contig44	contig_37	96.18		True
unknown
4391	4831	3104178	3103738	pa_ill_pa_contig44	contig_37	90.25		True
unknown
4268	4385	3104303	3104186	pa_ill_pa_contig44	contig_37	94.92		True
unknown
4118	4231	3104456	3104343	pa_ill_pa_contig44	contig_37	93.86		True
unknown
3453	3662	3105121	3104912	pa_ill_pa_contig44	contig_37	93.81		True
unknown
3374	3442	3105199	3105131	pa_ill_pa_contig44	contig_37	94.2		True
unknown
2892	3062	3105683	3105513	pa_ill_pa_contig44	contig_37	91.23		True
unknown
2687	2800	3105897	3105784	pa_ill_pa_contig44	contig_37	91.23		True
unknown
1975	2060	3106584	3106499	pa_ill_pa_contig44	contig_37	91.86		True
unknown
1813	1967	3106746	3106592	pa_ill_pa_contig44	contig_37	92.26		True
unknown
1375	1536	3107184	3107023	pa_ill_pa_contig44	contig_37	93.83		True
unknown
1260	1345	3107299	3107214	pa_ill_pa_contig44	contig_37	94.19		True
unknown
997	1143	3107560	3107414	pa_ill_pa_contig44	contig_37	90.48		True
unknown
529	593	3108034	3107970	pa_ill_pa_contig44	contig_37	98.46		True
unknown
5009	5195	3197252	3197066	pa_ill_pa_contig44	contig_37	95.72		True
unknown
4882	5008	3197380	3197254	pa_ill_pa_contig44	contig_37	96.85		True
unknown
4268	4718	3197994	3197544	pa_ill_pa_contig44	contig_37	92.68		True
unknown
4118	4231	3198147	3198034	pa_ill_pa_contig44	contig_37	93.86		True
unknown
3453	3662	3198812	3198603	pa_ill_pa_contig44	contig_37	93.81		True
unknown
3374	3442	3198890	3198822	pa_ill_pa_contig44	contig_37	94.2		True
unknown
2892	3062	3199374	3199204	pa_ill_pa_contig44	contig_37	91.23		True
unknown
2687	2800	3199588	3199475	pa_ill_pa_contig44	contig_37	91.23		True
unknown
1975	2051	3200181	3200105	pa_ill_pa_contig44	contig_37	90.91		True
unknown
1813	1967	3200343	3200189	pa_ill_pa_contig44	contig_37	92.26		True
unknown
1375	1536	3200781	3200620	pa_ill_pa_contig44	contig_37	93.83		True
unknown
1230	1345	3200926	3200811	pa_ill_pa_contig44	contig_37	92.24		True
unknown
997	1158	3201160	3200999	pa_ill_pa_contig44	contig_37	90.12		True
unknown
529	593	3201634	3201570	pa_ill_pa_contig44	contig_37	98.46		True
unknown
529	593	3740548	3740612	pa_ill_pa_contig44	contig_37	98.46		True
unknown
997	1158	3741022	3741183	pa_ill_pa_contig44	contig_37	90.12		True
unknown
1375	1536	3741399	3741560	pa_ill_pa_contig44	contig_37	93.83		True
unknown
1813	1967	3741837	3741991	pa_ill_pa_contig44	contig_37	92.26		True
unknown
1975	2060	3741999	3742084	pa_ill_pa_contig44	contig_37	91.86		True
unknown
2687	2800	3742677	3742790	pa_ill_pa_contig44	contig_37	91.23		True
unknown
3374	3442	3743375	3743443	pa_ill_pa_contig44	contig_37	94.2		True
unknown
3453	3662	3743453	3743662	pa_ill_pa_contig44	contig_37	93.81		True
unknown
4118	4231	3744116	3744229	pa_ill_pa_contig44	contig_37	93.86		True
unknown
4268	4831	3744269	3744832	pa_ill_pa_contig44	contig_37	90.96		True
unknown
4882	5195	3744883	3745196	pa_ill_pa_contig44	contig_37	96.18		True
unknown
529	593	4448800	4448864	pa_ill_pa_contig44	contig_37	98.46		True
unknown
997	1158	4449274	4449435	pa_ill_pa_contig44	contig_37	90.12		True
unknown
1375	1536	4449651	4449812	pa_ill_pa_contig44	contig_37	93.83		True
unknown
1813	1967	4450089	4450243	pa_ill_pa_contig44	contig_37	92.26		True
unknown
1975	2060	4450251	4450336	pa_ill_pa_contig44	contig_37	91.86		True
unknown
2687	2800	4450923	4451036	pa_ill_pa_contig44	contig_37	91.23		True
unknown
3374	3442	4451621	4451689	pa_ill_pa_contig44	contig_37	94.2		True
unknown
3453	3662	4451699	4451908	pa_ill_pa_contig44	contig_37	93.81		True
unknown
4118	4231	4452364	4452477	pa_ill_pa_contig44	contig_37	93.86		True
unknown
4268	4831	4452517	4453080	pa_ill_pa_contig44	contig_37	90.96		True
unknown
4882	5195	4453131	4453444	pa_ill_pa_contig44	contig_37	96.18		True
unknown
CONTIG	contig_37	4764581	mis_unaligned
4882	5195	806871	806558	pa_ill_pa_contig44	contig_59	96.18		True
unknown
4268	4718	807485	807035	pa_ill_pa_contig44	contig_59	92.68		True
unknown
4118	4233	807638	807523	pa_ill_pa_contig44	contig_59	93.1		True
unknown
3453	3662	808305	808096	pa_ill_pa_contig44	contig_59	93.81		True
unknown
3374	3442	808383	808315	pa_ill_pa_contig44	contig_59	92.75		True
unknown
2892	3062	808869	808699	pa_ill_pa_contig44	contig_59	91.23		True
unknown
2687	2798	809083	808972	pa_ill_pa_contig44	contig_59	91.07		True
unknown
1975	2060	809676	809591	pa_ill_pa_contig44	contig_59	91.86		True
unknown
1813	1967	809838	809684	pa_ill_pa_contig44	contig_59	92.26		True
unknown
1660	1760	809991	809891	pa_ill_pa_contig44	contig_59	94.06		True
unknown
1375	1650	810276	810001	pa_ill_pa_contig44	contig_59	93.48		True
unknown
995	1106	810656	810545	pa_ill_pa_contig44	contig_59	91.07		True
unknown
529	593	811128	811064	pa_ill_pa_contig44	contig_59	98.46		True
unknown
4882	5195	1473061	1472748	pa_ill_pa_contig44	contig_59	96.18		True
unknown
4268	4718	1473675	1473225	pa_ill_pa_contig44	contig_59	92.68		True
unknown
4118	4233	1473828	1473713	pa_ill_pa_contig44	contig_59	93.1		True
unknown
3453	3662	1474495	1474286	pa_ill_pa_contig44	contig_59	93.81		True
unknown
3374	3442	1474573	1474505	pa_ill_pa_contig44	contig_59	92.75		True
unknown
2892	3062	1475059	1474889	pa_ill_pa_contig44	contig_59	91.23		True
unknown
2687	2798	1475273	1475162	pa_ill_pa_contig44	contig_59	91.07		True
unknown
1975	2060	1475866	1475781	pa_ill_pa_contig44	contig_59	91.86		True
unknown
1813	1967	1476028	1475874	pa_ill_pa_contig44	contig_59	92.26		True
unknown
1660	1760	1476181	1476081	pa_ill_pa_contig44	contig_59	94.06		True
unknown
1375	1650	1476466	1476191	pa_ill_pa_contig44	contig_59	93.48		True
unknown
995	1106	1476846	1476735	pa_ill_pa_contig44	contig_59	91.07		True
unknown
751	972	1477090	1476869	pa_ill_pa_contig44	contig_59	90.09		True
unknown
529	593	1477319	1477255	pa_ill_pa_contig44	contig_59	98.46		True
unknown
529	593	1992201	1992265	pa_ill_pa_contig44	contig_59	98.46		True
unknown
995	1106	1992672	1992783	pa_ill_pa_contig44	contig_59	91.07		True
unknown
1375	1650	1993051	1993326	pa_ill_pa_contig44	contig_59	93.48		True
unknown
1660	1760	1993336	1993436	pa_ill_pa_contig44	contig_59	94.06		True
unknown
1813	1967	1993489	1993643	pa_ill_pa_contig44	contig_59	92.26		True
unknown
1975	2060	1993651	1993736	pa_ill_pa_contig44	contig_59	91.86		True
unknown
2687	2798	1994402	1994513	pa_ill_pa_contig44	contig_59	91.07		True
unknown
2892	3062	1994616	1994786	pa_ill_pa_contig44	contig_59	91.23		True
unknown
3374	3442	1995102	1995170	pa_ill_pa_contig44	contig_59	92.75		True
unknown
3453	3662	1995180	1995389	pa_ill_pa_contig44	contig_59	93.81		True
unknown
4118	4233	1995847	1995962	pa_ill_pa_contig44	contig_59	93.1		True
unknown
4268	4718	1996000	1996450	pa_ill_pa_contig44	contig_59	92.68		True
unknown
4882	5195	1996614	1996927	pa_ill_pa_contig44	contig_59	96.18		True
unknown
529	593	2087279	2087343	pa_ill_pa_contig44	contig_59	98.46		True
unknown
995	1106	2087751	2087862	pa_ill_pa_contig44	contig_59	91.07		True
unknown
1375	1650	2088131	2088406	pa_ill_pa_contig44	contig_59	93.48		True
unknown
1660	1760	2088416	2088516	pa_ill_pa_contig44	contig_59	94.06		True
unknown
1813	1967	2088569	2088723	pa_ill_pa_contig44	contig_59	92.26		True
unknown
1975	2060	2088731	2088816	pa_ill_pa_contig44	contig_59	91.86		True
unknown
2687	2798	2089324	2089435	pa_ill_pa_contig44	contig_59	91.07		True
unknown
2892	3062	2089538	2089708	pa_ill_pa_contig44	contig_59	91.23		True
unknown
3374	3442	2090024	2090092	pa_ill_pa_contig44	contig_59	92.75		True
unknown
3453	3662	2090102	2090311	pa_ill_pa_contig44	contig_59	93.81		True
unknown
4118	4233	2090769	2090884	pa_ill_pa_contig44	contig_59	93.1		True
unknown
4268	4718	2090922	2091372	pa_ill_pa_contig44	contig_59	92.68		True
unknown
4882	5195	2091536	2091849	pa_ill_pa_contig44	contig_59	96.18		True
unknown
995	1106	2242974	2243085	pa_ill_pa_contig44	contig_59	91.07		True
unknown
1375	1650	2243353	2243628	pa_ill_pa_contig44	contig_59	93.48		True
unknown
1660	1760	2243638	2243738	pa_ill_pa_contig44	contig_59	94.06		True
unknown
1813	1967	2243791	2243945	pa_ill_pa_contig44	contig_59	92.26		True
unknown
1975	2060	2243953	2244038	pa_ill_pa_contig44	contig_59	91.86		True
unknown
2687	2798	2244704	2244815	pa_ill_pa_contig44	contig_59	91.07		True
unknown
2892	3062	2244918	2245088	pa_ill_pa_contig44	contig_59	91.23		True
unknown
3374	3442	2245404	2245472	pa_ill_pa_contig44	contig_59	92.75		True
unknown
3453	3662	2245482	2245691	pa_ill_pa_contig44	contig_59	93.33		True
unknown
4118	4233	2246149	2246264	pa_ill_pa_contig44	contig_59	93.1		True
unknown
4268	4718	2246302	2246752	pa_ill_pa_contig44	contig_59	92.68		True
unknown
4882	5195	2246916	2247229	pa_ill_pa_contig44	contig_59	96.18		True
unknown
529	593	2285402	2285466	pa_ill_pa_contig44	contig_59	98.46		True
unknown
995	1106	2285874	2285985	pa_ill_pa_contig44	contig_59	91.07		True
unknown
1375	1650	2286254	2286529	pa_ill_pa_contig44	contig_59	93.48		True
unknown
1660	1760	2286539	2286639	pa_ill_pa_contig44	contig_59	94.06		True
unknown
1813	1967	2286692	2286846	pa_ill_pa_contig44	contig_59	92.26		True
unknown
