S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
124755	125486	2	733	sa_ill_sa_contig10	contig_96	93.31		True
fake: not a misassembly [fragmentation of reference genome]
1	149926	790614	940149	sa_ill_sa_contig5	contig_96	99.53		True
fake: not a misassembly [fragmentation of reference genome]
1	30897	940195	971101	sa_ill_sa_contig27	contig_96	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	861	971102	971909	sa_ill_sa_contig53	contig_96	99.65		True
fake: not a misassembly [fragmentation of reference genome]
56	2978	974955	972028	sa_ill_sa_contig43	contig_96	99.66		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	13692	988663	974956	sa_ill_sa_contig35	contig_96	99.79		True
fake: not a misassembly [fragmentation of reference genome]
1	125486	989395	1115148	sa_ill_sa_contig10	contig_96	99.67		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	720	1115149	1115813	sa_ill_sa_contig60	contig_96	100.0		True
fake: not a misassembly [fragmentation of reference genome]
56	539	1117417	1116934	sa_ill_sa_contig65	contig_96	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
71	20896	1138253	1117418	sa_ill_sa_contig32	contig_96	99.86		True
translocation
1	130429	1268678	1138254	sa_ill_sa_contig9	contig_96	99.76		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	4636	1268679	1273261	sa_ill_sa_contig40	contig_96	99.89		True
fake: not a misassembly [fragmentation of reference genome]
1	5318	1273262	1278582	sa_ill_sa_contig38	contig_96	99.77		True
fake: not a misassembly [fragmentation of reference genome]
56	4636	1283167	1278583	sa_ill_sa_contig40	contig_96	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	26180	1309353	1283168	sa_ill_sa_contig29	contig_96	99.92		True
fake: not a misassembly [fragmentation of reference genome]
1	857	1309718	1310574	sa_ill_sa_contig54	contig_96	100.0		True
fake: not a misassembly [fragmentation of reference genome]
56	1727	1312778	1311104	sa_ill_sa_contig46	contig_96	99.6		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	43683	1312779	1356317	sa_ill_sa_contig18	contig_96	99.37		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	588	1356850	1356318	sa_ill_sa_contig63	contig_96	99.07		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	142808	1356851	1499817	sa_ill_sa_contig6	contig_96	99.8		True
fake: not a misassembly [fragmentation of reference genome]
1	21042	1499971	1521021	sa_ill_sa_contig31	contig_96	99.85		True
translocation
98057	98213	1521022	1521178	sa_ill_sa_contig11	contig_96	98.58		True
local misassembly
98340	98561	1521179	1521400	sa_ill_sa_contig11	contig_96	98.02		True
indel: indel (> 5bp) [fragmentation of reference genome]
43758	70357	1548024	1521401	sa_ill_sa_contig12	contig_96	99.28		True
local misassembly
46	44268	1592274	1548025	sa_ill_sa_contig12	contig_96	99.66		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	50706	1592275	1643020	sa_ill_sa_contig17	contig_96	99.86		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5049	1643021	1648017	sa_ill_sa_contig39	contig_96	99.88		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	14362	1648018	1662390	sa_ill_sa_contig33	contig_96	99.86		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	766	1663102	1662391	sa_ill_sa_contig55	contig_96	99.88		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	6686	1669795	1663103	sa_ill_sa_contig37	contig_96	99.76		True
fake: not a misassembly [fragmentation of reference genome]
1	2840	1669822	1672661	sa_ill_sa_contig44	contig_96	99.58		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1576	1674239	1672662	sa_ill_sa_contig47	contig_96	99.88		True
fake: not a misassembly [fragmentation of reference genome]
1	41074	1715369	1674266	sa_ill_sa_contig20	contig_96	99.82		True
translocation
1	1649	1717017	1715370	sa_ill_sa_contig8	contig_96	99.77		True
fake: not a misassembly [fragmentation of reference genome]
203	3323	1720526	1717405	sa_ill_sa_contig41	contig_96	99.71		True
translocation
38161	38352	1720809	1720619	sa_ill_sa_contig23	contig_96	95.31		True
local misassembly
38187	38352	1721061	1720896	sa_ill_sa_contig23	contig_96	98.8		True
local misassembly
1	38352	1759538	1721155	sa_ill_sa_contig23	contig_96	99.82		True
fake: not a misassembly [fragmentation of reference genome]
688	925	1759933	1759681	sa_ill_sa_contig51	contig_96	94.07		True
translocation
1	1703	1761651	1759947	sa_ill_sa_contig8	contig_96	99.53		True
fake: not a misassembly [fragmentation of reference genome]
1	3323	1765307	1761981	sa_ill_sa_contig41	contig_96	99.7		True
translocation
1	1604	1766912	1765308	sa_ill_sa_contig8	contig_96	99.77		True
fake: not a misassembly [fragmentation of reference genome]
203	3323	1770331	1767209	sa_ill_sa_contig41	contig_96	99.71		True
translocation
55995	56123	1770635	1770508	sa_ill_sa_contig15	contig_96	98.45		True
local misassembly
1	56123	1826832	1770783	sa_ill_sa_contig15	contig_96	99.61		True
indel: indel (<= 5bp) [fragmentation of reference genome]
4	718	1826833	1827548	sa_ill_sa_contig58	contig_96	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3261	1830813	1827549	sa_ill_sa_contig42	contig_96	99.76		True
fake: not a misassembly [fragmentation of reference genome]
1	211909	1831013	2043047	sa_ill_sa_contig2	contig_96	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
55	207093	2043048	2250100	sa_ill_sa_contig3	contig_96	99.78		True
fake: not a misassembly [fragmentation of reference genome]
1	78138	2250113	2328186	sa_ill_sa_contig7	contig_96	99.65		True
local misassembly
78271	134302	2328187	2384266	sa_ill_sa_contig7	contig_96	99.77		True
fake: not a misassembly [fragmentation of reference genome]
21	50729	2435078	2384329	sa_ill_sa_contig16	contig_96	99.79		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	177172	2612353	2435079	sa_ill_sa_contig4	contig_96	99.84		True
fake: not a misassembly [fragmentation of reference genome]
1	41771	2612542	2654338	sa_ill_sa_contig19	contig_96	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
63108	66060	2657296	2654339	sa_ill_sa_contig13	contig_96	99.37		True
local misassembly
188	63338	2720498	2657297	sa_ill_sa_contig13	contig_96	99.75		True
CONTIG	contig_96	2720498	misassembled
1136	1374	604749	604511	sa_ill_sa_contig8	contig_102	92.47		True
unknown
561	1110	605324	604775	sa_ill_sa_contig8	contig_102	94.73		True
unknown
437	551	605446	605332	sa_ill_sa_contig8	contig_102	96.52		True
unknown
38	431	605845	605452	sa_ill_sa_contig8	contig_102	90.61		True
unknown
3006	3124	606473	606355	sa_ill_sa_contig41	contig_102	96.64		True
unknown
2346	2414	607129	607061	sa_ill_sa_contig41	contig_102	95.65		True
unknown
2102	2316	607373	607159	sa_ill_sa_contig41	contig_102	95.35		True
unknown
1191	1538	608275	607928	sa_ill_sa_contig41	contig_102	95.11		True
unknown
497	1095	608969	608371	sa_ill_sa_contig41	contig_102	94.66		True
unknown
110713	110836	861547	861670	sa_ill_sa_contig1	contig_102	91.94		True
unknown
497	1095	2112615	2113213	sa_ill_sa_contig41	contig_102	94.66		True
unknown
1191	1538	2113309	2113656	sa_ill_sa_contig41	contig_102	95.11		True
unknown
2102	2316	2114211	2114425	sa_ill_sa_contig41	contig_102	95.35		True
unknown
2346	2414	2114455	2114523	sa_ill_sa_contig41	contig_102	95.65		True
unknown
3006	3134	2115111	2115239	sa_ill_sa_contig41	contig_102	93.8		True
unknown
3184	3302	2115288	2115406	sa_ill_sa_contig41	contig_102	94.12		True
unknown
38	431	2115637	2116030	sa_ill_sa_contig8	contig_102	90.61		True
unknown
437	551	2116036	2116150	sa_ill_sa_contig8	contig_102	96.52		True
unknown
561	1110	2116158	2116707	sa_ill_sa_contig8	contig_102	94.73		True
unknown
1136	1374	2116733	2116971	sa_ill_sa_contig8	contig_102	92.47		True
unknown
19874	19965	2171467	2171558	sa_ill_sa_contig15	contig_102	91.3		True
unknown
20204	20310	2171797	2171903	sa_ill_sa_contig15	contig_102	94.39		True
unknown
20351	20466	2171947	2172062	sa_ill_sa_contig15	contig_102	93.1		True
unknown
1136	1374	2387745	2387507	sa_ill_sa_contig8	contig_102	92.47		True
unknown
561	1110	2388320	2387771	sa_ill_sa_contig8	contig_102	94.73		True
unknown
437	551	2388442	2388328	sa_ill_sa_contig8	contig_102	96.52		True
unknown
38	431	2388841	2388448	sa_ill_sa_contig8	contig_102	90.61		True
unknown
3184	3302	2389190	2389072	sa_ill_sa_contig41	contig_102	94.12		True
unknown
3006	3134	2389367	2389239	sa_ill_sa_contig41	contig_102	93.8		True
unknown
2346	2414	2390023	2389955	sa_ill_sa_contig41	contig_102	95.65		True
unknown
2102	2316	2390267	2390053	sa_ill_sa_contig41	contig_102	95.35		True
unknown
1191	1538	2391169	2390822	sa_ill_sa_contig41	contig_102	95.11		True
unknown
497	1095	2391863	2391265	sa_ill_sa_contig41	contig_102	94.66		True
unknown
1136	1374	2830860	2830622	sa_ill_sa_contig8	contig_102	92.47		True
unknown
561	1110	2831435	2830886	sa_ill_sa_contig8	contig_102	94.73		True
unknown
437	551	2831557	2831443	sa_ill_sa_contig8	contig_102	96.52		True
unknown
38	431	2831956	2831563	sa_ill_sa_contig8	contig_102	90.61		True
unknown
3184	3302	2832407	2832289	sa_ill_sa_contig41	contig_102	94.12		True
unknown
3006	3134	2832584	2832456	sa_ill_sa_contig41	contig_102	93.8		True
unknown
2346	2414	2833240	2833172	sa_ill_sa_contig41	contig_102	95.65		True
unknown
2102	2316	2833484	2833270	sa_ill_sa_contig41	contig_102	95.35		True
unknown
1191	1538	2834386	2834039	sa_ill_sa_contig41	contig_102	95.11		True
unknown
497	1095	2835080	2834482	sa_ill_sa_contig41	contig_102	94.66		True
unknown
785	865	2836101	2836021	sa_ill_sa_contig51	contig_102	98.77		True
unknown
691	766	2836185	2836110	sa_ill_sa_contig51	contig_102	96.05		True
unknown
585	666	2836289	2836208	sa_ill_sa_contig51	contig_102	91.46		True
unknown
491	565	2836375	2836301	sa_ill_sa_contig51	contig_102	93.33		True
unknown
CONTIG	contig_102	2845321	mis_unaligned
671	900	2283280	2283509	sa_ill_sa_contig41	contig_11	90.87		True
unknown
1309	1402	2283918	2284011	sa_ill_sa_contig41	contig_11	96.81		True
unknown
455	542	2286753	2286840	sa_ill_sa_contig8	contig_11	90.91		True
unknown
590	709	2286886	2287005	sa_ill_sa_contig8	contig_11	93.33		True
unknown
769	841	2287064	2287136	sa_ill_sa_contig8	contig_11	95.89		True
unknown
671	900	2931121	2931350	sa_ill_sa_contig41	contig_11	90.87		True
unknown
1309	1402	2931759	2931852	sa_ill_sa_contig41	contig_11	96.81		True
unknown
455	542	2934502	2934589	sa_ill_sa_contig8	contig_11	90.91		True
unknown
590	709	2934635	2934754	sa_ill_sa_contig8	contig_11	93.33		True
unknown
769	841	2934813	2934885	sa_ill_sa_contig8	contig_11	95.89		True
unknown
671	900	2972517	2972746	sa_ill_sa_contig41	contig_11	90.87		True
unknown
1309	1402	2973155	2973248	sa_ill_sa_contig41	contig_11	96.81		True
unknown
455	542	2975897	2975984	sa_ill_sa_contig8	contig_11	90.91		True
unknown
590	709	2976030	2976149	sa_ill_sa_contig8	contig_11	93.33		True
unknown
769	841	2976208	2976280	sa_ill_sa_contig8	contig_11	95.89		True
unknown
671	900	3103527	3103756	sa_ill_sa_contig41	contig_11	90.87		True
unknown
1309	1402	3104165	3104258	sa_ill_sa_contig41	contig_11	96.81		True
unknown
455	542	3107001	3107088	sa_ill_sa_contig8	contig_11	90.91		True
unknown
590	709	3107134	3107253	sa_ill_sa_contig8	contig_11	93.33		True
unknown
769	841	3107312	3107384	sa_ill_sa_contig8	contig_11	95.89		True
unknown
671	900	3197229	3197458	sa_ill_sa_contig41	contig_11	90.87		True
unknown
1309	1402	3197867	3197960	sa_ill_sa_contig41	contig_11	96.81		True
unknown
455	542	3200609	3200696	sa_ill_sa_contig8	contig_11	90.91		True
unknown
590	709	3200742	3200861	sa_ill_sa_contig8	contig_11	93.33		True
unknown
769	841	3200919	3200991	sa_ill_sa_contig8	contig_11	95.89		True
unknown
769	841	3741472	3741400	sa_ill_sa_contig8	contig_11	95.89		True
unknown
590	709	3741650	3741531	sa_ill_sa_contig8	contig_11	93.33		True
unknown
455	542	3741783	3741696	sa_ill_sa_contig8	contig_11	90.91		True
unknown
1309	1402	3744608	3744515	sa_ill_sa_contig41	contig_11	96.81		True
unknown
671	900	3745246	3745017	sa_ill_sa_contig41	contig_11	90.87		True
unknown
769	841	4449730	4449658	sa_ill_sa_contig8	contig_11	95.89		True
unknown
590	709	4449908	4449789	sa_ill_sa_contig8	contig_11	93.33		True
unknown
455	542	4450041	4449954	sa_ill_sa_contig8	contig_11	90.91		True
unknown
1309	1402	4452860	4452767	sa_ill_sa_contig41	contig_11	96.81		True
unknown
671	900	4453498	4453269	sa_ill_sa_contig41	contig_11	90.87		True
unknown
CONTIG	contig_11	4764686	mis_unaligned
497	1540	339397	340440	sa_ill_sa_contig41	contig_13	94.25		True
unknown
1867	1984	340767	340884	sa_ill_sa_contig41	contig_13	92.37		True
unknown
1986	2316	340885	341215	sa_ill_sa_contig41	contig_13	90.63		True
unknown
2615	2916	341515	341816	sa_ill_sa_contig41	contig_13	93.38		True
unknown
35	1591	342374	343928	sa_ill_sa_contig8	contig_13	92.03		True
unknown
497	1369	632131	633003	sa_ill_sa_contig41	contig_13	94.62		True
unknown
1371	1540	633004	633173	sa_ill_sa_contig41	contig_13	91.76		True
unknown
1867	2316	633500	633949	sa_ill_sa_contig41	contig_13	90.89		True
unknown
2615	2916	634249	634550	sa_ill_sa_contig41	contig_13	93.38		True
unknown
35	1591	635108	636662	sa_ill_sa_contig8	contig_13	92.03		True
unknown
497	1540	1085554	1086597	sa_ill_sa_contig41	contig_13	94.25		True
unknown
1867	2316	1086924	1087373	sa_ill_sa_contig41	contig_13	90.67		True
unknown
2615	2916	1087673	1087974	sa_ill_sa_contig41	contig_13	93.38		True
unknown
35	1591	1088532	1090086	sa_ill_sa_contig8	contig_13	91.9		True
unknown
497	1445	1090555	1091503	sa_ill_sa_contig41	contig_13	94.31		True
unknown
1447	1540	1091504	1091597	sa_ill_sa_contig41	contig_13	93.62		True
unknown
1867	2316	1091924	1092373	sa_ill_sa_contig41	contig_13	90.89		True
unknown
2676	2916	1092734	1092974	sa_ill_sa_contig41	contig_13	95.44		True
unknown
35	1591	1093532	1095086	sa_ill_sa_contig8	contig_13	91.9		True
unknown
497	1540	1096167	1097210	sa_ill_sa_contig41	contig_13	94.25		True
unknown
1867	1984	1097537	1097654	sa_ill_sa_contig41	contig_13	92.37		True
unknown
1986	2316	1097655	1097985	sa_ill_sa_contig41	contig_13	90.63		True
unknown
2615	2916	1098285	1098586	sa_ill_sa_contig41	contig_13	93.38		True
unknown
35	1591	1099144	1100698	sa_ill_sa_contig8	contig_13	91.9		True
unknown
497	3301	1160704	1163510	sa_ill_sa_contig41	contig_13	90.0		True
unknown
35	1591	1163682	1165236	sa_ill_sa_contig8	contig_13	92.03		True
unknown
497	1540	1166627	1167670	sa_ill_sa_contig41	contig_13	94.25		True
unknown
1867	2316	1167997	1168446	sa_ill_sa_contig41	contig_13	90.89		True
unknown
2615	2916	1168745	1169046	sa_ill_sa_contig41	contig_13	93.38		True
unknown
35	1591	1169604	1171158	sa_ill_sa_contig8	contig_13	92.03		True
unknown
497	3301	1226778	1229584	sa_ill_sa_contig41	contig_13	90.0		True
unknown
35	1591	1229933	1231487	sa_ill_sa_contig8	contig_13	91.96		True
unknown
497	1540	1247390	1248433	sa_ill_sa_contig41	contig_13	94.25		True
unknown
1867	2316	1248760	1249209	sa_ill_sa_contig41	contig_13	90.89		True
unknown
2615	2916	1249509	1249810	sa_ill_sa_contig41	contig_13	93.38		True
unknown
35	1591	1250546	1252100	sa_ill_sa_contig8	contig_13	92.03		True
unknown
35	1591	2325947	2324394	sa_ill_sa_contig8	contig_13	91.96		True
unknown
497	3301	2328924	2326119	sa_ill_sa_contig41	contig_13	90.0		True
unknown
788	861	2330055	2329982	sa_ill_sa_contig51	contig_13	97.3		True
unknown
691	765	2330137	2330063	sa_ill_sa_contig51	contig_13	97.33		True
unknown
589	679	2330235	2330145	sa_ill_sa_contig51	contig_13	90.11		True
unknown
492	565	2330309	2330236	sa_ill_sa_contig51	contig_13	93.24		True
unknown
CONTIG	contig_13	4045295	mis_unaligned
497	577	286060	286140	sa_ill_sa_contig41	contig_26	92.59		True
unknown
589	1151	286152	286714	sa_ill_sa_contig41	contig_26	93.25		True
unknown
1158	1540	286721	287103	sa_ill_sa_contig41	contig_26	94.78		True
unknown
1559	1639	287123	287203	sa_ill_sa_contig41	contig_26	97.53		True
unknown
1871	2057	287433	287619	sa_ill_sa_contig41	contig_26	90.37		True
unknown
2099	2316	287666	287883	sa_ill_sa_contig41	contig_26	91.74		True
unknown
2614	2917	288183	288486	sa_ill_sa_contig41	contig_26	93.09		True
unknown
2985	3136	288555	288706	sa_ill_sa_contig41	contig_26	92.11		True
unknown
38	1590	289122	290674	sa_ill_sa_contig8	contig_26	90.83		True
unknown
497	577	292083	292163	sa_ill_sa_contig41	contig_26	92.59		True
unknown
589	1151	292175	292737	sa_ill_sa_contig41	contig_26	93.25		True
unknown
1158	1540	292744	293126	sa_ill_sa_contig41	contig_26	94.78		True
unknown
1559	1639	293146	293226	sa_ill_sa_contig41	contig_26	97.53		True
unknown
1871	2057	293456	293642	sa_ill_sa_contig41	contig_26	90.37		True
unknown
2099	2316	293689	293906	sa_ill_sa_contig41	contig_26	91.74		True
unknown
2614	2917	294206	294509	sa_ill_sa_contig41	contig_26	93.09		True
unknown
2985	3136	294578	294729	sa_ill_sa_contig41	contig_26	92.11		True
unknown
38	1590	295145	296695	sa_ill_sa_contig8	contig_26	90.82		True
unknown
497	577	529625	529705	sa_ill_sa_contig41	contig_26	92.59		True
unknown
589	1151	529717	530279	sa_ill_sa_contig41	contig_26	93.25		True
unknown
1158	1540	530286	530668	sa_ill_sa_contig41	contig_26	94.78		True
unknown
1559	1639	530688	530768	sa_ill_sa_contig41	contig_26	97.53		True
unknown
1871	2057	530998	531184	sa_ill_sa_contig41	contig_26	90.37		True
unknown
2099	2316	531231	531448	sa_ill_sa_contig41	contig_26	91.74		True
unknown
2614	2917	531748	532051	sa_ill_sa_contig41	contig_26	93.09		True
unknown
2985	3136	532120	532271	sa_ill_sa_contig41	contig_26	92.11		True
unknown
38	1590	532938	534487	sa_ill_sa_contig8	contig_26	90.76		True
unknown
20320	20490	581905	582075	sa_ill_sa_contig15	contig_26	90.64		True
unknown
20702	20898	582287	582483	sa_ill_sa_contig15	contig_26	90.86		True
unknown
38	1590	1079245	1077695	sa_ill_sa_contig8	contig_26	90.82		True
unknown
3038	3136	1080010	1079912	sa_ill_sa_contig41	contig_26	90.91		True
unknown
2614	2917	1080434	1080131	sa_ill_sa_contig41	contig_26	93.09		True
unknown
2099	2316	1080951	1080734	sa_ill_sa_contig41	contig_26	91.74		True
unknown
1871	2057	1081184	1080998	sa_ill_sa_contig41	contig_26	90.37		True
unknown
1559	1639	1081494	1081414	sa_ill_sa_contig41	contig_26	97.53		True
unknown
1158	1540	1081896	1081514	sa_ill_sa_contig41	contig_26	94.78		True
unknown
589	1151	1082465	1081903	sa_ill_sa_contig41	contig_26	93.25		True
unknown
497	577	1082557	1082477	sa_ill_sa_contig41	contig_26	92.59		True
unknown
38	1590	1677735	1676185	sa_ill_sa_contig8	contig_26	90.82		True
unknown
2985	3136	1678302	1678151	sa_ill_sa_contig41	contig_26	92.11		True
unknown
2614	2917	1678674	1678371	sa_ill_sa_contig41	contig_26	93.09		True
unknown
2099	2316	1679191	1678974	sa_ill_sa_contig41	contig_26	91.74		True
unknown
1871	2057	1679424	1679238	sa_ill_sa_contig41	contig_26	90.37		True
unknown
1559	1639	1679734	1679654	sa_ill_sa_contig41	contig_26	97.53		True
unknown
1158	1540	1680136	1679754	sa_ill_sa_contig41	contig_26	94.78		True
unknown
589	1151	1680705	1680143	sa_ill_sa_contig41	contig_26	93.25		True
unknown
497	577	1680797	1680717	sa_ill_sa_contig41	contig_26	92.59		True
unknown
38	1590	1782411	1780861	sa_ill_sa_contig8	contig_26	90.82		True
unknown
2985	3136	1782978	1782827	sa_ill_sa_contig41	contig_26	92.11		True
unknown
2614	2917	1783350	1783047	sa_ill_sa_contig41	contig_26	93.09		True
unknown
2099	2316	1783867	1783650	sa_ill_sa_contig41	contig_26	91.74		True
unknown
1871	2057	1784100	1783914	sa_ill_sa_contig41	contig_26	90.37		True
unknown
1559	1639	1784410	1784330	sa_ill_sa_contig41	contig_26	97.53		True
unknown
1158	1540	1784812	1784430	sa_ill_sa_contig41	contig_26	94.78		True
unknown
589	1151	1785381	1784819	sa_ill_sa_contig41	contig_26	93.25		True
unknown
497	577	1785473	1785393	sa_ill_sa_contig41	contig_26	92.59		True
unknown
CONTIG	contig_26	2991953	mis_unaligned
589	1095	65077	65583	sa_ill_sa_contig41	contig_27	95.66		True
unknown
1150	1543	65638	66031	sa_ill_sa_contig41	contig_27	90.61		True
unknown
2105	2299	66586	66780	sa_ill_sa_contig41	contig_27	93.33		True
unknown
2342	2421	66823	66902	sa_ill_sa_contig41	contig_27	90.0		True
unknown
3008	3122	67492	67606	sa_ill_sa_contig41	contig_27	91.3		True
unknown
471	545	68616	68690	sa_ill_sa_contig8	contig_27	98.67		True
unknown
567	826	68710	68969	sa_ill_sa_contig8	contig_27	91.54		True
unknown
589	1095	142025	142531	sa_ill_sa_contig41	contig_27	95.66		True
unknown
1150	1543	142586	142979	sa_ill_sa_contig41	contig_27	90.61		True
unknown
2105	2299	143534	143728	sa_ill_sa_contig41	contig_27	93.33		True
unknown
2342	2421	143771	143850	sa_ill_sa_contig41	contig_27	91.25		True
unknown
3008	3122	144432	144546	sa_ill_sa_contig41	contig_27	90.43		True
unknown
38	218	144928	145108	sa_ill_sa_contig8	contig_27	91.71		True
unknown
471	545	145358	145432	sa_ill_sa_contig8	contig_27	98.67		True
unknown
567	826	145452	145711	sa_ill_sa_contig8	contig_27	91.54		True
unknown
496	1095	177427	178026	sa_ill_sa_contig41	contig_27	93.33		True
unknown
1150	1543	178081	178474	sa_ill_sa_contig41	contig_27	90.61		True
unknown
1561	1674	178482	178595	sa_ill_sa_contig41	contig_27	95.61		True
unknown
2183	2299	178667	178783	sa_ill_sa_contig41	contig_27	92.31		True
unknown
2342	2421	178826	178905	sa_ill_sa_contig41	contig_27	90.0		True
unknown
3008	3122	179495	179609	sa_ill_sa_contig41	contig_27	91.3		True
unknown
471	545	180373	180447	sa_ill_sa_contig8	contig_27	98.67		True
unknown
567	826	180467	180726	sa_ill_sa_contig8	contig_27	91.54		True
unknown
567	826	841445	841186	sa_ill_sa_contig8	contig_27	91.54		True
unknown
471	545	841539	841465	sa_ill_sa_contig8	contig_27	98.67		True
unknown
3008	3122	842486	842372	sa_ill_sa_contig41	contig_27	91.3		True
unknown
2342	2421	843154	843075	sa_ill_sa_contig41	contig_27	90.0		True
unknown
2105	2299	843391	843197	sa_ill_sa_contig41	contig_27	93.33		True
unknown
589	1674	844804	843729	sa_ill_sa_contig41	contig_27	91.65		True
unknown
496	1092	1652378	1652974	sa_ill_sa_contig41	contig_27	93.63		True
unknown
1305	1543	1653045	1653283	sa_ill_sa_contig41	contig_27	92.47		True
unknown
2105	2299	1653838	1654032	sa_ill_sa_contig41	contig_27	93.33		True
unknown
2342	2421	1654075	1654154	sa_ill_sa_contig41	contig_27	90.0		True
unknown
3008	3122	1654744	1654858	sa_ill_sa_contig41	contig_27	91.3		True
unknown
78	230	1654903	1655055	sa_ill_sa_contig8	contig_27	92.16		True
unknown
471	545	1655305	1655379	sa_ill_sa_contig8	contig_27	98.67		True
unknown
567	826	1655399	1655658	sa_ill_sa_contig8	contig_27	91.54		True
unknown
CONTIG	contig_27	1930488	mis_unaligned
671	900	806310	806539	sa_ill_sa_contig41	contig_37	90.87		True
unknown
1309	1402	806948	807041	sa_ill_sa_contig41	contig_37	96.81		True
unknown
455	542	809692	809779	sa_ill_sa_contig8	contig_37	90.91		True
unknown
590	729	809825	809964	sa_ill_sa_contig8	contig_37	91.43		True
unknown
769	840	810003	810074	sa_ill_sa_contig8	contig_37	95.83		True
unknown
671	900	1472486	1472715	sa_ill_sa_contig41	contig_37	90.87		True
unknown
1309	1402	1473124	1473217	sa_ill_sa_contig41	contig_37	96.81		True
unknown
455	542	1475868	1475955	sa_ill_sa_contig8	contig_37	90.91		True
unknown
590	729	1476001	1476140	sa_ill_sa_contig8	contig_37	91.43		True
unknown
769	840	1476179	1476250	sa_ill_sa_contig8	contig_37	95.83		True
unknown
769	840	1992686	1992615	sa_ill_sa_contig8	contig_37	95.83		True
unknown
590	729	1992864	1992725	sa_ill_sa_contig8	contig_37	91.43		True
unknown
