S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
124755	125486	2	733	sa_ill_sa_contig10	contig_96	93.31		True
fake: not a misassembly [fragmentation of reference genome]
1	149926	789831	939258	sa_ill_sa_contig5	contig_96	99.65		True
fake: not a misassembly [fragmentation of reference genome]
1	30897	939304	970190	sa_ill_sa_contig27	contig_96	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	861	970191	970996	sa_ill_sa_contig53	contig_96	100.0		True
fake: not a misassembly [fragmentation of reference genome]
56	2978	974033	971115	sa_ill_sa_contig43	contig_96	99.63		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	13692	987725	974034	sa_ill_sa_contig35	contig_96	99.93		True
fake: not a misassembly [fragmentation of reference genome]
1	125486	988457	1114108	sa_ill_sa_contig10	contig_96	99.78		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	720	1114109	1114773	sa_ill_sa_contig60	contig_96	100.0		True
fake: not a misassembly [fragmentation of reference genome]
56	539	1116375	1115892	sa_ill_sa_contig65	contig_96	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
71	20896	1137198	1116376	sa_ill_sa_contig32	contig_96	99.97		True
translocation
1	130429	1267511	1137199	sa_ill_sa_contig9	contig_96	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	4636	1267512	1272092	sa_ill_sa_contig40	contig_96	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	5318	1272093	1277410	sa_ill_sa_contig38	contig_96	99.96		True
fake: not a misassembly [fragmentation of reference genome]
56	4636	1281991	1277411	sa_ill_sa_contig40	contig_96	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	26180	1308166	1281992	sa_ill_sa_contig29	contig_96	99.95		True
fake: not a misassembly [fragmentation of reference genome]
1	857	1308532	1309388	sa_ill_sa_contig54	contig_96	100.0		True
fake: not a misassembly [fragmentation of reference genome]
56	1727	1311589	1309918	sa_ill_sa_contig46	contig_96	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	43683	1311590	1355093	sa_ill_sa_contig18	contig_96	99.47		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	588	1355626	1355094	sa_ill_sa_contig63	contig_96	99.22		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	142808	1355627	1498455	sa_ill_sa_contig6	contig_96	99.91		True
fake: not a misassembly [fragmentation of reference genome]
1	21042	1498609	1519645	sa_ill_sa_contig31	contig_96	99.96		True
translocation
98057	98213	1519646	1519802	sa_ill_sa_contig11	contig_96	98.58		True
local misassembly
98340	98561	1519803	1520024	sa_ill_sa_contig11	contig_96	98.08		True
indel: indel (> 5bp) [fragmentation of reference genome]
43758	70357	1546612	1520025	sa_ill_sa_contig12	contig_96	99.36		True
local misassembly
46	44268	1590830	1546613	sa_ill_sa_contig12	contig_96	99.76		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	50706	1590831	1641519	sa_ill_sa_contig17	contig_96	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5049	1641520	1646513	sa_ill_sa_contig39	contig_96	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	14362	1646514	1660876	sa_ill_sa_contig33	contig_96	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	766	1661587	1660877	sa_ill_sa_contig55	contig_96	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	6686	1668272	1661588	sa_ill_sa_contig37	contig_96	99.94		True
fake: not a misassembly [fragmentation of reference genome]
1	2840	1668298	1671137	sa_ill_sa_contig44	contig_96	99.61		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1576	1672712	1671138	sa_ill_sa_contig47	contig_96	99.94		True
fake: not a misassembly [fragmentation of reference genome]
1	41074	1713807	1672738	sa_ill_sa_contig20	contig_96	99.95		True
translocation
1	1649	1715456	1713808	sa_ill_sa_contig8	contig_96	99.82		True
fake: not a misassembly [fragmentation of reference genome]
203	3323	1718963	1715844	sa_ill_sa_contig41	contig_96	99.84		True
translocation
38161	38352	1719246	1719056	sa_ill_sa_contig23	contig_96	95.31		True
local misassembly
38187	38352	1719499	1719334	sa_ill_sa_contig23	contig_96	98.8		True
local misassembly
1	38352	1757943	1719592	sa_ill_sa_contig23	contig_96	99.94		True
fake: not a misassembly [fragmentation of reference genome]
688	925	1758335	1758084	sa_ill_sa_contig51	contig_96	94.44		True
translocation
1	1703	1760012	1758349	sa_ill_sa_contig8	contig_96	96.26		True
fake: not a misassembly [fragmentation of reference genome]
1	3323	1763663	1760342	sa_ill_sa_contig41	contig_96	99.85		True
translocation
1	1604	1765265	1763664	sa_ill_sa_contig8	contig_96	99.71		True
fake: not a misassembly [fragmentation of reference genome]
203	3323	1768681	1765562	sa_ill_sa_contig41	contig_96	99.81		True
translocation
1	56123	1825134	1769133	sa_ill_sa_contig15	contig_96	99.73		True
indel: indel (<= 5bp) [fragmentation of reference genome]
4	718	1825135	1825849	sa_ill_sa_contig58	contig_96	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3261	1829109	1825850	sa_ill_sa_contig42	contig_96	99.97		True
fake: not a misassembly [fragmentation of reference genome]
1	211909	1829308	2041179	sa_ill_sa_contig2	contig_96	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
55	207093	2041180	2248052	sa_ill_sa_contig3	contig_96	99.89		True
fake: not a misassembly [fragmentation of reference genome]
1	78138	2248065	2326069	sa_ill_sa_contig7	contig_96	99.79		True
local misassembly
78271	134302	2326070	2382064	sa_ill_sa_contig7	contig_96	99.9		True
fake: not a misassembly [fragmentation of reference genome]
21	50729	2432821	2382127	sa_ill_sa_contig16	contig_96	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	177172	2609944	2432822	sa_ill_sa_contig4	contig_96	99.94		True
fake: not a misassembly [fragmentation of reference genome]
1	41771	2610133	2651897	sa_ill_sa_contig19	contig_96	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
63108	66060	2654850	2651898	sa_ill_sa_contig13	contig_96	99.69		True
local misassembly
188	63338	2717983	2654851	sa_ill_sa_contig13	contig_96	99.92		True
CONTIG	contig_96	2717983	misassembled
1136	1374	604768	604530	sa_ill_sa_contig8	contig_102	92.47		True
unknown
561	1110	605343	604794	sa_ill_sa_contig8	contig_102	94.73		True
unknown
437	551	605465	605351	sa_ill_sa_contig8	contig_102	96.52		True
unknown
38	431	605864	605471	sa_ill_sa_contig8	contig_102	90.61		True
unknown
3006	3124	606492	606374	sa_ill_sa_contig41	contig_102	96.64		True
unknown
2346	2414	607148	607080	sa_ill_sa_contig41	contig_102	95.65		True
unknown
2102	2316	607392	607178	sa_ill_sa_contig41	contig_102	95.35		True
unknown
1191	1538	608294	607947	sa_ill_sa_contig41	contig_102	95.11		True
unknown
497	1095	608988	608390	sa_ill_sa_contig41	contig_102	94.66		True
unknown
110713	110836	861578	861701	sa_ill_sa_contig1	contig_102	91.94		True
unknown
497	1095	2112675	2113273	sa_ill_sa_contig41	contig_102	94.66		True
unknown
1191	1538	2113369	2113716	sa_ill_sa_contig41	contig_102	95.11		True
unknown
2102	2316	2114271	2114485	sa_ill_sa_contig41	contig_102	95.35		True
unknown
2346	2414	2114515	2114583	sa_ill_sa_contig41	contig_102	95.65		True
unknown
3006	3134	2115171	2115299	sa_ill_sa_contig41	contig_102	93.8		True
unknown
3184	3302	2115348	2115466	sa_ill_sa_contig41	contig_102	94.12		True
unknown
38	431	2115697	2116090	sa_ill_sa_contig8	contig_102	90.61		True
unknown
437	551	2116096	2116210	sa_ill_sa_contig8	contig_102	96.52		True
unknown
561	1110	2116218	2116767	sa_ill_sa_contig8	contig_102	94.73		True
unknown
1136	1374	2116793	2117031	sa_ill_sa_contig8	contig_102	92.47		True
unknown
19874	19965	2171526	2171617	sa_ill_sa_contig15	contig_102	91.3		True
unknown
20204	20310	2171856	2171962	sa_ill_sa_contig15	contig_102	94.39		True
unknown
20351	20466	2172006	2172121	sa_ill_sa_contig15	contig_102	93.1		True
unknown
1136	1374	2387819	2387581	sa_ill_sa_contig8	contig_102	92.47		True
unknown
561	1110	2388394	2387845	sa_ill_sa_contig8	contig_102	94.73		True
unknown
437	551	2388516	2388402	sa_ill_sa_contig8	contig_102	96.52		True
unknown
38	431	2388915	2388522	sa_ill_sa_contig8	contig_102	90.61		True
unknown
3184	3302	2389264	2389146	sa_ill_sa_contig41	contig_102	94.12		True
unknown
3006	3134	2389441	2389313	sa_ill_sa_contig41	contig_102	93.8		True
unknown
2346	2414	2390097	2390029	sa_ill_sa_contig41	contig_102	95.65		True
unknown
2102	2316	2390341	2390127	sa_ill_sa_contig41	contig_102	95.35		True
unknown
1191	1538	2391243	2390896	sa_ill_sa_contig41	contig_102	95.11		True
unknown
497	1095	2391937	2391339	sa_ill_sa_contig41	contig_102	94.66		True
unknown
1136	1374	2830906	2830668	sa_ill_sa_contig8	contig_102	92.47		True
unknown
561	1110	2831481	2830932	sa_ill_sa_contig8	contig_102	94.73		True
unknown
437	551	2831603	2831489	sa_ill_sa_contig8	contig_102	96.52		True
unknown
38	431	2832002	2831609	sa_ill_sa_contig8	contig_102	90.61		True
unknown
3184	3302	2832453	2832335	sa_ill_sa_contig41	contig_102	94.12		True
unknown
3006	3134	2832630	2832502	sa_ill_sa_contig41	contig_102	93.8		True
unknown
2346	2414	2833286	2833218	sa_ill_sa_contig41	contig_102	95.65		True
unknown
2102	2316	2833530	2833316	sa_ill_sa_contig41	contig_102	95.35		True
unknown
1191	1538	2834432	2834085	sa_ill_sa_contig41	contig_102	95.11		True
unknown
497	1095	2835126	2834528	sa_ill_sa_contig41	contig_102	94.66		True
unknown
785	865	2836147	2836067	sa_ill_sa_contig51	contig_102	98.77		True
unknown
691	766	2836231	2836156	sa_ill_sa_contig51	contig_102	96.05		True
unknown
585	666	2836335	2836254	sa_ill_sa_contig51	contig_102	91.46		True
unknown
491	565	2836421	2836347	sa_ill_sa_contig51	contig_102	93.33		True
unknown
CONTIG	contig_102	2845368	mis_unaligned
671	900	2283637	2283866	sa_ill_sa_contig41	contig_11	90.87		True
unknown
1309	1402	2284275	2284368	sa_ill_sa_contig41	contig_11	96.81		True
unknown
455	542	2287110	2287197	sa_ill_sa_contig8	contig_11	90.91		True
unknown
590	709	2287243	2287362	sa_ill_sa_contig8	contig_11	93.33		True
unknown
769	841	2287421	2287493	sa_ill_sa_contig8	contig_11	95.89		True
unknown
671	900	2931559	2931788	sa_ill_sa_contig41	contig_11	90.87		True
unknown
1309	1402	2932197	2932290	sa_ill_sa_contig41	contig_11	96.81		True
unknown
455	542	2934939	2935026	sa_ill_sa_contig8	contig_11	90.91		True
unknown
590	709	2935072	2935191	sa_ill_sa_contig8	contig_11	93.33		True
unknown
769	841	2935250	2935322	sa_ill_sa_contig8	contig_11	95.89		True
unknown
671	900	2972960	2973189	sa_ill_sa_contig41	contig_11	90.87		True
unknown
1309	1402	2973598	2973691	sa_ill_sa_contig41	contig_11	96.81		True
unknown
455	542	2976340	2976427	sa_ill_sa_contig8	contig_11	90.91		True
unknown
590	709	2976473	2976592	sa_ill_sa_contig8	contig_11	93.33		True
unknown
769	841	2976651	2976723	sa_ill_sa_contig8	contig_11	95.89		True
unknown
671	900	3103992	3104221	sa_ill_sa_contig41	contig_11	90.87		True
unknown
1309	1402	3104630	3104723	sa_ill_sa_contig41	contig_11	96.81		True
unknown
455	542	3107466	3107553	sa_ill_sa_contig8	contig_11	90.91		True
unknown
590	709	3107599	3107718	sa_ill_sa_contig8	contig_11	93.33		True
unknown
769	841	3107777	3107849	sa_ill_sa_contig8	contig_11	95.89		True
unknown
671	900	3197709	3197938	sa_ill_sa_contig41	contig_11	90.87		True
unknown
1309	1402	3198347	3198440	sa_ill_sa_contig41	contig_11	96.81		True
unknown
455	542	3201090	3201177	sa_ill_sa_contig8	contig_11	90.91		True
unknown
590	709	3201223	3201342	sa_ill_sa_contig8	contig_11	93.33		True
unknown
769	841	3201403	3201475	sa_ill_sa_contig8	contig_11	95.89		True
unknown
769	841	3742042	3741970	sa_ill_sa_contig8	contig_11	95.89		True
unknown
590	709	3742220	3742101	sa_ill_sa_contig8	contig_11	93.33		True
unknown
455	542	3742353	3742266	sa_ill_sa_contig8	contig_11	90.91		True
unknown
1309	1402	3745178	3745085	sa_ill_sa_contig41	contig_11	96.81		True
unknown
671	900	3745816	3745587	sa_ill_sa_contig41	contig_11	90.87		True
unknown
769	841	4450368	4450296	sa_ill_sa_contig8	contig_11	95.89		True
unknown
590	709	4450546	4450427	sa_ill_sa_contig8	contig_11	93.33		True
unknown
455	542	4450679	4450592	sa_ill_sa_contig8	contig_11	90.91		True
unknown
1309	1402	4453498	4453405	sa_ill_sa_contig41	contig_11	96.81		True
unknown
671	900	4454136	4453907	sa_ill_sa_contig41	contig_11	90.87		True
unknown
CONTIG	contig_11	4765369	mis_unaligned
497	1540	339431	340474	sa_ill_sa_contig41	contig_13	94.25		True
unknown
1867	2316	340801	341250	sa_ill_sa_contig41	contig_13	90.89		True
unknown
2615	2916	341550	341851	sa_ill_sa_contig41	contig_13	93.38		True
unknown
35	1591	342409	343963	sa_ill_sa_contig8	contig_13	92.03		True
unknown
497	1540	632200	633243	sa_ill_sa_contig41	contig_13	94.16		True
unknown
1867	2316	633570	634019	sa_ill_sa_contig41	contig_13	90.89		True
unknown
2615	2916	634319	634620	sa_ill_sa_contig41	contig_13	93.38		True
unknown
35	1591	635178	636732	sa_ill_sa_contig8	contig_13	92.03		True
unknown
497	1540	1085659	1086702	sa_ill_sa_contig41	contig_13	94.25		True
unknown
1867	2316	1087029	1087478	sa_ill_sa_contig41	contig_13	90.67		True
unknown
2615	2916	1087778	1088079	sa_ill_sa_contig41	contig_13	93.38		True
unknown
35	1591	1088637	1090191	sa_ill_sa_contig8	contig_13	91.9		True
unknown
497	3301	1090660	1093466	sa_ill_sa_contig41	contig_13	90.0		True
unknown
35	1591	1093638	1095192	sa_ill_sa_contig8	contig_13	91.9		True
unknown
497	1540	1096273	1097316	sa_ill_sa_contig41	contig_13	94.25		True
unknown
1867	2316	1097643	1098092	sa_ill_sa_contig41	contig_13	90.89		True
unknown
2615	2916	1098392	1098693	sa_ill_sa_contig41	contig_13	93.38		True
unknown
35	1591	1099251	1100805	sa_ill_sa_contig8	contig_13	91.9		True
unknown
497	1492	1160815	1161810	sa_ill_sa_contig41	contig_13	94.18		True
unknown
1867	2316	1162184	1162633	sa_ill_sa_contig41	contig_13	90.89		True
unknown
2615	2916	1162933	1163234	sa_ill_sa_contig41	contig_13	93.38		True
unknown
35	1591	1163792	1165346	sa_ill_sa_contig8	contig_13	92.03		True
unknown
497	3301	1166737	1169543	sa_ill_sa_contig41	contig_13	90.0		True
unknown
35	1591	1169715	1171269	sa_ill_sa_contig8	contig_13	92.03		True
unknown
497	3301	1226894	1229700	sa_ill_sa_contig41	contig_13	90.0		True
unknown
35	1591	1230049	1231603	sa_ill_sa_contig8	contig_13	91.96		True
unknown
497	1540	1247506	1248549	sa_ill_sa_contig41	contig_13	94.25		True
unknown
1867	2316	1248876	1249325	sa_ill_sa_contig41	contig_13	90.89		True
unknown
2615	2916	1249625	1249926	sa_ill_sa_contig41	contig_13	93.38		True
unknown
35	1591	1250661	1252215	sa_ill_sa_contig8	contig_13	92.03		True
unknown
35	1591	2326137	2324583	sa_ill_sa_contig8	contig_13	91.96		True
unknown
497	3301	2329115	2326309	sa_ill_sa_contig41	contig_13	90.0		True
unknown
788	861	2330246	2330173	sa_ill_sa_contig51	contig_13	97.3		True
unknown
691	765	2330328	2330254	sa_ill_sa_contig51	contig_13	97.33		True
unknown
589	679	2330426	2330336	sa_ill_sa_contig51	contig_13	90.11		True
unknown
492	565	2330500	2330427	sa_ill_sa_contig51	contig_13	93.24		True
unknown
CONTIG	contig_13	4045613	mis_unaligned
497	577	286083	286163	sa_ill_sa_contig41	contig_26	92.59		True
unknown
589	1151	286175	286737	sa_ill_sa_contig41	contig_26	93.25		True
unknown
1158	1540	286744	287126	sa_ill_sa_contig41	contig_26	94.78		True
unknown
1559	1639	287146	287226	sa_ill_sa_contig41	contig_26	97.53		True
unknown
1871	2057	287456	287642	sa_ill_sa_contig41	contig_26	90.37		True
unknown
2099	2316	287689	287906	sa_ill_sa_contig41	contig_26	91.74		True
unknown
2614	2917	288206	288509	sa_ill_sa_contig41	contig_26	93.09		True
unknown
2985	3136	288578	288729	sa_ill_sa_contig41	contig_26	92.11		True
unknown
38	1590	289145	290695	sa_ill_sa_contig8	contig_26	90.88		True
unknown
497	577	292102	292182	sa_ill_sa_contig41	contig_26	92.59		True
unknown
589	1151	292194	292756	sa_ill_sa_contig41	contig_26	93.25		True
unknown
1158	1540	292763	293145	sa_ill_sa_contig41	contig_26	94.78		True
unknown
1559	1639	293165	293245	sa_ill_sa_contig41	contig_26	97.53		True
unknown
1871	2057	293475	293661	sa_ill_sa_contig41	contig_26	90.37		True
unknown
2099	2316	293708	293925	sa_ill_sa_contig41	contig_26	91.74		True
unknown
2614	2917	294225	294528	sa_ill_sa_contig41	contig_26	93.09		True
unknown
2985	3136	294597	294748	sa_ill_sa_contig41	contig_26	92.11		True
unknown
38	1590	295164	296714	sa_ill_sa_contig8	contig_26	90.82		True
unknown
497	577	529653	529733	sa_ill_sa_contig41	contig_26	92.59		True
unknown
589	1151	529745	530307	sa_ill_sa_contig41	contig_26	93.25		True
unknown
1158	1540	530314	530696	sa_ill_sa_contig41	contig_26	94.78		True
unknown
1559	1639	530716	530796	sa_ill_sa_contig41	contig_26	97.53		True
unknown
1871	2057	531026	531212	sa_ill_sa_contig41	contig_26	90.37		True
unknown
2099	2316	531259	531476	sa_ill_sa_contig41	contig_26	91.74		True
unknown
2614	2917	531776	532079	sa_ill_sa_contig41	contig_26	93.09		True
unknown
2985	3136	532148	532299	sa_ill_sa_contig41	contig_26	92.11		True
unknown
38	1590	532966	534516	sa_ill_sa_contig8	contig_26	90.82		True
unknown
20320	20490	581940	582110	sa_ill_sa_contig15	contig_26	90.64		True
unknown
20702	20898	582322	582518	sa_ill_sa_contig15	contig_26	90.86		True
unknown
38	1590	1079294	1077744	sa_ill_sa_contig8	contig_26	90.82		True
unknown
2985	3136	1080112	1079961	sa_ill_sa_contig41	contig_26	92.11		True
unknown
2614	2917	1080484	1080181	sa_ill_sa_contig41	contig_26	93.09		True
unknown
2099	2316	1081001	1080784	sa_ill_sa_contig41	contig_26	91.74		True
unknown
1871	2057	1081234	1081048	sa_ill_sa_contig41	contig_26	90.37		True
unknown
1559	1639	1081544	1081464	sa_ill_sa_contig41	contig_26	97.53		True
unknown
1158	1540	1081946	1081564	sa_ill_sa_contig41	contig_26	94.78		True
unknown
589	1151	1082515	1081953	sa_ill_sa_contig41	contig_26	93.25		True
unknown
497	577	1082607	1082527	sa_ill_sa_contig41	contig_26	92.59		True
unknown
38	1590	1677806	1676256	sa_ill_sa_contig8	contig_26	90.82		True
unknown
2985	3136	1678373	1678222	sa_ill_sa_contig41	contig_26	92.11		True
unknown
2614	2917	1678745	1678442	sa_ill_sa_contig41	contig_26	93.09		True
unknown
2099	2316	1679262	1679045	sa_ill_sa_contig41	contig_26	91.74		True
unknown
1871	2057	1679495	1679309	sa_ill_sa_contig41	contig_26	90.37		True
unknown
1559	1639	1679805	1679725	sa_ill_sa_contig41	contig_26	97.53		True
unknown
1158	1540	1680207	1679825	sa_ill_sa_contig41	contig_26	94.78		True
unknown
589	1151	1680776	1680214	sa_ill_sa_contig41	contig_26	93.25		True
unknown
497	577	1680868	1680788	sa_ill_sa_contig41	contig_26	92.59		True
unknown
38	1590	1782483	1780933	sa_ill_sa_contig8	contig_26	90.82		True
unknown
2985	3136	1783050	1782899	sa_ill_sa_contig41	contig_26	92.11		True
unknown
2614	2917	1783422	1783119	sa_ill_sa_contig41	contig_26	93.09		True
unknown
2099	2316	1783939	1783722	sa_ill_sa_contig41	contig_26	91.74		True
unknown
1871	2057	1784172	1783986	sa_ill_sa_contig41	contig_26	90.37		True
unknown
1559	1639	1784482	1784402	sa_ill_sa_contig41	contig_26	97.53		True
unknown
1158	1540	1784884	1784502	sa_ill_sa_contig41	contig_26	94.78		True
unknown
589	1151	1785453	1784891	sa_ill_sa_contig41	contig_26	93.25		True
unknown
497	577	1785545	1785465	sa_ill_sa_contig41	contig_26	92.59		True
unknown
CONTIG	contig_26	2992066	mis_unaligned
589	1095	65128	65634	sa_ill_sa_contig41	contig_27	95.66		True
unknown
1150	1543	65689	66082	sa_ill_sa_contig41	contig_27	90.61		True
unknown
2105	2299	66637	66831	sa_ill_sa_contig41	contig_27	93.33		True
unknown
2342	2421	66874	66953	sa_ill_sa_contig41	contig_27	90.0		True
unknown
3008	3122	67543	67657	sa_ill_sa_contig41	contig_27	91.3		True
unknown
471	545	68667	68741	sa_ill_sa_contig8	contig_27	98.67		True
unknown
567	826	68761	69020	sa_ill_sa_contig8	contig_27	91.54		True
unknown
589	1095	142218	142724	sa_ill_sa_contig41	contig_27	95.66		True
unknown
1150	1543	142779	143172	sa_ill_sa_contig41	contig_27	90.61		True
unknown
2105	2299	143727	143921	sa_ill_sa_contig41	contig_27	93.33		True
unknown
2342	2421	143964	144043	sa_ill_sa_contig41	contig_27	91.25		True
unknown
3008	3122	144633	144747	sa_ill_sa_contig41	contig_27	90.43		True
unknown
471	545	145548	145622	sa_ill_sa_contig8	contig_27	98.67		True
unknown
567	826	145642	145901	sa_ill_sa_contig8	contig_27	91.54		True
unknown
496	1095	177635	178234	sa_ill_sa_contig41	contig_27	93.33		True
unknown
1150	1543	178289	178682	sa_ill_sa_contig41	contig_27	90.61		True
unknown
2105	2299	179237	179431	sa_ill_sa_contig41	contig_27	93.33		True
unknown
2342	2421	179474	179553	sa_ill_sa_contig41	contig_27	90.0		True
unknown
3008	3122	180143	180257	sa_ill_sa_contig41	contig_27	91.3		True
unknown
471	545	181072	181146	sa_ill_sa_contig8	contig_27	98.67		True
unknown
567	826	181166	181425	sa_ill_sa_contig8	contig_27	91.54		True
unknown
567	826	842377	842118	sa_ill_sa_contig8	contig_27	91.54		True
unknown
471	545	842471	842397	sa_ill_sa_contig8	contig_27	98.67		True
unknown
3008	3122	843595	843481	sa_ill_sa_contig41	contig_27	91.3		True
unknown
2342	2421	844264	844185	sa_ill_sa_contig41	contig_27	90.0		True
unknown
2105	2299	844501	844307	sa_ill_sa_contig41	contig_27	93.33		True
unknown
1150	1543	845449	845056	sa_ill_sa_contig41	contig_27	90.61		True
unknown
589	1095	846010	845504	sa_ill_sa_contig41	contig_27	95.66		True
unknown
496	1095	1655963	1656562	sa_ill_sa_contig41	contig_27	93.33		True
unknown
1150	1543	1656617	1657010	sa_ill_sa_contig41	contig_27	90.61		True
unknown
2105	2299	1657565	1657759	sa_ill_sa_contig41	contig_27	93.33		True
unknown
2342	2421	1657802	1657881	sa_ill_sa_contig41	contig_27	90.0		True
unknown
3008	3122	1658471	1658585	sa_ill_sa_contig41	contig_27	91.3		True
unknown
38	231	1658967	1659160	sa_ill_sa_contig8	contig_27	91.24		True
unknown
471	545	1659410	1659484	sa_ill_sa_contig8	contig_27	98.67		True
unknown
567	826	1659504	1659763	sa_ill_sa_contig8	contig_27	91.54		True
unknown
CONTIG	contig_27	1946317	mis_unaligned
671	900	806065	806294	sa_ill_sa_contig41	contig_37	90.87		True
unknown
1309	1402	806703	806796	sa_ill_sa_contig41	contig_37	96.81		True
unknown
455	542	809434	809521	sa_ill_sa_contig8	contig_37	90.91		True
unknown
590	729	809567	809706	sa_ill_sa_contig8	contig_37	91.43		True
unknown
769	840	809745	809816	sa_ill_sa_contig8	contig_37	95.83		True
unknown
671	900	1472310	1472539	sa_ill_sa_contig41	contig_37	90.87		True
unknown
1309	1402	1472948	1473041	sa_ill_sa_contig41	contig_37	96.81		True
unknown
455	542	1475692	1475779	sa_ill_sa_contig8	contig_37	90.91		True
unknown
590	729	1475825	1475964	sa_ill_sa_contig8	contig_37	91.43		True
unknown
769	840	1476003	1476074	sa_ill_sa_contig8	contig_37	95.83		True
unknown
769	840	1992585	1992514	sa_ill_sa_contig8	contig_37	95.83		True
unknown
590	729	1992763	1992624	sa_ill_sa_contig8	contig_37	91.43		True
unknown
455	542	1992896	1992809	sa_ill_sa_contig8	contig_37	90.91		True
unknown
1309	1402	1995798	1995705	sa_ill_sa_contig41	contig_37	96.81		True
unknown
671	900	1996436	1996207	sa_ill_sa_contig41	contig_37	90.87		True
unknown
769	840	2087674	2087603	sa_ill_sa_contig8	contig_37	95.83		True
unknown
590	729	2087852	2087713	sa_ill_sa_contig8	contig_37	91.43		True
unknown
455	542	2087985	2087898	sa_ill_sa_contig8	contig_37	90.91		True
unknown
1309	1402	2090731	2090638	sa_ill_sa_contig41	contig_37	96.81		True
unknown
671	900	2091369	2091140	sa_ill_sa_contig41	contig_37	90.87		True
unknown
