S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
124755	125486	2	733	sa_ill_sa_contig10	contig_96	93.31		True
fake: not a misassembly [fragmentation of reference genome]
1	149926	790332	939824	sa_ill_sa_contig5	contig_96	99.58		True
fake: not a misassembly [fragmentation of reference genome]
1	30897	939870	970773	sa_ill_sa_contig27	contig_96	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	861	970774	971580	sa_ill_sa_contig53	contig_96	99.88		True
fake: not a misassembly [fragmentation of reference genome]
56	2978	974622	971699	sa_ill_sa_contig43	contig_96	99.76		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	13692	988323	974623	sa_ill_sa_contig35	contig_96	99.84		True
fake: not a misassembly [fragmentation of reference genome]
1	125486	989055	1114784	sa_ill_sa_contig10	contig_96	99.74		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	720	1114785	1115449	sa_ill_sa_contig60	contig_96	100.0		True
fake: not a misassembly [fragmentation of reference genome]
56	539	1117051	1116568	sa_ill_sa_contig65	contig_96	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
71	20896	1137884	1117052	sa_ill_sa_contig32	contig_96	99.91		True
translocation
1	130429	1268247	1137885	sa_ill_sa_contig9	contig_96	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	4636	1268248	1272829	sa_ill_sa_contig40	contig_96	99.94		True
fake: not a misassembly [fragmentation of reference genome]
1	5318	1272830	1278152	sa_ill_sa_contig38	contig_96	99.85		True
fake: not a misassembly [fragmentation of reference genome]
56	4636	1282734	1278153	sa_ill_sa_contig40	contig_96	99.91		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	26180	1308924	1282735	sa_ill_sa_contig29	contig_96	99.94		True
fake: not a misassembly [fragmentation of reference genome]
1	857	1309290	1310146	sa_ill_sa_contig54	contig_96	100.0		True
fake: not a misassembly [fragmentation of reference genome]
56	1727	1312348	1310676	sa_ill_sa_contig46	contig_96	99.88		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	43683	1312349	1355868	sa_ill_sa_contig18	contig_96	99.43		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	588	1356401	1355869	sa_ill_sa_contig63	contig_96	99.07		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	142808	1356402	1499320	sa_ill_sa_contig6	contig_96	99.85		True
fake: not a misassembly [fragmentation of reference genome]
1	21042	1499474	1520519	sa_ill_sa_contig31	contig_96	99.92		True
translocation
98057	98213	1520520	1520676	sa_ill_sa_contig11	contig_96	98.58		True
local misassembly
98340	98561	1520677	1520898	sa_ill_sa_contig11	contig_96	98.02		True
indel: indel (> 5bp) [fragmentation of reference genome]
43758	70357	1547511	1520899	sa_ill_sa_contig12	contig_96	99.33		True
local misassembly
46	44268	1591743	1547512	sa_ill_sa_contig12	contig_96	99.72		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	50706	1591744	1642466	sa_ill_sa_contig17	contig_96	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5049	1642467	1647461	sa_ill_sa_contig39	contig_96	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	14362	1647462	1661833	sa_ill_sa_contig33	contig_96	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	766	1662545	1661834	sa_ill_sa_contig55	contig_96	99.88		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	6686	1669237	1662546	sa_ill_sa_contig37	contig_96	99.84		True
fake: not a misassembly [fragmentation of reference genome]
1	2840	1669263	1672102	sa_ill_sa_contig44	contig_96	99.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1576	1673680	1672103	sa_ill_sa_contig47	contig_96	99.88		True
fake: not a misassembly [fragmentation of reference genome]
1	41074	1714793	1673706	sa_ill_sa_contig20	contig_96	99.87		True
translocation
1	1649	1716442	1714794	sa_ill_sa_contig8	contig_96	99.77		True
fake: not a misassembly [fragmentation of reference genome]
203	3323	1719951	1716830	sa_ill_sa_contig41	contig_96	99.68		True
translocation
38161	38352	1720234	1720044	sa_ill_sa_contig23	contig_96	95.31		True
local misassembly
38187	38352	1720487	1720322	sa_ill_sa_contig23	contig_96	98.8		True
local misassembly
1	38352	1758952	1720580	sa_ill_sa_contig23	contig_96	99.88		True
fake: not a misassembly [fragmentation of reference genome]
688	925	1759347	1759095	sa_ill_sa_contig51	contig_96	94.07		True
translocation
1	1703	1761064	1759361	sa_ill_sa_contig8	contig_96	99.77		True
fake: not a misassembly [fragmentation of reference genome]
1	3323	1764714	1761394	sa_ill_sa_contig41	contig_96	99.79		True
translocation
1	1604	1766317	1764715	sa_ill_sa_contig8	contig_96	99.77		True
fake: not a misassembly [fragmentation of reference genome]
203	3323	1769732	1766614	sa_ill_sa_contig41	contig_96	99.81		True
translocation
1	56123	1826221	1770184	sa_ill_sa_contig15	contig_96	99.68		True
indel: indel (<= 5bp) [fragmentation of reference genome]
4	718	1826222	1826936	sa_ill_sa_contig58	contig_96	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3261	1830199	1826937	sa_ill_sa_contig42	contig_96	99.85		True
fake: not a misassembly [fragmentation of reference genome]
1	211909	1830399	2042371	sa_ill_sa_contig2	contig_96	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
55	207093	2042372	2249351	sa_ill_sa_contig3	contig_96	99.84		True
fake: not a misassembly [fragmentation of reference genome]
1	78138	2249364	2327406	sa_ill_sa_contig7	contig_96	99.72		True
local misassembly
78271	134302	2327407	2383451	sa_ill_sa_contig7	contig_96	99.86		True
fake: not a misassembly [fragmentation of reference genome]
21	50729	2434250	2383514	sa_ill_sa_contig16	contig_96	99.88		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	177172	2611493	2434251	sa_ill_sa_contig4	contig_96	99.89		True
fake: not a misassembly [fragmentation of reference genome]
1	41771	2611682	2653469	sa_ill_sa_contig19	contig_96	99.91		True
indel: indel (> 5bp) [fragmentation of reference genome]
63108	66060	2656425	2653470	sa_ill_sa_contig13	contig_96	99.53		True
local misassembly
188	63338	2719603	2656426	sa_ill_sa_contig13	contig_96	99.8		True
CONTIG	contig_96	2719603	misassembled
1136	1374	604775	604537	sa_ill_sa_contig8	contig_102	92.47		True
unknown
561	1110	605350	604801	sa_ill_sa_contig8	contig_102	94.73		True
unknown
437	551	605472	605358	sa_ill_sa_contig8	contig_102	96.52		True
unknown
38	431	605871	605478	sa_ill_sa_contig8	contig_102	90.61		True
unknown
3006	3124	606499	606381	sa_ill_sa_contig41	contig_102	96.64		True
unknown
2346	2414	607155	607087	sa_ill_sa_contig41	contig_102	95.65		True
unknown
2102	2316	607399	607185	sa_ill_sa_contig41	contig_102	95.35		True
unknown
1191	1538	608301	607954	sa_ill_sa_contig41	contig_102	95.11		True
unknown
497	1095	608995	608397	sa_ill_sa_contig41	contig_102	94.66		True
unknown
110713	110836	861585	861708	sa_ill_sa_contig1	contig_102	91.94		True
unknown
497	1095	2112687	2113285	sa_ill_sa_contig41	contig_102	94.66		True
unknown
1191	1538	2113381	2113728	sa_ill_sa_contig41	contig_102	95.11		True
unknown
2102	2316	2114283	2114497	sa_ill_sa_contig41	contig_102	95.35		True
unknown
2346	2414	2114527	2114595	sa_ill_sa_contig41	contig_102	95.65		True
unknown
3006	3134	2115183	2115311	sa_ill_sa_contig41	contig_102	93.8		True
unknown
3184	3302	2115360	2115478	sa_ill_sa_contig41	contig_102	94.12		True
unknown
38	431	2115709	2116102	sa_ill_sa_contig8	contig_102	90.61		True
unknown
437	551	2116108	2116222	sa_ill_sa_contig8	contig_102	96.52		True
unknown
561	1110	2116230	2116779	sa_ill_sa_contig8	contig_102	94.73		True
unknown
1136	1374	2116805	2117043	sa_ill_sa_contig8	contig_102	92.47		True
unknown
19874	19965	2171542	2171633	sa_ill_sa_contig15	contig_102	91.3		True
unknown
20204	20310	2171872	2171978	sa_ill_sa_contig15	contig_102	94.39		True
unknown
20351	20466	2172022	2172137	sa_ill_sa_contig15	contig_102	93.1		True
unknown
1136	1374	2387836	2387598	sa_ill_sa_contig8	contig_102	92.47		True
unknown
561	1110	2388411	2387862	sa_ill_sa_contig8	contig_102	94.73		True
unknown
437	551	2388533	2388419	sa_ill_sa_contig8	contig_102	96.52		True
unknown
38	431	2388932	2388539	sa_ill_sa_contig8	contig_102	90.61		True
unknown
3184	3302	2389281	2389163	sa_ill_sa_contig41	contig_102	94.12		True
unknown
3006	3134	2389458	2389330	sa_ill_sa_contig41	contig_102	93.8		True
unknown
2346	2414	2390114	2390046	sa_ill_sa_contig41	contig_102	95.65		True
unknown
2102	2316	2390358	2390144	sa_ill_sa_contig41	contig_102	95.35		True
unknown
1191	1538	2391260	2390913	sa_ill_sa_contig41	contig_102	95.11		True
unknown
497	1095	2391954	2391356	sa_ill_sa_contig41	contig_102	94.66		True
unknown
1136	1374	2830966	2830728	sa_ill_sa_contig8	contig_102	92.47		True
unknown
561	1110	2831541	2830992	sa_ill_sa_contig8	contig_102	94.73		True
unknown
437	551	2831663	2831549	sa_ill_sa_contig8	contig_102	96.52		True
unknown
38	431	2832062	2831669	sa_ill_sa_contig8	contig_102	90.61		True
unknown
3184	3302	2832513	2832395	sa_ill_sa_contig41	contig_102	94.12		True
unknown
3006	3134	2832690	2832562	sa_ill_sa_contig41	contig_102	93.8		True
unknown
2346	2414	2833346	2833278	sa_ill_sa_contig41	contig_102	95.65		True
unknown
2102	2316	2833590	2833376	sa_ill_sa_contig41	contig_102	95.35		True
unknown
1191	1538	2834492	2834145	sa_ill_sa_contig41	contig_102	95.11		True
unknown
497	1095	2835186	2834588	sa_ill_sa_contig41	contig_102	94.66		True
unknown
785	865	2836207	2836127	sa_ill_sa_contig51	contig_102	98.77		True
unknown
691	766	2836291	2836216	sa_ill_sa_contig51	contig_102	96.05		True
unknown
585	666	2836395	2836314	sa_ill_sa_contig51	contig_102	91.46		True
unknown
491	565	2836481	2836407	sa_ill_sa_contig51	contig_102	93.33		True
unknown
CONTIG	contig_102	2845428	mis_unaligned
671	900	2283625	2283854	sa_ill_sa_contig41	contig_11	90.87		True
unknown
1309	1402	2284263	2284356	sa_ill_sa_contig41	contig_11	96.81		True
unknown
455	542	2287098	2287185	sa_ill_sa_contig8	contig_11	90.91		True
unknown
590	709	2287231	2287350	sa_ill_sa_contig8	contig_11	93.33		True
unknown
769	841	2287409	2287481	sa_ill_sa_contig8	contig_11	95.89		True
unknown
671	900	2931547	2931776	sa_ill_sa_contig41	contig_11	90.87		True
unknown
1309	1402	2932185	2932278	sa_ill_sa_contig41	contig_11	96.81		True
unknown
455	542	2934927	2935014	sa_ill_sa_contig8	contig_11	90.91		True
unknown
590	709	2935060	2935179	sa_ill_sa_contig8	contig_11	93.33		True
unknown
769	841	2935238	2935310	sa_ill_sa_contig8	contig_11	95.89		True
unknown
671	900	2972948	2973177	sa_ill_sa_contig41	contig_11	90.87		True
unknown
1309	1402	2973586	2973679	sa_ill_sa_contig41	contig_11	96.81		True
unknown
455	542	2976328	2976415	sa_ill_sa_contig8	contig_11	90.91		True
unknown
590	709	2976461	2976580	sa_ill_sa_contig8	contig_11	93.33		True
unknown
769	841	2976639	2976711	sa_ill_sa_contig8	contig_11	95.89		True
unknown
671	900	3103979	3104208	sa_ill_sa_contig41	contig_11	90.87		True
unknown
1309	1402	3104617	3104710	sa_ill_sa_contig41	contig_11	96.81		True
unknown
455	542	3107453	3107540	sa_ill_sa_contig8	contig_11	90.91		True
unknown
590	709	3107586	3107705	sa_ill_sa_contig8	contig_11	93.33		True
unknown
769	841	3107764	3107836	sa_ill_sa_contig8	contig_11	95.89		True
unknown
671	900	3197696	3197925	sa_ill_sa_contig41	contig_11	90.87		True
unknown
1309	1402	3198334	3198427	sa_ill_sa_contig41	contig_11	96.81		True
unknown
455	542	3201076	3201163	sa_ill_sa_contig8	contig_11	90.91		True
unknown
590	709	3201209	3201328	sa_ill_sa_contig8	contig_11	93.33		True
unknown
769	841	3201387	3201459	sa_ill_sa_contig8	contig_11	95.89		True
unknown
769	841	3742069	3741997	sa_ill_sa_contig8	contig_11	95.89		True
unknown
590	709	3742247	3742128	sa_ill_sa_contig8	contig_11	93.33		True
unknown
455	542	3742380	3742293	sa_ill_sa_contig8	contig_11	90.91		True
unknown
1309	1402	3745205	3745112	sa_ill_sa_contig41	contig_11	96.81		True
unknown
671	900	3745843	3745614	sa_ill_sa_contig41	contig_11	90.87		True
unknown
769	841	4450396	4450324	sa_ill_sa_contig8	contig_11	95.89		True
unknown
590	709	4450574	4450455	sa_ill_sa_contig8	contig_11	93.33		True
unknown
455	542	4450707	4450620	sa_ill_sa_contig8	contig_11	90.91		True
unknown
1309	1402	4453526	4453433	sa_ill_sa_contig41	contig_11	96.81		True
unknown
671	900	4454164	4453935	sa_ill_sa_contig41	contig_11	90.87		True
unknown
CONTIG	contig_11	4765398	mis_unaligned
497	1540	339430	340473	sa_ill_sa_contig41	contig_13	94.25		True
unknown
1867	2316	340800	341249	sa_ill_sa_contig41	contig_13	90.89		True
unknown
2615	2916	341549	341850	sa_ill_sa_contig41	contig_13	93.38		True
unknown
35	1591	342408	343962	sa_ill_sa_contig8	contig_13	92.03		True
unknown
497	1540	632197	633240	sa_ill_sa_contig41	contig_13	94.16		True
unknown
1867	2316	633567	634016	sa_ill_sa_contig41	contig_13	90.89		True
unknown
2615	2916	634316	634617	sa_ill_sa_contig41	contig_13	93.38		True
unknown
35	1591	635175	636729	sa_ill_sa_contig8	contig_13	92.03		True
unknown
497	1540	1085651	1086694	sa_ill_sa_contig41	contig_13	94.25		True
unknown
1867	2316	1087021	1087470	sa_ill_sa_contig41	contig_13	90.67		True
unknown
2615	2916	1087770	1088071	sa_ill_sa_contig41	contig_13	93.38		True
unknown
35	1591	1088629	1090182	sa_ill_sa_contig8	contig_13	91.84		True
unknown
497	3301	1090651	1093457	sa_ill_sa_contig41	contig_13	90.0		True
unknown
35	1591	1093629	1095183	sa_ill_sa_contig8	contig_13	91.9		True
unknown
497	1540	1096264	1097307	sa_ill_sa_contig41	contig_13	94.25		True
unknown
1867	2316	1097634	1098083	sa_ill_sa_contig41	contig_13	90.89		True
unknown
2615	2916	1098383	1098684	sa_ill_sa_contig41	contig_13	93.38		True
unknown
35	1591	1099242	1100795	sa_ill_sa_contig8	contig_13	91.84		True
unknown
497	3301	1160805	1163611	sa_ill_sa_contig41	contig_13	90.0		True
unknown
35	1591	1163783	1165337	sa_ill_sa_contig8	contig_13	92.03		True
unknown
497	3301	1166728	1169534	sa_ill_sa_contig41	contig_13	90.0		True
unknown
35	1591	1169706	1171260	sa_ill_sa_contig8	contig_13	92.03		True
unknown
516	1540	1226903	1227927	sa_ill_sa_contig41	contig_13	94.15		True
unknown
1867	2316	1228254	1228703	sa_ill_sa_contig41	contig_13	90.89		True
unknown
2676	2916	1229064	1229304	sa_ill_sa_contig41	contig_13	95.44		True
unknown
35	1591	1230039	1231593	sa_ill_sa_contig8	contig_13	91.96		True
unknown
497	1540	1247496	1248539	sa_ill_sa_contig41	contig_13	94.25		True
unknown
1867	2316	1248866	1249315	sa_ill_sa_contig41	contig_13	90.89		True
unknown
2615	2916	1249615	1249916	sa_ill_sa_contig41	contig_13	93.38		True
unknown
35	1591	1250651	1252205	sa_ill_sa_contig8	contig_13	92.03		True
unknown
35	1591	2326132	2324578	sa_ill_sa_contig8	contig_13	91.96		True
unknown
497	3301	2329110	2326304	sa_ill_sa_contig41	contig_13	90.0		True
unknown
788	861	2330241	2330168	sa_ill_sa_contig51	contig_13	97.3		True
unknown
691	765	2330323	2330249	sa_ill_sa_contig51	contig_13	97.33		True
unknown
589	679	2330421	2330331	sa_ill_sa_contig51	contig_13	90.11		True
unknown
492	565	2330495	2330422	sa_ill_sa_contig51	contig_13	93.24		True
unknown
CONTIG	contig_13	4045604	mis_unaligned
497	577	286076	286156	sa_ill_sa_contig41	contig_26	92.59		True
unknown
589	1151	286168	286730	sa_ill_sa_contig41	contig_26	93.25		True
unknown
1158	1540	286737	287119	sa_ill_sa_contig41	contig_26	94.78		True
unknown
1559	1639	287139	287219	sa_ill_sa_contig41	contig_26	97.53		True
unknown
1871	2057	287449	287635	sa_ill_sa_contig41	contig_26	90.37		True
unknown
2099	2316	287682	287899	sa_ill_sa_contig41	contig_26	91.74		True
unknown
2614	2917	288199	288502	sa_ill_sa_contig41	contig_26	93.09		True
unknown
2985	3136	288571	288722	sa_ill_sa_contig41	contig_26	92.11		True
unknown
38	1590	289138	290688	sa_ill_sa_contig8	contig_26	90.88		True
unknown
497	577	292095	292175	sa_ill_sa_contig41	contig_26	92.59		True
unknown
589	1151	292187	292749	sa_ill_sa_contig41	contig_26	93.25		True
unknown
1158	1540	292756	293138	sa_ill_sa_contig41	contig_26	94.78		True
unknown
1559	1639	293158	293238	sa_ill_sa_contig41	contig_26	97.53		True
unknown
1871	2057	293468	293654	sa_ill_sa_contig41	contig_26	90.37		True
unknown
2099	2316	293701	293918	sa_ill_sa_contig41	contig_26	91.74		True
unknown
2614	2917	294218	294521	sa_ill_sa_contig41	contig_26	93.09		True
unknown
2985	3136	294590	294741	sa_ill_sa_contig41	contig_26	92.11		True
unknown
38	1590	295157	296707	sa_ill_sa_contig8	contig_26	90.82		True
unknown
497	577	529645	529725	sa_ill_sa_contig41	contig_26	92.59		True
unknown
589	1151	529737	530299	sa_ill_sa_contig41	contig_26	93.25		True
unknown
1158	1540	530306	530688	sa_ill_sa_contig41	contig_26	94.78		True
unknown
1559	1639	530708	530788	sa_ill_sa_contig41	contig_26	97.53		True
unknown
1871	2057	531018	531204	sa_ill_sa_contig41	contig_26	90.37		True
unknown
2099	2316	531251	531468	sa_ill_sa_contig41	contig_26	91.74		True
unknown
2614	2917	531768	532071	sa_ill_sa_contig41	contig_26	93.09		True
unknown
2985	3136	532140	532291	sa_ill_sa_contig41	contig_26	92.11		True
unknown
38	1590	532958	534508	sa_ill_sa_contig8	contig_26	90.82		True
unknown
20320	20490	581930	582100	sa_ill_sa_contig15	contig_26	90.64		True
unknown
20702	20898	582312	582508	sa_ill_sa_contig15	contig_26	90.86		True
unknown
38	1590	1079295	1077745	sa_ill_sa_contig8	contig_26	90.82		True
unknown
2985	3136	1080113	1079962	sa_ill_sa_contig41	contig_26	92.11		True
unknown
2614	2917	1080485	1080182	sa_ill_sa_contig41	contig_26	93.09		True
unknown
2099	2316	1081002	1080785	sa_ill_sa_contig41	contig_26	91.74		True
unknown
1871	2057	1081235	1081049	sa_ill_sa_contig41	contig_26	90.37		True
unknown
1559	1639	1081545	1081465	sa_ill_sa_contig41	contig_26	97.53		True
unknown
1158	1540	1081947	1081565	sa_ill_sa_contig41	contig_26	94.78		True
unknown
589	1151	1082516	1081954	sa_ill_sa_contig41	contig_26	93.25		True
unknown
497	577	1082608	1082528	sa_ill_sa_contig41	contig_26	92.59		True
unknown
38	1590	1677809	1676259	sa_ill_sa_contig8	contig_26	90.82		True
unknown
2985	3136	1678376	1678225	sa_ill_sa_contig41	contig_26	92.11		True
unknown
2614	2917	1678748	1678445	sa_ill_sa_contig41	contig_26	93.09		True
unknown
2099	2316	1679265	1679048	sa_ill_sa_contig41	contig_26	91.74		True
unknown
1871	2057	1679498	1679312	sa_ill_sa_contig41	contig_26	90.37		True
unknown
1559	1639	1679808	1679728	sa_ill_sa_contig41	contig_26	97.53		True
unknown
1158	1540	1680210	1679828	sa_ill_sa_contig41	contig_26	94.78		True
unknown
589	1151	1680779	1680217	sa_ill_sa_contig41	contig_26	93.25		True
unknown
497	577	1680871	1680791	sa_ill_sa_contig41	contig_26	92.59		True
unknown
38	1590	1782486	1780936	sa_ill_sa_contig8	contig_26	90.82		True
unknown
2985	3136	1783053	1782902	sa_ill_sa_contig41	contig_26	92.11		True
unknown
2614	2917	1783425	1783122	sa_ill_sa_contig41	contig_26	93.09		True
unknown
2099	2316	1783942	1783725	sa_ill_sa_contig41	contig_26	91.74		True
unknown
1871	2057	1784175	1783989	sa_ill_sa_contig41	contig_26	90.37		True
unknown
1559	1639	1784485	1784405	sa_ill_sa_contig41	contig_26	97.53		True
unknown
1158	1540	1784887	1784505	sa_ill_sa_contig41	contig_26	94.78		True
unknown
589	1151	1785456	1784894	sa_ill_sa_contig41	contig_26	93.25		True
unknown
497	577	1785548	1785468	sa_ill_sa_contig41	contig_26	92.59		True
unknown
CONTIG	contig_26	2992071	mis_unaligned
589	1087	65122	65620	sa_ill_sa_contig41	contig_27	92.79		True
unknown
1150	1543	65685	66078	sa_ill_sa_contig41	contig_27	90.61		True
unknown
2105	2299	66633	66827	sa_ill_sa_contig41	contig_27	93.33		True
unknown
2342	2421	66870	66949	sa_ill_sa_contig41	contig_27	90.0		True
unknown
3008	3122	67539	67653	sa_ill_sa_contig41	contig_27	91.3		True
unknown
471	545	68664	68738	sa_ill_sa_contig8	contig_27	98.67		True
unknown
567	826	68758	69017	sa_ill_sa_contig8	contig_27	91.54		True
unknown
589	1095	142217	142723	sa_ill_sa_contig41	contig_27	95.66		True
unknown
1150	1543	142778	143171	sa_ill_sa_contig41	contig_27	90.61		True
unknown
2105	2299	143726	143920	sa_ill_sa_contig41	contig_27	93.33		True
unknown
2342	2421	143963	144042	sa_ill_sa_contig41	contig_27	91.25		True
unknown
2661	2860	144286	144485	sa_ill_sa_contig41	contig_27	90.5		True
unknown
471	545	145562	145636	sa_ill_sa_contig8	contig_27	98.67		True
unknown
567	826	145656	145915	sa_ill_sa_contig8	contig_27	91.54		True
unknown
496	1095	177646	178245	sa_ill_sa_contig41	contig_27	93.33		True
unknown
1150	1543	178300	178693	sa_ill_sa_contig41	contig_27	90.61		True
unknown
1561	1674	178701	178814	sa_ill_sa_contig41	contig_27	95.61		True
unknown
2105	2299	179249	179443	sa_ill_sa_contig41	contig_27	93.33		True
unknown
2342	2421	179486	179565	sa_ill_sa_contig41	contig_27	90.0		True
unknown
3008	3122	180155	180269	sa_ill_sa_contig41	contig_27	91.3		True
unknown
471	545	181084	181158	sa_ill_sa_contig8	contig_27	98.67		True
unknown
567	826	181178	181437	sa_ill_sa_contig8	contig_27	91.54		True
unknown
965	1096	842467	842336	sa_ill_sa_contig8	contig_27	92.42		True
unknown
567	826	842865	842606	sa_ill_sa_contig8	contig_27	91.54		True
unknown
471	545	842959	842885	sa_ill_sa_contig8	contig_27	98.67		True
unknown
3008	3122	844084	843970	sa_ill_sa_contig41	contig_27	91.3		True
unknown
2342	2421	844753	844674	sa_ill_sa_contig41	contig_27	90.0		True
unknown
2105	2299	844990	844796	sa_ill_sa_contig41	contig_27	93.33		True
unknown
1150	1543	845938	845545	sa_ill_sa_contig41	contig_27	90.61		True
unknown
589	1072	846499	846016	sa_ill_sa_contig41	contig_27	95.66		True
unknown
496	1095	1655900	1656499	sa_ill_sa_contig41	contig_27	93.33		True
unknown
1150	1543	1656554	1656947	sa_ill_sa_contig41	contig_27	90.61		True
unknown
2105	2299	1657502	1657696	sa_ill_sa_contig41	contig_27	93.33		True
unknown
2342	2421	1657739	1657818	sa_ill_sa_contig41	contig_27	90.0		True
unknown
3008	3122	1658408	1658522	sa_ill_sa_contig41	contig_27	91.3		True
unknown
38	231	1658904	1659097	sa_ill_sa_contig8	contig_27	91.24		True
unknown
471	545	1659347	1659421	sa_ill_sa_contig8	contig_27	98.67		True
unknown
567	826	1659441	1659700	sa_ill_sa_contig8	contig_27	91.54		True
unknown
CONTIG	contig_27	1945360	mis_unaligned
671	900	806723	806952	sa_ill_sa_contig41	contig_37	90.87		True
unknown
1309	1402	807361	807454	sa_ill_sa_contig41	contig_37	96.81		True
unknown
455	542	810105	810192	sa_ill_sa_contig8	contig_37	90.91		True
unknown
590	729	810238	810377	sa_ill_sa_contig8	contig_37	91.43		True
unknown
769	840	810416	810487	sa_ill_sa_contig8	contig_37	95.83		True
unknown
671	900	1472989	1473218	sa_ill_sa_contig41	contig_37	90.87		True
unknown
1309	1402	1473627	1473720	sa_ill_sa_contig41	contig_37	96.81		True
unknown
455	542	1476371	1476458	sa_ill_sa_contig8	contig_37	90.91		True
unknown
590	729	1476504	1476643	sa_ill_sa_contig8	contig_37	91.43		True
unknown
769	840	1476682	1476753	sa_ill_sa_contig8	contig_37	95.83		True
unknown
769	840	1993270	1993199	sa_ill_sa_contig8	contig_37	95.83		True
unknown
590	729	1993448	1993309	sa_ill_sa_contig8	contig_37	91.43		True
unknown
455	542	1993581	1993494	sa_ill_sa_contig8	contig_37	90.91		True
unknown
1309	1402	1996484	1996391	sa_ill_sa_contig41	contig_37	96.81		True
unknown
671	900	1997122	1996893	sa_ill_sa_contig41	contig_37	90.87		True
unknown
769	840	2088358	2088287	sa_ill_sa_contig8	contig_37	95.83		True
unknown
590	729	2088536	2088397	sa_ill_sa_contig8	contig_37	91.43		True
unknown
455	542	2088669	2088582	sa_ill_sa_contig8	contig_37	90.91		True
unknown
