S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
207316	310075	1	102753	ec_ill_ec_contig2	contig_89	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	1730	1210372	1212101	ec_ill_ec_contig75	contig_89	99.83		True
local misassembly [fragmentation of reference genome]
22	507	1212550	1213035	ec_ill_ec_contig104	contig_89	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	7904	1221006	1213103	ec_ill_ec_contig60	contig_89	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1177	1222128	1221007	ec_ill_ec_contig80	contig_89	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	93399	1222129	1315523	ec_ill_ec_contig20	contig_89	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1979	1315524	1317448	ec_ill_ec_contig73	contig_89	99.55		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	617	1318010	1317449	ec_ill_ec_contig91	contig_89	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	625	1318011	1318636	ec_ill_ec_contig94	contig_89	98.76		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	71850	1318637	1390483	ec_ill_ec_contig25	contig_89	99.96		True
local misassembly [fragmentation of reference genome]
1	5324	1395914	1390591	ec_ill_ec_contig64	contig_89	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	16070	1396197	1412266	ec_ill_ec_contig53	contig_89	100.0		True
translocation
26703	27345	1412267	1412909	ec_ill_ec_contig46	contig_89	97.42		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	510	1412910	1413362	ec_ill_ec_contig101	contig_89	99.65		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	2582	1415945	1413363	ec_ill_ec_contig70	contig_89	99.96		True
fake: not a misassembly [fragmentation of reference genome]
1	2425	1416228	1418652	ec_ill_ec_contig72	contig_89	100.0		True
translocation
4875	5324	1418653	1419102	ec_ill_ec_contig64	contig_89	100.0		True
fake: not a misassembly [fragmentation of reference genome]
71245	71855	1419815	1419205	ec_ill_ec_contig25	contig_89	97.25		True
translocation
1	22687	1442500	1419816	ec_ill_ec_contig48	contig_89	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	615	1442501	1443060	ec_ill_ec_contig92	contig_89	99.55		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1357	1443061	1444417	ec_ill_ec_contig77	contig_89	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	569	1444931	1444418	ec_ill_ec_contig97	contig_89	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	111087	1556018	1444932	ec_ill_ec_contig12	contig_89	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	1463	1556203	1557666	ec_ill_ec_contig65	contig_89	99.86		True
local misassembly
1876	4847	1557987	1560958	ec_ill_ec_contig65	contig_89	99.7		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	88468	1649421	1560959	ec_ill_ec_contig23	contig_89	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	1463	1649825	1651288	ec_ill_ec_contig65	contig_89	99.86		True
local misassembly
1876	4902	1651701	1654730	ec_ill_ec_contig65	contig_89	99.67		True
fake: not a misassembly [fragmentation of reference genome]
1	53688	1654950	1708637	ec_ill_ec_contig33	contig_89	99.99		True
local misassembly [fragmentation of reference genome]
1	71920	1708638	1780555	ec_ill_ec_contig24	contig_89	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	1463	1780954	1782416	ec_ill_ec_contig65	contig_89	99.93		True
local misassembly
1876	4902	1782737	1785763	ec_ill_ec_contig65	contig_89	99.7		True
fake: not a misassembly [fragmentation of reference genome]
1	4268	1790250	1785983	ec_ill_ec_contig66	contig_89	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	976	1790251	1791170	ec_ill_ec_contig83	contig_89	99.81		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	30843	1822012	1791171	ec_ill_ec_contig43	contig_89	100.0		True
translocation
56	399	1822354	1822013	ec_ill_ec_contig6	contig_89	98.24		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1463	1822355	1823817	ec_ill_ec_contig65	contig_89	100.0		True
local misassembly
1876	4902	1824138	1827164	ec_ill_ec_contig65	contig_89	99.5		True
fake: not a misassembly [fragmentation of reference genome]
1	5384	1827166	1832549	ec_ill_ec_contig8	contig_89	99.95		True
local misassembly
5483	83127	1832550	1910193	ec_ill_ec_contig8	contig_89	99.98		True
local misassembly
82979	138617	1910384	1966020	ec_ill_ec_contig8	contig_89	99.99		True
fake: not a misassembly [fragmentation of reference genome]
22	507	1966573	1966088	ec_ill_ec_contig104	contig_89	91.77		True
local misassembly [fragmentation of reference genome]
1	30252	1966669	1996921	ec_ill_ec_contig44	contig_89	99.98		True
fake: not a misassembly [fragmentation of reference genome]
1	107753	2104857	1997113	ec_ill_ec_contig14	contig_89	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1166	2104858	2105968	ec_ill_ec_contig81	contig_89	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	9696	2105969	2115664	ec_ill_ec_contig59	contig_89	100.0		True
indel: indel (<= 5bp) [fragmentation of reference genome]
56	502	2116186	2115737	ec_ill_ec_contig104	contig_89	99.01		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3545	2116187	2119730	ec_ill_ec_contig67	contig_89	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	744	2120419	2119731	ec_ill_ec_contig89	contig_89	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	89591	2210007	2120420	ec_ill_ec_contig21	contig_89	99.99		True
fake: not a misassembly [fragmentation of reference genome]
42469	50645	2218399	2210223	ec_ill_ec_contig35	contig_89	99.89		True
local misassembly
1	42569	2260967	2218400	ec_ill_ec_contig35	contig_89	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	2262199	2260968	ec_ill_ec_contig79	contig_89	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3185	2265384	2262200	ec_ill_ec_contig68	contig_89	100.0		True
local misassembly [fragmentation of reference genome]
22	507	2265480	2265965	ec_ill_ec_contig104	contig_89	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	21779	2287809	2266033	ec_ill_ec_contig49	contig_89	99.99		True
fake: not a misassembly [fragmentation of reference genome]
22	507	2288363	2287878	ec_ill_ec_contig104	contig_89	91.77		True
local misassembly [fragmentation of reference genome]
1	181861	2470229	2288459	ec_ill_ec_contig6	contig_89	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1463	2470230	2471637	ec_ill_ec_contig65	contig_89	99.52		True
local misassembly
1876	4847	2472050	2475023	ec_ill_ec_contig65	contig_89	99.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	17355	2492378	2475024	ec_ill_ec_contig52	contig_89	99.92		True
local misassembly [fragmentation of reference genome]
6	105426	2492997	2598415	ec_ill_ec_contig5	contig_89	99.81		True
local misassembly
105527	184250	2598416	2677137	ec_ill_ec_contig5	contig_89	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	2678371	2677138	ec_ill_ec_contig79	contig_89	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	67050	2678372	2745418	ec_ill_ec_contig29	contig_89	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	59988	2746300	2806286	ec_ill_ec_contig32	contig_89	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	2806287	2807520	ec_ill_ec_contig79	contig_89	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
33156	119686	2894154	2807521	ec_ill_ec_contig10	contig_89	99.86		True
local misassembly
1	32653	2926806	2894155	ec_ill_ec_contig10	contig_89	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1979	2926807	2928730	ec_ill_ec_contig73	contig_89	98.18		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	617	2929292	2928731	ec_ill_ec_contig91	contig_89	95.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	645	2929293	2929937	ec_ill_ec_contig94	contig_89	99.22		True
fake: not a misassembly [fragmentation of reference genome]
1	1028	2930191	2931218	ec_ill_ec_contig84	contig_89	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	645	2931219	2931808	ec_ill_ec_contig94	contig_89	99.22		True
indel: indel (> 5bp) [fragmentation of reference genome]
21	331	2931809	2932119	ec_ill_ec_contig25	contig_89	97.72		True
translocation
1	1672	2932120	2933791	ec_ill_ec_contig76	contig_89	99.94		True
translocation
182	998	2933792	2934607	ec_ill_ec_contig36	contig_89	94.92		True
relocation, inconsistency = -1267
1	43039	2934877	2977913	ec_ill_ec_contig36	contig_89	99.97		True
local misassembly
42883	42981	2978062	2978160	ec_ill_ec_contig36	contig_89	98.99		True
local misassembly [fragmentation of reference genome]
1	101963	2978790	3080751	ec_ill_ec_contig17	contig_89	100.0		True
fake: not a misassembly [fragmentation of reference genome]
22	507	3081305	3080820	ec_ill_ec_contig104	contig_89	91.77		True
local misassembly [fragmentation of reference genome]
1	4424	3081401	3085824	ec_ill_ec_contig28	contig_89	100.0		True
translocation
1	5981	3085825	3091804	ec_ill_ec_contig63	contig_89	99.98		True
fake: not a misassembly [fragmentation of reference genome]
22	507	3092357	3091872	ec_ill_ec_contig104	contig_89	91.77		True
local misassembly [fragmentation of reference genome]
1	70123	3092453	3162575	ec_ill_ec_contig28	contig_89	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	3162576	3163808	ec_ill_ec_contig79	contig_89	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	89333	3253135	3163809	ec_ill_ec_contig22	contig_89	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1166	3253136	3254245	ec_ill_ec_contig81	contig_89	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	64433	3318677	3254246	ec_ill_ec_contig30	contig_89	99.99		True
fake: not a misassembly [fragmentation of reference genome]
22	507	3319232	3318747	ec_ill_ec_contig104	contig_89	91.77		True
local misassembly [fragmentation of reference genome]
1	10296	3329623	3319328	ec_ill_ec_contig58	contig_89	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	576	3329624	3330131	ec_ill_ec_contig95	contig_89	95.43		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1347	3330132	3331478	ec_ill_ec_contig78	contig_89	100.0		True
translocation
26439	26892	3331479	3331932	ec_ill_ec_contig47	contig_89	100.0		True
fake: not a misassembly [fragmentation of reference genome]
71159	71855	3332733	3332035	ec_ill_ec_contig25	contig_89	96.28		True
translocation
1	2582	3332929	3335507	ec_ill_ec_contig71	contig_89	99.85		True
translocation
124	1802	3335873	3337551	ec_ill_ec_contig61	contig_89	93.16		True
translocation
1	31854	3337552	3369388	ec_ill_ec_contig40	contig_89	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	670	3369389	3370003	ec_ill_ec_contig92	contig_89	99.4		True
fake: not a misassembly [fragmentation of reference genome]
1	507	3370247	3370753	ec_ill_ec_contig104	contig_89	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	7319	3378139	3370821	ec_ill_ec_contig62	contig_89	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	569	3378655	3378140	ec_ill_ec_contig97	contig_89	96.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	31737	3378656	3410389	ec_ill_ec_contig41	contig_89	99.99		True
local misassembly [fragmentation of reference genome]
22	300	3410485	3410763	ec_ill_ec_contig104	contig_89	91.77		True
local misassembly [fragmentation of reference genome]
1	111329	3410764	3522084	ec_ill_ec_contig11	contig_89	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	110908	3522364	3633263	ec_ill_ec_contig13	contig_89	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	573	3633264	3633781	ec_ill_ec_contig96	contig_89	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	967	3634748	3633782	ec_ill_ec_contig85	contig_89	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	592	3635285	3634749	ec_ill_ec_contig93	contig_89	98.61		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	839	3635286	3636124	ec_ill_ec_contig88	contig_89	99.78		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1084	3637208	3636125	ec_ill_ec_contig82	contig_89	98.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	937	3637209	3638090	ec_ill_ec_contig86	contig_89	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	580	3638091	3638615	ec_ill_ec_contig100	contig_89	99.48		True
fake: not a misassembly [fragmentation of reference genome]
1	19021	3658082	3639063	ec_ill_ec_contig50	contig_89	99.91		True
fake: not a misassembly [fragmentation of reference genome]
1	125137	3783333	3658202	ec_ill_ec_contig9	contig_89	99.97		True
local misassembly [fragmentation of reference genome]
1	71131	3854617	3783458	ec_ill_ec_contig26	contig_89	99.94		True
fake: not a misassembly [fragmentation of reference genome]
1	3119	3855499	3858616	ec_ill_ec_contig69	contig_89	99.78		True
fake: not a misassembly [fragmentation of reference genome]
1	38051	3859230	3897280	ec_ill_ec_contig38	contig_89	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1177	3898402	3897281	ec_ill_ec_contig80	contig_89	99.35		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	70438	3968838	3898403	ec_ill_ec_contig27	contig_89	100.0		True
translocation
124743	125137	3968839	3969233	ec_ill_ec_contig9	contig_89	96.9		True
fake: not a misassembly [fragmentation of reference genome]
70844	71136	3969645	3969353	ec_ill_ec_contig26	contig_89	99.32		True
translocation
1	595	3970445	3969851	ec_ill_ec_contig99	contig_89	100.0		True
translocation
9004	9482	3970924	3970446	ec_ill_ec_contig55	contig_89	96.15		True
translocation
1	292	3971216	3970925	ec_ill_ec_contig13	contig_89	97.96		True
local misassembly [fragmentation of reference genome]
22	507	3972079	3972564	ec_ill_ec_contig104	contig_89	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	13785	3986416	3972632	ec_ill_ec_contig56	contig_89	99.98		True
translocation
18517	19021	3986417	3986921	ec_ill_ec_contig50	contig_89	94.43		True
fake: not a misassembly [fragmentation of reference genome]
56	580	3987893	3987369	ec_ill_ec_contig100	contig_89	99.66		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	920	3988758	3987894	ec_ill_ec_contig87	contig_89	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1084	3988759	3989841	ec_ill_ec_contig82	contig_89	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	839	3990680	3989842	ec_ill_ec_contig88	contig_89	95.2		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	647	3990681	3991272	ec_ill_ec_contig93	contig_89	99.69		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	550	3991273	3991767	ec_ill_ec_contig102	contig_89	100.0		True
translocation
551	912	3991768	3992129	ec_ill_ec_contig85	contig_89	94.88		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	628	3992703	3992130	ec_ill_ec_contig96	contig_89	99.05		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	57666	3992704	4050369	ec_ill_ec_contig3	contig_89	99.97		True
local misassembly
57763	229060	4050370	4221671	ec_ill_ec_contig3	contig_89	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	4221672	4222903	ec_ill_ec_contig79	contig_89	99.78		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	98775	4222904	4321677	ec_ill_ec_contig18	contig_89	100.0		True
fake: not a misassembly [fragmentation of reference genome]
22	507	4322230	4321745	ec_ill_ec_contig104	contig_89	91.77		True
local misassembly [fragmentation of reference genome]
1	12868	4322326	4335193	ec_ill_ec_contig57	contig_89	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	31688	4366881	4335194	ec_ill_ec_contig42	contig_89	100.0		True
local misassembly [fragmentation of reference genome]
22	507	4366977	4367462	ec_ill_ec_contig104	contig_89	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	18741	4386268	4367530	ec_ill_ec_contig51	contig_89	99.98		True
translocation
124743	125137	4386269	4386663	ec_ill_ec_contig9	contig_89	97.18		True
fake: not a misassembly [fragmentation of reference genome]
1	384	4386783	4387166	ec_ill_ec_contig50	contig_89	98.97		True
translocation
1	14377	4401544	4387167	ec_ill_ec_contig55	contig_89	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1029	4401545	4402518	ec_ill_ec_contig82	contig_89	99.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1970	4402519	4404488	ec_ill_ec_contig74	contig_89	100.0		True
translocation
569	912	4404489	4404832	ec_ill_ec_contig85	contig_89	93.66		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	628	4405406	4404833	ec_ill_ec_contig96	contig_89	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	27345	4405407	4432751	ec_ill_ec_contig46	contig_89	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	510	4432752	4433206	ec_ill_ec_contig101	contig_89	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	7694	4440899	4433207	ec_ill_ec_contig61	contig_89	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	576	4441475	4440900	ec_ill_ec_contig95	contig_89	99.05		True
fake: not a misassembly [fragmentation of reference genome]
56	2582	4444215	4441691	ec_ill_ec_contig71	contig_89	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	97294	4444216	4541505	ec_ill_ec_contig19	contig_89	99.99		True
local misassembly [fragmentation of reference genome]
22	507	4541601	4542086	ec_ill_ec_contig104	contig_89	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	15362	4542154	4557537	ec_ill_ec_contig54	contig_89	99.75		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	541	4558029	4557538	ec_ill_ec_contig98	contig_89	98.67		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	207316	4558030	4765339	ec_ill_ec_contig2	contig_89	99.98		True
CONTIG	contig_89	4765339	misassembled
61742	62411	3592	4261	ec_ill_ec_contig18	contig_88	90.46		True
unknown
86744	86895	29114	29265	ec_ill_ec_contig18	contig_88	90.13		True
unknown
12548	12902	52538	52887	ec_ill_ec_contig57	contig_88	95.77		True
unknown
1447	1674	98662	98884	ec_ill_ec_contig46	contig_88	91.67		True
unknown
2541	2622	99751	99832	ec_ill_ec_contig46	contig_88	100.0		True
unknown
2522	2618	100702	100798	ec_ill_ec_contig46	contig_88	100.0		True
unknown
8170	9572	161890	163292	ec_ill_ec_contig19	contig_88	90.16		True
unknown
12488	12610	165498	165620	ec_ill_ec_contig19	contig_88	97.56		True
unknown
15784	15923	168900	169039	ec_ill_ec_contig19	contig_88	91.43		True
unknown
40775	41026	193976	194227	ec_ill_ec_contig19	contig_88	90.87		True
unknown
58890	58964	212020	212094	ec_ill_ec_contig19	contig_88	90.67		True
unknown
61030	61150	213972	214092	ec_ill_ec_contig19	contig_88	91.74		True
unknown
27576	28083	266999	267506	ec_ill_ec_contig45	contig_88	90.16		True
unknown
74525	74661	330880	331016	ec_ill_ec_contig2	contig_88	94.89		True
unknown
87016	87392	343610	343986	ec_ill_ec_contig2	contig_88	91.51		True
unknown
88970	89054	346190	346274	ec_ill_ec_contig2	contig_88	94.12		True
unknown
90776	90885	347994	348103	ec_ill_ec_contig2	contig_88	96.36		True
unknown
115894	115994	373805	373905	ec_ill_ec_contig2	contig_88	90.1		True
unknown
116001	116173	373912	374084	ec_ill_ec_contig2	contig_88	90.75		True
unknown
116175	116319	374085	374229	ec_ill_ec_contig2	contig_88	92.41		True
unknown
116478	116578	374388	374488	ec_ill_ec_contig2	contig_88	98.02		True
unknown
196299	196405	434805	434911	ec_ill_ec_contig2	contig_88	91.59		True
unknown
196584	196673	435240	435329	ec_ill_ec_contig2	contig_88	92.22		True
unknown
198947	199040	437798	437891	ec_ill_ec_contig2	contig_88	93.62		True
unknown
199046	199280	437897	438131	ec_ill_ec_contig2	contig_88	91.49		True
unknown
199282	200896	438132	439746	ec_ill_ec_contig2	contig_88	90.96		True
unknown
202553	203560	441403	442410	ec_ill_ec_contig2	contig_88	90.87		True
unknown
206545	206771	445373	445599	ec_ill_ec_contig2	contig_88	90.75		True
unknown
207297	208650	446118	447471	ec_ill_ec_contig2	contig_88	91.58		True
unknown
216758	217642	455636	456520	ec_ill_ec_contig2	contig_88	91.19		True
unknown
217647	218068	456525	456946	ec_ill_ec_contig2	contig_88	90.76		True
unknown
219863	220255	458740	459132	ec_ill_ec_contig2	contig_88	92.88		True
unknown
260093	260274	505532	505713	ec_ill_ec_contig2	contig_88	93.41		True
unknown
260304	260384	505751	505831	ec_ill_ec_contig2	contig_88	95.06		True
unknown
264542	264717	509987	510162	ec_ill_ec_contig2	contig_88	90.91		True
unknown
264719	265011	510163	510455	ec_ill_ec_contig2	contig_88	90.44		True
unknown
309999	310091	538038	538130	ec_ill_ec_contig2	contig_88	95.7		True
unknown
310109	310261	538151	538303	ec_ill_ec_contig2	contig_88	94.12		True
unknown
312315	312687	540362	540734	ec_ill_ec_contig2	contig_88	91.15		True
unknown
198093	198176	541136	541053	ec_ill_ec_contig4	contig_88	100.0		True
unknown
197996	198092	541350	541254	ec_ill_ec_contig4	contig_88	98.97		True
unknown
187963	188417	551313	550859	ec_ill_ec_contig4	contig_88	91.5		True
unknown
182975	186967	556434	552438	ec_ill_ec_contig4	contig_88	90.47		True
unknown
125195	125765	613480	612910	ec_ill_ec_contig4	contig_88	90.72		True
unknown
107352	107645	621357	621064	ec_ill_ec_contig4	contig_88	91.5		True
unknown
93553	95187	638664	637030	ec_ill_ec_contig4	contig_88	91.68		True
unknown
91893	91963	640325	640255	ec_ill_ec_contig4	contig_88	90.14		True
unknown
83293	83551	672576	672318	ec_ill_ec_contig4	contig_88	90.35		True
unknown
81806	81888	674082	674000	ec_ill_ec_contig4	contig_88	96.39		True
unknown
81710	81786	674180	674104	ec_ill_ec_contig4	contig_88	90.91		True
unknown
66243	66575	695200	694868	ec_ill_ec_contig4	contig_88	92.49		True
unknown
64538	64603	696916	696851	ec_ill_ec_contig4	contig_88	96.97		True
unknown
63895	63959	697633	697569	ec_ill_ec_contig4	contig_88	96.92		True
unknown
40691	41457	709062	708296	ec_ill_ec_contig4	contig_88	90.61		True
unknown
40593	40672	709158	709079	ec_ill_ec_contig4	contig_88	90.0		True
unknown
40014	40099	709736	709651	ec_ill_ec_contig4	contig_88	91.86		True
unknown
38778	38998	718135	717915	ec_ill_ec_contig4	contig_88	91.86		True
unknown
34867	35084	721964	721747	ec_ill_ec_contig4	contig_88	91.82		True
unknown
30669	30832	726107	725944	ec_ill_ec_contig4	contig_88	91.46		True
unknown
30583	30667	726192	726108	ec_ill_ec_contig4	contig_88	91.76		True
unknown
17552	17673	787797	787676	ec_ill_ec_contig4	contig_88	90.16		True
unknown
17311	17548	788038	787801	ec_ill_ec_contig4	contig_88	92.02		True
unknown
16072	16815	789276	788533	ec_ill_ec_contig4	contig_88	92.47		True
unknown
12698	13574	792665	791791	ec_ill_ec_contig4	contig_88	90.08		True
unknown
9772	10174	795424	795022	ec_ill_ec_contig4	contig_88	90.07		True
unknown
9652	9743	795547	795456	ec_ill_ec_contig4	contig_88	92.39		True
unknown
3406	3586	801876	801696	ec_ill_ec_contig4	contig_88	93.92		True
unknown
228	524	805903	805607	ec_ill_ec_contig16	contig_88	95.29		True
unknown
1876	4902	808916	805887	ec_ill_ec_contig65	contig_88	97.46		True
unknown
1	1463	810697	809235	ec_ill_ec_contig65	contig_88	97.27		True
unknown
1	351	810643	810989	ec_ill_ec_contig6	contig_88	96.3		True
unknown
5624	5704	816693	816773	ec_ill_ec_contig39	contig_88	91.36		True
unknown
5705	6050	816775	817120	ec_ill_ec_contig39	contig_88	91.33		True
unknown
6054	6151	817121	817218	ec_ill_ec_contig39	contig_88	92.86		True
unknown
6183	6300	817250	817367	ec_ill_ec_contig39	contig_88	90.68		True
unknown
12751	13132	823997	824378	ec_ill_ec_contig39	contig_88	97.64		True
unknown
13134	13897	824379	825142	ec_ill_ec_contig39	contig_88	92.54		True
unknown
13898	14864	825157	826123	ec_ill_ec_contig39	contig_88	92.14		True
unknown
15004	15150	826267	826413	ec_ill_ec_contig39	contig_88	91.16		True
unknown
18536	18631	829797	829892	ec_ill_ec_contig39	contig_88	91.67		True
unknown
19292	19493	831257	831458	ec_ill_ec_contig39	contig_88	92.57		True
unknown
22061	22287	834027	834252	ec_ill_ec_contig39	contig_88	94.71		True
unknown
24143	24530	852993	853379	ec_ill_ec_contig39	contig_88	97.17		True
unknown
27168	27363	884066	884261	ec_ill_ec_contig15	contig_88	90.82		True
unknown
28106	28170	885003	885067	ec_ill_ec_contig15	contig_88	93.85		True
unknown
35561	35647	892727	892813	ec_ill_ec_contig15	contig_88	98.85		True
unknown
41998	42421	901169	901592	ec_ill_ec_contig15	contig_88	90.8		True
unknown
45155	45384	915008	915237	ec_ill_ec_contig15	contig_88	96.09		True
unknown
