S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
124755	125486	2	733	sa_ill_sa_contig10	contig_98	93.31		True
1	43683	1313052	1356604	sa_ill_sa_contig18	contig_98	99.37		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	588	1357137	1356605	sa_ill_sa_contig63	contig_98	99.07		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	142808	1357138	1500141	sa_ill_sa_contig6	contig_98	99.81		True
fake: not a misassembly [fragmentation of reference genome]
1	21042	1500295	1521347	sa_ill_sa_contig31	contig_98	99.91		True
translocation
98057	98213	1521348	1521504	sa_ill_sa_contig11	contig_98	98.58		True
local misassembly
98340	98561	1521505	1521726	sa_ill_sa_contig11	contig_98	98.08		True
indel: indel (> 5bp) [fragmentation of reference genome]
43758	70357	1548350	1521727	sa_ill_sa_contig12	contig_98	99.32		True
local misassembly
46	44268	1592598	1548351	sa_ill_sa_contig12	contig_98	99.7		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	50706	1592599	1643341	sa_ill_sa_contig17	contig_98	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5049	1643342	1648336	sa_ill_sa_contig39	contig_98	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	14362	1648337	1662714	sa_ill_sa_contig33	contig_98	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	766	1663426	1662715	sa_ill_sa_contig55	contig_98	99.88		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	6686	1670119	1663427	sa_ill_sa_contig37	contig_98	99.82		True
fake: not a misassembly [fragmentation of reference genome]
1	2840	1670146	1672985	sa_ill_sa_contig44	contig_98	99.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1576	1674563	1672986	sa_ill_sa_contig47	contig_98	99.88		True
fake: not a misassembly [fragmentation of reference genome]
1	41074	1715708	1674590	sa_ill_sa_contig20	contig_98	99.83		True
translocation
1	1649	1717361	1715709	sa_ill_sa_contig8	contig_98	99.59		True
fake: not a misassembly [fragmentation of reference genome]
203	3323	1720876	1717749	sa_ill_sa_contig41	contig_98	99.62		True
translocation
38161	38352	1721159	1720969	sa_ill_sa_contig23	contig_98	95.31		True
local misassembly
38187	38352	1721412	1721247	sa_ill_sa_contig23	contig_98	98.8		True
local misassembly
1	38352	1759897	1721505	sa_ill_sa_contig23	contig_98	99.84		True
fake: not a misassembly [fragmentation of reference genome]
688	925	1760293	1760040	sa_ill_sa_contig51	contig_98	93.7		True
translocation
1	1703	1762014	1760307	sa_ill_sa_contig8	contig_98	99.59		True
fake: not a misassembly [fragmentation of reference genome]
1	3323	1765670	1762344	sa_ill_sa_contig41	contig_98	99.73		True
translocation
1	1604	1767277	1765671	sa_ill_sa_contig8	contig_98	99.65		True
fake: not a misassembly [fragmentation of reference genome]
203	3323	1770697	1767574	sa_ill_sa_contig41	contig_98	99.84		True
translocation
1	56123	1827210	1771149	sa_ill_sa_contig15	contig_98	99.65		True
indel: indel (<= 5bp) [fragmentation of reference genome]
4	718	1827211	1827926	sa_ill_sa_contig58	contig_98	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3261	1831194	1827927	sa_ill_sa_contig42	contig_98	99.76		True
fake: not a misassembly [fragmentation of reference genome]
1	211909	1831394	2043474	sa_ill_sa_contig2	contig_98	99.86		True
indel: indel (> 5bp) [fragmentation of reference genome]
55	207093	2043475	2250593	sa_ill_sa_contig3	contig_98	99.79		True
fake: not a misassembly [fragmentation of reference genome]
1	78138	2250606	2328693	sa_ill_sa_contig7	contig_98	99.69		True
local misassembly
78271	134302	2328694	2384784	sa_ill_sa_contig7	contig_98	99.81		True
fake: not a misassembly [fragmentation of reference genome]
21	50729	2435608	2384847	sa_ill_sa_contig16	contig_98	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	177172	2612931	2435609	sa_ill_sa_contig4	contig_98	99.85		True
fake: not a misassembly [fragmentation of reference genome]
1	41771	2613120	2654926	sa_ill_sa_contig19	contig_98	99.86		True
indel: indel (> 5bp) [fragmentation of reference genome]
63108	66060	2657883	2654927	sa_ill_sa_contig13	contig_98	99.44		True
local misassembly
188	63338	2721106	2657884	sa_ill_sa_contig13	contig_98	99.76		True
CONTIG	contig_98	2721106	misassembled
492	565	1501682	1501755	sa_ill_sa_contig51	contig_84	93.24		True
unknown
589	679	1501756	1501846	sa_ill_sa_contig51	contig_84	90.11		True
unknown
691	765	1501854	1501928	sa_ill_sa_contig51	contig_84	97.33		True
unknown
788	861	1501936	1502009	sa_ill_sa_contig51	contig_84	97.3		True
unknown
497	3301	1503067	1505873	sa_ill_sa_contig41	contig_84	90.0		True
unknown
35	1591	1506045	1507599	sa_ill_sa_contig8	contig_84	91.96		True
unknown
35	1591	2581589	2580035	sa_ill_sa_contig8	contig_84	92.03		True
unknown
2615	2916	2582625	2582324	sa_ill_sa_contig41	contig_84	93.38		True
unknown
1867	2316	2583374	2582925	sa_ill_sa_contig41	contig_84	90.89		True
unknown
497	1540	2584744	2583701	sa_ill_sa_contig41	contig_84	94.25		True
unknown
35	1591	2602201	2600647	sa_ill_sa_contig8	contig_84	91.96		True
unknown
497	3301	2605356	2602550	sa_ill_sa_contig41	contig_84	90.0		True
unknown
35	1591	2662535	2660981	sa_ill_sa_contig8	contig_84	92.03		True
unknown
497	3301	2665513	2662707	sa_ill_sa_contig41	contig_84	90.0		True
unknown
35	1591	2668458	2666904	sa_ill_sa_contig8	contig_84	92.03		True
unknown
497	3301	2671436	2668630	sa_ill_sa_contig41	contig_84	90.0		True
unknown
35	1591	2733003	2731449	sa_ill_sa_contig8	contig_84	91.9		True
unknown
2615	2916	2733862	2733561	sa_ill_sa_contig41	contig_84	93.38		True
unknown
1867	2316	2734611	2734162	sa_ill_sa_contig41	contig_84	90.89		True
unknown
497	1540	2735981	2734938	sa_ill_sa_contig41	contig_84	94.25		True
unknown
35	1591	2738616	2737062	sa_ill_sa_contig8	contig_84	91.9		True
unknown
497	3301	2741594	2738788	sa_ill_sa_contig41	contig_84	90.0		True
unknown
35	1591	2743618	2742064	sa_ill_sa_contig8	contig_84	91.9		True
unknown
2615	2916	2744477	2744176	sa_ill_sa_contig41	contig_84	93.38		True
unknown
1867	2316	2745226	2744777	sa_ill_sa_contig41	contig_84	90.67		True
unknown
497	1540	2746596	2745553	sa_ill_sa_contig41	contig_84	94.25		True
unknown
35	1591	3197103	3195549	sa_ill_sa_contig8	contig_84	92.03		True
unknown
2615	2916	3197962	3197661	sa_ill_sa_contig41	contig_84	93.38		True
unknown
1867	2316	3198711	3198262	sa_ill_sa_contig41	contig_84	90.89		True
unknown
497	1540	3200081	3199038	sa_ill_sa_contig41	contig_84	94.16		True
unknown
35	1591	3489892	3488337	sa_ill_sa_contig8	contig_84	91.97		True
unknown
2615	2916	3490751	3490450	sa_ill_sa_contig41	contig_84	93.38		True
unknown
1867	2316	3491500	3491051	sa_ill_sa_contig41	contig_84	90.89		True
unknown
497	1540	3492870	3491827	sa_ill_sa_contig41	contig_84	94.25		True
unknown
CONTIG	contig_84	4045846	mis_unaligned
497	577	286087	286167	sa_ill_sa_contig41	contig_82	92.59		True
unknown
589	1151	286179	286741	sa_ill_sa_contig41	contig_82	93.25		True
unknown
1158	1540	286748	287130	sa_ill_sa_contig41	contig_82	94.78		True
unknown
1559	1639	287150	287230	sa_ill_sa_contig41	contig_82	97.53		True
unknown
1871	2057	287460	287646	sa_ill_sa_contig41	contig_82	90.37		True
unknown
2099	2316	287693	287910	sa_ill_sa_contig41	contig_82	91.74		True
unknown
2614	2917	288210	288513	sa_ill_sa_contig41	contig_82	93.09		True
unknown
2985	3136	288582	288733	sa_ill_sa_contig41	contig_82	92.11		True
unknown
38	1590	289149	290699	sa_ill_sa_contig8	contig_82	90.88		True
unknown
497	577	292106	292186	sa_ill_sa_contig41	contig_82	92.59		True
unknown
589	1151	292198	292760	sa_ill_sa_contig41	contig_82	93.25		True
unknown
1158	1540	292767	293149	sa_ill_sa_contig41	contig_82	94.78		True
unknown
1559	1639	293169	293249	sa_ill_sa_contig41	contig_82	97.53		True
unknown
1871	2057	293479	293665	sa_ill_sa_contig41	contig_82	90.37		True
unknown
2099	2316	293712	293929	sa_ill_sa_contig41	contig_82	91.74		True
unknown
2614	2917	294229	294532	sa_ill_sa_contig41	contig_82	93.09		True
unknown
2985	3136	294601	294752	sa_ill_sa_contig41	contig_82	92.11		True
unknown
38	1590	295168	296718	sa_ill_sa_contig8	contig_82	90.82		True
unknown
497	577	529665	529745	sa_ill_sa_contig41	contig_82	92.59		True
unknown
589	1151	529757	530319	sa_ill_sa_contig41	contig_82	93.25		True
unknown
1158	1540	530326	530708	sa_ill_sa_contig41	contig_82	94.78		True
unknown
1559	1639	530728	530808	sa_ill_sa_contig41	contig_82	97.53		True
unknown
1871	2057	531038	531224	sa_ill_sa_contig41	contig_82	90.37		True
unknown
2099	2316	531271	531488	sa_ill_sa_contig41	contig_82	91.74		True
unknown
2614	2917	531788	532091	sa_ill_sa_contig41	contig_82	93.09		True
unknown
2985	3136	532160	532311	sa_ill_sa_contig41	contig_82	92.11		True
unknown
38	1590	532978	534528	sa_ill_sa_contig8	contig_82	90.82		True
unknown
20320	20490	581952	582122	sa_ill_sa_contig15	contig_82	90.64		True
unknown
20702	20898	582334	582530	sa_ill_sa_contig15	contig_82	90.86		True
unknown
38	1590	1079338	1077788	sa_ill_sa_contig8	contig_82	90.82		True
unknown
2985	3136	1080156	1080005	sa_ill_sa_contig41	contig_82	92.11		True
unknown
2614	2917	1080528	1080225	sa_ill_sa_contig41	contig_82	93.09		True
unknown
2099	2316	1081045	1080828	sa_ill_sa_contig41	contig_82	91.74		True
unknown
1871	2057	1081278	1081092	sa_ill_sa_contig41	contig_82	90.37		True
unknown
1559	1639	1081588	1081508	sa_ill_sa_contig41	contig_82	97.53		True
unknown
1158	1540	1081990	1081608	sa_ill_sa_contig41	contig_82	94.78		True
unknown
589	1151	1082559	1081997	sa_ill_sa_contig41	contig_82	93.25		True
unknown
497	577	1082651	1082571	sa_ill_sa_contig41	contig_82	92.59		True
unknown
38	1590	1677877	1676327	sa_ill_sa_contig8	contig_82	90.82		True
unknown
2985	3136	1678444	1678293	sa_ill_sa_contig41	contig_82	92.11		True
unknown
2614	2917	1678816	1678513	sa_ill_sa_contig41	contig_82	93.09		True
unknown
2099	2316	1679333	1679116	sa_ill_sa_contig41	contig_82	91.74		True
unknown
1871	2057	1679566	1679380	sa_ill_sa_contig41	contig_82	90.37		True
unknown
1559	1639	1679876	1679796	sa_ill_sa_contig41	contig_82	97.53		True
unknown
1158	1540	1680278	1679896	sa_ill_sa_contig41	contig_82	94.78		True
unknown
589	1151	1680847	1680285	sa_ill_sa_contig41	contig_82	93.25		True
unknown
497	577	1680939	1680859	sa_ill_sa_contig41	contig_82	92.59		True
unknown
38	1590	1782555	1781004	sa_ill_sa_contig8	contig_82	90.76		True
unknown
2985	3136	1783122	1782971	sa_ill_sa_contig41	contig_82	92.11		True
unknown
2614	2917	1783494	1783191	sa_ill_sa_contig41	contig_82	93.09		True
unknown
2099	2316	1784011	1783794	sa_ill_sa_contig41	contig_82	91.74		True
unknown
1871	2057	1784244	1784058	sa_ill_sa_contig41	contig_82	90.37		True
unknown
1559	1639	1784554	1784474	sa_ill_sa_contig41	contig_82	97.53		True
unknown
1158	1540	1784956	1784574	sa_ill_sa_contig41	contig_82	94.78		True
unknown
589	1151	1785525	1784963	sa_ill_sa_contig41	contig_82	93.25		True
unknown
497	577	1785617	1785537	sa_ill_sa_contig41	contig_82	92.59		True
unknown
CONTIG	contig_82	2992184	mis_unaligned
1136	1374	604801	604563	sa_ill_sa_contig8	contig_2	92.47		True
unknown
561	1110	605376	604827	sa_ill_sa_contig8	contig_2	94.73		True
unknown
437	551	605498	605384	sa_ill_sa_contig8	contig_2	96.52		True
unknown
38	431	605897	605504	sa_ill_sa_contig8	contig_2	90.61		True
unknown
3006	3124	606525	606407	sa_ill_sa_contig41	contig_2	96.64		True
unknown
2346	2414	607181	607113	sa_ill_sa_contig41	contig_2	95.65		True
unknown
2102	2316	607425	607211	sa_ill_sa_contig41	contig_2	95.35		True
unknown
1191	1538	608327	607980	sa_ill_sa_contig41	contig_2	95.11		True
unknown
497	1095	609021	608423	sa_ill_sa_contig41	contig_2	94.66		True
unknown
110713	110836	861625	861748	sa_ill_sa_contig1	contig_2	91.94		True
unknown
497	1095	2112791	2113389	sa_ill_sa_contig41	contig_2	94.66		True
unknown
1191	1538	2113485	2113832	sa_ill_sa_contig41	contig_2	95.11		True
unknown
2102	2316	2114387	2114601	sa_ill_sa_contig41	contig_2	95.35		True
unknown
2346	2414	2114631	2114699	sa_ill_sa_contig41	contig_2	95.65		True
unknown
3006	3134	2115287	2115415	sa_ill_sa_contig41	contig_2	93.8		True
unknown
3184	3302	2115464	2115582	sa_ill_sa_contig41	contig_2	94.12		True
unknown
38	431	2115813	2116206	sa_ill_sa_contig8	contig_2	90.61		True
unknown
437	551	2116212	2116326	sa_ill_sa_contig8	contig_2	96.52		True
unknown
561	1110	2116334	2116883	sa_ill_sa_contig8	contig_2	94.73		True
unknown
1136	1374	2116909	2117147	sa_ill_sa_contig8	contig_2	92.47		True
unknown
19874	19965	2171648	2171739	sa_ill_sa_contig15	contig_2	91.3		True
unknown
20204	20310	2171978	2172084	sa_ill_sa_contig15	contig_2	94.39		True
unknown
20351	20466	2172128	2172243	sa_ill_sa_contig15	contig_2	93.1		True
unknown
1136	1374	2387958	2387720	sa_ill_sa_contig8	contig_2	92.47		True
unknown
561	1110	2388533	2387984	sa_ill_sa_contig8	contig_2	94.73		True
unknown
437	551	2388655	2388541	sa_ill_sa_contig8	contig_2	96.52		True
unknown
38	431	2389054	2388661	sa_ill_sa_contig8	contig_2	90.61		True
unknown
3184	3302	2389403	2389285	sa_ill_sa_contig41	contig_2	94.12		True
unknown
3006	3134	2389580	2389452	sa_ill_sa_contig41	contig_2	93.8		True
unknown
2346	2414	2390236	2390168	sa_ill_sa_contig41	contig_2	95.65		True
unknown
2102	2316	2390480	2390266	sa_ill_sa_contig41	contig_2	95.35		True
unknown
1191	1538	2391382	2391035	sa_ill_sa_contig41	contig_2	95.11		True
unknown
497	1095	2392076	2391478	sa_ill_sa_contig41	contig_2	94.66		True
unknown
1136	1374	2831109	2830871	sa_ill_sa_contig8	contig_2	92.47		True
unknown
561	1110	2831684	2831135	sa_ill_sa_contig8	contig_2	94.73		True
unknown
437	551	2831806	2831692	sa_ill_sa_contig8	contig_2	96.52		True
unknown
38	431	2832205	2831812	sa_ill_sa_contig8	contig_2	90.61		True
unknown
3184	3302	2832656	2832538	sa_ill_sa_contig41	contig_2	94.12		True
unknown
3006	3134	2832833	2832705	sa_ill_sa_contig41	contig_2	93.8		True
unknown
2346	2414	2833489	2833421	sa_ill_sa_contig41	contig_2	95.65		True
unknown
2102	2316	2833733	2833519	sa_ill_sa_contig41	contig_2	95.35		True
unknown
1191	1538	2834635	2834288	sa_ill_sa_contig41	contig_2	95.11		True
unknown
497	1095	2835329	2834731	sa_ill_sa_contig41	contig_2	94.66		True
unknown
785	865	2836350	2836270	sa_ill_sa_contig51	contig_2	98.77		True
unknown
691	766	2836434	2836359	sa_ill_sa_contig51	contig_2	96.05		True
unknown
585	666	2836538	2836457	sa_ill_sa_contig51	contig_2	91.46		True
unknown
491	565	2836624	2836550	sa_ill_sa_contig51	contig_2	93.33		True
unknown
CONTIG	contig_2	2845571	mis_unaligned
589	1038	65131	65580	sa_ill_sa_contig41	contig_89	95.33		True
unknown
1150	1543	65694	66087	sa_ill_sa_contig41	contig_89	90.61		True
unknown
2105	2299	66642	66836	sa_ill_sa_contig41	contig_89	93.33		True
unknown
2342	2421	66879	66958	sa_ill_sa_contig41	contig_89	90.0		True
unknown
3008	3122	67550	67664	sa_ill_sa_contig41	contig_89	91.3		True
unknown
471	545	68675	68749	sa_ill_sa_contig8	contig_89	98.67		True
unknown
567	826	68769	69028	sa_ill_sa_contig8	contig_89	91.54		True
unknown
589	1095	142238	142744	sa_ill_sa_contig41	contig_89	95.66		True
unknown
1150	1543	142799	143192	sa_ill_sa_contig41	contig_89	90.61		True
unknown
2105	2299	143748	143942	sa_ill_sa_contig41	contig_89	93.33		True
unknown
2342	2421	143985	144064	sa_ill_sa_contig41	contig_89	91.25		True
unknown
2661	2855	144308	144502	sa_ill_sa_contig41	contig_89	90.77		True
unknown
471	545	145585	145659	sa_ill_sa_contig8	contig_89	98.67		True
unknown
567	826	145679	145938	sa_ill_sa_contig8	contig_89	91.54		True
unknown
496	1095	177677	178276	sa_ill_sa_contig41	contig_89	93.33		True
unknown
1150	1543	178331	178724	sa_ill_sa_contig41	contig_89	90.61		True
unknown
1561	1674	178732	178845	sa_ill_sa_contig41	contig_89	95.61		True
unknown
2105	2299	179283	179477	sa_ill_sa_contig41	contig_89	93.33		True
unknown
2342	2421	179520	179599	sa_ill_sa_contig41	contig_89	90.0		True
unknown
3008	3122	180189	180303	sa_ill_sa_contig41	contig_89	91.3		True
unknown
471	545	181118	181192	sa_ill_sa_contig8	contig_89	98.67		True
unknown
578	826	181224	181472	sa_ill_sa_contig8	contig_89	91.57		True
unknown
965	1096	842580	842449	sa_ill_sa_contig8	contig_89	92.42		True
unknown
567	826	842978	842719	sa_ill_sa_contig8	contig_89	91.54		True
unknown
471	545	843072	842998	sa_ill_sa_contig8	contig_89	98.67		True
unknown
3008	3122	844196	844082	sa_ill_sa_contig41	contig_89	91.3		True
unknown
2342	2421	844866	844787	sa_ill_sa_contig41	contig_89	90.0		True
unknown
2105	2299	845103	844909	sa_ill_sa_contig41	contig_89	93.33		True
unknown
1150	1543	846051	845658	sa_ill_sa_contig41	contig_89	90.61		True
unknown
589	1095	846612	846106	sa_ill_sa_contig41	contig_89	95.66		True
unknown
496	1095	1656126	1656725	sa_ill_sa_contig41	contig_89	93.33		True
unknown
1150	1543	1656780	1657173	sa_ill_sa_contig41	contig_89	90.61		True
unknown
2105	2299	1657728	1657922	sa_ill_sa_contig41	contig_89	93.33		True
unknown
2342	2421	1657965	1658044	sa_ill_sa_contig41	contig_89	90.0		True
unknown
3008	3122	1658634	1658748	sa_ill_sa_contig41	contig_89	91.3		True
unknown
38	228	1659130	1659320	sa_ill_sa_contig8	contig_89	91.1		True
unknown
471	545	1659569	1659643	sa_ill_sa_contig8	contig_89	98.67		True
unknown
567	826	1659663	1659922	sa_ill_sa_contig8	contig_89	91.54		True
unknown
CONTIG	contig_89	1945713	mis_unaligned
671	900	806779	807008	sa_ill_sa_contig41	contig_91	90.87		True
unknown
1309	1402	807417	807510	sa_ill_sa_contig41	contig_91	96.81		True
unknown
455	542	810163	810250	sa_ill_sa_contig8	contig_91	90.91		True
unknown
590	729	810296	810435	sa_ill_sa_contig8	contig_91	91.43		True
unknown
769	840	810474	810545	sa_ill_sa_contig8	contig_91	95.83		True
unknown
671	900	1473095	1473324	sa_ill_sa_contig41	contig_91	90.87		True
unknown
1309	1402	1473733	1473826	sa_ill_sa_contig41	contig_91	96.81		True
unknown
455	542	1476478	1476565	sa_ill_sa_contig8	contig_91	90.91		True
unknown
590	729	1476611	1476750	sa_ill_sa_contig8	contig_91	91.43		True
unknown
769	840	1476789	1476860	sa_ill_sa_contig8	contig_91	95.83		True
unknown
769	840	1993416	1993345	sa_ill_sa_contig8	contig_91	95.83		True
unknown
590	729	1993594	1993455	sa_ill_sa_contig8	contig_91	91.43		True
unknown
455	542	1993727	1993640	sa_ill_sa_contig8	contig_91	90.91		True
unknown
1309	1402	1996632	1996539	sa_ill_sa_contig41	contig_91	96.81		True
unknown
671	900	1997270	1997041	sa_ill_sa_contig41	contig_91	90.87		True
unknown
1309	1402	2091577	2091484	sa_ill_sa_contig41	contig_91	96.81		True
unknown
671	900	2092215	2091986	sa_ill_sa_contig41	contig_91	90.87		True
unknown
769	840	2243771	2243700	sa_ill_sa_contig8	contig_91	95.83		True
unknown
590	729	2243949	2243810	sa_ill_sa_contig8	contig_91	91.43		True
unknown
455	542	2244082	2243995	sa_ill_sa_contig8	contig_91	90.91		True
unknown
1309	1402	2246985	2246892	sa_ill_sa_contig41	contig_91	96.81		True
unknown
671	900	2247623	2247394	sa_ill_sa_contig41	contig_91	90.87		True
unknown
769	840	2286688	2286617	sa_ill_sa_contig8	contig_91	95.83		True
unknown
590	729	2286866	2286727	sa_ill_sa_contig8	contig_91	91.43		True
unknown
455	542	2286999	2286912	sa_ill_sa_contig8	contig_91	90.91		True
unknown
1309	1402	2289745	2289652	sa_ill_sa_contig41	contig_91	96.81		True
unknown
671	900	2290383	2290154	sa_ill_sa_contig41	contig_91	90.87		True
unknown
769	840	3036295	3036224	sa_ill_sa_contig8	contig_91	95.83		True
unknown
590	729	3036473	3036334	sa_ill_sa_contig8	contig_91	91.43		True
unknown
455	542	3036606	3036519	sa_ill_sa_contig8	contig_91	90.91		True
unknown
1309	1402	3039609	3039516	sa_ill_sa_contig41	contig_91	96.81		True
unknown
671	900	3040247	3040018	sa_ill_sa_contig41	contig_91	90.87		True
unknown
CONTIG	contig_91	4759010	mis_unaligned
671	900	304146	304375	sa_ill_sa_contig41	contig_92	90.87		True
unknown
1309	1402	304784	304877	sa_ill_sa_contig41	contig_92	96.81		True
unknown
455	542	307604	307691	sa_ill_sa_contig8	contig_92	90.91		True
unknown
590	709	307737	307856	sa_ill_sa_contig8	contig_92	93.33		True
unknown
769	841	307915	307987	sa_ill_sa_contig8	contig_92	95.89		True
unknown
671	900	1012535	1012764	sa_ill_sa_contig41	contig_92	90.87		True
unknown
1309	1402	1013173	1013266	sa_ill_sa_contig41	contig_92	96.81		True
unknown
455	542	1015999	1016086	sa_ill_sa_contig8	contig_92	90.91		True
unknown
590	709	1016132	1016251	sa_ill_sa_contig8	contig_92	93.33		True
unknown
769	841	1016310	1016382	sa_ill_sa_contig8	contig_92	95.89		True
unknown
769	841	1556982	1556910	sa_ill_sa_contig8	contig_92	95.89		True
unknown
590	709	1557160	1557041	sa_ill_sa_contig8	contig_92	93.33		True
unknown
455	542	1557293	1557206	sa_ill_sa_contig8	contig_92	90.91		True
unknown
1309	1402	1560036	1559943	sa_ill_sa_contig41	contig_92	96.81		True
unknown
671	900	1560674	1560445	sa_ill_sa_contig41	contig_92	90.87		True
unknown
769	841	1650613	1650541	sa_ill_sa_contig8	contig_92	95.89		True
unknown
590	709	1650791	1650672	sa_ill_sa_contig8	contig_92	93.33		True
unknown
455	542	1650924	1650837	sa_ill_sa_contig8	contig_92	90.91		True
unknown
1309	1402	1653760	1653667	sa_ill_sa_contig41	contig_92	96.81		True
unknown
671	900	1654398	1654169	sa_ill_sa_contig41	contig_92	90.87		True
unknown
769	841	1781747	1781675	sa_ill_sa_contig8	contig_92	95.89		True
unknown
590	709	1781925	1781806	sa_ill_sa_contig8	contig_92	93.33		True
unknown
455	542	1782058	1781971	sa_ill_sa_contig8	contig_92	90.91		True
unknown
