S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
124755	125486	2	733	sa_ill_sa_contig10	contig_98	93.31		True
1	43683	1312862	1356413	sa_ill_sa_contig18	contig_98	99.35		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	588	1356946	1356414	sa_ill_sa_contig63	contig_98	99.07		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	142808	1356947	1499921	sa_ill_sa_contig6	contig_98	99.81		True
fake: not a misassembly [fragmentation of reference genome]
1	21042	1500075	1521130	sa_ill_sa_contig31	contig_98	99.87		True
translocation
98057	98213	1521131	1521287	sa_ill_sa_contig11	contig_98	98.58		True
local misassembly
98340	98561	1521288	1521509	sa_ill_sa_contig11	contig_98	98.08		True
indel: indel (> 5bp) [fragmentation of reference genome]
43758	70357	1548118	1521510	sa_ill_sa_contig12	contig_98	99.3		True
local misassembly
46	44268	1592365	1548119	sa_ill_sa_contig12	contig_98	99.69		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	50706	1592366	1643105	sa_ill_sa_contig17	contig_98	99.86		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5049	1643106	1648098	sa_ill_sa_contig39	contig_98	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	14362	1648099	1662473	sa_ill_sa_contig33	contig_98	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	766	1663184	1662474	sa_ill_sa_contig55	contig_98	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	6686	1669875	1663185	sa_ill_sa_contig37	contig_98	99.72		True
fake: not a misassembly [fragmentation of reference genome]
1	2840	1669902	1672742	sa_ill_sa_contig44	contig_98	99.58		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1576	1674320	1672743	sa_ill_sa_contig47	contig_98	99.88		True
fake: not a misassembly [fragmentation of reference genome]
1	41074	1715448	1674347	sa_ill_sa_contig20	contig_98	99.84		True
translocation
1	1649	1717097	1715449	sa_ill_sa_contig8	contig_98	99.53		True
fake: not a misassembly [fragmentation of reference genome]
203	3323	1720607	1717485	sa_ill_sa_contig41	contig_98	99.78		True
translocation
38161	38352	1720890	1720700	sa_ill_sa_contig23	contig_98	95.31		True
local misassembly
38187	38352	1721143	1720978	sa_ill_sa_contig23	contig_98	98.8		True
local misassembly
1	38352	1759613	1721235	sa_ill_sa_contig23	contig_98	99.84		True
fake: not a misassembly [fragmentation of reference genome]
688	925	1760009	1759756	sa_ill_sa_contig51	contig_98	93.7		True
translocation
1	1703	1761727	1760023	sa_ill_sa_contig8	contig_98	99.65		True
fake: not a misassembly [fragmentation of reference genome]
1	3323	1765384	1762057	sa_ill_sa_contig41	contig_98	99.73		True
translocation
1	1604	1766989	1765385	sa_ill_sa_contig8	contig_98	99.65		True
fake: not a misassembly [fragmentation of reference genome]
203	3323	1770407	1767286	sa_ill_sa_contig41	contig_98	99.78		True
translocation
55995	56123	1770711	1770584	sa_ill_sa_contig15	contig_98	98.45		True
local misassembly
1	56123	1826915	1770859	sa_ill_sa_contig15	contig_98	99.61		True
indel: indel (<= 5bp) [fragmentation of reference genome]
4	718	1826916	1827631	sa_ill_sa_contig58	contig_98	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3261	1830899	1827632	sa_ill_sa_contig42	contig_98	99.76		True
fake: not a misassembly [fragmentation of reference genome]
1	211909	1831100	2043153	sa_ill_sa_contig2	contig_98	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
55	207093	2043154	2250210	sa_ill_sa_contig3	contig_98	99.77		True
fake: not a misassembly [fragmentation of reference genome]
1	78138	2250223	2328293	sa_ill_sa_contig7	contig_98	99.65		True
local misassembly
78271	134302	2328294	2384375	sa_ill_sa_contig7	contig_98	99.77		True
fake: not a misassembly [fragmentation of reference genome]
21	50729	2435190	2384438	sa_ill_sa_contig16	contig_98	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	177172	2612470	2435191	sa_ill_sa_contig4	contig_98	99.83		True
fake: not a misassembly [fragmentation of reference genome]
1	41771	2612659	2654452	sa_ill_sa_contig19	contig_98	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
63108	66060	2657409	2654453	sa_ill_sa_contig13	contig_98	99.34		True
local misassembly
188	63338	2720631	2657410	sa_ill_sa_contig13	contig_98	99.74		True
CONTIG	contig_98	2720631	misassembled
492	565	1501485	1501558	sa_ill_sa_contig51	contig_84	93.24		True
unknown
589	679	1501559	1501649	sa_ill_sa_contig51	contig_84	90.11		True
unknown
691	765	1501657	1501731	sa_ill_sa_contig51	contig_84	97.33		True
unknown
788	861	1501739	1501812	sa_ill_sa_contig51	contig_84	97.3		True
unknown
497	3301	1502870	1505676	sa_ill_sa_contig41	contig_84	90.0		True
unknown
35	1591	1505848	1507402	sa_ill_sa_contig8	contig_84	91.9		True
unknown
35	1591	2581265	2579711	sa_ill_sa_contig8	contig_84	92.03		True
unknown
2615	2916	2582301	2582000	sa_ill_sa_contig41	contig_84	93.38		True
unknown
1867	2316	2583050	2582601	sa_ill_sa_contig41	contig_84	90.89		True
unknown
497	1540	2584420	2583377	sa_ill_sa_contig41	contig_84	94.25		True
unknown
35	1591	2601877	2600323	sa_ill_sa_contig8	contig_84	91.96		True
unknown
497	3301	2605032	2602226	sa_ill_sa_contig41	contig_84	90.0		True
unknown
35	1591	2662208	2660654	sa_ill_sa_contig8	contig_84	92.03		True
unknown
2615	2916	2663067	2662766	sa_ill_sa_contig41	contig_84	93.38		True
unknown
1867	2316	2663816	2663367	sa_ill_sa_contig41	contig_84	90.89		True
unknown
497	1540	2665184	2664141	sa_ill_sa_contig41	contig_84	94.25		True
unknown
35	1591	2668129	2666575	sa_ill_sa_contig8	contig_84	92.03		True
unknown
497	3301	2671107	2668301	sa_ill_sa_contig41	contig_84	90.0		True
unknown
35	1591	2732666	2731113	sa_ill_sa_contig8	contig_84	91.9		True
unknown
2615	2916	2733525	2733224	sa_ill_sa_contig41	contig_84	93.38		True
unknown
1867	2316	2734274	2733825	sa_ill_sa_contig41	contig_84	90.89		True
unknown
516	1540	2735625	2734601	sa_ill_sa_contig41	contig_84	94.15		True
unknown
35	1591	2738278	2736724	sa_ill_sa_contig8	contig_84	91.9		True
unknown
497	3301	2741256	2738450	sa_ill_sa_contig41	contig_84	90.0		True
unknown
35	1591	2743279	2741725	sa_ill_sa_contig8	contig_84	91.9		True
unknown
2615	2916	2744138	2743837	sa_ill_sa_contig41	contig_84	93.38		True
unknown
1867	2316	2744887	2744438	sa_ill_sa_contig41	contig_84	90.67		True
unknown
497	1540	2746257	2745214	sa_ill_sa_contig41	contig_84	94.25		True
unknown
35	1591	3196700	3195147	sa_ill_sa_contig8	contig_84	91.96		True
unknown
2615	2916	3197559	3197258	sa_ill_sa_contig41	contig_84	93.38		True
unknown
1867	2316	3198308	3197859	sa_ill_sa_contig41	contig_84	90.89		True
unknown
497	1540	3199678	3198635	sa_ill_sa_contig41	contig_84	94.16		True
unknown
35	1591	3489445	3487891	sa_ill_sa_contig8	contig_84	92.03		True
unknown
2615	2916	3490304	3490003	sa_ill_sa_contig41	contig_84	93.38		True
unknown
1986	2316	3490934	3490604	sa_ill_sa_contig41	contig_84	90.63		True
unknown
1867	1984	3491052	3490935	sa_ill_sa_contig41	contig_84	92.37		True
unknown
497	1540	3492422	3491379	sa_ill_sa_contig41	contig_84	94.25		True
unknown
CONTIG	contig_84	4045304	mis_unaligned
497	577	286060	286140	sa_ill_sa_contig41	contig_82	92.59		True
unknown
589	1151	286152	286714	sa_ill_sa_contig41	contig_82	93.25		True
unknown
1158	1540	286721	287103	sa_ill_sa_contig41	contig_82	94.78		True
unknown
1559	1639	287123	287203	sa_ill_sa_contig41	contig_82	97.53		True
unknown
1871	2057	287433	287619	sa_ill_sa_contig41	contig_82	90.37		True
unknown
2099	2316	287666	287883	sa_ill_sa_contig41	contig_82	91.74		True
unknown
2614	2917	288183	288486	sa_ill_sa_contig41	contig_82	93.09		True
unknown
2985	3136	288555	288706	sa_ill_sa_contig41	contig_82	92.11		True
unknown
38	1590	289122	290672	sa_ill_sa_contig8	contig_82	90.88		True
unknown
497	577	292079	292159	sa_ill_sa_contig41	contig_82	92.59		True
unknown
589	1151	292171	292733	sa_ill_sa_contig41	contig_82	93.25		True
unknown
1158	1540	292740	293122	sa_ill_sa_contig41	contig_82	94.78		True
unknown
1559	1639	293142	293222	sa_ill_sa_contig41	contig_82	97.53		True
unknown
1871	2057	293452	293638	sa_ill_sa_contig41	contig_82	90.37		True
unknown
2099	2316	293685	293902	sa_ill_sa_contig41	contig_82	91.74		True
unknown
2614	2917	294202	294505	sa_ill_sa_contig41	contig_82	93.09		True
unknown
2985	3136	294574	294725	sa_ill_sa_contig41	contig_82	92.11		True
unknown
38	1590	295141	296691	sa_ill_sa_contig8	contig_82	90.82		True
unknown
497	577	529621	529701	sa_ill_sa_contig41	contig_82	92.59		True
unknown
589	1151	529713	530275	sa_ill_sa_contig41	contig_82	93.25		True
unknown
1158	1540	530282	530664	sa_ill_sa_contig41	contig_82	94.78		True
unknown
1559	1639	530684	530764	sa_ill_sa_contig41	contig_82	97.53		True
unknown
1871	2057	530994	531180	sa_ill_sa_contig41	contig_82	90.37		True
unknown
2099	2316	531227	531444	sa_ill_sa_contig41	contig_82	91.74		True
unknown
2614	2917	531744	532047	sa_ill_sa_contig41	contig_82	93.09		True
unknown
2985	3136	532116	532267	sa_ill_sa_contig41	contig_82	92.11		True
unknown
38	1590	532934	534484	sa_ill_sa_contig8	contig_82	90.82		True
unknown
20320	20490	581906	582076	sa_ill_sa_contig15	contig_82	90.64		True
unknown
20702	20898	582288	582484	sa_ill_sa_contig15	contig_82	90.86		True
unknown
38	1590	1079246	1077696	sa_ill_sa_contig8	contig_82	90.82		True
unknown
2985	3136	1080064	1079913	sa_ill_sa_contig41	contig_82	92.11		True
unknown
2614	2917	1080436	1080133	sa_ill_sa_contig41	contig_82	93.09		True
unknown
2099	2316	1080953	1080736	sa_ill_sa_contig41	contig_82	91.74		True
unknown
1871	2057	1081186	1081000	sa_ill_sa_contig41	contig_82	90.37		True
unknown
1559	1639	1081496	1081416	sa_ill_sa_contig41	contig_82	97.53		True
unknown
1158	1540	1081898	1081516	sa_ill_sa_contig41	contig_82	94.78		True
unknown
589	1151	1082467	1081905	sa_ill_sa_contig41	contig_82	93.25		True
unknown
497	577	1082559	1082479	sa_ill_sa_contig41	contig_82	92.59		True
unknown
38	1590	1677737	1676187	sa_ill_sa_contig8	contig_82	90.82		True
unknown
2985	3136	1678304	1678153	sa_ill_sa_contig41	contig_82	92.11		True
unknown
2614	2917	1678676	1678373	sa_ill_sa_contig41	contig_82	93.09		True
unknown
2099	2316	1679193	1678976	sa_ill_sa_contig41	contig_82	91.74		True
unknown
1871	2057	1679426	1679240	sa_ill_sa_contig41	contig_82	90.37		True
unknown
1559	1639	1679736	1679656	sa_ill_sa_contig41	contig_82	97.53		True
unknown
1158	1540	1680138	1679756	sa_ill_sa_contig41	contig_82	94.78		True
unknown
589	1151	1680707	1680145	sa_ill_sa_contig41	contig_82	93.25		True
unknown
497	577	1680799	1680719	sa_ill_sa_contig41	contig_82	92.59		True
unknown
38	1590	1782413	1780863	sa_ill_sa_contig8	contig_82	90.82		True
unknown
2985	3136	1782980	1782829	sa_ill_sa_contig41	contig_82	92.11		True
unknown
2614	2917	1783352	1783049	sa_ill_sa_contig41	contig_82	93.09		True
unknown
2099	2316	1783869	1783652	sa_ill_sa_contig41	contig_82	91.74		True
unknown
1871	2057	1784102	1783916	sa_ill_sa_contig41	contig_82	90.37		True
unknown
1559	1639	1784412	1784332	sa_ill_sa_contig41	contig_82	97.53		True
unknown
1158	1540	1784814	1784432	sa_ill_sa_contig41	contig_82	94.78		True
unknown
589	1151	1785383	1784821	sa_ill_sa_contig41	contig_82	93.25		True
unknown
497	577	1785475	1785395	sa_ill_sa_contig41	contig_82	92.59		True
unknown
CONTIG	contig_82	2991931	mis_unaligned
1136	1374	604743	604505	sa_ill_sa_contig8	contig_2	92.47		True
unknown
561	1110	605318	604769	sa_ill_sa_contig8	contig_2	94.73		True
unknown
437	551	605440	605326	sa_ill_sa_contig8	contig_2	96.52		True
unknown
38	431	605839	605446	sa_ill_sa_contig8	contig_2	90.61		True
unknown
3006	3124	606467	606349	sa_ill_sa_contig41	contig_2	96.64		True
unknown
2346	2414	607123	607055	sa_ill_sa_contig41	contig_2	95.65		True
unknown
2102	2316	607367	607153	sa_ill_sa_contig41	contig_2	95.35		True
unknown
1191	1538	608269	607922	sa_ill_sa_contig41	contig_2	95.11		True
unknown
497	1095	608963	608365	sa_ill_sa_contig41	contig_2	94.66		True
unknown
110713	110836	861547	861670	sa_ill_sa_contig1	contig_2	91.94		True
unknown
497	1095	2112613	2113211	sa_ill_sa_contig41	contig_2	94.66		True
unknown
1191	1538	2113307	2113654	sa_ill_sa_contig41	contig_2	95.11		True
unknown
2102	2316	2114209	2114423	sa_ill_sa_contig41	contig_2	95.35		True
unknown
2346	2414	2114453	2114521	sa_ill_sa_contig41	contig_2	95.65		True
unknown
3006	3134	2115109	2115237	sa_ill_sa_contig41	contig_2	93.8		True
unknown
3184	3302	2115286	2115404	sa_ill_sa_contig41	contig_2	94.12		True
unknown
38	431	2115635	2116028	sa_ill_sa_contig8	contig_2	90.61		True
unknown
437	551	2116034	2116148	sa_ill_sa_contig8	contig_2	96.52		True
unknown
561	1110	2116156	2116705	sa_ill_sa_contig8	contig_2	94.73		True
unknown
1136	1374	2116731	2116969	sa_ill_sa_contig8	contig_2	92.47		True
unknown
19874	19965	2171464	2171555	sa_ill_sa_contig15	contig_2	91.3		True
unknown
20204	20310	2171794	2171900	sa_ill_sa_contig15	contig_2	94.39		True
unknown
20351	20466	2171944	2172059	sa_ill_sa_contig15	contig_2	93.1		True
unknown
1136	1374	2387744	2387506	sa_ill_sa_contig8	contig_2	92.47		True
unknown
561	1110	2388319	2387770	sa_ill_sa_contig8	contig_2	94.73		True
unknown
437	551	2388441	2388327	sa_ill_sa_contig8	contig_2	96.52		True
unknown
38	431	2388840	2388447	sa_ill_sa_contig8	contig_2	90.61		True
unknown
3184	3302	2389189	2389071	sa_ill_sa_contig41	contig_2	94.12		True
unknown
3006	3134	2389366	2389238	sa_ill_sa_contig41	contig_2	93.8		True
unknown
2346	2414	2390022	2389954	sa_ill_sa_contig41	contig_2	95.65		True
unknown
2102	2316	2390266	2390052	sa_ill_sa_contig41	contig_2	95.35		True
unknown
1191	1538	2391168	2390821	sa_ill_sa_contig41	contig_2	95.11		True
unknown
497	1095	2391862	2391264	sa_ill_sa_contig41	contig_2	94.66		True
unknown
1136	1374	2830844	2830606	sa_ill_sa_contig8	contig_2	92.47		True
unknown
977	1110	2831003	2830870	sa_ill_sa_contig8	contig_2	94.78		True
unknown
561	975	2831418	2831004	sa_ill_sa_contig8	contig_2	94.94		True
unknown
437	551	2831540	2831426	sa_ill_sa_contig8	contig_2	96.52		True
unknown
38	431	2831939	2831546	sa_ill_sa_contig8	contig_2	90.61		True
unknown
3184	3302	2832390	2832272	sa_ill_sa_contig41	contig_2	94.12		True
unknown
3006	3134	2832567	2832439	sa_ill_sa_contig41	contig_2	93.8		True
unknown
2346	2414	2833223	2833155	sa_ill_sa_contig41	contig_2	95.65		True
unknown
2102	2316	2833467	2833253	sa_ill_sa_contig41	contig_2	95.35		True
unknown
1191	1538	2834369	2834022	sa_ill_sa_contig41	contig_2	95.11		True
unknown
497	1095	2835063	2834465	sa_ill_sa_contig41	contig_2	94.66		True
unknown
785	863	2836080	2836002	sa_ill_sa_contig51	contig_2	98.73		True
unknown
691	766	2836164	2836089	sa_ill_sa_contig51	contig_2	96.05		True
unknown
585	666	2836268	2836187	sa_ill_sa_contig51	contig_2	91.46		True
unknown
491	565	2836354	2836280	sa_ill_sa_contig51	contig_2	93.33		True
unknown
CONTIG	contig_2	2845301	mis_unaligned
589	1095	65087	65593	sa_ill_sa_contig41	contig_89	95.66		True
unknown
1150	1543	65648	66041	sa_ill_sa_contig41	contig_89	90.61		True
unknown
2105	2299	66596	66790	sa_ill_sa_contig41	contig_89	93.33		True
unknown
2342	2421	66833	66912	sa_ill_sa_contig41	contig_89	90.0		True
unknown
3008	3122	67502	67616	sa_ill_sa_contig41	contig_89	91.3		True
unknown
471	545	68626	68700	sa_ill_sa_contig8	contig_89	98.67		True
unknown
567	826	68720	68979	sa_ill_sa_contig8	contig_89	91.54		True
unknown
589	1095	142020	142526	sa_ill_sa_contig41	contig_89	95.66		True
unknown
1150	1543	142581	142974	sa_ill_sa_contig41	contig_89	90.61		True
unknown
2105	2299	143529	143723	sa_ill_sa_contig41	contig_89	93.33		True
unknown
2342	2421	143766	143845	sa_ill_sa_contig41	contig_89	91.25		True
unknown
3008	3122	144435	144549	sa_ill_sa_contig41	contig_89	90.43		True
unknown
471	545	145364	145438	sa_ill_sa_contig8	contig_89	98.67		True
unknown
567	826	145458	145717	sa_ill_sa_contig8	contig_89	91.54		True
unknown
496	1095	177425	178024	sa_ill_sa_contig41	contig_89	93.33		True
unknown
1150	1543	178079	178472	sa_ill_sa_contig41	contig_89	90.61		True
unknown
1561	1674	178480	178593	sa_ill_sa_contig41	contig_89	95.61		True
unknown
2171	2299	178639	178767	sa_ill_sa_contig41	contig_89	93.02		True
unknown
2342	2421	178810	178889	sa_ill_sa_contig41	contig_89	90.0		True
unknown
3008	3122	179479	179593	sa_ill_sa_contig41	contig_89	91.3		True
unknown
471	545	180360	180434	sa_ill_sa_contig8	contig_89	98.67		True
unknown
567	826	180454	180713	sa_ill_sa_contig8	contig_89	91.54		True
unknown
965	1096	840448	840317	sa_ill_sa_contig8	contig_89	92.42		True
unknown
567	826	840846	840587	sa_ill_sa_contig8	contig_89	91.54		True
unknown
471	545	840940	840866	sa_ill_sa_contig8	contig_89	98.67		True
unknown
3008	3122	841889	841775	sa_ill_sa_contig41	contig_89	91.3		True
unknown
2778	2904	842118	841992	sa_ill_sa_contig41	contig_89	91.34		True
unknown
2342	2421	842557	842478	sa_ill_sa_contig41	contig_89	90.0		True
unknown
2105	2299	842794	842600	sa_ill_sa_contig41	contig_89	93.33		True
unknown
1150	1543	843741	843348	sa_ill_sa_contig41	contig_89	90.61		True
unknown
762	1095	844129	843796	sa_ill_sa_contig41	contig_89	94.31		True
unknown
589	760	844301	844130	sa_ill_sa_contig41	contig_89	98.26		True
unknown
496	1092	1652040	1652636	sa_ill_sa_contig41	contig_89	93.63		True
unknown
1338	1543	1652690	1652895	sa_ill_sa_contig41	contig_89	91.26		True
unknown
2105	2299	1653450	1653644	sa_ill_sa_contig41	contig_89	93.33		True
unknown
2342	2421	1653687	1653766	sa_ill_sa_contig41	contig_89	90.0		True
unknown
3008	3122	1654356	1654470	sa_ill_sa_contig41	contig_89	91.3		True
unknown
471	545	1654946	1655020	sa_ill_sa_contig8	contig_89	98.67		True
unknown
567	694	1655040	1655167	sa_ill_sa_contig8	contig_89	92.19		True
unknown
702	826	1655168	1655292	sa_ill_sa_contig8	contig_89	90.4		True
unknown
CONTIG	contig_89	1930119	mis_unaligned
671	900	806486	806715	sa_ill_sa_contig41	contig_91	90.87		True
unknown
1309	1402	807124	807217	sa_ill_sa_contig41	contig_91	96.81		True
unknown
473	542	809888	809957	sa_ill_sa_contig8	contig_91	94.29		True
unknown
590	729	810003	810142	sa_ill_sa_contig8	contig_91	91.43		True
unknown
769	840	810181	810252	sa_ill_sa_contig8	contig_91	95.83		True
unknown
671	900	1472657	1472886	sa_ill_sa_contig41	contig_91	90.87		True
unknown
1309	1402	1473295	1473388	sa_ill_sa_contig41	contig_91	96.81		True
unknown
455	542	1476038	1476125	sa_ill_sa_contig8	contig_91	90.91		True
unknown
590	729	1476171	1476310	sa_ill_sa_contig8	contig_91	91.43		True
unknown
769	840	1476349	1476420	sa_ill_sa_contig8	contig_91	95.83		True
unknown
769	840	1992887	1992816	sa_ill_sa_contig8	contig_91	95.83		True
unknown
590	729	1993065	1992926	sa_ill_sa_contig8	contig_91	91.43		True
unknown
455	542	1993198	1993111	sa_ill_sa_contig8	contig_91	90.91		True
unknown
1309	1402	1996101	1996008	sa_ill_sa_contig41	contig_91	96.81		True
unknown
671	900	1996739	1996510	sa_ill_sa_contig41	contig_91	90.87		True
unknown
769	840	2087961	2087890	sa_ill_sa_contig8	contig_91	95.83		True
unknown
590	729	2088139	2088000	sa_ill_sa_contig8	contig_91	91.43		True
unknown
455	542	2088272	2088185	sa_ill_sa_contig8	contig_91	90.91		True
unknown
1309	1402	2091016	2090923	sa_ill_sa_contig41	contig_91	96.81		True
unknown
671	900	2091654	2091425	sa_ill_sa_contig41	contig_91	90.87		True
unknown
769	840	2243179	2243108	sa_ill_sa_contig8	contig_91	95.83		True
unknown
590	729	2243357	2243218	sa_ill_sa_contig8	contig_91	91.43		True
unknown
455	542	2243490	2243403	sa_ill_sa_contig8	contig_91	90.91		True
unknown
1309	1402	2246393	2246300	sa_ill_sa_contig41	contig_91	96.81		True
unknown
671	900	2247031	2246802	sa_ill_sa_contig41	contig_91	90.87		True
unknown
769	840	2286089	2286018	sa_ill_sa_contig8	contig_91	95.83		True
unknown
590	729	2286267	2286128	sa_ill_sa_contig8	contig_91	91.43		True
unknown
455	542	2286400	2286313	sa_ill_sa_contig8	contig_91	90.91		True
unknown
1309	1402	2289144	2289051	sa_ill_sa_contig41	contig_91	96.81		True
unknown
671	900	2289782	2289553	sa_ill_sa_contig41	contig_91	90.87		True
unknown
769	840	3035530	3035459	sa_ill_sa_contig8	contig_91	95.83		True
unknown
590	729	3035708	3035569	sa_ill_sa_contig8	contig_91	91.43		True
unknown
455	542	3035841	3035754	sa_ill_sa_contig8	contig_91	90.91		True
unknown
1309	1402	3038843	3038750	sa_ill_sa_contig41	contig_91	96.81		True
unknown
671	900	3039481	3039252	sa_ill_sa_contig41	contig_91	90.87		True
unknown
CONTIG	contig_91	4757851	mis_unaligned
671	900	304099	304328	sa_ill_sa_contig41	contig_92	90.87		True
unknown
1309	1402	304737	304830	sa_ill_sa_contig41	contig_92	96.81		True
unknown
455	542	307556	307643	sa_ill_sa_contig8	contig_92	90.91		True
unknown
590	709	307689	307808	sa_ill_sa_contig8	contig_92	93.33		True
unknown
769	841	307867	307939	sa_ill_sa_contig8	contig_92	95.89		True
unknown
671	900	1012347	1012576	sa_ill_sa_contig41	contig_92	90.87		True
unknown
1309	1402	1012985	1013078	sa_ill_sa_contig41	contig_92	96.81		True
unknown
455	542	1015810	1015897	sa_ill_sa_contig8	contig_92	90.91		True
unknown
590	709	1015943	1016062	sa_ill_sa_contig8	contig_92	93.33		True
unknown
769	841	1016121	1016193	sa_ill_sa_contig8	contig_92	95.89		True
unknown
769	841	1556678	1556606	sa_ill_sa_contig8	contig_92	95.89		True
unknown
590	709	1556856	1556737	sa_ill_sa_contig8	contig_92	93.33		True
unknown
455	542	1556989	1556902	sa_ill_sa_contig8	contig_92	90.91		True
unknown
