S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
62389	62604	1	216	sa_ill_sa_contig14	contig_45	100.0		True
1	6686	1128561	1121874	sa_ill_sa_contig37	contig_45	99.82		True
fake: not a misassembly [fragmentation of reference genome]
1	2840	1128587	1131425	sa_ill_sa_contig44	contig_45	99.58		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1576	1133002	1131426	sa_ill_sa_contig47	contig_45	99.94		True
fake: not a misassembly [fragmentation of reference genome]
1	41074	1174114	1133028	sa_ill_sa_contig20	contig_45	99.88		True
translocation
1	1649	1175763	1174115	sa_ill_sa_contig8	contig_45	99.82		True
fake: not a misassembly [fragmentation of reference genome]
203	3323	1179272	1176151	sa_ill_sa_contig41	contig_45	99.62		True
translocation
38161	38352	1179555	1179365	sa_ill_sa_contig23	contig_45	95.31		True
local misassembly
38187	38352	1179808	1179643	sa_ill_sa_contig23	contig_45	98.8		True
local misassembly
1	38352	1218270	1179901	sa_ill_sa_contig23	contig_45	99.89		True
fake: not a misassembly [fragmentation of reference genome]
688	925	1218665	1218413	sa_ill_sa_contig51	contig_45	94.07		True
translocation
1	1703	1220379	1218679	sa_ill_sa_contig8	contig_45	99.77		True
fake: not a misassembly [fragmentation of reference genome]
1	3323	1224034	1220709	sa_ill_sa_contig41	contig_45	99.7		True
translocation
1	1604	1225638	1224035	sa_ill_sa_contig8	contig_45	99.94		True
fake: not a misassembly [fragmentation of reference genome]
203	3323	1229054	1225935	sa_ill_sa_contig41	contig_45	99.74		True
translocation
1	56123	1285548	1229506	sa_ill_sa_contig15	contig_45	99.67		True
indel: indel (<= 5bp) [fragmentation of reference genome]
4	718	1285549	1286263	sa_ill_sa_contig58	contig_45	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3261	1289525	1286264	sa_ill_sa_contig42	contig_45	99.94		True
fake: not a misassembly [fragmentation of reference genome]
1	211909	1289725	1501699	sa_ill_sa_contig2	contig_45	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
55	207093	1501700	1708671	sa_ill_sa_contig3	contig_45	99.84		True
fake: not a misassembly [fragmentation of reference genome]
1	78138	1708684	1786725	sa_ill_sa_contig7	contig_45	99.71		True
local misassembly
78271	134302	1786726	1842766	sa_ill_sa_contig7	contig_45	99.87		True
fake: not a misassembly [fragmentation of reference genome]
21	50729	1893560	1842829	sa_ill_sa_contig16	contig_45	99.88		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	177172	2070814	1893561	sa_ill_sa_contig4	contig_45	99.88		True
fake: not a misassembly [fragmentation of reference genome]
1	41771	2071003	2112790	sa_ill_sa_contig19	contig_45	99.91		True
indel: indel (> 5bp) [fragmentation of reference genome]
63108	66060	2115746	2112791	sa_ill_sa_contig13	contig_45	99.53		True
local misassembly
1	63338	2179102	2115747	sa_ill_sa_contig13	contig_45	99.82		True
translocation
124942	125431	2179103	2179592	sa_ill_sa_contig10	contig_45	93.44		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	720	2179593	2180312	sa_ill_sa_contig60	contig_45	98.89		True
fake: not a misassembly [fragmentation of reference genome]
56	539	2181914	2181431	sa_ill_sa_contig65	contig_45	99.07		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	223346	2405341	2181915	sa_ill_sa_contig1	contig_45	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1384	2405342	2406671	sa_ill_sa_contig48	contig_45	99.79		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	98600	2505317	2406672	sa_ill_sa_contig11	contig_45	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	7137	2505318	2512404	sa_ill_sa_contig36	contig_45	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	21790	2534198	2512405	sa_ill_sa_contig30	contig_45	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	766	2534199	2534910	sa_ill_sa_contig55	contig_45	99.03		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	14210	2549120	2534911	sa_ill_sa_contig34	contig_45	99.91		True
fake: not a misassembly [fragmentation of reference genome]
1	32969	2549273	2582254	sa_ill_sa_contig26	contig_45	99.87		True
local misassembly [fragmentation of reference genome]
2	925	2582459	2583376	sa_ill_sa_contig51	contig_45	97.95		True
translocation
198	3323	2583928	2587052	sa_ill_sa_contig41	contig_45	99.81		True
fake: not a misassembly [fragmentation of reference genome]
1	1604	2587474	2589079	sa_ill_sa_contig8	contig_45	99.65		True
translocation
1	28120	2589080	2617206	sa_ill_sa_contig28	contig_45	99.93		True
fake: not a misassembly [fragmentation of reference genome]
1	39729	2617211	2656954	sa_ill_sa_contig21	contig_45	99.93		True
local misassembly [fragmentation of reference genome]
98092	98471	2657333	2656955	sa_ill_sa_contig11	contig_45	97.97		True
translocation
1	62389	2657334	2719579	sa_ill_sa_contig14	contig_45	99.68		True
CONTIG	contig_45	2719579	misassembled
492	565	1679375	1679448	sa_ill_sa_contig51	contig_2	93.24		True
unknown
589	679	1679449	1679539	sa_ill_sa_contig51	contig_2	90.11		True
unknown
691	765	1679547	1679621	sa_ill_sa_contig51	contig_2	97.33		True
unknown
788	861	1679629	1679702	sa_ill_sa_contig51	contig_2	97.3		True
unknown
497	3301	1680760	1683566	sa_ill_sa_contig41	contig_2	90.0		True
unknown
35	1591	1683738	1685292	sa_ill_sa_contig8	contig_2	91.96		True
unknown
35	1591	2759215	2757661	sa_ill_sa_contig8	contig_2	92.03		True
unknown
2615	2916	2760251	2759950	sa_ill_sa_contig41	contig_2	93.38		True
unknown
1867	2316	2761000	2760551	sa_ill_sa_contig41	contig_2	90.89		True
unknown
497	1540	2762370	2761327	sa_ill_sa_contig41	contig_2	94.25		True
unknown
35	1591	2779827	2778273	sa_ill_sa_contig8	contig_2	91.96		True
unknown
497	3301	2782982	2780176	sa_ill_sa_contig41	contig_2	90.0		True
unknown
35	1591	2840161	2838607	sa_ill_sa_contig8	contig_2	92.03		True
unknown
497	3301	2843139	2840333	sa_ill_sa_contig41	contig_2	90.0		True
unknown
35	1591	2846084	2844530	sa_ill_sa_contig8	contig_2	92.03		True
unknown
497	3301	2849062	2846256	sa_ill_sa_contig41	contig_2	90.0		True
unknown
35	1591	2910625	2909072	sa_ill_sa_contig8	contig_2	91.84		True
unknown
2615	2916	2911484	2911183	sa_ill_sa_contig41	contig_2	93.38		True
unknown
1867	2316	2912233	2911784	sa_ill_sa_contig41	contig_2	90.89		True
unknown
497	1540	2913603	2912560	sa_ill_sa_contig41	contig_2	94.25		True
unknown
35	1591	2916238	2914684	sa_ill_sa_contig8	contig_2	91.9		True
unknown
497	3301	2919216	2916410	sa_ill_sa_contig41	contig_2	90.0		True
unknown
35	1591	2921238	2919685	sa_ill_sa_contig8	contig_2	91.84		True
unknown
2615	2916	2922097	2921796	sa_ill_sa_contig41	contig_2	93.38		True
unknown
1867	2316	2922846	2922397	sa_ill_sa_contig41	contig_2	90.67		True
unknown
497	1540	2924216	2923173	sa_ill_sa_contig41	contig_2	94.25		True
unknown
35	1591	3374692	3373138	sa_ill_sa_contig8	contig_2	92.03		True
unknown
2615	2916	3375551	3375250	sa_ill_sa_contig41	contig_2	93.38		True
unknown
1867	2316	3376300	3375851	sa_ill_sa_contig41	contig_2	90.89		True
unknown
497	1540	3377670	3376627	sa_ill_sa_contig41	contig_2	94.16		True
unknown
35	1591	3667459	3665905	sa_ill_sa_contig8	contig_2	92.03		True
unknown
2615	2916	3668318	3668017	sa_ill_sa_contig41	contig_2	93.38		True
unknown
1867	2316	3669067	3668618	sa_ill_sa_contig41	contig_2	90.89		True
unknown
497	1540	3670437	3669394	sa_ill_sa_contig41	contig_2	94.25		True
unknown
CONTIG	contig_2	4045604	mis_unaligned
497	577	286076	286156	sa_ill_sa_contig41	contig_24	92.59		True
unknown
589	1151	286168	286730	sa_ill_sa_contig41	contig_24	93.25		True
unknown
1158	1540	286737	287119	sa_ill_sa_contig41	contig_24	94.78		True
unknown
1559	1639	287139	287219	sa_ill_sa_contig41	contig_24	97.53		True
unknown
1871	2057	287449	287635	sa_ill_sa_contig41	contig_24	90.37		True
unknown
2099	2316	287682	287899	sa_ill_sa_contig41	contig_24	91.74		True
unknown
2614	2917	288199	288502	sa_ill_sa_contig41	contig_24	93.09		True
unknown
2985	3136	288571	288722	sa_ill_sa_contig41	contig_24	92.11		True
unknown
38	1590	289138	290688	sa_ill_sa_contig8	contig_24	90.88		True
unknown
497	577	292095	292175	sa_ill_sa_contig41	contig_24	92.59		True
unknown
589	1151	292187	292749	sa_ill_sa_contig41	contig_24	93.25		True
unknown
1158	1540	292756	293138	sa_ill_sa_contig41	contig_24	94.78		True
unknown
1559	1639	293158	293238	sa_ill_sa_contig41	contig_24	97.53		True
unknown
1871	2057	293468	293654	sa_ill_sa_contig41	contig_24	90.37		True
unknown
2099	2316	293701	293918	sa_ill_sa_contig41	contig_24	91.74		True
unknown
2614	2917	294218	294521	sa_ill_sa_contig41	contig_24	93.09		True
unknown
2985	3136	294590	294741	sa_ill_sa_contig41	contig_24	92.11		True
unknown
38	1590	295157	296707	sa_ill_sa_contig8	contig_24	90.82		True
unknown
497	577	529646	529726	sa_ill_sa_contig41	contig_24	92.59		True
unknown
589	1151	529738	530300	sa_ill_sa_contig41	contig_24	93.25		True
unknown
1158	1540	530307	530689	sa_ill_sa_contig41	contig_24	94.78		True
unknown
1559	1639	530709	530789	sa_ill_sa_contig41	contig_24	97.53		True
unknown
1871	2057	531019	531205	sa_ill_sa_contig41	contig_24	90.37		True
unknown
2099	2316	531252	531469	sa_ill_sa_contig41	contig_24	91.74		True
unknown
2614	2917	531769	532072	sa_ill_sa_contig41	contig_24	93.09		True
unknown
2985	3136	532141	532292	sa_ill_sa_contig41	contig_24	92.11		True
unknown
38	1590	532959	534509	sa_ill_sa_contig8	contig_24	90.82		True
unknown
20320	20490	581932	582102	sa_ill_sa_contig15	contig_24	90.64		True
unknown
20702	20898	582314	582510	sa_ill_sa_contig15	contig_24	90.86		True
unknown
38	1590	1079297	1077747	sa_ill_sa_contig8	contig_24	90.82		True
unknown
2985	3136	1080115	1079964	sa_ill_sa_contig41	contig_24	92.11		True
unknown
2614	2917	1080487	1080184	sa_ill_sa_contig41	contig_24	93.09		True
unknown
2099	2316	1081004	1080787	sa_ill_sa_contig41	contig_24	91.74		True
unknown
1871	2057	1081237	1081051	sa_ill_sa_contig41	contig_24	90.37		True
unknown
1559	1639	1081547	1081467	sa_ill_sa_contig41	contig_24	97.53		True
unknown
1158	1540	1081949	1081567	sa_ill_sa_contig41	contig_24	94.78		True
unknown
589	1151	1082518	1081956	sa_ill_sa_contig41	contig_24	93.25		True
unknown
497	577	1082610	1082530	sa_ill_sa_contig41	contig_24	92.59		True
unknown
38	1590	1677811	1676261	sa_ill_sa_contig8	contig_24	90.82		True
unknown
2985	3136	1678378	1678227	sa_ill_sa_contig41	contig_24	92.11		True
unknown
2614	2917	1678750	1678447	sa_ill_sa_contig41	contig_24	93.09		True
unknown
2099	2316	1679267	1679050	sa_ill_sa_contig41	contig_24	91.74		True
unknown
1871	2057	1679500	1679314	sa_ill_sa_contig41	contig_24	90.37		True
unknown
1559	1639	1679810	1679730	sa_ill_sa_contig41	contig_24	97.53		True
unknown
1158	1540	1680212	1679830	sa_ill_sa_contig41	contig_24	94.78		True
unknown
589	1151	1680781	1680219	sa_ill_sa_contig41	contig_24	93.25		True
unknown
497	577	1680873	1680793	sa_ill_sa_contig41	contig_24	92.59		True
unknown
38	1590	1782488	1780938	sa_ill_sa_contig8	contig_24	90.82		True
unknown
2985	3136	1783055	1782904	sa_ill_sa_contig41	contig_24	92.11		True
unknown
2614	2917	1783427	1783124	sa_ill_sa_contig41	contig_24	93.09		True
unknown
2099	2316	1783944	1783727	sa_ill_sa_contig41	contig_24	91.74		True
unknown
1871	2057	1784177	1783991	sa_ill_sa_contig41	contig_24	90.37		True
unknown
1559	1639	1784487	1784407	sa_ill_sa_contig41	contig_24	97.53		True
unknown
1158	1540	1784889	1784507	sa_ill_sa_contig41	contig_24	94.78		True
unknown
589	1151	1785458	1784896	sa_ill_sa_contig41	contig_24	93.25		True
unknown
497	577	1785550	1785470	sa_ill_sa_contig41	contig_24	92.59		True
unknown
CONTIG	contig_24	2992073	mis_unaligned
589	1095	65121	65627	sa_ill_sa_contig41	contig_31	95.66		True
unknown
1150	1543	65682	66075	sa_ill_sa_contig41	contig_31	90.61		True
unknown
2105	2299	66630	66824	sa_ill_sa_contig41	contig_31	93.33		True
unknown
2342	2421	66867	66946	sa_ill_sa_contig41	contig_31	90.0		True
unknown
3008	3122	67536	67650	sa_ill_sa_contig41	contig_31	91.3		True
unknown
471	545	68660	68734	sa_ill_sa_contig8	contig_31	98.67		True
unknown
567	826	68754	69013	sa_ill_sa_contig8	contig_31	91.54		True
unknown
589	1095	142221	142727	sa_ill_sa_contig41	contig_31	95.66		True
unknown
1150	1543	142782	143175	sa_ill_sa_contig41	contig_31	90.61		True
unknown
2105	2299	143730	143924	sa_ill_sa_contig41	contig_31	93.33		True
unknown
2342	2421	143967	144046	sa_ill_sa_contig41	contig_31	91.25		True
unknown
3008	3122	144636	144750	sa_ill_sa_contig41	contig_31	90.43		True
unknown
471	545	145565	145639	sa_ill_sa_contig8	contig_31	98.67		True
unknown
567	826	145659	145918	sa_ill_sa_contig8	contig_31	91.54		True
unknown
496	1095	177652	178251	sa_ill_sa_contig41	contig_31	93.33		True
unknown
1150	1543	178306	178699	sa_ill_sa_contig41	contig_31	90.61		True
unknown
2105	2299	179254	179448	sa_ill_sa_contig41	contig_31	93.33		True
unknown
2342	2421	179491	179570	sa_ill_sa_contig41	contig_31	90.0		True
unknown
3008	3122	180160	180274	sa_ill_sa_contig41	contig_31	91.3		True
unknown
471	545	181090	181164	sa_ill_sa_contig8	contig_31	98.67		True
unknown
567	826	181184	181443	sa_ill_sa_contig8	contig_31	91.54		True
unknown
567	826	842862	842603	sa_ill_sa_contig8	contig_31	91.54		True
unknown
471	545	842956	842882	sa_ill_sa_contig8	contig_31	98.67		True
unknown
3008	3122	844080	843966	sa_ill_sa_contig41	contig_31	91.3		True
unknown
2342	2421	844749	844670	sa_ill_sa_contig41	contig_31	90.0		True
unknown
2105	2299	844986	844792	sa_ill_sa_contig41	contig_31	93.33		True
unknown
1150	1543	845934	845541	sa_ill_sa_contig41	contig_31	90.61		True
unknown
589	1095	846495	845989	sa_ill_sa_contig41	contig_31	95.66		True
unknown
496	1091	1655910	1656505	sa_ill_sa_contig41	contig_31	91.95		True
unknown
1162	1543	1656575	1656956	sa_ill_sa_contig41	contig_31	90.31		True
unknown
2105	2299	1657511	1657705	sa_ill_sa_contig41	contig_31	93.33		True
unknown
2342	2421	1657748	1657827	sa_ill_sa_contig41	contig_31	90.0		True
unknown
3008	3122	1658417	1658531	sa_ill_sa_contig41	contig_31	91.3		True
unknown
108	231	1658984	1659107	sa_ill_sa_contig8	contig_31	90.32		True
unknown
471	545	1659357	1659431	sa_ill_sa_contig8	contig_31	98.67		True
unknown
567	826	1659451	1659710	sa_ill_sa_contig8	contig_31	91.54		True
unknown
CONTIG	contig_31	1933725	mis_unaligned
671	900	806245	806474	sa_ill_sa_contig41	contig_33	90.87		True
unknown
1309	1402	806883	806976	sa_ill_sa_contig41	contig_33	96.81		True
unknown
455	542	809627	809714	sa_ill_sa_contig8	contig_33	90.91		True
unknown
590	729	809760	809899	sa_ill_sa_contig8	contig_33	91.43		True
unknown
769	840	809938	810009	sa_ill_sa_contig8	contig_33	95.83		True
unknown
671	900	1472510	1472739	sa_ill_sa_contig41	contig_33	90.87		True
unknown
1309	1402	1473148	1473241	sa_ill_sa_contig41	contig_33	96.81		True
unknown
455	542	1475892	1475979	sa_ill_sa_contig8	contig_33	90.91		True
unknown
590	729	1476025	1476164	sa_ill_sa_contig8	contig_33	91.43		True
unknown
769	840	1476203	1476274	sa_ill_sa_contig8	contig_33	95.83		True
unknown
769	840	1992789	1992718	sa_ill_sa_contig8	contig_33	95.83		True
unknown
590	729	1992967	1992828	sa_ill_sa_contig8	contig_33	91.43		True
unknown
455	542	1993100	1993013	sa_ill_sa_contig8	contig_33	90.91		True
unknown
1309	1402	1996003	1995910	sa_ill_sa_contig41	contig_33	96.81		True
unknown
671	900	1996641	1996412	sa_ill_sa_contig41	contig_33	90.87		True
unknown
769	840	2087877	2087806	sa_ill_sa_contig8	contig_33	95.83		True
unknown
590	729	2088055	2087916	sa_ill_sa_contig8	contig_33	91.43		True
unknown
455	542	2088188	2088101	sa_ill_sa_contig8	contig_33	90.91		True
unknown
1309	1402	2090932	2090839	sa_ill_sa_contig41	contig_33	96.81		True
unknown
671	900	2091570	2091341	sa_ill_sa_contig41	contig_33	90.87		True
unknown
769	840	2243112	2243041	sa_ill_sa_contig8	contig_33	95.83		True
unknown
590	729	2243290	2243151	sa_ill_sa_contig8	contig_33	91.43		True
unknown
455	542	2243423	2243336	sa_ill_sa_contig8	contig_33	90.91		True
unknown
1309	1402	2246326	2246233	sa_ill_sa_contig41	contig_33	96.81		True
unknown
671	900	2246964	2246735	sa_ill_sa_contig41	contig_33	90.87		True
unknown
769	840	2286027	2285956	sa_ill_sa_contig8	contig_33	95.83		True
unknown
590	729	2286205	2286066	sa_ill_sa_contig8	contig_33	91.43		True
unknown
455	542	2286338	2286251	sa_ill_sa_contig8	contig_33	90.91		True
unknown
1309	1402	2289082	2288989	sa_ill_sa_contig41	contig_33	96.81		True
unknown
671	900	2289720	2289491	sa_ill_sa_contig41	contig_33	90.87		True
unknown
769	840	3035573	3035502	sa_ill_sa_contig8	contig_33	95.83		True
unknown
590	729	3035751	3035612	sa_ill_sa_contig8	contig_33	91.43		True
unknown
455	542	3035884	3035797	sa_ill_sa_contig8	contig_33	90.91		True
unknown
1309	1402	3038887	3038794	sa_ill_sa_contig41	contig_33	96.81		True
unknown
671	900	3039525	3039296	sa_ill_sa_contig41	contig_33	90.87		True
unknown
CONTIG	contig_33	4758113	mis_unaligned
671	900	304201	304430	sa_ill_sa_contig41	contig_34	90.87		True
unknown
1309	1402	304839	304932	sa_ill_sa_contig41	contig_34	96.81		True
unknown
455	542	307658	307745	sa_ill_sa_contig8	contig_34	90.91		True
unknown
590	709	307791	307910	sa_ill_sa_contig8	contig_34	93.33		True
unknown
769	841	307969	308041	sa_ill_sa_contig8	contig_34	95.89		True
unknown
671	900	1012527	1012756	sa_ill_sa_contig41	contig_34	90.87		True
unknown
1309	1402	1013165	1013258	sa_ill_sa_contig41	contig_34	96.81		True
unknown
455	542	1015990	1016077	sa_ill_sa_contig8	contig_34	90.91		True
unknown
590	709	1016123	1016242	sa_ill_sa_contig8	contig_34	93.33		True
unknown
769	841	1016301	1016373	sa_ill_sa_contig8	contig_34	95.89		True
unknown
769	841	1556963	1556891	sa_ill_sa_contig8	contig_34	95.89		True
unknown
590	709	1557141	1557022	sa_ill_sa_contig8	contig_34	93.33		True
unknown
455	542	1557274	1557187	sa_ill_sa_contig8	contig_34	90.91		True
unknown
1309	1402	1560016	1559923	sa_ill_sa_contig41	contig_34	96.81		True
unknown
671	900	1560654	1560425	sa_ill_sa_contig41	contig_34	90.87		True
unknown
769	841	1650587	1650515	sa_ill_sa_contig8	contig_34	95.89		True
unknown
590	709	1650765	1650646	sa_ill_sa_contig8	contig_34	93.33		True
unknown
455	542	1650898	1650811	sa_ill_sa_contig8	contig_34	90.91		True
unknown
1309	1402	1653734	1653641	sa_ill_sa_contig41	contig_34	96.81		True
unknown
671	900	1654372	1654143	sa_ill_sa_contig41	contig_34	90.87		True
unknown
769	841	1781713	1781641	sa_ill_sa_contig8	contig_34	95.89		True
unknown
590	709	1781891	1781772	sa_ill_sa_contig8	contig_34	93.33		True
unknown
455	542	1782024	1781937	sa_ill_sa_contig8	contig_34	90.91		True
unknown
1309	1402	1784766	1784673	sa_ill_sa_contig41	contig_34	96.81		True
unknown
671	900	1785404	1785175	sa_ill_sa_contig41	contig_34	90.87		True
unknown
769	841	1823112	1823040	sa_ill_sa_contig8	contig_34	95.89		True
unknown
590	709	1823290	1823171	sa_ill_sa_contig8	contig_34	93.33		True
unknown
455	542	1823423	1823336	sa_ill_sa_contig8	contig_34	90.91		True
unknown
1309	1402	1826165	1826072	sa_ill_sa_contig41	contig_34	96.81		True
unknown
671	900	1826803	1826574	sa_ill_sa_contig41	contig_34	90.87		True
unknown
769	841	2470942	2470870	sa_ill_sa_contig8	contig_34	95.89		True
unknown
590	709	2471120	2471001	sa_ill_sa_contig8	contig_34	93.33		True
unknown
455	542	2471253	2471166	sa_ill_sa_contig8	contig_34	90.91		True
unknown
1309	1402	2474088	2473995	sa_ill_sa_contig41	contig_34	96.81		True
unknown
671	900	2474726	2474497	sa_ill_sa_contig41	contig_34	90.87		True
unknown
CONTIG	contig_34	4765387	mis_unaligned
19874	19965	24678	24769	sa_ill_sa_contig15	contig_51	91.3		True
unknown
20204	20310	25008	25114	sa_ill_sa_contig15	contig_51	94.39		True
unknown
20351	20466	25158	25273	sa_ill_sa_contig15	contig_51	93.1		True
unknown
1136	1374	240972	240734	sa_ill_sa_contig8	contig_51	92.47		True
unknown
561	1110	241547	240998	sa_ill_sa_contig8	contig_51	94.73		True
unknown
437	551	241669	241555	sa_ill_sa_contig8	contig_51	96.52		True
unknown
38	431	242068	241675	sa_ill_sa_contig8	contig_51	90.61		True
unknown
3184	3302	242417	242299	sa_ill_sa_contig41	contig_51	94.12		True
unknown
3006	3134	242594	242466	sa_ill_sa_contig41	contig_51	93.8		True
unknown
2346	2414	243250	243182	sa_ill_sa_contig41	contig_51	95.65		True
unknown
2102	2316	243494	243280	sa_ill_sa_contig41	contig_51	95.35		True
unknown
1191	1538	244396	244049	sa_ill_sa_contig41	contig_51	95.11		True
unknown
497	1095	245090	244492	sa_ill_sa_contig41	contig_51	94.66		True
unknown
1136	1374	684102	683864	sa_ill_sa_contig8	contig_51	92.47		True
unknown
561	1110	684677	684128	sa_ill_sa_contig8	contig_51	94.73		True
unknown
437	551	684799	684685	sa_ill_sa_contig8	contig_51	96.52		True
unknown
38	431	685198	684805	sa_ill_sa_contig8	contig_51	90.61		True
unknown
3184	3302	685649	685531	sa_ill_sa_contig41	contig_51	94.12		True
unknown
3006	3134	685826	685698	sa_ill_sa_contig41	contig_51	93.8		True
unknown
2346	2414	686482	686414	sa_ill_sa_contig41	contig_51	95.65		True
unknown
2102	2316	686726	686512	sa_ill_sa_contig41	contig_51	95.35		True
unknown
1191	1538	687628	687281	sa_ill_sa_contig41	contig_51	95.11		True
unknown
497	1095	688322	687724	sa_ill_sa_contig41	contig_51	94.66		True
unknown
785	865	689343	689263	sa_ill_sa_contig51	contig_51	98.77		True
unknown
691	766	689427	689352	sa_ill_sa_contig51	contig_51	96.05		True
unknown
585	666	689531	689450	sa_ill_sa_contig51	contig_51	91.46		True
unknown
491	565	689617	689543	sa_ill_sa_contig51	contig_51	93.33		True
unknown
1136	1374	1303337	1303099	sa_ill_sa_contig8	contig_51	92.47		True
unknown
561	1110	1303912	1303363	sa_ill_sa_contig8	contig_51	94.73		True
unknown
437	551	1304034	1303920	sa_ill_sa_contig8	contig_51	96.52		True
unknown
38	431	1304433	1304040	sa_ill_sa_contig8	contig_51	90.61		True
unknown
3006	3124	1305061	1304943	sa_ill_sa_contig41	contig_51	96.64		True
unknown
2346	2414	1305717	1305649	sa_ill_sa_contig41	contig_51	95.65		True
unknown
2102	2316	1305961	1305747	sa_ill_sa_contig41	contig_51	95.35		True
unknown
