S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
62389	62604	1	216	sa_ill_sa_contig14	contig_45	100.0		True
1	6686	1128848	1122160	sa_ill_sa_contig37	contig_45	99.76		True
fake: not a misassembly [fragmentation of reference genome]
1	2840	1128875	1131712	sa_ill_sa_contig44	contig_45	99.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1576	1133288	1131713	sa_ill_sa_contig47	contig_45	99.88		True
fake: not a misassembly [fragmentation of reference genome]
1	41074	1174397	1133315	sa_ill_sa_contig20	contig_45	99.83		True
translocation
1	1649	1176045	1174398	sa_ill_sa_contig8	contig_45	99.77		True
fake: not a misassembly [fragmentation of reference genome]
203	3323	1179554	1176433	sa_ill_sa_contig41	contig_45	99.62		True
translocation
38161	38352	1179837	1179647	sa_ill_sa_contig23	contig_45	95.31		True
local misassembly
38187	38352	1180090	1179925	sa_ill_sa_contig23	contig_45	98.8		True
local misassembly
1	38352	1218565	1180182	sa_ill_sa_contig23	contig_45	99.83		True
fake: not a misassembly [fragmentation of reference genome]
688	925	1218960	1218708	sa_ill_sa_contig51	contig_45	94.07		True
translocation
1	1703	1220677	1218974	sa_ill_sa_contig8	contig_45	99.65		True
fake: not a misassembly [fragmentation of reference genome]
1	3323	1224326	1221007	sa_ill_sa_contig41	contig_45	99.43		True
translocation
1	1604	1225930	1224327	sa_ill_sa_contig8	contig_45	99.77		True
fake: not a misassembly [fragmentation of reference genome]
203	3323	1229348	1226227	sa_ill_sa_contig41	contig_45	99.74		True
translocation
1	56123	1285857	1229800	sa_ill_sa_contig15	contig_45	99.59		True
indel: indel (<= 5bp) [fragmentation of reference genome]
4	718	1285858	1286573	sa_ill_sa_contig58	contig_45	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3261	1289836	1286574	sa_ill_sa_contig42	contig_45	99.85		True
fake: not a misassembly [fragmentation of reference genome]
1	211909	1290037	1502059	sa_ill_sa_contig2	contig_45	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
55	207093	1502060	1709093	sa_ill_sa_contig3	contig_45	99.77		True
fake: not a misassembly [fragmentation of reference genome]
1	78138	1709106	1787162	sa_ill_sa_contig7	contig_45	99.64		True
local misassembly
78271	134302	1787163	1843234	sa_ill_sa_contig7	contig_45	99.8		True
fake: not a misassembly [fragmentation of reference genome]
21	50729	1894044	1843297	sa_ill_sa_contig16	contig_45	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	177172	2071349	1894045	sa_ill_sa_contig4	contig_45	99.82		True
fake: not a misassembly [fragmentation of reference genome]
1	41771	2071538	2113326	sa_ill_sa_contig19	contig_45	99.86		True
indel: indel (> 5bp) [fragmentation of reference genome]
63108	66060	2116280	2113327	sa_ill_sa_contig13	contig_45	99.47		True
local misassembly
1	63338	2179678	2116281	sa_ill_sa_contig13	contig_45	99.75		True
translocation
124942	125431	2179679	2180167	sa_ill_sa_contig10	contig_45	93.31		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	720	2180168	2180887	sa_ill_sa_contig60	contig_45	98.89		True
fake: not a misassembly [fragmentation of reference genome]
56	539	2182488	2182005	sa_ill_sa_contig65	contig_45	99.07		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	223346	2405987	2182489	sa_ill_sa_contig1	contig_45	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1384	2405988	2407317	sa_ill_sa_contig48	contig_45	99.58		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	98600	2505993	2407318	sa_ill_sa_contig11	contig_45	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	7137	2505994	2513081	sa_ill_sa_contig36	contig_45	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	21790	2534882	2513082	sa_ill_sa_contig30	contig_45	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	766	2534883	2535594	sa_ill_sa_contig55	contig_45	99.03		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	14210	2549816	2535595	sa_ill_sa_contig34	contig_45	99.82		True
fake: not a misassembly [fragmentation of reference genome]
1	32969	2549970	2582960	sa_ill_sa_contig26	contig_45	99.81		True
local misassembly [fragmentation of reference genome]
2	925	2583165	2584081	sa_ill_sa_contig51	contig_45	97.74		True
translocation
198	3323	2584637	2587763	sa_ill_sa_contig41	contig_45	99.68		True
fake: not a misassembly [fragmentation of reference genome]
1	1604	2588186	2589790	sa_ill_sa_contig8	contig_45	99.53		True
translocation
1	28120	2589791	2617919	sa_ill_sa_contig28	contig_45	99.86		True
fake: not a misassembly [fragmentation of reference genome]
1	39729	2617924	2657671	sa_ill_sa_contig21	contig_45	99.86		True
local misassembly [fragmentation of reference genome]
98092	98471	2658050	2657672	sa_ill_sa_contig11	contig_45	97.97		True
translocation
1	62389	2658051	2720315	sa_ill_sa_contig14	contig_45	99.62		True
CONTIG	contig_45	2720315	misassembled
492	565	1679264	1679337	sa_ill_sa_contig51	contig_2	93.24		True
unknown
589	679	1679338	1679428	sa_ill_sa_contig51	contig_2	90.11		True
unknown
691	765	1679436	1679510	sa_ill_sa_contig51	contig_2	97.33		True
unknown
788	861	1679518	1679591	sa_ill_sa_contig51	contig_2	97.3		True
unknown
497	1540	1680649	1681692	sa_ill_sa_contig41	contig_2	94.25		True
unknown
1872	2316	1682023	1682467	sa_ill_sa_contig41	contig_2	91.01		True
unknown
2676	2916	1682828	1683068	sa_ill_sa_contig41	contig_2	95.44		True
unknown
35	1591	1683626	1685179	sa_ill_sa_contig8	contig_2	91.96		True
unknown
35	1591	2759039	2757485	sa_ill_sa_contig8	contig_2	92.03		True
unknown
2615	2916	2760075	2759774	sa_ill_sa_contig41	contig_2	93.38		True
unknown
1867	2316	2760824	2760375	sa_ill_sa_contig41	contig_2	90.89		True
unknown
497	1540	2762194	2761151	sa_ill_sa_contig41	contig_2	94.25		True
unknown
35	1591	2779651	2778097	sa_ill_sa_contig8	contig_2	91.96		True
unknown
2676	2916	2780625	2780385	sa_ill_sa_contig41	contig_2	95.44		True
unknown
1867	2316	2781435	2780986	sa_ill_sa_contig41	contig_2	90.89		True
unknown
497	1540	2782805	2781762	sa_ill_sa_contig41	contig_2	94.25		True
unknown
35	1591	2839984	2838430	sa_ill_sa_contig8	contig_2	92.03		True
unknown
497	3301	2842962	2840156	sa_ill_sa_contig41	contig_2	90.0		True
unknown
35	1591	2845907	2844353	sa_ill_sa_contig8	contig_2	92.03		True
unknown
497	3301	2848885	2846079	sa_ill_sa_contig41	contig_2	90.0		True
unknown
35	1591	2910443	2908889	sa_ill_sa_contig8	contig_2	91.9		True
unknown
2615	2916	2911302	2911001	sa_ill_sa_contig41	contig_2	93.38		True
unknown
1867	2316	2912051	2911602	sa_ill_sa_contig41	contig_2	90.89		True
unknown
497	1540	2913421	2912378	sa_ill_sa_contig41	contig_2	94.25		True
unknown
35	1591	2916056	2914502	sa_ill_sa_contig8	contig_2	91.9		True
unknown
497	3301	2919034	2916228	sa_ill_sa_contig41	contig_2	90.0		True
unknown
35	1591	2921057	2919503	sa_ill_sa_contig8	contig_2	91.9		True
unknown
2615	2916	2921915	2921614	sa_ill_sa_contig41	contig_2	93.38		True
unknown
1867	2316	2922664	2922215	sa_ill_sa_contig41	contig_2	90.67		True
unknown
497	1540	2924034	2922991	sa_ill_sa_contig41	contig_2	94.25		True
unknown
35	1591	3374489	3372935	sa_ill_sa_contig8	contig_2	92.03		True
unknown
2615	2916	3375348	3375047	sa_ill_sa_contig41	contig_2	93.38		True
unknown
1867	2316	3376097	3375648	sa_ill_sa_contig41	contig_2	90.89		True
unknown
497	1540	3377467	3376424	sa_ill_sa_contig41	contig_2	94.16		True
unknown
35	1591	3667226	3665672	sa_ill_sa_contig8	contig_2	92.03		True
unknown
2615	2916	3668085	3667784	sa_ill_sa_contig41	contig_2	93.38		True
unknown
2147	2316	3668554	3668385	sa_ill_sa_contig41	contig_2	92.35		True
unknown
497	1540	3670202	3669159	sa_ill_sa_contig41	contig_2	94.25		True
unknown
CONTIG	contig_2	4045343	mis_unaligned
497	577	286064	286144	sa_ill_sa_contig41	contig_24	92.59		True
unknown
589	1151	286156	286718	sa_ill_sa_contig41	contig_24	93.25		True
unknown
1158	1540	286725	287107	sa_ill_sa_contig41	contig_24	94.78		True
unknown
1559	1639	287127	287207	sa_ill_sa_contig41	contig_24	97.53		True
unknown
1871	2057	287437	287623	sa_ill_sa_contig41	contig_24	90.37		True
unknown
2099	2316	287670	287887	sa_ill_sa_contig41	contig_24	91.74		True
unknown
2614	2917	288187	288490	sa_ill_sa_contig41	contig_24	93.09		True
unknown
2985	3136	288559	288710	sa_ill_sa_contig41	contig_24	92.11		True
unknown
38	1590	289126	290676	sa_ill_sa_contig8	contig_24	90.88		True
unknown
497	577	292083	292163	sa_ill_sa_contig41	contig_24	92.59		True
unknown
589	1151	292175	292737	sa_ill_sa_contig41	contig_24	93.25		True
unknown
1158	1540	292744	293126	sa_ill_sa_contig41	contig_24	94.78		True
unknown
1559	1639	293146	293226	sa_ill_sa_contig41	contig_24	97.53		True
unknown
1871	2057	293456	293642	sa_ill_sa_contig41	contig_24	90.37		True
unknown
2099	2316	293689	293906	sa_ill_sa_contig41	contig_24	91.74		True
unknown
2614	2917	294206	294509	sa_ill_sa_contig41	contig_24	93.09		True
unknown
2985	3136	294578	294729	sa_ill_sa_contig41	contig_24	92.11		True
unknown
38	1590	295145	296695	sa_ill_sa_contig8	contig_24	90.82		True
unknown
497	577	529620	529700	sa_ill_sa_contig41	contig_24	92.59		True
unknown
589	1151	529712	530274	sa_ill_sa_contig41	contig_24	93.25		True
unknown
1158	1540	530281	530663	sa_ill_sa_contig41	contig_24	94.78		True
unknown
1559	1639	530683	530763	sa_ill_sa_contig41	contig_24	97.53		True
unknown
1871	2057	530993	531179	sa_ill_sa_contig41	contig_24	90.37		True
unknown
2099	2316	531226	531443	sa_ill_sa_contig41	contig_24	91.74		True
unknown
2614	2917	531743	532046	sa_ill_sa_contig41	contig_24	93.09		True
unknown
2985	3136	532115	532266	sa_ill_sa_contig41	contig_24	92.11		True
unknown
38	1590	532933	534483	sa_ill_sa_contig8	contig_24	90.82		True
unknown
20320	20490	581908	582078	sa_ill_sa_contig15	contig_24	90.64		True
unknown
20702	20898	582290	582486	sa_ill_sa_contig15	contig_24	90.86		True
unknown
38	1590	1079252	1077702	sa_ill_sa_contig8	contig_24	90.82		True
unknown
2985	3136	1080070	1079919	sa_ill_sa_contig41	contig_24	92.11		True
unknown
2614	2917	1080442	1080139	sa_ill_sa_contig41	contig_24	93.09		True
unknown
2099	2316	1080959	1080742	sa_ill_sa_contig41	contig_24	91.74		True
unknown
1871	2057	1081192	1081006	sa_ill_sa_contig41	contig_24	90.37		True
unknown
1559	1639	1081502	1081422	sa_ill_sa_contig41	contig_24	97.53		True
unknown
1158	1540	1081904	1081522	sa_ill_sa_contig41	contig_24	94.78		True
unknown
589	1151	1082473	1081911	sa_ill_sa_contig41	contig_24	93.25		True
unknown
497	577	1082565	1082485	sa_ill_sa_contig41	contig_24	92.59		True
unknown
38	1590	1677746	1676196	sa_ill_sa_contig8	contig_24	90.82		True
unknown
2985	3136	1678313	1678162	sa_ill_sa_contig41	contig_24	92.11		True
unknown
2614	2917	1678685	1678382	sa_ill_sa_contig41	contig_24	93.09		True
unknown
2099	2316	1679202	1678985	sa_ill_sa_contig41	contig_24	91.74		True
unknown
1871	2057	1679435	1679249	sa_ill_sa_contig41	contig_24	90.37		True
unknown
1559	1639	1679745	1679665	sa_ill_sa_contig41	contig_24	97.53		True
unknown
1158	1540	1680147	1679765	sa_ill_sa_contig41	contig_24	94.78		True
unknown
589	1151	1680716	1680154	sa_ill_sa_contig41	contig_24	93.25		True
unknown
497	577	1680808	1680728	sa_ill_sa_contig41	contig_24	92.59		True
unknown
38	1590	1782421	1780871	sa_ill_sa_contig8	contig_24	90.82		True
unknown
2985	3136	1782988	1782837	sa_ill_sa_contig41	contig_24	92.11		True
unknown
2614	2917	1783360	1783057	sa_ill_sa_contig41	contig_24	93.09		True
unknown
2099	2316	1783877	1783660	sa_ill_sa_contig41	contig_24	91.74		True
unknown
1871	2057	1784110	1783924	sa_ill_sa_contig41	contig_24	90.37		True
unknown
1559	1639	1784420	1784340	sa_ill_sa_contig41	contig_24	97.53		True
unknown
1158	1540	1784822	1784440	sa_ill_sa_contig41	contig_24	94.78		True
unknown
589	1151	1785391	1784829	sa_ill_sa_contig41	contig_24	93.25		True
unknown
497	577	1785483	1785403	sa_ill_sa_contig41	contig_24	92.59		True
unknown
CONTIG	contig_24	2991986	mis_unaligned
589	1006	65081	65498	sa_ill_sa_contig41	contig_31	95.93		True
unknown
1008	1095	65499	65586	sa_ill_sa_contig41	contig_31	94.32		True
unknown
1150	1543	65641	66034	sa_ill_sa_contig41	contig_31	90.61		True
unknown
2105	2299	66588	66782	sa_ill_sa_contig41	contig_31	93.33		True
unknown
2342	2421	66825	66904	sa_ill_sa_contig41	contig_31	90.0		True
unknown
3014	3122	67482	67590	sa_ill_sa_contig41	contig_31	90.83		True
unknown
471	545	68537	68611	sa_ill_sa_contig8	contig_31	98.67		True
unknown
567	809	68631	68873	sa_ill_sa_contig8	contig_31	92.59		True
unknown
589	1095	141390	141896	sa_ill_sa_contig41	contig_31	95.66		True
unknown
1150	1543	141951	142344	sa_ill_sa_contig41	contig_31	90.61		True
unknown
2105	2299	142899	143093	sa_ill_sa_contig41	contig_31	93.33		True
unknown
2342	2421	143136	143215	sa_ill_sa_contig41	contig_31	91.25		True
unknown
3008	3122	143728	143842	sa_ill_sa_contig41	contig_31	90.43		True
unknown
471	545	144657	144731	sa_ill_sa_contig8	contig_31	98.67		True
unknown
567	826	144751	145010	sa_ill_sa_contig8	contig_31	91.54		True
unknown
496	1095	176731	177330	sa_ill_sa_contig41	contig_31	93.33		True
unknown
1150	1543	177385	177778	sa_ill_sa_contig41	contig_31	90.61		True
unknown
2105	2299	178333	178527	sa_ill_sa_contig41	contig_31	93.33		True
unknown
2342	2421	178570	178649	sa_ill_sa_contig41	contig_31	90.0		True
unknown
3008	3122	179239	179353	sa_ill_sa_contig41	contig_31	91.3		True
unknown
344	432	179936	180024	sa_ill_sa_contig8	contig_31	95.51		True
unknown
471	545	180063	180137	sa_ill_sa_contig8	contig_31	98.67		True
unknown
567	826	180157	180416	sa_ill_sa_contig8	contig_31	91.54		True
unknown
965	1096	840531	840400	sa_ill_sa_contig8	contig_31	92.42		True
unknown
567	826	840929	840670	sa_ill_sa_contig8	contig_31	91.54		True
unknown
471	545	841023	840949	sa_ill_sa_contig8	contig_31	98.67		True
unknown
3008	3122	842108	841994	sa_ill_sa_contig41	contig_31	91.3		True
unknown
2342	2421	842775	842696	sa_ill_sa_contig41	contig_31	90.0		True
unknown
2105	2299	843012	842818	sa_ill_sa_contig41	contig_31	93.33		True
unknown
1150	1543	843960	843567	sa_ill_sa_contig41	contig_31	90.61		True
unknown
589	1095	844521	844015	sa_ill_sa_contig41	contig_31	95.66		True
unknown
496	967	1651362	1651833	sa_ill_sa_contig41	contig_31	93.43		True
unknown
1193	1263	1651861	1651931	sa_ill_sa_contig41	contig_31	95.77		True
unknown
1270	1470	1651938	1652138	sa_ill_sa_contig41	contig_31	94.53		True
unknown
2105	2299	1652763	1652957	sa_ill_sa_contig41	contig_31	93.33		True
unknown
2342	2421	1653000	1653079	sa_ill_sa_contig41	contig_31	90.0		True
unknown
3008	3122	1653668	1653782	sa_ill_sa_contig41	contig_31	91.3		True
unknown
471	545	1654500	1654574	sa_ill_sa_contig8	contig_31	98.67		True
unknown
567	826	1654594	1654853	sa_ill_sa_contig8	contig_31	91.54		True
unknown
CONTIG	contig_31	1927743	mis_unaligned
671	900	806499	806728	sa_ill_sa_contig41	contig_33	90.87		True
unknown
1309	1402	807137	807230	sa_ill_sa_contig41	contig_33	96.81		True
unknown
455	542	809881	809968	sa_ill_sa_contig8	contig_33	90.91		True
unknown
590	729	810014	810153	sa_ill_sa_contig8	contig_33	91.43		True
unknown
769	840	810192	810263	sa_ill_sa_contig8	contig_33	95.83		True
unknown
671	900	1472694	1472923	sa_ill_sa_contig41	contig_33	90.87		True
unknown
1309	1402	1473332	1473425	sa_ill_sa_contig41	contig_33	96.81		True
unknown
455	542	1476076	1476163	sa_ill_sa_contig8	contig_33	90.91		True
unknown
590	729	1476209	1476348	sa_ill_sa_contig8	contig_33	91.43		True
unknown
769	840	1476387	1476458	sa_ill_sa_contig8	contig_33	95.83		True
unknown
769	840	1992908	1992837	sa_ill_sa_contig8	contig_33	95.83		True
unknown
590	729	1993086	1992947	sa_ill_sa_contig8	contig_33	91.43		True
unknown
455	542	1993219	1993132	sa_ill_sa_contig8	contig_33	90.91		True
unknown
1309	1402	1996122	1996029	sa_ill_sa_contig41	contig_33	96.81		True
unknown
671	900	1996760	1996531	sa_ill_sa_contig41	contig_33	90.87		True
unknown
769	840	2087991	2087920	sa_ill_sa_contig8	contig_33	95.83		True
unknown
590	729	2088169	2088030	sa_ill_sa_contig8	contig_33	91.43		True
unknown
455	542	2088302	2088215	sa_ill_sa_contig8	contig_33	90.91		True
unknown
1309	1402	2091045	2090952	sa_ill_sa_contig41	contig_33	96.81		True
unknown
671	900	2091683	2091454	sa_ill_sa_contig41	contig_33	90.87		True
unknown
769	840	2243214	2243143	sa_ill_sa_contig8	contig_33	95.83		True
unknown
590	729	2243392	2243253	sa_ill_sa_contig8	contig_33	91.43		True
unknown
455	542	2243525	2243438	sa_ill_sa_contig8	contig_33	90.91		True
unknown
1309	1402	2246427	2246334	sa_ill_sa_contig41	contig_33	96.81		True
unknown
671	900	2247065	2246836	sa_ill_sa_contig41	contig_33	90.87		True
unknown
769	840	2286119	2286048	sa_ill_sa_contig8	contig_33	95.83		True
unknown
590	729	2286297	2286158	sa_ill_sa_contig8	contig_33	91.43		True
unknown
455	542	2286430	2286343	sa_ill_sa_contig8	contig_33	90.91		True
unknown
1309	1402	2289174	2289081	sa_ill_sa_contig41	contig_33	96.81		True
unknown
671	900	2289812	2289583	sa_ill_sa_contig41	contig_33	90.87		True
unknown
769	840	3035586	3035515	sa_ill_sa_contig8	contig_33	95.83		True
unknown
590	729	3035764	3035625	sa_ill_sa_contig8	contig_33	91.43		True
unknown
455	542	3035897	3035810	sa_ill_sa_contig8	contig_33	90.91		True
unknown
1309	1402	3038900	3038807	sa_ill_sa_contig41	contig_33	96.81		True
unknown
671	900	3039538	3039309	sa_ill_sa_contig41	contig_33	90.87		True
unknown
CONTIG	contig_33	4757917	mis_unaligned
671	900	304174	304403	sa_ill_sa_contig41	contig_34	90.87		True
unknown
1309	1402	304812	304905	sa_ill_sa_contig41	contig_34	96.81		True
unknown
455	542	307631	307718	sa_ill_sa_contig8	contig_34	90.91		True
unknown
590	709	307764	307883	sa_ill_sa_contig8	contig_34	93.33		True
unknown
769	841	307942	308014	sa_ill_sa_contig8	contig_34	95.89		True
unknown
671	900	1012420	1012649	sa_ill_sa_contig41	contig_34	90.87		True
unknown
1309	1402	1013058	1013151	sa_ill_sa_contig41	contig_34	96.81		True
unknown
455	542	1015883	1015970	sa_ill_sa_contig8	contig_34	90.91		True
unknown
590	709	1016016	1016135	sa_ill_sa_contig8	contig_34	93.33		True
unknown
769	841	1016194	1016266	sa_ill_sa_contig8	contig_34	95.89		True
unknown
769	841	1556810	1556738	sa_ill_sa_contig8	contig_34	95.89		True
unknown
590	709	1556988	1556869	sa_ill_sa_contig8	contig_34	93.33		True
unknown
455	542	1557121	1557034	sa_ill_sa_contig8	contig_34	90.91		True
unknown
1309	1402	1559863	1559770	sa_ill_sa_contig41	contig_34	96.81		True
unknown
671	900	1560501	1560272	sa_ill_sa_contig41	contig_34	90.87		True
unknown
769	841	1650413	1650341	sa_ill_sa_contig8	contig_34	95.89		True
unknown
590	709	1650591	1650472	sa_ill_sa_contig8	contig_34	93.33		True
unknown
455	542	1650724	1650637	sa_ill_sa_contig8	contig_34	90.91		True
unknown
1309	1402	1653560	1653467	sa_ill_sa_contig41	contig_34	96.81		True
unknown
671	900	1654198	1653969	sa_ill_sa_contig41	contig_34	90.87		True
unknown
769	841	1781523	1781451	sa_ill_sa_contig8	contig_34	95.89		True
unknown
590	709	1781701	1781582	sa_ill_sa_contig8	contig_34	93.33		True
unknown
455	542	1781834	1781747	sa_ill_sa_contig8	contig_34	90.91		True
unknown
1309	1402	1784576	1784483	sa_ill_sa_contig41	contig_34	96.81		True
unknown
671	900	1785214	1784985	sa_ill_sa_contig41	contig_34	90.87		True
unknown
769	841	1822917	1822845	sa_ill_sa_contig8	contig_34	95.89		True
unknown
590	709	1823095	1822976	sa_ill_sa_contig8	contig_34	93.33		True
unknown
455	542	1823228	1823141	sa_ill_sa_contig8	contig_34	90.91		True
unknown
1309	1402	1825970	1825877	sa_ill_sa_contig41	contig_34	96.81		True
unknown
671	900	1826608	1826379	sa_ill_sa_contig41	contig_34	90.87		True
unknown
769	841	2470656	2470584	sa_ill_sa_contig8	contig_34	95.89		True
unknown
590	709	2470832	2470713	sa_ill_sa_contig8	contig_34	93.33		True
unknown
455	542	2470965	2470878	sa_ill_sa_contig8	contig_34	90.91		True
unknown
1309	1402	2473801	2473708	sa_ill_sa_contig41	contig_34	96.81		True
unknown
671	900	2474439	2474210	sa_ill_sa_contig41	contig_34	90.87		True
unknown
CONTIG	contig_34	4764766	mis_unaligned
19874	19965	24677	24768	sa_ill_sa_contig15	contig_51	91.3		True
unknown
20204	20310	25007	25113	sa_ill_sa_contig15	contig_51	94.39		True
unknown
20351	20466	25157	25272	sa_ill_sa_contig15	contig_51	93.1		True
unknown
1136	1374	240956	240718	sa_ill_sa_contig8	contig_51	92.47		True
unknown
588	1110	241504	240982	sa_ill_sa_contig8	contig_51	94.65		True
unknown
437	551	241651	241537	sa_ill_sa_contig8	contig_51	96.52		True
unknown
38	431	242050	241657	sa_ill_sa_contig8	contig_51	90.61		True
unknown
3184	3302	242399	242281	sa_ill_sa_contig41	contig_51	94.12		True
unknown
3006	3134	242576	242448	sa_ill_sa_contig41	contig_51	93.8		True
unknown
2346	2414	243232	243164	sa_ill_sa_contig41	contig_51	95.65		True
unknown
2102	2316	243476	243262	sa_ill_sa_contig41	contig_51	95.35		True
unknown
1191	1538	244377	244030	sa_ill_sa_contig41	contig_51	95.11		True
unknown
497	1095	245071	244473	sa_ill_sa_contig41	contig_51	94.66		True
unknown
1136	1374	684065	683827	sa_ill_sa_contig8	contig_51	92.47		True
unknown
561	1110	684640	684091	sa_ill_sa_contig8	contig_51	94.73		True
unknown
437	551	684762	684648	sa_ill_sa_contig8	contig_51	96.52		True
unknown
38	431	685161	684768	sa_ill_sa_contig8	contig_51	90.61		True
unknown
3184	3302	685612	685494	sa_ill_sa_contig41	contig_51	94.12		True
unknown
3006	3134	685789	685661	sa_ill_sa_contig41	contig_51	93.8		True
unknown
2346	2414	686445	686377	sa_ill_sa_contig41	contig_51	95.65		True
unknown
2102	2316	686689	686475	sa_ill_sa_contig41	contig_51	95.35		True
unknown
1191	1538	687591	687244	sa_ill_sa_contig41	contig_51	95.11		True
unknown
497	1095	688285	687687	sa_ill_sa_contig41	contig_51	94.66		True
unknown
785	865	689306	689226	sa_ill_sa_contig51	contig_51	98.77		True
unknown
691	766	689390	689315	sa_ill_sa_contig51	contig_51	96.05		True
unknown
585	666	689494	689413	sa_ill_sa_contig51	contig_51	91.46		True
unknown
491	565	689580	689506	sa_ill_sa_contig51	contig_51	93.33		True
unknown
