S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
62389	62604	1	216	sa_ill_sa_contig14	contig_7	100.0		True
unknown
1871	2057	2888756	2888942	sa_ill_sa_contig41	contig_11	90.37		True
unknown
2099	2316	2888989	2889206	sa_ill_sa_contig41	contig_11	91.74		True
unknown
2614	2917	2889506	2889809	sa_ill_sa_contig41	contig_11	93.09		True
unknown
2985	3136	2889878	2890029	sa_ill_sa_contig41	contig_11	92.11		True
unknown
38	1590	2890445	2891995	sa_ill_sa_contig8	contig_11	90.82		True
unknown
CONTIG	contig_11	2992057	mis_unaligned
19874	19965	24677	24768	sa_ill_sa_contig15	contig_13	91.3		True
unknown
20204	20310	25007	25113	sa_ill_sa_contig15	contig_13	94.39		True
unknown
20351	20466	25157	25272	sa_ill_sa_contig15	contig_13	93.1		True
unknown
1136	1374	240970	240732	sa_ill_sa_contig8	contig_13	92.47		True
unknown
561	1110	241545	240996	sa_ill_sa_contig8	contig_13	94.73		True
unknown
437	551	241667	241553	sa_ill_sa_contig8	contig_13	96.52		True
unknown
38	431	242066	241673	sa_ill_sa_contig8	contig_13	90.61		True
unknown
3184	3302	242415	242297	sa_ill_sa_contig41	contig_13	94.12		True
unknown
3006	3134	242592	242464	sa_ill_sa_contig41	contig_13	93.8		True
unknown
2346	2414	243248	243180	sa_ill_sa_contig41	contig_13	95.65		True
unknown
2102	2316	243492	243278	sa_ill_sa_contig41	contig_13	95.35		True
unknown
1191	1538	244394	244047	sa_ill_sa_contig41	contig_13	95.11		True
unknown
497	1095	245088	244490	sa_ill_sa_contig41	contig_13	94.66		True
unknown
1136	1374	684065	683827	sa_ill_sa_contig8	contig_13	92.47		True
unknown
561	1110	684640	684091	sa_ill_sa_contig8	contig_13	94.73		True
unknown
437	551	684762	684648	sa_ill_sa_contig8	contig_13	96.52		True
unknown
38	431	685161	684768	sa_ill_sa_contig8	contig_13	90.61		True
unknown
3184	3302	685612	685494	sa_ill_sa_contig41	contig_13	94.12		True
unknown
3006	3134	685789	685661	sa_ill_sa_contig41	contig_13	93.8		True
unknown
2346	2414	686445	686377	sa_ill_sa_contig41	contig_13	95.65		True
unknown
2102	2316	686689	686475	sa_ill_sa_contig41	contig_13	95.35		True
unknown
1191	1538	687591	687244	sa_ill_sa_contig41	contig_13	95.11		True
unknown
497	1095	688285	687687	sa_ill_sa_contig41	contig_13	94.66		True
unknown
785	865	689306	689226	sa_ill_sa_contig51	contig_13	98.77		True
unknown
691	766	689390	689315	sa_ill_sa_contig51	contig_13	96.05		True
unknown
585	666	689494	689413	sa_ill_sa_contig51	contig_13	91.46		True
unknown
491	565	689580	689506	sa_ill_sa_contig51	contig_13	93.33		True
unknown
1136	1374	1303297	1303059	sa_ill_sa_contig8	contig_13	92.47		True
unknown
561	1110	1303872	1303323	sa_ill_sa_contig8	contig_13	94.73		True
unknown
437	551	1303994	1303880	sa_ill_sa_contig8	contig_13	96.52		True
unknown
38	431	1304393	1304000	sa_ill_sa_contig8	contig_13	90.61		True
unknown
3006	3124	1305021	1304903	sa_ill_sa_contig41	contig_13	96.64		True
unknown
2346	2414	1305677	1305609	sa_ill_sa_contig41	contig_13	95.65		True
unknown
2102	2316	1305921	1305707	sa_ill_sa_contig41	contig_13	95.35		True
unknown
1191	1538	1306823	1306476	sa_ill_sa_contig41	contig_13	95.11		True
unknown
497	1095	1307517	1306919	sa_ill_sa_contig41	contig_13	94.66		True
unknown
110713	110836	1560106	1560229	sa_ill_sa_contig1	contig_13	91.94		True
unknown
497	1095	2811207	2811805	sa_ill_sa_contig41	contig_13	94.66		True
unknown
1191	1538	2811901	2812248	sa_ill_sa_contig41	contig_13	95.11		True
unknown
2102	2316	2812803	2813017	sa_ill_sa_contig41	contig_13	95.35		True
unknown
2346	2414	2813047	2813115	sa_ill_sa_contig41	contig_13	95.65		True
unknown
3006	3134	2813703	2813831	sa_ill_sa_contig41	contig_13	93.8		True
unknown
3184	3302	2813880	2813998	sa_ill_sa_contig41	contig_13	94.12		True
unknown
38	431	2814229	2814622	sa_ill_sa_contig8	contig_13	90.61		True
unknown
437	551	2814628	2814742	sa_ill_sa_contig8	contig_13	96.52		True
unknown
561	1110	2814750	2815299	sa_ill_sa_contig8	contig_13	94.73		True
unknown
1136	1374	2815325	2815563	sa_ill_sa_contig8	contig_13	92.47		True
unknown
CONTIG	contig_13	2845381	mis_unaligned
567	826	231774	231515	sa_ill_sa_contig8	contig_14	91.54		True
unknown
471	545	231868	231794	sa_ill_sa_contig8	contig_14	98.67		True
unknown
38	231	232311	232118	sa_ill_sa_contig8	contig_14	91.24		True
unknown
3008	3122	232807	232693	sa_ill_sa_contig41	contig_14	91.3		True
unknown
2342	2421	233476	233397	sa_ill_sa_contig41	contig_14	90.0		True
unknown
2105	2299	233713	233519	sa_ill_sa_contig41	contig_14	93.33		True
unknown
1150	1543	234661	234268	sa_ill_sa_contig41	contig_14	90.61		True
unknown
496	1095	235315	234716	sa_ill_sa_contig41	contig_14	93.33		True
unknown
589	1095	1044068	1044574	sa_ill_sa_contig41	contig_14	95.66		True
unknown
1150	1543	1044629	1045022	sa_ill_sa_contig41	contig_14	90.61		True
unknown
2105	2299	1045577	1045771	sa_ill_sa_contig41	contig_14	93.33		True
unknown
2342	2421	1045814	1045893	sa_ill_sa_contig41	contig_14	90.0		True
unknown
3008	3122	1046483	1046597	sa_ill_sa_contig41	contig_14	91.3		True
unknown
471	545	1047607	1047681	sa_ill_sa_contig8	contig_14	98.67		True
unknown
567	826	1047701	1047960	sa_ill_sa_contig8	contig_14	91.54		True
unknown
567	826	1709400	1709141	sa_ill_sa_contig8	contig_14	91.54		True
unknown
471	545	1709494	1709420	sa_ill_sa_contig8	contig_14	98.67		True
unknown
3008	3122	1710423	1710309	sa_ill_sa_contig41	contig_14	91.3		True
unknown
2342	2421	1711092	1711013	sa_ill_sa_contig41	contig_14	90.0		True
unknown
2105	2299	1711329	1711135	sa_ill_sa_contig41	contig_14	93.33		True
unknown
1150	1543	1712277	1711884	sa_ill_sa_contig41	contig_14	90.61		True
unknown
496	1095	1712931	1712332	sa_ill_sa_contig41	contig_14	93.33		True
unknown
567	826	1744925	1744666	sa_ill_sa_contig8	contig_14	91.54		True
unknown
471	545	1745019	1744945	sa_ill_sa_contig8	contig_14	98.67		True
unknown
3008	3122	1745948	1745834	sa_ill_sa_contig41	contig_14	90.43		True
unknown
2342	2421	1746617	1746538	sa_ill_sa_contig41	contig_14	91.25		True
unknown
2105	2299	1746854	1746660	sa_ill_sa_contig41	contig_14	93.33		True
unknown
1150	1543	1747802	1747409	sa_ill_sa_contig41	contig_14	90.61		True
unknown
589	1095	1748363	1747857	sa_ill_sa_contig41	contig_14	95.66		True
unknown
567	826	1821820	1821561	sa_ill_sa_contig8	contig_14	91.54		True
unknown
471	545	1821914	1821840	sa_ill_sa_contig8	contig_14	98.67		True
unknown
3008	3122	1823038	1822924	sa_ill_sa_contig41	contig_14	91.3		True
unknown
2342	2421	1823707	1823628	sa_ill_sa_contig41	contig_14	90.0		True
unknown
2105	2299	1823944	1823750	sa_ill_sa_contig41	contig_14	93.33		True
unknown
1150	1543	1824892	1824499	sa_ill_sa_contig41	contig_14	90.61		True
unknown
589	1095	1825453	1824947	sa_ill_sa_contig41	contig_14	95.66		True
unknown
CONTIG	contig_14	1947899	mis_unaligned
671	900	2283601	2283830	sa_ill_sa_contig41	contig_37	90.87		True
unknown
1309	1402	2284239	2284332	sa_ill_sa_contig41	contig_37	96.81		True
unknown
455	542	2287074	2287161	sa_ill_sa_contig8	contig_37	90.91		True
unknown
590	709	2287207	2287326	sa_ill_sa_contig8	contig_37	93.33		True
unknown
769	841	2287385	2287457	sa_ill_sa_contig8	contig_37	95.89		True
unknown
671	900	2931521	2931750	sa_ill_sa_contig41	contig_37	90.87		True
unknown
1309	1402	2932159	2932252	sa_ill_sa_contig41	contig_37	96.81		True
unknown
455	542	2934901	2934988	sa_ill_sa_contig8	contig_37	90.91		True
unknown
590	709	2935034	2935153	sa_ill_sa_contig8	contig_37	93.33		True
unknown
769	841	2935212	2935284	sa_ill_sa_contig8	contig_37	95.89		True
unknown
671	900	2972922	2973151	sa_ill_sa_contig41	contig_37	90.87		True
unknown
1309	1402	2973560	2973653	sa_ill_sa_contig41	contig_37	96.81		True
unknown
455	542	2976302	2976389	sa_ill_sa_contig8	contig_37	90.91		True
unknown
590	709	2976435	2976554	sa_ill_sa_contig8	contig_37	93.33		True
unknown
769	841	2976613	2976685	sa_ill_sa_contig8	contig_37	95.89		True
unknown
671	900	3103954	3104183	sa_ill_sa_contig41	contig_37	90.87		True
unknown
1309	1402	3104592	3104685	sa_ill_sa_contig41	contig_37	96.81		True
unknown
455	542	3107428	3107515	sa_ill_sa_contig8	contig_37	90.91		True
unknown
590	709	3107561	3107680	sa_ill_sa_contig8	contig_37	93.33		True
unknown
769	841	3107739	3107811	sa_ill_sa_contig8	contig_37	95.89		True
unknown
671	900	3197671	3197900	sa_ill_sa_contig41	contig_37	90.87		True
unknown
1309	1402	3198309	3198402	sa_ill_sa_contig41	contig_37	96.81		True
unknown
455	542	3201052	3201139	sa_ill_sa_contig8	contig_37	90.91		True
unknown
590	709	3201185	3201304	sa_ill_sa_contig8	contig_37	93.33		True
unknown
769	841	3201365	3201437	sa_ill_sa_contig8	contig_37	95.89		True
unknown
769	841	3742007	3741935	sa_ill_sa_contig8	contig_37	95.89		True
unknown
590	709	3742185	3742066	sa_ill_sa_contig8	contig_37	93.33		True
unknown
455	542	3742318	3742231	sa_ill_sa_contig8	contig_37	90.91		True
unknown
1309	1402	3745143	3745050	sa_ill_sa_contig41	contig_37	96.81		True
unknown
671	900	3745781	3745552	sa_ill_sa_contig41	contig_37	90.87		True
unknown
769	841	4450335	4450263	sa_ill_sa_contig8	contig_37	95.89		True
unknown
590	709	4450513	4450394	sa_ill_sa_contig8	contig_37	93.33		True
unknown
455	542	4450646	4450559	sa_ill_sa_contig8	contig_37	90.91		True
unknown
1309	1402	4453429	4453336	sa_ill_sa_contig41	contig_37	96.81		True
unknown
671	900	4454067	4453838	sa_ill_sa_contig41	contig_37	90.87		True
unknown
CONTIG	contig_37	4765293	mis_unaligned
671	900	806080	806309	sa_ill_sa_contig41	contig_59	90.87		True
unknown
1309	1402	806718	806811	sa_ill_sa_contig41	contig_59	96.81		True
unknown
455	542	809448	809535	sa_ill_sa_contig8	contig_59	90.91		True
unknown
590	729	809581	809720	sa_ill_sa_contig8	contig_59	91.43		True
unknown
769	840	809759	809830	sa_ill_sa_contig8	contig_59	95.83		True
unknown
671	900	1472324	1472553	sa_ill_sa_contig41	contig_59	90.87		True
unknown
1309	1402	1472962	1473055	sa_ill_sa_contig41	contig_59	96.81		True
unknown
455	542	1475705	1475792	sa_ill_sa_contig8	contig_59	90.91		True
unknown
590	729	1475838	1475977	sa_ill_sa_contig8	contig_59	91.43		True
unknown
769	840	1476016	1476087	sa_ill_sa_contig8	contig_59	95.83		True
unknown
769	840	1992595	1992524	sa_ill_sa_contig8	contig_59	95.83		True
unknown
590	729	1992773	1992634	sa_ill_sa_contig8	contig_59	91.43		True
unknown
455	542	1992906	1992819	sa_ill_sa_contig8	contig_59	90.91		True
unknown
1309	1402	1995808	1995715	sa_ill_sa_contig41	contig_59	96.81		True
unknown
671	900	1996446	1996217	sa_ill_sa_contig41	contig_59	90.87		True
unknown
