S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
62389	62604	1	216	sa_ill_sa_contig14	contig_45	100.0		True
1	6686	1128734	1122043	sa_ill_sa_contig37	contig_45	99.84		True
fake: not a misassembly [fragmentation of reference genome]
1	2840	1128761	1131601	sa_ill_sa_contig44	contig_45	99.58		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1576	1133176	1131602	sa_ill_sa_contig47	contig_45	99.94		True
fake: not a misassembly [fragmentation of reference genome]
1	41074	1174293	1133203	sa_ill_sa_contig20	contig_45	99.83		True
translocation
1	1649	1175943	1174294	sa_ill_sa_contig8	contig_45	99.71		True
fake: not a misassembly [fragmentation of reference genome]
203	3323	1179452	1176331	sa_ill_sa_contig41	contig_45	99.71		True
translocation
38161	38352	1179735	1179545	sa_ill_sa_contig23	contig_45	95.31		True
local misassembly
38187	38352	1179988	1179823	sa_ill_sa_contig23	contig_45	98.8		True
local misassembly
1	38352	1218455	1180081	sa_ill_sa_contig23	contig_45	99.85		True
fake: not a misassembly [fragmentation of reference genome]
688	925	1218847	1218595	sa_ill_sa_contig51	contig_45	94.07		True
translocation
1	1703	1220561	1218861	sa_ill_sa_contig8	contig_45	99.77		True
fake: not a misassembly [fragmentation of reference genome]
1	3323	1224216	1220891	sa_ill_sa_contig41	contig_45	99.73		True
translocation
1	1604	1225820	1224217	sa_ill_sa_contig8	contig_45	99.82		True
fake: not a misassembly [fragmentation of reference genome]
203	3323	1229240	1226117	sa_ill_sa_contig41	contig_45	99.71		True
translocation
1	56123	1285730	1229692	sa_ill_sa_contig15	contig_45	99.61		True
indel: indel (<= 5bp) [fragmentation of reference genome]
4	718	1285731	1286446	sa_ill_sa_contig58	contig_45	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3261	1289710	1286447	sa_ill_sa_contig42	contig_45	99.82		True
fake: not a misassembly [fragmentation of reference genome]
1	211909	1289911	1501903	sa_ill_sa_contig2	contig_45	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
55	207093	1501904	1708895	sa_ill_sa_contig3	contig_45	99.76		True
fake: not a misassembly [fragmentation of reference genome]
1	78138	1708908	1786967	sa_ill_sa_contig7	contig_45	99.68		True
local misassembly
78271	134302	1786968	1843004	sa_ill_sa_contig7	contig_45	99.79		True
fake: not a misassembly [fragmentation of reference genome]
21	50729	1893812	1843067	sa_ill_sa_contig16	contig_45	99.81		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	177172	2071094	1893813	sa_ill_sa_contig4	contig_45	99.84		True
fake: not a misassembly [fragmentation of reference genome]
1	41771	2071283	2113084	sa_ill_sa_contig19	contig_45	99.88		True
indel: indel (> 5bp) [fragmentation of reference genome]
63108	66060	2116040	2113085	sa_ill_sa_contig13	contig_45	99.44		True
local misassembly
1	63338	2179403	2116041	sa_ill_sa_contig13	contig_45	99.76		True
translocation
124942	125431	2179404	2179893	sa_ill_sa_contig10	contig_45	93.17		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	720	2179894	2180613	sa_ill_sa_contig60	contig_45	98.89		True
fake: not a misassembly [fragmentation of reference genome]
56	539	2182215	2181732	sa_ill_sa_contig65	contig_45	99.07		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	223346	2405670	2182216	sa_ill_sa_contig1	contig_45	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1384	2405671	2407001	sa_ill_sa_contig48	contig_45	99.65		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	98600	2505628	2407002	sa_ill_sa_contig11	contig_45	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	7137	2505629	2512713	sa_ill_sa_contig36	contig_45	99.86		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	21790	2534515	2512714	sa_ill_sa_contig30	contig_45	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	766	2534516	2535227	sa_ill_sa_contig55	contig_45	99.03		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	14210	2549440	2535228	sa_ill_sa_contig34	contig_45	99.86		True
fake: not a misassembly [fragmentation of reference genome]
1	32969	2549594	2582574	sa_ill_sa_contig26	contig_45	99.82		True
local misassembly [fragmentation of reference genome]
2	925	2582779	2583700	sa_ill_sa_contig51	contig_45	97.74		True
translocation
198	3323	2584253	2587379	sa_ill_sa_contig41	contig_45	99.74		True
fake: not a misassembly [fragmentation of reference genome]
1	1604	2587801	2589405	sa_ill_sa_contig8	contig_45	99.47		True
translocation
1	28120	2589406	2617530	sa_ill_sa_contig28	contig_45	99.86		True
fake: not a misassembly [fragmentation of reference genome]
1	39729	2617535	2657272	sa_ill_sa_contig21	contig_45	99.88		True
local misassembly [fragmentation of reference genome]
98092	98471	2657651	2657273	sa_ill_sa_contig11	contig_45	97.97		True
translocation
1	62389	2657652	2719883	sa_ill_sa_contig14	contig_45	99.56		True
CONTIG	contig_45	2719883	misassembled
492	565	1679370	1679443	sa_ill_sa_contig51	contig_2	93.24		True
unknown
589	679	1679444	1679534	sa_ill_sa_contig51	contig_2	90.11		True
unknown
691	765	1679542	1679616	sa_ill_sa_contig51	contig_2	97.33		True
unknown
788	861	1679624	1679697	sa_ill_sa_contig51	contig_2	97.3		True
unknown
497	3301	1680755	1683561	sa_ill_sa_contig41	contig_2	90.0		True
unknown
35	1591	1683733	1685287	sa_ill_sa_contig8	contig_2	91.84		True
unknown
35	1591	2759198	2757648	sa_ill_sa_contig8	contig_2	91.84		True
unknown
2615	2916	2760234	2759933	sa_ill_sa_contig41	contig_2	93.38		True
unknown
1867	2316	2760983	2760534	sa_ill_sa_contig41	contig_2	90.89		True
unknown
497	1540	2762353	2761310	sa_ill_sa_contig41	contig_2	94.25		True
unknown
35	1591	2779810	2778256	sa_ill_sa_contig8	contig_2	91.96		True
unknown
497	3301	2782965	2780159	sa_ill_sa_contig41	contig_2	90.0		True
unknown
35	1591	2840144	2838590	sa_ill_sa_contig8	contig_2	92.03		True
unknown
497	3301	2843122	2840316	sa_ill_sa_contig41	contig_2	90.0		True
unknown
35	1591	2846067	2844513	sa_ill_sa_contig8	contig_2	92.03		True
unknown
497	3301	2849045	2846239	sa_ill_sa_contig41	contig_2	90.0		True
unknown
35	1591	2910609	2909055	sa_ill_sa_contig8	contig_2	91.9		True
unknown
2615	2916	2911468	2911167	sa_ill_sa_contig41	contig_2	93.38		True
unknown
1867	2316	2912217	2911768	sa_ill_sa_contig41	contig_2	90.89		True
unknown
497	1540	2913587	2912544	sa_ill_sa_contig41	contig_2	94.25		True
unknown
35	1591	2916222	2914668	sa_ill_sa_contig8	contig_2	91.9		True
unknown
497	3301	2919200	2916394	sa_ill_sa_contig41	contig_2	90.0		True
unknown
35	1591	2921223	2919669	sa_ill_sa_contig8	contig_2	91.9		True
unknown
2615	2916	2922082	2921781	sa_ill_sa_contig41	contig_2	93.38		True
unknown
1867	2316	2922831	2922382	sa_ill_sa_contig41	contig_2	90.67		True
unknown
497	1540	2924201	2923158	sa_ill_sa_contig41	contig_2	94.25		True
unknown
35	1591	3374695	3373141	sa_ill_sa_contig8	contig_2	92.03		True
unknown
2615	2916	3375554	3375253	sa_ill_sa_contig41	contig_2	93.38		True
unknown
1867	2316	3376303	3375854	sa_ill_sa_contig41	contig_2	90.89		True
unknown
497	1540	3377673	3376630	sa_ill_sa_contig41	contig_2	94.16		True
unknown
35	1591	3667459	3665905	sa_ill_sa_contig8	contig_2	92.03		True
unknown
2615	2916	3668318	3668017	sa_ill_sa_contig41	contig_2	93.38		True
unknown
1867	2316	3669067	3668618	sa_ill_sa_contig41	contig_2	90.89		True
unknown
497	1540	3670437	3669394	sa_ill_sa_contig41	contig_2	94.25		True
unknown
CONTIG	contig_2	4045600	mis_unaligned
497	577	286084	286164	sa_ill_sa_contig41	contig_24	92.59		True
unknown
589	1151	286176	286738	sa_ill_sa_contig41	contig_24	93.25		True
unknown
1158	1540	286745	287127	sa_ill_sa_contig41	contig_24	94.78		True
unknown
1559	1639	287147	287227	sa_ill_sa_contig41	contig_24	97.53		True
unknown
1871	2057	287457	287643	sa_ill_sa_contig41	contig_24	90.37		True
unknown
2099	2316	287690	287907	sa_ill_sa_contig41	contig_24	91.74		True
unknown
2614	2917	288207	288510	sa_ill_sa_contig41	contig_24	93.09		True
unknown
2985	3136	288579	288730	sa_ill_sa_contig41	contig_24	92.11		True
unknown
38	1590	289146	290696	sa_ill_sa_contig8	contig_24	90.88		True
unknown
497	577	292103	292183	sa_ill_sa_contig41	contig_24	92.59		True
unknown
589	1151	292195	292757	sa_ill_sa_contig41	contig_24	93.25		True
unknown
1158	1540	292764	293146	sa_ill_sa_contig41	contig_24	94.78		True
unknown
1559	1639	293166	293246	sa_ill_sa_contig41	contig_24	97.53		True
unknown
1871	2057	293476	293662	sa_ill_sa_contig41	contig_24	90.37		True
unknown
2099	2316	293709	293926	sa_ill_sa_contig41	contig_24	91.74		True
unknown
2614	2917	294226	294529	sa_ill_sa_contig41	contig_24	93.09		True
unknown
2985	3136	294598	294749	sa_ill_sa_contig41	contig_24	92.11		True
unknown
38	1590	295165	296715	sa_ill_sa_contig8	contig_24	90.82		True
unknown
497	577	529654	529734	sa_ill_sa_contig41	contig_24	92.59		True
unknown
589	1151	529746	530308	sa_ill_sa_contig41	contig_24	93.25		True
unknown
1158	1540	530315	530697	sa_ill_sa_contig41	contig_24	94.78		True
unknown
1559	1639	530717	530797	sa_ill_sa_contig41	contig_24	97.53		True
unknown
1871	2057	531027	531213	sa_ill_sa_contig41	contig_24	90.37		True
unknown
2099	2316	531260	531477	sa_ill_sa_contig41	contig_24	91.74		True
unknown
2614	2917	531777	532080	sa_ill_sa_contig41	contig_24	93.09		True
unknown
2985	3136	532149	532300	sa_ill_sa_contig41	contig_24	92.11		True
unknown
38	1590	532967	534517	sa_ill_sa_contig8	contig_24	90.82		True
unknown
20320	20490	581941	582111	sa_ill_sa_contig15	contig_24	90.64		True
unknown
20702	20898	582323	582519	sa_ill_sa_contig15	contig_24	90.86		True
unknown
38	1590	1079306	1077756	sa_ill_sa_contig8	contig_24	90.82		True
unknown
2985	3136	1080124	1079973	sa_ill_sa_contig41	contig_24	92.11		True
unknown
2614	2917	1080496	1080193	sa_ill_sa_contig41	contig_24	93.09		True
unknown
2099	2316	1081013	1080796	sa_ill_sa_contig41	contig_24	91.74		True
unknown
1871	2057	1081246	1081060	sa_ill_sa_contig41	contig_24	90.37		True
unknown
1559	1639	1081556	1081476	sa_ill_sa_contig41	contig_24	97.53		True
unknown
1158	1540	1081958	1081576	sa_ill_sa_contig41	contig_24	94.78		True
unknown
589	1151	1082527	1081965	sa_ill_sa_contig41	contig_24	93.25		True
unknown
497	577	1082619	1082539	sa_ill_sa_contig41	contig_24	92.59		True
unknown
38	1590	1677818	1676268	sa_ill_sa_contig8	contig_24	90.82		True
unknown
2985	3136	1678385	1678234	sa_ill_sa_contig41	contig_24	92.11		True
unknown
2614	2917	1678757	1678454	sa_ill_sa_contig41	contig_24	93.09		True
unknown
2099	2316	1679274	1679057	sa_ill_sa_contig41	contig_24	91.74		True
unknown
1871	2057	1679507	1679321	sa_ill_sa_contig41	contig_24	90.37		True
unknown
1559	1639	1679817	1679737	sa_ill_sa_contig41	contig_24	97.53		True
unknown
1158	1540	1680219	1679837	sa_ill_sa_contig41	contig_24	94.78		True
unknown
589	1151	1680788	1680226	sa_ill_sa_contig41	contig_24	93.25		True
unknown
497	577	1680880	1680800	sa_ill_sa_contig41	contig_24	92.59		True
unknown
38	1590	1782495	1780945	sa_ill_sa_contig8	contig_24	90.82		True
unknown
2985	3136	1783062	1782911	sa_ill_sa_contig41	contig_24	92.11		True
unknown
2614	2917	1783434	1783131	sa_ill_sa_contig41	contig_24	93.09		True
unknown
2099	2316	1783951	1783734	sa_ill_sa_contig41	contig_24	91.74		True
unknown
1871	2057	1784184	1783998	sa_ill_sa_contig41	contig_24	90.37		True
unknown
1559	1639	1784494	1784414	sa_ill_sa_contig41	contig_24	97.53		True
unknown
1158	1540	1784896	1784514	sa_ill_sa_contig41	contig_24	94.78		True
unknown
589	1151	1785465	1784903	sa_ill_sa_contig41	contig_24	93.25		True
unknown
497	577	1785557	1785477	sa_ill_sa_contig41	contig_24	92.59		True
unknown
CONTIG	contig_24	2992083	mis_unaligned
589	1095	65129	65635	sa_ill_sa_contig41	contig_31	95.66		True
unknown
1150	1543	65690	66083	sa_ill_sa_contig41	contig_31	90.61		True
unknown
2105	2299	66638	66832	sa_ill_sa_contig41	contig_31	93.33		True
unknown
2342	2421	66875	66954	sa_ill_sa_contig41	contig_31	90.0		True
unknown
3008	3122	67544	67658	sa_ill_sa_contig41	contig_31	91.3		True
unknown
471	545	68669	68743	sa_ill_sa_contig8	contig_31	98.67		True
unknown
567	826	68763	69022	sa_ill_sa_contig8	contig_31	91.54		True
unknown
589	1095	142220	142726	sa_ill_sa_contig41	contig_31	95.66		True
unknown
1150	1543	142781	143174	sa_ill_sa_contig41	contig_31	90.61		True
unknown
2105	2299	143729	143923	sa_ill_sa_contig41	contig_31	93.33		True
unknown
2342	2421	143966	144045	sa_ill_sa_contig41	contig_31	91.25		True
unknown
3008	3122	144635	144749	sa_ill_sa_contig41	contig_31	90.43		True
unknown
471	545	145565	145639	sa_ill_sa_contig8	contig_31	98.67		True
unknown
567	826	145659	145918	sa_ill_sa_contig8	contig_31	91.54		True
unknown
496	1095	177653	178252	sa_ill_sa_contig41	contig_31	93.33		True
unknown
1150	1543	178307	178700	sa_ill_sa_contig41	contig_31	90.61		True
unknown
2105	2299	179255	179449	sa_ill_sa_contig41	contig_31	93.33		True
unknown
2342	2421	179492	179571	sa_ill_sa_contig41	contig_31	90.0		True
unknown
3008	3122	180161	180275	sa_ill_sa_contig41	contig_31	91.3		True
unknown
471	545	181090	181164	sa_ill_sa_contig8	contig_31	98.67		True
unknown
567	826	181184	181443	sa_ill_sa_contig8	contig_31	91.54		True
unknown
567	826	842880	842621	sa_ill_sa_contig8	contig_31	91.54		True
unknown
471	545	842974	842900	sa_ill_sa_contig8	contig_31	98.67		True
unknown
3008	3122	844098	843984	sa_ill_sa_contig41	contig_31	91.3		True
unknown
2342	2421	844767	844688	sa_ill_sa_contig41	contig_31	90.0		True
unknown
2105	2299	845004	844810	sa_ill_sa_contig41	contig_31	93.33		True
unknown
1150	1543	845952	845559	sa_ill_sa_contig41	contig_31	90.61		True
unknown
589	1095	846513	846007	sa_ill_sa_contig41	contig_31	95.66		True
unknown
496	1095	1657014	1657613	sa_ill_sa_contig41	contig_31	93.33		True
unknown
1150	1543	1657668	1658061	sa_ill_sa_contig41	contig_31	90.61		True
unknown
2105	2299	1658616	1658810	sa_ill_sa_contig41	contig_31	93.33		True
unknown
2342	2421	1658853	1658932	sa_ill_sa_contig41	contig_31	90.0		True
unknown
3008	3122	1659522	1659636	sa_ill_sa_contig41	contig_31	91.3		True
unknown
38	231	1660018	1660211	sa_ill_sa_contig8	contig_31	91.24		True
unknown
471	545	1660461	1660535	sa_ill_sa_contig8	contig_31	98.67		True
unknown
567	826	1660555	1660814	sa_ill_sa_contig8	contig_31	91.54		True
unknown
CONTIG	contig_31	1947378	mis_unaligned
671	900	806962	807191	sa_ill_sa_contig41	contig_33	90.87		True
unknown
1309	1402	807600	807693	sa_ill_sa_contig41	contig_33	96.81		True
unknown
455	542	810345	810432	sa_ill_sa_contig8	contig_33	90.91		True
unknown
590	729	810478	810617	sa_ill_sa_contig8	contig_33	91.43		True
unknown
769	840	810656	810727	sa_ill_sa_contig8	contig_33	95.83		True
unknown
671	900	1473284	1473513	sa_ill_sa_contig41	contig_33	90.87		True
unknown
1309	1402	1473922	1474015	sa_ill_sa_contig41	contig_33	96.81		True
unknown
455	542	1476666	1476753	sa_ill_sa_contig8	contig_33	90.91		True
unknown
590	729	1476799	1476938	sa_ill_sa_contig8	contig_33	91.43		True
unknown
769	840	1476977	1477048	sa_ill_sa_contig8	contig_33	95.83		True
unknown
769	840	1993562	1993491	sa_ill_sa_contig8	contig_33	95.83		True
unknown
590	729	1993740	1993601	sa_ill_sa_contig8	contig_33	91.43		True
unknown
455	542	1993873	1993786	sa_ill_sa_contig8	contig_33	90.91		True
unknown
1309	1402	1996777	1996684	sa_ill_sa_contig41	contig_33	96.81		True
unknown
671	900	1997415	1997186	sa_ill_sa_contig41	contig_33	90.87		True
unknown
769	840	2088653	2088582	sa_ill_sa_contig8	contig_33	95.83		True
unknown
590	729	2088831	2088692	sa_ill_sa_contig8	contig_33	91.43		True
unknown
455	542	2088964	2088877	sa_ill_sa_contig8	contig_33	90.91		True
unknown
1309	1402	2091709	2091616	sa_ill_sa_contig41	contig_33	96.81		True
unknown
671	900	2092347	2092118	sa_ill_sa_contig41	contig_33	90.87		True
unknown
769	840	2243897	2243826	sa_ill_sa_contig8	contig_33	95.83		True
unknown
590	729	2244075	2243936	sa_ill_sa_contig8	contig_33	91.43		True
unknown
455	542	2244208	2244121	sa_ill_sa_contig8	contig_33	90.91		True
unknown
1309	1402	2247111	2247018	sa_ill_sa_contig41	contig_33	96.81		True
unknown
671	900	2247749	2247520	sa_ill_sa_contig41	contig_33	90.87		True
unknown
769	840	2286811	2286740	sa_ill_sa_contig8	contig_33	95.83		True
unknown
590	729	2286989	2286850	sa_ill_sa_contig8	contig_33	91.43		True
unknown
455	542	2287122	2287035	sa_ill_sa_contig8	contig_33	90.91		True
unknown
1309	1402	2289867	2289774	sa_ill_sa_contig41	contig_33	96.81		True
unknown
671	900	2290505	2290276	sa_ill_sa_contig41	contig_33	90.87		True
unknown
769	840	3036402	3036331	sa_ill_sa_contig8	contig_33	95.83		True
unknown
590	729	3036580	3036441	sa_ill_sa_contig8	contig_33	91.43		True
unknown
455	542	3036713	3036626	sa_ill_sa_contig8	contig_33	90.91		True
unknown
1309	1402	3039716	3039623	sa_ill_sa_contig41	contig_33	96.81		True
unknown
671	900	3040354	3040125	sa_ill_sa_contig41	contig_33	90.87		True
unknown
CONTIG	contig_33	4759001	mis_unaligned
671	900	304197	304426	sa_ill_sa_contig41	contig_34	90.87		True
unknown
1309	1402	304835	304928	sa_ill_sa_contig41	contig_34	96.81		True
unknown
455	542	307655	307742	sa_ill_sa_contig8	contig_34	90.91		True
unknown
590	709	307788	307907	sa_ill_sa_contig8	contig_34	93.33		True
unknown
769	841	307966	308038	sa_ill_sa_contig8	contig_34	95.89		True
unknown
671	900	1012564	1012793	sa_ill_sa_contig41	contig_34	90.87		True
unknown
1309	1402	1013202	1013295	sa_ill_sa_contig41	contig_34	96.81		True
unknown
455	542	1016028	1016115	sa_ill_sa_contig8	contig_34	90.91		True
unknown
590	709	1016161	1016280	sa_ill_sa_contig8	contig_34	93.33		True
unknown
769	841	1016339	1016411	sa_ill_sa_contig8	contig_34	95.89		True
unknown
769	841	1557526	1557454	sa_ill_sa_contig8	contig_34	95.89		True
unknown
590	709	1557704	1557585	sa_ill_sa_contig8	contig_34	93.33		True
unknown
455	542	1557837	1557750	sa_ill_sa_contig8	contig_34	90.91		True
unknown
1309	1402	1560580	1560487	sa_ill_sa_contig41	contig_34	96.81		True
unknown
671	900	1561218	1560989	sa_ill_sa_contig41	contig_34	90.87		True
unknown
769	841	1651152	1651080	sa_ill_sa_contig8	contig_34	95.89		True
unknown
590	709	1651330	1651211	sa_ill_sa_contig8	contig_34	93.33		True
unknown
455	542	1651463	1651376	sa_ill_sa_contig8	contig_34	90.91		True
unknown
1309	1402	1654300	1654207	sa_ill_sa_contig41	contig_34	96.81		True
unknown
671	900	1654938	1654709	sa_ill_sa_contig41	contig_34	90.87		True
unknown
769	841	1782279	1782207	sa_ill_sa_contig8	contig_34	95.89		True
unknown
590	709	1782457	1782338	sa_ill_sa_contig8	contig_34	93.33		True
unknown
455	542	1782590	1782503	sa_ill_sa_contig8	contig_34	90.91		True
unknown
1309	1402	1785333	1785240	sa_ill_sa_contig41	contig_34	96.81		True
unknown
671	900	1785971	1785742	sa_ill_sa_contig41	contig_34	90.87		True
unknown
769	841	1823682	1823610	sa_ill_sa_contig8	contig_34	95.89		True
unknown
590	709	1823860	1823741	sa_ill_sa_contig8	contig_34	93.33		True
unknown
455	542	1823993	1823906	sa_ill_sa_contig8	contig_34	90.91		True
unknown
1309	1402	1826736	1826643	sa_ill_sa_contig41	contig_34	96.81		True
unknown
671	900	1827373	1827144	sa_ill_sa_contig41	contig_34	90.87		True
unknown
769	841	2471520	2471448	sa_ill_sa_contig8	contig_34	95.89		True
unknown
590	709	2471698	2471579	sa_ill_sa_contig8	contig_34	93.33		True
unknown
455	542	2471831	2471744	sa_ill_sa_contig8	contig_34	90.91		True
unknown
1309	1402	2474666	2474573	sa_ill_sa_contig41	contig_34	96.81		True
unknown
671	900	2475304	2475075	sa_ill_sa_contig41	contig_34	90.87		True
unknown
CONTIG	contig_34	4766035	mis_unaligned
19874	19965	24677	24768	sa_ill_sa_contig15	contig_51	91.3		True
unknown
20204	20310	25007	25113	sa_ill_sa_contig15	contig_51	94.39		True
unknown
20351	20466	25157	25272	sa_ill_sa_contig15	contig_51	93.1		True
unknown
1136	1374	240970	240732	sa_ill_sa_contig8	contig_51	92.47		True
unknown
561	1110	241545	240996	sa_ill_sa_contig8	contig_51	94.73		True
unknown
437	551	241667	241553	sa_ill_sa_contig8	contig_51	96.52		True
unknown
38	431	242066	241673	sa_ill_sa_contig8	contig_51	90.61		True
unknown
3184	3302	242415	242297	sa_ill_sa_contig41	contig_51	94.12		True
unknown
3006	3134	242592	242464	sa_ill_sa_contig41	contig_51	93.8		True
unknown
2346	2414	243248	243180	sa_ill_sa_contig41	contig_51	95.65		True
unknown
2102	2316	243492	243278	sa_ill_sa_contig41	contig_51	95.35		True
unknown
1191	1538	244394	244047	sa_ill_sa_contig41	contig_51	95.11		True
unknown
497	1095	245088	244490	sa_ill_sa_contig41	contig_51	94.66		True
unknown
1136	1374	684093	683855	sa_ill_sa_contig8	contig_51	92.47		True
unknown
561	1110	684668	684119	sa_ill_sa_contig8	contig_51	94.73		True
unknown
437	551	684790	684676	sa_ill_sa_contig8	contig_51	96.52		True
unknown
38	431	685189	684796	sa_ill_sa_contig8	contig_51	90.61		True
unknown
3184	3302	685640	685522	sa_ill_sa_contig41	contig_51	94.12		True
unknown
3006	3134	685817	685689	sa_ill_sa_contig41	contig_51	93.8		True
unknown
2346	2414	686473	686405	sa_ill_sa_contig41	contig_51	95.65		True
unknown
2102	2316	686717	686503	sa_ill_sa_contig41	contig_51	95.35		True
unknown
1191	1538	687619	687272	sa_ill_sa_contig41	contig_51	95.11		True
unknown
497	1095	688313	687715	sa_ill_sa_contig41	contig_51	94.66		True
unknown
785	865	689334	689254	sa_ill_sa_contig51	contig_51	98.77		True
unknown
691	766	689418	689343	sa_ill_sa_contig51	contig_51	96.05		True
unknown
585	666	689522	689441	sa_ill_sa_contig51	contig_51	91.46		True
unknown
491	565	689608	689534	sa_ill_sa_contig51	contig_51	93.33		True
unknown
1136	1374	1303332	1303094	sa_ill_sa_contig8	contig_51	92.47		True
unknown
561	1110	1303907	1303358	sa_ill_sa_contig8	contig_51	94.73		True
unknown
437	551	1304029	1303915	sa_ill_sa_contig8	contig_51	96.52		True
unknown
38	431	1304428	1304035	sa_ill_sa_contig8	contig_51	90.61		True
unknown
3006	3124	1305056	1304938	sa_ill_sa_contig41	contig_51	96.64		True
unknown
2346	2414	1305712	1305644	sa_ill_sa_contig41	contig_51	95.65		True
unknown
2102	2316	1305956	1305742	sa_ill_sa_contig41	contig_51	95.35		True
unknown
