S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
46754	47071	3	320	pa_ill_pa_contig35	contig_2	98.43		True
1	191344	4366615	4557934	pa_ill_pa_contig13	contig_2	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
17	1142	4559060	4557935	pa_ill_pa_contig67	contig_2	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	86400	4559061	4645446	pa_ill_pa_contig25	contig_2	99.97		True
translocation
161	249467	4645447	4894740	pa_ill_pa_contig9	contig_2	99.98		True
fake: not a misassembly [fragmentation of reference genome]
1	2531	4897635	4895105	pa_ill_pa_contig53	contig_2	99.84		True
fake: not a misassembly [fragmentation of reference genome]
1	929	4898689	4897763	pa_ill_pa_contig72	contig_2	99.14		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	568	4899202	4898690	pa_ill_pa_contig78	contig_2	97.75		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3774	4899203	4902983	pa_ill_pa_contig47	contig_2	90.13		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	484	4903412	4902984	pa_ill_pa_contig84	contig_2	98.33		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	121067	5024469	4903413	pa_ill_pa_contig17	contig_2	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	56007	5024731	5080735	pa_ill_pa_contig32	contig_2	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	5081883	5080736	pa_ill_pa_contig64	contig_2	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
247199	542364	5377008	5081884	pa_ill_pa_contig2	contig_2	99.98		True
local misassembly
1	247083	5624057	5377009	pa_ill_pa_contig2	contig_2	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	484	5624058	5624486	pa_ill_pa_contig84	contig_2	98.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3774	5628260	5624487	pa_ill_pa_contig47	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	568	5628261	5628773	pa_ill_pa_contig78	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	929	5628774	5629703	pa_ill_pa_contig72	contig_2	98.39		True
fake: not a misassembly [fragmentation of reference genome]
1	2549	5629831	5632379	pa_ill_pa_contig52	contig_2	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	404310	6037007	5632738	pa_ill_pa_contig4	contig_2	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1413	6037008	6038365	pa_ill_pa_contig62	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	122468	6038366	6160819	pa_ill_pa_contig16	contig_2	99.98		True
fake: not a misassembly [fragmentation of reference genome]
1	53273	6214507	6161234	pa_ill_pa_contig33	contig_2	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	548	6215000	6214508	pa_ill_pa_contig79	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
41341	76514	6250168	6215001	pa_ill_pa_contig26	contig_2	99.97		True
local misassembly
1	41228	6291391	6250169	pa_ill_pa_contig26	contig_2	99.97		True
translocation
56	770	6292100	6291392	pa_ill_pa_contig20	contig_2	90.05		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5507	6297552	6292101	pa_ill_pa_contig45	contig_2	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	68413	6297553	6365958	pa_ill_pa_contig27	contig_2	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5658	6371560	6365959	pa_ill_pa_contig44	contig_2	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	87995	6459543	6371561	pa_ill_pa_contig24	contig_2	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1142	6459544	6460630	pa_ill_pa_contig67	contig_2	99.75		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	294591	6460631	6755195	pa_ill_pa_contig5	contig_2	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	872	6755196	6756012	pa_ill_pa_contig73	contig_2	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	35650	6756013	6791659	pa_ill_pa_contig37	contig_2	99.97		True
CONTIG	contig_2	6791659	misassembled
4882	5195	806745	806432	pa_ill_pa_contig44	contig_92	96.18		True
unknown
4268	4718	807359	806909	pa_ill_pa_contig44	contig_92	92.68		True
unknown
4118	4233	807512	807397	pa_ill_pa_contig44	contig_92	93.1		True
unknown
3453	3662	808179	807970	pa_ill_pa_contig44	contig_92	93.81		True
unknown
3374	3442	808257	808189	pa_ill_pa_contig44	contig_92	92.75		True
unknown
2892	3062	808743	808573	pa_ill_pa_contig44	contig_92	91.23		True
unknown
2687	2798	808957	808846	pa_ill_pa_contig44	contig_92	91.07		True
unknown
1975	2060	809550	809465	pa_ill_pa_contig44	contig_92	91.86		True
unknown
1813	1967	809712	809558	pa_ill_pa_contig44	contig_92	92.26		True
unknown
1660	1760	809865	809765	pa_ill_pa_contig44	contig_92	94.06		True
unknown
1375	1650	810150	809875	pa_ill_pa_contig44	contig_92	93.48		True
unknown
995	1106	810530	810419	pa_ill_pa_contig44	contig_92	91.07		True
unknown
529	593	811002	810938	pa_ill_pa_contig44	contig_92	98.46		True
unknown
4894	5195	1472900	1472599	pa_ill_pa_contig44	contig_92	96.36		True
unknown
4268	4718	1473525	1473075	pa_ill_pa_contig44	contig_92	92.68		True
unknown
4118	4233	1473678	1473563	pa_ill_pa_contig44	contig_92	93.1		True
unknown
3453	3662	1474345	1474136	pa_ill_pa_contig44	contig_92	93.81		True
unknown
3374	3442	1474423	1474355	pa_ill_pa_contig44	contig_92	92.75		True
unknown
2892	3062	1474909	1474739	pa_ill_pa_contig44	contig_92	91.23		True
unknown
2687	2769	1475122	1475040	pa_ill_pa_contig44	contig_92	93.98		True
unknown
1975	2060	1475715	1475630	pa_ill_pa_contig44	contig_92	91.86		True
unknown
1813	1967	1475877	1475723	pa_ill_pa_contig44	contig_92	92.26		True
unknown
1660	1760	1476030	1475930	pa_ill_pa_contig44	contig_92	94.06		True
unknown
1375	1650	1476315	1476040	pa_ill_pa_contig44	contig_92	93.48		True
unknown
995	1106	1476694	1476583	pa_ill_pa_contig44	contig_92	91.07		True
unknown
529	593	1477166	1477102	pa_ill_pa_contig44	contig_92	98.46		True
unknown
529	593	1992058	1992122	pa_ill_pa_contig44	contig_92	98.46		True
unknown
995	1106	1992530	1992641	pa_ill_pa_contig44	contig_92	91.07		True
unknown
1375	1650	1992910	1993185	pa_ill_pa_contig44	contig_92	93.48		True
unknown
1660	1760	1993195	1993295	pa_ill_pa_contig44	contig_92	94.06		True
unknown
1813	1967	1993348	1993502	pa_ill_pa_contig44	contig_92	92.26		True
unknown
1975	2060	1993510	1993595	pa_ill_pa_contig44	contig_92	91.86		True
unknown
2687	2798	1994262	1994373	pa_ill_pa_contig44	contig_92	91.07		True
unknown
2892	3062	1994476	1994646	pa_ill_pa_contig44	contig_92	91.23		True
unknown
3374	3442	1994962	1995030	pa_ill_pa_contig44	contig_92	92.75		True
unknown
3453	3662	1995040	1995249	pa_ill_pa_contig44	contig_92	93.81		True
unknown
4118	4233	1995707	1995822	pa_ill_pa_contig44	contig_92	93.1		True
unknown
4268	4718	1995860	1996310	pa_ill_pa_contig44	contig_92	92.68		True
unknown
4882	5195	1996474	1996787	pa_ill_pa_contig44	contig_92	96.18		True
unknown
529	593	2087133	2087197	pa_ill_pa_contig44	contig_92	98.46		True
unknown
995	1106	2087605	2087716	pa_ill_pa_contig44	contig_92	91.07		True
unknown
1230	1345	2087842	2087957	pa_ill_pa_contig44	contig_92	91.38		True
unknown
1375	1650	2087987	2088262	pa_ill_pa_contig44	contig_92	93.48		True
unknown
1660	1760	2088272	2088372	pa_ill_pa_contig44	contig_92	94.06		True
unknown
1813	1967	2088425	2088579	pa_ill_pa_contig44	contig_92	92.26		True
unknown
1975	2060	2088587	2088672	pa_ill_pa_contig44	contig_92	91.86		True
unknown
2687	2798	2089179	2089290	pa_ill_pa_contig44	contig_92	91.07		True
unknown
2892	3062	2089393	2089563	pa_ill_pa_contig44	contig_92	91.23		True
unknown
3374	3442	2089879	2089947	pa_ill_pa_contig44	contig_92	92.75		True
unknown
3453	3662	2089957	2090166	pa_ill_pa_contig44	contig_92	93.81		True
unknown
4268	4718	2090775	2091225	pa_ill_pa_contig44	contig_92	92.68		True
unknown
4882	5195	2091389	2091702	pa_ill_pa_contig44	contig_92	96.18		True
unknown
529	593	2242356	2242420	pa_ill_pa_contig44	contig_92	98.46		True
unknown
995	1106	2242828	2242939	pa_ill_pa_contig44	contig_92	91.07		True
unknown
1375	1566	2243207	2243398	pa_ill_pa_contig44	contig_92	93.75		True
unknown
1567	1650	2243402	2243485	pa_ill_pa_contig44	contig_92	92.86		True
unknown
1660	1760	2243495	2243595	pa_ill_pa_contig44	contig_92	94.06		True
unknown
1813	1967	2243648	2243802	pa_ill_pa_contig44	contig_92	92.26		True
unknown
1975	2060	2243810	2243895	pa_ill_pa_contig44	contig_92	91.86		True
unknown
2687	2769	2244562	2244644	pa_ill_pa_contig44	contig_92	93.98		True
unknown
2892	3014	2244775	2244897	pa_ill_pa_contig44	contig_92	90.24		True
unknown
3374	3442	2245260	2245328	pa_ill_pa_contig44	contig_92	92.75		True
unknown
3453	3662	2245338	2245547	pa_ill_pa_contig44	contig_92	93.33		True
unknown
4118	4233	2246005	2246120	pa_ill_pa_contig44	contig_92	93.1		True
unknown
4268	4718	2246158	2246608	pa_ill_pa_contig44	contig_92	92.68		True
unknown
4882	5195	2246772	2247085	pa_ill_pa_contig44	contig_92	96.18		True
unknown
529	593	2285264	2285328	pa_ill_pa_contig44	contig_92	98.46		True
unknown
995	1106	2285736	2285847	pa_ill_pa_contig44	contig_92	91.07		True
unknown
1375	1650	2286116	2286391	pa_ill_pa_contig44	contig_92	93.48		True
unknown
1660	1760	2286401	2286501	pa_ill_pa_contig44	contig_92	94.06		True
unknown
1813	1967	2286554	2286708	pa_ill_pa_contig44	contig_92	92.26		True
unknown
1975	2060	2286716	2286801	pa_ill_pa_contig44	contig_92	91.86		True
unknown
2687	2798	2287309	2287420	pa_ill_pa_contig44	contig_92	91.07		True
unknown
2892	3062	2287523	2287693	pa_ill_pa_contig44	contig_92	91.23		True
unknown
3374	3442	2288009	2288077	pa_ill_pa_contig44	contig_92	92.75		True
unknown
3453	3662	2288087	2288296	pa_ill_pa_contig44	contig_92	93.33		True
unknown
4118	4233	2288754	2288869	pa_ill_pa_contig44	contig_92	93.1		True
unknown
4268	4718	2288907	2289357	pa_ill_pa_contig44	contig_92	92.68		True
unknown
4882	5195	2289521	2289834	pa_ill_pa_contig44	contig_92	96.18		True
unknown
529	593	3034718	3034782	pa_ill_pa_contig44	contig_92	98.46		True
unknown
995	1106	3035190	3035301	pa_ill_pa_contig44	contig_92	91.07		True
unknown
1375	1536	3035569	3035730	pa_ill_pa_contig44	contig_92	93.21		True
unknown
1542	1650	3035736	3035844	pa_ill_pa_contig44	contig_92	90.83		True
unknown
1660	1760	3035854	3035954	pa_ill_pa_contig44	contig_92	94.06		True
unknown
1813	1967	3036007	3036161	pa_ill_pa_contig44	contig_92	92.26		True
unknown
1975	2060	3036169	3036254	pa_ill_pa_contig44	contig_92	91.86		True
unknown
3374	3442	3037719	3037787	pa_ill_pa_contig44	contig_92	92.75		True
unknown
3453	3662	3037797	3038006	pa_ill_pa_contig44	contig_92	93.81		True
unknown
4118	4233	3038464	3038579	pa_ill_pa_contig44	contig_92	93.1		True
unknown
4268	4718	3038617	3039067	pa_ill_pa_contig44	contig_92	92.68		True
unknown
4882	5195	3039231	3039544	pa_ill_pa_contig44	contig_92	96.18		True
unknown
CONTIG	contig_92	4757851	mis_unaligned
4882	5195	304422	304109	pa_ill_pa_contig44	contig_93	96.18		True
unknown
4268	4814	305035	304489	pa_ill_pa_contig44	contig_93	91.59		True
unknown
4118	4231	305188	305075	pa_ill_pa_contig44	contig_93	93.86		True
unknown
3453	3662	305853	305644	pa_ill_pa_contig44	contig_93	93.81		True
unknown
3374	3442	305931	305863	pa_ill_pa_contig44	contig_93	94.2		True
unknown
2687	2800	306629	306516	pa_ill_pa_contig44	contig_93	91.23		True
unknown
1975	2060	307301	307216	pa_ill_pa_contig44	contig_93	91.86		True
unknown
1813	1967	307463	307309	pa_ill_pa_contig44	contig_93	92.26		True
unknown
1375	1536	307901	307740	pa_ill_pa_contig44	contig_93	93.83		True
unknown
997	1158	308279	308118	pa_ill_pa_contig44	contig_93	90.12		True
unknown
529	593	308753	308689	pa_ill_pa_contig44	contig_93	98.46		True
unknown
4882	5195	1012670	1012357	pa_ill_pa_contig44	contig_93	96.18		True
unknown
4268	4831	1013284	1012721	pa_ill_pa_contig44	contig_93	90.96		True
unknown
4118	4231	1013437	1013324	pa_ill_pa_contig44	contig_93	93.86		True
unknown
3453	3662	1014102	1013893	pa_ill_pa_contig44	contig_93	93.81		True
unknown
3374	3442	1014180	1014112	pa_ill_pa_contig44	contig_93	94.2		True
unknown
2687	2800	1014878	1014765	pa_ill_pa_contig44	contig_93	91.23		True
unknown
1975	2060	1015556	1015471	pa_ill_pa_contig44	contig_93	91.86		True
unknown
1813	1967	1015718	1015564	pa_ill_pa_contig44	contig_93	92.26		True
unknown
1375	1536	1016156	1015995	pa_ill_pa_contig44	contig_93	93.83		True
unknown
997	1158	1016533	1016372	pa_ill_pa_contig44	contig_93	90.12		True
unknown
529	593	1017007	1016943	pa_ill_pa_contig44	contig_93	98.46		True
unknown
529	593	1555926	1555990	pa_ill_pa_contig44	contig_93	98.46		True
unknown
997	1158	1556400	1556561	pa_ill_pa_contig44	contig_93	90.12		True
unknown
1375	1536	1556777	1556938	pa_ill_pa_contig44	contig_93	93.83		True
unknown
1813	1967	1557215	1557369	pa_ill_pa_contig44	contig_93	92.26		True
unknown
1975	2060	1557377	1557462	pa_ill_pa_contig44	contig_93	91.86		True
unknown
2687	2800	1557972	1558085	pa_ill_pa_contig44	contig_93	91.23		True
unknown
2892	3062	1558186	1558356	pa_ill_pa_contig44	contig_93	91.23		True
unknown
3374	3442	1558671	1558739	pa_ill_pa_contig44	contig_93	94.2		True
unknown
3453	3662	1558749	1558958	pa_ill_pa_contig44	contig_93	93.81		True
unknown
4118	4231	1559414	1559527	pa_ill_pa_contig44	contig_93	93.86		True
unknown
4268	4718	1559567	1560017	pa_ill_pa_contig44	contig_93	92.68		True
unknown
4882	5195	1560181	1560494	pa_ill_pa_contig44	contig_93	96.18		True
unknown
529	593	1649533	1649597	pa_ill_pa_contig44	contig_93	98.46		True
unknown
997	1143	1650007	1650153	pa_ill_pa_contig44	contig_93	90.48		True
unknown
1375	1536	1650383	1650544	pa_ill_pa_contig44	contig_93	93.83		True
unknown
1813	1967	1650821	1650975	pa_ill_pa_contig44	contig_93	92.26		True
unknown
1975	2060	1650983	1651068	pa_ill_pa_contig44	contig_93	91.86		True
unknown
2687	2800	1651669	1651782	pa_ill_pa_contig44	contig_93	91.23		True
unknown
2892	3062	1651883	1652053	pa_ill_pa_contig44	contig_93	91.23		True
unknown
3374	3442	1652367	1652435	pa_ill_pa_contig44	contig_93	94.2		True
unknown
3453	3662	1652445	1652654	pa_ill_pa_contig44	contig_93	93.81		True
unknown
4118	4231	1653110	1653223	pa_ill_pa_contig44	contig_93	93.86		True
unknown
4268	4385	1653263	1653380	pa_ill_pa_contig44	contig_93	94.92		True
unknown
4391	4831	1653388	1653828	pa_ill_pa_contig44	contig_93	90.25		True
unknown
4882	5195	1653879	1654192	pa_ill_pa_contig44	contig_93	96.18		True
unknown
529	593	1780640	1780704	pa_ill_pa_contig44	contig_93	98.46		True
unknown
997	1158	1781114	1781275	pa_ill_pa_contig44	contig_93	90.12		True
unknown
1375	1536	1781491	1781652	pa_ill_pa_contig44	contig_93	93.83		True
unknown
1813	1967	1781929	1782083	pa_ill_pa_contig44	contig_93	92.26		True
unknown
1975	2060	1782091	1782176	pa_ill_pa_contig44	contig_93	91.86		True
unknown
2687	2800	1782686	1782799	pa_ill_pa_contig44	contig_93	91.23		True
unknown
2892	3062	1782900	1783070	pa_ill_pa_contig44	contig_93	91.23		True
unknown
3374	3442	1783384	1783452	pa_ill_pa_contig44	contig_93	94.2		True
unknown
3453	3662	1783462	1783671	pa_ill_pa_contig44	contig_93	93.81		True
unknown
4118	4231	1784126	1784239	pa_ill_pa_contig44	contig_93	93.86		True
unknown
4268	4718	1784279	1784729	pa_ill_pa_contig44	contig_93	92.68		True
unknown
4882	5195	1784893	1785206	pa_ill_pa_contig44	contig_93	96.18		True
unknown
529	593	1822027	1822091	pa_ill_pa_contig44	contig_93	98.46		True
unknown
997	1158	1822501	1822662	pa_ill_pa_contig44	contig_93	90.12		True
unknown
1376	1536	1822878	1823038	pa_ill_pa_contig44	contig_93	93.79		True
unknown
1813	1967	1823315	1823469	pa_ill_pa_contig44	contig_93	92.26		True
unknown
1975	2060	1823477	1823562	pa_ill_pa_contig44	contig_93	91.86		True
unknown
2687	2800	1824072	1824185	pa_ill_pa_contig44	contig_93	91.23		True
unknown
2892	3062	1824286	1824456	pa_ill_pa_contig44	contig_93	91.23		True
unknown
3374	3442	1824770	1824838	pa_ill_pa_contig44	contig_93	94.2		True
unknown
