S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
46754	47071	3	320	pa_ill_pa_contig35	contig_108	98.43		True
56	893	1308918	1309755	pa_ill_pa_contig63	contig_108	100.0		True
translocation
56	1405	1311105	1309756	pa_ill_pa_contig12	contig_108	90.74		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1437	1311106	1312542	pa_ill_pa_contig61	contig_108	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	21904	1312543	1334446	pa_ill_pa_contig41	contig_108	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	868	1335974	1335101	pa_ill_pa_contig74	contig_108	98.4		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	506	1335975	1336425	pa_ill_pa_contig83	contig_108	95.37		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	2514	1338884	1336426	pa_ill_pa_contig54	contig_108	99.68		True
indel: indel (> 5bp) [fragmentation of reference genome]
132	56432	1395184	1338885	pa_ill_pa_contig31	contig_108	99.93		True
local misassembly
3	591	1395796	1395208	pa_ill_pa_contig31	contig_108	94.06		True
local misassembly [fragmentation of reference genome]
1	483	1396771	1397253	pa_ill_pa_contig14	contig_108	97.57		True
local misassembly
1	187635	1397254	1584889	pa_ill_pa_contig14	contig_108	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	123	1584936	1585058	pa_ill_pa_contig7	contig_108	99.19		True
local misassembly
1	77	1585278	1585354	pa_ill_pa_contig7	contig_108	98.7		True
local misassembly
1	265097	1585734	1850831	pa_ill_pa_contig7	contig_108	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	1538	1851282	1852819	pa_ill_pa_contig60	contig_108	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	3511	1856702	1853192	pa_ill_pa_contig49	contig_108	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	38146	1857291	1895436	pa_ill_pa_contig36	contig_108	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5658	1895437	1901040	pa_ill_pa_contig44	contig_108	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	61716	1901041	1962756	pa_ill_pa_contig29	contig_108	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1142	1963843	1962757	pa_ill_pa_contig67	contig_108	99.08		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	847683	2811533	1963844	pa_ill_pa_contig1	contig_108	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	2207	2811534	2813685	pa_ill_pa_contig55	contig_108	99.5		True
fake: not a misassembly [fragmentation of reference genome]
1	47071	2861435	2814364	pa_ill_pa_contig35	contig_108	99.99		True
translocation
2917	3517	2861436	2862036	pa_ill_pa_contig6	contig_108	94.81		True
relocation, inconsistency = -3525
1	266935	2862045	3128980	pa_ill_pa_contig6	contig_108	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	111212	3240190	3128981	pa_ill_pa_contig20	contig_108	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5452	3245587	3240191	pa_ill_pa_contig45	contig_108	99.47		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	118702	3245588	3364281	pa_ill_pa_contig19	contig_108	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	3364282	3364773	pa_ill_pa_contig80	contig_108	99.34		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	3366010	3364774	pa_ill_pa_contig65	contig_108	99.68		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	889	3366899	3366011	pa_ill_pa_contig71	contig_108	98.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	702	3366900	3367546	pa_ill_pa_contig8	contig_108	99.05		True
translocation
1	23992	3367547	3391538	pa_ill_pa_contig40	contig_108	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1413	3391539	3392896	pa_ill_pa_contig62	contig_108	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	56682	3392897	3449579	pa_ill_pa_contig30	contig_108	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	872	3449580	3450396	pa_ill_pa_contig73	contig_108	97.63		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	204999	3655279	3450397	pa_ill_pa_contig12	contig_108	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1437	3655280	3656661	pa_ill_pa_contig61	contig_108	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	106796	3656662	3763457	pa_ill_pa_contig21	contig_108	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	3764605	3763458	pa_ill_pa_contig64	contig_108	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	34328	3764606	3798933	pa_ill_pa_contig15	contig_108	99.86		True
local misassembly
34236	173697	3798934	3938474	pa_ill_pa_contig15	contig_108	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	690	3938475	3939109	pa_ill_pa_contig76	contig_108	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	1028	3940252	3939225	pa_ill_pa_contig68	contig_108	99.81		True
fake: not a misassembly [fragmentation of reference genome]
1	592	3941011	3941602	pa_ill_pa_contig77	contig_108	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	690	3941603	3942292	pa_ill_pa_contig76	contig_108	99.86		True
fake: not a misassembly [fragmentation of reference genome]
56	1028	3943380	3942408	pa_ill_pa_contig68	contig_108	99.51		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1661	3944986	3943381	pa_ill_pa_contig59	contig_108	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1627	3944987	3946613	pa_ill_pa_contig58	contig_108	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	4971	3946614	3951584	pa_ill_pa_contig46	contig_108	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1627	3951585	3953157	pa_ill_pa_contig58	contig_108	99.7		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3238	3953158	3956395	pa_ill_pa_contig50	contig_108	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	799	3956396	3957139	pa_ill_pa_contig75	contig_108	99.12		True
fake: not a misassembly [fragmentation of reference genome]
1	6148	3963975	3957829	pa_ill_pa_contig43	contig_108	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	799	3963976	3964719	pa_ill_pa_contig75	contig_108	98.62		True
fake: not a misassembly [fragmentation of reference genome]
1	68331	3965409	4033741	pa_ill_pa_contig28	contig_108	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	930	4033742	4034616	pa_ill_pa_contig69	contig_108	98.48		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	30768	4065384	4034617	pa_ill_pa_contig38	contig_108	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
1235	3667	4067817	4065385	pa_ill_pa_contig48	contig_108	99.4		True
local misassembly
56	1079	4068996	4067973	pa_ill_pa_contig48	contig_108	99.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	6590	4068997	4075586	pa_ill_pa_contig42	contig_108	99.79		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3009	4078540	4075587	pa_ill_pa_contig51	contig_108	99.28		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	26794	4078541	4105334	pa_ill_pa_contig39	contig_108	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	548	4105827	4105335	pa_ill_pa_contig79	contig_108	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	258570	4364395	4105828	pa_ill_pa_contig8	contig_108	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	889	4364396	4365229	pa_ill_pa_contig71	contig_108	99.36		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	4365230	4366466	pa_ill_pa_contig65	contig_108	95.64		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	4366958	4366467	pa_ill_pa_contig80	contig_108	99.17		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	191344	4366959	4558281	pa_ill_pa_contig13	contig_108	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
17	1142	4559407	4558282	pa_ill_pa_contig67	contig_108	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	86400	4559408	4645805	pa_ill_pa_contig25	contig_108	99.99		True
translocation
161	249467	4645806	4895114	pa_ill_pa_contig9	contig_108	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	2531	4898009	4895479	pa_ill_pa_contig53	contig_108	99.84		True
fake: not a misassembly [fragmentation of reference genome]
1	929	4899066	4898137	pa_ill_pa_contig72	contig_108	99.25		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	568	4899579	4899067	pa_ill_pa_contig78	contig_108	97.75		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3774	4899580	4903359	pa_ill_pa_contig47	contig_108	90.15		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	484	4903789	4903360	pa_ill_pa_contig84	contig_108	98.15		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	121067	5024858	4903790	pa_ill_pa_contig17	contig_108	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	56007	5025120	5081126	pa_ill_pa_contig32	contig_108	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	5082274	5081127	pa_ill_pa_contig64	contig_108	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
247199	542364	5377439	5082275	pa_ill_pa_contig2	contig_108	99.99		True
local misassembly
1	247083	5624524	5377440	pa_ill_pa_contig2	contig_108	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	484	5624525	5624954	pa_ill_pa_contig84	contig_108	98.33		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3774	5628729	5624955	pa_ill_pa_contig47	contig_108	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	568	5628730	5629242	pa_ill_pa_contig78	contig_108	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	929	5629243	5630172	pa_ill_pa_contig72	contig_108	98.39		True
fake: not a misassembly [fragmentation of reference genome]
1	2549	5630300	5632848	pa_ill_pa_contig52	contig_108	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	404310	6037514	5633207	pa_ill_pa_contig4	contig_108	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1413	6037515	6038872	pa_ill_pa_contig62	contig_108	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	122468	6038873	6161341	pa_ill_pa_contig16	contig_108	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	53273	6215028	6161756	pa_ill_pa_contig33	contig_108	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	548	6215521	6215029	pa_ill_pa_contig79	contig_108	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
41341	76514	6250693	6215522	pa_ill_pa_contig26	contig_108	99.98		True
local misassembly
1	41228	6291922	6250694	pa_ill_pa_contig26	contig_108	99.99		True
translocation
56	770	6292631	6291923	pa_ill_pa_contig20	contig_108	90.05		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5507	6298084	6292632	pa_ill_pa_contig45	contig_108	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	68413	6298085	6366496	pa_ill_pa_contig27	contig_108	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5658	6372103	6366497	pa_ill_pa_contig44	contig_108	99.91		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	87995	6460099	6372104	pa_ill_pa_contig24	contig_108	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1142	6460100	6461186	pa_ill_pa_contig67	contig_108	99.75		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	294591	6461187	6755775	pa_ill_pa_contig5	contig_108	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	872	6755776	6756592	pa_ill_pa_contig73	contig_108	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	35650	6756593	6792242	pa_ill_pa_contig37	contig_108	100.0		True
CONTIG	contig_108	6792242	misassembled
4882	5195	807214	806901	pa_ill_pa_contig44	contig_87	96.18		True
unknown
4268	4718	807828	807378	pa_ill_pa_contig44	contig_87	92.68		True
unknown
4118	4233	807981	807866	pa_ill_pa_contig44	contig_87	93.1		True
unknown
3453	3662	808635	808426	pa_ill_pa_contig44	contig_87	93.81		True
unknown
3374	3442	808713	808645	pa_ill_pa_contig44	contig_87	92.75		True
unknown
2892	3062	809199	809029	pa_ill_pa_contig44	contig_87	91.23		True
unknown
2687	2798	809413	809302	pa_ill_pa_contig44	contig_87	91.07		True
unknown
1975	2060	810006	809921	pa_ill_pa_contig44	contig_87	91.86		True
unknown
1813	1967	810168	810014	pa_ill_pa_contig44	contig_87	92.26		True
unknown
1660	1760	810321	810221	pa_ill_pa_contig44	contig_87	94.06		True
unknown
1375	1650	810606	810331	pa_ill_pa_contig44	contig_87	93.48		True
unknown
995	1106	810986	810875	pa_ill_pa_contig44	contig_87	91.07		True
unknown
529	593	811458	811394	pa_ill_pa_contig44	contig_87	98.46		True
unknown
4882	5195	1473527	1473214	pa_ill_pa_contig44	contig_87	96.18		True
unknown
4268	4718	1474141	1473691	pa_ill_pa_contig44	contig_87	92.68		True
unknown
4118	4233	1474294	1474179	pa_ill_pa_contig44	contig_87	93.1		True
unknown
3453	3662	1474961	1474752	pa_ill_pa_contig44	contig_87	93.81		True
unknown
3374	3442	1475039	1474971	pa_ill_pa_contig44	contig_87	92.75		True
unknown
2892	3062	1475525	1475355	pa_ill_pa_contig44	contig_87	91.23		True
unknown
2687	2798	1475739	1475628	pa_ill_pa_contig44	contig_87	91.07		True
unknown
1975	2060	1476332	1476247	pa_ill_pa_contig44	contig_87	91.86		True
unknown
1813	1967	1476494	1476340	pa_ill_pa_contig44	contig_87	92.26		True
unknown
1660	1737	1476648	1476571	pa_ill_pa_contig44	contig_87	92.31		True
unknown
1375	1650	1476933	1476658	pa_ill_pa_contig44	contig_87	93.48		True
unknown
995	1106	1477313	1477202	pa_ill_pa_contig44	contig_87	91.07		True
unknown
529	593	1477785	1477721	pa_ill_pa_contig44	contig_87	98.46		True
unknown
529	593	1992728	1992792	pa_ill_pa_contig44	contig_87	98.46		True
unknown
995	1106	1993200	1993311	pa_ill_pa_contig44	contig_87	91.07		True
unknown
1375	1650	1993580	1993855	pa_ill_pa_contig44	contig_87	93.48		True
unknown
1660	1737	1993865	1993942	pa_ill_pa_contig44	contig_87	92.31		True
unknown
1813	1967	1994019	1994173	pa_ill_pa_contig44	contig_87	92.26		True
unknown
1975	2060	1994181	1994266	pa_ill_pa_contig44	contig_87	91.86		True
unknown
2687	2798	1994933	1995044	pa_ill_pa_contig44	contig_87	91.07		True
unknown
2892	3062	1995147	1995317	pa_ill_pa_contig44	contig_87	91.23		True
unknown
3374	3442	1995633	1995701	pa_ill_pa_contig44	contig_87	92.75		True
unknown
3556	3662	1995807	1995913	pa_ill_pa_contig44	contig_87	92.52		True
unknown
4118	4233	1996371	1996486	pa_ill_pa_contig44	contig_87	93.1		True
unknown
4268	4718	1996524	1996974	pa_ill_pa_contig44	contig_87	92.68		True
unknown
4882	5195	1997138	1997451	pa_ill_pa_contig44	contig_87	96.18		True
unknown
529	593	2087811	2087875	pa_ill_pa_contig44	contig_87	98.46		True
unknown
995	1106	2088283	2088394	pa_ill_pa_contig44	contig_87	91.07		True
unknown
1375	1650	2088663	2088938	pa_ill_pa_contig44	contig_87	93.48		True
unknown
1660	1737	2088948	2089025	pa_ill_pa_contig44	contig_87	92.31		True
unknown
1813	1967	2089102	2089256	pa_ill_pa_contig44	contig_87	92.26		True
unknown
1975	2060	2089264	2089349	pa_ill_pa_contig44	contig_87	91.86		True
unknown
2687	2798	2089857	2089968	pa_ill_pa_contig44	contig_87	91.07		True
unknown
2892	3062	2090071	2090241	pa_ill_pa_contig44	contig_87	91.23		True
unknown
3374	3442	2090557	2090625	pa_ill_pa_contig44	contig_87	92.75		True
unknown
3453	3662	2090635	2090844	pa_ill_pa_contig44	contig_87	93.81		True
unknown
4118	4233	2091302	2091417	pa_ill_pa_contig44	contig_87	93.1		True
unknown
4268	4718	2091455	2091905	pa_ill_pa_contig44	contig_87	92.68		True
unknown
4882	5195	2092069	2092382	pa_ill_pa_contig44	contig_87	96.18		True
unknown
529	593	2243052	2243116	pa_ill_pa_contig44	contig_87	98.46		True
unknown
995	1106	2243524	2243635	pa_ill_pa_contig44	contig_87	91.07		True
unknown
1375	1650	2243904	2244179	pa_ill_pa_contig44	contig_87	93.48		True
unknown
1660	1760	2244189	2244289	pa_ill_pa_contig44	contig_87	94.06		True
unknown
1813	1967	2244342	2244496	pa_ill_pa_contig44	contig_87	92.26		True
unknown
1975	2060	2244504	2244589	pa_ill_pa_contig44	contig_87	91.86		True
unknown
2687	2798	2245256	2245367	pa_ill_pa_contig44	contig_87	91.07		True
unknown
2892	3062	2245470	2245640	pa_ill_pa_contig44	contig_87	91.23		True
unknown
3374	3442	2245956	2246024	pa_ill_pa_contig44	contig_87	92.75		True
unknown
3453	3662	2246034	2246243	pa_ill_pa_contig44	contig_87	93.33		True
unknown
4118	4233	2246701	2246816	pa_ill_pa_contig44	contig_87	93.1		True
unknown
4268	4718	2246854	2247304	pa_ill_pa_contig44	contig_87	92.68		True
unknown
4882	5195	2247467	2247780	pa_ill_pa_contig44	contig_87	96.18		True
unknown
529	593	2285965	2286029	pa_ill_pa_contig44	contig_87	98.46		True
unknown
995	1106	2286437	2286548	pa_ill_pa_contig44	contig_87	91.07		True
unknown
1375	1650	2286817	2287092	pa_ill_pa_contig44	contig_87	93.48		True
unknown
1660	1737	2287102	2287179	pa_ill_pa_contig44	contig_87	92.31		True
unknown
1813	1967	2287256	2287410	pa_ill_pa_contig44	contig_87	92.26		True
unknown
1975	2060	2287418	2287503	pa_ill_pa_contig44	contig_87	91.86		True
unknown
2687	2798	2288011	2288122	pa_ill_pa_contig44	contig_87	91.07		True
unknown
2892	3062	2288225	2288395	pa_ill_pa_contig44	contig_87	91.23		True
unknown
3374	3442	2288711	2288779	pa_ill_pa_contig44	contig_87	92.75		True
unknown
3453	3662	2288789	2288998	pa_ill_pa_contig44	contig_87	93.33		True
unknown
4118	4233	2289456	2289571	pa_ill_pa_contig44	contig_87	93.1		True
unknown
4268	4718	2289609	2290059	pa_ill_pa_contig44	contig_87	92.68		True
unknown
4882	5195	2290223	2290536	pa_ill_pa_contig44	contig_87	96.18		True
unknown
529	593	3035535	3035599	pa_ill_pa_contig44	contig_87	98.46		True
unknown
995	1106	3036007	3036118	pa_ill_pa_contig44	contig_87	91.07		True
unknown
1375	1536	3036386	3036547	pa_ill_pa_contig44	contig_87	93.21		True
unknown
1542	1650	3036553	3036661	pa_ill_pa_contig44	contig_87	90.83		True
unknown
1660	1760	3036671	3036771	pa_ill_pa_contig44	contig_87	94.06		True
unknown
1813	1967	3036824	3036978	pa_ill_pa_contig44	contig_87	92.26		True
unknown
1975	2060	3036986	3037071	pa_ill_pa_contig44	contig_87	91.86		True
unknown
3374	3442	3038538	3038606	pa_ill_pa_contig44	contig_87	92.75		True
unknown
3453	3662	3038616	3038825	pa_ill_pa_contig44	contig_87	93.81		True
unknown
4118	4233	3039283	3039398	pa_ill_pa_contig44	contig_87	93.1		True
unknown
4268	4718	3039436	3039886	pa_ill_pa_contig44	contig_87	92.68		True
unknown
4882	5195	3040050	3040363	pa_ill_pa_contig44	contig_87	96.18		True
unknown
CONTIG	contig_87	4758924	mis_unaligned
4882	5195	304368	304055	pa_ill_pa_contig44	contig_88	96.18		True
unknown
4268	4814	304981	304435	pa_ill_pa_contig44	contig_88	91.59		True
unknown
4118	4231	305134	305021	pa_ill_pa_contig44	contig_88	93.86		True
unknown
3453	3662	305799	305590	pa_ill_pa_contig44	contig_88	93.81		True
unknown
3374	3442	305877	305809	pa_ill_pa_contig44	contig_88	94.2		True
unknown
2687	2800	306575	306462	pa_ill_pa_contig44	contig_88	91.23		True
unknown
1975	2060	307247	307162	pa_ill_pa_contig44	contig_88	91.86		True
unknown
1813	1967	307409	307255	pa_ill_pa_contig44	contig_88	92.26		True
unknown
1375	1536	307847	307686	pa_ill_pa_contig44	contig_88	93.83		True
unknown
997	1158	308225	308064	pa_ill_pa_contig44	contig_88	90.12		True
unknown
529	593	308699	308635	pa_ill_pa_contig44	contig_88	98.46		True
unknown
4882	5195	1012697	1012384	pa_ill_pa_contig44	contig_88	96.18		True
unknown
4268	4831	1013311	1012748	pa_ill_pa_contig44	contig_88	90.96		True
unknown
4118	4231	1013464	1013351	pa_ill_pa_contig44	contig_88	93.86		True
unknown
3453	3662	1014129	1013920	pa_ill_pa_contig44	contig_88	93.81		True
unknown
3374	3442	1014207	1014139	pa_ill_pa_contig44	contig_88	94.2		True
unknown
2687	2800	1014905	1014792	pa_ill_pa_contig44	contig_88	91.23		True
unknown
1975	2060	1015583	1015498	pa_ill_pa_contig44	contig_88	91.86		True
unknown
1813	1967	1015745	1015591	pa_ill_pa_contig44	contig_88	92.26		True
unknown
1375	1536	1016184	1016023	pa_ill_pa_contig44	contig_88	93.83		True
unknown
997	1158	1016562	1016401	pa_ill_pa_contig44	contig_88	90.12		True
unknown
529	593	1017036	1016972	pa_ill_pa_contig44	contig_88	98.46		True
unknown
529	593	1556043	1556107	pa_ill_pa_contig44	contig_88	98.46		True
unknown
997	1158	1556517	1556678	pa_ill_pa_contig44	contig_88	90.12		True
unknown
1375	1536	1556895	1557056	pa_ill_pa_contig44	contig_88	93.83		True
unknown
1813	1967	1557334	1557488	pa_ill_pa_contig44	contig_88	92.26		True
unknown
1975	2060	1557496	1557581	pa_ill_pa_contig44	contig_88	91.86		True
unknown
2687	2800	1558091	1558204	pa_ill_pa_contig44	contig_88	91.23		True
unknown
2892	3062	1558305	1558475	pa_ill_pa_contig44	contig_88	91.23		True
unknown
3374	3442	1558789	1558857	pa_ill_pa_contig44	contig_88	94.2		True
unknown
3453	3662	1558867	1559076	pa_ill_pa_contig44	contig_88	93.81		True
unknown
4118	4231	1559532	1559645	pa_ill_pa_contig44	contig_88	93.86		True
unknown
4268	4718	1559685	1560135	pa_ill_pa_contig44	contig_88	92.68		True
unknown
4882	5195	1560299	1560612	pa_ill_pa_contig44	contig_88	96.18		True
unknown
529	593	1649662	1649726	pa_ill_pa_contig44	contig_88	98.46		True
unknown
997	1158	1650136	1650297	pa_ill_pa_contig44	contig_88	90.12		True
unknown
1375	1536	1650514	1650675	pa_ill_pa_contig44	contig_88	93.83		True
unknown
1813	1967	1650952	1651106	pa_ill_pa_contig44	contig_88	92.26		True
unknown
1975	2060	1651114	1651199	pa_ill_pa_contig44	contig_88	91.86		True
unknown
2687	2800	1651801	1651914	pa_ill_pa_contig44	contig_88	91.23		True
unknown
2892	3062	1652015	1652185	pa_ill_pa_contig44	contig_88	91.23		True
unknown
3374	3442	1652499	1652567	pa_ill_pa_contig44	contig_88	94.2		True
unknown
3453	3662	1652577	1652786	pa_ill_pa_contig44	contig_88	93.81		True
unknown
4118	4231	1653242	1653355	pa_ill_pa_contig44	contig_88	93.86		True
unknown
4268	4385	1653395	1653512	pa_ill_pa_contig44	contig_88	94.92		True
unknown
4391	4831	1653520	1653960	pa_ill_pa_contig44	contig_88	90.25		True
unknown
4882	5195	1654011	1654324	pa_ill_pa_contig44	contig_88	96.18		True
unknown
529	593	1780789	1780853	pa_ill_pa_contig44	contig_88	98.46		True
unknown
997	1158	1781263	1781424	pa_ill_pa_contig44	contig_88	90.12		True
unknown
1375	1536	1781641	1781802	pa_ill_pa_contig44	contig_88	93.83		True
unknown
1813	1967	1782080	1782234	pa_ill_pa_contig44	contig_88	92.26		True
unknown
1975	2060	1782242	1782327	pa_ill_pa_contig44	contig_88	91.86		True
unknown
2687	2800	1782837	1782950	pa_ill_pa_contig44	contig_88	91.23		True
unknown
2892	3062	1783051	1783221	pa_ill_pa_contig44	contig_88	91.23		True
unknown
3374	3442	1783535	1783603	pa_ill_pa_contig44	contig_88	94.2		True
unknown
3453	3662	1783613	1783822	pa_ill_pa_contig44	contig_88	93.81		True
unknown
4118	4231	1784278	1784391	pa_ill_pa_contig44	contig_88	93.86		True
unknown
4268	4718	1784431	1784881	pa_ill_pa_contig44	contig_88	92.68		True
unknown
4882	5195	1785045	1785358	pa_ill_pa_contig44	contig_88	96.18		True
unknown
529	593	1822192	1822256	pa_ill_pa_contig44	contig_88	98.46		True
unknown
997	1158	1822666	1822827	pa_ill_pa_contig44	contig_88	90.12		True
unknown
1375	1536	1823044	1823205	pa_ill_pa_contig44	contig_88	93.83		True
unknown
1813	1967	1823483	1823637	pa_ill_pa_contig44	contig_88	92.26		True
unknown
1975	2060	1823645	1823730	pa_ill_pa_contig44	contig_88	91.86		True
unknown
2687	2800	1824240	1824353	pa_ill_pa_contig44	contig_88	91.23		True
unknown
2892	3062	1824454	1824624	pa_ill_pa_contig44	contig_88	91.23		True
unknown
3374	3442	1824938	1825006	pa_ill_pa_contig44	contig_88	94.2		True
unknown
