S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
46754	47071	3	320	pa_ill_pa_contig35	contig_108	98.43		True
1	56682	3392593	3449268	pa_ill_pa_contig30	contig_108	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	872	3449269	3450085	pa_ill_pa_contig73	contig_108	97.63		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	204999	3654937	3450086	pa_ill_pa_contig12	contig_108	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1437	3654938	3656320	pa_ill_pa_contig61	contig_108	99.8		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	106796	3656321	3763101	pa_ill_pa_contig21	contig_108	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	3764249	3763102	pa_ill_pa_contig64	contig_108	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	34328	3764250	3798573	pa_ill_pa_contig15	contig_108	99.84		True
local misassembly
34236	173697	3798574	3938111	pa_ill_pa_contig15	contig_108	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	690	3938112	3938746	pa_ill_pa_contig76	contig_108	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	1028	3939889	3938862	pa_ill_pa_contig68	contig_108	99.81		True
fake: not a misassembly [fragmentation of reference genome]
1	592	3940647	3941238	pa_ill_pa_contig77	contig_108	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	690	3941239	3941928	pa_ill_pa_contig76	contig_108	99.86		True
fake: not a misassembly [fragmentation of reference genome]
56	1028	3943016	3942044	pa_ill_pa_contig68	contig_108	99.51		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1661	3944621	3943017	pa_ill_pa_contig59	contig_108	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1627	3944622	3946246	pa_ill_pa_contig58	contig_108	99.41		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	4971	3946247	3951213	pa_ill_pa_contig46	contig_108	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1627	3951214	3952785	pa_ill_pa_contig58	contig_108	99.76		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3238	3952786	3956023	pa_ill_pa_contig50	contig_108	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	799	3956024	3956767	pa_ill_pa_contig75	contig_108	99.12		True
fake: not a misassembly [fragmentation of reference genome]
1	6148	3963602	3957457	pa_ill_pa_contig43	contig_108	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	799	3963603	3964346	pa_ill_pa_contig75	contig_108	98.62		True
fake: not a misassembly [fragmentation of reference genome]
1	68331	3965036	4033361	pa_ill_pa_contig28	contig_108	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	930	4033362	4034236	pa_ill_pa_contig69	contig_108	98.48		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	30768	4065000	4034237	pa_ill_pa_contig38	contig_108	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
1235	3667	4067433	4065001	pa_ill_pa_contig48	contig_108	99.4		True
local misassembly
56	1079	4068612	4067589	pa_ill_pa_contig48	contig_108	99.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	6590	4068613	4075197	pa_ill_pa_contig42	contig_108	99.76		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3009	4078150	4075198	pa_ill_pa_contig51	contig_108	99.25		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	26794	4078151	4104943	pa_ill_pa_contig39	contig_108	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	548	4105436	4104944	pa_ill_pa_contig79	contig_108	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	258570	4363984	4105437	pa_ill_pa_contig8	contig_108	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	889	4363985	4364816	pa_ill_pa_contig71	contig_108	99.15		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	4364817	4366053	pa_ill_pa_contig65	contig_108	95.64		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	4366545	4366054	pa_ill_pa_contig80	contig_108	99.17		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	191344	4366546	4557861	pa_ill_pa_contig13	contig_108	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
17	1142	4558987	4557862	pa_ill_pa_contig67	contig_108	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	86400	4558988	4645371	pa_ill_pa_contig25	contig_108	99.98		True
translocation
161	249467	4645372	4894656	pa_ill_pa_contig9	contig_108	99.98		True
fake: not a misassembly [fragmentation of reference genome]
1	2531	4897551	4895021	pa_ill_pa_contig53	contig_108	99.84		True
fake: not a misassembly [fragmentation of reference genome]
1	929	4898607	4897679	pa_ill_pa_contig72	contig_108	98.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	568	4899120	4898608	pa_ill_pa_contig78	contig_108	97.75		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3774	4899121	4902900	pa_ill_pa_contig47	contig_108	90.15		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	484	4903329	4902901	pa_ill_pa_contig84	contig_108	98.33		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	121067	5024384	4903330	pa_ill_pa_contig17	contig_108	99.98		True
fake: not a misassembly [fragmentation of reference genome]
1	56007	5024646	5080646	pa_ill_pa_contig32	contig_108	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	5081794	5080647	pa_ill_pa_contig64	contig_108	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
247199	542364	5376933	5081795	pa_ill_pa_contig2	contig_108	99.98		True
local misassembly
1	247083	5623986	5376934	pa_ill_pa_contig2	contig_108	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	484	5623987	5624415	pa_ill_pa_contig84	contig_108	98.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3774	5628188	5624416	pa_ill_pa_contig47	contig_108	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	568	5628189	5628700	pa_ill_pa_contig78	contig_108	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	929	5628701	5629630	pa_ill_pa_contig72	contig_108	98.39		True
fake: not a misassembly [fragmentation of reference genome]
1	2549	5629758	5632306	pa_ill_pa_contig52	contig_108	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	404310	6036917	5632665	pa_ill_pa_contig4	contig_108	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1413	6036918	6038275	pa_ill_pa_contig62	contig_108	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	122468	6038276	6160725	pa_ill_pa_contig16	contig_108	99.98		True
fake: not a misassembly [fragmentation of reference genome]
1	53273	6214411	6161140	pa_ill_pa_contig33	contig_108	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	548	6214904	6214412	pa_ill_pa_contig79	contig_108	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
41341	76514	6250074	6214905	pa_ill_pa_contig26	contig_108	99.96		True
local misassembly
1	41228	6291298	6250075	pa_ill_pa_contig26	contig_108	99.96		True
translocation
56	770	6292007	6291299	pa_ill_pa_contig20	contig_108	90.05		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5507	6297459	6292008	pa_ill_pa_contig45	contig_108	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	68413	6297460	6365868	pa_ill_pa_contig27	contig_108	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5658	6371462	6365869	pa_ill_pa_contig44	contig_108	99.79		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	87995	6459446	6371463	pa_ill_pa_contig24	contig_108	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1142	6459447	6460533	pa_ill_pa_contig67	contig_108	99.75		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	294591	6460534	6755092	pa_ill_pa_contig5	contig_108	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	872	6755093	6755909	pa_ill_pa_contig73	contig_108	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	35650	6755910	6791549	pa_ill_pa_contig37	contig_108	99.97		True
CONTIG	contig_108	6791549	misassembled
4882	5195	806855	806542	pa_ill_pa_contig44	contig_87	96.18		True
unknown
4268	4718	807469	807019	pa_ill_pa_contig44	contig_87	92.68		True
unknown
4118	4233	807622	807507	pa_ill_pa_contig44	contig_87	93.1		True
unknown
3453	3662	808287	808078	pa_ill_pa_contig44	contig_87	93.81		True
unknown
3374	3442	808365	808297	pa_ill_pa_contig44	contig_87	92.75		True
unknown
2892	3062	808851	808681	pa_ill_pa_contig44	contig_87	91.23		True
unknown
2687	2798	809065	808954	pa_ill_pa_contig44	contig_87	91.07		True
unknown
1975	2060	809658	809573	pa_ill_pa_contig44	contig_87	91.86		True
unknown
1813	1967	809820	809666	pa_ill_pa_contig44	contig_87	92.26		True
unknown
1660	1760	809973	809873	pa_ill_pa_contig44	contig_87	94.06		True
unknown
1375	1650	810258	809983	pa_ill_pa_contig44	contig_87	93.48		True
unknown
995	1106	810637	810526	pa_ill_pa_contig44	contig_87	91.07		True
unknown
529	593	811109	811045	pa_ill_pa_contig44	contig_87	98.46		True
unknown
4882	5195	1473065	1472752	pa_ill_pa_contig44	contig_87	96.18		True
unknown
4268	4718	1473679	1473229	pa_ill_pa_contig44	contig_87	92.68		True
unknown
4118	4233	1473832	1473717	pa_ill_pa_contig44	contig_87	93.1		True
unknown
3453	3662	1474499	1474290	pa_ill_pa_contig44	contig_87	93.81		True
unknown
3374	3442	1474577	1474509	pa_ill_pa_contig44	contig_87	92.75		True
unknown
2892	3062	1475063	1474893	pa_ill_pa_contig44	contig_87	91.23		True
unknown
2687	2769	1475276	1475194	pa_ill_pa_contig44	contig_87	93.98		True
unknown
1975	2060	1475869	1475784	pa_ill_pa_contig44	contig_87	91.86		True
unknown
1813	1967	1476031	1475877	pa_ill_pa_contig44	contig_87	92.26		True
unknown
1660	1760	1476184	1476084	pa_ill_pa_contig44	contig_87	94.06		True
unknown
1375	1650	1476469	1476194	pa_ill_pa_contig44	contig_87	93.48		True
unknown
995	1106	1476848	1476737	pa_ill_pa_contig44	contig_87	91.07		True
unknown
529	593	1477320	1477256	pa_ill_pa_contig44	contig_87	98.46		True
unknown
529	593	1992219	1992283	pa_ill_pa_contig44	contig_87	98.46		True
unknown
995	1106	1992691	1992802	pa_ill_pa_contig44	contig_87	91.07		True
unknown
1375	1650	1993067	1993342	pa_ill_pa_contig44	contig_87	93.48		True
unknown
1660	1760	1993352	1993452	pa_ill_pa_contig44	contig_87	94.06		True
unknown
1813	1967	1993505	1993659	pa_ill_pa_contig44	contig_87	92.26		True
unknown
1975	2060	1993667	1993752	pa_ill_pa_contig44	contig_87	91.86		True
unknown
2687	2798	1994420	1994531	pa_ill_pa_contig44	contig_87	91.07		True
unknown
2892	3062	1994634	1994804	pa_ill_pa_contig44	contig_87	91.23		True
unknown
3374	3442	1995119	1995187	pa_ill_pa_contig44	contig_87	92.75		True
unknown
3453	3662	1995197	1995406	pa_ill_pa_contig44	contig_87	93.81		True
unknown
4118	4233	1995864	1995979	pa_ill_pa_contig44	contig_87	93.1		True
unknown
4268	4718	1996017	1996467	pa_ill_pa_contig44	contig_87	92.68		True
unknown
4882	5195	1996631	1996944	pa_ill_pa_contig44	contig_87	96.18		True
unknown
529	593	2087300	2087364	pa_ill_pa_contig44	contig_87	98.46		True
unknown
995	1106	2087772	2087883	pa_ill_pa_contig44	contig_87	91.07		True
unknown
1375	1650	2088151	2088426	pa_ill_pa_contig44	contig_87	93.48		True
unknown
1660	1760	2088436	2088536	pa_ill_pa_contig44	contig_87	94.06		True
unknown
1813	1967	2088589	2088743	pa_ill_pa_contig44	contig_87	92.26		True
unknown
1975	2060	2088751	2088836	pa_ill_pa_contig44	contig_87	91.86		True
unknown
2687	2798	2089344	2089455	pa_ill_pa_contig44	contig_87	91.07		True
unknown
2892	3062	2089558	2089728	pa_ill_pa_contig44	contig_87	91.23		True
unknown
3374	3442	2090044	2090112	pa_ill_pa_contig44	contig_87	92.75		True
unknown
3453	3662	2090122	2090331	pa_ill_pa_contig44	contig_87	93.81		True
unknown
4118	4233	2090789	2090904	pa_ill_pa_contig44	contig_87	93.1		True
unknown
4268	4718	2090942	2091392	pa_ill_pa_contig44	contig_87	92.68		True
unknown
4882	5195	2091556	2091869	pa_ill_pa_contig44	contig_87	96.18		True
unknown
529	593	2242513	2242577	pa_ill_pa_contig44	contig_87	98.46		True
unknown
995	1106	2242985	2243096	pa_ill_pa_contig44	contig_87	91.07		True
unknown
1375	1650	2243362	2243637	pa_ill_pa_contig44	contig_87	93.48		True
unknown
1660	1760	2243647	2243747	pa_ill_pa_contig44	contig_87	94.06		True
unknown
1813	1967	2243800	2243954	pa_ill_pa_contig44	contig_87	92.26		True
unknown
1975	2050	2243962	2244037	pa_ill_pa_contig44	contig_87	90.79		True
unknown
2687	2798	2244712	2244823	pa_ill_pa_contig44	contig_87	91.07		True
unknown
2892	3062	2244926	2245096	pa_ill_pa_contig44	contig_87	91.23		True
unknown
3374	3442	2245412	2245480	pa_ill_pa_contig44	contig_87	92.75		True
unknown
3453	3662	2245490	2245699	pa_ill_pa_contig44	contig_87	93.33		True
unknown
4118	4233	2246157	2246272	pa_ill_pa_contig44	contig_87	93.1		True
unknown
4268	4718	2246310	2246760	pa_ill_pa_contig44	contig_87	92.68		True
unknown
4882	5195	2246924	2247237	pa_ill_pa_contig44	contig_87	96.18		True
unknown
529	593	2285412	2285476	pa_ill_pa_contig44	contig_87	98.46		True
unknown
995	1106	2285884	2285995	pa_ill_pa_contig44	contig_87	91.07		True
unknown
1375	1650	2286263	2286538	pa_ill_pa_contig44	contig_87	93.48		True
unknown
1660	1760	2286548	2286648	pa_ill_pa_contig44	contig_87	94.06		True
unknown
1813	1967	2286701	2286855	pa_ill_pa_contig44	contig_87	92.26		True
unknown
1975	2060	2286863	2286948	pa_ill_pa_contig44	contig_87	91.86		True
unknown
2687	2769	2287456	2287538	pa_ill_pa_contig44	contig_87	93.98		True
unknown
2892	3062	2287669	2287839	pa_ill_pa_contig44	contig_87	91.23		True
unknown
3374	3442	2288155	2288223	pa_ill_pa_contig44	contig_87	92.75		True
unknown
3453	3662	2288233	2288442	pa_ill_pa_contig44	contig_87	93.33		True
unknown
4118	4233	2288900	2289015	pa_ill_pa_contig44	contig_87	93.1		True
unknown
4268	4718	2289053	2289503	pa_ill_pa_contig44	contig_87	92.68		True
unknown
4882	5195	2289667	2289980	pa_ill_pa_contig44	contig_87	96.18		True
unknown
529	593	3034865	3034929	pa_ill_pa_contig44	contig_87	98.46		True
unknown
995	1106	3035337	3035448	pa_ill_pa_contig44	contig_87	91.07		True
unknown
1375	1536	3035717	3035878	pa_ill_pa_contig44	contig_87	93.21		True
unknown
1542	1650	3035884	3035992	pa_ill_pa_contig44	contig_87	90.83		True
unknown
1660	1760	3036002	3036102	pa_ill_pa_contig44	contig_87	94.06		True
unknown
1813	1967	3036155	3036309	pa_ill_pa_contig44	contig_87	92.26		True
unknown
1975	2060	3036317	3036402	pa_ill_pa_contig44	contig_87	91.86		True
unknown
3374	3442	3037868	3037936	pa_ill_pa_contig44	contig_87	92.75		True
unknown
3453	3662	3037946	3038155	pa_ill_pa_contig44	contig_87	93.81		True
unknown
4118	4233	3038613	3038728	pa_ill_pa_contig44	contig_87	93.1		True
unknown
4268	4602	3038766	3039100	pa_ill_pa_contig44	contig_87	95.22		True
unknown
4882	5195	3039379	3039692	pa_ill_pa_contig44	contig_87	96.18		True
unknown
CONTIG	contig_87	4757988	mis_unaligned
4963	5195	304271	304039	pa_ill_pa_contig44	contig_88	96.57		True
unknown
4882	4961	304351	304272	pa_ill_pa_contig44	contig_88	95.0		True
unknown
4268	4831	304965	304402	pa_ill_pa_contig44	contig_88	90.96		True
unknown
4118	4231	305118	305005	pa_ill_pa_contig44	contig_88	93.86		True
unknown
3453	3662	305783	305574	pa_ill_pa_contig44	contig_88	93.81		True
unknown
3374	3442	305861	305793	pa_ill_pa_contig44	contig_88	94.2		True
unknown
2687	2800	306559	306446	pa_ill_pa_contig44	contig_88	91.23		True
unknown
1975	2060	307231	307146	pa_ill_pa_contig44	contig_88	91.86		True
unknown
1813	1967	307393	307239	pa_ill_pa_contig44	contig_88	92.26		True
unknown
1375	1536	307831	307670	pa_ill_pa_contig44	contig_88	93.83		True
unknown
997	1158	308209	308048	pa_ill_pa_contig44	contig_88	90.12		True
unknown
529	593	308683	308619	pa_ill_pa_contig44	contig_88	98.46		True
unknown
4882	5195	1012572	1012259	pa_ill_pa_contig44	contig_88	96.18		True
unknown
4268	4831	1013186	1012623	pa_ill_pa_contig44	contig_88	90.96		True
unknown
4118	4231	1013339	1013226	pa_ill_pa_contig44	contig_88	93.86		True
unknown
3453	3662	1014003	1013794	pa_ill_pa_contig44	contig_88	93.81		True
unknown
3374	3442	1014081	1014013	pa_ill_pa_contig44	contig_88	94.2		True
unknown
2892	3004	1014562	1014450	pa_ill_pa_contig44	contig_88	90.27		True
unknown
2687	2800	1014776	1014663	pa_ill_pa_contig44	contig_88	91.23		True
unknown
1975	2060	1015454	1015369	pa_ill_pa_contig44	contig_88	91.86		True
unknown
1813	1967	1015616	1015462	pa_ill_pa_contig44	contig_88	92.26		True
unknown
1375	1536	1016054	1015893	pa_ill_pa_contig44	contig_88	93.83		True
unknown
997	1158	1016432	1016271	pa_ill_pa_contig44	contig_88	90.12		True
unknown
529	593	1016906	1016842	pa_ill_pa_contig44	contig_88	98.46		True
unknown
529	593	1555808	1555872	pa_ill_pa_contig44	contig_88	98.46		True
unknown
997	1158	1556282	1556443	pa_ill_pa_contig44	contig_88	90.12		True
unknown
1375	1536	1556659	1556820	pa_ill_pa_contig44	contig_88	93.83		True
unknown
1813	1967	1557097	1557251	pa_ill_pa_contig44	contig_88	92.26		True
unknown
1975	2060	1557259	1557344	pa_ill_pa_contig44	contig_88	91.86		True
unknown
2687	2800	1557854	1557967	pa_ill_pa_contig44	contig_88	91.23		True
unknown
2892	3062	1558068	1558238	pa_ill_pa_contig44	contig_88	91.23		True
unknown
3374	3442	1558552	1558620	pa_ill_pa_contig44	contig_88	94.2		True
unknown
3453	3662	1558630	1558839	pa_ill_pa_contig44	contig_88	93.81		True
unknown
3867	3957	1559047	1559137	pa_ill_pa_contig44	contig_88	91.21		True
unknown
4118	4231	1559295	1559408	pa_ill_pa_contig44	contig_88	93.86		True
unknown
4268	4594	1559448	1559774	pa_ill_pa_contig44	contig_88	95.72		True
unknown
4882	5195	1560061	1560374	pa_ill_pa_contig44	contig_88	96.18		True
unknown
529	593	1649410	1649474	pa_ill_pa_contig44	contig_88	98.46		True
unknown
997	1143	1649884	1650030	pa_ill_pa_contig44	contig_88	90.48		True
unknown
1256	1345	1650140	1650229	pa_ill_pa_contig44	contig_88	94.44		True
unknown
1375	1536	1650259	1650420	pa_ill_pa_contig44	contig_88	93.83		True
unknown
1813	1967	1650697	1650851	pa_ill_pa_contig44	contig_88	92.26		True
unknown
1975	2060	1650859	1650944	pa_ill_pa_contig44	contig_88	91.86		True
unknown
2917	3062	1651784	1651929	pa_ill_pa_contig44	contig_88	95.89		True
unknown
3374	3442	1652243	1652311	pa_ill_pa_contig44	contig_88	94.2		True
unknown
3453	3662	1652321	1652530	pa_ill_pa_contig44	contig_88	93.81		True
unknown
4118	4231	1652986	1653099	pa_ill_pa_contig44	contig_88	93.86		True
unknown
4268	4385	1653139	1653256	pa_ill_pa_contig44	contig_88	94.92		True
unknown
4391	4831	1653264	1653704	pa_ill_pa_contig44	contig_88	90.25		True
unknown
4882	5195	1653755	1654068	pa_ill_pa_contig44	contig_88	96.18		True
unknown
529	593	1780519	1780583	pa_ill_pa_contig44	contig_88	98.46		True
unknown
997	1158	1780993	1781154	pa_ill_pa_contig44	contig_88	90.12		True
unknown
1375	1536	1781370	1781531	pa_ill_pa_contig44	contig_88	93.83		True
unknown
1813	1967	1781808	1781962	pa_ill_pa_contig44	contig_88	92.26		True
unknown
1975	2060	1781970	1782055	pa_ill_pa_contig44	contig_88	91.86		True
unknown
2687	2800	1782565	1782678	pa_ill_pa_contig44	contig_88	91.23		True
unknown
2892	3062	1782779	1782949	pa_ill_pa_contig44	contig_88	91.23		True
unknown
3374	3442	1783263	1783331	pa_ill_pa_contig44	contig_88	94.2		True
unknown
3453	3662	1783341	1783550	pa_ill_pa_contig44	contig_88	93.81		True
unknown
4118	4231	1784006	1784119	pa_ill_pa_contig44	contig_88	93.86		True
unknown
4268	4718	1784159	1784609	pa_ill_pa_contig44	contig_88	92.68		True
unknown
4882	5195	1784773	1785086	pa_ill_pa_contig44	contig_88	96.18		True
unknown
529	593	1821913	1821977	pa_ill_pa_contig44	contig_88	98.46		True
unknown
997	1158	1822387	1822548	pa_ill_pa_contig44	contig_88	90.12		True
unknown
1230	1345	1822620	1822735	pa_ill_pa_contig44	contig_88	92.24		True
unknown
1375	1536	1822765	1822926	pa_ill_pa_contig44	contig_88	93.83		True
unknown
1813	1967	1823204	1823358	pa_ill_pa_contig44	contig_88	92.26		True
unknown
2687	2800	1823960	1824073	pa_ill_pa_contig44	contig_88	91.23		True
unknown
